time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/policy_gradient_loss,train/clip_range,train/approx_kl,train/entropy_loss,train/loss,train/std,train/n_updates,train/clip_fraction,train/explained_variance,train/value_loss,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
988,147456,18,149,-0.0011966694128204836,0.2,0.0070278784,-2.67104912456125,0.007269186433404684,0.9191080331802368,170,0.0698974609375,-0.027489900588989258,0.0005999856568109863,0.0003,-0.0346225357142857,4989.0
988,155648,19,157,-0.0002183534736104775,0.2,0.008862991,-2.653995060548186,-0.010106819681823254,0.908994197845459,180,0.08402099609375,-0.020016074180603027,0.0010082738502205757,0.0003,-0.0346225357142857,4989.0
988,163840,20,165,-0.002202514402233646,0.2,0.0075004245,-2.633646776340902,-0.004747817292809486,0.9001815319061279,190,0.0837890625,-0.030341267585754395,0.0008158722007465258,0.0003,0.016520250000000007,4989.0
988,172032,21,174,-0.0017581476233317517,0.2,0.006309166,-2.6171296410262586,-0.016046192497015,0.8935112357139587,200,0.05640869140625,-0.016771316528320312,0.0008171079902922429,0.0003,0.016520250000000007,4989.0
988,180224,22,182,-0.00023015992264845407,0.2,0.0068096854,-2.6191122688353063,0.0055785453878343105,0.8971420526504517,210,0.0684814453125,-0.008427143096923828,0.0009669762139310478,0.0003,0.07057719444444446,4989.0
988,188416,23,190,-0.0009516654838080286,0.2,0.0081659425,-2.5920912489295005,-0.011545304208993912,0.8779605031013489,220,0.0739990234375,-0.02220773696899414,0.0006360230536529343,0.0003,0.07057719444444446,4989.0
988,196608,24,198,-0.0010923602891125483,0.2,0.007378674,-2.5723997646942736,0.0029552425257861614,0.8761298656463623,230,0.06986083984375,-0.01642608642578125,0.0008337792078691563,0.0003,0.07057719444444446,4989.0
988,204800,25,207,-3.335944711579941e-05,0.2,0.006294574,-2.5712553787976504,0.021160926669836044,0.8734678030014038,240,0.07210693359375,-0.014332890510559082,0.0006697377318687359,0.0003,0.07243585000000002,4989.0
988,212992,26,215,-0.0019068443401920377,0.2,0.008926552,-2.5641602650284767,0.005333123728632927,0.8717418909072876,250,0.08455810546875,-0.019427180290222168,0.0007669784178460759,0.0003,0.07243585000000002,4989.0
988,221184,27,223,-0.0008170580767909996,0.2,0.0067277728,-2.540405418165028,0.009809982031583786,0.8578314781188965,260,0.07181396484375,-0.004706859588623047,0.0009562705073903998,0.0003,0.028444000000000014,4989.0
988,229376,28,232,0.0010260030561767054,0.2,0.0061949235,-2.5210608944296835,0.022782787680625916,0.851738452911377,270,0.07105712890625,-0.017628788948059082,0.0005589871541815227,0.0003,0.028444000000000014,4989.0
988,237568,29,240,-0.001004709888366051,0.2,0.0064506065,-2.515002317726612,-0.013098547235131264,0.850853681564331,280,0.07161865234375,0.0023632049560546875,0.0009167973754529157,0.0003,0.028444000000000014,4989.0
988,245760,30,248,-0.0006634606845182134,0.2,0.0055857208,-2.5124112389981748,-0.006205685902386904,0.8494232892990112,290,0.06416015625,-0.016425132751464844,0.0006501565237613249,0.0003,0.016354166666666673,4989.0
988,253952,31,256,-0.000557451625354588,0.2,0.0051092347,-2.5102995509281754,0.011134354397654533,0.8505381941795349,300,0.06451416015625,-0.008649349212646484,0.0007454009269167727,0.0003,0.016354166666666673,4989.0
988,262144,32,265,-0.0008001691974641289,0.2,0.0072408,-2.5071400618180633,0.008067100308835506,0.8444397449493408,310,0.07413330078125,-0.024730920791625977,0.0009067241410321003,0.0003,-0.02602011538461538,4989.0
988,270336,33,273,-0.001001962615919183,0.2,0.0053786617,-2.509096421301365,0.008226144127547741,0.8494395017623901,320,0.058154296875,-0.01315152645111084,0.0006760582118431558,0.0003,-0.02602011538461538,4989.0
988,278528,34,281,4.2750093416543675e-05,0.2,0.0068324376,-2.5097119443118574,0.0016535622999072075,0.8492489457130432,330,0.07552490234375,-0.005436897277832031,0.0008765549526970062,0.0003,-0.02602011538461538,4989.0
988,286720,35,289,-0.0014292221574578434,0.2,0.0074520768,-2.507629745081067,0.003718665102496743,0.8451160192489624,340,0.0758056640625,-0.01895010471343994,0.0006477525883610725,0.0003,-0.017969446428571418,4989.0
988,294912,36,298,-5.7247115546488206e-05,0.2,0.0070322976,-2.4893286071717737,-0.0015875386307016015,0.8375598192214966,350,0.064990234375,-0.007345676422119141,0.000811550769913083,0.0003,-0.017969446428571418,4989.0
990,303104,37,306,-0.0006983790495723952,0.2,0.0071962867,-2.485075325332582,-0.011971957050263882,0.8375629782676697,360,0.07952880859375,-0.01996910572052002,0.0007612920429892256,0.0003,-0.0025239833333333206,4989.0
990,311296,38,314,-0.0023095607066352386,0.2,0.007673703,-2.4639136655256153,-0.007642784621566534,0.8279157876968384,370,0.0677734375,-0.003997921943664551,0.0007541579568851375,0.0003,-0.0025239833333333206,4989.0
990,319488,39,322,-7.807543333910871e-05,0.2,0.0077263615,-2.454986369982362,-0.006454269401729107,0.825276792049408,380,0.07437744140625,-0.01231241226196289,0.0008246191028092653,0.0003,-0.030856999999999996,4989.0
989,327680,40,331,-0.0009495051639532903,0.2,0.0054680416,-2.4478149730712175,0.0013429552782326937,0.825101375579834,390,0.072705078125,-0.022778034210205078,0.0005818345221541676,0.0003,-0.030856999999999996,4989.0
989,335872,41,339,-0.0004145478415011894,0.2,0.007976999,-2.442934216745198,0.0772758424282074,0.8198261260986328,400,0.07548828125,-0.0031795501708984375,0.0008296098358414383,0.0003,-0.030856999999999996,4989.0
989,344064,42,347,0.0011442682261986192,0.2,0.0086351065,-2.425649299286306,-0.008413145318627357,0.8100650310516357,410,0.1036865234375,-0.03553354740142822,0.0007820797460226459,0.0003,-0.03290339705882353,4989.0
989,352256,43,355,-0.0006074565564631485,0.2,0.0055872365,-2.4128517067059874,0.004595146980136633,0.8077332973480225,420,0.04874267578125,-0.010770201683044434,0.0007376843791462306,0.0003,-0.03290339705882353,4989.0
990,360448,44,364,-0.00085598553851014,0.2,0.0075106835,-2.384064162708819,0.0007142528193071485,0.7939877510070801,430,0.06396484375,-0.00903618335723877,0.0010064362969160357,0.0003,-0.021237458333333334,4989.0
990,368640,45,372,-0.0004256605181581108,0.2,0.0054974947,-2.368019649758935,0.0024640606716275215,0.7895499467849731,440,0.050537109375,-0.009747743606567383,0.0006723978280206211,0.0003,-0.021237458333333334,4989.0
990,376832,46,380,-0.0015346828098699917,0.2,0.005589113,-2.360049033164978,-0.0031074758153408766,0.788705587387085,450,0.07039794921875,-0.009277701377868652,0.0008917958575239027,0.0003,-0.021237458333333334,4989.0
990,385024,47,388,-0.0009974089291063138,0.2,0.0046686972,-2.370270992256701,-0.01949957199394703,0.794718325138092,460,0.0537353515625,-0.014859318733215332,0.0006867107332254818,0.0003,-0.019919184210526315,4989.0
990,393216,48,397,-0.0010670794035831932,0.2,0.0042712316,-2.3723935877904294,-0.007076907437294722,0.7936556935310364,470,0.04805908203125,-0.0063751935958862305,0.0007524813966028887,0.0003,-0.019919184210526315,4989.0
990,401408,49,405,0.0004374561580334557,0.2,0.0058467602,-2.3817669225856664,0.0012757483636960387,0.7973595857620239,480,0.0506103515625,-0.0022917985916137695,0.0009212150553594256,0.0003,0.004987762500000001,4989.0
990,409600,50,413,-0.000616509609244531,0.2,0.0059197415,-2.374232094362378,0.0015145819634199142,0.792310357093811,490,0.05155029296875,-0.015211820602416992,0.000726464364538515,0.0003,0.004987762500000001,4989.0
990,417792,51,421,-0.00021248950106382835,0.2,0.0057646264,-2.367821558564901,-0.010225828737020493,0.7898179292678833,500,0.052783203125,-0.0012050867080688477,0.0008568103783318292,0.0003,0.004987762500000001,4989.0
990,425984,52,430,-0.00293909450629144,0.2,0.0071422467,-2.342638965137303,0.004147897474467754,0.778512716293335,510,0.0683349609375,-0.01123201847076416,0.0006388311930095369,0.0003,0.02773207142857143,4989.0
990,434176,53,438,-0.0006439628334192094,0.2,0.0061217947,-2.3148065445944668,-1.5245052054524422e-05,0.7685920000076294,520,0.0603759765625,-0.010110616683959961,0.0007965397951693376,0.0003,0.02773207142857143,4989.0
990,442368,54,446,-0.001005289877502946,0.2,0.006877326,-2.306157517246902,-0.01464332826435566,0.7660658359527588,530,0.0677490234375,-0.01472926139831543,0.0006943056216641708,0.0003,0.03774640909090909,4989.0
990,450560,55,455,-0.0016483986866660417,0.2,0.0063771987,-2.304542622156441,-0.0051045105792582035,0.765554666519165,540,0.058935546875,-0.009119153022766113,0.0007802453116028119,0.0003,0.03774640909090909,4989.0
990,458752,56,463,0.0005888260850042571,0.2,0.0066096564,-2.2980583196505906,-0.014194820076227188,0.7647897005081177,550,0.07490234375,-0.004657268524169922,0.0009460777986760149,0.0003,0.03774640909090909,4989.0
990,466944,57,471,0.0005212152635067468,0.2,0.0066091465,-2.286228606663644,-0.00934041477739811,0.7604457139968872,560,0.07276611328125,-0.010820865631103516,0.0006251050043147189,0.0003,0.038411032608695654,4989.0
990,475136,58,479,-0.00026754780301416756,0.2,0.008243829,-2.280040149204433,-0.011690033599734306,0.7570878863334656,570,0.074658203125,-0.006912946701049805,0.0008744398401404396,0.0003,0.038411032608695654,4989.0
990,483328,59,487,0.0006180181684612762,0.2,0.0062919767,-2.27398637291044,-0.0032406651880592108,0.7538925409317017,580,0.06566162109375,-0.008814811706542969,0.000758579074431509,0.0003,0.038910437500000006,4989.0
990,491520,60,496,-0.00037989459378877654,0.2,0.0072086235,-2.253908022120595,0.0038634948432445526,0.7467688918113708,590,0.06982421875,-0.002634763717651367,0.0006440301345037369,0.0003,0.038910437500000006,4989.0
990,499712,61,504,-0.00044621710476349107,0.2,0.006430056,-2.2403682224452495,0.009902840480208397,0.7410671710968018,600,0.07066650390625,-0.012867093086242676,0.000979313630159595,0.0003,0.05936603,4989.0
990,507904,62,512,0.0006571817764779552,0.2,0.0069689425,-2.2362506007775664,0.00717297475785017,0.7425048351287842,610,0.07381591796875,-0.01821291446685791,0.0005968098657376686,0.0003,0.05936603,4989.0
990,516096,63,520,-0.000685451625395217,0.2,0.0065925205,-2.2235518846660853,-0.004791394807398319,0.734542965888977,620,0.06951904296875,-0.004472613334655762,0.0008475045805198533,0.0003,0.05936603,4989.0
990,524288,64,529,0.0007417321332468419,0.2,0.00923136,-2.2027409641072153,0.004101268947124481,0.7264199256896973,630,0.07884521484375,-0.005955100059509277,0.000715798932742473,0.0003,0.07771946999999998,4989.0
990,532480,65,537,0.0010811479107360356,0.2,0.0077598784,-2.1885365270078183,0.017611101269721985,0.7243121862411499,640,0.08006591796875,-0.0012792348861694336,0.0007597897514187935,0.0003,0.07771946999999998,4989.0
990,540672,66,545,-0.0010056528237328167,0.2,0.007984233,-2.1485888427123427,-0.014172016642987728,0.7063955068588257,650,0.07762451171875,0.00033015012741088867,0.000999986037504641,0.0003,0.09257808000000001,4989.0
991,548864,67,553,-0.0014415311485208803,0.2,0.0069347685,-2.1163046613335608,-0.010970975272357464,0.6977666616439819,660,0.0828369140625,-0.016508936882019043,0.0005733677883881683,0.0003,0.09257808000000001,4989.0
991,557056,68,562,-0.0004204801294690697,0.2,0.007190086,-2.1007184064015747,0.0031837872229516506,0.6964799165725708,670,0.06884765625,-0.003822803497314453,0.0009534858276083469,0.0003,0.09257808000000001,4989.0
991,565248,69,570,-0.0012736841646983521,0.2,0.008737331,-2.0962020967155697,-0.021338213235139847,0.6934912204742432,680,0.080712890625,-0.021213531494140625,0.000686743898199893,0.0003,0.08962133,4989.0
991,573440,70,578,-0.00023324033209064509,0.2,0.0076058414,-2.0908686822280287,0.008246968500316143,0.6921780109405518,690,0.07327880859375,-0.0026237964630126953,0.0008722504737988856,0.0003,0.08962133,4989.0
991,581632,71,586,-0.0003018407849594951,0.2,0.006456461,-2.076037796586752,0.006329268217086792,0.6856708526611328,700,0.07945556640625,0.0031694769859313965,0.0009237686211918117,0.0003,0.08072150000000003,4989.0
991,589824,72,594,-0.0005608158269751584,0.2,0.0123298075,-2.042970794066787,-0.010805109515786171,0.6717411279678345,710,0.0822021484375,-0.0174257755279541,0.0006327586867428181,0.0003,0.08072150000000003,4989.0
991,598016,73,603,-0.0011840503248095047,0.2,0.007840924,-2.0327821327373385,0.0005639147711917758,0.6732662916183472,720,0.076025390625,0.004631996154785156,0.0008490505151485195,0.0003,0.08072150000000003,4989.0
991,606208,74,611,0.000519451086074696,0.2,0.0094862925,-2.048985598050058,-0.013353986665606499,0.6796178817749023,730,0.0885009765625,-0.013562679290771484,0.0007007718076692982,0.0003,0.09540723000000001,4989.0
991,614400,75,619,0.0006128715991508216,0.2,0.007726339,-2.041871209256351,0.028241917490959167,0.6731376647949219,740,0.0822998046875,-0.0054738521575927734,0.0008804981104276521,0.0003,0.09540723000000001,4989.0
991,622592,76,627,0.0008382842603168683,0.2,0.01404157,-2.016404634527862,-0.0019841918256133795,0.6671106815338135,750,0.10064697265625,-0.005109906196594238,0.0007381680624121145,0.0003,0.10737809000000001,4989.0
991,630784,77,636,0.0007321338343899697,0.2,0.010588136,-1.9917251733131707,-0.014512567780911922,0.6588837504386902,760,0.10029296875,-0.01813185214996338,0.0005881336834363537,0.0003,0.10737809000000001,4989.0
991,638976,78,644,0.0003863459700369276,0.2,0.009800573,-1.9948698269203304,-0.007125114556401968,0.662206768989563,770,0.08448486328125,-0.0014657974243164062,0.0010119667901562935,0.0003,0.16388596,4989.0
991,647168,79,652,0.0004134058592171641,0.2,0.012086175,-1.9827833275310696,0.008142405189573765,0.6550108194351196,780,0.1013671875,-0.01283276081085205,0.0006442901646323662,0.0003,0.16388596,4989.0
991,655360,80,660,0.00023562126989418175,0.2,0.009033787,-1.973719680402428,0.019665660336613655,0.6518865823745728,790,0.0809814453125,-0.00035262107849121094,0.0009355333798794163,0.0003,0.16388596,4989.0
991,663552,81,669,-0.0006540144600876374,0.2,0.009014747,-1.9641579996794463,-0.023513229563832283,0.6514644622802734,800,0.08507080078125,-0.01842045783996582,0.0006744472691480041,0.0003,0.14854196,4989.0
991,671744,82,677,0.001516108401119709,0.2,0.008973177,-1.9557932819239796,0.011929393745958805,0.6470353603363037,810,0.0979248046875,-0.011580824851989746,0.0007497430094417723,0.0003,0.14854196,4989.0
991,679936,83,685,1.6685754962963985e-05,0.2,0.008357935,-1.942047633882612,-0.008141030557453632,0.6432045102119446,820,0.06304931640625,0.000483095645904541,0.0009967182885247893,0.0003,0.14018619000000002,4989.0
991,688128,84,693,0.0011770388089644257,0.2,0.011544418,-1.9476454646326602,-0.010211057029664516,0.6467258334159851,830,0.08724365234375,0.0034837722778320312,0.0006276952209532283,0.0003,0.14018619000000002,4989.0
991,696320,85,702,0.0006629479728871956,0.2,0.0073997136,-1.9337219604291023,-0.026911992579698563,0.6404944062232971,840,0.072802734375,0.004114508628845215,0.0009500067854105509,0.0003,0.14018619000000002,4989.0
991,704512,86,710,0.0019060466140217614,0.2,0.006792276,-1.9295146816410125,0.0011628824286162853,0.6418957710266113,850,0.08221435546875,-0.01590132713317871,0.0005978712420073862,0.0003,0.12692664,4989.0
991,712704,87,718,0.0009076059872313635,0.2,0.0073665343,-1.9109208087436855,-0.006748352665454149,0.633436381816864,860,0.07371826171875,-0.01624000072479248,0.0007079993222305347,0.0003,0.12692664,4989.0
992,720896,88,726,0.00044708453551720593,0.2,0.0075829113,-1.8927672350779177,-0.011754554696381092,0.6290568709373474,870,0.0903564453125,-0.0024966001510620117,0.0008715664304645542,0.0003,0.13548747,4989.0
992,729088,89,734,0.0005211420411797008,0.2,0.007164293,-1.8846769909374417,0.008633177727460861,0.6253243684768677,880,0.06719970703125,-0.028376221656799316,0.0005723930074054806,0.0003,0.13548747,4989.0
992,737280,90,743,-0.0005892513341677841,0.2,0.007231896,-1.872910866793245,-0.0059080407954752445,0.6224391460418701,890,0.0751953125,-0.0008261203765869141,0.0009362018656474902,0.0003,0.13548747,4989.0
992,745472,91,751,2.6047544088214637e-05,0.2,0.008960871,-1.8638743715360762,0.0015751274768263102,0.6197454929351807,900,0.07696533203125,0.0014620423316955566,0.0006634479766944423,0.0003,0.14674781,4989.0
992,753664,92,759,0.0027107141562737525,0.2,0.012096668,-1.8579625504091382,-0.013246283866465092,0.6199520230293274,910,0.07559814453125,-0.005376935005187988,0.0008543713947574361,0.0003,0.14674781,4989.0
992,761856,93,767,0.0028223117984452982,0.2,0.010411091,-1.851458274293691,0.002415487077087164,0.6159271001815796,920,0.08275146484375,-0.0013741254806518555,0.0008681852767267629,0.0003,0.18212900999999998,4989.0
992,770048,94,775,-0.002327087412777473,0.2,0.010590474,-1.8462251391261817,-0.014835327863693237,0.6155616044998169,930,0.09234619140625,-0.008481383323669434,0.0007607960835457561,0.0003,0.18212900999999998,4989.0
992,778240,95,783,-0.00010342577079427428,0.2,0.009735368,-1.8247897884808482,0.002739894902333617,0.6079765558242798,940,0.07882080078125,-0.011965274810791016,0.0009933832540809818,0.0003,0.18212900999999998,4989.0
992,786432,96,792,-8.421670827374328e-05,0.2,0.009410405,-1.8251788801513613,0.00369244790636003,0.6116547584533691,950,0.06890869140625,-0.006545424461364746,0.0005994557474195972,0.0003,0.16271117000000002,4989.0
992,794624,97,800,0.0002131863402610179,0.2,0.00730504,-1.8570732267573475,-0.0007833454292267561,0.6210709810256958,960,0.08375244140625,-0.0016046762466430664,0.0008983796379652631,0.0003,0.16271117000000002,4989.0
992,802816,98,808,0.0004735472441097954,0.2,0.007894053,-1.84224083609879,-0.02462615817785263,0.612871527671814,970,0.0749755859375,-0.007102012634277344,0.0006249788655395605,0.0003,0.14433196999999998,4989.0
993,811008,99,816,0.0011947402068472,0.2,0.00798976,-1.8258283973671496,0.002678502583876252,0.6094738841056824,980,0.06795654296875,-0.006793618202209473,0.0007299661107708743,0.0003,0.14433196999999998,4989.0
993,819200,100,824,3.019496216438711e-06,0.2,0.0070406413,-1.8212198755703866,0.004229604732245207,0.6087722778320312,990,0.0643310546875,0.003155648708343506,0.001187617200139357,0.0003,0.1834804,4989.0
993,827392,101,832,0.0001681802115854225,0.2,0.009192245,-1.822761330846697,-0.006900831591337919,0.6095672845840454,1000,0.0668212890625,-0.010808348655700684,0.0006535461633575323,0.0003,0.1834804,4989.0
993,835584,102,841,-0.00013084724560030736,0.2,0.008953007,-1.8213864924386143,0.01077274326235056,0.6060326099395752,1010,0.06702880859375,-0.009341120719909668,0.0009195648620789143,0.0003,0.1834804,4989.0
993,843776,103,849,0.0004422719019203214,0.2,0.007847668,-1.8032157658599317,0.021491991356015205,0.6035116910934448,1020,0.074169921875,-0.006583094596862793,0.0007235022304257655,0.0003,0.20306388000000003,4989.0
993,851968,104,857,0.0014522905315971003,0.2,0.007963434,-1.806283667124808,0.006558526773005724,0.6063311100006104,1030,0.0759033203125,-0.011525273323059082,0.0008913159922258274,0.0003,0.20306388000000003,4989.0
993,860160,105,865,0.0009976407527574338,0.2,0.008063654,-1.7946739788167179,-0.015624486841261387,0.5992410182952881,1040,0.06806640625,-0.00185394287109375,0.0008920774340595017,0.0003,0.21133219999999997,4989.0
993,868352,106,873,-0.0003348836147779366,0.2,0.0051272004,-1.7811473757959901,0.020954500883817673,0.5949013233184814,1050,0.05782470703125,-0.0005164146423339844,0.000739882696393579,0.0003,0.21133219999999997,4989.0
993,876544,107,882,0.0002554997474362608,0.2,0.008571099,-1.7690741529688239,-0.01095917820930481,0.5927351713180542,1060,0.07222900390625,-0.004292488098144531,0.0009755982839124045,0.0003,0.21133219999999997,4989.0
993,884736,108,890,0.00038010392090654933,0.2,0.010237457,-1.748294203914702,0.01088875625282526,0.58683842420578,1070,0.07314453125,-0.004864811897277832,0.0007221018818881931,0.0003,0.21849227,4989.0
993,892928,109,898,0.0004877535822743084,0.2,0.008014206,-1.752732186205685,-0.0038862633518874645,0.5896968841552734,1080,0.0630859375,-0.01694345474243164,0.000814652806570848,0.0003,0.21849227,4989.0
994,901120,110,906,-0.001166614474277594,0.2,0.008621741,-1.7426180715672672,-0.015036365017294884,0.5867002010345459,1090,0.06766357421875,0.0011743903160095215,0.0008189964976054398,0.0003,0.19093016999999995,4989.0
994,909312,111,914,0.0012467261323763524,0.2,0.008833413,-1.728441526275128,-0.005169658921658993,0.5803487300872803,1100,0.0734619140625,-0.004444003105163574,0.0006726369989564773,0.0003,0.19093016999999995,4989.0
994,917504,112,922,-0.0004921333205857081,0.2,0.010937786,-1.7356962537392975,-0.01877424865961075,0.5845363140106201,1110,0.06978759765625,-0.0007483959197998047,0.0009961029451005742,0.0003,0.19093016999999995,4989.0
994,925696,113,931,0.00026821153624041473,0.2,0.01086989,-1.7376168934628367,-0.015259371139109135,0.5851668119430542,1120,0.06656494140625,-0.0011240243911743164,0.0005979596810220756,0.0003,0.16648543,4989.0
994,933888,114,939,0.0003036562004126608,0.2,0.005547828,-1.716704259067774,0.009214581921696663,0.5773317813873291,1130,0.0589599609375,-0.006768703460693359,0.0008627442062106638,0.0003,0.16648543,4989.0
994,942080,115,947,0.0012112206721212714,0.2,0.007986875,-1.7345787656493485,0.00809660367667675,0.5895824432373047,1140,0.0689208984375,-0.00674891471862793,0.0007364615218421022,0.0003,0.17390269999999997,4989.0
994,950272,116,955,-0.00038714453658030836,0.2,0.009505346,-1.733857903815806,-0.011131711304187775,0.5825564861297607,1150,0.0723388671875,-0.0084913969039917,0.0007841884457320703,0.0003,0.17390269999999997,4989.0
994,958464,117,963,-0.00010251545172650367,0.2,0.006847098,-1.7263445066288114,-0.00552371283993125,0.5808046460151672,1160,0.06890869140625,-0.0020929574966430664,0.0008073857452927768,0.0003,0.16262999,4989.0
994,966656,118,972,0.0005925073888647603,0.2,0.0055917366,-1.7145578742958605,0.00997462123632431,0.5809592604637146,1170,0.07020263671875,0.0031422972679138184,0.0006509318779308159,0.0003,0.16262999,4989.0
994,974848,119,980,0.0009636398728616769,0.2,0.0072544324,-1.6968656366690993,0.03483830764889717,0.575394332408905,1180,0.0613525390625,-0.004744172096252441,0.0008603148854263055,0.0003,0.16262999,4989.0
994,983040,120,988,-0.0013790637938654981,0.2,0.0074652405,-1.6716402982361616,0.00677581736817956,0.5684239268302917,1190,0.0665283203125,-0.0008369684219360352,0.0007776734485332781,0.0003,0.17370553,4989.0
994,991232,121,996,0.00026586705425870607,0.2,0.010595607,-1.6612524464726448,0.007831954397261143,0.5647079348564148,1200,0.069775390625,-0.00025832653045654297,0.0007986041138110522,0.0003,0.17370553,4989.0
994,999424,122,1004,0.00047602154554624574,0.2,0.007949327,-1.6561816565692424,0.0020633020903915167,0.5651764273643494,1210,0.0587646484375,0.00018984079360961914,0.0008334287438856336,0.0003,0.14616216999999998,4989.0
994,1007616,123,1012,0.0005079885952000041,0.2,0.009186127,-1.6357823717407882,-0.004650854039937258,0.5574336051940918,1220,0.09427490234375,0.007305562496185303,0.0007003077638046307,0.0003,0.14616216999999998,4989.0
994,1015808,124,1021,6.562561902683229e-05,0.2,0.0078118388,-1.6280042668804526,0.014016744680702686,0.5577337741851807,1230,0.078515625,-0.006246089935302734,0.0009278993447651374,0.0003,0.14616216999999998,4989.0
994,1024000,125,1029,0.000509455783321755,0.2,0.008079676,-1.6241221515461803,-0.0029819083865731955,0.5545044541358948,1240,0.07362060546875,-0.005285739898681641,0.0005942091337828969,0.0003,0.14491022,4989.0
995,1032192,126,1037,-0.0024261774960905313,0.2,0.008031197,-1.603041169513017,0.013627137988805771,0.549508810043335,1250,0.084326171875,-0.005196809768676758,0.0007747778681277851,0.0003,0.14491022,4989.0
995,1040384,127,1045,0.00040134933406079656,0.2,0.0068003805,-1.6034752604551614,-0.005049983039498329,0.5519348978996277,1260,0.0635498046875,-0.004808664321899414,0.0007673660395767001,0.0003,0.14384056000000003,4989.0
995,1048576,128,1053,0.00271034670258814,0.2,0.012410333,-1.5924838829785586,0.01768193393945694,0.5473663806915283,1270,0.059423828125,0.0013051033020019531,0.0007495463485156506,0.0003,0.14384056000000003,4989.0
995,1056768,129,1061,-0.0022331263273372313,0.2,0.009047996,-1.5786359660327434,0.00036750882281921804,0.5441274642944336,1280,0.07161865234375,-0.010876178741455078,0.0008264935436727682,0.0003,0.14384056000000003,4989.0
