time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/loss,train/n_updates,train/clip_range,train/clip_fraction,train/explained_variance,train/approx_kl,train/std,train/learning_rate,train/entropy_loss,train/value_loss,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
696,2,2048,1,,,,,,,,,,,,,
652,6,4096,2,0.001894734799861908,10,0.2,0.034228515625,-46.471675872802734,0.005279783,0.9935179948806763,0.0003,-2.832143922150135,0.02754978950979421,-0.007391088183794636,,
635,9,6144,3,-0.03455875441431999,20,0.2,0.0486328125,-15.84916877746582,0.0076677185,0.9867517948150635,0.0003,-2.819520287960768,0.007946000467563863,-0.008649174254969694,,
624,13,8192,4,-0.025221727788448334,30,0.2,0.048095703125,-10.793001174926758,0.00577454,0.9788035154342651,0.0003,-2.802426604181528,0.003921496919792844,-0.005986151871911716,,
617,16,10240,5,-0.010996961034834385,40,0.2,0.04873046875,-1.8376166820526123,0.006004105,0.9715746641159058,0.0003,-2.7898400209844114,0.0038099252113170225,-0.008252198006084654,8323.0,-1.154029
616,19,12288,6,-0.010434448719024658,50,0.2,0.05595703125,-2.4685091972351074,0.006629895,0.9657883644104004,0.0003,-2.774695236235857,0.0031874195654381767,-0.007306244167557452,8323.0,-1.154029
616,23,14336,7,-0.013663834892213345,60,0.2,0.08955078125,-4.731276988983154,0.00841962,0.9634418487548828,0.0003,-2.7657432846724985,0.002277135414988152,-0.009417554389801807,8323.0,-1.154029
615,26,16384,8,-0.011475933715701103,70,0.2,0.077294921875,-3.92667293548584,0.0075878324,0.958486795425415,0.0003,-2.758070132881403,0.0014412311000342015,-0.008822465964476578,8323.0,-1.154029
614,30,18432,9,-0.02233843132853508,80,0.2,0.0923828125,-0.5873100757598877,0.010693317,0.9514753818511963,0.0003,-2.7436143286526202,0.0020897346683341313,-0.007428173479274847,8323.0,-0.598129
