time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/iterations,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/std,train/clip_fraction,train/value_loss,train/n_updates,train/loss,train/entropy_loss,train/explained_variance,train/approx_kl
1091,1,206.0,2048,0.03816066666666667,1,,,,,,,,,,,
995,4,206.0,4096,0.035770105263157895,2,0.2,0.0003,-0.007288615815923549,1.009465217590332,0.04697265625,0.022480165073648094,10,-0.00823800265789032,-2.8498257704079153,-18.831342697143555,0.006128218
975,6,206.0,6144,0.034225724137931034,3,0.2,0.0003,-0.007618142981664277,0.9995748996734619,0.051123046875,0.003194391968281707,20,0.007286070380359888,-2.8460819989442827,-1.4222073554992676,0.0066614896
955,8,206.0,8192,0.028242282051282055,4,0.2,0.0003,-0.0048772690061014146,0.9965360164642334,0.032177734375,0.0018099611796060344,30,0.005636817310005426,-2.8355492167174816,-0.28299951553344727,0.004725477
941,10,206.0,10240,0.02935626530612245,5,0.2,0.0003,-0.004341426354949362,1.0003025531768799,0.027978515625,0.0010979681808748864,40,-0.012145654298365116,-2.834720981866121,-0.2024383544921875,0.0034072844
941,13,206.0,12288,0.03241484745762712,6,0.2,0.0003,-0.008348696294706314,0.9911075830459595,0.06220703125,0.0007849128470297728,50,-0.009206932038068771,-2.827347668260336,-0.326343297958374,0.00826906
