time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/fps,train/value_loss,train/approx_kl,train/explained_variance,train/loss,train/policy_gradient_loss,train/clip_range,train/clip_fraction,train/entropy_loss,train/std,train/learning_rate,train/n_updates
1900544,2076,4989.0,2494.47938012,232,915,0.038572468772326826,0.018824086,0.9608300738036633,0.02089095115661621,-0.006456432567574666,0.2,0.2018798828125,-1.1215754866600036,0.42437997460365295,0.0003,2310
1908736,2084,4989.0,2494.4843575399996,233,915,0.034835137812478933,0.020175485,0.9424476958811283,0.007952501997351646,-0.009055282703775447,0.2,0.2072265625,-1.1162752295844256,0.42530298233032227,0.0003,2320
1916928,2093,4989.0,2494.48602202,234,915,0.029193901852340786,0.024862818,0.9700732156634331,0.04335666447877884,-0.009838128422779846,0.2,0.22061767578125,-1.1029872917570174,0.42043179273605347,0.0003,2330
1925120,2102,4989.0,2494.4888613499993,235,915,0.038078251337719846,0.021668088,0.9638967104256153,-0.007703136652708054,-0.00599054278973199,0.2,0.21864013671875,-1.0712972301058472,0.4149847626686096,0.0003,2340
1933312,2111,4989.0,2494.49192835,236,915,0.028222838574583874,0.020859532,0.9488182738423347,0.00409843772649765,-0.010858901043684454,0.2,0.21279296875,-1.057660114299506,0.4119465947151184,0.0003,2350
1941504,2120,4989.0,2494.4876981699995,237,915,0.03377647133820574,0.023790613,0.9679215922951698,-0.03048013709485531,-0.008162774590527989,0.2,0.21663818359375,-1.0474451693706215,0.4113805890083313,0.0003,2360
1949696,2128,4989.0,2494.4876057799997,238,915,0.04098054885616875,0.022266116,0.9579845331609249,0.01556558907032013,-0.0064585106967570026,0.2,0.21435546875,-1.0555324002169073,0.4133087396621704,0.0003,2370
1957888,2137,4989.0,2494.48341506,239,915,0.02760584304051008,0.025350872,0.9495592713356018,-0.03285859525203705,-0.01204173503901984,0.2,0.2265869140625,-1.0454759733751415,0.40975117683410645,0.0003,2380
1966080,2146,4989.0,2494.4923198999995,240,915,0.03407490715326276,0.023877833,0.9673397094011307,-0.017824869602918625,-0.009446304135053651,0.2,0.22099609375,-1.0188163716346026,0.40372931957244873,0.0003,2390
1974272,2155,4989.0,2494.49362137,241,916,0.03613010978151578,0.021897336,0.9620450511574745,0.003963757306337357,-0.009790747088482021,0.2,0.22001953125,-0.996842319285497,0.3988914489746094,0.0003,2400
1982464,2163,4989.0,2494.5098301499997,242,916,0.024233334691962226,0.021818036,0.9556875005364418,-0.00445584487169981,-0.01098512733296957,0.2,0.21702880859375,-0.9770111295860261,0.3972892165184021,0.0003,2410
1990656,2172,4989.0,2494.512188,243,916,0.032074755826033655,0.025348945,0.9675082005560398,-0.04082871973514557,-0.008465366469317814,0.2,0.22569580078125,-0.9660335137043148,0.39352232217788696,0.0003,2420
1998848,2181,4989.0,2494.52162499,244,916,0.03342762029133155,0.02480701,0.9674300625920296,0.009737595915794373,-0.009982981728535378,0.2,0.22537841796875,-0.9399244940839708,0.3880341649055481,0.0003,2430
2007040,2190,4989.0,2494.51740736,245,916,0.022702420803398127,0.025673855,0.9577343091368675,0.012715823948383331,-0.010562497187129339,0.2,0.225390625,-0.9274814807344228,0.3843994736671448,0.0003,2440
2015232,2199,4989.0,2494.50705539,246,916,0.0337430317675171,0.026629206,0.9690203815698624,0.0034822653979063034,-0.00788845127062814,0.2,0.222998046875,-0.903695703856647,0.3824737071990967,0.0003,2450
2023424,2207,4989.0,2494.50431424,247,916,0.027707424358595745,0.023792777,0.9495200775563717,0.013378164730966091,-0.009939385348843643,0.2,0.22496337890625,-0.8930507266428321,0.3785572946071625,0.0003,2460
2031616,2216,4989.0,2494.4937955799996,248,916,0.025462591136601986,0.022680253,0.9721163045614958,-0.002471836283802986,-0.009674195070692804,0.2,0.22418212890625,-0.8860593957360834,0.3785537779331207,0.0003,2470
2039808,2225,4989.0,2494.4823283799997,249,916,0.03130480210966198,0.023859583,0.9701005667448044,-0.021817907691001892,-0.008552669992786833,0.2,0.2281005859375,-0.8993541829288005,0.38170745968818665,0.0003,2480
2048000,2234,4989.0,2494.4801810000004,250,916,0.024521831399397342,0.023939459,0.9543525874614716,-0.014784500002861023,-0.011879034962475998,0.2,0.2375,-0.8851172895170748,0.3775152862071991,0.0003,2490
2056192,2243,4989.0,2494.4795413100005,251,916,0.026678676578376324,0.023814552,0.9719756934791803,0.0053600771352648735,-0.008273964007094037,0.2,0.228076171875,-0.8740016634110361,0.37449878454208374,0.0003,2500
2064384,2252,4989.0,2494.47163796,252,916,0.03228518412288395,0.024865095,0.9696549568325281,0.008426668122410774,-0.007588439153732906,0.2,0.2204833984375,-0.8745399630162864,0.37575221061706543,0.0003,2510
2072576,2260,4989.0,2494.4518358299997,253,916,0.02242252587711846,0.025276083,0.9564368091523647,-0.002681327983736992,-0.009968743783247191,0.2,0.2280517578125,-0.8526978592853993,0.3699381649494171,0.0003,2520
2080768,2269,4989.0,2494.45023101,254,916,0.028341242628812324,0.024382457,0.9708542786538601,0.014292748644948006,-0.008800234882801305,0.2,0.23408203125,-0.8241743795573712,0.36393308639526367,0.0003,2530
2088960,2278,4989.0,2494.44549296,255,916,0.03070075168143376,0.025110621,0.9715620074421167,-0.014028129167854786,-0.00992159009038005,0.2,0.240234375,-0.8169294575229287,0.3664271831512451,0.0003,2540
2097152,2287,4989.0,2494.45688256,256,916,0.021767687892497632,0.027318127,0.9589434713125229,-0.004547721706330776,-0.012772413966740715,0.2,0.2409423828125,-0.8265411536674947,0.36821937561035156,0.0003,2550
2105344,2296,4989.0,2494.45416921,257,916,0.02849548938247608,0.024713557,0.9732881486415863,-0.00601753918454051,-0.006952443420959753,0.2,0.22962646484375,-0.8249257351271808,0.3669902980327606,0.0003,2560
2113536,2305,4989.0,2494.4628447500004,258,916,0.02969049851890304,0.024745997,0.9719217829406261,0.02787984535098076,-0.010700955006177537,0.2,0.23013916015625,-0.8192772137001156,0.36556774377822876,0.0003,2570
2121728,2314,4989.0,2494.4676676599997,259,916,0.023111778445672825,0.023119621,0.9641869850456715,0.044124796986579895,-0.011137693360069534,0.2,0.23118896484375,-0.8069968137424439,0.36227428913116455,0.0003,2580
2129920,2322,4989.0,2494.46161329,260,916,0.02880761199266999,0.024319343,0.9653801396489143,-0.015926353633403778,-0.007529828621409251,0.2,0.2344970703125,-0.804097659373656,0.3630799949169159,0.0003,2590
2138112,2331,4989.0,2494.44522697,261,916,0.024143832807749278,0.023224909,0.9573242291808128,-0.035456687211990356,-0.009867999578273157,0.2,0.236669921875,-0.7908345384523272,0.3595127463340759,0.0003,2600
2146304,2340,4989.0,2494.45218107,262,917,0.023579694295040098,0.024267718,0.9762784875929356,-0.01302171777933836,-0.011455398693215102,0.2,0.2412109375,-0.7788312566000968,0.35848569869995117,0.0003,2610
2154496,2349,4989.0,2494.4448181000002,263,917,0.030193256040365667,0.02618625,0.9680394604802132,0.018312331289052963,-0.008554253791226074,0.2,0.23468017578125,-0.770405743457377,0.357232928276062,0.0003,2620
2162688,2358,4989.0,2494.43980924,264,917,0.0225815923025948,0.02696461,0.959137961268425,-0.020238205790519714,-0.012042985914740711,0.2,0.2458740234375,-0.7502168281935155,0.3525853455066681,0.0003,2630
2170880,2366,4989.0,2494.43054114,265,917,0.02571221771722776,0.025908085,0.9718826338648796,0.024096915498375893,-0.008211580191346001,0.2,0.2453125,-0.7377383449114859,0.3519763946533203,0.0003,2640
2179072,2375,4989.0,2494.4342355100002,266,917,0.030857808680593735,0.024590116,0.9720811545848846,-0.017823901027441025,-0.008493912786070723,0.2,0.24227294921875,-0.7430204637814313,0.3527332842350006,0.0003,2650
2187264,2384,4989.0,2494.4360862900003,267,917,0.02207831400955911,0.02524734,0.9605939388275146,-0.0037715770304203033,-0.010563365888083353,0.2,0.23306884765625,-0.761358069209382,0.3564339578151703,0.0003,2660
2195456,2393,4989.0,2494.42904384,268,917,0.02621944835918839,0.021556031,0.9741360228508711,0.00024410802870988846,-0.008184928496120847,0.2,0.2340087890625,-0.7588957103900611,0.35526883602142334,0.0003,2670
2203648,2401,4989.0,2494.43363831,269,917,0.029814369219820946,0.025949776,0.9731737859547138,0.043622180819511414,-0.008955598041211488,0.2,0.2458251953125,-0.7533989515155554,0.3554360270500183,0.0003,2680
2211840,2410,4989.0,2494.4340210699997,270,917,0.020303422346842126,0.02614026,0.96488818526268,-0.015976298600435257,-0.012657130077059264,0.2,0.23685302734375,-0.7534684989135713,0.3534417152404785,0.0003,2690
2220032,2419,4989.0,2494.43316138,271,917,0.026802668759046355,0.025460485,0.9754421841353178,0.021932357922196388,-0.00865680214992608,0.2,0.2425537109375,-0.7397387845441699,0.3506699204444885,0.0003,2700
2228224,2428,4989.0,2494.4268651,272,917,0.025652794987763627,0.02504274,0.9704442787915468,-0.018257243558764458,-0.007837629289497272,0.2,0.2388916015625,-0.7203311979304999,0.34807974100112915,0.0003,2710
2236416,2437,4989.0,2494.4202698900003,273,917,0.019808661671049776,0.024409022,0.9748061317950487,-0.017579928040504456,-0.008778454136336222,0.2,0.22791748046875,-0.7244486555457115,0.34879693388938904,0.0003,2720
2244608,2445,4989.0,2494.43066979,274,917,0.027052290424035164,0.03056753,0.9743937961757183,-0.007370077073574066,-0.008974396297708154,0.2,0.24971923828125,-0.7152950912714005,0.3470071256160736,0.0003,2730
2252800,2454,4989.0,2494.4464673499997,275,917,0.022912137927050935,0.027326627,0.9565356224775314,0.008784672245383263,-0.008203477318602381,0.2,0.23458251953125,-0.6969477557111532,0.3433986306190491,0.0003,2740
2260992,2463,4989.0,2494.4488339,276,917,0.023298731298564235,0.026485825,0.9787823352962732,-0.007296079769730568,-0.008741491623368347,0.2,0.2424560546875,-0.6883484145626426,0.34203529357910156,0.0003,2750
2269184,2472,4989.0,2494.46616605,277,917,0.027637587001663633,0.026415298,0.9746775086969137,0.11451323330402374,-0.006921533850254491,0.2,0.24276123046875,-0.6824870851822198,0.34154948592185974,0.0003,2760
2277376,2481,4989.0,2494.45521013,278,917,0.021392019497579896,0.023656309,0.9612748995423317,-0.01058211550116539,-0.010490527335059596,0.2,0.2347900390625,-0.6637141944374889,0.3372201919555664,0.0003,2770
2285568,2489,4989.0,2494.4577496099996,279,917,0.02439255267599947,0.02716634,0.9782770350575447,-0.00810188241302967,-0.008817392834316706,0.2,0.2495849609375,-0.6591571709141135,0.33806997537612915,0.0003,2780
2293760,2498,4989.0,2494.4496332999997,280,918,0.027151467239309567,0.026175497,0.9756031930446625,0.00864357128739357,-0.010020589260966517,0.2,0.24068603515625,-0.6649222092702984,0.33916497230529785,0.0003,2790
2301952,2507,4989.0,2494.46146487,281,918,0.019947696853341766,0.026908915,0.9656749367713928,0.003368822857737541,-0.010583125769335311,0.2,0.2361328125,-0.6710295942611992,0.34147530794143677,0.0003,2800
2310144,2516,4989.0,2494.4595059299995,282,918,0.025126529844419564,0.027664077,0.9783939868211746,0.00916184950619936,-0.00937785586611426,0.2,0.24278564453125,-0.6735659248195589,0.33984601497650146,0.0003,2810
2318336,2524,4989.0,2494.44971959,283,918,0.0267438384158595,0.031089935,0.9764280840754509,0.02405577152967453,-0.010903445228177589,0.2,0.25733642578125,-0.6608497106470168,0.33721691370010376,0.0003,2820
2326528,2533,4989.0,2494.4618276399997,284,918,0.018678133954017538,0.02641559,0.9689673278480768,0.01694057695567608,-0.01246411149550113,0.2,0.2476806640625,-0.6264832936227321,0.33182114362716675,0.0003,2830
2334720,2542,4989.0,2494.46497792,285,918,0.023494514433696167,0.024946496,0.972559804096818,-0.03175738826394081,-0.008472422084014396,0.2,0.2448486328125,-0.6291308179497719,0.33317089080810547,0.0003,2840
2342912,2551,4989.0,2494.45780388,286,918,0.023095617445505923,0.026448095,0.9685470908880234,0.012188579887151718,-0.007550465604072088,0.2,0.24957275390625,-0.633085594791919,0.3343753218650818,0.0003,2850
2351104,2559,4989.0,2494.45355931,287,918,0.01965732256503543,0.02788791,0.9796452447772026,0.003350337967276573,-0.010819583597913152,0.2,0.25108642578125,-0.6229778500739485,0.33126598596572876,0.0003,2860
2359296,2568,4989.0,2494.45568762,288,918,0.023654262664786076,0.027685637,0.9775529969483614,-0.007529729977250099,-0.008234486628134618,0.2,0.25030517578125,-0.6044066775590181,0.32810747623443604,0.0003,2870
2367488,2577,4989.0,2494.45546705,289,918,0.019763718311151025,0.027426325,0.9623970203101635,0.024670962244272232,-0.009122679079700902,0.2,0.2464599609375,-0.5904657273553312,0.326348215341568,0.0003,2880
2375680,2586,4989.0,2494.4534764600003,290,918,0.0213253694724699,0.02924191,0.981488861143589,0.0029757190495729446,-0.009135600412264466,0.2,0.24945068359375,-0.5808013582602143,0.3239997327327728,0.0003,2890
2383872,2595,4989.0,2494.4496312,291,918,0.02473764828973799,0.02878927,0.9751135390251875,-0.02977294847369194,-0.01001082975344616,0.2,0.25054931640625,-0.5689129340462387,0.3222949802875519,0.0003,2900
2392064,2604,4989.0,2494.44047296,292,918,0.019009733086204506,0.02991254,0.9622272029519081,0.006250493228435516,-0.01047380668533151,0.2,0.262744140625,-0.5644905324093997,0.32298630475997925,0.0003,2910
2400256,2613,4989.0,2494.43564362,293,918,0.025627417205760138,0.029767202,0.9691290501505136,-0.019865959882736206,-0.00842946103985014,0.2,0.26710205078125,-0.5559737304225564,0.32008540630340576,0.0003,2920
2408448,2621,4989.0,2494.4375762,294,918,0.025029263534815983,0.027509041,0.9755400195717812,0.013347802683711052,-0.009332790262124035,0.2,0.2478515625,-0.5508915334939957,0.3202857971191406,0.0003,2930
2416640,2630,4989.0,2494.43728156,295,918,0.01819290946041292,0.028047478,0.9666400104761124,-0.019632022827863693,-0.00990255620527023,0.2,0.25538330078125,-0.5637996030971408,0.3231251835823059,0.0003,2940
2424832,2639,4989.0,2494.4405833199994,296,918,0.024037263705031363,0.02870511,0.9750322382897139,0.005202842876315117,-0.007455439065597602,0.2,0.256640625,-0.5632804035209119,0.3210841417312622,0.0003,2950
2433024,2648,4989.0,2494.4377744,297,918,0.02453460126926075,0.026880043,0.9787944909185171,0.005001751706004143,-0.008067196948104538,0.2,0.23897705078125,-0.5552853640168905,0.319956511259079,0.0003,2960
2441216,2657,4989.0,2494.44819318,298,918,0.017327931742329383,0.028652618,0.9700581021606922,-0.006362533196806908,-0.012943424939294346,0.2,0.264453125,-0.541629184037447,0.3188861906528473,0.0003,2970
2449408,2666,4989.0,2494.4507212900003,299,918,0.022310663754979032,0.027679028,0.9808559399098158,0.021660543978214264,-0.008702449069096474,0.2,0.2537353515625,-0.5384119683876634,0.31796368956565857,0.0003,2980
2457600,2674,4989.0,2494.4548980399995,300,918,0.02294448857792304,0.028939579,0.9697670582681894,-0.02835165709257126,-0.01005533928037039,0.2,0.2582275390625,-0.5253549999557435,0.31553179025650024,0.0003,2990
2465792,2683,4989.0,2494.4473174499994,301,918,0.0165160305921745,0.02663181,0.9818580951541662,-0.011505819857120514,-0.01103232764544373,0.2,0.2526123046875,-0.5012421910651028,0.3111913204193115,0.0003,3000
2473984,2692,4989.0,2494.4503615999997,302,918,0.022100915039118263,0.029086165,0.9808204397559166,0.020786520093679428,-0.00909177447501861,0.2,0.2593994140625,-0.49499675100669266,0.31109726428985596,0.0003,3010
2482176,2701,4989.0,2494.44716307,303,918,0.017635358817642555,0.027804008,0.9673943817615509,-0.026317689567804337,-0.0089259452335682,0.2,0.25250244140625,-0.4838526200503111,0.3088553547859192,0.0003,3020
2490368,2710,4989.0,2494.4533352999997,304,918,0.02085299814643804,0.031789683,0.9803261384367943,0.007094589993357658,-0.011682532040504156,0.2,0.26409912109375,-0.46193139012902973,0.3043901026248932,0.0003,3030
2498560,2719,4989.0,2494.4610115399996,305,918,0.02315164274405106,0.027939107,0.980222349986434,-0.017796453088521957,-0.008512918705309857,0.2,0.2547607421875,-0.4431590617634356,0.30280840396881104,0.0003,3040
2506752,2727,4989.0,2494.4626222800002,306,918,0.017385957571241305,0.03186436,0.9706571493297815,0.010574202984571457,-0.01210330611502286,0.2,0.2664794921875,-0.4249192432500422,0.29941654205322266,0.0003,3050
2514944,2736,4989.0,2494.4848251800004,307,918,0.020783740270780983,0.030175712,0.9810080900788307,0.06697223335504532,-0.007908712992502842,0.2,0.25953369140625,-0.40852495850995185,0.2972680926322937,0.0003,3060
2523136,2745,4989.0,2494.48268565,308,919,0.023450521857012064,0.030745715,0.9747583102434874,-0.014293372631072998,-0.008621308657893678,0.2,0.2672607421875,-0.39756829142570493,0.2970278859138489,0.0003,3070
2531328,2754,4989.0,2494.49258633,309,919,0.01610637977719307,0.03086584,0.9724017344415188,-0.017397522926330566,-0.011404205716826255,0.2,0.266162109375,-0.3824750210158527,0.29354578256607056,0.0003,3080
2539520,2763,4989.0,2494.49589287,310,919,0.021387610178862815,0.029566638,0.9787028077989817,0.003711329773068428,-0.006637315370971919,0.2,0.26805419921875,-0.35097103510051963,0.2887533903121948,0.0003,3090
2547712,2771,4989.0,2494.5071133799997,311,919,0.02195704005425796,0.029248001,0.9795163217931986,0.009962469339370728,-0.008601497591735096,0.2,0.25972900390625,-0.35215436005964873,0.2914401888847351,0.0003,3100
2555904,2780,4989.0,2494.5019244500004,312,919,0.015161883699329337,0.03379431,0.9722478855401278,-0.01694459654390812,-0.011586928443284706,0.2,0.27833251953125,-0.34941858546808363,0.289777010679245,0.0003,3110
2564096,2789,4989.0,2494.50769321,313,919,0.02074608598159102,0.028062042,0.9824467170983553,-0.011810959316790104,-0.007271961036894936,0.2,0.26336669921875,-0.3398038957268,0.28791874647140503,0.0003,3120
2572288,2798,4989.0,2494.5263052799996,314,919,0.020596483336703386,0.030393094,0.9695952534675598,-0.009069401770830154,-0.007897959934052779,0.2,0.26119384765625,-0.3421070110052824,0.2890053689479828,0.0003,3130
2580480,2806,4989.0,2494.53306471,315,919,0.016125883378845175,0.034159057,0.9852194767445326,-0.03972102701663971,-0.010478857999987667,0.2,0.2736083984375,-0.326197839807719,0.2862975001335144,0.0003,3140
2588672,2815,4989.0,2494.53070436,316,919,0.021737816459062743,0.030696915,0.9786633253097534,-0.01967843621969223,-0.008458004926433204,0.2,0.27425537109375,-0.338020172342658,0.28930604457855225,0.0003,3150
2596864,2824,4989.0,2494.54217731,317,919,0.016980036207314697,0.030312886,0.9722197186201811,0.006493743509054184,-0.010877329947106773,0.2,0.2708984375,-0.3377091780304909,0.2887529730796814,0.0003,3160
2605056,2833,4989.0,2494.5430863600004,318,919,0.018274371795996558,0.033943616,0.9825185611844063,-0.0215927567332983,-0.009876274478301639,0.2,0.26639404296875,-0.344629256054759,0.28976523876190186,0.0003,3170
2613248,2842,4989.0,2494.5451560399997,319,919,0.020961678778985516,0.03147624,0.9811445884406567,0.025001250207424164,-0.009214821216301062,0.2,0.27161865234375,-0.3401212038472295,0.28904569149017334,0.0003,3180
2621440,2850,4989.0,2494.54816985,320,919,0.015903560886363265,0.030448958,0.9734459761530161,0.0313999280333519,-0.008794474385649665,0.2,0.2734375,-0.3371901918202639,0.2884361743927002,0.0003,3190
2629632,2859,4989.0,2494.56646672,321,919,0.020039866828665254,0.032079026,0.9834496509283781,0.00092342309653759,-0.010480312130675884,0.2,0.2729248046875,-0.33678291346877814,0.28856027126312256,0.0003,3200
2637824,2868,4989.0,2494.57851162,322,919,0.01905210790137062,0.032673314,0.9757203441113234,-0.0016932431608438492,-0.008023163465259131,0.2,0.2654296875,-0.33149613719433546,0.28789499402046204,0.0003,3210
2646016,2877,4989.0,2494.57836257,323,919,0.014229010636699967,0.031308297,0.9753327183425426,-0.030260445550084114,-0.011766825277300086,0.2,0.27598876953125,-0.33412397587671877,0.2878960371017456,0.0003,3220
2654208,2886,4989.0,2494.58759489,324,919,0.0181888759812864,0.030572113,0.985762014053762,-0.014866618439555168,-0.009333129385413485,0.2,0.2697021484375,-0.32254543229937555,0.28531524538993835,0.0003,3230
2662400,2894,4989.0,2494.58429234,325,919,0.019004990068060577,0.029456995,0.9832550901919603,0.008018708787858486,-0.008263129700208083,0.2,0.26654052734375,-0.31369123263284565,0.2840450406074524,0.0003,3240
2670592,2903,4989.0,2494.5856621999997,326,919,0.013819297949157771,0.029980812,0.9762250296771526,-0.026167402043938637,-0.010199989030661527,0.2,0.2675537109375,-0.30285970037803056,0.28299999237060547,0.0003,3250
2678784,2912,4989.0,2494.5889984999994,327,919,0.019024267785425764,0.03154241,0.9826698657125235,0.010210661217570305,-0.008536402656318387,0.2,0.2774169921875,-0.2946230987086892,0.28132757544517517,0.0003,3260
2686976,2921,4989.0,2494.58150836,328,919,0.01782464119278302,0.0336361,0.9728351272642612,-0.01460178941488266,-0.008757790371237206,0.2,0.27716064453125,-0.2778841217979789,0.27864646911621094,0.0003,3270
2695168,2930,4989.0,2494.6074046599997,329,919,0.015499972441830323,0.028457345,0.9839324876666069,-0.02297721616923809,-0.006791226608402212,0.2,0.26983642578125,-0.2643520093522966,0.2772040069103241,0.0003,3280
2703360,2938,4989.0,2494.60280143,330,919,0.018750626763358015,0.030817267,0.9838145449757576,0.02314523607492447,-0.005499599561881041,0.2,0.26717529296875,-0.2607571343891323,0.2776297926902771,0.0003,3290
2711552,2947,4989.0,2494.60489431,331,919,0.014881012957994244,0.034591574,0.9750053733587265,-0.04701652750372887,-0.011749341704853578,0.2,0.28675537109375,-0.24968469319865108,0.2728009521961212,0.0003,3300
2719744,2956,4989.0,2494.6125100799995,332,919,0.01698871233384125,0.030642662,0.9865600448101759,-0.007819250226020813,-0.008714938082630398,0.2,0.2794677734375,-0.2203014437109232,0.27079296112060547,0.0003,3310
2727936,2965,4989.0,2494.61592048,333,919,0.01852116658083105,0.032413576,0.9832300581037998,0.03391316533088684,-0.006172478098596912,0.2,0.277978515625,-0.21394034763798117,0.2696523070335388,0.0003,3320
2736128,2974,4989.0,2494.61274726,334,919,0.014115897771262098,0.03146892,0.9769374765455723,-0.026079893112182617,-0.008364931334654102,0.2,0.2767333984375,-0.19377889968454837,0.26651960611343384,0.0003,3330
2744320,2982,4989.0,2494.6102950900004,335,919,0.018422386842576088,0.032111764,0.9828716106712818,0.01371665857732296,-0.004536944301071344,0.2,0.2799072265625,-0.17542328648269176,0.26548367738723755,0.0003,3340
2752512,2991,4989.0,2494.6077213900003,336,920,0.018258436330506812,0.032416057,0.9848433937877417,-0.028672493994235992,-0.008334686673333636,0.2,0.28162841796875,-0.17383468886837364,0.2648557126522064,0.0003,3350
2760704,3000,4989.0,2494.60596901,337,920,0.013605441579056788,0.03427612,0.976473705843091,-0.019935179501771927,-0.010916180596177582,0.2,0.2810791015625,-0.17424735715612769,0.26547759771347046,0.0003,3360
2768896,3009,4989.0,2494.5991093800003,338,920,0.0182039443130634,0.032821815,0.9854889502748847,-0.01883915439248085,-0.00826142874029756,0.2,0.28309326171875,-0.17358542736619711,0.2648337781429291,0.0003,3370
2777088,3018,4989.0,2494.6017908900003,339,920,0.017044028154123224,0.037321053,0.984150618314743,0.004967899993062019,-0.008972635431564412,0.2,0.28685302734375,-0.16393037810921668,0.262911856174469,0.0003,3380
2785280,3027,4989.0,2494.59695747,340,920,0.013029168494904297,0.033416994,0.978880325332284,-0.02022583968937397,-0.010388125011741068,0.2,0.288720703125,-0.15379213290289045,0.2622086703777313,0.0003,3390
2793472,3036,4989.0,2494.6003260899997,341,920,0.017593060766375856,0.03301994,0.9839858375489712,-0.028753874823451042,-0.006869730167454691,0.2,0.28917236328125,-0.15925175352022053,0.26334208250045776,0.0003,3400
2801664,3044,4989.0,2494.6066745499998,342,920,0.01579789846437052,0.034574382,0.9754952229559422,0.03243831917643547,-0.006781271923318855,0.2,0.279833984375,-0.15104475812986493,0.26115456223487854,0.0003,3410
2809856,3053,4989.0,2494.6147763999998,343,920,0.01518587889331684,0.03313391,0.9874110724776983,-0.0037757172249257565,-0.00999934745268547,0.2,0.27681884765625,-0.11839383160695434,0.25723475217819214,0.0003,3420
2818048,3062,4989.0,2494.62371525,344,920,0.01760942434993922,0.03455825,0.9855818208307028,-0.015251640230417252,-0.0071895849709108,0.2,0.28372802734375,-0.12016042824834586,0.2585082948207855,0.0003,3430
2826240,3071,4989.0,2494.6238027599998,345,920,0.013998531812467263,0.03346392,0.9762657806277275,0.005117496941238642,-0.007461448346293764,0.2,0.28599853515625,-0.11709170648828149,0.25688910484313965,0.0003,3440
2834432,3080,4989.0,2494.62315456,346,920,0.01508536337314581,0.03274334,0.9874027306213975,0.028030915185809135,-0.006694871172658168,0.2,0.27705078125,-0.12260828483849764,0.2582022249698639,0.0003,3450
2842624,3089,4989.0,2494.6336234500004,347,920,0.016818184969088178,0.034465604,0.9866398945450783,-0.0013097566552460194,-0.010464498795045074,0.2,0.28992919921875,-0.11067196903750301,0.25551873445510864,0.0003,3460
2850816,3097,4989.0,2494.62754627,348,920,0.013327762517656083,0.03168016,0.9780436661094427,-0.0062269712798297405,-0.008411974877526518,0.2,0.28795166015625,-0.09084674641489983,0.2531856298446655,0.0003,3470
2859008,3106,4989.0,2494.62277072,349,920,0.015334065220667981,0.034121696,0.9850373053923249,-0.004763334058225155,-0.011170744552509859,0.2,0.30108642578125,-0.07896934421733022,0.25266164541244507,0.0003,3480
2867200,3115,4989.0,2494.63010028,350,920,0.01638701764277357,0.035056323,0.9833331424742937,-0.023243505507707596,-0.007447936760945595,0.2,0.288232421875,-0.07886489648371935,0.2520889639854431,0.0003,3490
2875392,3124,4989.0,2494.63059812,351,920,0.011513453622319503,0.035457492,0.9807978365570307,-0.03310466930270195,-0.01106621822800662,0.2,0.2935546875,-0.08204858424142003,0.25315093994140625,0.0003,3500
2883584,3133,4989.0,2494.6282235099998,352,920,0.017451466444981634,0.035084404,0.9852302456274629,0.025746751576662064,-0.0062051363289356235,0.2,0.2928955078125,-0.08070738557726145,0.25236934423446655,0.0003,3510
2891776,3142,4989.0,2494.6384239599997,353,920,0.015328207543643658,0.03448931,0.9841185137629509,0.01354142278432846,-0.007049229038966587,0.2,0.2865234375,-0.07545543173328043,0.252074658870697,0.0003,3520
2899968,3151,4989.0,2494.64183995,354,920,0.012284904981061117,0.036281668,0.9842379596084356,-0.02603953331708908,-0.010555468609527451,0.2,0.284423828125,-0.06737031349912286,0.25037530064582825,0.0003,3530
2908160,3160,4989.0,2494.6468937000004,355,920,0.01580443803941307,0.033671398,0.9853280102834105,-0.033002737909555435,-0.004932269422351965,0.2,0.2905029296875,-0.050599643401801585,0.24801072478294373,0.0003,3540
2916352,3168,4989.0,2494.6463235200004,356,920,0.014182719921154784,0.03486585,0.979131443426013,-0.0026867827400565147,-0.008659755854750983,0.2,0.29718017578125,-0.03487628335133195,0.24575506150722504,0.0003,3550
2924544,3177,4989.0,2494.6382953599996,357,920,0.013736884728496079,0.037951212,0.9877297338098288,-0.010971111245453358,-0.009762306488482864,0.2,0.29490966796875,-0.03796518901363015,0.2469765841960907,0.0003,3560
2932736,3186,4989.0,2494.64260259,358,920,0.016018593110129587,0.03821873,0.9869197867810726,-0.026726068928837776,-0.009182673026589327,0.2,0.29390869140625,-0.03239886658266187,0.2459486722946167,0.0003,3570
2940928,3195,4989.0,2494.6431570500004,359,920,0.01282608507644909,0.035057716,0.9802995566278696,0.025537868961691856,-0.009971690482780104,0.2,0.28472900390625,-0.023992444109171628,0.24497970938682556,0.0003,3580
2949120,3204,4989.0,2494.6423203,360,920,0.015481307945447043,0.03647104,0.9875584160909057,-0.01194593496620655,-0.009183789313465241,0.2,0.2920654296875,-0.017754608020186424,0.24471387267112732,0.0003,3590
2957312,3213,4989.0,2494.6458846699998,361,920,0.01578402997365629,0.034136683,0.975984912365675,-0.014383163303136826,-0.006828861220492399,0.2,0.29046630859375,-0.008267798647284507,0.2431475669145584,0.0003,3600
