rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/iterations,train/policy_gradient_loss,train/std,train/explained_variance,train/approx_kl,train/clip_fraction,train/loss,train/value_loss,train/entropy_loss,train/learning_rate,train/clip_range,train/n_updates
0.06297633333333333,1135,206.0,2048,1,1,,,,,,,,,,,
0.007819736842105265,1031,206.0,4096,3,2,-0.002878737307037227,0.9969030618667603,-15.58505630493164,0.0032951185,0.018994140625,0.024760829284787178,0.013334449093963485,-2.83420627489686,0.0003,0.2,10
0.0011874482758620695,998,206.0,6144,6,3,-0.00702822188322898,0.9910207986831665,-0.339563250541687,0.0061121876,0.055078125,-0.009340612217783928,0.0034898313981102545,-2.8253548085689544,0.0003,0.2,20
0.022219871794871792,983,206.0,8192,8,4,-0.009472383247339167,0.9873833060264587,-0.16396117210388184,0.005809074,0.06015625,-0.01598593406379223,0.0024035840197029756,-2.8173099793493748,0.0003,0.2,30
0.018311040816326524,973,206.0,10240,10,5,-0.006307357014156878,0.9792593717575073,-0.09093892574310303,0.005471598,0.039013671875,-0.007886168546974659,0.0015322588304115925,-2.8041390627622604,0.0003,0.2,40
0.021115186440677964,957,206.0,12288,12,6,-0.005602194961102214,0.9756957292556763,-0.0730828046798706,0.005782053,0.031005859375,-0.010677063837647438,0.001262862990370195,-2.7929057613015176,0.0003,0.2,50
