time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/iterations,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/std,train/clip_fraction,train/value_loss,train/n_updates,train/loss,train/entropy_loss,train/explained_variance,train/approx_kl
1132,1,206.0,2048,0.07172566666666666,1,,,,,,,,,,,
1032,3,206.0,4096,0.04666005263157895,2,0.2,0.0003,-0.004475446214200929,1.0031388998031616,0.02646484375,0.010726741430698895,10,-0.022678691893815994,-2.8412635676562785,-26.3499813079834,0.0025325837
1000,6,206.0,6144,0.02772834482758621,3,0.2,0.0003,-0.008889962290413677,1.001175045967102,0.043505859375,0.0012175961241155165,20,0.007785790599882603,-2.8424632057547567,-1.9812698364257812,0.007873939
986,8,206.0,8192,0.02671651282051282,4,0.2,0.0003,-0.006767236179439351,0.9938543438911438,0.049072265625,0.0008192494810828066,30,-0.012384648434817791,-2.83150964230299,-0.3966909646987915,0.00643689
979,10,206.0,10240,0.024611040816326528,5,0.2,0.0003,-0.007309630492818542,0.9913212060928345,0.060400390625,0.0005852245849382598,40,-0.002909370232373476,-2.822271903604269,-0.21918249130249023,0.006079237
974,12,206.0,12288,0.030852355932203396,6,0.2,0.0003,-0.006380115367937833,0.9842101335525513,0.0380859375,0.00045766917387481956,50,-0.0037239277735352516,-2.8136039420962335,-0.1619858741760254,0.00663991
