id,timeOpen,timeClose,positionType,tradeResult,priceOpen,priceClose,positionSL,positionTP,profit,symbol,comment
6667858,2024-04-18 19:00:00,2024-04-19 00:00:00,SELL,LOSS,1.80273,1.80331,1.8076,0.0,-63.81,EURNZD,(SHORT) Position closed by execution
6667859,2024-04-19 01:00:00,2024-04-19 06:00:00,BUY,WIN,1.80315,1.81118,1.8007,0.0,881.53,EURNZD,(LONG) Position closed by execution
6667860,2024-04-19 07:00:00,2024-04-19 10:00:00,SELL,WIN,1.80746,1.80734,1.8124,0.0,14.3,EURNZD,(SHORT) Position closed by execution
6667861,2024-04-19 11:00:00,2024-04-19 14:00:00,BUY,WIN,1.80714,1.80889,1.803,0.0,209.16,EURNZD,(LONG) Position closed by execution
6667862,2024-04-19 15:00:00,2024-04-19 19:00:00,SELL,WIN,1.8093,1.80786,1.8142,0.0,175.33,EURNZD,(SHORT) Position closed by execution
6667863,2024-04-19 20:00:00,2024-04-22 01:00:00,SELL,WIN,1.80862,1.8079,1.8124,0.0,89.06,EURNZD,(SHORT) Position closed by execution
6667864,2024-04-22 02:00:00,2024-04-22 04:00:00,SELL,WIN,1.80647,1.80376,1.8097,0.0,337.11,EURNZD,(SHORT) Position closed by execution
6667865,2024-04-22 05:00:00,2024-04-22 10:00:00,BUY,WIN,1.80136,1.80491,1.7964,0.0,455.06,EURNZD,(LONG) Position closed by execution
6667866,2024-04-22 11:00:00,2024-04-22 14:00:00,SELL,WIN,1.80404,1.80222,1.8072,0.0,242.05,EURNZD,(SHORT) Position closed by execution
6667867,2024-04-22 16:00:00,2024-04-22 21:00:00,SELL,WIN,1.80227,1.80082,1.8039,0.0,196.55,EURNZD,(SHORT) Position closed by execution
6667868,2024-04-22 23:00:00,2024-04-23 01:00:00,SELL,WIN,1.7997,1.79952,1.8023,0.0,24.76,EURNZD,(SHORT) Position closed by execution
6667869,2024-04-23 02:00:00,2024-04-23 04:00:00,SELL,WIN,1.79921,1.79867,1.8023,0.0,74.41,EURNZD,(SHORT) Position closed by execution
6667870,2024-04-23 05:00:00,2024-04-23 11:00:00,BUY,WIN,1.79968,1.80739,1.7953,0.0,1074.09,EURNZD,(LONG) Position closed by execution
6667871,2024-04-23 12:00:00,2024-04-23 14:00:00,SELL,WIN,1.80493,1.80314,1.8073,0.0,269.92,EURNZD,(SHORT) Position closed by execution
6667872,2024-04-23 17:00:00,2024-04-23 21:00:00,SELL,WIN,1.80308,1.80198,1.8047,0.0,169.03,EURNZD,(SHORT) Position closed by execution
6667873,2024-04-23 22:00:00,2024-04-24 01:00:00,SELL,WIN,1.80486,1.80326,1.8065,0.0,249.01,EURNZD,(SHORT) Position closed by execution
6667874,2024-04-24 02:00:00,2024-04-24 06:00:00,SELL,WIN,1.80334,1.80133,1.8063,0.0,317.99,EURNZD,(SHORT) Position closed by execution
6667875,2024-04-24 07:00:00,2024-04-24 11:00:00,SELL,WIN,1.80065,1.8005,1.8052,0.0,24.23,EURNZD,(SHORT) Position closed by execution
6667876,2024-04-24 13:00:00,2024-04-24 20:00:00,SELL,LOSS,1.80165,1.80362,1.8066,0.0,-319.49,EURNZD,(SHORT) Position closed by execution
6667877,2024-04-24 22:00:00,2024-04-25 02:00:00,SELL,LOSS,1.80224,1.80239,1.8039,0.0,-23.79,EURNZD,(SHORT) Position closed by execution
6667878,2024-04-25 03:00:00,2024-04-25 07:00:00,BUY,WIN,1.80219,1.80257,1.7987,0.0,60.15,EURNZD,(LONG) Position closed by execution
6667879,2024-04-25 08:00:00,2024-04-25 11:00:00,SELL,WIN,1.80237,1.79938,1.8073,0.0,474.46,EURNZD,(SHORT) Position closed by execution
