time/fps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/loss,train/clip_range,train/explained_variance,train/n_updates,train/entropy_loss,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/clip_fraction,train/value_loss,train/std
2003,1,0.034299650000000015,989.0,20480,10,,,,,,,,,,,
1692,2,-0.0008448999999999942,989.0,40960,24,0.0076011717319488525,0.2,-9.965502738952637,10,-2.8186512403935193,0.0003,0.00491691,-0.0018797435543092434,0.0368994140625,0.014225969428225653,0.9867246150970459
1598,3,-0.0068217166666666605,989.0,61440,38,0.0005203215405344963,0.2,-0.0652703046798706,20,-2.801734738573432,0.0003,0.0049754865,-0.000982858623319771,0.04109375,0.007727183701790636,0.9823511838912964
1554,4,0.043366925,989.0,81920,52,0.00889821071177721,0.2,0.03441190719604492,30,-2.7924990413337945,0.0003,0.0047908663,-0.0015082155592972414,0.0496044921875,0.005757886147002864,0.976941704750061
1530,5,0.04799770999999999,989.0,102400,66,-0.0050444286316633224,0.2,0.06311440467834473,40,-2.7711829537898303,0.0003,0.005460517,-0.0009646597392566036,0.05193359375,0.0042152700784208715,0.9648323059082031
1518,6,0.10384473999999998,989.0,122880,80,0.014038183726370335,0.2,0.039472222328186035,50,-2.7394437509775162,0.0003,0.0053165862,-0.0019076412748836446,0.0418603515625,0.003356885129578586,0.9476220607757568
1508,7,0.14276866,989.0,143360,95,-0.0039412397891283035,0.2,0.06675779819488525,60,-2.7132305554300546,0.0003,0.0068788333,-0.0013969824217201676,0.0610986328125,0.002676541383298172,0.9374712109565735
1498,8,0.20241689000000002,989.0,163840,109,0.00897047109901905,0.2,0.04226183891296387,70,-2.69672018609941,0.0003,0.005648534,-0.0025255314612877555,0.0502001953125,0.00224506832752013,0.9319066405296326
1493,9,0.21935706,989.0,184320,123,-0.003538814140483737,0.2,0.024617373943328857,80,-2.6695722506940367,0.0003,0.008389431,-0.001665528633602662,0.0837646484375,0.001960797608444409,0.9189419746398926
1489,10,0.28096298999999997,989.0,204800,137,-0.0016005501383915544,0.2,0.006335198879241943,90,-2.6524249623715876,0.0003,0.0073897108,-0.0008003694600483869,0.0637646484375,0.001726597533797758,0.9085211753845215
1487,11,0.26104819,989.0,225280,151,-0.008045801892876625,0.2,0.011392295360565186,100,-2.6350515829771757,0.0003,0.0062716096,-0.00047682612610515206,0.0735888671875,0.001535972554338514,0.9012863636016846
1486,12,0.30915672000000005,989.0,245760,165,0.0025782636366784573,0.2,0.013750135898590088,110,-2.618941987454891,0.0003,0.0069911657,-0.0011901492132165004,0.0685595703125,0.0015164496945726568,0.8939188718795776
1484,13,0.32853552,989.0,266240,179,0.0032619789708405733,0.2,0.004698038101196289,120,-2.604793186634779,0.0003,0.006216585,-0.0009679717964900192,0.0601123046875,0.0014126373703220452,0.8920989036560059
1482,14,0.34657762000000003,989.0,286720,193,0.009286449290812016,0.2,0.006419837474822998,130,-2.5962733949720858,0.0003,0.008743653,-0.0013419364471337757,0.078408203125,0.00157927158057646,0.8838833570480347
1483,15,0.4242999499999999,989.0,307200,207,-0.004557339940220118,0.2,0.010291993618011475,140,-2.564126244038343,0.0003,0.006821745,-0.0010064010445785243,0.064765625,0.0014784400362805171,0.8698070049285889
1484,16,0.47518131999999996,989.0,327680,220,0.00031231538741849363,0.2,0.020908117294311523,150,-2.5419709661602976,0.0003,0.0058055604,-0.0014669405367749278,0.0622900390625,0.0014914358011083096,0.8590865135192871
1484,17,0.48226817999999994,989.0,348160,234,0.027751769870519638,0.2,0.02048361301422119,160,-2.521478800624609,0.0003,0.0063857166,-0.0009431115824554582,0.0711083984375,0.0014671693305172084,0.8532536029815674
1484,18,0.53744495,989.0,368640,248,0.00036980118602514267,0.2,0.03119969367980957,170,-2.5030033365637063,0.0003,0.0072980686,-0.002079603191523347,0.072080078125,0.0014505847495456692,0.8436229228973389
1485,19,0.5901216100000001,989.0,389120,261,0.005740873981267214,0.2,0.02813851833343506,180,-2.4666857779026032,0.0003,0.0071406765,-0.0026248209876939656,0.0745556640625,0.0015556978794302268,0.8302062749862671
1485,20,0.6196843099999999,989.0,409600,275,0.00848468765616417,0.2,0.02025020122528076,190,-2.462140010073781,0.0003,0.006249164,-0.0017129213189764415,0.06658203125,0.001495206884064828,0.8277679681777954
1485,21,0.6985743999999999,989.0,430080,289,-0.009782703593373299,0.2,0.028067052364349365,200,-2.441843665242195,0.0003,0.008385512,-0.0005136282891908195,0.0790380859375,0.0014756845542615337,0.8190634250640869
1484,22,0.7740464899999998,989.0,450560,303,0.019598007202148438,0.2,0.03196156024932861,210,-2.4228007601201536,0.0003,0.006740262,-0.0010314115647634026,0.068623046875,0.0016223242846535868,0.8104443550109863
