rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_len_mean,time/iterations,train/clip_fraction,train/explained_variance,train/learning_rate,train/loss,train/entropy_loss,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/std,train/clip_range,train/n_updates
0.20711426530612242,53,53248,988,1070.0,26,0.06240234375,0.0501096248626709,0.0003,-0.018713265657424927,-2.4763414695858956,0.0012267129208339612,0.0078078313,-0.0066690415100310926,0.8286317586898804,0.2,250
0.21306860784313725,56,55296,985,1070.0,27,0.08291015625,0.04350310564041138,0.0003,-0.031396012753248215,-2.445400159806013,0.0012043142141919816,0.008761219,-0.007129599330073688,0.8162775039672852,0.2,260
0.21950924528301885,58,57344,982,1070.0,28,0.07236328125,0.0136299729347229,0.0003,-0.03175792843103409,-2.425109162926674,0.0011106635527539765,0.0070121074,-0.008452471527562011,0.8092550039291382,0.2,270
0.21451459999999997,60,59392,986,1070.0,29,0.061083984375,-0.09759151935577393,0.0003,-0.0180143304169178,-2.421226243674755,0.000931698860040342,0.006502534,-0.007922105127363466,0.8133080005645752,0.2,280
0.22628215789473682,62,61440,990,1070.0,30,0.071484375,-0.021382451057434082,0.0003,-0.032614391297101974,-2.4104537017643453,0.00109520237401739,0.00850152,-0.008458851653267629,0.8036617040634155,0.2,290
0.2412115254237288,63,63488,993,1070.0,31,0.080517578125,-0.04802501201629639,0.0003,-0.014490810222923756,-2.3895924352109432,0.0009585082409103052,0.007610579,-0.00769667895292514,0.7956769466400146,0.2,300
0.23098957377049179,66,65536,990,1070.0,32,0.2275390625,-0.0038710832595825195,0.0003,0.0033142752945423126,-2.367744164913893,0.0009000128811749164,0.018505119,0.004422070586588234,0.7857716083526611,0.2,310
0.25367519047619047,68,67584,988,1070.0,33,0.06806640625,0.05373275279998779,0.0003,0.011817795224487782,-2.3445659928023814,0.0011159606434375745,0.008325482,-0.005462103019817732,0.7780877351760864,0.2,320
0.26092659999999995,70,69632,985,1070.0,34,0.05888671875,-0.017466306686401367,0.0003,-0.007172776851803064,-2.3362404845654963,0.0011413335685574566,0.00725393,-0.004971855581970885,0.7781474590301514,0.2,330
0.25913910606060603,72,71680,983,1070.0,35,0.091943359375,0.018418431282043457,0.0003,-0.013085125014185905,-2.3302422791719435,0.0008301212097649113,0.006361575,-0.006551908467372414,0.7759760618209839,0.2,340
0.26833975,75,73728,980,1070.0,36,0.08291015625,0.0017750263214111328,0.0003,-0.03112051822245121,-2.320567559450865,0.0009408205924046342,0.011543091,-0.007409419407485985,0.7698460221290588,0.2,350
0.2790786142857143,76,75776,984,1070.0,37,0.094287109375,0.04221189022064209,0.0003,-0.04040612652897835,-2.306257089227438,0.001154889090321376,0.011263067,-0.007521867547620786,0.7652335166931152,0.2,360
0.29035651388888883,78,77824,987,1070.0,38,0.058984375,-0.003496527671813965,0.0003,-0.009393903426826,-2.3037476018071175,0.0008481390129418287,0.006157107,-0.005738185577502009,0.7665295600891113,0.2,370
0.29594699999999996,80,79872,990,1070.0,39,0.0693359375,0.0600849986076355,0.0003,-0.005893565248697996,-2.298684362322092,0.0012965287560291472,0.0064556873,-0.005205287116405088,0.7611685991287231,0.2,380
0.30903288157894737,82,81920,993,1070.0,40,0.08427734375,-0.0001964569091796875,0.0003,-0.016737084835767746,-2.277609942853451,0.0013546701777158888,0.0069100764,-0.006921033225080464,0.7517642974853516,0.2,390
0.3087065128205128,84,83968,990,1070.0,41,0.07119140625,0.051735758781433105,0.0003,0.029396139085292816,-2.256316592544317,0.001314490518961975,0.005459235,-0.004727941793680657,0.7451848983764648,0.2,400
0.3194099125,87,86016,988,1070.0,42,0.080859375,0.11451166868209839,0.0003,-0.016345400363206863,-2.2496945336461067,0.001039008608495351,0.00671192,-0.005577757644641679,0.745514988899231,0.2,410
0.3256012317073171,89,88064,986,1070.0,43,0.0880859375,0.0782286524772644,0.0003,0.0009112422121688724,-2.2529203690588475,0.001040261636444484,0.0076952386,-0.005496112002583686,0.7475542426109314,0.2,420
0.3331109047619048,91,90112,989,1070.0,44,0.090087890625,0.09086054563522339,0.0003,0.0013083529192954302,-2.234072380512953,0.0010970522518618964,0.008453223,-0.0069106264199945144,0.734798789024353,0.2,430
0.33433294186046514,92,92160,991,1070.0,45,0.0701171875,0.14440631866455078,0.0003,-0.03049083612859249,-2.214968564361334,0.001420105064607924,0.0061531356,-0.004908407161565265,0.7295262813568115,0.2,440
0.34691329545454547,94,94208,994,1070.0,46,0.0775390625,0.08456742763519287,0.0003,0.0002883148845285177,-2.1969500303268434,0.0011133993655676022,0.007060303,-0.006719530712871347,0.7239831686019897,0.2,450
0.34977526966292133,96,96256,996,1070.0,47,0.095849609375,0.11950242519378662,0.0003,-0.014498245902359486,-2.1961116276681425,0.0012257119071364287,0.0082161585,-0.008165065509092528,0.7261534929275513,0.2,460
0.35362440659340655,98,98304,998,1070.0,48,0.1046875,0.06394803524017334,0.0003,0.0019610386807471514,-2.182205241918564,0.0012305313570323052,0.009119469,-0.010889241444237996,0.7149412631988525,0.2,470
0.353943193548387,100,100352,995,1070.0,49,0.076806640625,0.07916688919067383,0.0003,-0.020637398585677147,-2.150943937152624,0.0011163837558342492,0.0076855016,-0.006490160620887764,0.7030230760574341,0.2,480
0.3572604631578946,103,102400,993,1070.0,50,0.09287109375,0.05069530010223389,0.0003,-0.012735484167933464,-2.132496465742588,0.0009665427549407468,0.008474196,-0.006949917097517755,0.7020885348320007,0.2,490
0.36767864948453605,105,104448,991,1070.0,51,0.092333984375,0.11928492784500122,0.0003,-0.02160594053566456,-2.112614356726408,0.0012291939097849535,0.007972535,-0.006172959586547222,0.6904579401016235,0.2,500
0.3727789090909091,107,106496,989,1070.0,52,0.11015625,0.1403963565826416,0.0003,-0.009241116233170033,-2.083470895141363,0.0016312330906657734,0.011313997,-0.009929239674238487,0.6828097701072693,0.2,510
0.3805509800000001,109,108544,988,1070.0,53,0.09130859375,0.08868706226348877,0.0003,-0.03478088974952698,-2.058197585493326,0.0011262613941653398,0.007946502,-0.006593872714438476,0.6730145215988159,0.2,520
0.39443077000000004,112,110592,986,1070.0,54,0.09072265625,0.1292288899421692,0.0003,-0.02329223044216633,-2.0440764971077443,0.0013366658191444002,0.0071727857,-0.006478392770804931,0.6717631816864014,0.2,530
0.3960717899999999,113,112640,988,1070.0,55,0.10078125,0.07714450359344482,0.0003,-0.01831072010099888,-2.04856309145689,0.0009724012488732114,0.0077551715,-0.0068119511139229875,0.6764681339263916,0.2,540
0.41214286,115,114688,990,1070.0,56,0.0853515625,0.06806933879852295,0.0003,-0.022811178117990494,-2.0513226449489594,0.0010259286984364735,0.008144493,-0.006942893806262873,0.6737223863601685,0.2,550
0.43131777,117,116736,992,1070.0,57,0.080859375,0.09385335445404053,0.0003,-0.023788493126630783,-2.0299873620271685,0.0010886929176194826,0.00812659,-0.005577217892277986,0.6623305678367615,0.2,560
0.43807889999999994,119,118784,994,1070.0,58,0.09912109375,0.17176330089569092,0.0003,-0.022377662360668182,-2.01667116060853,0.0012472239795897622,0.0075454405,-0.00707526359037729,0.6647984385490417,0.2,570
0.44247529,121,120832,992,1070.0,59,0.09775390625,0.12847673892974854,0.0003,-0.022702081128954887,-2.008502896502614,0.0010095408075358136,0.007001866,-0.008201667525281665,0.6581454277038574,0.2,580
0.45530786999999995,123,122880,994,1070.0,60,0.100439453125,0.1783907413482666,0.0003,0.007687734439969063,-1.9900253895670175,0.00109645263873972,0.008805605,-0.009150659936130979,0.6530413031578064,0.2,590
0.46767542999999995,125,124928,995,1070.0,61,0.085205078125,0.16347569227218628,0.0003,-0.01091885194182396,-1.9823947329074145,0.0012340354962361744,0.006914961,-0.00602460928785149,0.6522319912910461,0.2,600
0.47654666999999995,127,126976,997,1070.0,62,0.110986328125,0.09278684854507446,0.0003,-0.021514004096388817,-1.990574674680829,0.0010649767813447398,0.008621906,-0.006209052812482696,0.6583783626556396,0.2,610
0.4866099700000001,129,129024,999,1070.0,63,0.097607421875,0.011929929256439209,0.0003,-0.00032659206772223115,-1.9976548910140992,0.0008954968750913394,0.008821783,-0.008241378658567555,0.658903956413269,0.2,620
0.48760855,130,131072,1000,1070.0,64,0.094873046875,0.06967318058013916,0.0003,-0.028312332928180695,-1.9884476065635681,0.0009210006333887577,0.01031073,-0.006919824711803813,0.6530184745788574,0.2,630
0.49767264000000005,132,133120,1002,1070.0,65,0.095458984375,0.07654649019241333,0.0003,0.003077529137954116,-1.9724843721836804,0.0014570479515896295,0.009279834,-0.008989614380698185,0.6484553813934326,0.2,640
0.5038571599999999,134,135168,1003,1070.0,66,0.117431640625,0.0799606442451477,0.0003,-0.02713654190301895,-1.9611098036170005,0.0012473646884245682,0.012315588,-0.00816958821960725,0.6461248397827148,0.2,650
0.5114605,136,137216,1005,1070.0,67,0.0701171875,0.14032554626464844,0.0003,-0.006564914248883724,-1.9576530486345292,0.0011291078300928348,0.0076010134,-0.007243804962490686,0.6453728079795837,0.2,660
0.5177708599999999,138,139264,1006,1070.0,68,0.078515625,0.1927938461303711,0.0003,-0.008659057319164276,-1.9477934964001178,0.0014595115670090308,0.007495957,-0.008538775871420512,0.6416399478912354,0.2,670
0.5318417799999999,140,141312,1008,1070.0,69,0.11513671875,0.1797998547554016,0.0003,-0.029943451285362244,-1.937687274068594,0.0012672277249293983,0.007301993,-0.005064341072284151,0.6411058902740479,0.2,680
0.53805419,142,143360,1009,1070.0,70,0.111962890625,0.17576992511749268,0.0003,-0.03056802973151207,-1.9367258187383414,0.0015015940720331856,0.009397369,-0.009076234242820646,0.6417577266693115,0.2,690
0.55462595,143,145408,1010,1070.0,71,0.1017578125,0.1627088189125061,0.0003,-0.016542969271540642,-1.9375593841075898,0.0009800271569474716,0.009565812,-0.00694544879370369,0.6412285566329956,0.2,700
0.56615679,145,147456,1012,1070.0,72,0.079345703125,0.09429419040679932,0.0003,-0.004098216071724892,-1.9468467831611633,0.0014065059602216933,0.0069102636,-0.00404989722155733,0.6461357474327087,0.2,710
0.57243217,147,149504,1013,1070.0,73,0.098828125,0.16837596893310547,0.0003,-0.010217887349426746,-1.9536363370716572,0.0011352457337125087,0.013605653,-0.0054425689188065006,0.6462970972061157,0.2,720
0.59521013,149,151552,1014,1070.0,74,0.10546875,0.15756016969680786,0.0003,0.019168591126799583,-1.9511862635612487,0.0014518100357236107,0.009901069,-0.007614497815666255,0.6455503702163696,0.2,730
0.60435033,151,153600,1015,1070.0,75,0.098583984375,0.1938861608505249,0.0003,0.0030822018161416054,-1.9293263245373964,0.0011518174329467,0.0089683365,-0.006287984336086083,0.6335222125053406,0.2,740
0.61845901,153,155648,1017,1070.0,76,0.11123046875,0.24245554208755493,0.0003,-0.0222176481038332,-1.912850546091795,0.0015255670527039912,0.0100855315,-0.008406267287500668,0.6331124305725098,0.2,750
0.62636476,155,157696,1015,1070.0,77,0.105029296875,0.22052043676376343,0.0003,0.020134324207901955,-1.9003626927733421,0.0015497058040637058,0.010033975,-0.0060181509135873055,0.6260195374488831,0.2,760
0.6386606800000001,157,159744,1016,1070.0,78,0.110498046875,0.22067564725875854,0.0003,0.005371082108467817,-1.8833236780017615,0.0012183450131487915,0.008932142,-0.006022189489158336,0.6223292350769043,0.2,770
0.64857094,158,161792,1017,1070.0,79,0.12412109375,0.16497540473937988,0.0003,-0.023272885009646416,-1.8726206675171853,0.0014386733382707462,0.009576153,-0.009043124723393702,0.619486927986145,0.2,780
0.6613102099999999,160,163840,1018,1070.0,80,0.10400390625,0.2439475655555725,0.0003,0.008647320792078972,-1.853635861352086,0.0015780098012328381,0.0080501195,-0.005817132061929442,0.6120139360427856,0.2,790
0.6786190999999999,163,165888,1017,1070.0,81,0.09580078125,0.22579050064086914,0.0003,-0.003453897312283516,-1.8442907314747572,0.0014012706180437818,0.00791201,-0.007863296040159184,0.6134501695632935,0.2,800
