time/fps,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/time_elapsed,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/std,train/approx_kl,train/loss,train/clip_range,train/learning_rate,train/clip_fraction,train/value_loss,train/entropy_loss
1403,159744,0.0488638,130.0,13,113,0.0016492605209350586,-0.002680273107701699,120,0.959863543510437,0.0057709455,-0.006515486165881157,0.2,0.0003,0.06834309895833333,0.0006584321823083882,-2.7582725302626687
1419,172032,0.06802168000000001,130.0,14,121,-0.013185739517211914,-0.0015686925775905062,130,0.9507367610931396,0.004401473,-0.010635226033627987,0.2,0.0003,0.056722005208333336,0.0007125969320744237,-2.7412616884956758
1432,184320,0.06655324,130.0,15,128,0.010875403881072998,-0.0033830963465637373,140,0.9478781223297119,0.0061351885,-0.02515014074742794,0.2,0.0003,0.0742431640625,0.0006702679946859765,-2.735738595078389
1444,196608,0.06778961,130.0,16,136,-0.004116535186767578,-0.001093601653095296,150,0.9446510076522827,0.0056675267,0.007592641282826662,0.2,0.0003,0.060286458333333334,0.0007298286238286285,-2.724333342164755
1427,208896,0.06638278,130.0,17,146,0.008254766464233398,-0.0031163898899346045,160,0.9507068991661072,0.006427268,-0.002368359360843897,0.2,0.0003,0.06923014322916667,0.0006683075259237133,-2.7309331748634578
1412,221184,0.058489509999999995,130.0,18,156,-0.009586095809936523,-0.002565123805834446,170,0.9444894790649414,0.00697371,-0.00687125651165843,0.2,0.0003,0.07300618489583334,0.0007248750399412529,-2.728787148122986
1422,233472,0.053178790000000004,130.0,19,164,0.011300325393676758,-0.0014465432986374557,180,0.9307969808578491,0.006572326,-0.011408638209104538,0.2,0.0003,0.0642822265625,0.0006640108627683124,-2.7006086221585672
1432,245760,0.04274926,130.0,20,171,-0.017638444900512695,-0.001905131423821634,190,0.9286389350891113,0.0053054574,-0.0017463851254433393,0.2,0.0003,0.06192220052083333,0.0006229271784377489,-2.687166850020488
1441,258048,0.03438261,130.0,21,179,0.03472900390625,-0.0019487991260878819,200,0.9223795533180237,0.006114839,-0.0061198268085718155,0.2,0.0003,0.07422688802083334,0.0006092278348660329,-2.680896829813719
1428,270336,0.025155089999999998,130.0,22,189,0.011022746562957764,-0.0016629962881173318,210,0.9095972180366516,0.005724735,-0.006922523491084576,0.2,0.0003,0.067822265625,0.0005810861330549717,-2.6568457999577126
1436,282624,0.01718356,130.0,23,196,0.01616370677947998,-0.0021621943313827312,220,0.9044866561889648,0.007390074,0.011297923512756824,0.2,0.0003,0.07540690104166667,0.0005542462908276017,-2.639856315155824
1443,294912,0.030577389999999996,130.0,24,204,0.031167685985565186,-0.002459732378035066,230,0.8965621590614319,0.0062445677,-0.008375371806323528,0.2,0.0003,0.07300618489583334,0.0006311211432299994,-2.621774303664764
1450,307200,0.04179193,130.0,25,211,0.03811514377593994,-0.0021219774239095083,240,0.8906289339065552,0.0068457467,0.0033766389824450016,0.2,0.0003,0.074267578125,0.0005314261263265508,-2.609891986598571
1456,319488,0.03483538,130.0,26,219,0.035864830017089844,-0.0026356085859636853,250,0.8984093070030212,0.007135831,-0.0018631808925420046,0.2,0.0003,0.0832763671875,0.000584996879888422,-2.616630663474401
1462,331776,0.0437514,130.0,27,226,0.04572516679763794,-0.002380428855576611,260,0.886394739151001,0.007248748,0.006359828636050224,0.2,0.0003,0.07620442708333333,0.0005304324557982909,-2.606881125519673
1468,344064,0.04227857000000001,130.0,28,234,0.050634145736694336,-0.0013475380475332108,270,0.8780068159103394,0.0061225942,-0.008725453168153763,0.2,0.0003,0.07787272135416666,0.0005389675210002073,-2.5808682632942994
1473,356352,0.03469718,130.0,29,241,0.0999521017074585,-0.0012757092674291926,280,0.8713850378990173,0.008080322,-0.005855409894138575,0.2,0.0003,0.0820556640625,0.0005110445349752505,-2.5634925572822493
1478,368640,0.02729444,130.0,30,249,0.08473694324493408,-0.0012504187666612173,290,0.8726997375488281,0.0065527037,0.020887412130832672,0.2,0.0003,0.080419921875,0.0005503315979543307,-2.561050106336673
1466,380928,0.03508113,130.0,31,259,0.09170174598693848,-0.0016524840903002769,300,0.8718098402023315,0.007718572,0.014636512845754623,0.2,0.0003,0.0816650390625,0.0005013132193122752,-2.562964177131653
1456,393216,0.04264680999999999,130.0,32,269,0.10208016633987427,-0.002148626903241772,310,0.8640748262405396,0.008160454,-0.011122454889118671,0.2,0.0003,0.08316243489583333,0.0004960061647958961,-2.5491156990329427
1446,405504,0.03126717999999999,130.0,33,280,0.09846585988998413,-0.003299891801968139,320,0.8516732454299927,0.0082355095,0.0037404177710413933,0.2,0.0003,0.10222981770833334,0.0005453662024137885,-2.5216682220498723
1438,417792,0.03200933,130.0,34,290,0.1262359619140625,-0.0008011274610908003,330,0.8412908315658569,0.007011315,0.0013300605351105332,0.2,0.0003,0.08090006510416667,0.0005252364789006,-2.4936539913217226
1429,430080,0.05147906000000001,130.0,35,300,0.13470345735549927,-0.0013579114621582752,340,0.8323818445205688,0.008228764,-0.001648305798880756,0.2,0.0003,0.08800455729166666,0.0005292457173709409,-2.472794756790002
1421,442368,0.05020376,130.0,36,311,0.1533493995666504,-0.0005354124515482302,350,0.8276066184043884,0.007185079,0.03364039212465286,0.2,0.0003,0.083837890625,0.0005562014997849474,-2.4589305931081373
1426,454656,0.03859398,130.0,37,318,0.1469232439994812,-0.0016907422494114143,360,0.8126983642578125,0.008118394,0.009241611696779728,0.2,0.0003,0.0907958984375,0.00043123073015370513,-2.425281248738368
1431,466944,0.04294012999999999,130.0,38,326,0.15631800889968872,-0.0017728065630459847,370,0.8063763976097107,0.0083344355,-0.010674702003598213,0.2,0.0003,0.09007161458333333,0.0004830572157667727,-2.405885193000237
1435,479232,0.03420442,130.0,39,333,0.1371093988418579,-0.0008610645236331038,380,0.798143208026886,0.008568567,0.01536923460662365,0.2,0.0003,0.0979248046875,0.0005251173432649618,-2.39003903294603
1439,491520,0.018481340000000006,130.0,40,341,0.15014523267745972,-0.0011465931761146446,390,0.7989643812179565,0.009033996,-0.01423763856291771,0.2,0.0003,0.09930013020833334,0.000518902184376202,-2.3825646847486497
1443,503808,0.01653382,130.0,41,348,0.15123885869979858,-0.0006417275093554053,400,0.7989200353622437,0.007277166,0.005057149101048708,0.2,0.0003,0.091162109375,0.00045659770894417305,-2.3786959638198217
1447,516096,0.01882156,130.0,42,356,0.16219741106033325,-0.0017228245991039632,410,0.7973123788833618,0.007166253,-0.005533280316740274,0.2,0.0003,0.09137369791666666,0.00048443804539601845,-2.3772799329211316
1451,528384,0.03234055,130.0,43,364,0.15781056880950928,-0.0006043140595769122,420,0.7922362089157104,0.0092128925,-0.025141319260001183,0.2,0.0003,0.09534505208333334,0.00047683343406485315,-2.3670587740838527
1454,540672,0.03777458,130.0,44,371,0.17042303085327148,-3.711057991798346e-05,430,0.7854774594306946,0.010704388,-0.0039516412653028965,0.2,0.0003,0.09774576822916667,0.0004798553872812287,-2.3459322905788818
1447,552960,0.04216583,130.0,45,382,0.1826511025428772,-0.0005367163500826185,440,0.7840672731399536,0.0072885267,0.008110825903713703,0.2,0.0003,0.09986165364583334,0.0004738113202089759,-2.3403998455653587
1440,565248,0.0515585,130.0,46,392,0.195595383644104,-0.0013185996582857722,450,0.774304986000061,0.0076702596,-0.016138723120093346,0.2,0.0003,0.0966796875,0.0005130540155884471,-2.3201819198826947
1434,577536,0.055918659999999995,130.0,47,402,0.22998565435409546,0.0004596676043244467,460,0.7676564455032349,0.007033613,0.01709829829633236,0.2,0.0003,0.09678548177083333,0.0005395694316045289,-2.3026823570330937
1428,589824,0.0349056,130.0,48,413,0.19833463430404663,-0.0005140627917474679,470,0.7677926421165466,0.010678254,0.03592110797762871,0.2,0.0003,0.10381673177083334,0.0005279137462442426,-2.2965014703571796
1422,602112,0.017761049999999997,130.0,49,423,0.19813990592956543,-0.0019361743589494532,480,0.7602276802062988,0.008534647,0.012483770027756691,0.2,0.0003,0.09994303385416667,0.0004851626255761706,-2.278840309754014
1416,614400,0.026315210000000002,130.0,50,433,0.20860505104064941,0.0002943705701909494,490,0.7573727369308472,0.008343807,0.01655667833983898,0.2,0.0003,0.10205891927083334,0.00044903452284567416,-2.268707847222686
1420,626688,0.03381915,130.0,51,441,0.2113661766052246,-0.00012815750790953946,500,0.7480857968330383,0.009149619,-0.00576552702113986,0.2,0.0003,0.10193684895833334,0.0004166737758547849,-2.2455649917324383
1423,638976,0.034080110000000004,130.0,52,448,0.21341568231582642,-0.000417121262459356,510,0.7423604726791382,0.009627809,-0.003354595974087715,0.2,0.0003,0.09864908854166667,0.0004174343068446736,-2.227275461703539
1426,651264,0.04095579,130.0,53,456,0.22125917673110962,-0.00042860425698260465,520,0.734321653842926,0.008838163,-0.002950638299807906,0.2,0.0003,0.10281575520833333,0.00041704938109129823,-2.209485314289729
1421,663552,0.05247796999999999,130.0,54,466,0.21800321340560913,0.00022733754667569883,530,0.7291841506958008,0.009737197,0.002669356530532241,0.2,0.0003,0.10682779947916667,0.00046409642452545087,-2.1939392567922673
1416,675840,0.06420729,130.0,55,477,0.2413586974143982,0.000512091980393355,540,0.7285880446434021,0.009319947,-0.007813527248799801,0.2,0.0003,0.10885416666666667,0.0004807979454805415,-2.1889762694636983
1419,688128,0.06960021,130.0,56,484,0.240414559841156,0.0004963956506495985,550,0.7271157503128052,0.009528633,0.0027155533898621798,0.2,0.0003,0.10677897135416667,0.0005247218729361217,-2.181285019715627
1422,700416,0.062185489999999996,130.0,57,492,0.2461988925933838,0.00010652022695770333,560,0.7265188694000244,0.011108868,-0.011476748622953892,0.2,0.0003,0.10619303385416666,0.0005119332377944375,-2.183482281118631
1425,712704,0.05996265,130.0,58,500,0.24360114336013794,-0.0007317282611135549,570,0.7157370448112488,0.008577837,-0.0038737026043236256,0.2,0.0003,0.1059326171875,0.0004503390709563367,-2.1563220910727976
1427,724992,0.0525107,130.0,59,507,0.2682570815086365,-0.0009764087698385992,580,0.70964115858078,0.009257181,0.0021081799641251564,0.2,0.0003,0.1130615234375,0.0004914475783607486,-2.134385462353627
1430,737280,0.05582049000000001,130.0,60,515,0.2572965621948242,0.0005656936375695901,590,0.7061291933059692,0.0071446593,0.0018472826341167092,0.2,0.0003,0.10126139322916666,0.0004941502954428264,-2.1253543298691513
1433,749568,0.05832503,130.0,61,522,0.2671007513999939,-0.00021785536907070006,600,0.7058733701705933,0.009559457,0.025795891880989075,0.2,0.0003,0.11185709635416667,0.0004705310139191473,-2.1200814271966615
1435,761856,0.062188,130.0,62,530,0.2864518165588379,0.00027773862821049987,610,0.6981199383735657,0.008574866,-0.00853430200368166,0.2,0.0003,0.10489095052083333,0.0005383646924201457,-2.1009755884607633
1438,774144,0.06637325999999999,130.0,63,538,0.30254262685775757,-0.0011774995031980022,620,0.6942337155342102,0.0098748915,0.0069234902039170265,0.2,0.0003,0.11192220052083333,0.0005396450841923677,-2.084431361903747
1433,786432,0.06775409,130.0,64,548,0.30587220191955566,-0.0006816903781630875,630,0.6862722635269165,0.009664605,0.018058573827147484,0.2,0.0003,0.11134440104166667,0.0005214871515211902,-2.0602390906463066
1428,798720,0.07141488000000001,130.0,65,558,0.3163045644760132,0.0012010002403258114,640,0.6828619241714478,0.0080763465,0.013767849653959274,0.2,0.0003,0.10460611979166666,0.0005425982596989343,-2.0487940123925608
1424,811008,0.07048529,130.0,66,569,0.2951560616493225,-0.000223193536112376,650,0.6764497756958008,0.010297824,-0.000817099935375154,0.2,0.0003,0.1158447265625,0.000586077746599282,-2.027404966329535
1426,823296,0.06274868,130.0,67,576,0.2903707027435303,0.0012515841148948918,660,0.6718389987945557,0.011061517,0.009386437945067883,0.2,0.0003,0.1138916015625,0.000521195096143856,-2.0110937930643558
1429,835584,0.06214895,130.0,68,584,0.29138022661209106,0.0009107110858167289,670,0.6654579639434814,0.009956353,0.0013868036912754178,0.2,0.0003,0.11328125,0.0005703086282513443,-1.9976924474661548
1425,847872,0.058650669999999995,130.0,69,594,0.2955319285392761,0.00019991574614929656,680,0.6585017442703247,0.010655013,0.01038296613842249,0.2,0.0003,0.11321614583333334,0.0005483061477055647,-1.9782767491415143
1421,860160,0.05496326000000001,130.0,70,605,0.2961996793746948,0.0006915203607301616,690,0.6534683704376221,0.009464998,-0.018780866637825966,0.2,0.0003,0.11024576822916667,0.0005440303869742517,-1.9628376885627707
1416,872448,0.04613528000000001,130.0,71,615,0.2973775267601013,-0.0005563095832864444,700,0.6464736461639404,0.009810545,-0.019376296550035477,0.2,0.0003,0.11857096354166667,0.0005617394159420049,-1.9440296026567618
1413,884736,0.042908720000000004,130.0,72,626,0.3009786009788513,0.0002461885326435246,710,0.6390959620475769,0.009855956,-0.00390039524063468,0.2,0.0003,0.11671549479166667,0.0005273013264741166,-1.9202706248809893
1415,897024,0.05104993,130.0,73,633,0.29455268383026123,-0.00021674002661408546,720,0.6361761093139648,0.012085878,0.006175455637276173,0.2,0.0003,0.13120930989583332,0.00046701637127929035,-1.8999795392155647
1411,909312,0.04918645999999998,130.0,74,644,0.2762644290924072,0.001810804957979902,730,0.6293318867683411,0.008460537,0.007456354331225157,0.2,0.0003,0.10838216145833333,0.00048521979106226355,-1.8825733001033464
1408,921600,0.04751709999999999,130.0,75,654,0.3047264814376831,0.0008765648635744583,740,0.6240967512130737,0.00985391,0.008543452247977257,0.2,0.0003,0.11741536458333333,0.000471044207400458,-1.8677629919101795
1404,933888,0.044215020000000015,130.0,76,664,0.29668015241622925,0.0006309571291543155,750,0.6259403228759766,0.010755246,0.0065816896967589855,0.2,0.0003,0.12384440104166666,0.0004972823360427962,-1.8636068650210897
1401,946176,0.041194650000000006,130.0,77,675,0.27149099111557007,0.0010637345567374723,760,0.6211731433868408,0.0085799415,0.004365312401205301,0.2,0.0003,0.11783040364583333,0.00045564046926453255,-1.8532672618205348
1398,958464,0.05185743,130.0,78,685,0.28232693672180176,0.0007669168820333047,770,0.6183414459228516,0.010077298,0.004143137484788895,0.2,0.0003,0.12268880208333334,0.0004214610065370531,-1.836559159743289
1394,970752,0.048690620000000004,130.0,79,695,0.30180227756500244,-0.0001733339209749829,780,0.6151936054229736,0.0109451935,-0.015243301168084145,0.2,0.0003,0.12246907552083333,0.0004804744112031282,-1.827490096228818
1391,983040,0.036054039999999996,130.0,80,706,0.2941177487373352,0.0014198008006739353,790,0.6156890392303467,0.009880483,0.00612489040941,0.2,0.0003,0.12316080729166666,0.0005190709421791932,-1.82802885149916
1394,995328,0.04123195000000001,130.0,81,713,0.30698198080062866,0.001537748747432488,800,0.6120687127113342,0.011026491,-0.017350612208247185,0.2,0.0003,0.12903645833333333,0.0004971727598103825,-1.8173886230836311
1396,1007616,0.04204453,130.0,82,721,0.29796820878982544,0.0007482505921264722,810,0.6087009310722351,0.0115086315,-0.00943070463836193,0.2,0.0003,0.1260986328125,0.0005003068712539971,-1.8087393237898748
1393,1019904,0.036836900000000006,130.0,83,732,0.3160608410835266,0.0006266515818424522,820,0.6021682620048523,0.012341008,0.005984144285321236,0.2,0.0003,0.122705078125,0.00046637101825884505,-1.7884512899443508
1395,1032192,0.03621664,130.0,84,739,0.31180495023727417,0.001978744549220816,830,0.6007777452468872,0.009786698,0.004455543588846922,0.2,0.0003,0.11888020833333333,0.0004960836999922928,-1.7788727306450407
1397,1044480,0.03893041,130.0,85,747,0.326720654964447,0.0012023556211715914,840,0.6002868413925171,0.00929442,0.030313923954963684,0.2,0.0003,0.11630045572916667,0.0004915027832794294,-1.7737771071493627
1394,1056768,0.03587928,130.0,86,757,0.3375934362411499,0.0008206990326774152,850,0.5971489548683167,0.0101644695,0.009253029711544514,0.2,0.0003,0.12039388020833333,0.00048824041934949494,-1.7659024431059758
1391,1069056,0.03583561,130.0,87,768,0.3222297430038452,0.0015098891012409392,860,0.5923349261283875,0.009502459,0.005857799202203751,0.2,0.0003,0.12039388020833333,0.0005467608432809356,-1.754789013043046
1389,1081344,0.04421267,130.0,88,778,0.33356720209121704,0.0020181820658763173,870,0.5863749384880066,0.012275565,-0.008410521782934666,0.2,0.0003,0.1228515625,0.0005325533655422988,-1.7398520099620025
1391,1093632,0.033942599999999996,130.0,89,786,0.3308982253074646,0.0005717003362709269,880,0.5830599069595337,0.013448152,0.003096091328188777,0.2,0.0003,0.1398193359375,0.000470359975345976,-1.7227870773524046
1388,1105920,0.018955929999999996,130.0,90,796,0.3409655690193176,0.0016692651564274759,890,0.5794622302055359,0.011143923,0.0006179903284646571,0.2,0.0003,0.11875813802083333,0.0005069972588520007,-1.7049290660147867
1385,1118208,0.01896164,130.0,91,806,0.3631969094276428,0.0022508688689413248,900,0.5817570686340332,0.0112879155,-0.0024585723876953125,0.2,0.0003,0.12586263020833333,0.0005140717503460716,-1.7081112505247196
1383,1130496,0.024464359999999997,130.0,92,817,0.36074793338775635,0.0018833262918633408,910,0.5807725787162781,0.011844645,-0.05074164643883705,0.2,0.0003,0.13231608072916667,0.0005046536899953935,-1.7098251509169737
1380,1142784,0.03078906,130.0,93,827,0.34801334142684937,0.001957409810226333,920,0.5784000158309937,0.010163739,0.0029088365845382214,0.2,0.0003,0.13111979166666668,0.0005310049696769663,-1.6979748484989008
1378,1155072,0.03849698,130.0,94,837,0.33663487434387207,0.0013243697969301139,930,0.5750981569290161,0.010066572,-0.010446520522236824,0.2,0.0003,0.13154296875,0.0004712275256451903,-1.6856397919356823
1376,1167360,0.03101296,130.0,95,848,0.3535246253013611,0.0010423029990003366,940,0.5747358798980713,0.011086305,-0.010454990901052952,0.2,0.0003,0.13212890625,0.0004728636266918329,-1.6758447732155521
1373,1179648,0.02015268,130.0,96,858,0.3598673939704895,0.001757148817947988,950,0.5786595344543457,0.010642938,0.008535350672900677,0.2,0.0003,0.116455078125,0.0005020921935814233,-1.69248247637103
1375,1191936,0.020285920000000002,130.0,97,866,0.37692737579345703,0.0010829042570549064,960,0.5785312652587891,0.008431884,-0.012007796205580235,0.2,0.0003,0.12106119791666667,0.0005237131237890935,-1.6980315726871291
1377,1204224,0.02072157,130.0,98,873,0.35756349563598633,0.0005782626719640878,970,0.5734738707542419,0.011236027,-0.007890252396464348,0.2,0.0003,0.13212076822916666,0.000492341990601138,-1.6788598919287323
1379,1216512,0.01838718,130.0,99,881,0.3564385175704956,0.0015738583150474974,980,0.5707554221153259,0.011102599,-0.020613452419638634,0.2,0.0003,0.12799479166666666,0.0005251777110667414,-1.6677050152172646
1377,1228800,0.022854740000000002,130.0,100,892,0.34368574619293213,0.0014387883253220934,990,0.5713229179382324,0.0115820365,0.00478920666500926,0.2,0.0003,0.1312744140625,0.0004795326194350006,-1.6638586421186725
1375,1241088,0.02195693,130.0,101,902,0.3460361361503601,0.0024726711718661438,1000,0.5719946622848511,0.012422225,0.035394515842199326,0.2,0.0003,0.12888997395833332,0.00044301574356874575,-1.6720918089772263
1377,1253376,0.02175151,130.0,102,910,0.3372064232826233,0.0015497040775395968,1010,0.5730656385421753,0.01052143,0.005769519601017237,0.2,0.0003,0.1293701171875,0.0004334177785343248,-1.6725429479032754
1379,1265664,0.023830379999999998,130.0,103,917,0.35527563095092773,0.001859455180480533,1020,0.5637273788452148,0.010349513,0.004569527693092823,0.2,0.0003,0.12906087239583333,0.0004737267169578748,-1.646134009025991
1381,1277952,0.02171718,130.0,104,925,0.360950231552124,0.002323662687194883,1030,0.5645498037338257,0.011931114,-0.018244896084070206,0.2,0.0003,0.12486165364583333,0.0004963799281843725,-1.6416802511240045
1382,1290240,0.021601649999999993,130.0,105,932,0.36824649572372437,0.0013897023830698647,1040,0.5607655644416809,0.01272438,0.0009052365203388035,0.2,0.0003,0.13324381510416666,0.0004942397542663457,-1.6277332002917926
1384,1302528,0.02015367,130.0,106,940,0.3633686304092407,0.002126333024110257,1050,0.563995361328125,0.012277422,0.044991351664066315,0.2,0.0003,0.12902018229166667,0.00047549486318985144,-1.63343343368421
1386,1314816,0.014494259999999998,130.0,107,948,0.35896605253219604,0.001311184573811867,1060,0.5591671466827393,0.010242977,-0.0029319110326468945,0.2,0.0003,0.13538411458333333,0.0005017668001831529,-1.6257842535773912
1388,1327104,0.013482510000000001,130.0,108,955,0.3735370635986328,0.0006957063766700836,1070,0.551706075668335,0.012039632,0.003591543063521385,0.2,0.0003,0.14191080729166666,0.000535271596390885,-1.5947509571909904
1390,1339392,0.009806330000000004,130.0,109,963,0.3662208318710327,0.0023017608905017066,1080,0.5506957173347473,0.010652502,0.015837792307138443,0.2,0.0003,0.1373291015625,0.0005625114255281005,-1.5877529241765538
1391,1351680,0.00830624,130.0,110,971,0.3657350540161133,9.255904745562779e-05,1090,0.5474039912223816,0.011267102,0.0009636932518333197,0.2,0.0003,0.1332275390625,0.000532892292001937,-1.5688064535458883
1393,1363968,0.00851677,130.0,111,978,0.38551825284957886,0.002008089362910444,1100,0.5491191744804382,0.011588889,0.021412037312984467,0.2,0.0003,0.13024088541666667,0.0005700910654771481,-1.5731792896365127
1395,1376256,0.007778370000000002,130.0,112,986,0.37585413455963135,0.0023111635802100256,1110,0.5465183258056641,0.010415501,0.002449661260470748,0.2,0.0003,0.13360188802083334,0.0005253297680155811,-1.5657597633699576
1396,1388544,0.0057725300000000005,130.0,113,994,0.3903172016143799,0.001116846679118074,1120,0.5376909375190735,0.013881762,0.01378555130213499,0.2,0.0003,0.14051106770833333,0.000496311151058156,-1.535877514258027
1398,1400832,0.007784210000000001,130.0,114,1001,0.38613247871398926,0.0016717082768688367,1130,0.5306864976882935,0.012628189,-0.033815979957580566,0.2,0.0003,0.13841959635416667,0.0005016548407411392,-1.509339917761584
1400,1413120,0.01101862,130.0,115,1009,0.395504355430603,0.0016227700946425708,1140,0.5322126150131226,0.010137036,0.0037346500903367996,0.2,0.0003,0.137646484375,0.0005117848907578566,-1.5050738287468752
1401,1425408,0.00455905,130.0,116,1016,0.3899540901184082,0.0013694402448891196,1150,0.533687949180603,0.013569039,0.006998986471444368,0.2,0.0003,0.13653157552083334,0.0004831086990103965,-1.51309770171841
1403,1437696,0.00925215,130.0,117,1024,0.3770279884338379,0.0013483792292390718,1160,0.5271588563919067,0.014373676,0.0005928982282057405,0.2,0.0003,0.14767252604166667,0.0004993103133453284,-1.491712682445844
1401,1449984,0.010986509999999998,130.0,118,1034,0.39050501585006714,0.0020327856417376704,1170,0.5317304730415344,0.012724587,-0.0036769998259842396,0.2,0.0003,0.1399169921875,0.00045072085636851017,-1.499224121061464
1402,1462272,0.007856499999999999,130.0,119,1042,0.38401418924331665,0.0020636155221533652,1180,0.5253206491470337,0.012825437,0.024305792525410652,0.2,0.0003,0.12710774739583333,0.0004667928934622978,-1.4848560102283954
1404,1474560,0.010252049999999997,130.0,120,1050,0.38087689876556396,0.0008380086010826442,1190,0.5342673063278198,0.011994426,-0.009841261431574821,0.2,0.0003,0.13689778645833334,0.00045288492649433467,-1.5061140311261019
1402,1486848,0.00555766,130.0,121,1060,0.3936110734939575,0.0016882983791826215,1200,0.5269482135772705,0.011968245,-0.007362610660493374,0.2,0.0003,0.14121907552083332,0.0004492839700408998,-1.494159071147442
1399,1499136,-0.007315999999999998,130.0,122,1070,0.38702553510665894,0.002398188167596042,1210,0.5255270004272461,0.013587077,0.009657519869506359,0.2,0.0003,0.1460693359375,0.0004957294899137802,-1.4789806744083762
1397,1511424,-0.012762860000000001,130.0,123,1081,0.40413135290145874,0.0004226757847694292,1220,0.5272492170333862,0.010844149,0.016383150592446327,0.2,0.0003,0.14141438802083334,0.0004984600319782354,-1.4769413892179728
1399,1523712,0.007255689999999999,130.0,124,1088,0.4096670150756836,0.0012551766104782777,1230,0.5256635546684265,0.012364871,0.03499578684568405,0.2,0.0003,0.13855794270833333,0.00047913054172568084,-1.4785429789374271
1400,1536000,0.01021947,130.0,125,1096,0.3955370783805847,0.003284275830204327,1240,0.5246627330780029,0.012029976,-0.011974448338150978,0.2,0.0003,0.13343912760416668,0.0004777855054195849,-1.477083553870519
1402,1548288,0.0024184399999999987,130.0,126,1104,0.40184199810028076,0.001915382823760107,1250,0.5195797681808472,0.010838707,0.00019514173618517816,0.2,0.0003,0.13584798177083332,0.0005071243936602816,-1.458206529232363
1403,1560576,0.00045727000000000023,130.0,127,1111,0.4130520820617676,0.0020562348089394316,1260,0.51976478099823,0.010265435,-0.0018657182808965445,0.2,0.0003,0.13938802083333332,0.0005178436214919202,-1.4550771076853077
1405,1572864,0.0028253099999999993,130.0,128,1119,0.41379159688949585,0.0018940894568610625,1270,0.514755129814148,0.011508535,0.0818573459982872,0.2,0.0003,0.1387939453125,0.0004987529185351984,-1.4380574509501458
1406,1585152,-0.0023173399999999993,130.0,129,1126,0.39978528022766113,0.001382666896097362,1280,0.5154581069946289,0.013043526,0.011553219519555569,0.2,0.0003,0.14815266927083334,0.00046711674335711,-1.4371249630426368
1407,1597440,-0.0069216400000000015,130.0,130,1134,0.4105808734893799,0.0021296562287413203,1290,0.5179368257522583,0.011625695,-0.013232509605586529,0.2,0.0003,0.13277994791666667,0.00047738806316222814,-1.441148760728538
