time/iterations,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/fps,time/total_timesteps,train/explained_variance,train/learning_rate,train/entropy_loss,train/loss,train/n_updates,train/policy_gradient_loss,train/clip_range,train/clip_fraction,train/std,train/value_loss,train/approx_kl
131,1.41936861,1610,989.0,1332,2146304,0.27646028995513916,0.0003,-1.2288769433740527,0.008096079342067242,1300,0.0015532169471043744,0.2,0.14129638671875,0.46667003631591797,0.0005876328585543433,0.012712695
132,1.4256956899999997,1623,989.0,1332,2162688,0.262334942817688,0.0003,-1.2196476297453045,-0.01157858595252037,1310,0.0032617624505292043,0.2,0.137017822265625,0.4623326063156128,0.0005919093749412241,0.01242421
133,1.4322309799999997,1635,989.0,1332,2179072,0.28451842069625854,0.0003,-1.1859544939361513,0.009547867812216282,1320,0.0032432107298518533,0.2,0.13822021484375,0.45592090487480164,0.000588629789353945,0.011258829
134,1.45178653,1648,989.0,1331,2195456,0.2721409797668457,0.0003,-1.1768554619979112,0.01197749376296997,1330,0.0024571699106672893,0.2,0.13255615234375,0.4558664560317993,0.0005912330028536416,0.01152343
135,1.4497281399999997,1662,989.0,1330,2211840,0.2783816456794739,0.0003,-1.1641653679776938,-0.016332466155290604,1340,0.004154181308695115,0.2,0.139593505859375,0.4517441987991333,0.0005878480791750463,0.013184184
136,1.4607521700000001,1674,989.0,1330,2228224,0.290399968624115,0.0003,-1.1536800424102693,-0.0022339860443025827,1350,0.0021874151107112993,0.2,0.13411865234375,0.4495336413383484,0.0005653731985262311,0.01285172
137,1.4685468700000002,1687,989.0,1329,2244608,0.2811664938926697,0.0003,-1.151347993593663,-0.002012301003560424,1360,0.002937060771000688,0.2,0.130841064453125,0.449316143989563,0.0005820205219265517,0.01282897
138,1.47432091,1700,989.0,1329,2260992,0.2802540063858032,0.0003,-1.1494339961092919,0.025671375915408134,1370,0.00275405971588043,0.2,0.1293701171875,0.4482067823410034,0.000560648725934243,0.010989494
139,1.4839872500000002,1713,989.0,1329,2277376,0.2719884514808655,0.0003,-1.1424970727879553,-0.0006788641912862659,1380,0.002909950620960444,0.2,0.135498046875,0.4477722644805908,0.0005885123308587481,0.0103699695
140,1.46557524,1726,989.0,1328,2293760,0.27761542797088623,0.0003,-1.1445687487721443,-0.01704038679599762,1390,0.0022654704405795202,0.2,0.13074951171875,0.4480638802051544,0.0006095968770750915,0.010595037
141,1.48051215,1739,989.0,1328,2310144,0.2796035408973694,0.0003,-1.1352893499657513,0.031840723007917404,1400,0.0030082200744800504,0.2,0.134027099609375,0.4448055624961853,0.0006231947892786138,0.010522379
142,1.4806863299999997,1752,989.0,1327,2326528,0.27842503786087036,0.0003,-1.124498901795596,0.05547930672764778,1410,0.003326075069162471,0.2,0.13194580078125,0.4434378743171692,0.0005933744272965669,0.011150844
143,1.4850834599999998,1765,989.0,1327,2342912,0.2761874198913574,0.0003,-1.1211726797744632,-0.008705328218638897,1420,0.003377881917367631,0.2,0.129486083984375,0.44236695766448975,0.0006604896024100526,0.0122544095
144,1.4796438200000004,1778,989.0,1326,2359296,0.2617042660713196,0.0003,-1.1185811317060144,-0.01995059847831726,1430,0.0034551490005469533,0.2,0.128778076171875,0.44255560636520386,0.0005935964142167905,0.010507239
145,1.4777814200000003,1791,989.0,1326,2375680,0.2769629955291748,0.0003,-1.119352200254798,-0.008188292384147644,1440,0.0029788033500153686,0.2,0.135968017578125,0.4428533911705017,0.0006079417873252168,0.0129727
146,1.49002252,1804,989.0,1325,2392064,0.2628616690635681,0.0003,-1.1152851501945407,0.036744557321071625,1450,0.002604839425657701,0.2,0.13336181640625,0.441221684217453,0.0005850171709312236,0.012662004
147,1.4953219400000004,1816,989.0,1325,2408448,0.2848244905471802,0.0003,-1.1010791385546326,-0.02429204247891903,1460,0.0030865243914377062,0.2,0.12718505859375,0.4384748041629791,0.0005960096860690101,0.010198567
148,1.5000742599999999,1829,989.0,1325,2424832,0.28983545303344727,0.0003,-1.064008643804118,-0.018935110419988632,1470,0.0021213525546045276,0.2,0.1398681640625,0.4313519299030304,0.0005831164349615392,0.013869381
149,1.4940762299999997,1842,989.0,1325,2441216,0.27990174293518066,0.0003,-1.0585549925919622,0.007347873877733946,1480,0.0038882816683326383,0.2,0.13798828125,0.43149709701538086,0.000585501084333373,0.011831642
150,1.4891902399999999,1854,989.0,1325,2457600,0.2906125783920288,0.0003,-1.0513581211678684,0.0360942967236042,1490,0.0031625593604985625,0.2,0.1403564453125,0.4307349920272827,0.0005796711588686776,0.012397476
151,1.4944897400000001,1867,989.0,1324,2473984,0.25979459285736084,0.0003,-1.0379437762778252,-0.014044356532394886,1500,0.0023990067798877134,0.2,0.140252685546875,0.42735517024993896,0.0006027627562218641,0.012580391
152,1.4858329999999997,1880,989.0,1324,2490368,0.29809290170669556,0.0003,-1.0315670275129378,-0.007377896457910538,1510,0.003370790696317272,0.2,0.14324951171875,0.4247257113456726,0.000597165546753331,0.011878171
153,1.4861088600000003,1893,989.0,1324,2506752,0.2944721579551697,0.0003,-1.014648446207866,0.005513172131031752,1520,0.0028351641296467276,0.2,0.13634033203125,0.4223141372203827,0.000648847133709296,0.013639541
154,1.4804382299999999,1906,989.0,1323,2523136,0.2871217727661133,0.0003,-0.9991273152409121,0.012996993958950043,1530,0.003345790711318841,0.2,0.136529541015625,0.4202617406845093,0.0006225618374173791,0.011168657
155,1.47241704,1919,989.0,1323,2539520,0.29164832830429077,0.0003,-0.9947053851792589,0.00375308096408844,1540,0.0031359261774923652,0.2,0.138470458984375,0.41875720024108887,0.0006058077343709556,0.01312154
156,1.4746980000000003,1932,989.0,1322,2555904,0.3016493320465088,0.0003,-0.9951666869223118,-0.011113272048532963,1550,0.0033598417558096116,0.2,0.140673828125,0.4188350439071655,0.0006242201107284018,0.011997605
157,1.4635906699999999,1944,989.0,1322,2572288,0.2935159206390381,0.0003,-0.9928793990984559,-0.005843318998813629,1560,0.0029225633768874106,0.2,0.144390869140625,0.4188809394836426,0.0006932806660586266,0.011697685
158,1.47740182,1957,989.0,1322,2588672,0.2917504906654358,0.0003,-0.988968987064436,-0.02867954596877098,1570,0.0030039662695344306,0.2,0.140740966796875,0.42094552516937256,0.0006768444911813276,0.012761762
159,1.4839608100000004,1969,989.0,1322,2605056,0.30466407537460327,0.0003,-0.9846817480865866,0.028372883796691895,1580,0.004177500774130749,0.2,0.14168701171875,0.41780874133110046,0.0006482391119561725,0.013983822
160,1.4892789199999998,1981,989.0,1323,2621440,0.30229300260543823,0.0003,-0.9702533818548545,0.00844749715179205,1590,0.002893159522136557,0.2,0.14766845703125,0.414951890707016,0.0006136153775969433,0.013619211
161,1.4901411799999997,1992,989.0,1323,2637824,0.27390849590301514,0.0003,-0.9687803777167574,0.002212737686932087,1600,0.0038836051500766187,0.2,0.141436767578125,0.4153549075126648,0.0006511685376153764,0.010887192
162,1.4991694600000003,2004,989.0,1324,2654208,0.283072292804718,0.0003,-0.9644602100132034,-0.0016927974065765738,1610,0.0023105533689886217,0.2,0.1368896484375,0.4139605164527893,0.0006594996005787835,0.01245901
163,1.50476533,2016,989.0,1324,2670592,0.2944457530975342,0.0003,-0.9474371336167678,0.03145919740200043,1620,0.0033150648701848694,0.2,0.144488525390625,0.4095647633075714,0.0006242412690880883,0.012768246
164,1.5107179199999998,2027,989.0,1325,2686976,0.28991127014160156,0.0003,-0.9345621721353382,0.03881608694791794,1630,0.004026130929560168,0.2,0.146478271484375,0.4085507392883301,0.0006201144949613991,0.013482009
165,1.5137212599999998,2039,989.0,1325,2703360,0.28357189893722534,0.0003,-0.9290078002260997,-0.02313769981265068,1640,0.0035035392433201197,0.2,0.137335205078125,0.40676137804985046,0.0006364580520994423,0.011791855
166,1.5129594999999998,2051,989.0,1325,2719744,0.29922908544540405,0.0003,-0.9205573398154229,0.00869649089872837,1650,0.0036456229785471806,0.2,0.14097900390625,0.40503036975860596,0.0006357654905059462,0.011411693
167,1.52950463,2062,989.0,1326,2736128,0.2869025468826294,0.0003,-0.9033722444437444,0.0005967532633803785,1660,0.0037931639008093043,0.2,0.1500732421875,0.40004003047943115,0.0006481184502149517,0.013304368
168,1.5398637799999997,2074,989.0,1326,2752512,0.26918816566467285,0.0003,-0.8917362410807982,-0.00039031446794979274,1670,0.003228858443799254,0.2,0.139837646484375,0.398021936416626,0.0006410269423554382,0.013481001
169,1.5492883700000002,2086,989.0,1327,2768896,0.28496670722961426,0.0003,-0.8902894404483959,-0.02621970884501934,1680,0.0034683762400163688,0.2,0.133026123046875,0.3988688588142395,0.0006074186211947108,0.01209842
170,1.54318537,2097,989.0,1327,2785280,0.28410565853118896,0.0003,-0.8835271196439862,-0.008574575185775757,1690,0.0039875352058516,0.2,0.144659423828125,0.3960850238800049,0.0006648982843671547,0.012779878
171,1.5409073999999998,2109,989.0,1328,2801664,0.2806490659713745,0.0003,-0.8752352167386561,0.0196517463773489,1700,0.0036348291658214295,0.2,0.14644775390625,0.39533621072769165,0.0007174657900918646,0.014238199
172,1.5327360200000002,2121,989.0,1328,2818048,0.28111881017684937,0.0003,-0.8790083504049108,-0.0032978837843984365,1710,0.0030799861504419825,0.2,0.15003662109375,0.3961486518383026,0.0006839384702630013,0.014533684
173,1.5387995700000001,2132,989.0,1328,2834432,0.2879049777984619,0.0003,-0.8604452956235036,-0.030431045219302177,1720,0.0033905066908118896,0.2,0.14307861328125,0.39155277609825134,0.0006614420192704529,0.013903842
174,1.5432497000000003,2144,989.0,1329,2850816,0.29591435194015503,0.0003,-0.842493019066751,-0.013559450395405293,1730,0.002735620077510248,0.2,0.15399169921875,0.38741111755371094,0.0006361668705778811,0.014129994
175,1.54096384,2156,989.0,1329,2867200,0.2804256081581116,0.0003,-0.8209587147226557,0.015151645056903362,1740,0.0031691873189629407,0.2,0.151708984375,0.3843885660171509,0.0006346928255766216,0.012703568
176,1.53994977,2167,989.0,1330,2883584,0.2942811846733093,0.0003,-0.794955499144271,0.0014821526128798723,1750,0.003779278060392244,0.2,0.154901123046875,0.3794102668762207,0.0006647677680462038,0.013935063
177,1.5567963999999999,2179,989.0,1330,2899968,0.24807655811309814,0.0003,-0.7835393124027178,0.013241523876786232,1760,0.0038547940028365703,0.2,0.148309326171875,0.37858492136001587,0.0006455012255514702,0.013299144
178,1.5689482000000001,2191,989.0,1330,2916352,0.2666722536087036,0.0003,-0.7810912681510672,0.03718704357743263,1770,0.0039058911181200527,0.2,0.1411376953125,0.3773512542247772,0.0006194866524083409,0.01279331
179,1.5687394600000004,2203,989.0,1331,2932736,0.27005302906036377,0.0003,-0.7694166720844805,0.005223002750426531,1780,0.0030285042030300247,0.2,0.14967041015625,0.3759136199951172,0.0006251037567722051,0.013220366
180,1.5653927599999997,2214,989.0,1331,2949120,0.2696647644042969,0.0003,-0.7714974559145048,0.011097902432084084,1790,0.0047442013932595724,0.2,0.14622802734375,0.377002477645874,0.0006671232540952588,0.013869823
181,1.5845986200000002,2226,989.0,1331,2965504,0.26819878816604614,0.0003,-0.7800888183061033,-0.0012390287593007088,1800,0.004114916928301682,0.2,0.14512939453125,0.376110315322876,0.0006450355082506576,0.012311197
182,1.5855247700000001,2238,989.0,1332,2981888,0.27381598949432373,0.0003,-0.7447095424402506,0.031580083072185516,1810,0.003661852373443253,0.2,0.151593017578125,0.3704526424407959,0.000669438845818604,0.012389211
183,1.58846951,2249,989.0,1332,2998272,0.26804208755493164,0.0003,-0.7348745751660317,-0.036358900368213654,1820,0.004582308736462437,0.2,0.149554443359375,0.36899521946907043,0.0006458578936303638,0.013967065
184,1.5906803699999998,2261,989.0,1332,3014656,0.29613471031188965,0.0003,-0.7160567732527852,0.021256601437926292,1830,0.0038581459910346895,0.2,0.15032958984375,0.3651241064071655,0.0006480694273932386,0.012189861
185,1.56912266,2273,989.0,1333,3031040,0.28785884380340576,0.0003,-0.7060370631050319,0.014693175442516804,1840,0.003426907063294493,0.2,0.152685546875,0.36620354652404785,0.0007071851455521027,0.013979917
186,1.5575608600000004,2284,989.0,1333,3047424,0.2729918360710144,0.0003,-0.7132666863966733,-0.009285626001656055,1850,0.003953124500367266,0.2,0.1482421875,0.36531519889831543,0.0006605337714631788,0.012158749
187,1.5487201900000003,2296,989.0,1334,3063808,0.27585214376449585,0.0003,-0.7121399549068883,0.006947651039808989,1860,0.004644326417292177,0.2,0.14677734375,0.3666907846927643,0.0006801076327406008,0.01280208
188,1.54316193,2308,989.0,1334,3080192,0.27311545610427856,0.0003,-0.7166710463119671,0.03286806866526604,1870,0.004328082396204991,0.2,0.149554443359375,0.36640340089797974,0.000690160271926743,0.012939226
189,1.53334506,2320,989.0,1334,3096576,0.28624773025512695,0.0003,-0.7031451605260373,0.0038493704050779343,1880,0.004271219197107712,0.2,0.15399169921875,0.3636772632598877,0.0006369715793198338,0.014742815
190,1.5128490099999998,2331,989.0,1334,3112960,0.2780817747116089,0.0003,-0.6843028276693076,0.0024629773106426,1890,0.004184151403023861,0.2,0.152874755859375,0.3608331084251404,0.0006550660206926295,0.014225889
191,1.5056448599999999,2343,989.0,1335,3129344,0.27696841955184937,0.0003,-0.6798064030706883,0.015928471460938454,1900,0.0047070676992007066,0.2,0.153515625,0.3596855401992798,0.0006461708276901846,0.013911974
192,1.5054133199999997,2355,989.0,1335,3145728,0.29578566551208496,0.0003,-0.6797236665850506,0.01812291145324707,1910,0.003951709872308129,0.2,0.159918212890625,0.3591744303703308,0.0006229119740396527,0.012759016
193,1.5168102300000001,2367,989.0,1335,3162112,0.301102876663208,0.0003,-0.6692084641894326,-0.01566019281744957,1920,0.0043461738125188274,0.2,0.145550537109375,0.35787636041641235,0.0006283581837010388,0.014335662
194,1.5010267,2378,989.0,1336,3178496,0.29578715562820435,0.0003,-0.6461685033515095,0.020473752170801163,1930,0.004375449836697953,0.2,0.150830078125,0.35201144218444824,0.0006209361948151581,0.012988508
195,1.5017206199999997,2390,989.0,1336,3194880,0.29715871810913086,0.0003,-0.6263842747313901,0.013746672309935093,1940,0.0040773823051495125,0.2,0.1582275390625,0.34994441270828247,0.00066307688229017,0.015397375
196,1.5146536399999997,2402,989.0,1336,3211264,0.291568398475647,0.0003,-0.6070253507699818,-4.6461354941129684e-07,1950,0.004139322282935609,0.2,0.15001220703125,0.3475412130355835,0.0006579470148039945,0.012888562
197,1.5113254,2413,989.0,1337,3227648,0.2993353605270386,0.0003,-0.6087732827989385,0.01315860915929079,1960,0.004719119072888134,0.2,0.152252197265625,0.34740954637527466,0.0006343031391907062,0.014260713
198,1.5341605200000001,2425,989.0,1337,3244032,0.29682183265686035,0.0003,-0.6031135335331783,-0.0007350302767008543,1970,0.004179978862885037,0.2,0.15836181640625,0.34722065925598145,0.0006531304223813094,0.015777158
199,1.5363330099999999,2437,989.0,1337,3260416,0.30397653579711914,0.0003,-0.576053756987676,0.004488083533942699,1980,0.004411820506902586,0.2,0.15543212890625,0.34250694513320923,0.0006796194255684895,0.013180421
200,1.5543612399999998,2448,989.0,1338,3276800,0.31027311086654663,0.0003,-0.5671883994480595,-0.0015387373277917504,1990,0.004963099306223739,0.2,0.153082275390625,0.3402409851551056,0.00062817233235819,0.014513374
201,1.5750811399999998,2460,989.0,1338,3293184,0.31376004219055176,0.0003,-0.56681376141496,0.006643839180469513,2000,0.0052382029527507255,0.2,0.151605224609375,0.3410322368144989,0.0006107444648819182,0.011778763
202,1.5896489,2472,989.0,1338,3309568,0.30608969926834106,0.0003,-0.5492612903704867,0.0010955211473628879,2010,0.005223703269257385,0.2,0.163116455078125,0.33642852306365967,0.0006497090437846964,0.0148092415
203,1.5977768600000002,2483,989.0,1339,3325952,0.3097860813140869,0.0003,-0.5444871342042461,-0.014387322589755058,2020,0.004890172203522525,0.2,0.154925537109375,0.3346334993839264,0.0006165212884411631,0.013697188
204,1.59701785,2495,989.0,1339,3342336,0.3002292513847351,0.0003,-0.5384686761070043,0.01329586561769247,2030,0.004593639751874434,0.2,0.14901123046875,0.333360493183136,0.000622464064633732,0.012182842
205,1.59358369,2507,989.0,1339,3358720,0.30043625831604004,0.0003,-0.5213910493766889,0.0004967597778886557,2040,0.005027840023467433,0.2,0.162615966796875,0.3317381739616394,0.0006413293128446184,0.014446536
206,1.5967361699999998,2518,989.0,1340,3375104,0.29302793741226196,0.0003,-0.49468437565956264,0.00612197769805789,2050,0.0039405978646755106,0.2,0.1617919921875,0.32615286111831665,0.0006702290011048717,0.015005214
207,1.57833678,2530,989.0,1340,3391488,0.3074389696121216,0.0003,-0.4651424493407831,0.04494990035891533,2060,0.004670062755758408,0.2,0.16781005859375,0.32165098190307617,0.00062315063346432,0.015577231
208,1.5719068099999998,2541,989.0,1340,3407872,0.2745119333267212,0.0003,-0.46416740629356357,0.041433755308389664,2070,0.005100780897919321,0.2,0.15966796875,0.32209062576293945,0.0006435263630464761,0.014813392
209,1.5691704000000002,2553,989.0,1341,3424256,0.27928805351257324,0.0003,-0.46199392348062246,0.04095236212015152,2080,0.00508872542750396,0.2,0.1616455078125,0.32079917192459106,0.000642499454488643,0.0150773935
210,1.5604102400000002,2565,989.0,1341,3440640,0.30994611978530884,0.0003,-0.44667988712899387,0.022863954305648804,2090,0.004074301797663793,0.2,0.16297607421875,0.31971362233161926,0.0006696985308053627,0.01569495
211,1.55076642,2577,989.0,1341,3457024,0.29552024602890015,0.0003,-0.4598709936020896,0.01212965790182352,2100,0.0041161837731124255,0.2,0.154193115234375,0.32157036662101746,0.000631327656162739,0.015268022
212,1.5542450599999997,2590,989.0,1340,3473408,0.2953150272369385,0.0003,-0.4452375187305734,0.007751542143523693,2110,0.004531164609761618,0.2,0.1619140625,0.32011860609054565,0.0006984576426248168,0.015560854
213,1.5517496999999998,2603,989.0,1340,3489792,0.29695582389831543,0.0003,-0.4433064401848242,0.00835026241838932,2120,0.004965092042039032,0.2,0.16434326171875,0.3193010091781616,0.0007322993304569536,0.015604597
214,1.5595799699999997,2616,989.0,1339,3506176,0.28141820430755615,0.0003,-0.4180241783848032,0.007346462924033403,2130,0.005319638606124499,0.2,0.16058349609375,0.316101610660553,0.0006668309444762599,0.014816391
215,1.5698066800000003,2629,989.0,1339,3522560,0.28976476192474365,0.0003,-0.4228363005677238,-0.003711794735863805,2140,0.005472988668952894,0.2,0.161090087890625,0.31865546107292175,0.0006252259354255329,0.015582107
216,1.5846916500000001,2642,989.0,1339,3538944,0.2787706255912781,0.0003,-0.41921343468129635,-0.009144777432084084,2150,0.005187448256219795,0.2,0.16575927734375,0.31755131483078003,0.0007046165635529178,0.015014519
217,1.5915715299999997,2655,989.0,1338,3555328,0.281812846660614,0.0003,-0.42540308500174434,0.020523926243185997,2160,0.004080344137946668,0.2,0.16102294921875,0.31958216428756714,0.0006722562356117123,0.0138489185
218,1.5960256400000004,2668,989.0,1338,3571712,0.29794836044311523,0.0003,-0.42559236800298095,-0.018345508724451065,2170,0.005611090235470328,0.2,0.15418701171875,0.3191169500350952,0.0006450045658084492,0.0128291175
219,1.60520859,2681,989.0,1338,3588096,0.28113043308258057,0.0003,-0.4292815663851798,-0.008134140633046627,2180,0.00543357587630453,0.2,0.15352783203125,0.3202660381793976,0.0006711827756703314,0.016176078
220,1.5935853400000002,2694,989.0,1337,3604480,0.2865369915962219,0.0003,-0.42391565127763897,-0.003237895667552948,2190,0.004693740981565497,0.2,0.1681884765625,0.31745362281799316,0.000679716262322927,0.016413592
221,1.57154599,2707,989.0,1337,3620864,0.27917611598968506,0.0003,-0.40342026548460125,0.022660383954644203,2200,0.004337034971285902,0.2,0.161578369140625,0.3152554929256439,0.0006913699624988112,0.014793501
222,1.5801747000000004,2720,989.0,1337,3637248,0.28261518478393555,0.0003,-0.40310737742111086,0.017433855682611465,2210,0.0048914569068074345,0.2,0.158892822265625,0.3151431977748871,0.0007034648234821361,0.015651597
223,1.5839673900000002,2733,989.0,1336,3653632,0.2808349132537842,0.0003,-0.3988550715846941,0.022951746359467506,2220,0.004713866375459475,0.2,0.160302734375,0.3131946623325348,0.0006723408086372728,0.015484149
224,1.5834998299999998,2746,989.0,1336,3670016,0.2715117335319519,0.0003,-0.3792399351019412,-0.013160566799342632,2230,0.004702410485879227,0.2,0.166265869140625,0.3114507794380188,0.00071185471086892,0.01597147
225,1.5899658100000003,2758,989.0,1336,3686400,0.2819502353668213,0.0003,-0.3825013792607933,0.034544818103313446,2240,0.0050429998906111,0.2,0.16080322265625,0.313393771648407,0.0006924370731780982,0.013795735
226,1.60295829,2771,989.0,1336,3702784,0.2821095585823059,0.0003,-0.3690782928373665,0.0064733861945569515,2250,0.004753116669871815,0.2,0.168377685546875,0.3107036054134369,0.0006898798025986253,0.0146573745
227,1.6343040699999998,2784,989.0,1335,3719168,0.2791088819503784,0.0003,-0.3549704597564414,-0.005683975759893656,2260,0.005310357361850038,0.2,0.158026123046875,0.30834531784057617,0.0006827506401691607,0.014373662
228,1.62490133,2796,989.0,1335,3735552,0.2747485041618347,0.0003,-0.35667223636992273,0.02501387894153595,2270,0.004419058503845008,0.2,0.167584228515625,0.3099471926689148,0.0007334900704904612,0.015470218
229,1.6385227199999997,2808,989.0,1335,3751936,0.2781081199645996,0.0003,-0.3518441662425175,0.014513831585645676,2280,0.005223028595537471,0.2,0.171453857421875,0.3076329827308655,0.0007076114508038245,0.016447507
230,1.6395688600000002,2820,989.0,1336,3768320,0.2803967595100403,0.0003,-0.34139472919050606,0.004365523345768452,2290,0.006307427292631474,0.2,0.16302490234375,0.3076682388782501,0.0007190219309109125,0.015778903
231,1.63710712,2831,989.0,1336,3784704,0.2755313515663147,0.0003,-0.3299761232221499,-0.016535161063075066,2300,0.004629135340474022,0.2,0.172711181640625,0.3070836663246155,0.0006644713461241736,0.01879993
232,1.6417775799999998,2843,989.0,1336,3801088,0.29245084524154663,0.0003,-0.32928878455422816,0.023558959364891052,2310,0.005250319728293107,0.2,0.16241455078125,0.30420657992362976,0.0006596915763680044,0.015046002
233,1.63654212,2855,989.0,1337,3817472,0.2756958603858948,0.0003,-0.3230032338760793,0.0043780021369457245,2320,0.004797820899511862,0.2,0.16964111328125,0.3024579882621765,0.0006991537804765357,0.014452905
234,1.6435824000000003,2866,989.0,1337,3833856,0.27597343921661377,0.0003,-0.2937993521336466,0.011782693676650524,2330,0.005375892990196007,0.2,0.160955810546875,0.2988532483577728,0.0006570589721263786,0.014867144
235,1.6475021900000002,2878,989.0,1337,3850240,0.2892972230911255,0.0003,-0.2775320428190753,0.09171932190656662,2340,0.004805916981422342,0.2,0.16671142578125,0.2955533266067505,0.0006398480180450861,0.016152732
236,1.6445969,2889,989.0,1337,3866624,0.28888899087905884,0.0003,-0.28061341324355454,-0.014563312754034996,2350,0.005009064357363968,0.2,0.17886962890625,0.2973173260688782,0.0006705013810460514,0.020085346
237,1.6348159600000003,2901,989.0,1338,3883008,0.2740092873573303,0.0003,-0.30342590340878817,-0.012566532008349895,2360,0.004733494919855729,0.2,0.158538818359375,0.2995458245277405,0.0006686222403232023,0.015790265
238,1.63889646,2913,989.0,1338,3899392,0.2858636975288391,0.0003,-0.31517524195369334,0.01168817188590765,2370,0.005945230098041066,0.2,0.165557861328125,0.30192655324935913,0.000661707029109948,0.016396793
239,1.6406460699999998,2925,989.0,1338,3915776,0.2745544910430908,0.0003,-0.32639518023934216,-0.01841557025909424,2380,0.004817842261218175,0.2,0.17122802734375,0.30214259028434753,0.000685068097925523,0.015411812
240,1.6235789999999997,2936,989.0,1338,3932160,0.29137009382247925,0.0003,-0.32275523860007527,0.0181265976279974,2390,0.005292397829907714,0.2,0.16083984375,0.301460862159729,0.0006873871737639092,0.015531218
241,1.6188323500000001,2948,989.0,1339,3948544,0.31435292959213257,0.0003,-0.31424837701488284,-0.019126981496810913,2400,0.0052550243972291355,0.2,0.164849853515625,0.2999349534511566,0.0006959397016203184,0.01380183
242,1.6281460099999998,2960,989.0,1339,3964928,0.29047882556915283,0.0003,-0.32101637176238,0.01068092044442892,2410,0.004045138726178265,0.2,0.1634765625,0.3029617369174957,0.0007538374932551051,0.015344356
243,1.6399491999999998,2971,989.0,1339,3981312,0.2809585928916931,0.0003,-0.3194576629437506,0.006940538063645363,2420,0.004012611386133358,0.2,0.164495849609375,0.3014652132987976,0.0006737741057690983,0.015920391
244,1.64161266,2983,989.0,1339,3997696,0.2958381175994873,0.0003,-0.3193352149100974,0.033083364367485046,2430,0.005447813772116205,0.2,0.15845947265625,0.30136212706565857,0.0006510799379043419,0.013539153
245,1.65712293,2995,989.0,1340,4014080,0.2826916575431824,0.0003,-0.32714485316537323,-0.010342005640268326,2440,0.005349821328491089,0.2,0.158502197265625,0.3034279942512512,0.0006679017921328523,0.01462211
246,1.67816046,3006,989.0,1340,4030464,0.2872818112373352,0.0003,-0.33130967274773865,0.04163453355431557,2450,0.005151587734690111,0.2,0.15916748046875,0.3027670979499817,0.0006747681713363818,0.013364486
247,1.67516147,3018,989.0,1340,4046848,0.28296780586242676,0.0003,-0.3379144193138927,0.023996621370315552,2460,0.004007682364499487,0.2,0.157354736328125,0.3054879307746887,0.0006443059401021855,0.014389343
248,1.6755962599999998,3030,989.0,1340,4063232,0.27459716796875,0.0003,-0.33444959346670655,0.004777143709361553,2470,0.004399004004699236,0.2,0.164984130859375,0.30312711000442505,0.0006335299703664532,0.015856199
249,1.6841889,3041,989.0,1341,4079616,0.28119343519210815,0.0003,-0.3232347899582237,0.01365724764764309,2480,0.00444469908325118,0.2,0.16220703125,0.3023444414138794,0.000652677863649842,0.015010344
250,1.6880142900000001,3053,989.0,1341,4096000,0.2923761010169983,0.0003,-0.3069414727622643,-0.008274203166365623,2490,0.0053139118954277365,0.2,0.169244384765625,0.2984526753425598,0.0006618066481905771,0.015117394
251,1.6821890599999998,3065,989.0,1341,4112384,0.2824776768684387,0.0003,-0.29304046847391874,-0.01210110355168581,2500,0.005422629280292313,0.2,0.16534423828125,0.29719632863998413,0.0006843812673196226,0.015340606
252,1.6811525600000004,3076,989.0,1341,4128768,0.2950320839881897,0.0003,-0.2769733757944778,-0.009767155162990093,2510,0.00465491111499432,0.2,0.166461181640625,0.2945106029510498,0.0006745380738152562,0.014391395
253,1.6853019600000005,3088,989.0,1342,4145152,0.2736097574234009,0.0003,-0.272911500511691,0.029633237048983574,2520,0.0038859879248775544,0.2,0.160723876953125,0.29295265674591064,0.0006375206142251955,0.014694064
254,1.6801786200000002,3100,989.0,1342,4161536,0.2829688787460327,0.0003,-0.25001936783082784,0.008872386999428272,2530,0.004982055778418726,0.2,0.1699951171875,0.28997814655303955,0.0006712201783329874,0.016897533
255,1.6809660299999998,3112,989.0,1342,4177920,0.28900599479675293,0.0003,-0.23668166482821107,0.012812955304980278,2540,0.004637549971448607,0.2,0.161309814453125,0.28801971673965454,0.0006365254466970782,0.016604671
256,1.6799675100000002,3124,989.0,1342,4194304,0.29032039642333984,0.0003,-0.24329883740283548,0.008514836430549622,2550,0.004114374588425562,0.2,0.17255859375,0.2896484434604645,0.0007260035882836746,0.015749536
257,1.6807247900000002,3135,989.0,1342,4210688,0.2828935384750366,0.0003,-0.23741500871255994,0.0012052349047735333,2560,0.004655381101292733,0.2,0.164923095703125,0.28831958770751953,0.000683379670249451,0.014768167
258,1.67699375,3147,989.0,1342,4227072,0.2974845767021179,0.0003,-0.2319245108170435,0.02500399947166443,2570,0.004435327594183036,0.2,0.1645751953125,0.2877475321292877,0.0006530106128309398,0.014177603
259,1.68314387,3159,989.0,1343,4243456,0.28130632638931274,0.0003,-0.22770392235834153,-0.006123673636466265,2580,0.004561434460811142,0.2,0.167022705078125,0.28712916374206543,0.0006626609914974324,0.016227841
260,1.6787179600000002,3171,989.0,1343,4259840,0.2991160750389099,0.0003,-0.24482542248442768,-0.03293871134519577,2590,0.004769603890235885,0.2,0.167083740234375,0.2902781665325165,0.0006614168415353561,0.013995551
