rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/fps,time/iterations,rollout/ep_rew_mean,train/approx_kl,train/value_loss,train/std,train/explained_variance,train/n_updates,train/policy_gradient_loss,train/loss,train/clip_range,train/entropy_loss,train/clip_fraction,train/learning_rate
989.0,10,20480,1975,1,0.17445294999999997,,,,,,,,,,,
989.0,24,40960,1673,2,0.09465539999999999,0.0028050193,0.012325146436851356,0.9962563514709473,-13.459321975708008,10,-0.0004473909651278518,0.011722460389137268,0.2,-2.828870914056897,0.0205322265625,0.0003
989.0,38,61440,1600,3,0.1061691333333333,0.0053665387,0.004839767541925539,0.9795613288879395,-0.2927974462509155,20,-0.0021435573764028958,0.012386989779770374,0.2,-2.804888418763876,0.0422802734375,0.0003
989.0,52,81920,1565,4,0.1155597125,0.0050830124,0.0040044164299979455,0.9698266983032227,0.07721680402755737,30,-0.0014074402283586096,-0.0013985149562358856,0.2,-2.7793278583884238,0.0401513671875,0.0003
989.0,66,102400,1545,5,0.09228017999999998,0.0066058473,0.0028913989289139864,0.9471498727798462,0.00973057746887207,40,-0.0015435161664208864,-0.010997140780091286,0.2,-2.7341004443913697,0.0593408203125,0.0003
989.0,80,122880,1533,6,0.08028702999999998,0.0042266906,0.0022036976868184868,0.935847282409668,0.045978665351867676,50,-0.0012265048283734358,0.01583944633603096,0.2,-2.709265755414963,0.0382958984375,0.0003
989.0,94,143360,1524,7,0.11083222999999999,0.0060925977,0.0020390409699393786,0.9276553392410278,0.02906864881515503,60,-0.001940209316671826,-0.009133808314800262,0.2,-2.6883476278930902,0.058701171875,0.0003
989.0,107,163840,1518,8,0.14374924,0.0048452085,0.001838116598664783,0.9214349389076233,0.01719808578491211,70,-0.0016502775168919471,-0.004477590788155794,0.2,-2.678270856067538,0.0507666015625,0.0003
989.0,121,184320,1514,9,0.17998964999999997,0.0062461146,0.0017192615112799103,0.9090737104415894,-0.0015865564346313477,80,-0.001493729401845485,-0.018009811639785767,0.2,-2.6489959420263767,0.0609228515625,0.0003
989.0,135,204800,1510,10,0.21734917999999998,0.0054385094,0.0016025225868907,0.9026413559913635,-0.0024569034576416016,90,-0.0012751336624205578,-0.004780512768775225,0.2,-2.634279234930873,0.051298828125,0.0003
989.0,149,225280,1507,11,0.27489474,0.0047813184,0.001589531456829718,0.8953404426574707,-0.009672284126281738,100,-0.0013171665792469866,-0.01052461750805378,0.2,-2.6166284494102,0.0484130859375,0.0003
989.0,163,245760,1504,12,0.30340075,0.0058027124,0.001620717654022883,0.8918018341064453,0.0036069750785827637,110,-0.0015546018003078643,0.00021459802519530058,0.2,-2.6083057008683683,0.057607421875,0.0003
989.0,177,266240,1501,13,0.34466523000000004,0.006276219,0.0015578129732239177,0.8788824081420898,0.00508493185043335,120,-0.001390607592620654,0.010941334068775177,0.2,-2.58583418674767,0.0702197265625,0.0003
989.0,191,286720,1500,14,0.39796363,0.004994358,0.0015824005132526507,0.8714158535003662,0.010032594203948975,130,-0.0023351127152272965,-0.006641983985900879,0.2,-2.562824714183807,0.0566162109375,0.0003
989.0,204,307200,1499,15,0.49023674,0.005369957,0.001422422638788703,0.8638788461685181,0.00891876220703125,140,-0.0014292968739755452,-0.014939509332180023,0.2,-2.5514554387331008,0.056650390625,0.0003
989.0,218,327680,1498,16,0.51374373,0.008138229,0.0015469011287495959,0.871150016784668,0.008960187435150146,150,0.00032487856078660115,0.02845042385160923,0.2,-2.5543848387151957,0.086005859375,0.0003
989.0,232,348160,1496,17,0.5370472799999999,0.0061981874,0.0015082049066950276,0.8632746934890747,0.021483302116394043,160,-0.0013354734591848683,-0.022767649963498116,0.2,-2.5429649613797665,0.0628662109375,0.0003
989.0,246,368640,1496,18,0.51385577,0.006664636,0.0015401821080376977,0.8551986217498779,0.015653133392333984,170,-0.0005131439374235924,-0.006211061030626297,0.2,-2.528399613723159,0.0588525390625,0.0003
989.0,260,389120,1495,19,0.47443943000000005,0.006391071,0.0015722389611437394,0.8484216928482056,0.028085410594940186,180,-0.0018693948446889409,-0.00740779098123312,0.2,-2.514616767093539,0.064130859375,0.0003
989.0,274,409600,1494,20,0.47964972000000006,0.005303813,0.0014049400807198253,0.8472492694854736,0.027656853199005127,190,-0.0014733750895538833,-0.009741893969476223,0.2,-2.5048289792239666,0.055966796875,0.0003
989.0,287,430080,1493,21,0.54224049,0.00646473,0.001532410167656053,0.847395658493042,0.03107541799545288,200,-0.001216395677474793,0.004029844421893358,0.2,-2.504564527794719,0.069248046875,0.0003
989.0,301,450560,1492,22,0.58143733,0.0062053585,0.001659461919880414,0.8353841304779053,0.03330099582672119,210,-0.0003832424663414713,0.0064018829725682735,0.2,-2.483764373138547,0.0606396484375,0.0003
989.0,315,471040,1492,23,0.6197617000000001,0.0048628696,0.0016209735050324524,0.8296205401420593,0.029429376125335693,220,-0.0009092335794412066,-0.0038800400216132402,0.2,-2.4687248416244985,0.0669091796875,0.0003
989.0,329,491520,1491,24,0.66889817,0.0061332574,0.0016699530540790874,0.8209025859832764,0.030864357948303223,230,-0.0015841500757960603,-0.02898489311337471,0.2,-2.452312874943018,0.0639892578125,0.0003
989.0,343,512000,1491,25,0.7268034400000001,0.0063385544,0.0016074678414042865,0.8175792694091797,0.03986167907714844,240,0.00048668418523448056,0.0033664554357528687,0.2,-2.4384420422464608,0.0694580078125,0.0003
989.0,357,532480,1491,26,0.74300089,0.0060353456,0.0016737166917482683,0.8062329292297363,0.04170960187911987,250,-0.00042490068153711036,0.02094600535929203,0.2,-2.410406822860241,0.0726513671875,0.0003
989.0,370,552960,1490,27,0.7945281300000002,0.0069766073,0.0015997415507081315,0.794370174407959,0.05566370487213135,260,-0.00044753133035555946,-0.006355419754981995,0.2,-2.3829205134510993,0.073330078125,0.0003
989.0,384,573440,1490,28,0.84575178,0.0059626387,0.001676740610582783,0.7856013774871826,0.06225001811981201,270,-0.0003438821106101386,-0.003928943537175655,0.2,-2.361488465294242,0.0685400390625,0.0003
989.0,398,593920,1490,29,0.9097759500000001,0.005696358,0.001690877812634426,0.7770723104476929,0.06286382675170898,280,-0.0012446524627739563,0.008637990802526474,0.2,-2.33727919280529,0.0734033203125,0.0003
989.0,412,614400,1490,30,0.9015363000000002,0.007153618,0.0015083994635642739,0.7697340250015259,0.05747568607330322,290,0.00033263188161072323,0.01059237215667963,0.2,-2.316830334663391,0.07744140625,0.0003
989.0,426,634880,1489,31,0.9356004499999999,0.007004477,0.0015476620642948546,0.7612994909286499,0.05450773239135742,300,-0.0005509356842958368,-0.008734090253710747,0.2,-2.296689389795065,0.0728857421875,0.0003
989.0,439,655360,1489,32,0.9659445,0.0064254263,0.0016923563555246801,0.7534687519073486,0.0420527458190918,310,-0.0008514543549972587,-0.03128153458237648,0.2,-2.270166568085551,0.0740087890625,0.0003
