rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total_timesteps,time/iterations,rollout/ep_len_mean,train/learning_rate,train/std,train/n_updates,train/value_loss,train/policy_gradient_loss,train/clip_range,train/clip_fraction,train/approx_kl,train/entropy_loss,train/explained_variance,train/loss
0.12695532558139536,1092,43,47104,23,1071.0,0.0003,0.8971964716911316,220,0.0006324406596831978,-0.007312596468545962,0.2,0.063232421875,0.0071463883,-2.620648392289877,-0.0065250396728515625,-0.0032679219730198383
0.13009620000000002,1084,45,49152,24,1071.0,0.0003,0.8946607708930969,230,0.0007602329134897446,-0.0065785102706286125,0.2,0.0634765625,0.006711213,-2.6156698785722257,-0.030228614807128906,-0.031534790992736816
0.14099021276595747,1077,47,51200,25,1071.0,0.0003,0.8924334049224854,240,0.0005638805482703901,-0.005292871240817476,0.2,0.04775390625,0.0054051834,-2.609328279644251,-0.0777750015258789,0.008589595556259155
0.1502564285714286,1070,49,53248,26,1071.0,0.0003,0.8936548233032227,250,0.0008552818382668193,-0.008423358364962042,0.2,0.079541015625,0.0081092175,-2.60636922493577,-0.055127859115600586,0.005130141042172909
0.16207052941176472,1073,51,55296,27,1071.0,0.0003,0.8964968919754028,260,0.0005234171791926201,-0.003404981496714754,0.2,0.036865234375,0.0057520117,-2.611595222353935,-0.060776710510253906,-0.014321235939860344
0.16819877358490568,1066,53,57344,28,1071.0,0.0003,0.8903665542602539,270,0.0005656717532474432,-0.007065851386869326,0.2,0.067333984375,0.007153456,-2.6086898028850554,-0.025592565536499023,0.0004575125640258193
0.16461347272727272,1060,56,59392,29,1071.0,0.0003,0.8849836587905884,280,0.000620556624562596,-0.006788583572051721,0.2,0.061962890625,0.008166861,-2.598170004785061,-0.03203117847442627,-0.013438375666737556
0.1690774912280702,1054,58,61440,30,1071.0,0.0003,0.8805792331695557,290,0.0005449415657494683,-0.005293025926221162,0.2,0.047412109375,0.0064211413,-2.5868449434638023,-0.0015158653259277344,-0.00041099643567577004
0.17190281355932205,1049,60,63488,31,1071.0,0.0003,0.8681998252868652,300,0.0005928730065534182,-0.006662838284682948,0.2,0.0623046875,0.006556422,-2.5656488351523876,-0.013340115547180176,0.004223901778459549
0.1838737704918033,1051,62,65536,32,1071.0,0.0003,0.8733643293380737,310,0.000692695716770686,-0.006402772560250014,0.2,0.0662109375,0.006699908,-2.5582283839583395,0.009422719478607178,-0.013754761777818203
0.19563523809523814,1054,64,67584,33,1071.0,0.0003,0.8654781579971313,320,0.0006326273245576885,-0.00948606274323538,0.2,0.07578125,0.009034286,-2.554321835190058,-0.01846015453338623,-0.04771290346980095
0.20085429230769233,1056,65,69632,34,1071.0,0.0003,0.8539572358131409,330,0.0006241700069040234,-0.004110010298609268,0.2,0.056005859375,0.003927199,-2.531668534129858,-0.018311500549316406,0.0036809840239584446
0.201343393939394,1059,67,71680,35,1071.0,0.0003,0.8479132652282715,340,0.0005912910361075774,-0.005615137932181824,0.2,0.05302734375,0.007161947,-2.5122025698423385,-0.04007565975189209,-0.0013223319547250867
0.21090777941176475,1061,69,73728,36,1071.0,0.0003,0.8493842482566833,350,0.0005501654269210121,-0.005940207959793042,0.2,0.0568359375,0.0049945684,-2.5085484057664873,-0.004474043846130371,0.0011799170169979334
0.20762898571428576,1063,71,75776,37,1071.0,0.0003,0.8466782569885254,360,0.0005407161650509806,-0.006881970357062528,0.2,0.0642578125,0.0074505,-2.506073549389839,-0.049993276596069336,-0.0013359193690121174
0.21021998611111112,1058,73,77824,38,1071.0,0.0003,0.8440572619438171,370,0.0007080883835442365,-0.005103824667457957,0.2,0.060888671875,0.005909197,-2.5015892177820205,-0.01047217845916748,-0.007775509264320135
0.22236297297297297,1060,75,79872,39,1071.0,0.0003,0.8451743125915527,380,0.000521473256048921,-0.0049573686359508425,0.2,0.049267578125,0.0057726474,-2.498381945490837,0.005155503749847412,-0.00336063327267766
0.2201759605263158,1056,77,81920,40,1071.0,0.0003,0.8446732759475708,390,0.0005976458433906373,-0.007308646338060498,0.2,0.0689453125,0.0075102444,-2.498572913557291,-0.0007009506225585938,-0.021881025284528732
0.2202586794871795,1057,79,83968,41,1071.0,0.0003,0.8546537160873413,400,0.00052538597747116,-0.005056819187302608,0.2,0.068701171875,0.0048419787,-2.507535967975855,-0.02770400047302246,-0.013359611853957176
0.22423541249999998,1059,81,86016,42,1071.0,0.0003,0.8443053364753723,410,0.0005299441886563727,-0.01044115255062934,0.2,0.093408203125,0.0089907665,-2.502981600910425,0.02937138080596924,-0.0057910350151360035
0.23150291463414635,1061,82,88064,43,1071.0,0.0003,0.836532473564148,420,0.0004890081768280652,-0.008315307902375935,0.2,0.072119140625,0.00876362,-2.48209228888154,-0.011852502822875977,-0.03194587305188179
0.2400456190476191,1063,84,90112,44,1071.0,0.0003,0.8322122097015381,430,0.0005775773695404496,-0.006097921190666966,0.2,0.069482421875,0.006543451,-2.467225443571806,0.02143251895904541,-0.021744590252637863
0.2440499651162791,1065,86,92160,45,1071.0,0.0003,0.8329066038131714,440,0.0005613474570964172,-0.005840623115363997,0.2,0.0833984375,0.00846299,-2.4643157839775087,-0.006083846092224121,-0.01391192339360714
0.24660798850574717,1066,88,94208,46,1071.0,0.0003,0.826076865196228,450,0.0005782430671388283,-0.008159145292302128,0.2,0.084765625,0.007476368,-2.456267008930445,0.030346393585205078,-0.010991727001965046
0.2515169775280899,1068,90,96256,47,1071.0,0.0003,0.8149619698524475,460,0.0005311335632541159,-0.005705154369934462,0.2,0.061279296875,0.005530641,-2.4324622340500355,0.015429377555847168,-0.009464576840400696
0.25371842857142857,1069,91,98304,48,1071.0,0.0003,0.8150883316993713,470,0.0005435344952275045,-0.005975111681618728,0.2,0.0625,0.0053245183,-2.4254811137914656,-0.05186331272125244,0.012287288904190063
0.2557943548387097,1070,93,100352,49,1071.0,0.0003,0.8050543665885925,480,0.0004761304082421702,-0.0036569581818184814,0.2,0.05625,0.005319225,-2.409989354014397,0.0017455816268920898,-0.017128579318523407
0.26021584210526316,1071,95,102400,50,1071.0,0.0003,0.7967607378959656,490,0.0005802770626360144,-0.009438675822457299,0.2,0.097802734375,0.008475894,-2.385809753090143,0.027282297611236572,-0.008422101847827435
0.2641407113402062,1072,97,104448,51,1071.0,0.0003,0.7895607948303223,500,0.00047644373780713066,-0.004682895613950677,0.2,0.087109375,0.0077723283,-2.3682914011180403,0.01548081636428833,-0.015984203666448593
0.27073168686868687,1073,99,106496,52,1071.0,0.0003,0.7924363017082214,510,0.0005009180624711007,-0.0071113183177658355,0.2,0.0763671875,0.00844484,-2.362210085988045,0.023377180099487305,-0.01688208244740963
0.280814,1070,101,108544,53,1071.0,0.0003,0.7948853969573975,520,0.0004686463947109587,-0.007123662954836618,0.2,0.072705078125,0.008414786,-2.3680587626993654,0.021376311779022217,-0.017648762091994286
0.29478442000000005,1071,103,110592,54,1071.0,0.0003,0.7948875427246094,530,0.0005490844695032138,-0.0033501591424283106,0.2,0.06162109375,0.009179962,-2.369680955260992,0.03635823726654053,-0.042565274983644485
0.30306798,1067,105,112640,55,1071.0,0.0003,0.7910091876983643,540,0.0005470329793297423,-0.004981738720380236,0.2,0.0763671875,0.007437591,-2.3622588492929935,0.0046433210372924805,0.0427950881421566
0.31429543000000004,1064,107,114688,56,1071.0,0.0003,0.7913577556610107,550,0.00043139697872902617,-0.009916578738193493,0.2,0.10556640625,0.008223037,-2.3580063402652742,0.02682870626449585,0.0021184117067605257
0.31877586,1060,110,116736,57,1071.0,0.0003,0.778377890586853,560,0.0006230319107999094,-0.005535061193222645,0.2,0.075830078125,0.0044600777,-2.337029618769884,0.06351351737976074,-0.017522329464554787
0.33427451999999996,1057,112,118784,58,1071.0,0.0003,0.7774543762207031,570,0.0004922389174680575,-0.005602917259966489,0.2,0.072607421875,0.007241661,-2.3211130410432816,0.002011239528656006,0.008000733330845833
0.34874016999999996,1059,114,120832,59,1071.0,0.0003,0.7716895341873169,580,0.0005851174104464007,-0.005946692747966153,0.2,0.08720703125,0.009328758,-2.3151443541049956,0.0467187762260437,-0.03310596942901611
0.3591918700000001,1056,116,122880,60,1071.0,0.0003,0.765228271484375,590,0.0005773049865183566,-0.006277156915894011,0.2,0.084228515625,0.009291702,-2.300897190719843,0.00599437952041626,-0.011141601018607616
0.36512190000000005,1057,118,124928,61,1071.0,0.0003,0.767420768737793,600,0.0004909014724944427,-0.005014083663991187,0.2,0.061474609375,0.00636941,-2.2966346204280854,0.01255887746810913,-0.009862346574664116
0.37562328,1055,120,126976,62,1071.0,0.0003,0.7573474645614624,610,0.0005436683589323365,-0.006263925613893662,0.2,0.080078125,0.006877842,-2.2813349448144438,0.01640397310256958,-0.016664253547787666
0.38212188,1056,122,129024,63,1071.0,0.0003,0.7581345438957214,620,0.0005111932110594353,-0.005394048252492211,0.2,0.072119140625,0.008876131,-2.2699361383914947,-0.0171663761138916,0.006045421119779348
0.3959145599999999,1057,123,131072,64,1071.0,0.0003,0.7584826946258545,630,0.0005539796699849831,-0.0065420597791671755,0.2,0.07978515625,0.010420357,-2.2725749939680098,0.03388524055480957,-0.04679093509912491
0.39762034,1058,125,133120,65,1071.0,0.0003,0.7657674551010132,640,0.0006448457637816318,-0.005415967447333969,0.2,0.085693359375,0.009605564,-2.2808811113238336,0.03509485721588135,-0.010897883214056492
0.41166864000000003,1059,127,135168,66,1071.0,0.0003,0.7663277387619019,650,0.0006118836427958741,-0.0032926240310189314,0.2,0.095361328125,0.006203153,-2.2907360568642616,0.032908737659454346,-0.026457352563738823
0.4178047100000001,1060,129,137216,67,1071.0,0.0003,0.7661226391792297,660,0.0005271978531709465,-0.003835677907045465,0.2,0.087548828125,0.008634717,-2.2870784997940063,0.06524968147277832,-0.003531615249812603
0.43162687,1061,131,139264,68,1071.0,0.0003,0.761615514755249,670,0.0006807253217630205,-0.006401159077358898,0.2,0.081689453125,0.006230346,-2.281542980670929,0.060652077198028564,-0.014665938913822174
0.43237257,1062,132,141312,69,1071.0,0.0003,0.7692539095878601,680,0.0007008391593444685,-0.007342021980730351,0.2,0.084716796875,0.008064584,-2.2803980015218257,0.03835850954055786,-0.019428761675953865
0.43547874999999997,1063,134,143360,70,1071.0,0.0003,0.7606567740440369,690,0.0006156426581583219,-0.004855549328203779,0.2,0.09345703125,0.0071559437,-2.2765967890620233,0.05848073959350586,-0.007482253480702639
0.45339925000000003,1064,136,145408,71,1071.0,0.0003,0.7601205110549927,700,0.000730947953161376,-0.00586105084294104,0.2,0.086865234375,0.009263035,-2.2679457291960716,0.05201065540313721,-0.018642010167241096
0.45717826,1065,138,147456,72,1071.0,0.0003,0.7476880550384521,710,0.0005511615911018453,-0.00817060207191389,0.2,0.095556640625,0.012443851,-2.249695510417223,0.09259825944900513,-0.010271589271724224
0.47122024,1066,140,149504,73,1071.0,0.0003,0.7430134415626526,720,0.0006842983343631204,-0.005842030778876506,0.2,0.099755859375,0.0071972264,-2.226891954988241,0.05748039484024048,-0.020231451839208603
0.46929268,1067,141,151552,74,1071.0,0.0003,0.7297863960266113,730,0.0006540415397466859,-0.00684786203346448,0.2,0.09072265625,0.008415484,-2.2043689347803594,0.054586708545684814,-0.021187737584114075
0.4755175700000001,1068,143,153600,75,1071.0,0.0003,0.7157324552536011,740,0.0005793890125460166,-0.007430106976244133,0.2,0.0982421875,0.009148515,-2.1701155453920364,0.03425854444503784,0.0026125784497708082
0.4866613100000001,1068,145,155648,76,1071.0,0.0003,0.7084293365478516,750,0.0006675795564660802,-0.009118037125153933,0.2,0.088671875,0.009569999,-2.1422074854373934,0.022910594940185547,-0.018615329638123512
0.48960746000000005,1069,147,157696,77,1071.0,0.0003,0.7032953500747681,760,0.0005946846794358862,-0.0035609109501820056,0.2,0.07978515625,0.007496259,-2.1223068438470363,0.03449970483779907,0.012132490053772926
0.4964610099999999,1070,149,159744,78,1071.0,0.0003,0.7045342326164246,770,0.0005707652088858594,-0.00793294318500557,0.2,0.099560546875,0.010331389,-2.1184784501791,0.04719775915145874,-0.033285997807979584
0.5031822499999999,1071,151,161792,79,1071.0,0.0003,0.6969814300537109,780,0.00040805524076859,-0.006687730892735999,0.2,0.093701171875,0.012213983,-2.105836173146963,0.024450600147247314,-0.01689750701189041
0.50148833,1071,152,163840,80,1071.0,0.0003,0.6946192979812622,790,0.0004726954833131458,-0.003871664884354686,0.2,0.0720703125,0.0064823567,-2.090571737289429,0.06988298892974854,-0.004053140990436077
0.51412811,1072,154,165888,81,1071.0,0.0003,0.6925055980682373,800,0.0006313312461315945,-0.005335662850120571,0.2,0.09775390625,0.008139335,-2.0816806249320505,0.00995558500289917,-0.01202818937599659
0.52676174,1072,156,167936,82,1071.0,0.0003,0.6888951063156128,810,0.0006911606573339668,-0.007073866776772774,0.2,0.117578125,0.009389868,-2.069772793352604,0.03318530321121216,-0.0015827150782570243
0.53053215,1073,158,169984,83,1071.0,0.0003,0.6785788536071777,820,0.0005809934714307019,-0.004436657522455789,0.2,0.100439453125,0.006659722,-2.04765395745635,0.05063271522521973,-0.0074520958587527275
0.53813088,1074,160,172032,84,1071.0,0.0003,0.6730480194091797,830,0.000633858149376465,-0.008065846642421094,0.2,0.12939453125,0.011061423,-2.024037133157253,0.050257205963134766,-0.007534231524914503
0.536297,1074,161,174080,85,1071.0,0.0003,0.6664078235626221,840,0.0005163321304280544,-0.0058202000727760606,0.2,0.093017578125,0.012298068,-2.0033162273466587,0.03892296552658081,0.017125669866800308
0.5419317400000001,1075,163,176128,86,1071.0,0.0003,0.66380774974823,850,0.0005072265875696758,-0.0064838992373552175,0.2,0.1123046875,0.009756315,-1.9879800401628018,0.0457037091255188,-0.0056181359104812145
0.5446347699999999,1075,165,178176,87,1071.0,0.0003,0.6589388847351074,860,0.0006671321906651428,-0.0057527526558260435,0.2,0.100390625,0.009783473,-1.9784733027219772,0.05228102207183838,-0.007217944599688053
0.55193156,1076,167,180224,88,1071.0,0.0003,0.6558593511581421,870,0.0005797183873255563,-0.005691554925579112,0.2,0.09326171875,0.008943706,-1.9691347658634186,0.08134239912033081,-0.014672485180199146
0.56218486,1077,169,182272,89,1071.0,0.0003,0.6535874605178833,880,0.0007826173352441402,-0.007070984260644763,0.2,0.104248046875,0.008212829,-1.9597636986523868,0.08518195152282715,-0.04240997135639191
0.56796576,1077,171,184320,90,1071.0,0.0003,0.654647171497345,890,0.0008099403677988449,-0.007474657254351769,0.2,0.1146484375,0.01217596,-1.9598946116864682,0.053153276443481445,0.007623804733157158
0.5734581,1075,173,186368,91,1071.0,0.0003,0.6461872458457947,900,0.0007045635327813215,-0.008598418436304201,0.2,0.09765625,0.00867862,-1.9500284984707832,0.07616549730300903,-0.03411196544766426
0.5770132699999999,1076,175,188416,92,1071.0,0.0003,0.6369065046310425,910,0.0005290307228278835,-0.006517630299640587,0.2,0.089794921875,0.009345971,-1.9187197335064412,0.07964879274368286,0.006829495076090097
0.58727778,1076,176,190464,93,1071.0,0.0003,0.6315454840660095,920,0.000507371032017545,-0.007049915220704861,0.2,0.114599609375,0.008727819,-1.8950788058340549,0.04537755250930786,-0.030064091086387634
0.59161811,1077,178,192512,94,1071.0,0.0003,0.623943567276001,930,0.000695775787880848,-0.005779535585315898,0.2,0.10556640625,0.008457024,-1.8742193102836608,0.08645081520080566,-0.02188967913389206
0.59684398,1077,180,194560,95,1071.0,0.0003,0.6241241693496704,940,0.0006051575459423475,-0.005238015509530669,0.2,0.106396484375,0.0113569945,-1.8661731973290443,0.044804930686950684,-0.0015333485789597034
0.59875576,1078,182,196608,96,1071.0,0.0003,0.6202150583267212,950,0.0007281017502464238,-0.005993902809859719,0.2,0.103125,0.009094429,-1.860104613006115,0.04908108711242676,-0.009044419974088669
0.6009859799999999,1075,184,198656,97,1071.0,0.0003,0.6085883975028992,960,0.0006743981589352188,-0.008524543115345295,0.2,0.10615234375,0.01076268,-1.8321213960647582,0.07281559705734253,0.01059377659112215
0.61393948,1076,186,200704,98,1071.0,0.0003,0.6035373210906982,970,0.000525373737582413,-0.004451171761320438,0.2,0.12841796875,0.0123436395,-1.8042949493974447,0.0762326717376709,0.008250989951193333
0.61966803,1077,188,202752,99,1071.0,0.0003,0.6000665426254272,980,0.0006286191721301293,-0.007797217328334227,0.2,0.110546875,0.007841254,-1.7949356455355883,0.06266522407531738,-0.02343415468931198
0.6278901199999999,1077,190,204800,100,1071.0,0.0003,0.5914269685745239,990,0.0006323414992039034,-0.006958219929947518,0.2,0.123828125,0.011181362,-1.775459173321724,0.07077586650848389,-0.018063878640532494
0.6315088,1078,191,206848,101,1071.0,0.0003,0.5921339988708496,1000,0.0005965750565792404,-0.005517161866009701,0.2,0.11025390625,0.008483352,-1.7659519266337156,0.09923392534255981,-0.025184305384755135
0.6372187900000001,1078,193,208896,102,1071.0,0.0003,0.5884697437286377,1010,0.0005701219432921789,-0.003582445663778344,0.2,0.093017578125,0.007510579,-1.7601418387144805,0.05683654546737671,-0.007801768835633993
0.6340998200000001,1079,195,210944,103,1071.0,0.0003,0.5846300721168518,1020,0.0005493923513313348,-0.003430404784739949,0.2,0.109521484375,0.009450229,-1.7516815785318613,0.08765292167663574,-0.0008168567437678576
0.6429034200000001,1079,197,212992,104,1071.0,0.0003,0.5840635895729065,1030,0.0005555078214456444,-0.009176460948219755,0.2,0.125927734375,0.012748768,-1.7425431754440068,0.059277236461639404,-0.022903697565197945
0.6422698200000001,1079,199,215040,105,1071.0,0.0003,0.579684853553772,1040,0.0007310519403290527,-0.004994195699691772,0.2,0.11474609375,0.013959152,-1.730850511416793,0.05918818712234497,-0.015252465382218361
0.64880012,1080,200,217088,106,1071.0,0.0003,0.5733273029327393,1050,0.0005530879837351676,-0.005433345002529677,0.2,0.102978515625,0.008874655,-1.7106325324624776,0.06103914976119995,0.003984145820140839
0.6522629499999999,1080,202,219136,107,1071.0,0.0003,0.5736003518104553,1060,0.0005505674571395502,-0.005533854044915643,0.2,0.10556640625,0.009221573,-1.700254375115037,0.0835796594619751,-0.002624654211103916
0.6547900999999999,1081,204,221184,108,1071.0,0.0003,0.5658645629882812,1070,0.0006649018740972678,-0.005242498591542244,0.2,0.129248046875,0.015754154,-1.6857645496726037,0.1179843544960022,0.02362586371600628
0.65905744,1081,206,223232,109,1071.0,0.0003,0.5632921457290649,1080,0.0004935287762691587,-0.00644462589698378,0.2,0.09794921875,0.008634575,-1.6663772966712713,0.11498624086380005,-0.002344371285289526
0.66002908,1079,208,225280,110,1071.0,0.0003,0.556441068649292,1090,0.0008609794866970333,-0.006668427166368928,0.2,0.121923828125,0.009930911,-1.644515071436763,0.09145510196685791,-0.017115458846092224
0.6596601400000001,1077,210,227328,111,1071.0,0.0003,0.5482960939407349,1100,0.0007138032065995503,-0.008227667036408093,0.2,0.12041015625,0.013677299,-1.619420313462615,0.12342202663421631,-0.01813800074160099
0.66897409,1078,212,229376,112,1071.0,0.0003,0.5462415218353271,1110,0.0006177849127197987,-0.0071227924330742095,0.2,0.125927734375,0.012158244,-1.603273719549179,0.1188846230506897,-0.0033176031429320574
0.67768874,1078,214,231424,113,1071.0,0.0003,0.5434665679931641,1120,0.0004804955494364549,-0.00750598442973569,0.2,0.13876953125,0.012260372,-1.5921248570084572,0.1303645372390747,-0.0038604089058935642
0.68020889,1077,216,233472,114,1071.0,0.0003,0.5406100749969482,1130,0.0007014340057139634,-0.005764777595322812,0.2,0.14169921875,0.012115096,-1.5787434875965118,0.10353755950927734,-0.0037981420755386353
0.67870257,1075,219,235520,115,1071.0,0.0003,0.5314977765083313,1140,0.000661947894423065,-0.004922562385036145,0.2,0.1091796875,0.01453854,-1.5553338684141635,0.11533606052398682,0.0329868458211422
0.68340616,1075,220,237568,116,1071.0,0.0003,0.5322597622871399,1150,0.0005128868681822496,-0.006513023234219872,0.2,0.119482421875,0.013443606,-1.5437516555190087,0.0753251314163208,-0.0012972144177183509
0.68695102,1075,222,239616,117,1071.0,0.0003,0.528688371181488,1160,0.0006821411736382288,-0.007790267115342431,0.2,0.126220703125,0.01287717,-1.5353501055389642,0.11212283372879028,-0.03578178584575653
0.69588541,1076,224,241664,118,1071.0,0.0003,0.5305412411689758,1170,0.000691384472156642,-0.005830303282709792,0.2,0.13359375,0.016124517,-1.532265119999647,0.08679062128067017,0.005011822562664747
0.6930808999999999,1076,226,243712,119,1071.0,0.0003,0.5268401503562927,1180,0.0006876990585624298,-0.0073637066903756935,0.2,0.142578125,0.018158948,-1.5285056762397289,0.08492875099182129,-0.01702452078461647
0.6940410699999999,1074,228,245760,120,1071.0,0.0003,0.5252575278282166,1190,0.00048310992924598394,-0.007080248420243152,0.2,0.133349609375,0.012883109,-1.5156834162771702,0.08357781171798706,-0.028215276077389717
0.69648863,1075,230,247808,121,1071.0,0.0003,0.5209139585494995,1200,0.000759116793051362,-0.004864076792728156,0.2,0.10224609375,0.007892283,-1.5030260123312473,0.05107426643371582,-0.00910096149891615
0.69922321,1075,232,249856,122,1071.0,0.0003,0.5176907777786255,1210,0.0005264853944026981,-0.0035815459938021376,0.2,0.131884765625,0.010783028,-1.492895172536373,0.06807512044906616,-0.007102733477950096
0.70136338,1076,234,251904,123,1071.0,0.0003,0.5092217922210693,1220,0.0005590274716723798,-0.005469655830529519,0.2,0.12236328125,0.010622894,-1.4652339212596417,0.10783034563064575,-0.05069100484251976
0.70338283,1076,235,253952,124,1071.0,0.0003,0.5084419846534729,1230,0.0006978052319027483,-0.006114489426545333,0.2,0.147509765625,0.010437484,-1.4479232028126716,0.13822996616363525,-0.011213347315788269
0.70187557,1076,237,256000,125,1071.0,0.0003,0.5073331594467163,1240,0.000724286642162042,-0.004630655089567881,0.2,0.1337890625,0.014433622,-1.442722077295184,0.11092537641525269,0.040491580963134766
0.7103367800000001,1077,239,258048,126,1071.0,0.0003,0.5047497749328613,1250,0.0005815263401018455,-0.007224722515093163,0.2,0.147705078125,0.011979038,-1.4383984044194222,0.12219732999801636,-0.00410492392256856
0.7189873600000003,1077,241,260096,127,1071.0,0.0003,0.502284049987793,1260,0.0006200960223395668,-0.007786106171261053,0.2,0.128662109375,0.012045577,-1.4288147728890181,0.1288541555404663,0.022020922973752022
0.7204209400000002,1078,243,262144,128,1071.0,0.0003,0.5048810243606567,1270,0.0007472328697076591,-0.00512352130463114,0.2,0.139697265625,0.009194381,-1.4273562990128994,0.13280713558197021,-0.005569498986005783
0.7255815800000001,1078,244,264192,129,1071.0,0.0003,0.502009928226471,1280,0.000612892071785609,-0.006774777077953331,0.2,0.157763671875,0.011423107,-1.4248099941760302,0.12182402610778809,-0.017240021377801895
0.73156026,1078,246,266240,130,1071.0,0.0003,0.4988043010234833,1290,0.000736428050640825,-0.009950624610064551,0.2,0.17626953125,0.014991367,-1.4145370554178953,0.11713135242462158,-0.010236669331789017
0.73600304,1079,248,268288,131,1071.0,0.0003,0.5062966346740723,1300,0.0006767919820049428,-0.0069544570505968295,0.2,0.124365234375,0.013715592,-1.4233552098274231,0.10511970520019531,-0.015271840617060661
