id,timeOpen,timeClose,positionType,tradeResult,priceOpen,priceClose,positionSL,positionTP,profit,symbol,comment
3574,2020-01-29,2020-02-05,BUY,WIN,1.10104,1.10445,1.0953,0.0,68.95,asdf,(LONG) Position closed by execution
3575,2020-02-06,2020-02-12,SELL,WIN,1.09809,1.09156,1.1036,0.0,131.41,asdf,(SHORT) Position closed by execution
3576,2020-02-13,2020-02-18,BUY,LOSS,1.08392,1.08334,1.0774,0.0,-11.75,asdf,(LONG) Position closed by execution
3577,2020-02-20,2020-02-24,SELL,LOSS,1.07832,1.08478,1.0838,0.0,-130.75,asdf,(SHORT) Stop loss hit - failed trade
3578,2020-02-25,2020-03-02,BUY,WIN,1.0881,1.10289,1.0743,0.0,300.41,asdf,(LONG) Position closed by execution
3579,2020-03-06,2020-03-10,SELL,LOSS,1.12895,1.14353,1.1344,0.0,-316.25,asdf,(SHORT) Stop loss hit - failed trade
3580,2020-03-11,2020-03-18,SELL,WIN,1.12704,1.09987,1.1325,0.0,549.5,asdf,(SHORT) Position closed by execution
3581,2020-03-19,2020-03-23,SELL,LOSS,1.0693,1.06973,1.0748,0.0,-8.93,asdf,(SHORT) Position closed by execution
3582,2020-03-24,2020-03-30,BUY,WIN,1.07872,1.11391,1.0733,0.0,759.59,asdf,(LONG) Position closed by execution
3583,2020-03-31,2020-04-03,SELL,WIN,1.10357,1.08569,1.109,0.0,403.16,asdf,(SHORT) Position closed by execution
3584,2020-04-07,2020-04-13,BUY,WIN,1.08921,1.09306,1.082,0.0,90.5,asdf,(LONG) Position closed by execution
3585,2020-04-17,2020-04-24,BUY,LOSS,1.08712,1.07758,1.0817,0.0,-222.81,asdf,(LONG) Stop loss hit - failed trade
3586,2020-04-27,2020-05-18,BUY,LOSS,1.08294,1.0819,1.0666,0.0,-23.94,asdf,(LONG) Position closed by execution
3587,2020-05-20,2020-05-22,SELL,WIN,1.09781,1.09493,1.1033,0.0,66.91,asdf,(SHORT) Position closed by execution
3588,2020-05-25,2020-06-04,BUY,WIN,1.0897,1.12337,1.0842,0.0,807.29,asdf,(LONG) Position closed by execution
3589,2020-06-09,2020-06-11,BUY,WIN,1.13383,1.13757,1.1284,0.0,97.09,asdf,(LONG) Position closed by execution
3590,2020-06-12,2020-06-22,BUY,LOSS,1.12596,1.11777,1.12,0.0,-210.56,asdf,(LONG) Stop loss hit - failed trade
3591,2020-06-25,2020-07-06,SELL,LOSS,1.12182,1.12474,1.1273,0.0,-74.28,asdf,(SHORT) Position closed by execution
3592,2020-07-09,2020-07-13,SELL,LOSS,1.12848,1.1299,1.1404,0.0,-36.08,asdf,(SHORT) Position closed by execution
