Step,StepGlobal,Balance,Action,Position,Reward,TotalReward,Done,Wins,Losses,TotalTrades,TimeLimit.truncated,Truncated
270,270,8493.530000000004,0.861272,1,0.0,-0.1566675273528321,True,15,28,43,"{'r': -0.156668, 'l': 260, 't': 0.661872}",False
270,530,9058.600000000004,-0.1191221,2,0.0,-0.09068910839737053,True,20,22,42,"{'r': -0.090689, 'l': 260, 't': 0.892433}",False
270,790,10475.700000000004,-0.027087023,2,0.0,0.05615294106999714,True,26,23,49,"{'r': 0.056153, 'l': 260, 't': 1.127862}",False
270,1050,11169.879999999996,0.31279567,0,0.0,0.12379275884011168,True,23,21,44,"{'r': 0.123793, 'l': 260, 't': 1.366627}",False
270,1310,7805.380000000001,-0.63667864,2,0.0,-0.23784170402016547,True,23,30,53,"{'r': -0.237842, 'l': 260, 't': 1.601884}",False
270,1570,11006.31,-1.0,2,0.0,0.1076539867934112,True,23,20,43,"{'r': 0.107654, 'l': 260, 't': 1.834337}",False
270,1830,10712.579999999994,0.73341805,1,0.0,0.07647368118475231,True,26,21,47,"{'r': 0.076474, 'l': 260, 't': 2.069731}",False
270,2090,13507.500000000002,-0.71684283,2,0.0,0.3131962869351922,True,26,21,47,"{'r': 0.313196, 'l': 260, 't': 2.781558}",False
270,2350,12632.240000000002,-1.0,0,0.014583965829923868,0.24113693089218263,True,27,16,43,"{'r': 0.241137, 'l': 260, 't': 3.010979}",False
270,2610,8265.780000000002,0.05081776,0,0.0,-0.18036736400376183,True,19,27,46,"{'r': -0.180367, 'l': 260, 't': 3.24323}",False
270,2870,11096.589999999998,-0.13691968,1,0.0,0.11801477042504183,True,23,18,41,"{'r': 0.118015, 'l': 260, 't': 3.476826}",False
270,3130,11660.019999999999,-0.9379859,1,0.0,0.1655279521623623,True,20,26,46,"{'r': 0.165528, 'l': 260, 't': 3.708494}",False
270,3390,10443.9,-0.37119666,1,0.0,0.05554786438814259,True,18,25,43,"{'r': 0.055548, 'l': 260, 't': 3.938643}",False
270,3650,9845.260000000004,-0.37757406,0,0.0,-0.0014104212343882764,True,23,19,42,"{'r': -0.00141, 'l': 260, 't': 4.16824}",False
270,3910,7015.939999999999,-0.5281072,2,0.0,-0.3473043319482908,True,15,32,47,"{'r': -0.347304, 'l': 260, 't': 4.406342}",False
270,4170,7886.709999999999,1.0,1,0.0,-0.23133212290502117,True,20,30,50,"{'r': -0.231332, 'l': 260, 't': 5.035137}",False
270,4430,12246.660000000002,0.82224023,1,0.0,0.2113282438960902,True,31,19,50,"{'r': 0.211328, 'l': 260, 't': 5.269198}",False
270,4690,12859.569999999998,-1.0,2,0.0,0.26520800042521975,True,26,20,46,"{'r': 0.265208, 'l': 260, 't': 5.508434}",False
270,4950,11245.609999999997,-1.0,2,0.0,0.125638133720374,True,26,23,49,"{'r': 0.125638, 'l': 260, 't': 5.742902}",False
270,5210,12551.850000000002,-0.024304688,0,0.0,0.2404777062695963,True,27,20,47,"{'r': 0.240478, 'l': 260, 't': 5.975525}",False
270,5470,10954.2,0.49464497,1,0.0,0.10045011900822955,True,23,22,45,"{'r': 0.10045, 'l': 260, 't': 6.207509}",False
270,5730,11920.860000000004,1.0,1,0.0,0.19098051130215019,True,22,20,42,"{'r': 0.190981, 'l': 260, 't': 6.443394}",False
270,5990,12621.04,-0.004879579,1,0.0,0.23911545910544796,True,28,13,41,"{'r': 0.239115, 'l': 260, 't': 6.674219}",False
270,6250,7777.169999999998,-0.20976472,0,0.0,-0.24424748760141912,True,15,30,45,"{'r': -0.244247, 'l': 260, 't': 7.292999}",False
270,6510,8526.749999999998,0.48632273,1,0.0,-0.15044966522703598,True,21,30,51,"{'r': -0.15045, 'l': 260, 't': 7.531679}",False
270,6770,8738.700000000003,0.9939027,1,0.0,-0.12649385282745174,True,17,24,41,"{'r': -0.126494, 'l': 260, 't': 7.762223}",False
270,7030,9496.029999999995,1.0,1,0.0,-0.04433869181755298,True,22,27,49,"{'r': -0.044339, 'l': 260, 't': 7.994999}",False
270,7290,8467.26,1.0,1,0.0,-0.1564876115491151,True,21,28,49,"{'r': -0.156488, 'l': 260, 't': 8.227736}",False
270,7550,10398.859999999999,0.8797809,1,0.0,0.050304055256891515,True,22,23,45,"{'r': 0.050304, 'l': 260, 't': 8.464416}",False
270,7810,9221.849999999999,-1.0,2,0.0,-0.07263196462113515,True,18,30,48,"{'r': -0.072632, 'l': 260, 't': 8.696701}",False
270,8070,11234.749999999993,-0.8823074,1,0.0,0.12289454697102485,True,27,19,46,"{'r': 0.122895, 'l': 260, 't': 8.929869}",False
270,8330,10729.919999999996,-0.812156,2,0.0,0.08002704878825709,True,23,20,43,"{'r': 0.080027, 'l': 260, 't': 9.565996}",False
270,8590,10948.989999999998,-0.965074,0,0.007958543766006914,0.10243256598876227,True,21,26,47,"{'r': 0.102433, 'l': 260, 't': 9.800116}",False
270,8850,11436.039999999997,-0.32614747,0,0.0,0.14538558408203386,True,23,22,45,"{'r': 0.145386, 'l': 260, 't': 10.033726}",False
270,9110,9563.900000000009,-1.0,2,0.0,-0.037939349573742405,True,20,24,44,"{'r': -0.037939, 'l': 260, 't': 10.26696}",False
270,9370,12598.87,0.8023292,1,0.0,0.24031330687878075,True,23,22,45,"{'r': 0.240313, 'l': 260, 't': 10.506094}",False
270,9630,9164.930000000006,-1.0,1,0.0,-0.0778139456189607,True,24,27,51,"{'r': -0.077814, 'l': 260, 't': 10.743443}",False
270,9890,10332.919999999993,0.17235342,1,0.0,0.04194655547088329,True,23,22,45,"{'r': 0.041947, 'l': 260, 't': 10.976707}",False
270,10150,12063.210000000001,-0.9340093,2,0.0,0.19825629427776428,True,20,20,40,"{'r': 0.198256, 'l': 260, 't': 11.209251}",False
270,10410,11235.870000000003,-0.42640272,2,0.0,0.12483844386708631,True,23,20,43,"{'r': 0.124838, 'l': 260, 't': 11.844907}",False
270,10670,10191.260000000002,0.68287724,1,0.0,0.027805346138981397,True,20,29,49,"{'r': 0.027805, 'l': 260, 't': 12.079608}",False
270,10930,13140.860000000002,-0.11044544,1,0.0,0.2838571729195444,True,27,19,46,"{'r': 0.283857, 'l': 260, 't': 12.322571}",False
270,11190,11507.120000000003,-0.17985854,1,0.0,0.1524066458520537,True,25,26,51,"{'r': 0.152407, 'l': 260, 't': 12.566357}",False
270,11450,10679.539999999995,0.039879322,2,0.0,0.07186452981810049,True,22,21,43,"{'r': 0.071865, 'l': 260, 't': 12.799406}",False
270,11710,10599.659999999998,-0.083223015,2,0.0,0.06927664058988725,True,15,23,38,"{'r': 0.069277, 'l': 260, 't': 13.030983}",False
270,11970,10563.689999999995,0.5355588,2,0.0,0.06153538884456801,True,27,23,50,"{'r': 0.061535, 'l': 260, 't': 13.266498}",False
270,12230,11993.729999999998,-0.4986255,2,0.0,0.19140619371694603,True,27,19,46,"{'r': 0.191406, 'l': 260, 't': 13.501844}",False
270,12490,11049.540000000008,0.21860379,0,0.0,0.11001126293555026,True,24,21,45,"{'r': 0.110011, 'l': 260, 't': 14.123217}",False
270,12750,11206.19,1.0,1,0.0,0.12180410138340225,True,23,20,43,"{'r': 0.121804, 'l': 260, 't': 14.354728}",False
270,13010,8981.850000000006,1.0,1,0.0,-0.10032349907826534,True,21,25,46,"{'r': -0.100323, 'l': 260, 't': 14.590723}",False
270,13270,7830.319999999999,-0.055914044,1,0.0,-0.23581068760723242,True,16,32,48,"{'r': -0.235811, 'l': 260, 't': 14.824889}",False
270,13530,11134.410000000005,-1.0,0,-0.006626114761060214,0.11923999598702074,True,20,26,46,"{'r': 0.11924, 'l': 260, 't': 15.056264}",False
270,13790,13482.699999999999,-1.0,2,0.0,0.31421474479043016,True,26,21,47,"{'r': 0.314215, 'l': 260, 't': 15.303054}",False
270,14050,12607.970000000008,-0.13629901,2,0.0,0.2416495082831893,True,22,17,39,"{'r': 0.24165, 'l': 260, 't': 15.554922}",False
270,14310,10754.789999999997,-0.602903,0,0.014583687100243409,0.08370675098725264,True,18,19,37,"{'r': 0.083707, 'l': 260, 't': 15.804687}",False
270,14570,11282.079999999996,1.0,1,0.0,0.1296691449547756,True,20,18,38,"{'r': 0.129669, 'l': 260, 't': 16.467586}",False
270,14830,9219.499999999996,-1.0,0,0.00795805267686424,-0.07399871948273569,True,19,25,44,"{'r': -0.073999, 'l': 260, 't': 16.722002}",False
270,15090,10694.16,1.0,1,0.0,0.07706619736425226,True,23,25,48,"{'r': 0.077066, 'l': 260, 't': 16.977243}",False
270,15350,13431.030000000002,1.0,1,0.0,0.3042386604461193,True,26,16,42,"{'r': 0.304239, 'l': 260, 't': 17.229139}",False
270,15610,11659.519999999995,0.92350066,1,0.0,0.16885411231196246,True,20,21,41,"{'r': 0.168854, 'l': 260, 't': 17.474167}",False
270,15870,8615.770000000002,0.048236966,1,0.0,-0.13927213881812195,True,17,28,45,"{'r': -0.139272, 'l': 260, 't': 17.720639}",False
270,16130,8965.670000000002,1.0,1,0.0,-0.09871679653364708,True,20,30,50,"{'r': -0.098717, 'l': 260, 't': 17.957179}",False
