time/time_elapsed,time/iterations,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/policy_gradient_loss,train/value_loss,train/loss,train/clip_fraction,train/entropy_loss,train/learning_rate,train/n_updates,train/explained_variance,train/clip_range,train/approx_kl,train/std
130,11,1632.2222222222222,135168,0.004443814814814814,1033,-0.0003395341506499487,0.0005493239014337329,-0.0036672719288617373,0.077783203125,-2.7930490272740522,0.0003,100,0.008143126964569092,0.2,0.0066673267,0.9761821031570435
142,12,1634.344827586207,147456,0.02023844827586207,1031,-0.0007264677027706057,0.0006500928686212622,0.02048420161008835,0.058943684895833334,-2.785973208397627,0.0003,110,0.0035564303398132324,0.2,0.0068272906,0.9745792150497437
155,13,1637.03125,159744,0.02299021875,1030,-0.001299614427019454,0.0005844141251373003,0.008709683082997799,0.063427734375,-2.792537676046292,0.0003,120,-0.006421566009521484,0.2,0.006116209,0.9789685010910034
167,14,1638.5588235294117,172032,0.01389470588235294,1029,-0.0016071440989132194,0.0006470349811024789,-0.013973119668662548,0.07069498697916667,-2.789114612961809,0.0003,130,0.03859436511993408,0.2,0.006632723,0.9759575128555298
179,15,1639.9166666666667,184320,0.011145083333333333,1028,-0.0006699647989686733,0.0005121533946370012,0.010101315565407276,0.0676513671875,-2.7831364545971153,0.0003,140,0.0367618203163147,0.2,0.006311013,0.9733368158340454
191,16,1641.6923076923076,196608,0.015829564102564104,1027,-0.0007234005024656653,0.0006784492638265267,-0.022723691537976265,0.07533365885416667,-2.790880298490326,0.0003,150,0.008662104606628418,0.2,0.0081653325,0.9784960746765137
203,17,1642.7317073170732,208896,0.025552097560975606,1026,-0.0006284006233424103,0.0005323252902144304,-0.016512712463736534,0.068701171875,-2.81154114579161,0.0003,160,0.013644874095916748,0.2,0.0068559595,0.9890626668930054
215,18,1644.1136363636363,221184,0.01794168181818182,1026,-0.000990418208190628,0.0005962153850759932,0.012175342068076134,0.08779296875,-2.8008773698161047,0.0003,170,-0.000933527946472168,0.2,0.0084631145,0.9812813997268677
227,19,1644.9347826086957,233472,0.01084836956521739,1025,8.61303614025625e-05,0.0006210609670991592,-0.011937303468585014,0.07786458333333333,-2.7910581777493157,0.0003,180,0.00017386674880981445,0.2,0.0067550247,0.9760971665382385
239,20,1646.0408163265306,245760,0.0173049387755102,1025,-0.00027616907779398994,0.0006150439210235466,-0.014229030348360538,0.0722900390625,-2.7628473971039056,0.0003,190,0.007987916469573975,0.2,0.006314511,0.9597175121307373
251,21,1646.7058823529412,258048,0.02921217647058823,1024,-0.00036009442167899883,0.00064496290272776,0.009953767992556095,0.06986490885416667,-2.7575684523830812,0.0003,200,0.0028635263442993164,0.2,0.0061382703,0.9604568481445312
263,22,1647.611111111111,270336,0.024795018518518515,1024,9.44376156742995e-05,0.0005909590831076154,0.01501403283327818,0.08434244791666666,-2.7470991344501576,0.0003,210,0.01587015390396118,0.2,0.008145214,0.9573003649711609
276,23,1648.1607142857142,282624,0.018334035714285712,1023,-0.0005830851562980873,0.000517834157259737,-0.006271109916269779,0.06988118489583334,-2.7502537400772176,0.0003,220,0.009834647178649902,0.2,0.007195314,0.961272120475769
288,24,1648.915254237288,294912,0.028402830508474575,1023,-0.0013974105274731604,0.0005246630983037903,-0.014258211478590965,0.06834309895833333,-2.755456234514713,0.0003,230,-0.006730437278747559,0.2,0.006590431,0.9606332182884216
300,25,1649.377049180328,307200,0.021474344262295084,1023,-0.0014262781095264168,0.0005649325371071731,-0.0013676043599843979,0.0628662109375,-2.741529281064868,0.0003,240,-0.0007147789001464844,0.2,0.0055240947,0.9564357995986938
312,26,1650.015625,319488,0.007718906250000001,1022,-0.0006306413323424446,0.0006135082862101626,0.013114122673869133,0.0651123046875,-2.735972943653663,0.0003,250,-0.003229975700378418,0.2,0.0065542534,0.9544587135314941
324,27,1650.409090909091,331776,0.0015536212121212128,1022,-0.00020126002224666686,0.000609436291089575,-0.011638320051133633,0.0579345703125,-2.723560247197747,0.0003,260,-0.0021287202835083008,0.2,0.0053433087,0.9468531608581543
336,28,1650.7794117647059,344064,0.007718676470588236,1022,-0.0011574588759685866,0.0005779853791333759,0.004375915043056011,0.059122721354166664,-2.719616291920344,0.0003,270,-0.017450928688049316,0.2,0.0062365006,0.9488533735275269
348,29,1651.2957746478874,356352,-0.006124788732394366,1021,-0.0015423829875847634,0.0005408391229745273,0.0036886180751025677,0.06509602864583333,-2.7018600235382717,0.0003,280,-0.01437997817993164,0.2,0.0058976915,0.9387326836585999
360,30,1651.6164383561643,368640,-0.013964821917808224,1021,-0.0024700554395773603,0.0005561698891294024,-0.004015300888568163,0.0584716796875,-2.703197390586138,0.0003,290,-0.00030672550201416016,0.2,0.0060804635,0.9414347410202026
373,31,1652.0657894736842,380928,-0.016465618421052635,1020,-0.001237405097829954,0.0006033759592204054,-0.010777427814900875,0.06275227864583334,-2.7128612195452053,0.0003,300,0.01078188419342041,0.2,0.0058062696,0.9453095197677612
385,32,1652.3461538461538,393216,-0.012885935897435901,1020,-0.0008620476881333161,0.0006201162438022341,-0.01726078800857067,0.06070149739583333,-2.695374761025111,0.0003,310,0.02376580238342285,0.2,0.006274957,0.9346445798873901
397,33,1652.7407407407406,405504,-0.006152172839506174,1020,-0.000742124491322708,0.0006700233255893788,-0.016782360151410103,0.055623372395833336,-2.6978646248579023,0.0003,320,0.023729979991912842,0.2,0.005121588,0.9408845901489258
409,34,1652.987951807229,417792,-0.005725060240963855,1020,-0.0012391171772227001,0.0005550590136787529,-0.0010633454658091068,0.06226399739583333,-2.697835826377074,0.0003,330,-0.004290938377380371,0.2,0.0066287075,0.9428352117538452
421,35,1653.3372093023256,430080,-0.008200848837209302,1020,-4.2929829699763404e-05,0.0005540472208470722,-0.01143590733408928,0.07415364583333334,-2.679243614524603,0.0003,340,0.004332304000854492,0.2,0.007212115,0.9296554327011108
433,36,1653.5568181818182,442368,-0.010961568181818182,1019,-0.001515602350749153,0.0005870925231647561,0.015857798978686333,0.05838216145833333,-2.6701872128993274,0.0003,350,0.00999593734741211,0.2,0.006500834,0.9313164949417114
445,37,1653.868131868132,454656,-0.01678946153846154,1019,-0.0007428737966013917,0.0006370083560492882,-0.012154604308307171,0.0630126953125,-2.6505403239279985,0.0003,360,0.02153003215789795,0.2,0.0063590524,0.9198410511016846
458,38,1654.0645161290322,466944,-0.017344860215053767,1019,-0.0011561145875020884,0.0005646313420281028,-0.003776584519073367,0.06941731770833333,-2.629917339608073,0.0003,370,0.011739492416381836,0.2,0.0060468228,0.9138180613517761
470,39,1654.34375,479232,-0.01986365625,1019,-0.0003679286070109811,0.0006604675867038168,-0.005996708292514086,0.0588134765625,-2.641560932373007,0.0003,380,0.003788590431213379,0.2,0.005794417,0.9232537746429443
482,40,1654.5204081632653,491520,-0.021528285714285715,1018,-0.0008492278408084531,0.0006529590312463067,-0.006363768596202135,0.07295735677083333,-2.645576274270813,0.0003,390,0.01834338903427124,0.2,0.0081018945,0.9233660101890564
494,41,1654.69,503808,-0.017221760000000003,1018,-0.0002393825440473544,0.0005553533409435355,0.016382530331611633,0.06434733072916667,-2.646270105863611,0.0003,400,0.0065416693687438965,0.2,0.005740667,0.9247829914093018
506,42,1663.0,516096,-0.008502739999999998,1018,-0.0013365200007683597,0.0006286346595364496,-0.01800297200679779,0.053873697916666664,-2.6305807188153265,0.0003,410,-0.0005543231964111328,0.2,0.0056755766,0.9175158739089966
518,43,1663.0,528384,-0.009406199999999998,1018,-0.0009362684647688487,0.0006041709676916677,0.02124113403260708,0.0653564453125,-2.6198644272983076,0.0003,420,0.0020217299461364746,0.2,0.0058953855,0.9105844497680664
530,44,1663.0,540672,-0.015061779999999995,1018,-0.0006330471051721058,0.0005447446404787115,0.02645423635840416,0.07784016927083333,-2.610462526107828,0.0003,430,-0.0012898445129394531,0.2,0.0070025385,0.9080067873001099
542,45,1663.0,552960,-0.03080403,1018,-0.0009008876739244442,0.0005962351731644351,-0.012441013939678669,0.058349609375,-2.604246930529674,0.0003,440,0.018634438514709473,0.2,0.0057685473,0.9020273685455322
554,46,1663.0,565248,-0.03488216999999999,1018,-0.0006289251027434754,0.000714265610804432,0.012624677270650864,0.0589111328125,-2.593133133277297,0.0003,450,0.018731772899627686,0.2,0.0059368853,0.9003992080688477
567,47,1663.0,577536,-0.031085569999999993,1018,-0.001276269844189907,0.0005827989095678277,0.0006608768599107862,0.07052408854166667,-2.5827005648364625,0.0003,460,0.03591710329055786,0.2,0.0064681103,0.898357629776001
579,48,1663.0,589824,-0.03275121999999998,1018,-0.0010077839654210644,0.0006569924404478418,-0.01807830110192299,0.06728515625,-2.587218742320935,0.0003,470,0.012476861476898193,0.2,0.0064619747,0.8992369771003723
591,49,1663.0,602112,-0.03128512999999999,1018,-0.000830276826551805,0.0006096183974856709,0.031075142323970795,0.06793619791666666,-2.5764676511287687,0.0003,480,-0.016459107398986816,0.2,0.00653401,0.893362820148468
603,50,1663.0,614400,-0.05150381,1018,-0.0018574351830466184,0.0005715821150867365,-0.010515852831304073,0.06807454427083333,-2.5660102177411317,0.0003,490,-0.00640714168548584,0.2,0.006360213,0.8904387354850769
615,51,1663.0,626688,-0.04929249999999998,1018,-0.0011748711120162624,0.0005447161273347471,-0.008862482383847237,0.07349446614583334,-2.5423657254626355,0.0003,500,-0.009408950805664062,0.2,0.0062708785,0.8837668895721436
627,52,1663.0,638976,-0.056087489999999976,1018,-0.000545420852965132,0.00064290920561992,-0.00950425211340189,0.06533203125,-2.5583023611456155,0.0003,510,0.005482017993927002,0.2,0.0070051663,0.8934440612792969
639,53,1663.0,651264,-0.054529419999999995,1018,-0.0015681197755232764,0.0005999323128283626,-0.009325663559138775,0.06638997395833333,-2.5451654536028703,0.0003,520,0.02264159917831421,0.2,0.0065981443,0.881594181060791
651,54,1663.0,663552,-0.06147841999999999,1018,8.997203185572289e-05,0.0006039297097686358,0.010755077935755253,0.06866861979166666,-2.522922955205043,0.0003,530,0.007257640361785889,0.2,0.0065733455,0.878311812877655
663,55,1663.0,675840,-0.064525,1017,-0.002166528759213785,0.0006019191081653237,0.02514091692864895,0.07842610677083334,-2.512423763299982,0.0003,540,0.01495218276977539,0.2,0.0071994234,0.8712654113769531
676,56,1663.0,688128,-0.07355555,1017,-0.0014947492391608344,0.0004914334580689683,-0.005048855673521757,0.059855143229166664,-2.5012194883078336,0.0003,550,0.02082061767578125,0.2,0.005548457,0.8669929504394531
688,57,1663.0,700416,-0.06608048999999999,1017,-0.0012070230620641572,0.0006096460992769911,-0.009468691423535347,0.064013671875,-2.4965218463291725,0.0003,560,0.024135351181030273,0.2,0.006009592,0.8648480176925659
700,58,1663.0,712704,-0.0774774,1017,-0.0018227318347877979,0.0005563856809961483,0.007909285835921764,0.06475423177083334,-2.4639470310260854,0.0003,570,0.018181025981903076,0.2,0.0064028986,0.853094220161438
712,59,1663.0,724992,-0.07957612000000001,1017,-0.0002853529585991055,0.0006053124238026915,-0.006723623722791672,0.05760904947916667,-2.4566116710503896,0.0003,580,0.004372537136077881,0.2,0.005001413,0.8534960150718689
724,60,1663.0,737280,-0.07725232000000001,1017,-0.0015255823913321366,0.0005970780340703641,-0.010460405610501766,0.05755208333333333,-2.4526985079050063,0.0003,590,0.017460107803344727,0.2,0.0060599484,0.8518093228340149
737,61,1663.0,749568,-0.08328338,1017,-0.00116871366117266,0.0005760418972310315,0.00935074221342802,0.04991861979166667,-2.4419825028628113,0.0003,600,0.02488929033279419,0.2,0.005243243,0.8486101627349854
749,62,1663.0,761856,-0.08519655,1016,-0.0007026579473555709,0.0005160598075008238,0.02247631922364235,0.0699951171875,-2.4180799370010693,0.0003,610,0.00524592399597168,0.2,0.0068320534,0.838398277759552
761,63,1663.0,774144,-0.09678901000000001,1016,0.0001638736355137856,0.000605662119058555,0.04138007014989853,0.06201171875,-2.4094644914070766,0.0003,620,0.005468428134918213,0.2,0.0057428605,0.8391472101211548
773,64,1663.0,786432,-0.09912211000000001,1016,-0.0014727642444389252,0.0005047829616160015,0.0310219656676054,0.05730794270833333,-2.3945693280547857,0.0003,630,0.0225411057472229,0.2,0.006141611,0.8324199914932251
786,65,1663.0,798720,-0.10394851999999999,1016,-0.001024881354290604,0.0005983731102711924,-0.020393582060933113,0.054182942708333334,-2.379377700885137,0.0003,640,0.01648324728012085,0.2,0.0057934634,0.82547926902771
798,66,1663.0,811008,-0.09225348999999998,1016,-0.001122755670803599,0.0006076377241318672,0.0029329138342291117,0.0614013671875,-2.362582877029975,0.0003,650,0.007530033588409424,0.2,0.006750667,0.8198637962341309
810,67,1663.0,823296,-0.08743775000000001,1015,-0.0009806048059544993,0.0005940235090520218,-0.009101012721657753,0.06283365885416667,-2.3689023319631817,0.0003,660,0.007420361042022705,0.2,0.005752196,0.8263135552406311
822,68,1663.0,835584,-0.08340151999999999,1015,-0.000959276868282662,0.000595233682209558,-0.004656259901821613,0.051163736979166666,-2.3637452280769744,0.0003,670,0.014430046081542969,0.2,0.0050320285,0.8235925436019897
834,69,1663.0,847872,-0.08460256999999999,1015,-0.0009747303415982363,0.0004992445675952694,0.026273580268025398,0.062418619791666664,-2.355965003867944,0.0003,680,0.017769932746887207,0.2,0.0061450526,0.8195726275444031
847,70,1663.0,860160,-0.07784260999999999,1015,-0.0020496206804333874,0.0006944261329105454,-0.011709200218319893,0.0680419921875,-2.3460875620444614,0.0003,690,0.03093862533569336,0.2,0.006691883,0.8160450458526611
859,71,1663.0,872448,-0.08194812999999998,1015,-0.0015995135387735597,0.0005287020494582369,0.002829453442245722,0.0660888671875,-2.325925690184037,0.0003,700,0.010705173015594482,0.2,0.0064185937,0.812798023223877
871,72,1663.0,884736,-0.07750954000000002,1015,-0.0013991123191469039,0.0005943593198177648,-0.01078825257718563,0.07861328125,-2.3110631361603735,0.0003,710,0.020425140857696533,0.2,0.0070994347,0.8087401390075684
883,73,1663.0,897024,-0.07570429,1015,-6.789975219968861e-05,0.0004822532946718638,-0.007172513287514448,0.061083984375,-2.309164551148812,0.0003,720,0.0150068998336792,0.2,0.0049413186,0.8109488487243652
895,74,1663.0,909312,-0.07587174000000001,1014,-8.421216189162806e-05,0.0006156848600160932,0.023786840960383415,0.06420084635416666,-2.3120973713696005,0.0003,730,0.0256117582321167,0.2,0.006228167,0.8110397458076477
908,75,1663.0,921600,-0.07942007000000001,1014,-0.0009333075712978218,0.000608373731301981,-0.021189555525779724,0.0584716796875,-2.3154056926568347,0.0003,740,-0.0009396076202392578,0.2,0.0066120722,0.8139244914054871
920,76,1663.0,933888,-0.08891809,1014,-0.0003789853134852213,0.0005963575518080688,0.009406551718711853,0.060384114583333336,-2.3138348016887904,0.0003,750,0.01096731424331665,0.2,0.004560637,0.8149018287658691
932,77,1663.0,946176,-0.08400542999999999,1014,-0.0013882240556995385,0.0006021249124538978,0.0014681603061035275,0.0626953125,-2.3211265947669744,0.0003,760,0.01923137903213501,0.2,0.0059143505,0.8195295929908752
944,78,1663.0,958464,-0.0777645,1014,-0.0019872713632745824,0.000560021491014595,-0.01626540534198284,0.06865234375,-2.3204693144808215,0.0003,770,0.008041322231292725,0.2,0.0055944943,0.8194488286972046
957,79,1663.0,970752,-0.07909295,1014,-0.0005908311485351684,0.0005804538758866328,-0.00669104466214776,0.073583984375,-2.3199653500070174,0.0003,780,0.012333393096923828,0.2,0.005668104,0.8163433074951172
969,80,1663.0,983040,-0.07110379000000001,1014,-0.0005598705693652543,0.0006266655375763245,0.005841858219355345,0.07301432291666667,-2.316097856933872,0.0003,790,0.025510787963867188,0.2,0.0058105923,0.8162463903427124
981,81,1663.0,995328,-0.06418111,1014,-0.0007904767318298885,0.0006058541633289376,-0.0013002295745536685,0.05978190104166667,-2.314414972687761,0.0003,800,0.025721311569213867,0.2,0.0061289514,0.8162038326263428
993,82,1663.0,1007616,-0.07638706,1014,-0.0004491245519602671,0.0006231771948402335,-0.020493095740675926,0.0771240234375,-2.290928043673436,0.0003,810,0.021838665008544922,0.2,0.0077418187,0.8092648983001709
1005,83,1663.0,1019904,-0.06803463000000001,1014,-0.0016886257765387806,0.0005591537851008373,-0.009450855664908886,0.06556803385416667,-2.3066978085786105,0.0003,820,0.022029519081115723,0.2,0.0056817345,0.8143833875656128
1018,84,1663.0,1032192,-0.06565949000000001,1013,-0.0005761394793807994,0.0005996872338149236,-0.005173507146537304,0.05913899739583333,-2.306603661800424,0.0003,830,0.028634250164031982,0.2,0.0056985454,0.8189655542373657
1030,85,1663.0,1044480,-0.05000316000000002,1013,-0.0016722222106182016,0.0006460717827849293,-0.02155289240181446,0.06092122395833333,-2.3052492094536623,0.0003,840,0.01652538776397705,0.2,0.0052144923,0.8222640156745911
1042,86,1663.0,1056768,-0.03986949000000001,1013,-0.001581220916705206,0.0005345003465663467,-0.008808872662484646,0.0622314453125,-2.3324146206180254,0.0003,850,0.016724467277526855,0.2,0.0053467825,0.8359718322753906
1054,87,1663.0,1069056,-0.035164370000000014,1013,-0.0012220244097989053,0.0006576176562778832,-0.016356365755200386,0.05555013020833333,-2.3373552817851304,0.0003,860,0.011228978633880615,0.2,0.005598879,0.8327800035476685
1066,88,1663.0,1081344,-0.04687520000000003,1013,-0.0010878007495193742,0.000616232986567411,0.018201487138867378,0.06204427083333333,-2.32019060626626,0.0003,870,-0.013464689254760742,0.2,0.0063836873,0.8280481100082397
1079,89,1663.0,1093632,-0.04095386000000002,1013,-0.001179222623371364,0.0006476268441474531,-0.027401192113757133,0.05630696614583333,-2.310970091447234,0.0003,880,0.0022885799407958984,0.2,0.005378496,0.8273466229438782
1091,90,1663.0,1105920,-0.03571006,1013,-0.0006880955668748356,0.0005736939064566589,-0.0019796446431428194,0.05634765625,-2.295912800480922,0.0003,890,0.006221354007720947,0.2,0.005370607,0.8199136257171631
1103,91,1663.0,1118208,-0.02555793999999999,1013,-0.0019679293392982798,0.0005769927784134173,-0.00973825715482235,0.07054850260416666,-2.2898772412290174,0.0003,900,0.010369956493377686,0.2,0.006716153,0.8257956504821777
1115,92,1663.0,1130496,-0.029072579999999997,1013,-0.0012176726556693514,0.0005743163912939053,-0.0030041206628084183,0.06683756510416666,-2.2848154325038195,0.0003,910,0.007565677165985107,0.2,0.006296626,0.8213008642196655
1127,93,1663.0,1142784,-0.02509538000000001,1013,-0.001077250065524519,0.0006154181739702836,-0.02110518328845501,0.055769856770833334,-2.2741652355839808,0.0003,920,0.018378019332885742,0.2,0.0052638673,0.8176646828651428
1139,94,1663.0,1155072,-0.025094730000000003,1013,-0.00046789057887508534,0.0006475983952592894,0.011102894321084023,0.05728352864583333,-2.254771865159273,0.0003,930,0.014003872871398926,0.2,0.004868566,0.8115477561950684
1151,95,1663.0,1167360,-0.03521344,1013,-0.0013286838463197153,0.0005605795931993877,-0.003082694485783577,0.06463216145833334,-2.232250069578489,0.0003,940,-0.005539059638977051,0.2,0.006581573,0.8006147742271423
1163,96,1663.0,1179648,-0.023546040000000004,1013,-0.001741139818962741,0.0006619927813138322,0.015645761042833328,0.06146647135416667,-2.2116373870521784,0.0003,950,0.009072959423065186,0.2,0.005471678,0.7995176911354065
1175,97,1663.0,1191936,-0.019685679999999997,1013,-0.0010427772210581073,0.0005704716116876322,-0.018765665590763092,0.0600830078125,-2.214212070778012,0.0003,960,0.01589149236679077,0.2,0.0053524277,0.8023561835289001
1188,98,1663.0,1204224,-0.0102441,1013,-0.0019185776807717047,0.0006910302867405941,0.0006340733962133527,0.0718505859375,-2.1957567013800143,0.0003,970,0.00920945405960083,0.2,0.006316611,0.7963365912437439
1200,99,1663.0,1216512,-0.011934690000000003,1013,-0.0006644349557366998,0.0005290493461643564,-0.006013338454067707,0.06670735677083334,-2.1922603329022725,0.0003,980,0.0022177696228027344,0.2,0.005297734,0.7961673736572266
1212,100,1663.0,1228800,-0.001882840000000003,1013,-0.0012764263995147,0.0005637055165683099,0.03220148757100105,0.07008463541666667,-2.200977469359835,0.0003,990,0.00946962833404541,0.2,0.005902488,0.7975219488143921
1224,101,1663.0,1241088,-0.004753180000000003,1013,-0.0012124653272621798,0.0006119908739265157,-0.005444938782602549,0.07609049479166667,-2.2035124078392982,0.0003,1000,0.007117331027984619,0.2,0.0063247527,0.7997517585754395
1237,102,1663.0,1253376,-0.0006270100000000023,1013,-0.0007900680686968068,0.0005944580792781077,-0.01940707489848137,0.061173502604166666,-2.1997085362672806,0.0003,1010,0.0028504133224487305,0.2,0.006422737,0.7959800362586975
1249,103,1663.0,1265664,0.001332040000000001,1013,-0.0006753582526774456,0.0005533962103906258,-0.009475227445363998,0.05994466145833333,-2.189351228624582,0.0003,1020,0.011448919773101807,0.2,0.0047775344,0.7939435243606567
1261,104,1663.0,1277952,0.00916254,1013,-0.0008807826530149517,0.0005964755731383775,0.0003810268244706094,0.06805826822916666,-2.1943219756086667,0.0003,1030,0.031354427337646484,0.2,0.0068108663,0.7977018356323242
1273,105,1663.0,1290240,0.007386500000000001,1013,-0.0008063751406249746,0.000696703225382104,0.003358433721587062,0.061442057291666664,-2.1927168305963276,0.0003,1040,0.02673041820526123,0.2,0.0052279294,0.7998632788658142
1285,106,1663.0,1302528,0.002958820000000001,1013,-0.0007622568717730853,0.0006441909876230056,-0.009149032644927502,0.07080891927083334,-2.1980920748164254,0.0003,1050,0.02996903657913208,0.2,0.005683704,0.8001177906990051
1297,107,1663.0,1314816,-0.0012876300000000005,1012,-0.0005303478962256728,0.0005738521322579496,0.015900883823633194,0.06481119791666666,-2.1903528939932584,0.0003,1060,-6.532669067382812e-05,0.2,0.005592412,0.7955794334411621
1310,108,1663.0,1327104,-0.007972,1012,-0.0007065322822503125,0.0005236872139600261,-0.01982259564101696,0.06824544270833334,-2.1822371850411098,0.0003,1070,0.01914083957672119,0.2,0.0059958114,0.7919110655784607
1322,109,1663.0,1339392,-0.01653783,1012,-0.0007939417984744069,0.0006602227557398995,0.020236294716596603,0.0712158203125,-2.1946723692119123,0.0003,1080,0.01951545476913452,0.2,0.0052086576,0.7996971607208252
1334,110,1663.0,1351680,-0.008675269999999999,1012,-0.00023252258057861278,0.0006231245323003047,0.000993506982922554,0.0680908203125,-2.1883616972714663,0.0003,1090,0.017616212368011475,0.2,0.005565798,0.7931128740310669
1346,111,1663.0,1363968,-0.019257399999999994,1012,-0.0015482726509314186,0.000661837169809587,-0.0012204372324049473,0.06531575520833334,-2.1732662703841923,0.0003,1100,0.014650404453277588,0.2,0.0062373527,0.7864511609077454
1358,112,1663.0,1376256,-0.017092479999999997,1012,-0.0007005570500041358,0.0006965281427558996,-0.002985429484397173,0.06707356770833334,-2.143159511809548,0.0003,1110,0.014365613460540771,0.2,0.0059608393,0.7768107056617737
1371,113,1663.0,1388544,-0.025348519999999996,1012,-0.0012723409815710814,0.0006276981534104682,0.006133759394288063,0.07012532552083334,-2.13985895216465,0.0003,1120,0.0065267086029052734,0.2,0.0062418566,0.77827388048172
1383,114,1663.0,1400832,-0.03350428,1012,-0.0011274727590110463,0.0006007565589849644,-0.01612216979265213,0.06537272135416666,-2.12480410511295,0.0003,1130,0.014955461025238037,0.2,0.0059261243,0.7717702388763428
1395,115,1663.0,1413120,-0.03948814,1012,-0.0005191823200827154,0.0005691501117250178,0.018272239714860916,0.06985677083333333,-2.11547564206024,0.0003,1140,0.022681772708892822,0.2,0.005780985,0.7711391448974609
1407,116,1663.0,1425408,-0.040354539999999994,1012,-0.00039742356530041433,0.0005795399896517968,0.02034311182796955,0.06597493489583334,-2.1056458360205093,0.0003,1150,0.016488969326019287,0.2,0.005542072,0.7683340311050415
1419,117,1663.0,1437696,-0.02942239,1012,-0.000645620016924416,0.0005593278399146584,0.01643073558807373,0.06637369791666667,-2.0979689887414374,0.0003,1160,0.024399995803833008,0.2,0.007653938,0.7631998062133789
1431,118,1663.0,1449984,-0.02855946,1012,-0.0006635391257683902,0.000618471908516464,-0.000937129370868206,0.07057291666666667,-2.1075939775755006,0.0003,1170,0.009492337703704834,0.2,0.00649292,0.7716892957687378
1444,119,1663.0,1462272,-0.026918450000000003,1012,-0.0012184420993435197,0.0005430263477289069,-0.0021376910153776407,0.06774088541666666,-2.0943677059064307,0.0003,1180,0.005279958248138428,0.2,0.005984101,0.7689229846000671
1456,120,1663.0,1474560,-0.04611536,1012,-0.0017502042445509383,0.000556415128532232,-0.0034421870950609446,0.068212890625,-2.1132364638149737,0.0003,1190,0.007798194885253906,0.2,0.006210141,0.7783480286598206
1468,121,1663.0,1486848,-0.05363519,1012,-0.0006509400802315213,0.0005215127476731141,-0.008443543687462807,0.069091796875,-2.1246907405555246,0.0003,1200,0.015091359615325928,0.2,0.0060376655,0.7832247018814087
1480,122,1663.0,1499136,-0.06227331999999999,1012,-0.0009832695383617345,0.0006415005300823395,-0.002048368565738201,0.06439615885416666,-2.120426757012804,0.0003,1210,0.02189469337463379,0.2,0.0078797005,0.7849404811859131
1492,123,1663.0,1511424,-0.07205511999999999,1012,-0.0013869911252792613,0.0006427991974760517,-0.008783251978456974,0.072216796875,-2.1092236993213493,0.0003,1220,0.018173933029174805,0.2,0.0063743093,0.7809988260269165
1504,124,1663.0,1523712,-0.07425118,1012,-0.00039956480759428814,0.0006012058642302994,-0.018071910366415977,0.07465006510416666,-2.1011898015936215,0.0003,1230,0.025169849395751953,0.2,0.0077579785,0.7784432172775269
