time/total_timesteps,rollout/ep_len_mean,time/iterations,time/time_elapsed,time/fps,rollout/ep_rew_mean,train/approx_kl,train/loss,train/value_loss,train/learning_rate,train/explained_variance,train/std,train/entropy_loss,train/n_updates,train/clip_range,train/policy_gradient_loss,train/clip_fraction
2621440,4989.0,320,2861,916,2494.43481825,0.0259072,-0.009899932891130447,0.029081682289688614,0.0003,0.9411251358687878,0.3116329610347748,-0.5072487151250243,3190,0.2,-0.005784703079552855,0.244189453125
2629632,4989.0,321,2870,916,2494.427417,0.027471174,-0.0015678200870752335,0.03601902815207723,0.0003,0.966602262109518,0.3107539415359497,-0.5005340186879039,3200,0.2,-0.008622295191526064,0.25260009765625
2637824,4989.0,322,2878,916,2494.4291424099997,0.029097918,-0.029001805931329727,0.03794282033195486,0.0003,0.9643144197762012,0.30791550874710083,-0.4879289843142033,3210,0.2,-0.009626388196920743,0.25
2646016,4989.0,323,2887,916,2494.43384755,0.024416614,0.005359339527785778,0.02761131389415823,0.0003,0.9495484307408333,0.30911359190940857,-0.4887658062390983,3220,0.2,-0.006284302669155295,0.23292236328125
2654208,4989.0,324,2896,916,2494.4405803500003,0.0290807,0.03699257969856262,0.03668768592106062,0.0003,0.9642995521426201,0.3087518513202667,-0.4888751178979874,3230,0.2,-0.0061922601365949955,0.24361572265625
2662400,4989.0,325,2904,916,2494.43819208,0.023740783,0.024737026542425156,0.03950953962921631,0.0003,0.9534800425171852,0.309048593044281,-0.48744147205725313,3240,0.2,-0.004809084977750899,0.24434814453125
2670592,4989.0,326,2913,916,2494.4445940099995,0.028202936,-0.015958374366164207,0.02769633339885331,0.0003,0.9510198310017586,0.3058079481124878,-0.47436299845576285,3250,0.2,-0.01127066372137051,0.25709228515625
2678784,4989.0,327,2922,916,2494.44655794,0.025255783,-0.0021083494648337364,0.03705374523779028,0.0003,0.9630553834140301,0.3066484332084656,-0.47528916168957946,3260,0.2,-0.006952210020972416,0.25048828125
2686976,4989.0,328,2931,916,2494.4501857600003,0.025306333,-0.02226787619292736,0.030871048796689136,0.0003,0.9490413777530193,0.3083115816116333,-0.48498215060681105,3270,0.2,-0.009070820425768034,0.23033447265625
2695168,4989.0,329,2939,916,2494.45302591,0.027095418,-0.028133142739534378,0.03018959552719025,0.0003,0.9677253104746342,0.3094466030597687,-0.49374096635729076,3280,0.2,-0.009981585137575166,0.24332275390625
2703360,4989.0,330,2948,916,2494.45041398,0.027439471,0.031686171889305115,0.03771386619118857,0.0003,0.9497267492115498,0.30853718519210815,-0.4930516024120152,3290,0.2,-0.0059160320495720954,0.25814208984375
2711552,4989.0,331,2957,916,2494.4474175299997,0.029467728,-0.0013120155781507492,0.02884986483913963,0.0003,0.9423137381672859,0.3081032633781433,-0.48833920815959575,3300,0.2,-0.00787007352046203,0.24775390625
2719744,4989.0,332,2965,917,2494.4518175699995,0.027257685,0.02623046562075615,0.03258434929812211,0.0003,0.9656023755669594,0.30712026357650757,-0.48250110717490313,3310,0.2,-0.009307530442310964,0.24306640625
2727936,4989.0,333,2974,917,2494.4483710899995,0.02478832,0.13787704706192017,0.036194822623656364,0.0003,0.9574664197862148,0.30472519993782043,-0.46687560277059675,3320,0.2,-0.0055060386144759835,0.2487060546875
2736128,4989.0,334,2983,917,2494.4503940699997,0.027534552,0.010441352613270283,0.02675212134490721,0.0003,0.9484246075153351,0.30518004298210144,-0.4670628083869815,3330,0.2,-0.008636569671580219,0.2502197265625
2744320,4989.0,335,2991,917,2494.4465242599995,0.028755125,-0.007665963843464851,0.033398457232760845,0.0003,0.9645318500697613,0.3044278025627136,-0.46367826126515865,3340,0.2,-0.008685486133617814,0.2614013671875
2752512,4989.0,336,3000,917,2494.44977119,0.026557509,-0.0017827674746513367,0.0363683283154387,0.0003,0.9630743823945522,0.30327314138412476,-0.4554385820403695,3350,0.2,-0.00841243748945999,0.2473388671875
2760704,4989.0,337,3009,917,2494.4391283200002,0.027566163,-0.03416652977466583,0.024700929599202937,0.0003,0.9508486650884151,0.30320319533348083,-0.45471275188028815,3360,0.2,-0.010798986567169776,0.24857177734375
2768896,4989.0,338,3017,917,2494.4464973899994,0.025652036,-0.006895663216710091,0.03300728241956676,0.0003,0.9665842540562153,0.30439287424087524,-0.4573140237480402,3370,0.2,-0.005607893958949717,0.24193115234375
2777088,4989.0,339,3026,917,2494.4423370399995,0.025767276,-0.027723684906959534,0.03324246353222406,0.0003,0.957531500607729,0.30477282404899597,-0.46414252147078516,3380,0.2,-0.006222385480941739,0.25341796875
2785280,4989.0,340,3035,917,2494.44273863,0.027852828,0.002066267654299736,0.024100429315149087,0.0003,0.9457739144563675,0.30434900522232056,-0.4586752655915916,3390,0.2,-0.009565719518286641,0.24635009765625
2793472,4989.0,341,3043,917,2494.4439235,0.026897002,0.06890303641557693,0.03394115375922411,0.0003,0.9668808467686176,0.3022574186325073,-0.4496931971050799,3400,0.2,-0.00888139667440555,0.25467529296875
2801664,4989.0,342,3052,917,2494.44547521,0.025897771,-0.00875677727162838,0.02838341110764304,0.0003,0.9456867016851902,0.3035850524902344,-0.45442032972350715,3410,0.2,-0.006647883720142999,0.24251708984375
2809856,4989.0,343,3061,917,2494.4530003299997,0.024461932,-0.004806851968169212,0.030204750706980123,0.0003,0.9692459013313055,0.3048750162124634,-0.46101874243468044,3420,0.2,-0.010495023474868503,0.244970703125
2818048,4989.0,344,3069,917,2494.4523666,0.027191015,-3.381166607141495e-05,0.03446749888244085,0.0003,0.968334186822176,0.3074338436126709,-0.47380319619551303,3430,0.2,-0.0070819185912114335,0.24832763671875
2826240,4989.0,345,3078,918,2494.45825839,0.025230344,-0.01714947074651718,0.02669861554313684,0.0003,0.9460138343274593,0.31013309955596924,-0.49390602502971886,3440,0.2,-0.009121914489878691,0.24300537109375
2834432,4989.0,346,3087,918,2494.45769317,0.026475666,0.03225962445139885,0.028831184336013393,0.0003,0.9611397311091423,0.30864959955215454,-0.4917009641416371,3450,0.2,-0.006908727435802575,0.25108642578125
2842624,4989.0,347,3095,918,2494.45507752,0.026737226,-0.00258531142026186,0.033092946173564994,0.0003,0.9585274904966354,0.3083980083465576,-0.4866337187588215,3460,0.2,-0.005836376400111476,0.255078125
2850816,4989.0,348,3104,918,2494.46747753,0.026301224,-0.027168195694684982,0.024683622373413528,0.0003,0.9560032524168491,0.30512088537216187,-0.4709737808443606,3470,0.2,-0.011527666798065184,0.24691162109375
2859008,4989.0,349,3113,918,2494.47647318,0.029905595,0.00446708407253027,0.03163403178332373,0.0003,0.9740507043898106,0.3042933940887451,-0.4623738832771778,3480,0.2,-0.009884881414473056,0.25269775390625
2867200,4989.0,350,3121,918,2494.47250082,0.024626961,0.012500740587711334,0.03641151960400748,0.0003,0.9617013484239578,0.3042471408843994,-0.46082660658285024,3490,0.2,-0.006425541649514343,0.2396728515625
2875392,4989.0,351,3130,918,2494.4766927399996,0.026468255,-0.042771972715854645,0.024385650653857737,0.0003,0.9556576572358608,0.30316847562789917,-0.4589793569408357,3500,0.2,-0.009222154076996957,0.246875
2883584,4989.0,352,3139,918,2494.47102871,0.026094481,-0.024189678952097893,0.03352369060376077,0.0003,0.9631385318934917,0.300778865814209,-0.4418627920560539,3510,0.2,-0.007580860727102845,0.2440185546875
2891776,4989.0,353,3147,918,2494.47326126,0.024679698,-0.0017433632165193558,0.03356367592496099,0.0003,0.9626168236136436,0.3012774884700775,-0.4401535904966295,3520,0.2,-0.00704698310837557,0.24134521484375
2899968,4989.0,354,3156,918,2494.46986457,0.026688796,0.03519756346940994,0.023475629792665133,0.0003,0.9662079513072968,0.29950082302093506,-0.43873256258666515,3530,0.2,-0.009314081031698151,0.24552001953125
2908160,4989.0,355,3164,918,2494.47281741,0.02556644,-0.0071418071165680885,0.032727566440735247,0.0003,0.9674574807286263,0.2997419834136963,-0.4312410194426775,3540,0.2,-0.006770400933601195,0.25777587890625
2916352,4989.0,356,3173,919,2494.4753954999996,0.029170416,0.015398627147078514,0.026263412760818027,0.0003,0.9513274505734444,0.3003862500190735,-0.4321198515594006,3550,0.2,-0.008633919291605707,0.25018310546875
2924544,4989.0,357,3181,919,2494.47738048,0.02974739,-0.020464548841118813,0.02780196507956134,0.0003,0.9737904909998178,0.30039745569229126,-0.4357985991053283,3560,0.2,-0.008945191423481446,0.24879150390625
2932736,4989.0,358,3190,919,2494.48577693,0.026516825,0.019956987351179123,0.032061408727895466,0.0003,0.9709870181977749,0.2999643087387085,-0.42894228007644414,3570,0.2,-0.00507013313981588,0.24405517578125
2940928,4989.0,359,3199,919,2494.48832492,0.02734777,0.0017957119271159172,0.025014810811262576,0.0003,0.9569544531404972,0.29781532287597656,-0.4238651144318283,3580,0.2,-0.00885245484787447,0.24556884765625
2949120,4989.0,360,3207,919,2494.49092655,0.029312124,-0.009298790246248245,0.02835501330991974,0.0003,0.9715260714292526,0.2935100793838501,-0.3969218984246254,3590,0.2,-0.009066778662236175,0.2606201171875
2957312,4989.0,361,3216,919,2494.4873915400003,0.031260286,-0.006310299038887024,0.03203956995566841,0.0003,0.9696868993341923,0.2928329110145569,-0.38220960516482594,3600,0.2,-0.0060338566137943415,0.27159423828125
2965504,4989.0,362,3224,919,2494.4880714099995,0.028096907,-0.042495161294937134,0.02339627776891575,0.0003,0.9469488821923733,0.2882624864578247,-0.36329367719590666,3610,0.2,-0.007252859983418602,0.24837646484375
2973696,4989.0,363,3233,919,2494.4903098199998,0.028040847,-0.025179658085107803,0.029575616169677233,0.0003,0.9755211398005486,0.2903664708137512,-0.3674214960075915,3620,0.2,-0.010579323477577418,0.24808349609375
2981888,4989.0,364,3242,919,2494.4892588999996,0.029167175,-0.02173624187707901,0.030175135764147855,0.0003,0.9668962545692921,0.2883286476135254,-0.3590528467670083,3630,0.2,-0.008123620943661081,0.2538818359375
2990080,4989.0,365,3250,919,2494.4904969,0.029693905,-0.011903376318514347,0.02286597716592951,0.0003,0.9481184259057045,0.28610777854919434,-0.3431533703580499,3640,0.2,-0.008903579712932697,0.25765380859375
2998272,4989.0,366,3259,919,2494.48864275,0.024712319,-0.038569845259189606,0.029137165338761407,0.0003,0.9743317533284426,0.28503960371017456,-0.3352930192835629,3650,0.2,-0.006418488414055901,0.246337890625
3006464,4989.0,367,3268,919,2494.4862004300003,0.02843028,-0.0077784713357687,0.027243457255826796,0.0003,0.9673986025154591,0.2824075222015381,-0.3195248697884381,3660,0.2,-0.008360689015171374,0.25765380859375
3014656,4989.0,368,3276,920,2494.4892702200004,0.0298202,0.010559101589024067,0.025559852608421352,0.0003,0.9724942464381456,0.2833324372768402,-0.31649915790185335,3670,0.2,-0.00896268264914397,0.25394287109375
3022848,4989.0,369,3285,920,2494.4979987600004,0.032480825,-0.024833686649799347,0.03170482574860216,0.0003,0.9723163396120071,0.2807157635688782,-0.30495926439762117,3680,0.2,-0.007966454512643394,0.26396484375
3031040,4989.0,370,3294,920,2494.4971189300004,0.03091124,0.0908893495798111,0.023534316203586057,0.0003,0.9585852734744549,0.2782961428165436,-0.28745438940823076,3690,0.2,-0.00725596734919236,0.26474609375
3039232,4989.0,371,3302,920,2494.49619656,0.028511226,0.01846759021282196,0.02667913437326206,0.0003,0.9766616430133581,0.278408944606781,-0.2789664790965617,3700,0.2,-0.007098902079087565,0.2447509765625
3047424,4989.0,372,3311,920,2494.50387876,0.0276948,0.0027438923716545105,0.030157865448200028,0.0003,0.9732519928365946,0.2771161198616028,-0.28100783862173556,3710,0.2,-0.00813270043072407,0.25234375
3055616,4989.0,373,3319,920,2494.51173062,0.03409928,0.04261530190706253,0.023595962538092864,0.0003,0.9412420727312565,0.2766701579093933,-0.2658361129462719,3720,0.2,-0.007346819391386816,0.2658935546875
3063808,4989.0,374,3328,920,2494.51772966,0.031653114,-0.0034114178270101547,0.02707945803158509,0.0003,0.9744791258126497,0.27571356296539307,-0.26816767854616047,3730,0.2,-0.009041098887610132,0.258203125
3072000,4989.0,375,3337,920,2494.52010736,0.028230552,-0.006414730101823807,0.029753141671244522,0.0003,0.9713238663971424,0.27774783968925476,-0.2727403678931296,3740,0.2,-0.0064667586811992805,0.265576171875
3080192,4989.0,376,3345,920,2494.52715494,0.032216705,-0.00241737999022007,0.020619847693888006,0.0003,0.9513384103775024,0.2794686257839203,-0.2856495279818773,3750,0.2,-0.008817461586295395,0.268603515625
3088384,4989.0,377,3354,920,2494.5258419099996,0.025800776,0.03569994866847992,0.026362805223470787,0.0003,0.9742004554718733,0.2796643376350403,-0.2914137083105743,3760,0.2,-0.007524042403383646,0.24639892578125
3096576,4989.0,378,3363,920,2494.528613,0.028416391,0.01018054410815239,0.029426007611618843,0.0003,0.9712680466473103,0.2790687382221222,-0.2906413205899298,3770,0.2,-0.007564164108043769,0.2457763671875
3104768,4989.0,379,3371,920,2494.5297323,0.030314371,-0.03391213342547417,0.02188268768877606,0.0003,0.9602835737168789,0.27680981159210205,-0.2790457465685904,3780,0.2,-0.011274243614025181,0.25355224609375
3112960,4989.0,380,3380,920,2494.53015107,0.031208176,-0.004351545125246048,0.02907003489890485,0.0003,0.9773667957633734,0.2771155536174774,-0.2731127828359604,3790,0.2,-0.007864568862714805,0.2662109375
3121152,4989.0,381,3389,920,2494.5394583899997,0.03158312,0.013283949345350266,0.0252357888413826,0.0003,0.9660420715808868,0.2792300581932068,-0.28545155432075264,3800,0.2,-0.008583043152611936,0.25628662109375
3129344,4989.0,382,3397,921,2494.5470238099997,0.02862213,-0.003902304917573929,0.023152008673059755,0.0003,0.9754119794815779,0.2776869833469391,-0.28071921970695257,3810,0.2,-0.010078212345251813,0.2607177734375
3137536,4989.0,383,3406,921,2494.54392319,0.031216037,0.011615876108407974,0.027302606143348385,0.0003,0.9736714940518141,0.2774930000305176,-0.2765507623553276,3820,0.2,-0.00754021193315566,0.2587890625
3145728,4989.0,384,3414,921,2494.54724364,0.026030056,0.0358741320669651,0.023103822155098895,0.0003,0.9577901363372803,0.2761725187301636,-0.27036236627027393,3830,0.2,-0.009059299935324816,0.25672607421875
3153920,4989.0,385,3423,921,2494.54920518,0.028377518,-0.006411103531718254,0.024646732770270317,0.0003,0.9786815010011196,0.27761131525039673,-0.27675650715827943,3840,0.2,-0.010046345521186596,0.25113525390625
3162112,4989.0,386,3432,921,2494.54575926,0.028750315,0.000777573324739933,0.025894644004074506,0.0003,0.9754237607121468,0.2748301327228546,-0.26302556283771994,3850,0.2,-0.006778261967701838,0.2646240234375
3170304,4989.0,387,3440,921,2494.55516935,0.02916481,0.051343850791454315,0.02196016093585058,0.0003,0.9644446447491646,0.27404430508613586,-0.25306798703968525,3860,0.2,-0.009852595306438162,0.2670654296875
3178496,4989.0,388,3449,921,2494.5580511000003,0.026011128,-0.005400227382779121,0.024535647568336573,0.0003,0.9801748003810644,0.274493932723999,-0.2536647911183536,3870,0.2,-0.008907636126241413,0.25616455078125
3186688,4989.0,389,3457,921,2494.56001678,0.031008886,0.02002553455531597,0.028607250092318282,0.0003,0.9757616892457008,0.27557241916656494,-0.2598238577134907,3880,0.2,-0.009037623800031725,0.2669677734375
3194880,4989.0,390,3466,921,2494.5780754499997,0.02879301,-0.01438862830400467,0.020187022398386035,0.0003,0.9618771076202393,0.27464449405670166,-0.26028133630752565,3890,0.2,-0.01025268538396631,0.2546875
3203072,4989.0,391,3475,921,2494.5815459400005,0.030928472,-0.014530302956700325,0.026608126554492628,0.0003,0.9772620685398579,0.2732354402542114,-0.2519384179264307,3900,0.2,-0.00918621030941722,0.2711669921875
3211264,4989.0,392,3483,921,2494.5841231000004,0.02777178,-0.004671305418014526,0.028397435988881625,0.0003,0.9753164313733578,0.272052526473999,-0.23759391969069837,3910,0.2,-0.0076180841471796155,0.26376953125
3219456,4989.0,393,3492,921,2494.5944063200004,0.02825789,-0.023860076442360878,0.019707159587778734,0.0003,0.9632128588855267,0.2693483829498291,-0.2208093478344381,3920,0.2,-0.010524853063907358,0.2671630859375
3227648,4989.0,394,3500,921,2494.60340685,0.030969338,0.025645064190030098,0.02615574991214089,0.0003,0.9805243462324142,0.26915818452835083,-0.21613321667537094,3930,0.2,-0.009065580985770793,0.26544189453125
3235840,4989.0,395,3509,921,2494.60769977,0.028942274,-0.01461368054151535,0.02476228824671125,0.0003,0.9608317948877811,0.2655552625656128,-0.19629520028829575,3940,0.2,-0.004780042374477489,0.2538818359375
3244032,4989.0,396,3518,922,2494.61869288,0.029129483,-0.03522402048110962,0.021917527408731985,0.0003,0.9776296149939299,0.26061123609542847,-0.1626307495869696,3950,0.2,-0.009811258167974301,0.2638916015625
3252224,4989.0,397,3526,922,2494.62238246,0.03193077,-0.03881866857409477,0.025013045654486633,0.0003,0.9789511952549219,0.2593815326690674,-0.14397343629971146,3960,0.2,-0.007781285691453377,0.26881103515625
3260416,4989.0,398,3535,922,2494.63275846,0.03006104,-0.028966208919882774,0.020925640219502384,0.0003,0.9609137885272503,0.2601621150970459,-0.14404201759025453,3970,0.2,-0.00555609369839658,0.25291748046875
3268608,4989.0,399,3543,922,2494.6269008799995,0.03083936,0.018999174237251282,0.02635345758171752,0.0003,0.9807141534984112,0.2618243098258972,-0.15606507640331985,3980,0.2,-0.011526953161592246,0.27720947265625
3276800,4989.0,400,3552,922,2494.63450144,0.029333007,-0.005897562950849533,0.025071371463127434,0.0003,0.9761258661746979,0.2613822817802429,-0.15807946417480706,3990,0.2,-0.007885588143835776,0.2645263671875
3284992,4989.0,401,3561,922,2494.64185165,0.030553563,0.027013199403882027,0.02070358153214329,0.0003,0.9631749354302883,0.259240984916687,-0.14513310734182597,4000,0.2,-0.01052033254345588,0.27547607421875
3293184,4989.0,402,3569,922,2494.6481313700006,0.03312765,-0.009757155552506447,0.024915763840908767,0.0003,0.9778463169932365,0.257932186126709,-0.13017199458554388,4010,0.2,-0.01010698760728701,0.2801025390625
3301376,4989.0,403,3578,922,2494.6503790800007,0.03039702,0.03228231891989708,0.026116492623259546,0.0003,0.971472479403019,0.25829052925109863,-0.13236739821732044,4020,0.2,-0.007200036740323412,0.27159423828125
3309568,4989.0,404,3586,922,2494.64793818,0.030786268,0.008137984201312065,0.018781935339939083,0.0003,0.9673177897930145,0.2578650414943695,-0.13179633049294354,4030,0.2,-0.01081395123655966,0.26669921875
3317760,4989.0,405,3595,922,2494.65305318,0.031513773,-0.017707737162709236,0.023711395471036668,0.0003,0.9814284946769476,0.2618944048881531,-0.1501240201294422,4040,0.2,-0.007793448507072753,0.27510986328125
3325952,4989.0,406,3603,922,2494.657368,0.030813245,-0.031659312546253204,0.02507309930297197,0.0003,0.9779858868569136,0.2650550901889801,-0.1777878795750439,4050,0.2,-0.006910026645346079,0.26966552734375
3334144,4989.0,407,3612,922,2494.6727549300003,0.032573394,-0.01689797267317772,0.018598414897496696,0.0003,0.9663937464356422,0.2649291753768921,-0.1837157062254846,4060,0.2,-0.011915220726950792,0.26881103515625
3342336,4989.0,408,3620,923,2494.67692188,0.031272203,0.021822229027748108,0.025059859698740184,0.0003,0.9668615087866783,0.26291728019714355,-0.17315162774175405,4070,0.2,-0.005181913709748187,0.2735595703125
3350528,4989.0,409,3629,923,2494.67685421,0.032024927,0.024156205356121063,0.021391872377716937,0.0003,0.9640259966254234,0.2611042857170105,-0.15478292414918543,4080,0.2,-0.009716670861234889,0.27362060546875
3358720,4989.0,410,3638,923,2494.69512075,0.029619016,0.02047022618353367,0.021632025068538497,0.0003,0.9801697470247746,0.2608712911605835,-0.15523755326867103,4090,0.2,-0.010809168414562009,0.26240234375
3366912,4989.0,411,3646,923,2494.70061085,0.030157555,-0.02588891051709652,0.024809685163927498,0.0003,0.9780260249972343,0.2592599391937256,-0.14399266690015794,4100,0.2,-0.009085399318064447,0.2702392578125
3375104,4989.0,412,3655,923,2494.7020044600004,0.03115601,-0.032298751175403595,0.01813260099115723,0.0003,0.9685885161161423,0.25999733805656433,-0.14377247607335447,4110,0.2,-0.008187930773419793,0.270751953125
3383296,4989.0,413,3663,923,2494.71364178,0.030483697,-0.009216470643877983,0.022745109453535407,0.0003,0.980490867048502,0.2599916458129883,-0.15042437212541698,4120,0.2,-0.00618081529828487,0.25963134765625
3391488,4989.0,414,3672,923,2494.71131306,0.029827023,-0.010384609922766685,0.023138902752907597,0.0003,0.9791612345725298,0.26140812039375305,-0.15368680860847234,4130,0.2,-0.005748038883757545,0.2731201171875
3399680,4989.0,415,3681,923,2494.72637285,0.032818746,0.0015760804526507854,0.01931966385964188,0.0003,0.9675066657364368,0.26167041063308716,-0.1566720874980092,4140,0.2,-0.011665376459495747,0.2774169921875
3407872,4989.0,416,3689,923,2494.72945833,0.028049443,0.04261968657374382,0.021196232086367672,0.0003,0.9796297512948513,0.26478123664855957,-0.173360310588032,4150,0.2,-0.008047092219203477,0.26400146484375
3416064,4989.0,417,3698,923,2494.7283479,0.03485374,0.006898099556565285,0.0229428461567295,0.0003,0.9784448277205229,0.2617728114128113,-0.17039147224277257,4160,0.2,-0.009810522995030624,0.275830078125
3424256,4989.0,418,3707,923,2494.72825092,0.030790066,-0.018080085515975952,0.018271828830620507,0.0003,0.9599347300827503,0.2625918388366699,-0.16350629823282362,4170,0.2,-0.008845810524508124,0.26387939453125
3432448,4989.0,419,3715,923,2494.71874665,0.032521516,-0.00720579270273447,0.02242360462078068,0.0003,0.9807507861405611,0.26354727149009705,-0.17362097855657338,4180,0.2,-0.008628666960794363,0.2681396484375
3440640,4989.0,420,3724,923,2494.7226587600003,0.03161375,0.015834277495741844,0.023876569694402862,0.0003,0.9761042650789022,0.2648581266403198,-0.1828005456365645,4190,0.2,-0.010516357133747078,0.2760498046875
3448832,4989.0,421,3732,923,2494.7213227300003,0.026906805,-0.02111099287867546,0.017282129258819622,0.0003,0.9720604009926319,0.26721805334091187,-0.19718921286985278,4200,0.2,-0.009100757566920947,0.2578369140625
3457024,4989.0,422,3741,923,2494.72248462,0.03309893,-0.033665478229522705,0.022363396913715406,0.0003,0.9826121795922518,0.26832857728004456,-0.20561110861599446,4210,0.2,-0.009323206423869124,0.2754150390625
3465216,4989.0,423,3750,923,2494.72564332,0.031281598,-0.0005854694172739983,0.019689258530706865,0.0003,0.965323943644762,0.2679441571235657,-0.20674296747893095,4220,0.2,-0.00755096411521663,0.2672607421875
3473408,4989.0,424,3758,924,2494.7245408399995,0.030468645,-0.015394767746329308,0.01917526978540991,0.0003,0.9807141106575727,0.268405556678772,-0.20881788143888116,4230,0.2,-0.010666976016364061,0.27303466796875
3481600,4989.0,425,3767,924,2494.73547615,0.031552527,0.027802716940641403,0.0222371076582931,0.0003,0.9778702054172754,0.2652435898780823,-0.1916106056421995,4240,0.2,-0.00826450020504126,0.276806640625
3489792,4989.0,426,3776,924,2494.7364732799997,0.029658612,0.018735861405730247,0.019097463636353496,0.0003,0.9583362154662609,0.2662336230278015,-0.19102816004306078,4250,0.2,-0.007194724188229884,0.26485595703125
3497984,4989.0,427,3784,924,2494.7424419199997,0.029089872,-0.026701057329773903,0.022001946197269716,0.0003,0.9828441422432661,0.2665100693702698,-0.1963401747867465,4260,0.2,-0.010061909598152851,0.26005859375
3506176,4989.0,428,3793,924,2494.74330625,0.032418657,0.0039096614345908165,0.020999128153925996,0.0003,0.9789524432271719,0.2641514539718628,-0.18480798127129675,4270,0.2,-0.007339343967760215,0.2704833984375
3514368,4989.0,429,3801,924,2494.74509068,0.0315378,-0.012620723806321621,0.017606032307230634,0.0003,0.9705775436013937,0.26343339681625366,-0.17312033856287598,4280,0.2,-0.011312511993310181,0.268701171875
3522560,4989.0,430,3810,924,2494.7420365499997,0.029691096,-0.013665770180523396,0.021562568210356403,0.0003,0.9834121242165565,0.2647506892681122,-0.1833188220858574,4290,0.2,-0.00757212073658593,0.26824951171875
3530752,4989.0,431,3819,924,2494.7408917900007,0.02906986,-0.014879779890179634,0.021990568458932103,0.0003,0.9798024315387011,0.26229989528656006,-0.17377979215234518,4300,0.2,-0.006776561897640932,0.264404296875
3538944,4989.0,432,3827,924,2494.74350249,0.03109428,0.020110072568058968,0.01650856098422082,0.0003,0.9713077563792467,0.25844985246658325,-0.13896365091204643,4310,0.2,-0.010078416585747619,0.2706298828125
3547136,4989.0,433,3836,924,2494.7424362100005,0.033525903,0.008612442761659622,0.020039762556552886,0.0003,0.9739311318844557,0.258733868598938,-0.1350902134552598,4320,0.2,-0.006992314168383018,0.27462158203125
3555328,4989.0,434,3844,924,2494.7408211700003,0.028767982,0.004119710996747017,0.020730303657546755,0.0003,0.977594155818224,0.2594837546348572,-0.14131645523011685,4330,0.2,-0.00729834217345342,0.271484375
3563520,4989.0,435,3853,924,2494.7381202,0.03252849,-0.05360659584403038,0.016086391677890787,0.0003,0.978699954226613,0.2588321566581726,-0.13722706316038966,4340,0.2,-0.01120557017857209,0.27388916015625
3571712,4989.0,436,3861,924,2494.7416403800003,0.033259187,-0.016783248633146286,0.020669232537329663,0.0003,0.9844911219552159,0.2593653202056885,-0.14389815051108598,4350,0.2,-0.007301295526121976,0.27603759765625
3579904,4989.0,437,3870,924,2494.74269145,0.03241482,-0.034595392644405365,0.017146765430516096,0.0003,0.9707736298441887,0.2575609087944031,-0.13637534007430077,4360,0.2,-0.009614196385155083,0.2672119140625
3588096,4989.0,438,3879,924,2494.74811619,0.02866939,0.013540760613977909,0.018277379652136005,0.0003,0.9861694909632206,0.25587576627731323,-0.12451057620346546,4370,0.2,-0.009316668929386651,0.2648681640625
3596288,4989.0,439,3887,925,2494.7477887100003,0.03286615,0.032627396285533905,0.021453704066880165,0.0003,0.9774388466030359,0.2526622414588928,-0.09051578771322966,4380,0.2,-0.006769115816859994,0.28056640625
3604480,4989.0,440,3896,925,2494.75673625,0.02990843,-0.018936756998300552,0.016729287592534094,0.0003,0.9620451703667641,0.2514151632785797,-0.08217817023396493,4390,0.2,-0.0068351812966284346,0.26834716796875
3612672,4989.0,441,3904,925,2494.76068204,0.03179232,0.047784507274627686,0.018711165624699787,0.0003,0.981803284958005,0.2492968738079071,-0.06680579399690031,4400,0.2,-0.008509898366173729,0.2800048828125
3620864,4989.0,442,3913,925,2494.7556320000003,0.030096885,-0.01162111759185791,0.021439649028980056,0.0003,0.9791246447712183,0.24874037504196167,-0.05807222742587328,4410,0.2,-0.006230929796947749,0.27529296875
3629056,4989.0,443,3921,925,2494.75319077,0.03338513,-0.01354854367673397,0.015916110828038656,0.0003,0.9614371694624424,0.24497643113136292,-0.03831340866163373,4420,0.2,-0.007399044716294156,0.27430419921875
3637248,4989.0,444,3930,925,2494.7693584099998,0.03368739,0.020349126309156418,0.019181537656550063,0.0003,0.9852758385241032,0.24317343533039093,-0.017381590977311134,4430,0.2,-0.008455122282612137,0.2790283203125
3645440,4989.0,445,3938,925,2494.7707118,0.032620206,0.035509806126356125,0.02089199279616878,0.0003,0.9803019296377897,0.24235206842422485,-0.00948625560849905,4440,0.2,-0.009235847541640396,0.28868408203125
3653632,4989.0,446,3947,925,2494.7661668100004,0.030568605,0.018926573917269707,0.015581635030684993,0.0003,0.9737259522080421,0.2423476129770279,-0.007653772085905075,4450,0.2,-0.01016759626872954,0.275634765625
3661824,4989.0,447,3955,925,2494.7727360400004,0.032338083,0.005120951682329178,0.019608527633317864,0.0003,0.9722358305007219,0.24444687366485596,-0.01684531066566706,4460,0.2,-0.004268412897727103,0.28048095703125
3670016,4989.0,448,3964,925,2494.7733521299997,0.030851653,0.023913543671369553,0.019967810940579513,0.0003,0.9783712960779667,0.24527931213378906,-0.02963981796056032,4470,0.2,-0.007349313435406657,0.27430419921875
3678208,4989.0,449,3972,925,2494.77906407,0.033976562,-0.033560432493686676,0.016173208207328572,0.0003,0.9802672881633043,0.24390338361263275,-0.018224657978862524,4480,0.2,-0.008126196538069053,0.28134765625
