time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/iterations,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/std,train/clip_fraction,train/value_loss,train/n_updates,train/loss,train/entropy_loss,train/explained_variance,train/approx_kl
1119,1,206.0,2048,-0.06123466666666667,1,,,,,,,,,,,
1017,4,206.0,4096,-0.10581052631578947,2,0.2,0.0003,-0.005931879616400693,0.9964943528175354,0.027001953125,0.012310306495055556,10,0.0038335928693413734,-2.837974312156439,-9.779266357421875,0.0051693707
993,6,206.0,6144,-0.07374848275862067,3,0.2,0.0003,-0.007011645685270196,0.9889419674873352,0.047216796875,0.004735053366675857,20,-0.01698101870715618,-2.825715610384941,-0.049522995948791504,0.007816053
977,8,206.0,8192,-0.05475917948717949,4,0.2,0.0003,-0.006830789145897143,1.0024441480636597,0.03662109375,0.0026829715076019055,30,-0.0017596064135432243,-2.8315773352980615,0.12402433156967163,0.0054814485
970,10,206.0,10240,-0.05240316326530612,5,0.2,0.0003,-0.005341202991257887,0.9942874908447266,0.052685546875,0.0018052413912300834,40,-0.0004992297617718577,-2.8341269001364706,0.1627720594406128,0.0066238
965,12,206.0,12288,-0.04495206779661017,6,0.2,0.0003,-0.0066675848356680945,0.9810184240341187,0.0517578125,0.001292641559120966,50,0.004267300944775343,-2.8108365818858148,0.148459792137146,0.0074280007
