Index,Step,Balance,Action,Position,Reward,TotalReward,Done,Wins,Losses,TotalTrades,TimeLimit.truncated
1081,1081,6945.6400000000085,-0.09669952,1,0.0,-0.29740858755098,True,83,113,196,"{'r': -0.297409, 'l': 1071, 't': 3.633503}",False,1
1081,1081,13919.100000000006,1.0,1,0.0,0.39812946457463594,True,94,103,197,"{'r': 0.398129, 'l': 1071, 't': 7.848024}",False,2
1081,1081,2878.8900000000012,-0.37114596,1,0.0,-1.185943147670551,True,68,128,196,"{'r': -1.185943, 'l': 1071, 't': 10.422198}",False,3
1081,1081,9169.760000000002,-0.74589455,2,0.0,-0.011407341535179128,True,83,107,190,"{'r': -0.011407, 'l': 1071, 't': 14.396008}",False,4
