id,timeOpen,timeClose,positionType,tradeResult,priceOpen,priceClose,positionSL,positionTP,profit,symbol,comment
1056725,2020-01-28,2020-01-31,BUY,WIN,1.10216,1.10314,1.0912,0.0,19.79,EURUSD,(LONG) Position closed by execution
1056726,2020-02-03,2020-02-07,BUY,LOSS,1.10611,1.09809,1.0952,0.0,-161.59,EURUSD,(LONG) Position closed by execution
1056727,2020-02-11,2020-02-18,SELL,WIN,1.09156,1.08334,1.1025,0.0,160.74,EURUSD,(SHORT) Position closed by execution
1056728,2020-02-20,2020-02-27,SELL,LOSS,1.07832,1.08804,1.0892,0.0,-194.03,EURUSD,(SHORT) Position closed by execution
1056729,2020-02-28,2020-03-04,SELL,LOSS,1.10289,1.117,1.1138,0.0,-283.56,EURUSD,(SHORT) Stop loss hit - failed trade
1056730,2020-03-05,2020-03-09,SELL,LOSS,1.12369,1.12895,1.1346,0.0,-103.76,EURUSD,(SHORT) Position closed by execution
1056731,2020-03-10,2020-03-16,SELL,WIN,1.12815,1.11002,1.1391,0.0,347.78,EURUSD,(SHORT) Position closed by execution
1056732,2020-03-18,2020-03-20,SELL,WIN,1.09166,1.0693,1.1026,0.0,428.41,EURUSD,(SHORT) Position closed by execution
1056733,2020-03-23,2020-03-30,BUY,WIN,1.07241,1.11391,1.0615,0.0,864.57,EURUSD,(LONG) Position closed by execution
1056734,2020-04-01,2020-04-10,SELL,WIN,1.09625,1.09297,1.1072,0.0,72.71,EURUSD,(SHORT) Position closed by execution
1056735,2020-04-13,2020-04-17,SELL,WIN,1.09091,1.0839,1.1018,0.0,155.14,EURUSD,(SHORT) Position closed by execution
1056736,2020-04-20,2020-04-24,BUY,LOSS,1.08622,1.07758,1.0753,0.0,-192.76,EURUSD,(LONG) Position closed by execution
1056737,2020-04-27,2020-04-29,SELL,WIN,1.08294,1.08197,1.0939,0.0,21.35,EURUSD,(SHORT) Position closed by execution
1056738,2020-04-30,2020-05-05,SELL,WIN,1.09516,1.09038,1.1061,0.0,106.26,EURUSD,(SHORT) Position closed by execution
1056739,2020-05-06,2020-05-11,BUY,WIN,1.07959,1.08384,1.0687,0.0,94.81,EURUSD,(LONG) Position closed by execution
1056740,2020-05-12,2020-05-15,SELL,WIN,1.08485,1.08044,1.0958,0.0,98.89,EURUSD,(SHORT) Position closed by execution
1056741,2020-05-18,2020-05-21,BUY,WIN,1.09142,1.09781,1.0805,0.0,146.87,EURUSD,(LONG) Position closed by execution
1056742,2020-05-25,2020-05-28,SELL,LOSS,1.0897,1.10093,1.1006,0.0,-262.21,EURUSD,(SHORT) Stop loss hit - failed trade
