time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,train/entropy_loss,train/n_updates,train/clip_fraction,train/value_loss,train/learning_rate,train/loss,train/clip_range,train/explained_variance,train/std,train/policy_gradient_loss,train/approx_kl
41,-0.08041502999999998,494,503808,1654.69,1019,-2.669831028829018,400,0.06143391927083333,0.0005759150446313772,0.0003,-0.003008770290762186,0.2,0.015641629695892334,0.9248166680335999,-0.0020190211912752905,0.00576985
42,-0.08708508999999999,506,516096,1663.0,1019,-2.6769979993502298,410,0.0537353515625,0.0005797127366577115,0.0003,-1.7788581317290664e-05,0.2,-0.004269599914550781,0.9278833866119385,-0.0016882006593126183,0.0057248417
43,-0.08593896,518,528384,1663.0,1019,-2.6679171650360027,420,0.054890950520833336,0.0005465120369535726,0.0003,0.00869190227240324,0.2,-0.007949590682983398,0.9249631762504578,-0.0015623073134823546,0.0060191476
44,-0.09458229000000001,530,540672,1663.0,1019,-2.671414155761401,430,0.0449951171875,0.0006057404475389679,0.0003,-0.007522647734731436,0.2,-0.0005445480346679688,0.9269315004348755,-0.0008713668891383956,0.0043753963
45,-0.09398257999999998,542,552960,1663.0,1019,-2.6662975579500197,440,0.041178385416666664,0.000587767346231279,0.0003,-0.006826962810009718,0.2,-0.004221916198730469,0.9227676391601562,-0.0009206417157353523,0.005104323
46,-0.10186738999999997,554,565248,1663.0,1018,-2.655951127782464,450,0.04864095052083333,0.0006644225673729428,0.0003,0.0026749204844236374,0.2,0.0004188418388366699,0.9181389212608337,-0.0010724067280534655,0.0049422174
47,-0.11165298,566,577536,1663.0,1018,-2.653872112929821,460,0.053173828125,0.0006238126359903618,0.0003,-0.0020292680710554123,0.2,-0.009706735610961914,0.9232127666473389,-0.0009646569858887232,0.004590359
48,-0.12250229000000001,578,589824,1663.0,1018,-2.657719274610281,470,0.047688802083333336,0.0005125641367537052,0.0003,0.002079953672364354,0.2,0.01538628339767456,0.925087571144104,-0.0011737344835031156,0.004577367
49,-0.12004202000000001,590,602112,1663.0,1018,-2.6648823361843825,480,0.047770182291666664,0.0005827284818375726,0.0003,-0.015434700064361095,0.2,0.011364221572875977,0.9253284931182861,-0.001224978530080989,0.004333642
50,-0.10905735,603,614400,1663.0,1018,-2.65048804829518,490,0.050455729166666664,0.0006099121326769818,0.0003,0.004754920955747366,0.2,0.0014495253562927246,0.9198194146156311,-0.0014457208841728668,0.004770488
51,-0.10576771000000001,615,626688,1663.0,1018,-2.6435386719803016,500,0.040608723958333336,0.0005550465173428165,0.0003,0.0012176488526165485,0.2,-0.006423592567443848,0.9170868396759033,-0.001057575922459364,0.0036053013
52,-0.10733990999999998,627,638976,1663.0,1018,-2.640220905095339,510,0.057267252604166666,0.0005589147854304125,0.0003,0.0007434904691763222,0.2,-0.005451679229736328,0.9179321527481079,-0.001242012118624795,0.0056135557
53,-0.11598598,639,651264,1663.0,1018,-2.6319568439076346,520,0.064990234375,0.0005912788452709113,0.0003,-0.00714981509372592,0.2,0.0024973154067993164,0.913864016532898,-0.001033420005114749,0.0065259375
54,-0.10872328999999999,651,663552,1663.0,1018,-2.6300597208241623,530,0.0467041015625,0.0006089704663888066,0.0003,0.003292657434940338,0.2,0.006358325481414795,0.9142279028892517,-0.0002689262345181002,0.0045563728
55,-0.10506736999999998,663,675840,1663.0,1018,-2.6193464449296395,540,0.057234700520833334,0.0006488726665793365,0.0003,-0.013019578531384468,0.2,0.012990772724151611,0.9068682193756104,-0.0018805842994576475,0.005345031
56,-0.10318756999999998,675,688128,1663.0,1018,-2.600588412582874,550,0.0503662109375,0.0005711683363491223,0.0003,-0.007458299398422241,0.2,-0.025190234184265137,0.9017507433891296,-0.0013029829368557935,0.0046687536
57,-0.08616760999999999,687,700416,1663.0,1018,-2.6014044638723135,560,0.04951171875,0.000613103522111184,0.0003,-0.013718723319470882,0.2,-0.0008774995803833008,0.9041875600814819,-0.0007901634584413841,0.004888568
58,-0.08891175000000003,699,712704,1663.0,1018,-2.6071620641897124,570,0.05126953125,0.0005464558447632347,0.0003,0.0019243028946220875,0.2,-0.015039205551147461,0.9082520008087158,-0.0008366466051181002,0.005344448
59,-0.07947877999999997,711,724992,1663.0,1018,-2.6134579298396905,580,0.050146484375,0.0005531275613293474,0.0003,-0.013318687677383423,0.2,0.004184126853942871,0.9150772094726562,-0.0016099976443607982,0.0049666194
60,-0.08105732999999998,724,737280,1663.0,1018,-2.6118805864204964,590,0.051529947916666666,0.0005502823993310813,0.0003,-0.009701668284833431,0.2,0.006000995635986328,0.9106082320213318,-0.001844389185619851,0.0054501654
61,-0.08623133,736,749568,1663.0,1017,-2.5990000259131194,600,0.04458821614583333,0.0006488445327704539,0.0003,-0.007635167799890041,0.2,-0.0037916898727416992,0.9085413217544556,-0.0011907671869266778,0.0046153255
62,-0.08540571999999999,748,761856,1663.0,1017,-2.5983118983606497,610,0.04562174479166667,0.0005945645916426656,0.0003,-0.004099732264876366,0.2,-0.004494786262512207,0.9128220677375793,-0.0012128209930475956,0.0038231835
63,-0.07585811000000002,760,774144,1663.0,1017,-2.592860162133972,620,0.054703776041666666,0.0005334316429828808,0.0003,-0.005997770465910435,0.2,0.0017287135124206543,0.9102555513381958,-0.0012823356485265928,0.0065176375
64,-0.07446283000000001,772,786432,1663.0,1017,-2.5900795639803014,630,0.04175618489583333,0.000561025402460776,0.0003,-0.014911000616848469,0.2,-0.013349056243896484,0.9057904481887817,-0.0006358722188451793,0.0051105465
65,-0.07463588,784,798720,1663.0,1017,-2.5807458902398746,640,0.05443522135416667,0.0005744172847698791,0.0003,-0.020023318007588387,0.2,0.00173264741897583,0.9105443954467773,-0.0012328026437899097,0.0050536836
66,-0.07866795,796,811008,1663.0,1017,-2.5877027238408723,650,0.05746256510416667,0.0006275483653553238,0.0003,0.005695215426385403,0.2,0.008756101131439209,0.9113868474960327,-0.0021151097670857174,0.005478017
67,-0.061443380000000006,809,823296,1663.0,1017,-2.5795523192733527,660,0.061328125,0.0005398794131830679,0.0003,-0.006370530463755131,0.2,-0.001165151596069336,0.9090143442153931,-0.0012401702770148404,0.004749236
68,-0.0622389,821,835584,1663.0,1017,-2.5744909262905518,670,0.0572998046875,0.0005790984575772503,0.0003,0.0038607872556895018,0.2,0.0011816024780273438,0.9073420166969299,-0.0001904384446485589,0.005512122
69,-0.05374297,833,847872,1663.0,1017,-2.547376513729493,680,0.06297200520833333,0.0005404603457767128,0.0003,-6.857054540887475e-05,0.2,-0.009729862213134766,0.8933088779449463,-0.0009353986251274667,0.0054618027
70,-0.04207736000000001,845,860160,1663.0,1017,-2.553992214923104,690,0.05188802083333333,0.0005897964238859762,0.0003,-0.006853892467916012,0.2,-0.005816102027893066,0.9011802673339844,-0.0018994184290932025,0.0052284845
71,-0.0372303,857,872448,1663.0,1017,-2.5434223199884096,700,0.04833984375,0.0005379596190778102,0.0003,-0.008214651606976986,0.2,-0.005133271217346191,0.8960180878639221,-0.0009506331325004187,0.0046312725
72,-0.042516059999999994,869,884736,1663.0,1017,-2.5323567640036346,710,0.04558919270833333,0.0005746909992618991,0.0003,0.006472640670835972,0.2,-0.003882765769958496,0.8888317942619324,-0.0007923761649484125,0.0048587006
73,-0.04309060000000001,881,897024,1663.0,1017,-2.512491288781166,720,0.05340169270833333,0.0005386023150473799,0.0003,0.004926648922264576,0.2,-0.009960174560546875,0.8800035715103149,-0.0011919091397430749,0.0052659605
74,-0.0428637,893,909312,1663.0,1017,-2.5082368658234677,730,0.05398763020833333,0.0005767402249527246,0.0003,0.008917105384171009,0.2,0.0033416152000427246,0.8790891170501709,-0.0007046304480657757,0.0050674276
75,-0.04910063,906,921600,1663.0,1017,-2.4931580084065597,740,0.056290690104166666,0.0005530778290297652,0.0003,-0.0014200391015037894,0.2,0.0016808509826660156,0.8754593133926392,-0.0006774661909730639,0.0053483974
76,-0.061910450000000006,918,933888,1663.0,1017,-2.487096312145392,750,0.05481770833333333,0.0005770033810449604,0.0003,-0.012338322587311268,0.2,-0.008035659790039062,0.8731266260147095,-0.00039437601274888343,0.0047996105
77,-0.06299729000000001,930,946176,1663.0,1017,-2.484025554607312,760,0.055126953125,0.000541028318722662,0.0003,-0.020961282774806023,0.2,-0.0030843019485473633,0.8743585348129272,-0.0012703815821926885,0.0051323334
78,-0.06442088000000001,942,958464,1663.0,1017,-2.4956400845199824,770,0.048136393229166664,0.00047328310448241004,0.0003,0.028450559824705124,0.2,-0.0028132200241088867,0.8784891366958618,-0.0010551335394363075,0.005108533
79,-0.05659604,954,970752,1663.0,1017,-2.493966846913099,780,0.05530598958333333,0.0005869095771155723,0.0003,-0.0008395803743042052,0.2,0.01283174753189087,0.8805685639381409,-0.0009441194299142808,0.005843909
80,-0.06595252,966,983040,1663.0,1017,-2.486942158639431,790,0.0605712890625,0.0006172402020638401,0.0003,0.014566460624337196,0.2,0.004488766193389893,0.8756642937660217,-0.0012158880383746388,0.0062554777
81,-0.056318650000000005,978,995328,1663.0,1017,-2.4905526135116816,800,0.05254720052083333,0.0006271117150087473,0.0003,-0.02843315154314041,0.2,0.0034113526344299316,0.8780913352966309,-0.0008963655195354174,0.005060703
82,-0.060355499999999986,990,1007616,1663.0,1016,-2.4754442361493907,810,0.06558430989583333,0.0005705702552859293,0.0003,0.003388563171029091,0.2,-0.0054852962493896484,0.8718742728233337,-0.0017720223649424346,0.005940757
83,-0.06708589,1002,1019904,1663.0,1016,-2.4743924432744584,820,0.060929361979166666,0.0006038100162337894,0.0003,-0.016137568280100822,0.2,-0.0006734132766723633,0.874609112739563,-0.002370066621127383,0.006362252
84,-0.07508988,1014,1032192,1663.0,1016,-2.4708560897658267,830,0.06236979166666667,0.0005677290980808417,0.0003,0.010285197757184505,0.2,0.008021712303161621,0.8788431286811829,-0.0013648671595243892,0.0059849196
85,-0.07205410999999999,1027,1044480,1663.0,1016,-2.4645793616771696,840,0.059220377604166666,0.000611091609395468,0.0003,-0.016449036076664925,0.2,0.011242985725402832,0.8786449432373047,-0.0016251308397234729,0.004977623
86,-0.06426146,1039,1056768,1663.0,1016,-2.475047825773557,850,0.0586669921875,0.000566523248236687,0.0003,0.004981876350939274,0.2,0.0039694905281066895,0.8886803388595581,-0.0011442137011423862,0.005475054
87,-0.06036051999999999,1051,1069056,1663.0,1016,-2.4673716675490143,860,0.060017903645833336,0.0006701832893668324,0.0003,0.010646725073456764,0.2,0.007583200931549072,0.8839786052703857,-0.0011013459108653479,0.006526423
88,-0.05897568,1063,1081344,1663.0,1016,-2.461552336191138,870,0.06268717447916666,0.0005632766255606233,0.0003,0.007168429903686047,0.2,0.0019018054008483887,0.8835420608520508,-0.002070259015454212,0.006028613
89,-0.06805522000000001,1075,1093632,1663.0,1016,-2.474609908585747,880,0.0489990234375,0.0005703790505322103,0.0003,-0.004312159493565559,0.2,0.01441723108291626,0.8924063444137573,-0.0011355181462325465,0.0044610538
90,-0.07345224,1087,1105920,1663.0,1016,-2.4568947659184537,890,0.065380859375,0.0005396059621413466,0.0003,-0.0147481020539999,0.2,0.011086463928222656,0.881018877029419,-0.0011460835858694432,0.006532897
91,-0.08744724999999999,1099,1118208,1663.0,1016,-2.4538157980889084,900,0.056494140625,0.000556618084654777,0.0003,-0.02319939248263836,0.2,0.0005973577499389648,0.880632758140564,-0.0015076719275384676,0.0063024126
92,-0.09015489,1111,1130496,1663.0,1016,-2.4479573297003907,910,0.0603515625,0.0006543908134517551,0.0003,-0.0018779051024466753,0.2,0.01344841718673706,0.8789697885513306,-0.0017814536649287524,0.0061257514
93,-0.10011083,1123,1142784,1663.0,1016,-2.4523626572142043,920,0.053206380208333334,0.0005631384989480163,0.0003,-0.012913665734231472,0.2,-0.0024738311767578125,0.879899799823761,-0.0012058662900623555,0.005230978
94,-0.10003061,1135,1155072,1663.0,1016,-2.448482342809439,930,0.05664876302083333,0.0005415131821109754,0.0003,-0.0026563359424471855,0.2,0.006538569927215576,0.8803588151931763,-0.001680900264182128,0.00682227
95,-0.10228343000000001,1147,1167360,1663.0,1016,-2.4397145175685484,940,0.0541259765625,0.0006004035503868484,0.0003,0.010161414742469788,0.2,0.008538126945495605,0.8762063980102539,-0.0010764467508124654,0.006296262
96,-0.10153761999999998,1160,1179648,1663.0,1016,-2.4372534159570933,950,0.05294596354166667,0.0005799550365281902,0.0003,0.01127256266772747,0.2,-0.0051877498626708984,0.8752794861793518,-0.0007110989878128749,0.005056563
97,-0.09998146000000001,1172,1191936,1663.0,1016,-2.428882174193859,960,0.05377604166666667,0.00044881316533367985,0.0003,-0.007708212360739708,0.2,-0.0008803606033325195,0.870559573173523,-0.0005188530890639716,0.004106494
98,-0.11626134000000002,1184,1204224,1663.0,1016,-2.4282907056311767,970,0.06359049479166666,0.0005559270174292882,0.0003,0.005319472402334213,0.2,0.005800843238830566,0.8692086338996887,-0.0012234925287581669,0.005726905
99,-0.11536812999999999,1196,1216512,1663.0,1016,-2.4205511858065925,980,0.061971028645833336,0.0005827401706710589,0.0003,-0.011823000386357307,0.2,0.011768639087677002,0.8605721592903137,-0.001269214077668342,0.00594762
100,-0.12832929,1208,1228800,1663.0,1016,-2.3937096405774354,990,0.0562255859375,0.0005597177653650457,0.0003,0.004435146227478981,0.2,0.0003185272216796875,0.851546049118042,-0.0003289064164467466,0.0056663924
101,-0.12537321,1220,1241088,1663.0,1016,-2.3728876567135253,1000,0.061238606770833336,0.0005665475200733757,0.0003,0.008113190531730652,0.2,0.005851566791534424,0.8439640998840332,-0.0006252927256961508,0.005049184
102,-0.12397359999999999,1232,1253376,1663.0,1016,-2.37625672146678,1010,0.0604248046875,0.0005730830009800532,0.0003,-0.014277519658207893,0.2,-0.0011750459671020508,0.8483870029449463,-0.0018044099932012613,0.005408473
103,-0.12473816000000001,1244,1265664,1663.0,1016,-2.3700959367056686,1020,0.05663248697916667,0.0006349122378348208,0.0003,0.001062764786183834,0.2,0.008433222770690918,0.8455833196640015,-0.0009772627245790014,0.004477519
104,-0.12594619,1257,1277952,1663.0,1016,-2.3679665113488833,1030,0.059326171875,0.0005217824487999678,0.0003,-0.023693939670920372,0.2,0.003384828567504883,0.8405141830444336,-0.001302402253835074,0.006423159
105,-0.13405252,1269,1290240,1663.0,1016,-2.3590777869025867,1040,0.0591796875,0.0005523212083820302,0.0003,0.006501032970845699,0.2,-0.007749795913696289,0.8441981673240662,-0.0009403104908415116,0.0056683184
106,-0.13506077000000002,1281,1302528,1663.0,1016,-2.3615841486801705,1050,0.0554443359375,0.0005769713074414539,0.0003,0.005186495836824179,0.2,0.006478548049926758,0.8396077156066895,-0.0005462177855709645,0.0063633993
107,-0.13495897,1293,1314816,1663.0,1016,-2.355205455049872,1060,0.06543782552083334,0.0005964794298127647,0.0003,-0.010340079665184021,0.2,0.005021333694458008,0.8439981937408447,-0.0005831572988730234,0.0049477764
108,-0.13381354000000004,1305,1327104,1663.0,1016,-2.357453988989194,1070,0.06025390625,0.0005702276082956814,0.0003,-0.009054986760020256,0.2,0.00012093782424926758,0.8435773849487305,-0.0012642894604747805,0.005041651
109,-0.13771731,1317,1339392,1663.0,1016,-2.3532162552078564,1080,0.06769205729166666,0.000561365516788707,0.0003,0.0064982399344444275,0.2,0.011591434478759766,0.8431847095489502,-0.0013380017912519786,0.0068393857
110,-0.14472081,1329,1351680,1663.0,1016,-2.3456148656706017,1090,0.056778971354166666,0.0005626517022468154,0.0003,0.0056723193265497684,0.2,0.005699217319488525,0.838347315788269,-0.0005588745974819176,0.0053391713
111,-0.15213516000000002,1341,1363968,1663.0,1016,-2.338651815926035,1100,0.07183430989583334,0.0006236138753820342,0.0003,-0.004608924966305494,0.2,-0.020792365074157715,0.834528386592865,-0.001578665853351898,0.005349815
112,-0.15768142000000002,1353,1376256,1663.0,1016,-2.3334462327261765,1110,0.06272786458333333,0.0006051384053535003,0.0003,0.0007940084906294942,0.2,-0.0017069578170776367,0.8344647884368896,-0.00022728492598010538,0.0056959293
113,-0.15329749,1366,1388544,1663.0,1016,-2.3423807277033726,1120,0.06852213541666667,0.0005965045879444612,0.0003,0.011774796061217785,0.2,0.006577908992767334,0.8406957983970642,-0.0006466540163576913,0.0058523105
114,-0.15179424,1378,1400832,1663.0,1016,-2.350914183507363,1130,0.0629638671875,0.0004874088034284796,0.0003,-0.0041436399333179,0.2,-0.013718605041503906,0.8408064842224121,-0.0009783710501020928,0.0064740316
115,-0.15068749,1390,1413120,1663.0,1016,-2.3474187704424065,1140,0.058121744791666666,0.0006273579311861492,0.0003,0.028420288115739822,0.2,-0.0022668838500976562,0.8432552814483643,-0.0004609990217431914,0.006126435
116,-0.14873601,1402,1425408,1663.0,1016,-2.340180863191684,1150,0.0697021484375,0.0005837814080147534,0.0003,0.011127704754471779,0.2,-0.002550840377807617,0.8439741730690002,-0.0015365280657230567,0.007790024
117,-0.14379955,1414,1437696,1663.0,1016,-2.3245398618280886,1160,0.05962727864583333,0.0004929702537538105,0.0003,0.010694659315049648,0.2,-0.0035337209701538086,0.8377664685249329,-0.0005292724553631463,0.0059320796
118,-0.14791094000000002,1426,1449984,1663.0,1016,-2.315628957003355,1170,0.061474609375,0.0005161318606496934,0.0003,-0.010785512626171112,0.2,-0.0019785165786743164,0.8341761827468872,-0.0007673178508412093,0.0055876574
119,-0.13830866,1439,1462272,1663.0,1016,-2.3126907690117755,1180,0.06292317708333334,0.0005060042725214468,0.0003,0.0019121767254546285,0.2,-0.004977822303771973,0.8354066610336304,-0.0019564073850536563,0.00729904
120,-0.15108622000000002,1451,1474560,1663.0,1016,-2.3102308383832377,1190,0.07337239583333334,0.0005927868109665724,0.0003,0.0135481096804142,0.2,0.0012812018394470215,0.834013819694519,-0.002128009912848938,0.006654723
121,-0.16430914000000002,1463,1486848,1663.0,1016,-2.3137050734212,1200,0.06336263020833334,0.0005695340790756139,0.0003,-0.02190406247973442,0.2,-0.005899190902709961,0.8352483510971069,-0.0011848538343959567,0.004804266
122,-0.16818655,1475,1499136,1663.0,1016,-2.325477096810937,1210,0.0676025390625,0.00062960751860525,0.0003,0.0036302118096500635,0.2,0.005585610866546631,0.8460307717323303,-0.0015897324820495365,0.0065610968
123,-0.15952161,1487,1511424,1663.0,1015,-2.327861463651061,1220,0.0658203125,0.0005349909073326368,0.0003,0.008004151284694672,0.2,0.0051451921463012695,0.8492767214775085,-0.00047403098214999774,0.0057359864
124,-0.1431922,1499,1523712,1663.0,1015,-2.3123753105600673,1230,0.06468098958333333,0.0006105333373852773,0.0003,-0.018254254013299942,0.2,0.0016111135482788086,0.8458155393600464,-0.0012253863736987115,0.0057508596
