Step,StepGlobal,Balance,Action,Position,Reward,TotalReward,Done,Wins,Losses,TotalTrades,TimeLimit.truncated,Truncated
216,216,10601.030000000004,0.3221441,1,0.0,0.062188740762380554,True,19,14,33,"{'r': 0.062189, 'l': 206, 't': 0.204208}",False
216,422,12075.489999999996,1.0,0,-0.01873151308304894,0.19186546388428025,True,23,10,33,"{'r': 0.191865, 'l': 206, 't': 0.389753}",False
216,628,11267.02,1.0,2,0.0,0.12260155619160748,True,23,15,38,"{'r': 0.122602, 'l': 206, 't': 0.571109}",False
216,834,9297.85,-1.0,0,-0.01873178165638381,-0.06959564721247195,True,16,22,38,"{'r': -0.069596, 'l': 206, 't': 0.752932}",False
216,1040,10600.609999999999,1.0,1,0.0,0.061149338067882725,True,22,16,38,"{'r': 0.061149, 'l': 206, 't': 0.934137}",False
216,1246,8953.460000000001,-0.52744424,1,0.0,-0.10747841132306636,True,14,19,33,"{'r': -0.107478, 'l': 206, 't': 1.113874}",False
216,1452,9997.219999999998,-0.2579051,2,0.0,0.004461713867167684,True,14,17,31,"{'r': 0.004462, 'l': 206, 't': 1.29895}",False
216,1658,10274.4,0.07163968,2,0.0,0.030325870356570132,True,16,15,31,"{'r': 0.030326, 'l': 206, 't': 1.478526}",False
216,1864,8261.689999999999,-1.0,2,0.0,-0.18618894067693254,True,14,22,36,"{'r': -0.186189, 'l': 206, 't': 1.659695}",False
216,2070,10039.580000000005,-0.35363096,0,0.0,0.007898992157489104,True,14,18,32,"{'r': 0.007899, 'l': 206, 't': 2.237868}",False
216,2276,9284.93,-1.0,2,0.0,-0.07096423691584158,True,11,19,30,"{'r': -0.070964, 'l': 206, 't': 2.421924}",False
216,2482,9490.510000000002,1.0,0,-0.015625713088466494,-0.04804412327296294,True,14,17,31,"{'r': -0.048044, 'l': 206, 't': 2.603274}",False
216,2688,11253.400000000005,0.8676692,0,0.018729914452541487,0.12249713056037187,True,17,14,31,"{'r': 0.122497, 'l': 206, 't': 2.783723}",False
216,2894,10828.749999999998,0.022693692,2,0.0,0.0827421845356205,True,18,13,31,"{'r': 0.082742, 'l': 206, 't': 2.964193}",False
216,3100,9419.040000000005,1.0,1,0.0,-0.05509925167486592,True,18,23,41,"{'r': -0.055099, 'l': 206, 't': 3.149079}",False
216,3306,9916.24,1.0,2,0.0,-0.004159266472766481,True,22,15,37,"{'r': -0.004159, 'l': 206, 't': 3.336352}",False
216,3512,10317.490000000002,-0.09705893,2,0.0,0.035198054609747,True,16,15,31,"{'r': 0.035198, 'l': 206, 't': 3.517074}",False
216,3718,11052.65,-0.70068985,2,0.0,0.10386221994707046,True,17,14,31,"{'r': 0.103862, 'l': 206, 't': 3.697588}",False
216,3924,10399.31,-1.0,1,0.0,0.04311260157998184,True,14,17,31,"{'r': 0.043113, 'l': 206, 't': 3.879351}",False
216,4130,9823.109999999999,-1.0,0,-0.015624765132482826,-0.014108803723171224,True,20,18,38,"{'r': -0.014109, 'l': 206, 't': 4.455174}",False
216,4336,11252.690000000004,-0.11869133,1,0.0,0.1215915600775414,True,18,13,31,"{'r': 0.121592, 'l': 206, 't': 4.635882}",False
216,4542,11358.260000000006,0.4534641,0,0.0,0.13076931115767482,True,22,19,41,"{'r': 0.130769, 'l': 206, 't': 4.820378}",False
216,4748,9992.300000000005,1.0,1,0.0,0.0029683673778811833,True,20,18,38,"{'r': 0.002968, 'l': 206, 't': 5.003741}",False
216,4954,9898.590000000002,0.14719419,2,0.0,-0.005933473640661819,True,20,15,35,"{'r': -0.005933, 'l': 206, 't': 5.18604}",False
216,5160,10241.320000000002,0.35635757,2,0.0,0.026781303982535736,True,22,17,39,"{'r': 0.026781, 'l': 206, 't': 5.374991}",False
216,5366,11623.86,1.0,0,0.018729815120747676,0.155287119652607,True,16,18,34,"{'r': 0.155287, 'l': 206, 't': 5.557518}",False
216,5572,10797.53,-0.6718622,2,0.0,0.08142666219943162,True,15,18,33,"{'r': 0.081427, 'l': 206, 't': 5.738754}",False
216,5778,10343.01,-0.5971695,2,0.0,0.03760169577909076,True,16,20,36,"{'r': 0.037602, 'l': 206, 't': 5.921134}",False
216,5984,10490.65,-1.0,2,0.0,0.050327749455990035,True,16,16,32,"{'r': 0.050328, 'l': 206, 't': 6.102223}",False
216,6190,10541.050000000003,-1.0,2,0.0,0.055859292785477126,True,17,16,33,"{'r': 0.055859, 'l': 206, 't': 6.665833}",False
216,6396,10273.399999999994,-0.010819683,2,0.0,0.02933569102587876,True,17,18,35,"{'r': 0.029336, 'l': 206, 't': 6.848382}",False
216,6602,10378.400000000001,-0.43767643,2,0.0,0.04158749843080774,True,20,17,37,"{'r': 0.041587, 'l': 206, 't': 7.030469}",False
216,6808,10579.11,-0.57494134,2,0.0,0.0603231188492428,True,17,15,32,"{'r': 0.060323, 'l': 206, 't': 7.21098}",False
216,7014,9982.470000000001,0.09931051,1,0.0,0.002635719006024294,True,16,18,34,"{'r': 0.002636, 'l': 206, 't': 7.396088}",False
216,7220,10712.030000000002,0.4270663,0,0.0,0.07209848754178008,True,23,12,35,"{'r': 0.072098, 'l': 206, 't': 7.579134}",False
216,7426,10364.970000000001,-1.0,2,0.0,0.038596271559487756,True,20,16,36,"{'r': 0.038596, 'l': 206, 't': 7.761109}",False
216,7632,10686.12,0.45034453,0,-0.018731674886663198,0.06859102208968978,True,17,14,31,"{'r': 0.068591, 'l': 206, 't': 7.940917}",False
216,7838,10394.339999999998,-1.0,2,0.0,0.04195030726805106,True,21,15,36,"{'r': 0.04195, 'l': 206, 't': 8.122759}",False
216,8044,8719.159999999998,-1.0,2,0.0,-0.1345000210906155,True,11,23,34,"{'r': -0.1345, 'l': 206, 't': 8.304334}",False
216,8250,10305.779999999997,0.9431062,2,0.0,0.03232071270091278,True,20,15,35,"{'r': 0.032321, 'l': 206, 't': 8.868382}",False
216,8456,11626.900000000003,-0.32663202,0,0.0,0.15393018653975946,True,21,11,32,"{'r': 0.15393, 'l': 206, 't': 9.047433}",False
216,8662,10816.489999999998,0.6392293,0,0.04944774538073742,0.08248670090056862,True,18,16,34,"{'r': 0.082487, 'l': 206, 't': 9.228942}",False
216,8868,9943.780000000002,0.36388242,2,0.0,-0.0024093223764917668,True,19,14,33,"{'r': -0.002409, 'l': 206, 't': 9.412113}",False
216,9074,10178.599999999995,0.65679526,1,0.0,0.02138250500351182,True,15,17,32,"{'r': 0.021383, 'l': 206, 't': 9.594468}",False
216,9280,11190.049999999996,0.20184475,0,0.0,0.11648977562573681,True,23,13,36,"{'r': 0.11649, 'l': 206, 't': 9.776203}",False
216,9486,10427.850000000002,1.0,1,0.0,0.04557489925540953,True,19,15,34,"{'r': 0.045575, 'l': 206, 't': 9.956531}",False
