Step,StepGlobal,Balance,Action,Position,Reward,TotalReward,Done,Wins,Losses,TotalTrades,TimeLimit.truncated,Truncated
1081,1081,14806.509999999995,0.87809783,2,0.0,0.46709340167257785,True,91,95,186,"{'r': 0.467093, 'l': 1071, 't': 1.066105}",False
1081,2152,10943.689999999995,1.0,2,0.0,0.15438691639928814,True,93,112,205,"{'r': 0.154387, 'l': 1071, 't': 2.238236}",False
1081,3223,10432.57000000001,0.6765966,1,0.0,0.11729947943778368,True,85,110,195,"{'r': 0.117299, 'l': 1071, 't': 3.033017}",False
1081,4294,16739.70000000001,1.0,1,0.0,0.5988069885937835,True,98,105,203,"{'r': 0.598807, 'l': 1071, 't': 4.100267}",False
1081,5365,4266.450000000001,1.0,0,0.0030846419158635442,-0.7941878252710289,True,79,121,200,"{'r': -0.794188, 'l': 1071, 't': 4.89286}",False
1081,6436,11438.05,-0.13443369,0,0.0,0.19629542046099543,True,100,93,193,"{'r': 0.196295, 'l': 1071, 't': 5.956754}",False
1081,7507,19199.080000000005,0.3184535,2,0.0,0.731182074474224,True,104,83,187,"{'r': 0.731182, 'l': 1071, 't': 6.737022}",False
1081,8578,8265.649999999998,-0.49751666,2,0.0,-0.12145909997122811,True,83,104,187,"{'r': -0.121459, 'l': 1071, 't': 7.79883}",False
1081,9649,12631.03999999999,0.788985,1,0.0,0.307017737995144,True,83,97,180,"{'r': 0.307018, 'l': 1071, 't': 8.579207}",False
1081,10720,6136.579999999998,-0.22651394,1,0.0,-0.4302480354261059,True,82,112,194,"{'r': -0.430248, 'l': 1071, 't': 9.642591}",False
1081,11791,6277.829999999991,1.0,1,0.0,-0.39739534589589165,True,86,123,209,"{'r': -0.397395, 'l': 1071, 't': 10.438946}",False
1081,12862,8364.490000000003,1.0,1,0.0,-0.107373848017359,True,92,108,200,"{'r': -0.107374, 'l': 1071, 't': 11.499482}",False
1081,13933,10703.790000000005,1.0,1,0.0,0.14340018005073124,True,92,105,197,"{'r': 0.1434, 'l': 1071, 't': 12.259464}",False
1081,15004,10765.719999999988,0.3205772,1,0.0,0.1508110034952873,True,97,106,203,"{'r': 0.150811, 'l': 1071, 't': 13.734526}",False
1081,16075,22755.299999999977,1.0,1,0.0,0.8999074424198918,True,104,91,195,"{'r': 0.899907, 'l': 1071, 't': 14.522209}",False
1081,17146,5352.460000000009,0.5528659,2,0.0,-0.5639825361475596,True,86,116,202,"{'r': -0.563983, 'l': 1071, 't': 15.575518}",False
1081,18217,9666.979999999992,-0.37797135,1,0.0,0.045549522421977774,True,87,113,200,"{'r': 0.04555, 'l': 1071, 't': 16.361628}",False
1081,19288,6505.080000000007,-1.0,2,0.0,-0.3631167748414075,True,85,114,199,"{'r': -0.363117, 'l': 1071, 't': 17.425873}",False
1081,20359,9928.499999999996,-0.49701196,2,0.0,0.049011441897759134,True,92,100,192,"{'r': 0.049011, 'l': 1071, 't': 18.20677}",False
1081,21430,17667.679999999993,-0.4830987,1,0.0,0.6304173052734641,True,108,96,204,"{'r': 0.630417, 'l': 1071, 't': 19.267159}",False
1081,22501,10311.370000000008,0.9962709,0,-0.024378774589531835,0.09698163720594026,True,97,103,200,"{'r': 0.096982, 'l': 1071, 't': 20.042807}",False
1081,23572,22862.56999999999,-0.9388965,0,-0.0030885084636382647,0.8943828148938109,True,99,89,188,"{'r': 0.894383, 'l': 1071, 't': 21.083852}",False
1081,24643,11960.069999999992,-0.29945624,1,0.0,0.24232750599656583,True,93,94,187,"{'r': 0.242328, 'l': 1071, 't': 22.14121}",False
1081,25714,9206.349999999991,1.0,1,0.0,-0.017576409899359796,True,90,103,193,"{'r': -0.017576, 'l': 1071, 't': 22.918149}",False
1081,26785,9242.850000000004,-0.7391826,2,0.0,-0.010530284337888296,True,97,107,204,"{'r': -0.01053, 'l': 1071, 't': 24.433902}",False
1081,27856,8836.039999999995,-0.41434297,2,0.0,-0.05839411609047582,True,84,111,195,"{'r': -0.058394, 'l': 1071, 't': 25.219119}",False
1081,28927,5888.890000000008,0.46945482,1,0.0,-0.4628209970675049,True,84,114,198,"{'r': -0.462821, 'l': 1071, 't': 26.763296}",False
1081,29998,13532.069999999992,0.103028744,1,0.0,0.3733401600505321,True,95,94,189,"{'r': 0.37334, 'l': 1071, 't': 27.547454}",False
1081,31069,11252.12,0.8765341,1,0.0,0.18607443528734433,True,83,102,185,"{'r': 0.186074, 'l': 1071, 't': 29.092691}",False
1081,32140,8419.65,-0.66598344,2,0.0,-0.11900802092162302,True,92,105,197,"{'r': -0.119008, 'l': 1071, 't': 29.892307}",False
