Step,StepGlobal,Balance,Action,Position,Reward,TotalReward,Done,Wins,Losses,TotalTrades,TimeLimit.truncated,Truncated
270,270,9258.180000000002,-0.016209839,0,0.0,-0.07377916462118098,True,24,23,47,"{'r': -0.073779, 'l': 260, 't': 0.235368}",False
270,530,10066.550000000007,1.0,0,0.004985718721204128,0.012274092199903656,True,23,21,44,"{'r': 0.012274, 'l': 260, 't': 0.467973}",False
270,790,9730.459999999995,-0.4352837,2,0.0,-0.023715945604647768,True,18,25,43,"{'r': -0.023716, 'l': 260, 't': 0.70396}",False
270,1050,8744.540000000003,0.012438104,1,0.0,-0.12898640365144384,True,18,23,41,"{'r': -0.128986, 'l': 260, 't': 0.945945}",False
270,1310,9440.400000000001,0.10629795,1,0.0,-0.0527074211631131,True,23,26,49,"{'r': -0.052707, 'l': 260, 't': 1.181338}",False
270,1570,9505.490000000005,0.06793463,2,0.0,-0.0462192106935657,True,20,21,41,"{'r': -0.046219, 'l': 260, 't': 1.412228}",False
270,1830,8648.060000000003,1.0,0,0.004437940266090479,-0.14201030321077335,True,18,26,44,"{'r': -0.14201, 'l': 260, 't': 1.642736}",False
270,2090,8743.969999999998,-0.7007051,2,0.0,-0.13011510459743822,True,14,24,38,"{'r': -0.130115, 'l': 260, 't': 2.270637}",False
270,2350,8514.780000000004,-0.7563834,0,-0.006609165565139027,-0.15593492481153456,True,20,24,44,"{'r': -0.155935, 'l': 260, 't': 2.502331}",False
270,2610,10453.189999999999,-0.049775247,0,0.0,0.05058957370811414,True,25,20,45,"{'r': 0.05059, 'l': 260, 't': 2.733641}",False
270,2870,8187.870000000003,0.23823275,2,0.0,-0.1960059513918775,True,20,30,50,"{'r': -0.196006, 'l': 260, 't': 2.972283}",False
270,3130,9595.220000000001,0.3518126,1,0.0,-0.03708561959906982,True,20,26,46,"{'r': -0.037086, 'l': 260, 't': 3.204433}",False
270,3390,10811.959999999997,-0.6100806,2,0.0,0.0836983721749645,True,22,17,39,"{'r': 0.083698, 'l': 260, 't': 3.43653}",False
270,3650,12494.979999999994,-1.0,2,0.0,0.22582441754023694,True,28,12,40,"{'r': 0.225824, 'l': 260, 't': 3.669064}",False
270,3910,8912.530000000004,-0.075423,2,0.0,-0.11137223387865583,True,18,25,43,"{'r': -0.111372, 'l': 260, 't': 3.904393}",False
270,4170,10532.3,-0.8677615,2,0.0,0.057451100516498904,True,23,24,47,"{'r': 0.057451, 'l': 260, 't': 4.519119}",False
270,4430,10065.269999999999,0.84090424,1,0.0,0.011512181924146526,True,21,20,41,"{'r': 0.011512, 'l': 260, 't': 4.748169}",False
270,4690,11902.469999999996,0.6116736,1,0.0,0.18136095404124886,True,26,22,48,"{'r': 0.181361, 'l': 260, 't': 4.984705}",False
270,4950,9668.239999999998,0.5228163,1,0.0,-0.028070222740536784,True,22,22,44,"{'r': -0.02807, 'l': 260, 't': 5.214989}",False
270,5210,9010.220000000001,0.5111661,2,0.0,-0.0991812688734216,True,19,25,44,"{'r': -0.099181, 'l': 260, 't': 5.447036}",False
270,5470,9732.700000000003,-0.5928142,2,0.0,-0.02406395157241938,True,24,21,45,"{'r': -0.024064, 'l': 260, 't': 5.678287}",False
270,5730,9242.390000000001,0.8261541,0,0.004985570660270097,-0.07151522146543562,True,20,24,44,"{'r': -0.071515, 'l': 260, 't': 5.911337}",False
270,5990,8909.310000000003,-1.0,0,-0.004987731698900023,-0.11164601411478284,True,15,21,36,"{'r': -0.111646, 'l': 260, 't': 6.143074}",False
270,6250,10100.150000000001,0.7348871,1,0.0,0.01478014868291607,True,24,24,48,"{'r': 0.01478, 'l': 260, 't': 6.768485}",False
270,6510,10607.890000000001,1.0,1,0.0,0.06540941205645691,True,21,24,45,"{'r': 0.065409, 'l': 260, 't': 7.004259}",False
270,6770,10635.119999999997,0.96825856,2,0.0,0.0665208253513937,True,21,23,44,"{'r': 0.066521, 'l': 260, 't': 7.242002}",False
270,7030,10887.610000000006,-0.17553562,0,0.0,0.09255690065321573,True,19,21,40,"{'r': 0.092557, 'l': 260, 't': 7.481428}",False
270,7290,9391.92,1.0,0,-0.022804881855354776,-0.057373265505350365,True,19,24,43,"{'r': -0.057373, 'l': 260, 't': 7.712728}",False
270,7550,9345.999999999995,0.34262007,0,0.0,-0.06344375566155294,True,18,24,42,"{'r': -0.063444, 'l': 260, 't': 7.943612}",False
270,7810,8939.770000000002,0.242789,2,0.0,-0.10778951330372491,True,23,26,49,"{'r': -0.10779, 'l': 260, 't': 8.180594}",False
270,8070,10724.349999999991,-0.93184096,0,-0.004986964307252674,0.07611161364463799,True,23,21,44,"{'r': 0.076112, 'l': 260, 't': 8.411867}",False
270,8330,11236.879999999997,-0.25216946,0,0.0,0.12372749917656868,True,24,24,48,"{'r': 0.123727, 'l': 260, 't': 9.042104}",False
270,8590,10522.300000000001,0.15097561,1,0.0,0.0574387293727609,True,23,20,43,"{'r': 0.057439, 'l': 260, 't': 9.272954}",False
270,8850,9235.06,-1.0,2,0.0,-0.07404910283879379,True,18,25,43,"{'r': -0.074049, 'l': 260, 't': 9.502418}",False
270,9110,8870.539999999995,0.75176144,1,0.0,-0.11635245829431269,True,19,28,47,"{'r': -0.116352, 'l': 260, 't': 9.733808}",False
270,9370,10265.75,-0.680046,2,0.0,0.0323369371988924,True,23,25,48,"{'r': 0.032337, 'l': 260, 't': 9.966091}",False
270,9630,9657.899999999998,-0.8591375,0,-0.006608620521181016,-0.030775845805696228,True,19,23,42,"{'r': -0.030776, 'l': 260, 't': 10.200425}",False
270,9890,9726.36,0.6076878,2,0.0,-0.022479290124185664,True,20,22,42,"{'r': -0.022479, 'l': 260, 't': 10.429999}",False
270,10150,9162.800000000003,-0.5732024,2,0.0,-0.08231669008229978,True,18,26,44,"{'r': -0.082317, 'l': 260, 't': 10.660117}",False
270,10410,10888.55,-0.22536191,0,0.0,0.09179850853106797,True,22,20,42,"{'r': 0.091799, 'l': 260, 't': 11.27785}",False
270,10670,9544.78,-0.3232087,2,0.0,-0.041282122291552426,True,21,26,47,"{'r': -0.041282, 'l': 260, 't': 11.511178}",False
270,10930,9478.759999999998,-1.0,2,0.0,-0.04894240447345566,True,22,22,44,"{'r': -0.048942, 'l': 260, 't': 11.742079}",False
270,11190,9730.620000000006,-0.07686732,0,0.0,-0.02280327274687274,True,24,23,47,"{'r': -0.022803, 'l': 260, 't': 11.973717}",False
270,11450,9658.51,0.4711915,1,0.0,-0.029489769063020824,True,18,22,40,"{'r': -0.02949, 'l': 260, 't': 12.20943}",False
270,11710,9090.359999999993,-1.0,0,-0.006609229316652855,-0.09184046369668075,True,26,24,50,"{'r': -0.09184, 'l': 260, 't': 12.443032}",False
270,11970,10803.790000000003,-1.0,2,0.0,0.08319789410830042,True,25,20,45,"{'r': 0.083198, 'l': 260, 't': 12.674402}",False
270,12230,11277.100000000006,-0.38815156,2,0.0,0.1251383013493675,True,30,21,51,"{'r': 0.125138, 'l': 260, 't': 12.907712}",False
270,12490,10608.19,0.44856834,1,0.0,0.06470540221069569,True,25,21,46,"{'r': 0.064705, 'l': 260, 't': 13.566185}",False
270,12750,9003.26,-0.8066027,0,-0.004987627633203167,-0.0997465179586774,True,15,25,40,"{'r': -0.099747, 'l': 260, 't': 13.800973}",False
270,13010,12083.019999999997,1.0,1,0.0,0.1950664201006681,True,24,16,40,"{'r': 0.195066, 'l': 260, 't': 14.043307}",False
270,13270,8546.570000000003,-0.25221238,2,0.0,-0.15157839795634903,True,16,27,43,"{'r': -0.151578, 'l': 260, 't': 14.296352}",False
270,13530,10507.989999999994,1.0,1,0.0,0.05442426901226222,True,22,23,45,"{'r': 0.054424, 'l': 260, 't': 14.5444}",False
270,13790,11390.339999999997,-0.31865036,2,0.0,0.1362160481226555,True,22,17,39,"{'r': 0.136216, 'l': 260, 't': 14.789002}",False
270,14050,10903.210000000003,-0.6820157,2,0.0,0.09241281984020087,True,19,16,35,"{'r': 0.092413, 'l': 260, 't': 15.03727}",False
270,14310,10661.700000000003,-1.0,0,-0.004987335676435445,0.07021187748793359,True,23,23,46,"{'r': 0.070212, 'l': 260, 't': 15.290437}",False
270,14570,11299.570000000002,0.70658517,0,-0.015162713513004647,0.12830502353737516,True,21,18,39,"{'r': 0.128305, 'l': 260, 't': 16.003177}",False
270,14830,9759.489999999998,-0.19672729,1,0.0,-0.017231591828729152,True,22,18,40,"{'r': -0.017232, 'l': 260, 't': 16.245218}",False
