time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,train/entropy_loss,train/n_updates,train/clip_fraction,train/value_loss,train/learning_rate,train/loss,train/clip_range,train/explained_variance,train/std,train/policy_gradient_loss,train/approx_kl
29,0.07034718309859157,349,356352,1651.2957746478874,1019,-2.832945618654291,280,0.07660319010416666,0.0012127068696069425,0.0003,0.014243598096072674,0.2,0.00465083122253418,1.0129996538162231,-0.00020905937393157122,0.006881634
30,0.07682347945205478,361,368640,1651.6164383561643,1018,-2.813521104430159,290,0.0761962890625,0.0014545544507200247,0.0003,-0.0045145247131586075,0.2,0.001384437084197998,0.9999805688858032,-0.001585312677101077,0.0066702417
31,0.08272122368421049,374,380928,1652.0657894736842,1018,-2.809127452969551,300,0.07483723958333334,0.0012627499074975882,0.0003,0.005324154626578093,0.2,-0.008458375930786133,1.0035629272460938,-0.0019399786035743697,0.0066443146
32,0.0850370769230769,386,393216,1652.3461538461538,1017,-2.788604103649656,310,0.05667317708333333,0.0011426235880814299,0.0003,-0.001573889167048037,0.2,-0.011689424514770508,0.9906728267669678,-0.0009552840381123436,0.0055175885
33,0.07739685185185186,398,405504,1652.7407407407406,1017,-2.784539797529578,320,0.0736572265625,0.0012763096689013763,0.0003,0.012463743798434734,0.2,-0.011978626251220703,0.9930405616760254,-0.0002589824151073117,0.007528828
34,0.06786768674698795,410,417792,1652.987951807229,1016,-2.7881437653054792,330,0.0796630859375,0.0014345079412123596,0.0003,0.00411193398758769,0.2,0.007240355014801025,0.9970105886459351,-0.0007278370549708295,0.007858471
35,0.06772434883720929,423,430080,1653.3372093023256,1016,-2.7835619917760295,340,0.06527506510416667,0.0009606625813679178,0.0003,-0.006536233238875866,0.2,-0.008198738098144531,0.9908707141876221,0.0007040332214576969,0.006847754
36,0.08262272727272726,435,442368,1653.5568181818182,1016,-2.7705302289376657,350,0.06752115885416667,0.0014783102120418334,0.0003,0.0034405754413455725,0.2,0.00886625051498413,0.9849305152893066,-0.001556335460675958,0.006418335
37,0.08731316483516484,447,454656,1653.868131868132,1016,-2.7806490081051987,360,0.056258138020833334,0.0010663851860651145,0.0003,-0.0011475627543404698,0.2,-0.005715727806091309,0.990697979927063,-0.00043262895099663485,0.005317217
38,0.09384230107526882,459,466944,1654.0645161290322,1015,-2.792553683742881,370,0.05615234375,0.0013643002863621709,0.0003,-0.004122672602534294,0.2,0.010196924209594727,1.0013420581817627,-0.0006621766330984732,0.005978325
39,0.10559407291666666,471,479232,1654.34375,1015,-2.806371439869205,380,0.06090494791666667,0.0012042192678867044,0.0003,0.004997793585062027,0.2,-0.0018146038055419922,1.005903720855713,-0.0016662339216660864,0.006977583
40,0.10668794897959183,484,491520,1654.5204081632653,1015,-2.8048567226777474,390,0.05577799479166667,0.0012422588966728653,0.0003,-0.00541303213685751,0.2,0.008853495121002197,1.0086673498153687,0.0002027025635470636,0.0049598496
41,0.10456021,496,503808,1654.69,1015,-2.8095541058729094,400,0.0676025390625,0.0012150331055333179,0.0003,-0.021442364901304245,0.2,0.013972163200378418,1.009340524673462,-0.0015064391227497254,0.006350078
42,0.10844627,508,516096,1663.0,1014,-2.79432408772409,410,0.0581298828125,0.0014363363965761286,0.0003,0.023624690249562263,0.2,0.01864457130432129,1.0024089813232422,-0.0007696465319895652,0.0061436296
43,0.10691769999999998,520,528384,1663.0,1014,-2.770205444842577,420,0.070849609375,0.0015200448640371178,0.0003,-0.012587346136569977,0.2,0.01032710075378418,0.9977983832359314,-0.001860257945130191,0.0071533285
44,0.10592372999999998,532,540672,1663.0,1014,-2.764041661595305,430,0.0468994140625,0.0012980360495475907,0.0003,0.005935502238571644,0.2,0.010831058025360107,0.9932993650436401,-0.0004849525871880663,0.0052358136
45,0.10102017,544,552960,1663.0,1014,-2.7581270800282556,440,0.04869791666666667,0.0011718174387018129,0.0003,-0.00025010533863678575,0.2,0.014447391033172607,0.9973511695861816,-0.0008015005800795431,0.0059289983
46,0.10619957,557,565248,1663.0,1014,-2.7614563363293807,450,0.04678548177083333,0.0013190094480705738,0.0003,0.0068071759305894375,0.2,0.0032467246055603027,0.995061993598938,8.072190733704095e-05,0.004777344
47,0.10647012,569,577536,1663.0,1014,-2.746059405679504,460,0.057666015625,0.0009446549159444355,0.0003,-0.004271346144378185,0.2,0.0002827644348144531,0.9848695397377014,0.00011316283659349817,0.0062152967
48,0.1023592,581,589824,1663.0,1014,-2.7546057753264903,470,0.04931640625,0.0013238308988547942,0.0003,-0.013130998238921165,0.2,0.003345787525177002,0.9975450038909912,-0.0010801336953591089,0.0050899517
49,0.10836072,593,602112,1663.0,1014,-2.7502027376244467,480,0.0519287109375,0.0014205767033369436,0.0003,-0.010546883568167686,0.2,0.006487131118774414,0.999805748462677,-0.0010947754075459671,0.0047772857
50,0.10473123999999999,605,614400,1663.0,1014,-2.750956990942359,490,0.05107421875,0.0013804830765820953,0.0003,-0.023973893374204636,0.2,-0.002656102180480957,0.9964944124221802,-8.21444409666583e-05,0.004574181
51,0.10822853,617,626688,1663.0,1014,-2.7464907888323067,500,0.044270833333333336,0.001497807384779056,0.0003,-0.0031837038695812225,0.2,0.005185604095458984,0.9917146563529968,-0.0005569678532386509,0.004501877
52,0.12802403,629,638976,1663.0,1014,-2.7386586241424085,510,0.04134928385416667,0.0012618515959729848,0.0003,-0.01589283160865307,0.2,-0.003939509391784668,0.9919499754905701,-7.712847339765479e-05,0.0040765726
53,0.13440533,642,651264,1663.0,1014,-2.7482618338118,520,0.04168294270833333,0.0016163122443079677,0.0003,0.007271178998053074,0.2,0.0063076019287109375,0.9932460784912109,0.0006402493929878498,0.0055943658
54,0.13340854,654,663552,1663.0,1014,-2.749631820122401,530,0.0456298828125,0.0012129633797333856,0.0003,-0.0022556420881301165,0.2,-0.0020749568939208984,0.9946780204772949,-0.00039864301991959414,0.0053111203
55,0.12680276999999998,666,675840,1663.0,1013,-2.7277129205564656,540,0.05496419270833333,0.0012810327794037827,0.0003,-0.004708320368081331,0.2,-0.004358172416687012,0.9860948920249939,-0.0007909689127700403,0.005706118
56,0.11686144999999999,678,688128,1663.0,1013,-2.719630550717314,550,0.03173014322916667,0.0012087886722838448,0.0003,0.007091165520250797,0.2,0.007868409156799316,0.9852601885795593,5.8537698835910607e-05,0.0041727265
57,0.12410420999999999,690,700416,1663.0,1013,-2.7032821300129095,560,0.0428466796875,0.0014413278130329368,0.0003,-0.008331759832799435,0.2,0.005295515060424805,0.9754031896591187,-0.0009268244105138971,0.003799051
58,0.13071042,702,712704,1663.0,1013,-2.7072003492464622,570,0.0444580078125,0.0011624006801715344,0.0003,-0.014518244192004204,0.2,0.0007717013359069824,0.9819446802139282,-0.0008658288083097432,0.004120299
59,0.14432951,715,724992,1663.0,1013,-2.697641998156905,580,0.051066080729166664,0.001457602651741278,0.0003,-0.009906264021992683,0.2,0.0015249252319335938,0.9753987789154053,-0.0004632868791910975,0.004532525
60,0.1342284,727,737280,1663.0,1013,-2.6861229918897154,590,0.0477294921875,0.0011888583028091186,0.0003,-0.006148939952254295,0.2,-0.012475252151489258,0.9722799062728882,-0.0011340980337990914,0.0046771313
61,0.14048742999999997,739,749568,1663.0,1013,-2.6821042579909165,600,0.052490234375,0.001297184107306748,0.0003,0.007934654131531715,0.2,0.00033396482467651367,0.9758350849151611,-0.0009778756951466978,0.005768402
62,0.1354468,751,761856,1663.0,1013,-2.6792396397640306,610,0.05301106770833333,0.0013354805851273947,0.0003,-0.0077359797433018684,0.2,0.004106640815734863,0.9763137698173523,-0.000200410721784768,0.005689545
63,0.15896158,763,774144,1663.0,1013,-2.6804674208164214,620,0.050675455729166666,0.0011401190474316536,0.0003,0.009760508313775063,0.2,0.008593320846557617,0.9824600219726562,-0.0006760920628342622,0.0046048844
64,0.17476246999999998,775,786432,1663.0,1013,-2.696504885579149,630,0.04132486979166667,0.00205302825503774,0.0003,0.027296829968690872,0.2,0.0066054463386535645,0.9947645664215088,0.00041058060038873614,0.004126349
65,0.19197573,788,798720,1663.0,1013,-2.7034430002172787,640,0.03998209635416667,0.0011221741186394258,0.0003,-0.010845699347555637,0.2,0.01061999797821045,0.9997791051864624,-6.730497552780435e-05,0.00470472
66,0.18522085,800,811008,1663.0,1013,-2.6827714825669924,650,0.057967122395833334,0.0013887788552892743,0.0003,-0.006894858554005623,0.2,-0.0003314018249511719,0.9904043674468994,-0.0006527100582995141,0.0058790245
67,0.19704761999999995,812,823296,1663.0,1013,-2.675407551104824,660,0.0534912109375,0.0011162125585845691,0.0003,0.0025995508767664433,0.2,0.013461410999298096,0.9890586137771606,0.0006025860837932366,0.004218965
68,0.19484141000000002,824,835584,1663.0,1013,-2.6817177924017113,670,0.0537841796875,0.0013458779106107007,0.0003,-0.0062622507102787495,0.2,0.005761504173278809,0.9979144334793091,-0.0005151190714968834,0.0048111123
69,0.18960469,836,847872,1663.0,1013,-2.666947763413191,680,0.05681966145833333,0.001175556922165318,0.0003,0.014362241141498089,0.2,0.00392228364944458,0.9915120005607605,-0.0009035945443126062,0.0060529397
70,0.20082510000000003,849,860160,1663.0,1013,-2.65626238125066,690,0.05542805989583333,0.0014060998693518438,0.0003,0.0007042717188596725,0.2,0.0007961392402648926,0.9955334663391113,-0.00022520173636924785,0.0063799694
71,0.18414136000000003,861,872448,1663.0,1012,-2.6585212939729295,700,0.05191243489583333,0.0011196054493060122,0.0003,-0.007301727309823036,0.2,0.003348052501678467,1.0039029121398926,-0.0013432505278615282,0.005669093
72,0.18443446000000002,873,884736,1663.0,1012,-2.662097844481468,710,0.0461669921875,0.00139031358688347,0.0003,0.001117888605222106,0.2,0.0018149018287658691,1.008865237236023,-0.0002859341257135384,0.0042768787
73,0.18024326999999996,885,897024,1663.0,1012,-2.660746289541324,720,0.04742838541666667,0.0012779298573605048,0.0003,-0.0018793875351548195,0.2,0.0056841373443603516,1.0054961442947388,-0.0010102013273960134,0.0047553745
74,0.19632178000000003,897,909312,1663.0,1012,-2.656575307250023,730,0.04632975260416667,0.0014120211520094017,0.0003,-0.012362276203930378,0.2,-0.0009974241256713867,1.0085787773132324,-0.00035880371603222254,0.005166098
75,0.21092141,910,921600,1663.0,1012,-2.6505114953964948,740,0.04820963541666667,0.001445303762451052,0.0003,-0.011705468408763409,0.2,0.006235063076019287,1.0111716985702515,-0.00040413040454344203,0.00439097
76,0.20198240000000006,922,933888,1663.0,1012,-2.6440410487353803,750,0.05791829427083333,0.00108608710597764,0.0003,0.01681533269584179,0.2,0.007937967777252197,1.0050957202911377,-0.0008144609105026272,0.005056245
77,0.20776470000000002,934,946176,1663.0,1012,-2.6430128467579683,760,0.045849609375,0.0013885754369160471,0.0003,-0.015877803787589073,0.2,0.001358330249786377,1.0051779747009277,-0.0009639529576816131,0.0054557533
78,0.18798412999999997,947,958464,1663.0,1011,-2.6425317697227,770,0.049560546875,0.0011306287566336928,0.0003,-0.005397557280957699,0.2,-0.00016963481903076172,1.0044379234313965,-0.0013687888424707732,0.005026589
79,0.18510039,959,970752,1663.0,1011,-2.644050740450621,780,0.041943359375,0.0011896740210886492,0.0003,0.002866635099053383,0.2,0.0012909173965454102,1.0059658288955688,-8.576008403906598e-05,0.0053192507
80,0.17912731,971,983040,1663.0,1011,-2.641719538966815,790,0.052628580729166666,0.0011542577185082337,0.0003,-0.00400955555960536,0.2,-0.001874089241027832,1.0020537376403809,-0.00010038462399582689,0.0053395717
81,0.17226908999999999,984,995328,1663.0,1011,-2.598515225201845,800,0.04912109375,0.0013894433522636973,0.0003,-0.009466854855418205,0.2,-0.0005533695220947266,0.983398973941803,-0.0006370637694393129,0.00627684
82,0.18453862,996,1007616,1663.0,1011,-2.5888845754166443,810,0.0504638671875,0.0011749380492498554,0.0003,-0.007689749822020531,0.2,0.0011152029037475586,0.9840353727340698,-0.0001679230685112998,0.0060392567
83,0.18944010000000003,1008,1019904,1663.0,1010,-2.57427874840796,820,0.05060221354166667,0.0015552241681992503,0.0003,-0.012175103649497032,0.2,0.0001176595687866211,0.9803736209869385,0.00019246583421287747,0.004772725
84,0.18799765999999998,1021,1032192,1663.0,1010,-2.573275533566872,830,0.06300455729166667,0.001050186333820117,0.0003,-0.003715120255947113,0.2,-7.510185241699219e-05,0.9819670915603638,0.00028514732451488575,0.005292037
85,0.19970659000000004,1033,1044480,1663.0,1010,-2.586694027359287,840,0.05673828125,0.001655018086982333,0.0003,0.008417579345405102,0.2,0.0038549304008483887,0.992679238319397,-0.0003721648919357297,0.0054242876
86,0.20924876000000003,1045,1056768,1663.0,1010,-2.580663792043924,850,0.061360677083333336,0.0013318387673128503,0.0003,0.0033294823952019215,0.2,0.006332218647003174,0.987289309501648,-0.000697324766224483,0.0064165294
87,0.20561863000000005,1058,1069056,1663.0,1010,-2.5912587189426026,860,0.038720703125,0.00113534174392953,0.0003,-0.0060605937615036964,0.2,-0.006235599517822266,0.9937418699264526,2.9984018450098423e-05,0.0035735692
88,0.20222260000000006,1070,1081344,1663.0,1010,-2.5860383515556653,870,0.0517578125,0.0013410464650254047,0.0003,0.019453689455986023,0.2,-6.639957427978516e-05,0.9886072874069214,0.00016912399635960658,0.00480856
89,0.20460185,1082,1093632,1663.0,1010,-2.579250686864058,880,0.068017578125,0.001161352828997527,0.0003,-0.002102681202813983,0.2,0.002793252468109131,0.9900965690612793,-0.0013787254591685874,0.006374801
90,0.19829126999999996,1095,1105920,1663.0,1009,-2.5763298301647106,890,0.05809733072916667,0.0015015247199092604,0.0003,0.01033924613147974,0.2,0.006676912307739258,0.988378643989563,-0.0006376898854796309,0.0056794477
91,0.21197155999999995,1107,1118208,1663.0,1009,-2.5639023835460346,900,0.047501627604166666,0.0012070495897811876,0.0003,-0.00344016682356596,0.2,0.00146406888961792,0.981538712978363,2.873278814756001e-06,0.0050031454
92,0.20809746,1119,1130496,1663.0,1009,-2.555500153576334,910,0.044881184895833336,0.0015566735158851466,0.0003,0.014994691126048565,0.2,0.002041161060333252,0.9818261861801147,-0.0012367531244914668,0.003998006
93,0.19429568,1132,1142784,1663.0,1009,-2.547721899797519,920,0.052880859375,0.001147846662555215,0.0003,0.012796218506991863,0.2,-0.0007692575454711914,0.9784097671508789,-0.0005488046008395031,0.00471759
94,0.21024466999999997,1144,1155072,1663.0,1009,-2.5403498222430545,930,0.049641927083333336,0.0015022760931818386,0.0003,0.011726438999176025,0.2,-0.002465963363647461,0.9666517972946167,-0.0006158557999394058,0.005690031
95,0.21392877000000002,1156,1167360,1663.0,1009,-2.514347707107663,940,0.05829264322916667,0.001153833268153903,0.0003,0.008171958848834038,0.2,-0.0034624338150024414,0.9534196853637695,-0.0008344760850983827,0.0065383147
96,0.2283327,1169,1179648,1663.0,1008,-2.5114229422062637,950,0.04403483072916667,0.0011575892294786172,0.0003,-0.009573048911988735,0.2,-0.002712845802307129,0.9644899368286133,-0.0007706541812998088,0.0043696375
97,0.23017767000000003,1181,1191936,1663.0,1008,-2.4983276103933654,960,0.05245768229166667,0.0009620574955685394,0.0003,0.022264011204242706,0.2,-0.0005266666412353516,0.9518256187438965,-0.00011395703550078906,0.005501339
98,0.22470719000000003,1193,1204224,1663.0,1008,-2.49002779883643,970,0.045247395833333336,0.0013227162390952194,0.0003,-0.01800336316227913,0.2,-0.004209041595458984,0.9546712636947632,-0.00013523049322733033,0.0052658753
99,0.21033418999999998,1206,1216512,1663.0,1008,-2.4883339684456587,980,0.055159505208333334,0.0011593687272276536,0.0003,-0.008961335755884647,0.2,-0.001932978630065918,0.952642560005188,0.000358561814694743,0.0057106502
100,0.19894258999999997,1218,1228800,1663.0,1008,-2.472758305693666,990,0.058943684895833334,0.001348687044825662,0.0003,-0.0103653809055686,0.2,0.006487429141998291,0.9434114098548889,-0.00016697646363657745,0.0050947894
101,0.20120274000000002,1230,1241088,1663.0,1008,-2.4712959047406913,1000,0.060408528645833334,0.0012633115664660484,0.0003,0.000476251938380301,0.2,0.014482438564300537,0.9482612013816833,0.000533550191539689,0.0055961385
102,0.19334439999999997,1243,1253376,1663.0,1008,-2.4757299604515235,1010,0.05126139322916667,0.0012963294437971248,0.0003,-0.0023067654110491276,0.2,0.004384636878967285,0.9465082883834839,-0.0007467218815387848,0.0050087958
103,0.18365651,1255,1265664,1663.0,1008,-2.4574802844474712,1020,0.05133463541666667,0.0012116527192119974,0.0003,-0.006867311894893646,0.2,-0.006896495819091797,0.9515057802200317,0.000206401643542146,0.005402951
104,0.17416890000000002,1267,1277952,1663.0,1007,-2.4606136944144965,1030,0.04342447916666667,0.0011165287367475684,0.0003,-0.0032433154992759228,0.2,-0.0009495019912719727,0.9509921669960022,-8.420565306247833e-05,0.004868904
105,0.15536691999999996,1280,1290240,1663.0,1007,-2.4673948273062707,1040,0.052197265625,0.0014052682317772754,0.0003,-0.0016819348093122244,0.2,0.0006375908851623535,0.9642091393470764,-0.0003521202384339025,0.004167938
106,0.15667383000000001,1292,1302528,1663.0,1007,-2.4707085446765027,1050,0.0639404296875,0.0012061941078475987,0.0003,-0.008864318020641804,0.2,3.039836883544922e-05,0.9747248291969299,-0.0012810159993629593,0.0065823556
107,0.15395525000000002,1305,1314816,1663.0,1007,-2.4841608022650083,1060,0.0474609375,0.0015878860198578575,0.0003,-0.0035142225679010153,0.2,0.0004361867904663086,0.9765464663505554,0.00020659438596339896,0.0048643467
108,0.148832,1317,1327104,1663.0,1007,-2.481582143406073,1070,0.050244140625,0.00130961742471906,0.0003,-0.01629798300564289,0.2,0.0008053183555603027,0.978180468082428,-0.0011850695770893557,0.0054980256
109,0.15411791,1329,1339392,1663.0,1007,-2.4723734178890786,1080,0.06088053385416667,0.001324930235159627,0.0003,0.023511527106165886,0.2,0.0003050565719604492,0.9758561253547668,-0.0016280317106672252,0.005588623
110,0.14665509,1341,1351680,1663.0,1007,-2.47296264047424,1090,0.04052734375,0.001232772655627438,0.0003,0.012311356142163277,0.2,-0.0034595727920532227,0.9792114496231079,0.00012795738390802096,0.004304758
111,0.12608504999999998,1353,1363968,1663.0,1007,-2.4683271144827206,1100,0.04607747395833333,0.0013238268803282456,0.0003,0.0006221337243914604,0.2,0.0004900097846984863,0.977375328540802,-0.00030157757161456783,0.0052583627
112,0.13729942,1366,1376256,1663.0,1007,-2.4476373706012966,1110,0.0384765625,0.0010700384925864152,0.0003,0.013625958934426308,0.2,0.004197895526885986,0.9633417129516602,-0.0001135211503424216,0.0045147086
113,0.13876087,1378,1388544,1663.0,1007,-2.4346433834483228,1120,0.0411865234375,0.0013495173583275269,0.0003,-8.270330727100372e-05,0.2,0.0019422173500061035,0.9659178853034973,-0.0003683758315067583,0.0040685874
114,0.15767791999999997,1390,1400832,1663.0,1007,-2.4209939412772656,1130,0.05655110677083333,0.0011939660923114086,0.0003,0.007339593023061752,0.2,0.004424691200256348,0.9571720957756042,-0.0006860503012527867,0.0052343025
115,0.13749824,1403,1413120,1663.0,1007,-2.422631630053123,1140,0.04747721354166667,0.001271264230399538,0.0003,-0.002726389095187187,0.2,0.0049340128898620605,0.970999002456665,-8.838064701800855e-05,0.0042776894
116,0.13943804,1415,1425408,1663.0,1007,-2.424323605746031,1150,0.0539306640625,0.0014505862359480185,0.0003,0.012084731832146645,0.2,0.006160438060760498,0.963978111743927,-0.0011584575303762298,0.0050822697
117,0.13220932999999999,1427,1437696,1663.0,1006,-2.4323691979050635,1160,0.05694986979166667,0.0011188587387399214,0.0003,-0.009032984264194965,0.2,1.5735626220703125e-05,0.9790269732475281,-0.0004312233376064493,0.0049653864
118,0.13185899999999998,1440,1449984,1663.0,1006,-2.453898617004355,1170,0.04077962239583333,0.001631638777932191,0.0003,-0.00015945348422974348,0.2,0.004216670989990234,0.9988720417022705,-0.0003060693336010445,0.003512705
119,0.12748061,1452,1462272,1663.0,1006,-2.4694230660796164,1180,0.042740885416666666,0.00122097710353349,0.0003,-0.007219209801405668,0.2,-0.0032254457473754883,1.0015476942062378,-0.00031599659414496275,0.0038006103
120,0.11824096,1464,1474560,1663.0,1006,-2.462311830247442,1190,0.03741048177083333,0.001490898185450836,0.0003,0.022002307698130608,0.2,0.0034807324409484863,0.9961397647857666,0.00026859580199622236,0.00378725
121,0.13178604,1476,1486848,1663.0,1006,-2.4643129500250023,1200,0.0416748046875,0.0012789214882711045,0.0003,-0.007419692352414131,0.2,0.014412403106689453,1.0028941631317139,-0.0002905021747816742,0.0031651047
122,0.12927637,1489,1499136,1663.0,1006,-2.4645452161629993,1210,0.054931640625,0.0014925949250785683,0.0003,-0.0076811350882053375,0.2,-0.0029386281967163086,1.0171502828598022,-0.0010601709777499006,0.0062390193
123,0.11488338000000001,1501,1511424,1663.0,1006,-2.4571313846856357,1220,0.04895833333333333,0.0014069571524184235,0.0003,0.0027097854763269424,0.2,-0.005596756935119629,1.0147504806518555,-2.8475085855461657e-05,0.005975386
124,0.12683411,1513,1523712,1663.0,1006,-2.4303740460425614,1230,0.043741861979166664,0.0013514305588463078,0.0003,0.0038628762122243643,0.2,-0.0012423992156982422,1.0047725439071655,-0.0002538364329666365,0.0053003174
125,0.11395273999999998,1526,1536000,1663.0,1006,-2.432057180131475,1240,0.053507486979166664,0.0012751229150126165,0.0003,0.0002552290097810328,0.2,0.0048329830169677734,1.0078704357147217,-0.00015708188281375138,0.0060561798
126,0.10527804999999998,1538,1548288,1663.0,1006,-2.410469474022587,1250,0.04623209635416667,0.001388841447305822,0.0003,0.0014462854014709592,0.2,-0.0007368326187133789,1.0007123947143555,-5.8115239759596686e-05,0.005635066
