id,timeOpen,timeClose,positionType,tradeResult,priceOpen,priceClose,positionSL,positionTP,profit,symbol,comment
4250,2020-11-30,2020-12-03,BUY,WIN,1.19257,1.21156,1.1874,0.0,695.61,eurusd,(LONG) Position closed by execution
4251,2020-12-08,2020-12-11,SELL,LOSS,1.21046,1.21416,1.219,0.0,-145.28,eurusd,(SHORT) Position closed by execution
4252,2020-12-14,2020-12-24,BUY,WIN,1.21431,1.21861,1.211,0.0,167.14,eurusd,(LONG) Position closed by execution
4253,2020-12-28,2020-12-30,SELL,LOSS,1.22148,1.22498,1.2248,0.0,-138.94,eurusd,(SHORT) Stop loss hit - failed trade
4254,2020-12-31,2021-01-06,BUY,WIN,1.22168,1.22986,1.2184,0.0,321.75,eurusd,(LONG) Position closed by execution
4255,2021-01-08,2021-01-12,BUY,LOSS,1.22193,1.21502,1.2186,0.0,-276.7,eurusd,(LONG) Stop loss hit - failed trade
4256,2021-01-14,2021-02-05,SELL,WIN,1.21545,1.19611,1.2188,0.0,743.01,eurusd,(SHORT) Position closed by execution
4257,2021-02-09,2021-02-17,BUY,LOSS,1.21197,1.21034,1.2087,0.0,-67.81,eurusd,(LONG) Position closed by execution
4258,2021-02-19,2021-03-02,SELL,WIN,1.21172,1.20484,1.2211,0.0,283.16,eurusd,(SHORT) Position closed by execution
4259,2021-03-03,2021-03-08,BUY,LOSS,1.20623,1.19102,1.1963,0.0,-634.36,eurusd,(LONG) Stop loss hit - failed trade
4260,2021-03-09,2021-03-22,SELL,LOSS,1.19008,1.19061,1.2,0.0,-20.9,eurusd,(SHORT) Position closed by execution
4261,2021-03-23,2021-03-25,SELL,WIN,1.18503,1.18118,1.1883,0.0,150.22,eurusd,(SHORT) Position closed by execution
4262,2021-03-29,2021-04-07,SELL,LOSS,1.17652,1.18762,1.1855,0.0,-441.5,eurusd,(SHORT) Stop loss hit - failed trade
4263,2021-04-08,2021-04-19,BUY,WIN,1.19162,1.19822,1.1883,0.0,254.28,eurusd,(LONG) Position closed by execution
4264,2021-04-20,2021-04-26,BUY,WIN,1.20366,1.20975,1.2004,0.0,242.56,eurusd,(LONG) Position closed by execution
4265,2021-04-28,2021-05-10,SELL,LOSS,1.21257,1.21635,1.2178,0.0,-154.76,eurusd,(SHORT) Position closed by execution
4266,2021-05-12,2021-05-17,SELL,LOSS,1.20705,1.21458,1.2104,0.0,-303.56,eurusd,(SHORT) Stop loss hit - failed trade
4267,2021-05-20,2021-05-27,SELL,WIN,1.22282,1.21925,1.2327,0.0,140.46,eurusd,(SHORT) Position closed by execution
4268,2021-05-28,2021-06-01,BUY,WIN,1.2193,1.22268,1.216,0.0,135.11,eurusd,(LONG) Position closed by execution
4269,2021-06-02,2021-06-08,SELL,WIN,1.22097,1.21895,1.2297,0.0,81.5,eurusd,(SHORT) Position closed by execution
4270,2021-06-09,2021-06-11,BUY,LOSS,1.21792,1.21761,1.208,0.0,-12.6,eurusd,(LONG) Position closed by execution
4271,2021-06-14,2021-06-17,BUY,LOSS,1.21198,1.19957,1.2087,0.0,-495.93,eurusd,(LONG) Stop loss hit - failed trade
4272,2021-06-18,2021-06-23,SELL,LOSS,1.18616,1.19412,1.194,0.0,-302.41,eurusd,(SHORT) Stop loss hit - failed trade
4273,2021-06-28,2021-07-02,SELL,WIN,1.19242,1.18498,1.2008,0.0,272.41,eurusd,(SHORT) Position closed by execution
4274,2021-07-05,2021-07-13,SELL,WIN,1.1863,1.18602,1.1962,0.0,10.52,eurusd,(SHORT) Position closed by execution
4275,2021-07-16,2021-07-26,SELL,WIN,1.18053,1.17722,1.1838,0.0,123.73,eurusd,(SHORT) Position closed by execution
4276,2021-07-30,2021-08-06,SELL,WIN,1.18696,1.18319,1.1903,0.0,143.31,eurusd,(SHORT) Position closed by execution
4277,2021-08-10,2021-08-17,SELL,LOSS,1.17202,1.17758,1.1819,0.0,-213.21,eurusd,(SHORT) Position closed by execution
4278,2021-08-18,2021-08-24,SELL,LOSS,1.17091,1.17459,1.1765,0.0,-137.97,eurusd,(SHORT) Position closed by execution
4279,2021-08-26,2021-09-01,BUY,WIN,1.17519,1.18086,1.1718,0.0,210.9,eurusd,(LONG) Position closed by execution
4280,2021-09-02,2021-09-08,SELL,WIN,1.18753,1.18423,1.1975,0.0,125.59,eurusd,(SHORT) Position closed by execution
