time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/value_loss,train/entropy_loss,train/n_updates,train/explained_variance,train/clip_range,train/approx_kl,train/clip_fraction,train/std,train/loss,train/learning_rate,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
647,532480,260,821,0.0011304737061436753,-1.8667858198285103,2590,-0.003581404685974121,0.2,0.04238452,0.20625,0.6147464513778687,-0.008876041509211063,0.0003,0.006280663583311252,9989.0,0.46927660377358493
648,534528,261,824,0.0010561705623331364,-1.8528660278767348,2600,-0.016243815422058105,0.2,0.0420843,0.168994140625,0.6100457906723022,0.008593632839620113,0.0003,0.006761689089762513,9989.0,0.46927660377358493
647,536576,262,828,0.002439223206965835,-1.8439203809946776,2610,-0.006454110145568848,0.2,0.026431527,0.13271484375,0.6083441376686096,-0.003745571244508028,0.0003,0.0012521740849479102,9989.0,0.46927660377358493
647,538624,263,831,0.001470982660066511,-1.8338981609791518,2620,-0.06673431396484375,0.2,0.04246082,0.196435546875,0.6053754091262817,0.006882484070956707,0.0003,0.00974545980716357,9989.0,0.46927660377358493
647,540672,264,834,0.0024424561153864486,-1.8197955314069987,2630,0.005506396293640137,0.2,0.01509366,0.121630859375,0.5987505316734314,-0.017456404864788055,0.0003,-0.006556314678164199,9989.0,0.4980788888888889
647,542720,265,837,0.0011563646536160376,-1.811746273189783,2640,-0.011124730110168457,0.2,0.026273802,0.180517578125,0.6011760234832764,-0.009389315731823444,0.0003,0.00017064421699615196,9989.0,0.4980788888888889
647,544768,266,841,0.0011992580382866435,-1.8239202175289393,2650,-0.027452588081359863,0.2,0.041505508,0.198779296875,0.6057639122009277,-0.006443365477025509,0.0003,0.006878190176212229,9989.0,0.4980788888888889
646,546816,267,845,0.0010888655303460837,-1.8319309819489717,2660,-0.002892017364501953,0.2,0.027617354,0.140673828125,0.6052281260490417,0.002634584903717041,0.0003,0.0017612501644180157,9989.0,0.4980788888888889
646,548864,268,848,0.0023764999481500127,-1.8247583340853453,2670,0.004143178462982178,0.2,0.03853552,0.156396484375,0.6029216051101685,-0.00852739904075861,0.0003,0.0042037148319650445,9989.0,0.4980788888888889
646,550912,269,852,0.001535948032142187,-1.830942790582776,2680,-0.05666935443878174,0.2,0.019918645,0.155517578125,0.6068833470344543,0.009884766303002834,0.0003,-0.00012377233942970634,9989.0,0.5281085272727273
646,552960,270,855,0.0012903300294055953,-1.831355046480894,2690,-0.0049364566802978516,0.2,0.012358287,0.130029296875,0.603598952293396,0.0026981295086443424,0.0003,0.002021839824737981,9989.0,0.5281085272727273
646,555008,271,858,0.001807868145442626,-1.824238820001483,2700,-0.005382537841796875,0.2,0.0398135,0.2240234375,0.6034977436065674,-0.013851339928805828,0.0003,0.013880321344913682,9989.0,0.5281085272727273
646,557056,272,861,0.0013248591856608982,-1.8255526278167964,2710,-0.00774538516998291,0.2,0.032407332,0.192236328125,0.6047703623771667,-0.03723403811454773,0.0003,0.01290180314317695,9989.0,0.5281085272727273
646,559104,273,864,0.002068735964348889,-1.8406661584973336,2720,-0.007966399192810059,0.2,0.019216035,0.1416015625,0.6125178337097168,0.012567054480314255,0.0003,-0.0012480315992434044,9989.0,0.5281085272727273
646,561152,274,868,0.0013324544192073518,-1.8472046557813884,2730,-0.008049726486206055,0.2,0.034552306,0.15576171875,0.6103953719139099,0.00039748428389430046,0.0003,-0.0012467060936614872,9989.0,0.5443980892857142
646,563200,275,871,0.0012072652851202292,-1.83835085965693,2740,-0.01002514362335205,0.2,0.0311375,0.136572265625,0.6063960194587708,-0.009061481803655624,0.0003,0.004607580957235768,9989.0,0.5443980892857142
645,565248,276,875,0.0012952700542882666,-1.8153307527303695,2750,-0.0160905122756958,0.2,0.0433723,0.20380859375,0.5972434878349304,-0.0055099306628108025,0.0003,0.005821565848600585,9989.0,0.5443980892857142
645,567296,277,878,0.001119379190276959,-1.798481259867549,2760,-0.016321778297424316,0.2,0.045566555,0.19560546875,0.5965049266815186,0.01227064523845911,0.0003,0.006268681322399061,9989.0,0.5443980892857142
645,569344,278,882,0.0018003840294113615,-1.7896298442035914,2770,0.0008105039596557617,0.2,0.026640946,0.130712890625,0.5918154716491699,-0.004033200908452272,0.0003,0.002481196452572476,9989.0,0.5443980892857142
644,571392,279,886,0.0011860518525281805,-1.7769398376345635,2780,-0.02212703227996826,0.2,0.035614055,0.1388671875,0.5894944667816162,0.051951274275779724,0.0003,0.008319689199561253,9989.0,0.5208348596491228
644,573440,280,889,0.0008891673776815878,-1.773270906880498,2790,-0.015451550483703613,0.2,0.029121196,0.1560546875,0.5871084332466125,0.0015679948264732957,0.0003,0.004372234411130193,9989.0,0.5208348596491228
644,575488,281,893,0.002057964050618466,-1.7749682281166315,2800,-0.0007159709930419922,0.2,0.03609287,0.21171875,0.5907687544822693,-0.004071281291544437,0.0003,0.0025497669208562,9989.0,0.5208348596491228
643,577536,282,897,0.0009588905790224089,-1.7859387721866369,2810,-0.013983607292175293,0.2,0.028894756,0.12958984375,0.591636598110199,-0.006803624331951141,0.0003,0.0034534770165919326,9989.0,0.5208348596491228
643,579584,283,900,0.00302015117231349,-1.7788620565086604,2820,-0.011809945106506348,0.2,0.036264487,0.172705078125,0.589337170124054,-0.016737233847379684,0.0003,0.0028016252457746305,9989.0,0.5230251724137931
643,581632,284,903,0.0011380402855138527,-1.7658181373029946,2830,-0.03309142589569092,0.2,0.022642199,0.153125,0.584358811378479,-0.011676791124045849,0.0003,0.004788095259573311,9989.0,0.5230251724137931
643,583680,285,906,0.001025041061984666,-1.7471627850085496,2840,0.0001919865608215332,0.2,0.02024147,0.136669921875,0.5786532759666443,-0.00912137795239687,0.0003,-0.002635274169733748,9989.0,0.5230251724137931
643,585728,286,909,0.0017262809831663616,-1.731541771069169,2850,-0.03835785388946533,0.2,0.054524668,0.261181640625,0.5767093896865845,-0.0010070872958749533,0.0003,0.0203162141944631,9989.0,0.5230251724137931
643,587776,287,912,0.0008131479464282166,-1.7249998372048139,2860,-0.042585134506225586,0.2,0.038412992,0.1365234375,0.5724298357963562,0.01494432520121336,0.0003,0.0020033068940392695,9989.0,0.5230251724137931
643,589824,288,916,0.0031851173276663757,-1.7062815252691508,2870,-0.0048253536224365234,0.2,0.02571777,0.1294921875,0.5666838884353638,0.008134826086461544,0.0003,-0.002961655741091818,9989.0,0.5024238983050847
643,591872,289,919,0.001095574699684221,-1.7065363384783268,2880,-0.0758507251739502,0.2,0.021701949,0.15751953125,0.5708057284355164,-0.006814146414399147,0.0003,0.006802727843023604,9989.0,0.5024238983050847
643,593920,290,922,0.0009033462648403656,-1.6986974488943816,2890,-0.024413347244262695,0.2,0.030711472,0.18203125,0.5638611316680908,0.0078016226179897785,0.0003,-0.0017599013983272016,9989.0,0.5024238983050847
643,595968,291,926,0.0013541078616981395,-1.6869427040219307,2900,0.00863736867904663,0.2,0.03681685,0.183544921875,0.5628028512001038,0.0350036546587944,0.0003,0.006523111632850487,9989.0,0.5024238983050847
643,598016,292,929,0.0008722253547603032,-1.677188164740801,2910,-0.03203868865966797,0.2,0.031189656,0.184130859375,0.5593217611312866,0.02922682836651802,0.0003,0.003124885344004724,9989.0,0.5024238983050847
643,600064,293,932,0.002633501512900693,-1.6773597631603478,2920,-0.0026259422302246094,0.2,0.020211056,0.16328125,0.562083899974823,0.008279392495751381,0.0003,0.006858610498602502,9989.0,0.5098184166666666
643,602112,294,935,0.0008549696309273713,-1.6720901362597942,2930,-0.03852581977844238,0.2,0.035825912,0.168310546875,0.5574813485145569,0.0010026585077866912,0.0003,0.003731885825982317,9989.0,0.5098184166666666
643,604160,295,938,0.0011631948402282433,-1.6638937450945377,2940,-0.013180851936340332,0.2,0.04233112,0.20498046875,0.5579962730407715,-0.008574534207582474,0.0003,0.008963244364713319,9989.0,0.5098184166666666
643,606208,296,941,0.0012870008207755746,-1.6558559413999319,2950,-0.001693129539489746,0.2,0.035749573,0.20439453125,0.5544606447219849,-0.003277720184996724,0.0003,0.0041439439184614455,9989.0,0.5098184166666666
643,608256,297,944,0.0010961324611344025,-1.6414862439036368,2960,-0.026555180549621582,0.2,0.022444751,0.1521484375,0.5480452179908752,-0.029070662334561348,0.0003,0.0027971683943178506,9989.0,0.5098184166666666
643,610304,298,947,0.002677854764260701,-1.6274700056761504,2970,-0.003675699234008789,0.2,0.018898198,0.129150390625,0.545647144317627,-0.001970114652067423,0.0003,-0.002037525549530983,9989.0,0.5102088032786884
643,612352,299,951,0.0012852253104938427,-1.608057664334774,2980,-0.01816117763519287,0.2,0.02520272,0.149267578125,0.5381464958190918,-0.025070302188396454,0.0003,0.0017272730241529644,9989.0,0.5102088032786884
643,614400,300,954,0.001108959074736049,-1.5858865708112717,2990,-0.014589309692382812,0.2,0.016912587,0.158349609375,0.5346524715423584,0.0035669528879225254,0.0003,0.0038592620672716293,9989.0,0.5102088032786884
643,616448,301,957,0.001784957330346515,-1.587106603384018,3000,-0.009241700172424316,0.2,0.0517907,0.229541015625,0.5379976630210876,0.058833636343479156,0.0003,0.019329128081153613,9989.0,0.5102088032786884
643,618496,302,960,0.0015284759741916788,-1.591562107205391,3010,-0.02025747299194336,0.2,0.017402422,0.140673828125,0.5368135571479797,0.0018868178594857454,0.0003,-0.0029483965859981253,9989.0,0.5102088032786884
643,620544,303,964,0.0019022284061065875,-1.5762110121548176,3020,-0.0064694881439208984,0.2,0.028000414,0.172119140625,0.529455304145813,-0.019300583750009537,0.0003,0.0004748798717628233,9989.0,0.5190025483870967
643,622592,304,967,0.0011051362638681895,-1.5571212284266949,3030,-0.02806377410888672,0.2,0.037816405,0.138623046875,0.5275489687919617,0.015031426213681698,0.0003,0.005325966245436575,9989.0,0.5190025483870967
643,624640,305,970,0.0013062002743026823,-1.5587970353662968,3040,-0.01920497417449951,0.2,0.0665078,0.19326171875,0.5297637581825256,0.08405083417892456,0.0003,0.011615811417868827,9989.0,0.5190025483870967
643,626688,306,973,0.0010738726436102298,-1.5668087355792522,3050,-0.014439105987548828,0.2,0.037042066,0.180615234375,0.5318397283554077,-0.0018166234949603677,0.0003,0.011723688080382998,9989.0,0.5190025483870967
643,628736,307,976,0.001510650204909325,-1.572677832096815,3060,0.003009498119354248,0.2,0.024227526,0.15888671875,0.5325474143028259,-0.007248149253427982,0.0003,0.0011464246737887152,9989.0,0.5190025483870967
644,630784,308,979,0.0016522004843864124,-1.5763475742191075,3070,-0.006042957305908203,0.2,0.019798629,0.115673828125,0.5337350368499756,0.015240190550684929,0.0003,-0.004590257864037994,9989.0,0.5064858412698412
643,632832,309,982,0.00112250129768654,-1.5704666662961244,3080,-0.015278816223144531,0.2,0.0196821,0.11171875,0.5307744145393372,-0.006873610895127058,0.0003,-0.0019309534443891607,9989.0,0.5064858412698412
643,634880,310,986,0.0015846143867747741,-1.5763086311519146,3090,-0.005733013153076172,0.2,0.15905179,0.301220703125,0.5381307601928711,0.015610193833708763,0.0003,0.033237698071752676,9989.0,0.5064858412698412
643,636928,311,989,0.0011379448304069228,-1.5934302281588315,3100,-0.036727070808410645,0.2,0.03434606,0.17177734375,0.5376805663108826,-0.02673499286174774,0.0003,0.0028566953435074536,9989.0,0.5064858412698412
643,638976,312,992,0.001895585621605278,-1.5879760269075631,3110,-0.023277997970581055,0.2,0.023086222,0.136572265625,0.5353519916534424,0.02497500739991665,0.0003,0.008319301684969105,9989.0,0.5064858412698412
643,641024,313,995,0.0014156479615849093,-1.5807077139616013,3120,-0.022945880889892578,0.2,0.039939065,0.18818359375,0.5344411730766296,0.052144866436719894,0.0003,0.007041799128637649,9989.0,0.5088699218749999
644,643072,314,998,0.0009380451498145703,-1.5754579003900289,3130,-0.025718331336975098,0.2,0.025377573,0.158642578125,0.5314503908157349,-0.025263547897338867,0.0003,0.0010740283410996198,9989.0,0.5088699218749999
644,645120,315,1001,0.0009795513758945162,-1.5705800279974937,3140,-0.00914466381072998,0.2,0.05711876,0.191162109375,0.5318472385406494,0.0009709940641187131,0.0003,0.011765765621385071,9989.0,0.5088699218749999
644,647168,316,1004,0.0009730452557050739,-1.5637931019067763,3150,-0.005950808525085449,0.2,0.033856936,0.14599609375,0.5267104506492615,-0.025747066363692284,0.0003,0.004061796218593372,9989.0,0.5088699218749999
644,649216,317,1007,0.0017782652485038852,-1.5481485079973936,3160,-0.008456587791442871,0.2,0.032364167,0.14892578125,0.5249178409576416,0.012931055389344692,0.0003,0.0026731323450803757,9989.0,0.5088699218749999
644,651264,318,1010,0.0009237396496246219,-1.554623929783702,3170,-0.03968775272369385,0.2,0.040120147,0.173046875,0.5289547443389893,0.0016388450749218464,0.0003,0.006794204068864928,9989.0,0.5224650307692307
644,653312,319,1014,0.0010150928961593308,-1.5633879356086253,3180,-0.012251734733581543,0.2,0.028959006,0.152490234375,0.5307737588882446,-0.01595470681786537,0.0003,0.0023386162385577334,9989.0,0.5224650307692307
644,655360,320,1017,0.0014316730073915096,-1.5539714861661196,3190,-0.022098779678344727,0.2,0.04506258,0.199853515625,0.5238193273544312,-0.014427433721721172,0.0003,0.009944357318454422,9989.0,0.5224650307692307
644,657408,321,1020,0.0006139924768831407,-1.5332728192210197,3200,-0.03617405891418457,0.2,0.04741092,0.156884765625,0.5215224027633667,0.001842927886173129,0.0003,0.00912738678889582,9989.0,0.5224650307692307
644,659456,322,1023,0.0019524647646903758,-1.5392132382839918,3210,-0.0006886720657348633,0.2,0.027664315,0.1466796875,0.5259420871734619,-0.004044202156364918,0.0003,0.006067548457940575,9989.0,0.5363302121212121
644,661504,323,1027,0.0010409460925075108,-1.5478902921080588,3220,-0.028281450271606445,0.2,0.058738716,0.15732421875,0.5263110399246216,0.008669454604387283,0.0003,0.009917974090785719,9989.0,0.5363302121212121
644,663552,324,1030,0.0008310244097629038,-1.5645059991627932,3230,-0.013724327087402344,0.2,0.049989693,0.18310546875,0.5336326360702515,0.08488915115594864,0.0003,0.01416193516633939,9989.0,0.5363302121212121
644,665600,325,1033,0.0013640306255183533,-1.5790167450904846,3240,-0.019922733306884766,0.2,0.043926764,0.166064453125,0.5346754193305969,-0.01072145625948906,0.0003,0.008907693369837943,9989.0,0.5363302121212121
644,667648,326,1036,0.0010129507732017373,-1.57685109898448,3250,-0.015362977981567383,0.2,0.010493051,0.1068359375,0.5323995351791382,0.0004980784724466503,0.0003,0.0017993176195886917,9989.0,0.5363302121212121
643,669696,327,1040,0.00200789863083628,-1.5638955526053906,3260,-0.019291996955871582,0.2,0.038196255,0.171826171875,0.5288858413696289,0.026495158672332764,0.0003,0.0016031524799473118,9989.0,0.5206522089552238
643,671744,328,1043,0.0011734753112250472,-1.5541912514716387,3270,-0.03141307830810547,0.2,0.05934702,0.195068359375,0.5277573466300964,0.0189747903496027,0.0003,0.008873356768162921,9989.0,0.5206522089552238
643,673792,329,1046,0.0009615872253561974,-1.551221165433526,3280,-0.018725156784057617,0.2,0.06114512,0.22158203125,0.5262132287025452,0.0435260646045208,0.0003,0.010592126139090396,9989.0,0.5206522089552238
643,675840,330,1050,0.0014726263827469666,-1.5366198148578405,3290,-0.0023012161254882812,0.2,0.019400332,0.1740234375,0.5192157626152039,0.007341718766838312,0.0003,0.004841069485701155,9989.0,0.5206522089552238
643,677888,331,1053,0.0009811321178858634,-1.5185855522751808,3300,-0.02124941349029541,0.2,0.021600382,0.171142578125,0.5167626142501831,-0.0014715536963194609,0.0003,-0.003091094741830602,9989.0,0.5206522089552238
643,679936,332,1056,0.0022405421863368248,-1.5239102393388748,3310,0.01588350534439087,0.2,0.030529859,0.162890625,0.521804928779602,0.008761988952755928,0.0003,0.0028568744179210625,9989.0,0.5332062205882352
643,681984,333,1059,0.0009637527704398962,-1.5419639591127634,3320,-0.07892441749572754,0.2,0.03946177,0.165185546875,0.5257768034934998,0.023236475884914398,0.0003,0.004966813748615096,9989.0,0.5332062205882352
643,684032,334,1062,0.0011227237075218,-1.5407656800001859,3330,-0.00863337516784668,0.2,0.022289485,0.13251953125,0.5227165222167969,0.012024692259728909,0.0003,0.009563563381379935,9989.0,0.5332062205882352
643,686080,335,1065,0.0012879037283710204,-1.5520917560905219,3340,-0.011999964714050293,0.2,0.04943454,0.239892578125,0.5305371880531311,0.0375840924680233,0.0003,0.015123543835943564,9989.0,0.5332062205882352
643,688128,336,1068,0.0012664833635426475,-1.5609460305422544,3350,-0.012889742851257324,0.2,0.022332413,0.141748046875,0.52802574634552,-0.0031336185056716204,0.0003,0.0005500185972778127,9989.0,0.5332062205882352
643,690176,337,1071,0.0020515014459306256,-1.5556524105370044,3360,-0.014896988868713379,0.2,0.04477466,0.181884765625,0.5264095664024353,0.06547306478023529,0.0003,0.003886255985707976,9989.0,0.5327512898550724
643,692224,338,1074,0.0008877037049387582,-1.5515184849500656,3370,-0.017471671104431152,0.2,0.039364204,0.1384765625,0.5270146131515503,0.01954064331948757,0.0003,0.005493732442846522,9989.0,0.5327512898550724
