Step,StepGlobal,Balance,Action,Position,Reward,TotalReward,Done,Wins,Losses,TotalTrades,TimeLimit.truncated,Truncated
216,216,13216.689999999997,-0.9064177,2,0.0,0.2873681901885132,True,16,15,31,"{'r': 0.287368, 'l': 206, 't': 0.585214}",False
216,422,9362.120000000003,0.09464988,0,0.0,-0.060563328863767904,True,11,24,35,"{'r': -0.060563, 'l': 206, 't': 0.768627}",False
216,628,10796.029999999999,-1.0,0,0.0412325396802434,0.08085872169146882,True,28,10,38,"{'r': 0.080859, 'l': 206, 't': 0.949978}",False
216,834,9028.899999999994,0.46925056,1,0.0,-0.09848159711584879,True,16,24,40,"{'r': -0.098482, 'l': 206, 't': 1.131283}",False
216,1040,11156.049999999997,1.0,0,-0.008667456340598945,0.11893361014639846,True,14,18,32,"{'r': 0.118934, 'l': 206, 't': 1.310914}",False
216,1246,10013.950000000003,1.0,1,0.0,0.005132680543163178,True,19,16,35,"{'r': 0.005133, 'l': 206, 't': 1.507035}",False
216,1452,11020.159999999996,0.4457738,2,0.0,0.10488488574194217,True,20,14,34,"{'r': 0.104885, 'l': 206, 't': 1.701142}",False
216,1658,10867.429999999997,0.821134,1,0.0,0.08742149575266844,True,18,15,33,"{'r': 0.087421, 'l': 206, 't': 1.892856}",False
216,1864,10345.26,0.86698234,0,-0.008667354688852097,0.042521550323107914,True,17,19,36,"{'r': 0.042522, 'l': 206, 't': 2.086184}",False
216,2070,8081.600000000003,-0.17016879,1,0.0,-0.2091321979328637,True,12,27,39,"{'r': -0.209132, 'l': 206, 't': 2.739841}",False
216,2276,10788.640000000007,0.09292884,0,0.0,0.08244484841556506,True,19,20,39,"{'r': 0.082445, 'l': 206, 't': 2.937759}",False
216,2482,11663.83,-0.43280753,1,0.0,0.15863048724907916,True,21,13,34,"{'r': 0.15863, 'l': 206, 't': 3.132394}",False
216,2688,10393.990000000002,0.27430898,1,0.0,0.044121431750938474,True,17,18,35,"{'r': 0.044121, 'l': 206, 't': 3.320147}",False
216,2894,12845.549999999996,1.0,1,0.0,0.25949892665973995,True,17,17,34,"{'r': 0.259499, 'l': 206, 't': 3.500935}",False
216,3100,9884.51,0.36913964,0,0.0,-0.00725899425430687,True,16,18,34,"{'r': -0.007259, 'l': 206, 't': 3.680799}",False
216,3306,10698.690000000004,0.321525,1,0.0,0.07427005929440272,True,17,18,35,"{'r': 0.07427, 'l': 206, 't': 3.864238}",False
216,3512,9745.52,1.0,1,0.0,-0.021376658940489127,True,13,21,34,"{'r': -0.021377, 'l': 206, 't': 4.04222}",False
216,3718,10337.029999999995,0.07513024,1,0.0,0.039153496481061575,True,21,17,38,"{'r': 0.039153, 'l': 206, 't': 4.224937}",False
216,3924,9423.67,0.27415502,0,0.0,-0.055048032535938124,True,17,20,37,"{'r': -0.055048, 'l': 206, 't': 4.407449}",False
216,4130,12740.45,0.024304524,0,0.0,0.2537318184857021,True,16,16,32,"{'r': 0.253732, 'l': 206, 't': 4.967671}",False
216,4336,10899.420000000006,1.0,2,0.0,0.09279471634000419,True,15,20,35,"{'r': 0.092795, 'l': 206, 't': 5.149213}",False
216,4542,10764.959999999995,0.31129867,1,0.0,0.08145578587292018,True,18,17,35,"{'r': 0.081456, 'l': 206, 't': 5.328291}",False
216,4748,11140.020000000006,1.0,0,-0.008667469935269803,0.11578459625245548,True,15,18,33,"{'r': 0.115785, 'l': 206, 't': 5.506641}",False
216,4954,9700.349999999993,1.0,1,0.0,-0.024178347299139032,True,18,19,37,"{'r': -0.024178, 'l': 206, 't': 5.69033}",False
216,5160,12866.750000000002,0.6295408,1,0.0,0.2606432216492007,True,21,14,35,"{'r': 0.260643, 'l': 206, 't': 5.874523}",False
216,5366,11112.259999999995,0.4809997,1,0.0,0.1113198280033661,True,15,18,33,"{'r': 0.11132, 'l': 206, 't': 6.058544}",False
216,5572,8282.480000000003,0.95854354,1,0.0,-0.18367456107161156,True,13,22,35,"{'r': -0.183675, 'l': 206, 't': 6.237958}",False
216,5778,8626.400000000005,0.9368722,1,0.0,-0.14243133335912905,True,8,26,34,"{'r': -0.142431, 'l': 206, 't': 6.416653}",False
216,5984,9717.219999999998,-0.27226454,0,0.0,-0.022606093969245063,True,14,22,36,"{'r': -0.022606, 'l': 206, 't': 6.596173}",False
216,6190,12046.450000000004,-0.39229584,0,0.0,0.19209897551596267,True,21,12,33,"{'r': 0.192099, 'l': 206, 't': 7.154238}",False
216,6396,9069.630000000008,-0.40639025,0,0.0,-0.09263211427161488,True,12,25,37,"{'r': -0.092632, 'l': 206, 't': 7.33415}",False
216,6602,10631.670000000006,0.7052711,1,0.0,0.07282183842062526,True,13,18,31,"{'r': 0.072822, 'l': 206, 't': 7.512069}",False
216,6808,11962.700000000004,-0.33177412,1,0.0,0.1851506186637308,True,22,11,33,"{'r': 0.185151, 'l': 206, 't': 7.690234}",False
216,7014,9998.88,0.5173346,1,0.0,0.007720862116784544,True,19,20,39,"{'r': 0.007721, 'l': 206, 't': 7.87079}",False
216,7220,9266.770000000002,-1.0,2,0.0,-0.0718661026622351,True,21,18,39,"{'r': -0.071866, 'l': 206, 't': 8.057118}",False
216,7426,11160.599999999999,0.029989406,2,0.0,0.11421673186060197,True,20,12,32,"{'r': 0.114217, 'l': 206, 't': 8.235046}",False
216,7632,8999.020000000002,-0.7341734,1,0.0,-0.0992376987288259,True,17,15,32,"{'r': -0.099238, 'l': 206, 't': 8.413301}",False
216,7838,10875.980000000001,0.9217537,1,0.0,0.08924029595730043,True,19,17,36,"{'r': 0.08924, 'l': 206, 't': 8.592584}",False
216,8044,10362.640000000005,1.0,1,0.0,0.04421094251651209,True,17,19,36,"{'r': 0.044211, 'l': 206, 't': 8.771678}",False
216,8250,11128.180000000002,-1.0,1,0.0,0.11415561675695532,True,16,17,33,"{'r': 0.114156, 'l': 206, 't': 9.325744}",False
216,8456,11369.800000000003,-0.6446052,0,0.02729100313975281,0.13615484720401178,True,18,16,34,"{'r': 0.136155, 'l': 206, 't': 9.504559}",False
216,8662,12029.799999999994,0.046509445,0,0.0,0.1926826420161099,True,16,16,32,"{'r': 0.192683, 'l': 206, 't': 9.682305}",False
216,8868,10758.010000000002,0.22626716,0,0.0,0.07853523582019073,True,15,18,33,"{'r': 0.078535, 'l': 206, 't': 9.860463}",False
216,9074,11771.360000000002,1.0,0,-0.008667472890987921,0.1689120761055983,True,23,12,35,"{'r': 0.168912, 'l': 206, 't': 10.045003}",False
216,9280,9161.800000000001,-0.0460708,0,0.0,-0.08278515966404679,True,15,18,33,"{'r': -0.082785, 'l': 206, 't': 10.22329}",False
