rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/clip_fraction,train/clip_range,train/entropy_loss,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/loss,train/explained_variance,train/std,train/n_updates
0.026535333333333334,206.0,2048,1104,1,1,,,,,,,,,,,
0.05039705263157895,206.0,4096,985,2,4,0.049755859375,0.2,-2.823460280150175,0.010474644695204916,0.005206921,-0.005666005727835,0.0003,-0.0048704594373703,-8.310676574707031,0.9903974533081055,10
0.03075651724137932,206.0,6144,971,3,6,0.032421875,0.2,-2.8232320591807367,0.004288542136055185,0.005437993,-0.004745412249758374,0.0003,-0.0019161747768521309,-0.617730975151062,0.9939504861831665,20
