time/fps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/loss,train/clip_range,train/explained_variance,train/n_updates,train/entropy_loss,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/clip_fraction,train/value_loss,train/std
1942,1,-0.12618725,989.0,20480,10,,,,,,,,,,,
1657,2,-0.121979175,989.0,40960,24,0.017470261082053185,0.2,-31.245803833007812,10,-2.847325120717287,0.0003,0.003596998,-0.0015711153474694583,0.0304150390625,0.009802615950102336,1.0038866996765137
1579,3,-0.10285450000000003,989.0,61440,38,0.007176476065069437,0.2,-1.0311362743377686,20,-2.8549014300853015,0.0003,0.0044228965,-0.001690771160647273,0.0377587890625,0.0019129075895216374,1.0107746124267578
1545,4,-0.06090731249999999,989.0,81920,52,-0.01337047852575779,0.2,-0.036576151847839355,30,-2.8577221220731737,0.0003,0.0056269243,-0.0022860221286828165,0.0544091796875,0.0014938135303236776,1.0083885192871094
1523,5,-0.03389299999999999,989.0,102400,67,0.014481896534562111,0.2,0.012163817882537842,40,-2.8483898321539165,0.0003,0.0062075714,-0.002121113512548618,0.057666015625,0.0014899518722268112,1.0027271509170532
1512,6,-0.0022679700000000063,989.0,122880,81,0.009405459277331829,0.2,0.007632851600646973,50,-2.8318482730537653,0.0003,0.0057786005,-0.0026171910436823963,0.0565966796875,0.001383127667922963,0.9956908226013184
1503,7,0.07108162,989.0,143360,95,-0.01004713773727417,0.2,-0.01825857162475586,60,-2.8000243930518627,0.0003,0.006204621,-0.0013509542661631713,0.0601708984375,0.0012615814974924434,0.9788079261779785
1498,8,0.14437702,989.0,163840,109,0.018405230715870857,0.2,0.0182875394821167,70,-2.779818201288581,0.0003,0.0057448572,-0.002702939091832377,0.0546728515625,0.0012633982208717497,0.9670597314834595
1494,9,0.20031879,989.0,184320,123,0.002910791663452983,0.2,0.0032827258110046387,80,-2.755611176714301,0.0003,0.006579928,-0.0019455373541859445,0.0724462890625,0.0013176292060597917,0.9576199054718018
1490,10,0.27942606000000003,989.0,204800,137,0.004684144631028175,0.2,0.013882994651794434,90,-2.729096750766039,0.0003,0.0069005117,-0.0016349559665832204,0.07123046875,0.001332287428631389,0.9467283487319946
1488,11,0.3869350200000001,989.0,225280,151,0.0030313937459141016,0.2,0.01016765832901001,100,-2.7166813054680823,0.0003,0.0075916154,-0.0012060448873671703,0.07951171875,0.0012562057704417384,0.941254734992981
1485,12,0.44834769,989.0,245760,165,-0.002531887497752905,0.2,0.022417008876800537,110,-2.7067554230242967,0.0003,0.007482344,-0.0009610475636145565,0.0641357421875,0.00123309094702563,0.9350407123565674
1482,13,0.44697452000000004,989.0,266240,179,-0.021502265706658363,0.2,0.014948666095733643,120,-2.687510203719139,0.0003,0.0065903226,-0.001398007428215351,0.06291015625,0.0011362440846278332,0.9269289970397949
1480,14,0.4859190400000001,989.0,286720,193,-0.010980164632201195,0.2,0.010579407215118408,130,-2.669944781586528,0.0003,0.00761067,-0.00205474287555262,0.0797119140625,0.001216738377506772,0.9196416139602661
1478,15,0.5280202300000001,989.0,307200,207,-0.02115684747695923,0.2,0.02120828628540039,140,-2.663120934069157,0.0003,0.006344647,-0.0015606014276272617,0.06927734375,0.0012180067587541999,0.9183624982833862
1477,16,0.55662268,989.0,327680,221,-0.020644936710596085,0.2,0.0020311474800109863,150,-2.6505358795821667,0.0003,0.006363263,-0.0017873350011359435,0.063095703125,0.0012166168336443662,0.9080811738967896
1476,17,0.6291629599999999,989.0,348160,235,0.008262286894023418,0.2,0.020983457565307617,160,-2.623273539170623,0.0003,0.006598553,-0.002010474552080268,0.071708984375,0.0013709934275721025,0.8964488506317139
1475,18,0.7288386700000001,989.0,368640,249,-0.00038294552359730005,0.2,0.04073023796081543,170,-2.6051613446325064,0.0003,0.005164956,-0.0007827087394252885,0.065771484375,0.0012992289330577477,0.8900024890899658
1475,19,0.7901695400000002,989.0,389120,263,-0.011908060871064663,0.2,0.04087179899215698,180,-2.585230337828398,0.0003,0.006671332,-0.0016094152542063967,0.0685888671875,0.0012539623046541237,0.8797381520271301
1475,20,0.82480286,989.0,409600,277,0.0015026939800009131,0.2,0.028074800968170166,190,-2.574589978456497,0.0003,0.0074333423,-0.0012493802045355552,0.0792578125,0.0012070163594034965,0.8755527138710022
1475,21,0.8588381500000001,989.0,430080,291,-0.007947052828967571,0.2,0.05439901351928711,200,-2.548291800543666,0.0003,0.007524299,-0.002659692130982876,0.0820654296875,0.001179118229320011,0.8649863004684448
1474,22,0.8947932299999999,989.0,450560,305,-0.026744894683361053,0.2,0.05163365602493286,210,-2.5309731913357973,0.0003,0.006253487,-0.0008238341090327595,0.066923828125,0.0012563457093528996,0.8570812940597534
1474,23,0.9438136899999998,989.0,471040,319,-0.0033659350592643023,0.2,0.054679930210113525,220,-2.50703596226871,0.0003,0.008260556,-0.0006478397891623899,0.077451171875,0.0013157301863611793,0.844543993473053
1474,24,0.9945194500000001,989.0,491520,333,0.0029628544580191374,0.2,0.0675351619720459,230,-2.478409883752465,0.0003,0.006899897,-0.001892054012423614,0.07671875,0.0011838954443828698,0.8346257209777832
1473,25,1.0263791599999998,989.0,512000,347,-0.0028721201233565807,0.2,0.06332278251647949,240,-2.462001494169235,0.0003,0.012709891,0.00021960067853797228,0.093564453125,0.00123943648641216,0.8300819396972656
1474,26,1.06165565,989.0,532480,361,0.004632801748812199,0.2,0.06135159730911255,250,-2.440024128705263,0.0003,0.009803014,-0.00020762356507475488,0.09376953125,0.0011797586012016836,0.8204218149185181
1473,27,1.10651722,989.0,552960,375,0.014267230406403542,0.2,0.06730735301971436,260,-2.425343858152628,0.0003,0.014302137,0.001247992964927107,0.09962890625,0.0013390109978172404,0.8157654404640198
