rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/fps,time/iterations,rollout/ep_rew_mean,train/approx_kl,train/value_loss,train/std,train/explained_variance,train/n_updates,train/policy_gradient_loss,train/loss,train/clip_range,train/entropy_loss,train/clip_fraction,train/learning_rate
989.0,10,20480,1958,1,-0.028388799999999992,,,,,,,,,,,
989.0,24,40960,1675,2,-0.0042062750000000145,0.0033282328,0.006726284341420978,1.0119847059249878,-32.255340576171875,10,-0.001346921769727487,1.2857140973210335e-05,0.2,-2.8570202174037695,0.0267626953125,0.0003
989.0,38,61440,1599,3,0.03668556666666667,0.0047265836,0.0023315250864652626,1.0081076622009277,-0.4488794803619385,20,-0.0009897499719227199,0.008930251002311707,0.2,-2.8550908068567513,0.0426611328125,0.0003
989.0,52,81920,1559,4,0.016777499999999997,0.004797018,0.002149415446110652,0.9967755079269409,-0.015234231948852539,30,-0.0018541370744060259,-0.0060356296598911285,0.2,-2.8322059159725903,0.0445751953125,0.0003
989.0,66,102400,1533,5,0.042262179999999996,0.00528215,0.0019931076932880386,0.9982975721359253,0.009935319423675537,40,-0.0009301425913872663,0.0031800861470401287,0.2,-2.835260447487235,0.0497607421875,0.0003
989.0,80,122880,1522,6,0.05467162999999999,0.006230984,0.001662739703879197,0.9945662021636963,0.013184130191802979,50,-4.195389992673881e-05,-9.171362034976482e-05,0.2,-2.831793957054615,0.063095703125,0.0003
989.0,94,143360,1514,7,0.06770245999999998,0.004418245,0.0017710508643722278,0.9959773421287537,0.010303378105163574,60,-0.001828695311123738,0.01609550043940544,0.2,-2.831964852437377,0.0469921875,0.0003
989.0,108,163840,1508,8,0.07617571999999999,0.0066811554,0.0017350215501392085,0.9910992383956909,-0.00046825408935546875,70,-0.0007667792447318788,0.021898720413446426,0.2,-2.8224757365882396,0.0604345703125,0.0003
989.0,122,184320,1502,9,0.13597576,0.0049470766,0.001692063441259961,0.9886577725410461,-0.006540417671203613,80,-0.0012608407031802927,-0.019871583208441734,0.2,-2.817949490249157,0.0516552734375,0.0003
989.0,136,204800,1498,10,0.15884151,0.008387414,0.001695466001492605,0.9911634922027588,-0.00264739990234375,90,-0.00030397148031624966,-0.0019990121945738792,0.2,-2.8214033494144677,0.0757275390625,0.0003
989.0,150,225280,1495,11,0.20597319,0.008672292,0.0017106139681709466,0.9815134406089783,0.009409427642822266,100,0.0006420768699899782,-0.04169638082385063,0.2,-2.8086871364712716,0.08970703125,0.0003
989.0,164,245760,1491,12,0.26809292,0.007176337,0.0015421544050877856,0.971137523651123,0.0003433823585510254,110,-0.001011930154345464,-0.005437607876956463,0.2,-2.7817545245587825,0.0710986328125,0.0003
989.0,178,266240,1488,13,0.32216566999999996,0.007997821,0.001680248701322853,0.963215708732605,-0.001219630241394043,120,-0.0008188152249203994,-0.008999278768897057,0.2,-2.764636225551367,0.068759765625,0.0003
989.0,193,286720,1485,14,0.3649710400000001,0.010507812,0.001562524652963475,0.9587119817733765,0.00484079122543335,130,0.0024154482812446076,0.029443172737956047,0.2,-2.751522487550974,0.10216796875,0.0003
989.0,207,307200,1483,15,0.42823904,0.00801377,0.001651647780327039,0.9583156108856201,0.012011051177978516,140,0.00031756031617987903,-0.007141327019780874,0.2,-2.752943480461836,0.08779296875,0.0003
989.0,221,327680,1482,16,0.45709319,0.005817263,0.0015693038680910831,0.9529387950897217,0.004909992218017578,150,-0.0010159250695141965,-0.0048988256603479385,0.2,-2.7437799690663813,0.0643603515625,0.0003
989.0,235,348160,1481,17,0.50755422,0.008594751,0.0016642784393116018,0.9498854875564575,0.012803316116333008,160,0.0018393248043139464,0.003368535079061985,0.2,-2.7353028539568185,0.094541015625,0.0003
989.0,249,368640,1479,18,0.5325574799999999,0.005014431,0.0016708076828399498,0.9418861865997314,0.011650800704956055,170,-0.0017252662012469955,-0.008445683866739273,0.2,-2.7205590442568064,0.057763671875,0.0003
989.0,263,389120,1478,19,0.56510069,0.012980064,0.0015509883726008411,0.9391645789146423,0.01872938871383667,180,0.00307285675269668,0.018671292811632156,0.2,-2.7093495801091194,0.111357421875,0.0003
989.0,277,409600,1478,20,0.6286496499999998,0.0057532517,0.001589339064375963,0.926803708076477,0.01694345474243164,190,-0.0014272188788163477,0.011280076578259468,0.2,-2.688776070922613,0.06384765625,0.0003
989.0,291,430080,1477,21,0.66683944,0.010712685,0.0016207005207070325,0.9197844862937927,0.018883824348449707,200,0.0007425775402225554,0.008024129085242748,0.2,-2.6729166469722987,0.1110986328125,0.0003
989.0,305,450560,1477,22,0.7296802300000002,0.008059174,0.001610695797153312,0.9090850353240967,0.02434450387954712,210,0.00019716846873052418,-0.009193182922899723,0.2,-2.648244983255863,0.088447265625,0.0003
989.0,319,471040,1476,23,0.8039850399999999,0.005820889,0.0015797805895454075,0.8978484869003296,0.02420973777770996,220,-0.0014754400815581903,-0.00840612780302763,0.2,-2.6277235129475596,0.067587890625,0.0003
989.0,333,491520,1475,24,0.8468193700000001,0.0068855425,0.001700135484279599,0.8890328407287598,0.03504049777984619,230,-0.0021146806502656545,0.0017903298139572144,0.2,-2.6043203794956207,0.083759765625,0.0003
989.0,347,512000,1473,25,0.8988633699999999,0.0064794743,0.0017187544087937567,0.8884207010269165,0.04641789197921753,240,-0.0004957030991499778,-9.97197930701077e-05,0.2,-2.60135230012238,0.07287109375,0.0003
989.0,361,532480,1473,26,0.95026157,0.0067409105,0.0016605036396686046,0.8764691352844238,0.04611438512802124,250,-0.001402348889678251,-0.017331374809145927,0.2,-2.575713286995888,0.0725,0.0003
989.0,375,552960,1473,27,1.02857624,0.006267889,0.0017340498018165818,0.8720892667770386,0.03933817148208618,260,-0.00041949182996177116,0.012225656770169735,0.2,-2.5613876654952765,0.0714208984375,0.0003
989.0,389,573440,1473,28,1.04135417,0.0059147794,0.0016822230981961184,0.8622783422470093,0.040136873722076416,270,0.011327287412277655,-0.0033089369535446167,0.2,-2.5509554781764745,0.123037109375,0.0003
989.0,403,593920,1473,29,1.1568372700000003,0.007834563,0.0019019857810053508,0.8535828590393066,0.043216586112976074,280,0.0002610022993758321,-0.002242374699562788,0.2,-2.5203914629667996,0.0870458984375,0.0003
989.0,417,614400,1472,30,1.2537497899999999,0.00680134,0.0017676051282069238,0.8444308638572693,0.07196474075317383,290,-0.0013406934941303916,0.0062634204514324665,0.2,-2.4937247353047134,0.076103515625,0.0003
989.0,431,634880,1471,31,1.29689341,0.0070816255,0.0018847057081075036,0.8391975164413452,0.06979972124099731,300,2.7600371831795202e-05,0.0026732846163213253,0.2,-2.485749898403883,0.070595703125,0.0003
989.0,445,655360,1470,32,1.37120544,0.0075874487,0.001824313569086371,0.831475019454956,0.06749206781387329,310,-0.00031265091529348866,0.01449136808514595,0.2,-2.466574054658413,0.0771826171875,0.0003
989.0,459,675840,1470,33,1.4207752099999995,0.007993618,0.0018340214060845027,0.8250723481178284,0.07833278179168701,320,-0.0006388636196788866,0.03061196208000183,0.2,-2.448016628846526,0.0826708984375,0.0003
989.0,473,696320,1469,34,1.4599494700000006,0.008749412,0.0018681477145764801,0.8185780048370361,0.07346069812774658,330,0.00028291291659115813,-0.012643148191273212,0.2,-2.4311406291276216,0.08529296875,0.0003
989.0,487,716800,1469,35,1.50016256,0.0071040676,0.0020350064008744085,0.8110876679420471,0.06980842351913452,340,0.000155833980825264,-0.00779297761619091,0.2,-2.409899329170585,0.08048828125,0.0003
989.0,501,737280,1469,36,1.52428469,0.00842272,0.0018338467821740778,0.8013651371002197,0.09292441606521606,350,-0.0005526698839094024,0.04886165261268616,0.2,-2.3821992737799884,0.089931640625,0.0003
989.0,515,757760,1469,37,1.6055566300000002,0.0067948154,0.0017368343868292867,0.798041820526123,0.09536826610565186,360,-0.0011058064125245438,0.014581508003175259,0.2,-2.370214425176382,0.08376953125,0.0003
989.0,529,778240,1469,38,1.6580495000000002,0.006454629,0.0018556931810962852,0.7890304327011108,0.10320878028869629,370,-0.0003449757878843229,-0.021048439666628838,0.2,-2.346334280371666,0.0817529296875,0.0003
989.0,543,798720,1469,39,1.67464019,0.0075325877,0.0019528586767046364,0.7870849370956421,0.11712378263473511,380,-0.0006133996283460874,0.002252076519653201,0.2,-2.3422460938990115,0.089072265625,0.0003
989.0,557,819200,1469,40,1.7285235799999998,0.0070702555,0.0019517630009977438,0.7778917551040649,0.11824274063110352,390,-0.0003797453142760787,-0.014600953087210655,0.2,-2.32353456646204,0.08787109375,0.0003
989.0,571,839680,1469,41,1.7818597699999998,0.007594265,0.001876855320060713,0.7700600624084473,0.14262211322784424,400,0.0007866343381465413,-0.002469304483383894,0.2,-2.30054329931736,0.08271484375,0.0003
989.0,585,860160,1468,42,1.8021578399999998,0.00771603,0.0018846449450938961,0.7654687166213989,0.14628946781158447,410,0.0010944521331111901,-0.0036693185102194548,0.2,-2.282783475071192,0.083212890625,0.0003
989.0,599,880640,1468,43,1.83160867,0.007179166,0.001826024301644793,0.7616583108901978,0.15450763702392578,420,-0.00012388253264361993,-0.017585502937436104,0.2,-2.2742811170965433,0.0855224609375,0.0003
989.0,613,901120,1467,44,1.86610104,0.009194373,0.002042970713773684,0.7526514530181885,0.16284924745559692,430,0.0002533277339534834,-0.024777647107839584,0.2,-2.246095239147544,0.0932421875,0.0003
989.0,627,921600,1467,45,1.9023395599999997,0.0077606686,0.0019762364455527858,0.747187614440918,0.15850430727005005,440,-0.0006875400830176659,-0.0038297451101243496,0.2,-2.2344947039335965,0.09572265625,0.0003
989.0,641,942080,1467,46,1.9441450599999999,0.00724231,0.0019511224799862248,0.7427989840507507,0.1653517484664917,450,0.0005392229542485438,0.013036185875535011,0.2,-2.2245308580994605,0.0933984375,0.0003
989.0,656,962560,1467,47,1.9978038300000003,0.0077871666,0.0018955254836691892,0.7343494892120361,0.16480004787445068,460,0.0005626276678231079,0.003429519012570381,0.2,-2.202394284531474,0.0931103515625,0.0003
989.0,670,983040,1466,48,2.0437412399999997,0.00816941,0.001971050367974385,0.7299034595489502,0.17910975217819214,470,0.0009316435763321351,-0.010299484245479107,0.2,-2.1853169190138577,0.0977001953125,0.0003
989.0,684,1003520,1465,49,2.0875226199999997,0.008233984,0.0021064070713327967,0.7209696769714355,0.17859220504760742,480,-6.618062587222085e-05,0.023896820843219757,0.2,-2.1630314156413077,0.0966162109375,0.0003
989.0,698,1024000,1465,50,2.0920825400000003,0.008497838,0.0019887442244726117,0.7162150740623474,0.1535394787788391,490,0.0002463068265933543,-0.012783900834619999,0.2,-2.1424390228837726,0.0914794921875,0.0003
989.0,713,1044480,1464,51,2.09346251,0.0081104245,0.0019899270348287244,0.7154198288917542,0.17482686042785645,500,0.0004620910435914993,0.000883597182109952,0.2,-2.1317338231950997,0.0995068359375,0.0003
989.0,727,1064960,1464,52,2.09896952,0.0075324685,0.0020979347535103445,0.7096568942070007,0.196668803691864,510,0.001398076636978658,0.0076560331508517265,0.2,-2.12429197140038,0.09259765625,0.0003
989.0,741,1085440,1464,53,2.1103341700000002,0.009909024,0.0019779344002927245,0.701889157295227,0.17511093616485596,520,0.000506272133497987,0.012850082479417324,0.2,-2.102331041619182,0.09939453125,0.0003
989.0,755,1105920,1463,54,2.09760055,0.0076307124,0.002067141902716685,0.6968740224838257,0.18449747562408447,530,0.0008080528031860013,-0.02611972764134407,0.2,-2.0843143855035304,0.0972265625,0.0003
989.0,769,1126400,1462,55,2.09515468,0.0078451,0.002025093896063481,0.6864519715309143,0.18564313650131226,540,0.00038768422033172103,0.02888740785419941,0.2,-2.061870798841119,0.1020947265625,0.0003
989.0,784,1146880,1462,56,2.11007835,0.0075192647,0.002096678366724518,0.6842438578605652,0.19182538986206055,550,0.0005715860344935209,0.006002355366945267,0.2,-2.0488088560849427,0.09875,0.0003
989.0,798,1167360,1461,57,2.1518882799999997,0.0077516204,0.002050521524579381,0.6815754175186157,0.20102208852767944,560,0.0009877078357385472,-0.0022977080661803484,0.2,-2.0389163888245823,0.102841796875,0.0003
989.0,812,1187840,1461,58,2.19744671,0.0067525655,0.002138882536710298,0.6805394291877747,0.2208460569381714,570,0.0017727125030069146,0.0036720186471939087,0.2,-2.0362777660042046,0.0955419921875,0.0003
989.0,827,1208320,1460,59,2.2505893900000005,0.007960774,0.0020893354520922004,0.6735671758651733,0.21204596757888794,580,0.0010428205730568152,-0.00409364141523838,0.2,-2.0137098801881077,0.10306640625,0.0003
989.0,841,1228800,1460,60,2.2844104400000003,0.008558701,0.0021540759105482723,0.6680395603179932,0.19861763715744019,590,0.0007009992422536015,0.016611313447356224,0.2,-2.001980580613017,0.11314453125,0.0003
989.0,855,1249280,1459,61,2.32043215,0.009747246,0.00218342263771774,0.6581164002418518,0.21284455060958862,600,0.0012176269515475724,0.019603166729211807,0.2,-1.961263372413814,0.106884765625,0.0003
989.0,870,1269760,1459,62,2.3210665899999996,0.00895477,0.0020919691965355014,0.6532438397407532,0.21638476848602295,610,0.001610498909576563,-0.0024652450811117887,0.2,-1.952002131678164,0.1111572265625,0.0003
989.0,884,1290240,1459,63,2.30342527,0.010603078,0.0021052543456607964,0.6449322700500488,0.22308701276779175,620,0.0006818026831751922,-0.01236704457551241,0.2,-1.926536479704082,0.109033203125,0.0003
989.0,898,1310720,1458,64,2.2937960200000003,0.01008662,0.0022363842806407772,0.6391944885253906,0.21421581506729126,630,0.0011323753514443525,-0.012117844074964523,0.2,-1.9058031267672777,0.1105712890625,0.0003
989.0,912,1331200,1458,65,2.30650878,0.009855704,0.0021575951650629577,0.6366550922393799,0.2217468023300171,640,0.0007611770063522272,-0.0038331295363605022,0.2,-1.8933967219665646,0.11279296875,0.0003
989.0,926,1351680,1458,66,2.2968018600000004,0.010176079,0.0021747990199037304,0.6302591562271118,0.21955281496047974,650,0.0012657665128062946,0.006858973763883114,0.2,-1.875482782162726,0.1080712890625,0.0003
989.0,940,1372160,1458,67,2.3294542799999998,0.010159323,0.002144780868475209,0.6265826225280762,0.2288755178451538,660,0.0013457120506791397,-0.00777776213362813,0.2,-1.8619360705837606,0.1061083984375,0.0003
989.0,955,1392640,1458,68,2.36414522,0.008601291,0.002270536401138088,0.6232872009277344,0.23109763860702515,670,0.0010070431479834953,0.01860874705016613,0.2,-1.8449499969556928,0.1054833984375,0.0003
989.0,969,1413120,1458,69,2.4061436400000003,0.01001869,0.0021631509735016152,0.624976396560669,0.2341824769973755,680,0.0009102770934987347,-0.005753569304943085,0.2,-1.8473421162739396,0.110185546875,0.0003
989.0,983,1433600,1458,70,2.46574245,0.010781189,0.0022620667928458715,0.6203445196151733,0.22721761465072632,690,0.001196552019828232,0.01899009570479393,0.2,-1.8365277699753642,0.1129296875,0.0003
989.0,997,1454080,1457,71,2.51919502,0.009618225,0.0023158760499427445,0.6212983131408691,0.24318087100982666,700,0.0019938933676166923,0.007933790795505047,0.2,-1.8316803067922591,0.110185546875,0.0003
989.0,1011,1474560,1457,72,2.53233007,0.010041532,0.0022550188906643597,0.6165353059768677,0.2643178105354309,710,0.002214654429408256,0.0008732660207897425,0.2,-1.8149731428176166,0.116591796875,0.0003
