,time,open,high,low,close,tick_volume,spread,real_volume,account_balance
2283,2021-05-24 03:00:00,0.7725,0.77366,0.77236,0.77261,1717,0,0,10000
2284,2021-05-24 04:00:00,0.77261,0.77296,0.77135,0.77236,2697,0,0,10000
2285,2021-05-24 05:00:00,0.77236,0.77265,0.77179,0.77252,1619,0,0,10000
2286,2021-05-24 06:00:00,0.77251,0.77276,0.77208,0.77264,1278,0,0,10000
2287,2021-05-24 07:00:00,0.77264,0.77298,0.77246,0.77285,695,0,0,10000
2288,2021-05-24 08:00:00,0.77285,0.77402,0.77284,0.7738,1177,0,0,10000
2289,2021-05-24 09:00:00,0.7738,0.77434,0.77348,0.77355,1901,0,0,10000
2290,2021-05-24 10:00:00,0.77355,0.77441,0.77343,0.77395,2401,0,0,10000
2291,2021-05-24 11:00:00,0.77395,0.77398,0.77061,0.77188,2996,0,0,10000
2292,2021-05-24 12:00:00,0.77188,0.773,0.77109,0.773,2386,0,0,10000
2293,2021-05-24 13:00:00,0.773,0.77309,0.77237,0.77254,1869,0,0,10000
2294,2021-05-24 14:00:00,0.77257,0.77269,0.77189,0.7726,1592,0,0,10000
2295,2021-05-24 15:00:00,0.7726,0.7738,0.77245,0.77371,1465,0,0,10000
2296,2021-05-24 16:00:00,0.77371,0.77503,0.77335,0.77503,2936,0,0,10000
2297,2021-05-24 17:00:00,0.77502,0.77553,0.77436,0.77479,2674,0,0,10000
2298,2021-05-24 18:00:00,0.77479,0.77512,0.7739,0.774,2010,0,0,10000
2299,2021-05-24 19:00:00,0.774,0.7746,0.77385,0.77441,1182,0,0,10000
2300,2021-05-24 20:00:00,0.77441,0.77525,0.77409,0.77509,1087,0,0,10000
2301,2021-05-24 21:00:00,0.77509,0.77557,0.77505,0.77545,884,0,0,10000
2302,2021-05-24 22:00:00,0.77545,0.77577,0.7754,0.77558,1218,0,0,10000
2303,2021-05-24 23:00:00,0.77558,0.77561,0.77518,0.77527,558,0,0,10000
2304,2021-05-25 00:00:00,0.77518,0.77557,0.77497,0.77508,149,7,0,10000
2305,2021-05-25 01:00:00,0.77514,0.77566,0.77508,0.77529,469,0,0,10000
2306,2021-05-25 02:00:00,0.77529,0.77546,0.77503,0.77506,515,0,0,10000
2307,2021-05-25 03:00:00,0.77506,0.77564,0.77461,0.77547,1774,0,0,10000
2308,2021-05-25 04:00:00,0.77547,0.77611,0.77497,0.7752,3245,0,0,10000
2309,2021-05-25 05:00:00,0.7752,0.77574,0.77509,0.77572,1598,0,0,10000
2310,2021-05-25 06:00:00,0.77572,0.7759,0.77558,0.77574,1478,0,0,10000
2311,2021-05-25 07:00:00,0.77574,0.77613,0.77555,0.77595,996,0,0,10000
2312,2021-05-25 08:00:00,0.77595,0.77601,0.77499,0.77534,1645,0,0,10000
2313,2021-05-25 09:00:00,0.77534,0.77753,0.77515,0.77715,2809,0,0,10000
2314,2021-05-25 10:00:00,0.77715,0.77763,0.77629,0.77648,3313,0,0,10000
2315,2021-05-25 11:00:00,0.77648,0.77681,0.77564,0.77668,2821,0,0,10000
2316,2021-05-25 12:00:00,0.77667,0.77692,0.77611,0.77645,1495,0,0,10000
2317,2021-05-25 13:00:00,0.77646,0.77663,0.77549,0.77572,1966,0,0,10000
2318,2021-05-25 14:00:00,0.77572,0.77702,0.77561,0.77667,1590,0,0,10000
2319,2021-05-25 15:00:00,0.77666,0.77722,0.77552,0.77584,2388,0,0,10000
2320,2021-05-25 16:00:00,0.77583,0.77696,0.77526,0.7757,3865,0,0,10000
2321,2021-05-25 17:00:00,0.77568,0.77658,0.77489,0.77537,4115,0,0,10000
2322,2021-05-25 18:00:00,0.77538,0.77557,0.77361,0.77407,3065,0,0,10000
2323,2021-05-25 19:00:00,0.77407,0.77457,0.7733,0.77454,1969,0,0,10000
2324,2021-05-25 20:00:00,0.77455,0.77573,0.77441,0.77564,2111,0,0,10000
2325,2021-05-25 21:00:00,0.77567,0.77596,0.77537,0.7755,1993,0,0,10000
2326,2021-05-25 22:00:00,0.77548,0.77552,0.77472,0.775,1673,0,0,10000
2327,2021-05-25 23:00:00,0.77499,0.77543,0.77491,0.77537,391,0,0,10000
2328,2021-05-26 00:00:00,0.77462,0.77541,0.77462,0.77531,236,0,0,10000
2329,2021-05-26 01:00:00,0.77531,0.77543,0.77503,0.77522,490,0,0,10000
2330,2021-05-26 02:00:00,0.77527,0.77535,0.77479,0.775,703,0,0,10000
2331,2021-05-26 03:00:00,0.77497,0.77598,0.77484,0.77521,1774,0,0,10000
2332,2021-05-26 04:00:00,0.77521,0.77581,0.77508,0.77574,2499,0,0,10000
2333,2021-05-26 05:00:00,0.77574,0.778,0.77574,0.77766,3535,0,0,10000
2334,2021-05-26 06:00:00,0.77765,0.77898,0.77765,0.77876,1955,0,0,10000
2335,2021-05-26 07:00:00,0.77876,0.7796,0.77876,0.77917,1445,0,0,10000
2336,2021-05-26 08:00:00,0.77918,0.77942,0.77867,0.77871,1566,0,0,10000
2337,2021-05-26 09:00:00,0.7787,0.77881,0.77781,0.77854,2573,0,0,10000
2338,2021-05-26 10:00:00,0.77855,0.77862,0.77717,0.77789,2887,0,0,10000
2339,2021-05-26 11:00:00,0.77789,0.77843,0.7772,0.77774,2135,0,0,10000
2340,2021-05-26 12:00:00,0.77775,0.77818,0.77751,0.77805,1912,0,0,10000
2341,2021-05-26 13:00:00,0.77805,0.77833,0.77771,0.77804,1604,0,0,10000
2342,2021-05-26 14:00:00,0.77807,0.7782,0.77707,0.77717,2024,0,0,10000
2343,2021-05-26 15:00:00,0.77717,0.77743,0.7754,0.77594,2794,0,0,10000
2344,2021-05-26 16:00:00,0.77594,0.77615,0.77452,0.77487,3227,0,0,10000
2345,2021-05-26 17:00:00,0.77489,0.77628,0.77388,0.77389,3339,0,0,10000
2346,2021-05-26 18:00:00,0.7739,0.77448,0.77311,0.77431,2563,0,0,10000
2347,2021-05-26 19:00:00,0.77433,0.77464,0.77382,0.77428,1453,0,0,10000
2348,2021-05-26 20:00:00,0.77428,0.77471,0.77376,0.77397,1727,0,0,10000
2349,2021-05-26 21:00:00,0.77397,0.77472,0.77382,0.77457,1569,0,0,10000
2350,2021-05-26 22:00:00,0.77457,0.77483,0.77407,0.77438,1434,0,0,10000
2351,2021-05-26 23:00:00,0.77438,0.77444,0.77399,0.77413,560,0,0,10000
2352,2021-05-27 00:00:00,0.77409,0.77425,0.77352,0.77424,188,17,0,10000
2353,2021-05-27 01:00:00,0.77433,0.77447,0.77379,0.77385,709,0,0,10000
2354,2021-05-27 02:00:00,0.77385,0.7741,0.77361,0.77396,640,0,0,10000
2355,2021-05-27 03:00:00,0.77396,0.77405,0.77263,0.7734,1567,0,0,10000
2356,2021-05-27 04:00:00,0.77339,0.77364,0.77232,0.77337,2190,0,0,10000
2357,2021-05-27 05:00:00,0.77334,0.77401,0.77324,0.77381,1590,0,0,10000
2358,2021-05-27 06:00:00,0.77383,0.7743,0.77309,0.77409,1343,0,0,10000
2359,2021-05-27 07:00:00,0.77409,0.77428,0.77374,0.77409,1094,0,0,10000
2360,2021-05-27 08:00:00,0.77409,0.775,0.77386,0.77486,1164,0,0,10000
2361,2021-05-27 09:00:00,0.77484,0.77515,0.77415,0.77476,2578,0,0,10000
2362,2021-05-27 10:00:00,0.77476,0.7754,0.77444,0.7752,2720,0,0,10000
2363,2021-05-27 11:00:00,0.7752,0.77556,0.7738,0.77399,2308,0,0,10000
2364,2021-05-27 12:00:00,0.77399,0.77425,0.77371,0.77385,1654,0,0,10000
2365,2021-05-27 13:00:00,0.77385,0.77503,0.7738,0.77486,1672,0,0,10000
2366,2021-05-27 14:00:00,0.77486,0.77554,0.77445,0.77471,2561,0,0,10000
2367,2021-05-27 15:00:00,0.77471,0.77544,0.77383,0.7739,3921,0,0,10000
2368,2021-05-27 16:00:00,0.7739,0.7744,0.7734,0.77411,4171,0,0,10000
2369,2021-05-27 17:00:00,0.77411,0.77576,0.77385,0.77517,4262,0,0,10000
2370,2021-05-27 18:00:00,0.77517,0.77534,0.77348,0.77359,3212,0,0,10000
2371,2021-05-27 19:00:00,0.77362,0.77372,0.77277,0.77319,1769,0,0,10000
2372,2021-05-27 20:00:00,0.77319,0.77428,0.77309,0.77414,1944,0,0,10000
2373,2021-05-27 21:00:00,0.77414,0.77468,0.7739,0.77441,1496,0,0,10000
2374,2021-05-27 22:00:00,0.77441,0.7747,0.77419,0.77426,1624,0,0,10000
2375,2021-05-27 23:00:00,0.77425,0.77452,0.77411,0.77444,647,0,0,10000
2376,2021-05-28 00:00:00,0.77413,0.77432,0.77349,0.77407,158,13,0,10000
2377,2021-05-28 01:00:00,0.77407,0.77444,0.77404,0.77418,406,0,0,10000
2378,2021-05-28 02:00:00,0.7742,0.77429,0.77395,0.77424,651,0,0,10000
2379,2021-05-28 03:00:00,0.77424,0.7743,0.77368,0.77397,1576,0,0,10000
2380,2021-05-28 04:00:00,0.77397,0.77473,0.77385,0.7744,2209,0,0,10000
2381,2021-05-28 05:00:00,0.7744,0.77469,0.77398,0.77442,1190,0,0,10000
2382,2021-05-28 06:00:00,0.77442,0.77468,0.7742,0.77443,1148,0,0,10000
2383,2021-05-28 07:00:00,0.77443,0.77465,0.77421,0.77423,648,0,0,10000
2384,2021-05-28 08:00:00,0.77423,0.77472,0.77252,0.77268,1432,0,0,10000
2385,2021-05-28 09:00:00,0.77267,0.77299,0.77158,0.77235,2563,0,0,10000
2386,2021-05-28 10:00:00,0.77235,0.77266,0.77144,0.77262,2442,0,0,10000
2387,2021-05-28 11:00:00,0.77262,0.77349,0.77254,0.77309,2379,0,0,10000
2388,2021-05-28 12:00:00,0.77309,0.77309,0.77179,0.77205,1697,0,0,10000
2389,2021-05-28 13:00:00,0.77205,0.77229,0.77149,0.77178,1513,0,0,10000
2390,2021-05-28 14:00:00,0.77175,0.77184,0.76904,0.76966,2543,0,0,10000
2391,2021-05-28 15:00:00,0.76966,0.76978,0.76775,0.76808,3874,0,0,10000
2392,2021-05-28 16:00:00,0.76808,0.77086,0.76805,0.7706,4095,0,0,10000
2393,2021-05-28 17:00:00,0.77061,0.77159,0.77017,0.77092,4316,0,0,10000
2394,2021-05-28 18:00:00,0.77093,0.7711,0.76992,0.7705,2393,0,0,10000
2395,2021-05-28 19:00:00,0.7705,0.77145,0.77041,0.77144,1413,0,0,10000
2396,2021-05-28 20:00:00,0.77143,0.77157,0.77101,0.77105,2154,0,0,10000
2397,2021-05-28 21:00:00,0.77104,0.77108,0.77048,0.77084,1946,0,0,10000
2398,2021-05-28 22:00:00,0.77085,0.77113,0.77063,0.77073,1389,0,0,10000
2399,2021-05-28 23:00:00,0.77073,0.77097,0.77053,0.7709,850,0,0,10000
2400,2021-05-31 00:00:00,0.77064,0.77123,0.77064,0.77101,67,28,0,10000
2401,2021-05-31 01:00:00,0.77119,0.77119,0.7705,0.77108,451,0,0,10000
2402,2021-05-31 02:00:00,0.77108,0.77151,0.77075,0.77078,493,0,0,10000
2403,2021-05-31 03:00:00,0.77078,0.77132,0.77006,0.77119,1390,0,0,10000
2404,2021-05-31 04:00:00,0.77119,0.77257,0.77096,0.77256,2234,0,0,10000
2405,2021-05-31 05:00:00,0.77257,0.77286,0.7723,0.77286,1279,0,0,10000
2406,2021-05-31 06:00:00,0.77283,0.77287,0.77236,0.77239,915,0,0,10000
2407,2021-05-31 07:00:00,0.77239,0.77285,0.77213,0.77269,626,0,0,10000
2408,2021-05-31 08:00:00,0.7727,0.77314,0.77219,0.77245,954,0,0,10000
2409,2021-05-31 09:00:00,0.77245,0.77291,0.77214,0.77276,1394,0,0,10000
2410,2021-05-31 10:00:00,0.77277,0.77372,0.77268,0.77336,1858,0,0,10000
2411,2021-05-31 11:00:00,0.77336,0.77394,0.77304,0.77386,2129,0,0,10000
2412,2021-05-31 12:00:00,0.77386,0.77393,0.77317,0.77343,1935,0,0,10000
2413,2021-05-31 13:00:00,0.77341,0.77387,0.77331,0.77366,1377,0,0,10000
2414,2021-05-31 14:00:00,0.77367,0.77372,0.77309,0.77335,1079,0,0,10000
2415,2021-05-31 15:00:00,0.77335,0.77361,0.77321,0.77355,858,0,0,10000
2416,2021-05-31 16:00:00,0.77356,0.77406,0.77356,0.77397,1139,0,0,10000
2417,2021-05-31 17:00:00,0.77397,0.77411,0.77332,0.77407,1362,0,0,10000
2418,2021-05-31 18:00:00,0.77407,0.77412,0.7734,0.77398,1251,0,0,10000
2419,2021-05-31 19:00:00,0.77398,0.77413,0.77373,0.77378,688,0,0,10000
2420,2021-05-31 20:00:00,0.77378,0.77404,0.77353,0.77376,626,0,0,10000
2421,2021-05-31 21:00:00,0.77378,0.77399,0.7735,0.77378,546,0,0,10000
2422,2021-05-31 22:00:00,0.77378,0.77378,0.77282,0.77326,1234,0,0,10000
2423,2021-05-31 23:00:00,0.77326,0.77343,0.77282,0.7731,734,2,0,10000
2424,2021-06-01 00:00:00,0.77308,0.77357,0.77276,0.7734,181,5,0,10000
2425,2021-06-01 01:00:00,0.77342,0.77436,0.77341,0.77435,368,0,0,10000
2426,2021-06-01 02:00:00,0.77434,0.77462,0.77414,0.77433,444,0,0,10000
2427,2021-06-01 03:00:00,0.77433,0.77481,0.77384,0.77478,1213,0,0,10000
2428,2021-06-01 04:00:00,0.77478,0.7767,0.77472,0.77635,2390,0,0,10000
2429,2021-06-01 05:00:00,0.77635,0.77683,0.77612,0.77628,1486,0,0,10000
2430,2021-06-01 06:00:00,0.77628,0.77661,0.77614,0.77636,1095,0,0,10000
2431,2021-06-01 07:00:00,0.77636,0.77638,0.77381,0.7745,1495,0,0,10000
2432,2021-06-01 08:00:00,0.7745,0.77478,0.77398,0.7743,1221,0,0,10000
2433,2021-06-01 09:00:00,0.77429,0.77459,0.77338,0.77438,2056,0,0,10000
2434,2021-06-01 10:00:00,0.77439,0.77679,0.77404,0.77633,2924,0,0,10000
2435,2021-06-01 11:00:00,0.77632,0.77644,0.77356,0.77425,2939,0,0,10000
2436,2021-06-01 12:00:00,0.77425,0.7749,0.77369,0.77397,1792,0,0,10000
2437,2021-06-01 13:00:00,0.77397,0.77397,0.77308,0.7734,1801,0,0,10000
2438,2021-06-01 14:00:00,0.7734,0.77414,0.77329,0.77387,1660,0,0,10000
2439,2021-06-01 15:00:00,0.77387,0.77446,0.77339,0.77405,2105,0,0,10000
2440,2021-06-01 16:00:00,0.77405,0.77479,0.77338,0.77434,3329,0,0,10000
2441,2021-06-01 17:00:00,0.77434,0.77617,0.77434,0.77613,5157,0,0,10000
2442,2021-06-01 18:00:00,0.77613,0.77693,0.77594,0.77642,2834,0,0,10000
2443,2021-06-01 19:00:00,0.77642,0.77644,0.77556,0.7758,1914,0,0,10000
2444,2021-06-01 20:00:00,0.7758,0.77601,0.7753,0.77593,1223,0,0,10000
2445,2021-06-01 21:00:00,0.77593,0.77643,0.77584,0.77643,983,0,0,10000
2446,2021-06-01 22:00:00,0.7764,0.77642,0.77542,0.77553,1579,0,0,10000
2447,2021-06-01 23:00:00,0.77553,0.77553,0.77509,0.77509,545,0,0,10000
2448,2021-06-02 00:00:00,0.77502,0.77541,0.7744,0.77489,390,2,0,10000
2449,2021-06-02 01:00:00,0.77491,0.77544,0.77491,0.7752,568,0,0,10000
2450,2021-06-02 02:00:00,0.77519,0.7756,0.77504,0.77557,500,0,0,10000
2451,2021-06-02 03:00:00,0.77557,0.77694,0.77547,0.77611,1651,0,0,10000
2452,2021-06-02 04:00:00,0.77611,0.77731,0.77592,0.77633,1951,0,0,10000
2453,2021-06-02 05:00:00,0.77632,0.77676,0.77591,0.77606,1109,0,0,10000
2454,2021-06-02 06:00:00,0.77606,0.77651,0.77596,0.77612,631,0,0,10000
2455,2021-06-02 07:00:00,0.77614,0.77615,0.77463,0.77467,975,0,0,10000
2456,2021-06-02 08:00:00,0.77468,0.77506,0.77434,0.77439,1034,0,0,10000
2457,2021-06-02 09:00:00,0.77439,0.77439,0.7726,0.77326,2475,0,0,10000
2458,2021-06-02 10:00:00,0.77326,0.77379,0.77271,0.77332,2722,0,0,10000
2459,2021-06-02 11:00:00,0.77333,0.77351,0.77179,0.77207,2363,0,0,10000
2460,2021-06-02 12:00:00,0.77207,0.77259,0.77156,0.77243,2000,0,0,10000
2461,2021-06-02 13:00:00,0.77242,0.77271,0.77209,0.77222,1751,0,0,10000
2462,2021-06-02 14:00:00,0.77221,0.77293,0.77155,0.77282,1874,0,0,10000
2463,2021-06-02 15:00:00,0.77281,0.7741,0.77281,0.77367,2763,0,0,10000
2464,2021-06-02 16:00:00,0.77368,0.77464,0.77302,0.77419,3053,0,0,10000
2465,2021-06-02 17:00:00,0.7742,0.77508,0.774,0.77506,2920,0,0,10000
2466,2021-06-02 18:00:00,0.77506,0.7756,0.77478,0.77512,1998,0,0,10000
2467,2021-06-02 19:00:00,0.77513,0.77514,0.77472,0.77499,1011,0,0,10000
2468,2021-06-02 20:00:00,0.77501,0.77529,0.77448,0.77502,944,0,0,10000
2469,2021-06-02 21:00:00,0.77502,0.77538,0.77491,0.77518,1225,0,0,10000
2470,2021-06-02 22:00:00,0.77518,0.77556,0.77507,0.77535,986,0,0,10000
2471,2021-06-02 23:00:00,0.77535,0.77541,0.7749,0.7751,606,0,0,10000
2472,2021-06-03 00:00:00,0.7751,0.77532,0.77416,0.77492,168,10,0,10000
2473,2021-06-03 01:00:00,0.77492,0.77527,0.77475,0.77481,248,0,0,10000
2474,2021-06-03 02:00:00,0.77482,0.77486,0.7743,0.7744,363,0,0,10000
2475,2021-06-03 03:00:00,0.77442,0.77537,0.77442,0.77517,740,0,0,10000
2476,2021-06-03 04:00:00,0.7752,0.7753,0.77406,0.77428,1240,0,0,10000
2477,2021-06-03 05:00:00,0.77428,0.77466,0.77373,0.77392,1057,0,0,10000
2478,2021-06-03 06:00:00,0.77392,0.77454,0.77377,0.77445,956,0,0,10000
2479,2021-06-03 07:00:00,0.77445,0.77462,0.77376,0.77394,642,0,0,10000
2480,2021-06-03 08:00:00,0.77394,0.77405,0.773,0.77325,1113,0,0,10000
2481,2021-06-03 09:00:00,0.77325,0.7733,0.77219,0.77222,1946,0,0,10000
2482,2021-06-03 10:00:00,0.77223,0.77272,0.77166,0.77193,2186,0,0,10000
2483,2021-06-03 11:00:00,0.77189,0.77346,0.77172,0.77299,2076,0,0,10000
2484,2021-06-03 12:00:00,0.77299,0.77329,0.7727,0.77308,1558,0,0,10000
2485,2021-06-03 13:00:00,0.77308,0.77418,0.77216,0.77233,2550,0,0,10000
2486,2021-06-03 14:00:00,0.77233,0.77276,0.77181,0.77187,2598,0,0,10000
2487,2021-06-03 15:00:00,0.77185,0.772,0.7696,0.76961,4468,0,0,10000
2488,2021-06-03 16:00:00,0.76961,0.77,0.76685,0.76774,4605,0,0,10000
2489,2021-06-03 17:00:00,0.76768,0.76829,0.7659,0.76731,4105,0,0,10000
2490,2021-06-03 18:00:00,0.76731,0.76734,0.76486,0.76515,2594,0,0,10000
2491,2021-06-03 19:00:00,0.76515,0.76591,0.76489,0.76521,1557,0,0,10000
2492,2021-06-03 20:00:00,0.76521,0.76529,0.76453,0.76512,1685,0,0,10000
2493,2021-06-03 21:00:00,0.76512,0.76533,0.76489,0.76506,1167,0,0,10000
2494,2021-06-03 22:00:00,0.76509,0.76595,0.76506,0.76584,1231,0,0,10000
2495,2021-06-03 23:00:00,0.76585,0.76606,0.76573,0.76604,646,0,0,10000
2496,2021-06-04 00:00:00,0.76474,0.76609,0.76474,0.76595,213,1,0,10000
2497,2021-06-04 01:00:00,0.76595,0.76631,0.76578,0.76614,349,0,0,10000
2498,2021-06-04 02:00:00,0.76615,0.76663,0.76587,0.76617,543,0,0,10000
2499,2021-06-04 03:00:00,0.76617,0.7662,0.7651,0.7659,1868,0,0,10000
2500,2021-06-04 04:00:00,0.76591,0.76647,0.76551,0.76556,1733,0,0,10000
2501,2021-06-04 05:00:00,0.76556,0.7661,0.76525,0.76572,1471,0,0,10000
2502,2021-06-04 06:00:00,0.76573,0.76603,0.76532,0.76592,771,0,0,10000
2503,2021-06-04 07:00:00,0.76592,0.76629,0.7656,0.76607,847,0,0,10000
2504,2021-06-04 08:00:00,0.76606,0.76617,0.76516,0.76532,1203,0,0,10000
2505,2021-06-04 09:00:00,0.76532,0.76688,0.76522,0.76687,2179,0,0,10000
2506,2021-06-04 10:00:00,0.76686,0.76712,0.7663,0.76649,2078,0,0,10000
2507,2021-06-04 11:00:00,0.76648,0.76678,0.76602,0.76627,1662,0,0,10000
2508,2021-06-04 12:00:00,0.76628,0.76691,0.76603,0.76679,1343,0,0,10000
2509,2021-06-04 13:00:00,0.76679,0.76704,0.766,0.76614,1347,0,0,10000
2510,2021-06-04 14:00:00,0.76614,0.7667,0.76575,0.7666,1496,0,0,10000
2511,2021-06-04 15:00:00,0.7666,0.77189,0.76592,0.77155,5809,0,0,10000
2512,2021-06-04 16:00:00,0.77155,0.77414,0.77138,0.77368,4857,0,0,10000
2513,2021-06-04 17:00:00,0.7737,0.77408,0.77285,0.77333,3932,0,0,10000
2514,2021-06-04 18:00:00,0.77333,0.77441,0.77325,0.77417,2530,0,0,10000
2515,2021-06-04 19:00:00,0.77415,0.77418,0.77378,0.77398,1201,0,0,10000
2516,2021-06-04 20:00:00,0.77399,0.77419,0.77375,0.77419,1024,0,0,10000
2517,2021-06-04 21:00:00,0.77419,0.77449,0.77399,0.77441,1069,0,0,10000
2518,2021-06-04 22:00:00,0.77441,0.77453,0.77418,0.77434,1036,0,0,10000
2519,2021-06-04 23:00:00,0.77435,0.77449,0.77325,0.77414,568,0,0,10000
2520,2021-06-07 00:00:00,0.77316,0.77428,0.77316,0.77361,249,33,0,10000
2521,2021-06-07 01:00:00,0.77374,0.77444,0.77373,0.77384,476,0,0,10000
2522,2021-06-07 02:00:00,0.77386,0.77426,0.77378,0.77411,377,0,0,10000
2523,2021-06-07 03:00:00,0.77411,0.77487,0.77372,0.77383,1396,0,0,10000
2524,2021-06-07 04:00:00,0.77383,0.77409,0.77319,0.7732,1585,0,0,10000
2525,2021-06-07 05:00:00,0.7732,0.77374,0.77306,0.77332,1384,0,0,10000
2526,2021-06-07 06:00:00,0.7733,0.77375,0.77328,0.77355,1145,0,0,10000
2527,2021-06-07 07:00:00,0.77355,0.7743,0.7733,0.77388,812,0,0,10000
2528,2021-06-07 08:00:00,0.77388,0.774,0.7732,0.7732,934,0,0,10000
2529,2021-06-07 09:00:00,0.7732,0.77388,0.77314,0.77363,2016,0,0,10000
2530,2021-06-07 10:00:00,0.77363,0.77477,0.77268,0.77477,2691,0,0,10000
2531,2021-06-07 11:00:00,0.77475,0.77545,0.77396,0.77509,2137,0,0,10000
2532,2021-06-07 12:00:00,0.77509,0.77511,0.77442,0.77491,1363,0,0,10000
2533,2021-06-07 13:00:00,0.77491,0.77531,0.77431,0.77497,1240,0,0,10000
2534,2021-06-07 14:00:00,0.77497,0.77597,0.77493,0.77593,1632,0,0,10000
2535,2021-06-07 15:00:00,0.77593,0.77645,0.7756,0.77617,1863,0,0,10000
2536,2021-06-07 16:00:00,0.77617,0.77657,0.7757,0.77601,2533,0,0,10000
2537,2021-06-07 17:00:00,0.77601,0.77637,0.77537,0.77587,2562,0,0,10000
2538,2021-06-07 18:00:00,0.77587,0.77646,0.77538,0.77641,1795,0,0,10000
2539,2021-06-07 19:00:00,0.77641,0.77651,0.7762,0.77634,921,0,0,10000
2540,2021-06-07 20:00:00,0.77636,0.77641,0.7761,0.77624,794,0,0,10000
2541,2021-06-07 21:00:00,0.77624,0.77646,0.77592,0.77592,622,0,0,10000
2542,2021-06-07 22:00:00,0.77591,0.77612,0.77579,0.77594,732,0,0,10000
2543,2021-06-07 23:00:00,0.77592,0.77601,0.77557,0.7756,402,0,0,10000
2544,2021-06-08 00:00:00,0.77549,0.77581,0.77524,0.77544,170,6,0,10000
2545,2021-06-08 01:00:00,0.77545,0.77591,0.77545,0.7756,551,0,0,10000
2546,2021-06-08 02:00:00,0.77561,0.77582,0.77556,0.77562,412,0,0,10000
2547,2021-06-08 03:00:00,0.77562,0.77635,0.77516,0.77534,1239,0,0,10000
2548,2021-06-08 04:00:00,0.77534,0.77584,0.77504,0.77513,1358,0,0,10000
2549,2021-06-08 05:00:00,0.77512,0.77539,0.77465,0.77465,1268,0,0,10000
2550,2021-06-08 06:00:00,0.77465,0.77484,0.77444,0.77466,955,0,0,10000
2551,2021-06-08 07:00:00,0.77466,0.77475,0.77425,0.77435,653,0,0,10000
2552,2021-06-08 08:00:00,0.77435,0.77466,0.77396,0.77411,724,0,0,10000
2553,2021-06-08 09:00:00,0.77413,0.77507,0.77401,0.77477,1479,0,0,10000
2554,2021-06-08 10:00:00,0.77477,0.77541,0.77355,0.77439,2495,0,0,10000
2555,2021-06-08 11:00:00,0.77439,0.77486,0.77405,0.77461,1652,0,0,10000
2556,2021-06-08 12:00:00,0.77461,0.77468,0.77352,0.7737,1304,0,0,10000
2557,2021-06-08 13:00:00,0.7737,0.77443,0.77349,0.77427,2168,0,0,10000
2558,2021-06-08 14:00:00,0.77426,0.77506,0.77414,0.77496,1361,0,0,10000
2559,2021-06-08 15:00:00,0.77497,0.77561,0.77382,0.77404,2869,0,0,10000
2560,2021-06-08 16:00:00,0.77403,0.77497,0.77318,0.77367,3004,0,0,10000
2561,2021-06-08 17:00:00,0.77371,0.77524,0.77356,0.77456,3608,0,0,10000
2562,2021-06-08 18:00:00,0.77459,0.77467,0.77332,0.77403,1932,0,0,10000
2563,2021-06-08 19:00:00,0.774,0.77422,0.77351,0.77378,970,0,0,10000
2564,2021-06-08 20:00:00,0.77378,0.77389,0.77352,0.77378,691,0,0,10000
2565,2021-06-08 21:00:00,0.77378,0.77435,0.77373,0.77411,856,0,0,10000
2566,2021-06-08 22:00:00,0.7741,0.77437,0.77391,0.77397,1155,0,0,10000
2567,2021-06-08 23:00:00,0.77396,0.77405,0.77365,0.77374,363,0,0,10000
2568,2021-06-09 00:00:00,0.77388,0.77395,0.7734,0.77362,229,1,0,10000
2569,2021-06-09 01:00:00,0.77359,0.77388,0.77337,0.77366,313,0,0,10000
2570,2021-06-09 02:00:00,0.77368,0.77392,0.77356,0.77367,578,0,0,10000
2571,2021-06-09 03:00:00,0.77367,0.77432,0.77353,0.77427,1348,0,0,10000
2572,2021-06-09 04:00:00,0.77427,0.77434,0.77383,0.77413,1153,0,0,10000
2573,2021-06-09 05:00:00,0.77416,0.77435,0.77375,0.77427,768,0,0,10000
2574,2021-06-09 06:00:00,0.77427,0.77441,0.77331,0.77356,630,0,0,10000
2575,2021-06-09 07:00:00,0.77358,0.77411,0.77341,0.77387,510,0,0,10000
2576,2021-06-09 08:00:00,0.77387,0.77419,0.77376,0.77402,694,0,0,10000
2577,2021-06-09 09:00:00,0.77402,0.77482,0.77393,0.77464,1374,0,0,10000
2578,2021-06-09 10:00:00,0.77464,0.77528,0.77438,0.77458,1863,0,0,10000
2579,2021-06-09 11:00:00,0.77458,0.77522,0.7745,0.77472,1585,0,0,10000
2580,2021-06-09 12:00:00,0.77472,0.77484,0.77417,0.77468,1256,0,0,10000
2581,2021-06-09 13:00:00,0.77467,0.77492,0.77449,0.77463,1205,0,0,10000
2582,2021-06-09 14:00:00,0.77463,0.77526,0.77446,0.77512,1202,0,0,10000
2583,2021-06-09 15:00:00,0.77512,0.77533,0.77452,0.7747,2151,0,0,10000
2584,2021-06-09 16:00:00,0.7747,0.77622,0.7747,0.77527,3016,0,0,10000
2585,2021-06-09 17:00:00,0.77527,0.77537,0.77253,0.77312,3002,0,0,10000
2586,2021-06-09 18:00:00,0.77312,0.77344,0.77274,0.77302,1799,0,0,10000
2587,2021-06-09 19:00:00,0.77302,0.77313,0.77243,0.77305,1240,0,0,10000
