time,open,high,low,close,tick_volume,spread,real_volume
2012-11-29 00:00:00,1719.4,1728.5,1717.7,1725.4,10009,0,0
2012-11-30 00:00:00,1725.3,1731.4,1708.5,1714.8,11193,0,0
2012-12-03 00:00:00,1713.82,1722.7,1712.8,1715.9,15876,0,0
2012-12-04 00:00:00,1716.0,1717.5,1691.0,1697.2,12317,0,0
2012-12-05 00:00:00,1697.3,1706.5,1684.4,1693.4,10793,0,0
2012-12-06 00:00:00,1693.5,1702.8,1685.4,1699.4,11328,0,0
2012-12-07 00:00:00,1699.3,1705.0,1683.8,1703.8,10431,0,0
2012-12-10 00:00:00,1702.2,1717.2,1702.2,1712.6,7736,0,0
2012-12-11 00:00:00,1712.7,1714.2,1704.6,1709.6,8296,0,0
2012-12-12 00:00:00,1709.8,1723.3,1707.0,1711.4,10693,0,0
2012-12-13 00:00:00,1711.3,1711.7,1689.2,1696.8,12718,0,0
2012-12-14 00:00:00,1697.1,1700.2,1693.1,1695.6,9317,0,0
2012-12-17 00:00:00,1697.4,1699.5,1686.3,1698.1,8608,0,0
2012-12-18 00:00:00,1698.0,1703.0,1662.6,1670.8,10028,0,0
2012-12-19 00:00:00,1670.7,1676.5,1663.2,1666.8,10155,0,0
2012-12-20 00:00:00,1666.9,1671.4,1635.3,1647.7,11438,0,0
2012-12-21 00:00:00,1647.6,1659.5,1635.3,1656.7,11432,0,0
2012-12-24 00:00:00,1656.8,1665.4,1651.7,1658.2,6269,0,0
2012-12-26 00:00:00,1656.4,1667.7,1655.0,1659.0,3766,0,0
2012-12-27 00:00:00,1659.2,1665.2,1652.3,1663.8,8397,0,0
2012-12-28 00:00:00,1663.7,1666.2,1653.3,1655.6,7532,0,0
2012-12-31 00:00:00,1655.4,1680.1,1655.1,1675.0,8280,0,0
2013-01-02 00:00:00,1675.5,1694.9,1670.1,1686.8,10212,0,0
2013-01-03 00:00:00,1686.5,1690.0,1660.7,1663.7,10452,0,0
2013-01-04 00:00:00,1663.6,1663.9,1625.8,1655.6,14856,0,0
2013-01-07 00:00:00,1656.7,1662.6,1642.6,1646.6,11125,0,0
2013-01-08 00:00:00,1646.7,1662.5,1646.5,1658.9,10734,0,0
2013-01-09 00:00:00,1658.8,1665.7,1651.2,1657.3,10024,0,0
2013-01-10 00:00:00,1657.4,1678.5,1653.6,1675.0,9437,0,0
2013-01-11 00:00:00,1674.8,1676.5,1653.1,1662.2,10517,0,0
2013-01-14 00:00:00,1661.3,1674.5,1659.6,1667.6,9068,0,0
2013-01-15 00:00:00,1667.5,1685.0,1666.3,1679.2,11683,0,0
2013-01-16 00:00:00,1679.1,1684.7,1673.5,1679.7,9703,0,0
2013-01-17 00:00:00,1679.6,1695.8,1666.5,1687.4,10888,0,0
2013-01-18 00:00:00,1687.3,1695.1,1683.5,1683.8,9961,0,0
2013-01-21 00:00:00,1686.4,1691.1,1684.8,1689.8,5334,0,0
2013-01-22 00:00:00,1689.3,1696.1,1686.7,1692.5,8662,0,0
2013-01-23 00:00:00,1692.1,1694.9,1683.6,1685.6,8061,0,0
2013-01-24 00:00:00,1685.5,1685.9,1664.7,1667.8,10210,0,0
2013-01-25 00:00:00,1667.7,1672.0,1655.6,1658.3,10119,0,0
2013-01-28 00:00:00,1658.4,1662.0,1651.5,1655.2,8770,0,0
2013-01-29 00:00:00,1655.4,1665.7,1654.3,1663.5,8295,0,0
2013-01-30 00:00:00,1663.6,1683.6,1662.7,1676.6,8529,0,0
2013-01-31 00:00:00,1676.5,1680.6,1657.7,1663.3,9516,0,0
2013-02-01 00:00:00,1663.5,1681.7,1659.7,1667.0,10136,0,0
2013-02-04 00:00:00,1668.1,1677.4,1661.3,1674.0,8682,0,0
2013-02-05 00:00:00,1674.1,1685.1,1666.3,1672.6,9506,0,0
2013-02-06 00:00:00,1672.7,1679.6,1668.1,1677.3,8136,0,0
2013-02-07 00:00:00,1677.4,1683.1,1662.9,1671.2,10283,0,0
2013-02-08 00:00:00,1671.1,1673.5,1665.2,1667.0,9013,0,0
2013-02-11 00:00:00,1667.4,1669.6,1643.4,1647.7,8991,0,0
2013-02-12 00:00:00,1647.6,1653.0,1638.8,1650.8,10336,0,0
2013-02-13 00:00:00,1650.5,1653.2,1640.2,1642.1,9331,0,0
2013-02-14 00:00:00,1642.2,1649.7,1632.7,1634.5,9572,0,0
2013-02-15 00:00:00,1634.2,1635.9,1597.7,1609.7,10839,0,0
2013-02-18 00:00:00,1609.8,1618.5,1606.7,1609.5,5994,0,0
2013-02-19 00:00:00,1609.7,1614.5,1600.3,1604.5,7723,0,0
2013-02-20 00:00:00,1604.4,1609.0,1558.2,1564.0,11527,0,0
2013-02-21 00:00:00,1563.8,1584.4,1554.5,1575.8,12618,0,0
2013-02-22 00:00:00,1576.0,1586.7,1569.5,1580.8,9824,0,0
2013-02-25 00:00:00,1579.7,1596.8,1574.8,1593.2,9973,0,0
2013-02-26 00:00:00,1593.0,1619.9,1584.2,1613.5,12215,0,0
2013-02-27 00:00:00,1613.7,1614.7,1592.0,1596.7,9518,0,0
2013-02-28 00:00:00,1596.8,1602.5,1574.5,1579.2,10449,0,0
2013-03-01 00:00:00,1579.3,1586.9,1564.4,1575.8,10893,0,0
2013-03-04 00:00:00,1578.2,1584.4,1569.3,1573.5,9322,0,0
2013-03-05 00:00:00,1573.7,1586.3,1571.8,1575.4,8195,0,0
2013-03-06 00:00:00,1575.0,1584.8,1567.2,1583.7,8282,0,0
2013-03-07 00:00:00,1583.5,1585.3,1574.8,1578.7,8125,0,0
2013-03-08 00:00:00,1578.5,1583.7,1561.3,1578.7,8994,0,0
2013-03-11 00:00:00,1579.3,1583.0,1575.4,1581.4,6275,0,0
2013-03-12 00:00:00,1581.2,1598.3,1579.9,1592.5,6846,0,0
2013-03-13 00:00:00,1592.4,1598.9,1585.3,1587.5,7272,0,0
2013-03-14 00:00:00,1587.4,1593.2,1576.6,1589.9,7749,0,0
2013-03-15 00:00:00,1590.0,1598.9,1588.4,1592.0,6450,0,0
2013-03-18 00:00:00,1598.0,1611.2,1591.3,1605.5,9808,0,0
2013-03-19 00:00:00,1605.4,1615.8,1600.1,1613.0,7472,0,0
2013-03-20 00:00:00,1612.8,1614.8,1601.5,1606.9,7090,0,0
2013-03-21 00:00:00,1607.0,1616.5,1604.5,1614.5,6334,0,0
2013-03-22 00:00:00,1614.7,1616.0,1603.4,1608.4,6049,0,0
2013-03-25 00:00:00,1609.5,1613.3,1589.3,1604.9,7902,0,0
2013-03-26 00:00:00,1604.8,1605.7,1594.2,1599.5,6392,0,0
2013-03-27 00:00:00,1599.7,1608.0,1591.2,1604.9,6826,0,0
2013-03-28 00:00:00,1605.0,1607.5,1593.8,1596.5,6672,0,0
2013-03-29 00:00:00,1596.7,1596.9,1596.3,1596.4,29,0,0
2013-04-01 00:00:00,1597.5,1600.8,1594.5,1599.0,5634,0,0
2013-04-02 00:00:00,1598.9,1603.5,1573.5,1575.4,6720,0,0
2013-04-03 00:00:00,1575.5,1576.7,1549.3,1557.0,9089,0,0
2013-04-04 00:00:00,1557.2,1558.8,1539.3,1554.4,10666,0,0
2013-04-05 00:00:00,1554.5,1581.0,1549.0,1580.8,9286,0,0
2013-04-08 00:00:00,1581.0,1583.0,1567.2,1573.2,6724,0,0
2013-04-09 00:00:00,1573.0,1590.2,1570.3,1585.0,7111,0,0
2013-04-10 00:00:00,1585.2,1588.5,1555.4,1558.0,8910,0,0
2013-04-11 00:00:00,1557.9,1567.8,1553.0,1561.0,8019,0,0
2013-04-12 00:00:00,1560.9,1564.2,1480.2,1482.7,12937,0,0
2013-04-15 00:00:00,1481.0,1495.0,1335.7,1347.8,106580,0,0
2013-04-16 00:00:00,1347.9,1404.0,1321.8,1367.2,71092,0,0
2013-04-17 00:00:00,1367.3,1394.9,1365.0,1376.0,46173,0,0
2013-04-18 00:00:00,1376.3,1401.7,1335.9,1390.0,41051,0,0
2013-04-19 00:00:00,1389.9,1424.7,1385.4,1403.4,29896,0,0
2013-04-22 00:00:00,1407.4,1439.0,1403.5,1426.2,26557,0,0
2013-04-23 00:00:00,1426.0,1432.8,1404.5,1412.5,30702,0,0
2013-04-24 00:00:00,1412.4,1433.96,1412.0,1431.55,107382,0,0
2013-04-25 00:00:00,1431.45,1468.97,1427.04,1467.68,114946,0,0
2013-04-26 00:00:00,1467.64,1485.33,1448.14,1462.13,134545,0,0
2013-04-29 00:00:00,1466.41,1478.84,1462.38,1475.52,98864,0,0
2013-04-30 00:00:00,1475.49,1480.1,1461.09,1476.4,95654,0,0
2013-05-01 00:00:00,1476.35,1477.98,1440.43,1457.53,88224,0,0
2013-05-02 00:00:00,1457.22,1473.75,1448.79,1466.85,97462,0,0
2013-05-03 00:00:00,1466.9,1488.01,1455.96,1470.5,105823,0,0
2013-05-06 00:00:00,1470.4,1478.89,1464.52,1469.25,71894,0,0
2013-05-07 00:00:00,1469.3,1470.65,1441.31,1452.45,105063,0,0
2013-05-08 00:00:00,1452.42,1476.69,1447.64,1473.8,97606,0,0
2013-05-09 00:00:00,1473.75,1476.27,1453.44,1457.84,91198,0,0
2013-05-10 00:00:00,1457.83,1462.15,1419.68,1448.47,133836,0,0
2013-05-13 00:00:00,1448.95,1448.95,1425.91,1430.35,89372,0,0
2013-05-14 00:00:00,1430.35,1445.49,1421.21,1425.25,98101,0,0
2013-05-15 00:00:00,1425.25,1430.8,1388.83,1392.8,120717,0,0
2013-05-16 00:00:00,1392.6,1398.3,1369.67,1385.83,127750,0,0
2013-05-17 00:00:00,1385.81,1393.01,1355.25,1359.26,133091,0,0
2013-05-20 00:00:00,1363.77,1399.41,1338.06,1393.65,141434,0,0
2013-05-21 00:00:00,1393.45,1401.53,1359.75,1376.15,135840,0,0
2013-05-22 00:00:00,1376.1,1414.3,1354.49,1369.84,132706,0,0
2013-05-23 00:00:00,1369.75,1398.25,1356.78,1390.8,132297,0,0
