,time,open,high,low,close,tick_volume,spread,real_volume
1264,2020-03-24 16:00:00,65.371,65.9,65.247,65.824,11599,0,0
1265,2020-03-24 17:00:00,65.824,66.166,65.712,66.161,12478,0,0
1266,2020-03-24 18:00:00,66.161,66.335,66.037,66.04,11360,0,0
1267,2020-03-24 19:00:00,66.04,66.206,66.011,66.088,8907,0,0
1268,2020-03-24 20:00:00,66.088,66.126,65.645,65.725,8315,0,0
1269,2020-03-24 21:00:00,65.725,65.942,65.676,65.936,7738,0,0
1270,2020-03-24 22:00:00,65.936,66.134,65.883,66.132,7195,0,0
1271,2020-03-24 23:00:00,66.132,66.327,66.095,66.254,4981,0,0
1272,2020-03-25 00:00:00,66.245,66.647,66.185,66.417,3366,18,0
1273,2020-03-25 01:00:00,66.463,66.627,66.171,66.458,6502,1,0
1274,2020-03-25 02:00:00,66.458,66.591,66.3,66.328,4302,0,0
1275,2020-03-25 03:00:00,66.328,66.35,65.927,66.147,8875,0,0
1276,2020-03-25 04:00:00,66.147,66.23,66.004,66.19,7887,0,0
1277,2020-03-25 05:00:00,66.19,66.369,66.127,66.33,8530,0,0
1278,2020-03-25 06:00:00,66.33,66.48,66.226,66.442,6760,0,0
1279,2020-03-25 07:00:00,66.442,66.881,66.356,66.855,7720,0,0
1280,2020-03-25 08:00:00,66.855,67.241,66.741,67.148,10537,0,0
1281,2020-03-25 09:00:00,67.149,67.34,67.047,67.252,7465,0,0
1282,2020-03-25 10:00:00,67.252,67.378,67.022,67.319,9201,0,0
1283,2020-03-25 11:00:00,67.319,67.707,67.144,67.483,11278,0,0
1284,2020-03-25 12:00:00,67.483,67.547,67.398,67.424,8745,0,0
1285,2020-03-25 13:00:00,67.424,67.426,66.651,66.652,10214,0,0
1286,2020-03-25 14:00:00,66.645,66.942,66.625,66.833,11756,0,0
1287,2020-03-25 15:00:00,66.832,67.152,66.741,66.933,10798,0,0
1288,2020-03-25 16:00:00,66.938,67.131,66.73,66.751,13889,0,0
1289,2020-03-25 17:00:00,66.752,66.777,66.405,66.492,16714,0,0
1290,2020-03-25 18:00:00,66.492,66.513,66.169,66.341,13638,0,0
1291,2020-03-25 19:00:00,66.342,66.598,66.333,66.436,12115,0,0
1292,2020-03-25 20:00:00,66.436,66.632,66.264,66.328,10860,0,0
1293,2020-03-25 21:00:00,66.328,66.388,66.175,66.375,11004,0,0
1294,2020-03-25 22:00:00,66.375,66.383,66.163,66.295,11213,0,0
1295,2020-03-25 23:00:00,66.298,66.298,66.2,66.272,5332,0,0
1296,2020-03-26 00:00:00,66.262,66.284,66.119,66.228,669,7,0
1297,2020-03-26 01:00:00,66.228,66.268,65.412,65.479,7640,0,0
1298,2020-03-26 02:00:00,65.478,65.723,65.339,65.413,9024,0,0
1299,2020-03-26 03:00:00,65.415,65.547,65.238,65.298,11925,0,0
1300,2020-03-26 04:00:00,65.298,65.298,64.916,65.03,10749,0,0
1301,2020-03-26 05:00:00,65.03,65.346,64.911,65.326,7610,0,0
1302,2020-03-26 06:00:00,65.326,65.561,65.251,65.486,6842,0,0
1303,2020-03-26 07:00:00,65.486,65.74,65.484,65.685,5884,0,0
1304,2020-03-26 08:00:00,65.685,65.686,65.302,65.443,4626,0,0
1305,2020-03-26 09:00:00,65.445,65.576,65.334,65.444,4700,0,0
1306,2020-03-26 10:00:00,65.443,65.713,65.41,65.685,10393,0,0
1307,2020-03-26 11:00:00,65.679,65.818,65.524,65.549,13257,0,0
1308,2020-03-26 12:00:00,65.55,65.755,65.444,65.686,10527,0,0
1309,2020-03-26 13:00:00,65.686,65.779,65.591,65.698,9011,0,0
1310,2020-03-26 14:00:00,65.698,66.16,65.664,65.796,9861,0,0
1311,2020-03-26 15:00:00,65.796,66.096,65.67,66.079,14895,0,0
1312,2020-03-26 16:00:00,66.08,66.319,66.002,66.218,17839,0,0
1313,2020-03-26 17:00:00,66.215,66.407,66.07,66.234,16937,0,0
1314,2020-03-26 18:00:00,66.234,66.41,66.071,66.221,13845,0,0
1315,2020-03-26 19:00:00,66.224,66.488,66.204,66.426,12738,0,0
1316,2020-03-26 20:00:00,66.427,66.433,66.12,66.218,10887,0,0
1317,2020-03-26 21:00:00,66.219,66.454,66.211,66.403,9908,0,0
1318,2020-03-26 22:00:00,66.402,66.595,66.288,66.366,13714,0,0
1319,2020-03-26 23:00:00,66.366,66.468,66.32,66.423,4736,0,0
1320,2020-03-27 00:00:00,66.414,66.418,66.037,66.08,2357,7,0
1321,2020-03-27 01:00:00,66.081,66.244,65.952,65.997,4374,0,0
1322,2020-03-27 02:00:00,66.0,66.379,66.0,66.333,7132,0,0
1323,2020-03-27 03:00:00,66.333,66.414,65.966,66.045,9884,0,0
1324,2020-03-27 04:00:00,66.042,66.321,65.805,66.135,11445,0,0
1325,2020-03-27 05:00:00,66.135,66.176,65.909,66.169,9082,0,0
1326,2020-03-27 06:00:00,66.169,66.398,66.145,66.264,8483,0,0
1327,2020-03-27 07:00:00,66.266,66.354,65.994,66.123,6894,0,0
1328,2020-03-27 08:00:00,66.123,66.417,66.029,66.4,6810,0,0
1329,2020-03-27 09:00:00,66.4,66.431,66.007,66.131,7847,0,0
1330,2020-03-27 10:00:00,66.135,66.165,65.897,66.077,11715,0,0
1331,2020-03-27 11:00:00,66.078,66.25,65.941,66.049,12620,0,0
1332,2020-03-27 12:00:00,66.05,66.172,65.963,65.988,11228,0,0
1333,2020-03-27 13:00:00,65.989,66.217,65.939,66.109,10213,0,0
1334,2020-03-27 14:00:00,66.111,66.144,65.924,65.93,10461,0,0
1335,2020-03-27 15:00:00,65.93,65.998,65.522,65.54,11261,0,0
1336,2020-03-27 16:00:00,65.54,65.826,65.496,65.754,14513,0,0
1337,2020-03-27 17:00:00,65.755,65.765,65.483,65.577,14349,0,0
1338,2020-03-27 18:00:00,65.575,66.391,65.529,66.244,13698,0,0
1339,2020-03-27 19:00:00,66.241,66.543,66.064,66.372,12214,0,0
1340,2020-03-27 20:00:00,66.371,66.803,66.298,66.724,9032,0,0
1341,2020-03-27 21:00:00,66.724,66.772,66.44,66.72,8118,0,0
1342,2020-03-27 22:00:00,66.722,66.931,66.499,66.583,9986,0,0
1343,2020-03-27 23:00:00,66.583,66.706,66.484,66.569,3536,0,0
1344,2020-03-30 00:00:00,66.288,66.315,66.168,66.259,306,43,0
1345,2020-03-30 01:00:00,66.261,66.358,65.909,65.993,8677,0,0
1346,2020-03-30 02:00:00,65.991,66.496,65.971,66.349,7188,0,0
1347,2020-03-30 03:00:00,66.349,66.552,65.988,66.095,9870,0,0
1348,2020-03-30 04:00:00,66.096,66.213,65.908,65.984,7647,0,0
1349,2020-03-30 05:00:00,65.983,65.995,65.732,65.937,7360,0,0
1350,2020-03-30 06:00:00,65.937,66.01,65.825,65.884,5143,0,0
1351,2020-03-30 07:00:00,65.884,66.219,65.872,66.162,5671,0,0
1352,2020-03-30 08:00:00,66.162,66.507,66.104,66.421,6558,0,0
1353,2020-03-30 09:00:00,66.421,66.487,66.169,66.29,11015,0,0
1354,2020-03-30 10:00:00,66.287,66.367,66.103,66.254,13568,0,0
1355,2020-03-30 11:00:00,66.256,66.384,66.13,66.221,9875,0,0
1356,2020-03-30 12:00:00,66.217,66.349,66.176,66.262,8815,0,0
1357,2020-03-30 13:00:00,66.262,66.37,66.237,66.242,6329,0,0
1358,2020-03-30 14:00:00,66.242,66.286,66.124,66.153,6885,0,0
1359,2020-03-30 15:00:00,66.151,66.354,66.124,66.301,8946,0,0
1360,2020-03-30 16:00:00,66.3,66.641,66.232,66.32,13101,0,0
1361,2020-03-30 17:00:00,66.318,66.539,66.231,66.52,13694,0,0
1362,2020-03-30 18:00:00,66.519,66.601,66.329,66.389,9918,0,0
1363,2020-03-30 19:00:00,66.389,66.595,66.332,66.521,7491,0,0
1364,2020-03-30 20:00:00,66.521,66.533,66.403,66.413,5885,0,0
1365,2020-03-30 21:00:00,66.412,66.503,66.319,66.453,6873,0,0
1366,2020-03-30 22:00:00,66.453,66.611,66.438,66.483,8180,0,0
1367,2020-03-30 23:00:00,66.483,66.621,66.425,66.517,4012,0,0
1368,2020-03-31 00:00:00,66.428,66.51,66.406,66.489,524,12,0
1369,2020-03-31 01:00:00,66.495,66.639,66.424,66.624,3631,0,0
1370,2020-03-31 02:00:00,66.624,66.668,66.496,66.626,5181,0,0
1371,2020-03-31 03:00:00,66.629,67.033,66.028,66.733,9181,0,0
1372,2020-03-31 04:00:00,66.737,67.083,66.723,66.941,10358,0,0
1373,2020-03-31 05:00:00,66.941,67.193,66.829,67.171,6621,0,0
1374,2020-03-31 06:00:00,67.171,67.268,66.91,66.928,5502,0,0
1375,2020-03-31 07:00:00,66.925,67.028,66.786,66.855,5612,0,0
1376,2020-03-31 08:00:00,66.854,67.232,66.827,67.175,7584,0,0
1377,2020-03-31 09:00:00,67.178,67.189,66.951,66.976,9673,0,0
1378,2020-03-31 10:00:00,66.978,67.009,66.684,66.852,10662,0,0
1379,2020-03-31 11:00:00,66.852,66.886,66.671,66.687,8715,0,0
1380,2020-03-31 12:00:00,66.687,66.712,66.359,66.393,7704,0,0
1381,2020-03-31 13:00:00,66.393,66.447,66.115,66.163,9299,0,0
1382,2020-03-31 14:00:00,66.163,66.332,66.043,66.275,9092,0,0
1383,2020-03-31 15:00:00,66.275,66.39,66.037,66.167,11122,0,0
1384,2020-03-31 16:00:00,66.169,66.199,65.881,66.053,10296,0,0
1385,2020-03-31 17:00:00,66.055,66.245,65.867,66.067,15894,0,0
1386,2020-03-31 18:00:00,66.067,66.298,65.902,66.016,15730,0,0
1387,2020-03-31 19:00:00,66.016,66.093,65.691,65.757,11187,0,0
1388,2020-03-31 20:00:00,65.757,65.899,65.581,65.851,11271,0,0
1389,2020-03-31 21:00:00,65.851,66.152,65.844,66.12,11631,0,0
1390,2020-03-31 22:00:00,66.123,66.168,65.907,66.146,11928,0,0
1391,2020-03-31 23:00:00,66.146,66.201,65.991,66.009,4159,0,0
1392,2020-04-01 00:00:00,65.964,66.207,65.886,66.194,602,48,0
1393,2020-04-01 01:00:00,66.194,66.194,65.703,65.877,3957,0,0
1394,2020-04-01 02:00:00,65.877,66.109,65.845,65.989,4317,0,0
1395,2020-04-01 03:00:00,65.987,66.023,65.762,65.99,7579,0,0
1396,2020-04-01 04:00:00,65.99,65.993,65.812,65.918,7036,0,0
1397,2020-04-01 05:00:00,65.918,66.105,65.872,66.009,5634,0,0
1398,2020-04-01 06:00:00,66.009,66.07,65.951,65.993,4431,0,0
1399,2020-04-01 07:00:00,65.993,66.124,65.986,65.997,3248,0,0
1400,2020-04-01 08:00:00,65.999,66.041,65.582,65.692,6458,0,0
1401,2020-04-01 09:00:00,65.692,65.705,65.183,65.364,10317,0,0
1402,2020-04-01 10:00:00,65.372,65.494,65.177,65.339,10619,0,0
1403,2020-04-01 11:00:00,65.338,65.439,65.165,65.298,9504,0,0
1404,2020-04-01 12:00:00,65.298,65.405,65.218,65.244,8700,0,0
1405,2020-04-01 13:00:00,65.244,65.358,65.164,65.235,7004,0,0
1406,2020-04-01 14:00:00,65.235,65.324,65.168,65.192,6262,0,0
1407,2020-04-01 15:00:00,65.192,65.246,64.943,64.943,8849,0,0
1408,2020-04-01 16:00:00,64.943,65.224,64.865,65.042,10059,0,0
1409,2020-04-01 17:00:00,65.027,66.347,64.889,65.524,11669,0,0
1410,2020-04-01 18:00:00,65.524,65.612,65.289,65.361,8783,0,0
1411,2020-04-01 19:00:00,65.359,65.379,65.13,65.186,6705,0,0
1412,2020-04-01 20:00:00,65.186,65.238,65.03,65.146,6710,0,0
1413,2020-04-01 21:00:00,65.146,65.23,65.04,65.108,6076,0,0
1414,2020-04-01 22:00:00,65.108,65.156,64.956,65.111,7744,0,0
1415,2020-04-01 23:00:00,65.109,65.122,64.971,65.091,4427,0,0
1416,2020-04-02 00:00:00,65.083,65.087,64.917,64.995,415,6,0
1417,2020-04-02 01:00:00,64.995,65.243,64.977,65.196,2853,0,0
1418,2020-04-02 02:00:00,65.197,65.348,65.167,65.343,3399,0,0
1419,2020-04-02 03:00:00,65.343,65.425,65.156,65.354,5939,0,0
1420,2020-04-02 04:00:00,65.354,65.439,65.289,65.314,6570,0,0
1421,2020-04-02 05:00:00,65.314,65.4,65.164,65.255,4957,0,0
1422,2020-04-02 06:00:00,65.255,65.46,65.204,65.345,3752,0,0
1423,2020-04-02 07:00:00,65.351,65.423,65.313,65.356,2970,0,0
1424,2020-04-02 08:00:00,65.355,65.437,65.198,65.4,5719,0,0
1425,2020-04-02 09:00:00,65.4,65.622,65.368,65.465,7760,0,0
1426,2020-04-02 10:00:00,65.464,65.632,65.384,65.496,7398,0,0
1427,2020-04-02 11:00:00,65.497,65.527,65.375,65.442,5475,0,0
1428,2020-04-02 12:00:00,65.442,65.581,65.365,65.437,4948,0,0
1429,2020-04-02 13:00:00,65.437,65.537,65.365,65.398,4889,0,0
1430,2020-04-02 14:00:00,65.398,65.405,65.259,65.269,5029,0,0
1431,2020-04-02 15:00:00,65.267,65.275,64.654,64.706,9864,0,0
1432,2020-04-02 16:00:00,64.707,64.762,64.395,64.615,11505,0,0
1433,2020-04-02 17:00:00,64.61,65.51,64.571,65.227,14453,0,0
1434,2020-04-02 18:00:00,65.227,65.323,65.125,65.195,9803,0,0
1435,2020-04-02 19:00:00,65.195,65.361,65.147,65.235,8318,0,0
1436,2020-04-02 20:00:00,65.235,65.303,65.062,65.165,6986,0,0
1437,2020-04-02 21:00:00,65.166,65.229,65.011,65.228,6246,0,0
1438,2020-04-02 22:00:00,65.228,65.411,65.162,65.345,6874,0,0
1439,2020-04-02 23:00:00,65.344,65.456,65.303,65.359,3350,0,0
1440,2020-04-03 00:00:00,65.339,65.383,65.282,65.35,389,8,0
1441,2020-04-03 01:00:00,65.35,65.557,65.336,65.557,2845,1,0
1442,2020-04-03 02:00:00,65.557,65.614,65.406,65.518,3539,0,0
1443,2020-04-03 03:00:00,65.518,65.585,65.308,65.41,7029,0,0
1444,2020-04-03 04:00:00,65.41,65.475,65.355,65.436,4976,0,0
1445,2020-04-03 05:00:00,65.436,65.469,65.316,65.453,3807,0,0
1446,2020-04-03 06:00:00,65.453,65.535,65.411,65.512,2782,0,0
1447,2020-04-03 07:00:00,65.512,65.558,65.437,65.558,3316,0,0
1448,2020-04-03 08:00:00,65.556,65.59,65.419,65.534,3674,0,0
1449,2020-04-03 09:00:00,65.534,65.544,65.401,65.464,4622,0,0
1450,2020-04-03 10:00:00,65.464,65.486,65.29,65.311,7734,0,0
1451,2020-04-03 11:00:00,65.311,65.353,65.113,65.163,7106,0,0
1452,2020-04-03 12:00:00,65.163,65.181,64.834,65.041,8392,0,0
1453,2020-04-03 13:00:00,65.041,65.184,64.909,65.028,6462,0,0
1454,2020-04-03 14:00:00,65.028,65.176,64.961,65.099,6593,0,0
1455,2020-04-03 15:00:00,65.097,65.162,64.88,65.089,11243,0,0
1456,2020-04-03 16:00:00,65.089,65.298,65.066,65.175,9412,0,0
1457,2020-04-03 17:00:00,65.166,65.373,65.101,65.227,8070,0,0
1458,2020-04-03 18:00:00,65.227,65.275,65.051,65.11,6650,0,0
1459,2020-04-03 19:00:00,65.11,65.152,64.985,65.074,6224,0,0
1460,2020-04-03 20:00:00,65.075,65.098,64.965,65.03,4125,0,0
1461,2020-04-03 21:00:00,65.03,65.047,64.886,64.94,5230,0,0
1462,2020-04-03 22:00:00,64.937,65.087,64.935,64.98,4817,0,0
1463,2020-04-03 23:00:00,64.979,65.05,64.947,64.986,2532,0,0
1464,2020-04-06 00:00:00,65.14,65.176,64.964,65.021,399,34,0
1465,2020-04-06 01:00:00,65.021,65.217,65.021,65.132,3906,1,0
1466,2020-04-06 02:00:00,65.131,65.201,65.079,65.145,4265,0,0
1467,2020-04-06 03:00:00,65.148,65.919,65.132,65.736,10672,0,0
1468,2020-04-06 04:00:00,65.736,65.8,65.457,65.58,7613,0,0
1469,2020-04-06 05:00:00,65.58,65.609,65.491,65.526,5458,0,0
1470,2020-04-06 06:00:00,65.526,65.558,65.428,65.505,4014,1,0
1471,2020-04-06 07:00:00,65.505,65.615,65.439,65.49,4323,0,0
1472,2020-04-06 08:00:00,65.49,65.854,65.456,65.783,6637,0,0
1473,2020-04-06 09:00:00,65.781,65.931,65.756,65.802,6074,0,0
1474,2020-04-06 10:00:00,65.802,66.201,65.789,66.13,7999,0,0
1475,2020-04-06 11:00:00,66.129,66.2,65.912,66.181,8256,0,0
1476,2020-04-06 12:00:00,66.18,66.368,66.089,66.294,6442,0,0
1477,2020-04-06 13:00:00,66.295,66.329,66.154,66.247,4571,0,0
1478,2020-04-06 14:00:00,66.247,66.272,66.141,66.208,6033,0,0
1479,2020-04-06 15:00:00,66.208,66.358,66.037,66.333,6083,0,0
1480,2020-04-06 16:00:00,66.332,66.364,66.146,66.338,6106,0,0
1481,2020-04-06 17:00:00,66.338,66.603,66.291,66.334,8019,0,0
1482,2020-04-06 18:00:00,66.335,66.546,66.302,66.504,4540,0,0
1483,2020-04-06 19:00:00,66.504,66.532,66.382,66.457,4773,0,0
1484,2020-04-06 20:00:00,66.456,66.481,66.361,66.471,3263,0,0
1485,2020-04-06 21:00:00,66.472,66.478,66.352,66.414,3353,0,0
1486,2020-04-06 22:00:00,66.415,66.521,66.347,66.441,5744,0,0
1487,2020-04-06 23:00:00,66.443,66.501,66.373,66.486,4395,0,0
1488,2020-04-07 00:00:00,66.474,66.511,66.379,66.433,460,9,0
1489,2020-04-07 01:00:00,66.433,66.51,66.37,66.431,2723,0,0
1490,2020-04-07 02:00:00,66.431,66.808,66.406,66.754,4159,0,0
1491,2020-04-07 03:00:00,66.753,66.778,66.432,66.521,6999,0,0
1492,2020-04-07 04:00:00,66.521,66.712,66.51,66.623,6122,0,0
1493,2020-04-07 05:00:00,66.623,66.692,66.485,66.62,5424,0,0
1494,2020-04-07 06:00:00,66.62,66.687,66.465,66.496,4200,0,0
1495,2020-04-07 07:00:00,66.496,66.884,66.451,66.855,5784,0,0
1496,2020-04-07 08:00:00,66.855,66.932,66.717,66.871,5835,0,0
1497,2020-04-07 09:00:00,66.871,67.196,66.839,67.176,6709,0,0
1498,2020-04-07 10:00:00,67.177,67.46,67.156,67.385,6516,0,0
1499,2020-04-07 11:00:00,67.386,67.435,67.13,67.153,5079,0,0
1500,2020-04-07 12:00:00,67.153,67.353,67.15,67.307,6129,0,0
1501,2020-04-07 13:00:00,67.308,67.504,67.283,67.422,6621,0,0
1502,2020-04-07 14:00:00,67.422,67.486,67.359,67.438,6002,0,0
1503,2020-04-07 15:00:00,67.438,67.661,67.395,67.527,6426,0,0
1504,2020-04-07 16:00:00,67.526,67.668,67.425,67.665,7991,0,0
1505,2020-04-07 17:00:00,67.666,67.674,67.129,67.335,9952,0,0
1506,2020-04-07 18:00:00,67.335,67.457,67.313,67.407,6665,0,0
1507,2020-04-07 19:00:00,67.409,67.518,67.398,67.474,5786,0,0
1508,2020-04-07 20:00:00,67.474,67.536,67.424,67.526,4945,0,0
1509,2020-04-07 21:00:00,67.524,67.524,67.361,67.44,5321,0,0
1510,2020-04-07 22:00:00,67.439,67.453,67.271,67.289,5146,0,0
1511,2020-04-07 23:00:00,67.289,67.303,67.099,67.116,2646,0,0
1512,2020-04-08 00:00:00,67.088,67.156,66.99,67.056,608,17,0
1513,2020-04-08 01:00:00,67.056,67.118,67.0,67.065,2986,4,0
1514,2020-04-08 02:00:00,67.065,67.125,66.826,66.851,5094,0,0
1515,2020-04-08 03:00:00,66.848,66.894,66.477,66.63,9081,0,0
1516,2020-04-08 04:00:00,66.631,66.918,66.589,66.687,7145,0,0
1517,2020-04-08 05:00:00,66.686,66.859,66.677,66.758,5008,1,0
1518,2020-04-08 06:00:00,66.758,66.766,66.63,66.698,5229,0,0
1519,2020-04-08 07:00:00,66.699,66.943,66.686,66.778,5618,0,0
1520,2020-04-08 08:00:00,66.777,66.971,66.767,66.95,6581,0,0
1521,2020-04-08 09:00:00,66.951,66.963,66.611,66.73,5902,0,0
1522,2020-04-08 10:00:00,66.732,66.881,66.679,66.862,6685,0,0
1523,2020-04-08 11:00:00,66.862,66.865,66.649,66.815,4902,0,0
1524,2020-04-08 12:00:00,66.815,66.996,66.764,66.959,4689,0,0
1525,2020-04-08 13:00:00,66.96,67.199,66.949,67.175,4613,0,0
1526,2020-04-08 14:00:00,67.174,67.395,67.147,67.271,5566,0,0
1527,2020-04-08 15:00:00,67.271,67.384,67.229,67.352,4520,0,0
1528,2020-04-08 16:00:00,67.352,67.622,67.309,67.364,6768,0,0
1529,2020-04-08 17:00:00,67.367,67.539,67.289,67.482,6540,0,0
1530,2020-04-08 18:00:00,67.488,67.815,67.479,67.642,6021,0,0
1531,2020-04-08 19:00:00,67.642,67.707,67.591,67.634,4202,0,0
1532,2020-04-08 20:00:00,67.633,67.735,67.625,67.723,3144,0,0
1533,2020-04-08 21:00:00,67.723,67.941,67.696,67.848,3325,0,0
1534,2020-04-08 22:00:00,67.85,67.911,67.752,67.774,4744,0,0
1535,2020-04-08 23:00:00,67.776,67.862,67.729,67.792,2311,0,0
1536,2020-04-09 00:00:00,67.798,67.847,67.718,67.822,402,16,0
1537,2020-04-09 01:00:00,67.845,67.929,67.803,67.845,2130,0,0
1538,2020-04-09 02:00:00,67.845,67.99,67.819,67.896,3360,2,0
1539,2020-04-09 03:00:00,67.896,68.132,67.822,68.081,5741,0,0
1540,2020-04-09 04:00:00,68.081,68.082,67.636,67.742,6393,0,0
1541,2020-04-09 05:00:00,67.742,67.856,67.716,67.797,4314,0,0
1542,2020-04-09 06:00:00,67.798,68.005,67.777,67.959,4220,0,0
1543,2020-04-09 07:00:00,67.96,67.962,67.826,67.89,4551,0,0
1544,2020-04-09 08:00:00,67.89,67.917,67.611,67.611,4014,0,0
1545,2020-04-09 09:00:00,67.611,67.818,67.487,67.806,6032,0,0
1546,2020-04-09 10:00:00,67.806,68.029,67.799,68.003,5576,0,0
1547,2020-04-09 11:00:00,68.002,68.025,67.693,67.768,4234,0,0
1548,2020-04-09 12:00:00,67.769,67.872,67.741,67.786,3844,0,0
1549,2020-04-09 13:00:00,67.785,67.871,67.707,67.789,3883,0,0
1550,2020-04-09 14:00:00,67.789,67.872,67.696,67.836,4404,0,0
1551,2020-04-09 15:00:00,67.836,68.341,67.787,68.298,7478,0,0
1552,2020-04-09 16:00:00,68.297,68.567,68.237,68.456,9337,0,0
1553,2020-04-09 17:00:00,68.455,68.532,68.284,68.455,9121,0,0
1554,2020-04-09 18:00:00,68.455,68.462,68.278,68.362,7075,0,0
1555,2020-04-09 19:00:00,68.361,68.463,68.31,68.374,5610,1,0
1556,2020-04-09 20:00:00,68.374,68.881,68.327,68.575,5948,0,0
1557,2020-04-09 21:00:00,68.574,68.597,68.46,68.547,6373,0,0
1558,2020-04-09 22:00:00,68.547,68.841,68.546,68.765,5882,0,0
1559,2020-04-09 23:00:00,68.767,68.833,68.727,68.762,2345,0,0
1560,2020-04-10 00:00:00,68.736,68.748,68.636,68.65,629,66,0
1561,2020-04-10 01:00:00,68.651,68.74,68.55,68.718,1296,28,0
1562,2020-04-10 02:00:00,68.718,68.78,68.684,68.726,869,16,0
1563,2020-04-10 03:00:00,68.726,68.734,68.472,68.589,2215,0,0
1564,2020-04-10 04:00:00,68.595,68.686,68.535,68.662,2846,0,0
1565,2020-04-10 05:00:00,68.658,68.828,68.649,68.815,1807,0,0
1566,2020-04-10 06:00:00,68.815,68.818,68.692,68.692,1810,0,0
1567,2020-04-10 07:00:00,68.692,68.795,68.676,68.779,2505,0,0
1568,2020-04-10 08:00:00,68.78,68.793,68.711,68.781,1908,0,0
1569,2020-04-10 09:00:00,68.781,69.029,68.779,68.892,2142,0,0
1570,2020-04-10 10:00:00,68.894,68.993,68.848,68.987,1419,2,0
1571,2020-04-10 11:00:00,68.987,68.99,68.653,68.815,1579,0,0
1572,2020-04-10 12:00:00,68.815,68.834,68.759,68.823,1003,2,0
1573,2020-04-10 13:00:00,68.823,68.823,68.699,68.723,1188,6,0
1574,2020-04-10 14:00:00,68.726,68.845,68.71,68.834,1932,7,0
1575,2020-04-10 15:00:00,68.836,68.893,68.789,68.867,1017,4,0
1576,2020-04-10 16:00:00,68.867,68.868,68.76,68.844,1451,1,0
1577,2020-04-10 17:00:00,68.844,68.852,68.769,68.773,614,20,0
1578,2020-04-10 18:00:00,68.775,68.784,68.755,68.773,1570,7,0
1579,2020-04-10 19:00:00,68.773,68.812,68.763,68.791,1256,8,0
1580,2020-04-10 20:00:00,68.79,68.813,68.775,68.798,1402,11,0
1581,2020-04-10 21:00:00,68.798,68.822,68.781,68.811,686,22,0
1582,2020-04-10 22:00:00,68.811,68.855,68.797,68.841,2977,5,0
1583,2020-04-10 23:00:00,68.839,68.876,68.787,68.787,756,12,0
1584,2020-04-13 00:00:00,68.773,68.895,68.748,68.861,212,27,0
1585,2020-04-13 01:00:00,68.861,68.968,68.52,68.576,3987,0,0
1586,2020-04-13 02:00:00,68.576,68.731,68.545,68.63,3434,0,0
1587,2020-04-13 03:00:00,68.63,68.732,68.553,68.562,4191,0,0
1588,2020-04-13 04:00:00,68.562,68.605,68.41,68.549,3563,0,0
1589,2020-04-13 05:00:00,68.549,68.574,68.46,68.462,2601,0,0
1590,2020-04-13 06:00:00,68.462,68.521,68.433,68.468,1872,0,0
1591,2020-04-13 07:00:00,68.468,68.491,68.36,68.385,2935,0,0
1592,2020-04-13 08:00:00,68.385,68.436,68.334,68.384,1995,0,0
1593,2020-04-13 09:00:00,68.384,68.592,68.351,68.523,3753,0,0
1594,2020-04-13 10:00:00,68.523,68.561,68.45,68.47,3533,0,0
1595,2020-04-13 11:00:00,68.47,68.548,68.467,68.488,2704,0,0
1596,2020-04-13 12:00:00,68.488,68.555,68.482,68.532,1631,0,0
1597,2020-04-13 13:00:00,68.532,68.542,68.425,68.443,3226,0,0
1598,2020-04-13 14:00:00,68.443,68.662,68.433,68.631,3208,0,0
1599,2020-04-13 15:00:00,68.631,68.773,68.575,68.7,4944,0,0
1600,2020-04-13 16:00:00,68.7,68.791,68.595,68.633,5367,0,0
1601,2020-04-13 17:00:00,68.633,68.686,68.495,68.656,5798,0,0
1602,2020-04-13 18:00:00,68.656,68.707,68.596,68.636,4238,0,0
1603,2020-04-13 19:00:00,68.636,68.773,68.634,68.673,3474,0,0
1604,2020-04-13 20:00:00,68.671,68.925,68.647,68.864,3419,0,0
1605,2020-04-13 21:00:00,68.864,68.888,68.773,68.826,3457,0,0
1606,2020-04-13 22:00:00,68.825,68.849,68.742,68.842,3301,0,0
1607,2020-04-13 23:00:00,68.842,68.895,68.775,68.779,1840,0,0
1608,2020-04-14 00:00:00,68.736,68.844,68.672,68.744,489,9,0
1609,2020-04-14 01:00:00,68.744,68.861,68.672,68.839,1911,1,0
1610,2020-04-14 02:00:00,68.838,68.935,68.798,68.873,2191,0,0
1611,2020-04-14 03:00:00,68.873,68.887,68.769,68.858,4108,0,0
1612,2020-04-14 04:00:00,68.857,69.234,68.807,69.169,4463,0,0
1613,2020-04-14 05:00:00,69.168,69.216,69.107,69.168,4410,0,0
1614,2020-04-14 06:00:00,69.168,69.186,69.056,69.171,2749,0,0
1615,2020-04-14 07:00:00,69.17,69.262,69.132,69.167,2694,0,0
1616,2020-04-14 08:00:00,69.167,69.229,69.112,69.145,2931,0,0
1617,2020-04-14 09:00:00,69.148,69.154,68.901,69.025,4960,0,0
1618,2020-04-14 10:00:00,69.025,69.116,68.925,69.06,5269,0,0
1619,2020-04-14 11:00:00,69.061,69.061,68.733,68.787,4834,0,0
1620,2020-04-14 12:00:00,68.787,68.806,68.535,68.586,4221,0,0
1621,2020-04-14 13:00:00,68.586,68.663,68.504,68.643,3637,0,0
