time,open,high,low,close,tick_volume,spread,real_volume
2024-02-23 04:00:00,0.6571,0.65738,0.6565,0.65688,1893,0,0
2024-02-23 05:00:00,0.65687,0.65706,0.65674,0.65694,1700,0,0
2024-02-23 06:00:00,0.65693,0.65743,0.65688,0.65721,1036,0,0
2024-02-23 07:00:00,0.65721,0.65724,0.65654,0.65677,1457,0,0
2024-02-23 08:00:00,0.65676,0.65753,0.65676,0.65734,1776,0,0
2024-02-23 09:00:00,0.65735,0.65761,0.65688,0.65748,2392,0,0
2024-02-23 10:00:00,0.65749,0.65799,0.65615,0.65626,2777,0,0
2024-02-23 11:00:00,0.65625,0.65626,0.65511,0.65535,2380,0,0
2024-02-23 12:00:00,0.65535,0.6562,0.65533,0.6561,1961,0,0
2024-02-23 13:00:00,0.65609,0.65677,0.65587,0.65664,1987,0,0
2024-02-23 14:00:00,0.65665,0.65799,0.65661,0.65782,2358,0,0
2024-02-23 15:00:00,0.65782,0.65805,0.65717,0.6574,3361,0,0
2024-02-23 16:00:00,0.65738,0.65754,0.65685,0.65701,3627,0,0
2024-02-23 17:00:00,0.657,0.657,0.65571,0.65599,3824,0,0
2024-02-23 18:00:00,0.656,0.65654,0.65542,0.65642,3702,0,0
2024-02-23 19:00:00,0.65644,0.65682,0.65623,0.65639,2447,0,0
2024-02-23 20:00:00,0.65639,0.65684,0.6563,0.65672,1493,0,0
2024-02-23 21:00:00,0.65672,0.65672,0.6562,0.65651,1450,0,0
2024-02-23 22:00:00,0.65651,0.65653,0.65586,0.65626,1430,0,0
2024-02-23 23:00:00,0.65626,0.65655,0.65618,0.65636,624,0,0
2024-02-26 00:00:00,0.65635,0.6566,0.65511,0.65641,183,5,0
2024-02-26 01:00:00,0.65642,0.6567,0.65592,0.65636,983,0,0
2024-02-26 02:00:00,0.65636,0.65655,0.6553,0.65536,2116,0,0
2024-02-26 03:00:00,0.65537,0.6561,0.65494,0.65555,2435,0,0
2024-02-26 04:00:00,0.65556,0.6559,0.65506,0.65574,1659,0,0
2024-02-26 05:00:00,0.65574,0.65574,0.65511,0.65519,1407,0,0
2024-02-26 06:00:00,0.65519,0.65579,0.65511,0.65564,959,0,0
2024-02-26 07:00:00,0.65565,0.65588,0.65547,0.65558,1503,0,0
2024-02-26 08:00:00,0.65557,0.65569,0.65524,0.65536,1496,0,0
2024-02-26 09:00:00,0.65536,0.65588,0.65503,0.65519,2315,0,0
2024-02-26 10:00:00,0.65518,0.6554,0.65452,0.65467,2401,0,0
2024-02-26 11:00:00,0.65468,0.65471,0.65417,0.65466,1753,0,0
2024-02-26 12:00:00,0.65466,0.65531,0.6546,0.65492,1471,0,0
2024-02-26 13:00:00,0.65493,0.65545,0.65469,0.65507,1531,0,0
2024-02-26 14:00:00,0.65514,0.65558,0.65493,0.655,2114,0,0
2024-02-26 15:00:00,0.655,0.65587,0.65484,0.65556,2688,0,0
2024-02-26 16:00:00,0.65558,0.65565,0.65366,0.65392,3036,0,0
2024-02-26 17:00:00,0.65392,0.65409,0.65333,0.65392,3216,0,0
2024-02-26 18:00:00,0.65392,0.65396,0.65334,0.65384,2527,0,0
2024-02-26 19:00:00,0.65384,0.65388,0.65337,0.65354,2055,0,0
2024-02-26 20:00:00,0.65354,0.65364,0.6531,0.65328,2178,0,0
2024-02-26 21:00:00,0.65328,0.6537,0.65328,0.6536,1573,0,0
2024-02-26 22:00:00,0.6536,0.65426,0.6536,0.65407,2071,0,0
2024-02-26 23:00:00,0.65406,0.65408,0.65384,0.65398,765,0,0
2024-02-27 00:00:00,0.65355,0.65401,0.65315,0.65373,352,4,0
2024-02-27 01:00:00,0.65372,0.65409,0.65341,0.65392,1075,0,0
2024-02-27 02:00:00,0.65392,0.65396,0.65307,0.65321,1585,0,0
2024-02-27 03:00:00,0.65319,0.6536,0.65312,0.65354,1980,0,0
2024-02-27 04:00:00,0.65355,0.65383,0.65251,0.65285,2360,0,0
2024-02-27 05:00:00,0.65285,0.65394,0.65268,0.65386,1491,0,0
2024-02-27 06:00:00,0.65388,0.65445,0.65386,0.65438,1247,0,0
2024-02-27 07:00:00,0.65436,0.65476,0.65411,0.65435,1376,0,0
2024-02-27 08:00:00,0.65438,0.65509,0.65422,0.65495,1590,0,0
2024-02-27 09:00:00,0.65497,0.65554,0.65488,0.65524,2078,0,0
2024-02-27 10:00:00,0.65526,0.6558,0.65506,0.65514,2454,0,0
2024-02-27 11:00:00,0.65514,0.6557,0.65509,0.65532,1790,0,0
2024-02-27 12:00:00,0.65532,0.65534,0.65479,0.65517,1847,0,0
2024-02-27 13:00:00,0.65516,0.65523,0.65444,0.65494,1568,0,0
2024-02-27 14:00:00,0.65494,0.65575,0.65494,0.65532,2774,0,0
2024-02-27 15:00:00,0.6553,0.65549,0.6546,0.65507,3426,0,0
2024-02-27 16:00:00,0.65505,0.65513,0.65387,0.65442,3075,0,0
2024-02-27 17:00:00,0.65442,0.65493,0.65315,0.65458,3969,0,0
2024-02-27 18:00:00,0.65458,0.65519,0.65439,0.65459,2699,0,0
2024-02-27 19:00:00,0.6546,0.65462,0.65389,0.65437,2094,0,0
2024-02-27 20:00:00,0.65437,0.65512,0.65423,0.65467,2363,0,0
2024-02-27 21:00:00,0.65467,0.65468,0.65398,0.6543,1681,0,0
2024-02-27 22:00:00,0.6543,0.65451,0.65415,0.65426,1206,0,0
2024-02-27 23:00:00,0.65426,0.65447,0.65424,0.6544,680,0,0
2024-02-28 00:00:00,0.65325,0.65451,0.65325,0.65445,364,3,0
2024-02-28 01:00:00,0.65444,0.65475,0.65434,0.65438,982,0,0
2024-02-28 02:00:00,0.65438,0.65496,0.65365,0.6548,1854,0,0
2024-02-28 03:00:00,0.65481,0.65481,0.65313,0.65374,3139,0,0
2024-02-28 04:00:00,0.6537,0.65383,0.65272,0.6529,2314,0,0
2024-02-28 05:00:00,0.6529,0.65296,0.65203,0.6522,2165,0,0
2024-02-28 06:00:00,0.6522,0.65232,0.65163,0.65182,1451,0,0
