time,open,high,low,close,tick_volume,spread,real_volume
2022-11-07 05:00:00,1.68791,1.68798,1.68458,1.68553,3129,7,0
2022-11-07 06:00:00,1.68559,1.6867100000000002,1.6855,1.6860300000000001,2114,4,0
2022-11-07 07:00:00,1.6860300000000001,1.68702,1.6847400000000001,1.68667,2634,3,0
2022-11-07 08:00:00,1.68668,1.68753,1.68581,1.6869800000000001,3000,7,0
2022-11-07 09:00:00,1.6869,1.6898499999999999,1.68674,1.68923,4736,4,0
2022-11-07 10:00:00,1.68923,1.6902300000000001,1.68567,1.68656,6044,1,0
2022-11-07 11:00:00,1.68668,1.68794,1.68438,1.6875,5290,1,0
2022-11-07 12:00:00,1.68751,1.68927,1.68658,1.68756,4201,0,0
2022-11-07 13:00:00,1.68754,1.68777,1.68571,1.6864,3269,1,0
2022-11-07 14:00:00,1.6864,1.6874,1.6845599999999998,1.6854900000000002,4217,4,0
2022-11-07 15:00:00,1.68555,1.6859199999999999,1.6817600000000001,1.68437,5926,0,0
2022-11-07 16:00:00,1.6844000000000001,1.6875200000000001,1.68213,1.68672,7078,0,0
2022-11-07 17:00:00,1.68659,1.6885400000000002,1.68597,1.68715,6911,0,0
2022-11-07 18:00:00,1.6872,1.68946,1.68652,1.6888,5206,4,0
2022-11-07 19:00:00,1.6888,1.6908400000000001,1.68839,1.6901000000000002,3936,0,0
2022-11-07 20:00:00,1.69005,1.69075,1.68892,1.68973,3084,8,0
2022-11-07 21:00:00,1.6898,1.69043,1.6881300000000001,1.68918,2353,0,0
2022-11-07 22:00:00,1.68918,1.68947,1.6867299999999998,1.68692,2449,2,0
2022-11-07 23:00:00,1.68692,1.6881599999999999,1.6863299999999999,1.68682,1037,6,0
2022-11-08 00:00:00,1.68688,1.68728,1.68478,1.6866400000000001,600,36,0
2022-11-08 01:00:00,1.68724,1.68815,1.68638,1.68659,1925,13,0
2022-11-08 02:00:00,1.68661,1.68701,1.68469,1.6869,2249,5,0
2022-11-08 03:00:00,1.68683,1.68794,1.68545,1.68763,3867,6,0
2022-11-08 04:00:00,1.6876,1.68781,1.6841300000000001,1.6871399999999999,2475,4,0
2022-11-08 05:00:00,1.68713,1.68789,1.68606,1.6869800000000001,2090,11,0
2022-11-08 06:00:00,1.68701,1.68792,1.68598,1.68764,1502,12,0
2022-11-08 07:00:00,1.68764,1.69103,1.6876,1.68947,2727,2,0
2022-11-08 08:00:00,1.6894,1.69006,1.6884000000000001,1.68905,3165,13,0
2022-11-08 09:00:00,1.6892800000000001,1.69345,1.6892800000000001,1.69253,4459,4,0
2022-11-08 10:00:00,1.6925,1.6927699999999999,1.68632,1.68669,5553,2,0
2022-11-08 11:00:00,1.68669,1.6886299999999999,1.6844000000000001,1.6850100000000001,4423,3,0
