time,open,high,low,close,tick_volume,spread,real_volume
2024-06-26 18:00:00,1.068,1.0687,1.0674,1.0682,2293,0,0
2024-06-26 19:00:00,1.0682,1.0688,1.0679,1.0682,1637,0,0
2024-06-26 20:00:00,1.0682,1.0691,1.0681,1.0686,1590,0,0
2024-06-26 21:00:00,1.0685,1.0686,1.0678,1.068,1136,0,0
2024-06-26 22:00:00,1.068,1.0681,1.0675,1.0681,1083,0,0
2024-06-26 23:00:00,1.0681,1.0681,1.0677,1.068,570,0,0
2024-06-27 00:00:00,1.0679,1.0681,1.0674,1.068,129,0,0
2024-06-27 01:00:00,1.068,1.0682,1.0679,1.068,482,0,0
2024-06-27 02:00:00,1.0681,1.0681,1.0677,1.068,596,0,0
2024-06-27 03:00:00,1.068,1.0682,1.0677,1.0678,1059,0,0
2024-06-27 04:00:00,1.0678,1.0689,1.0678,1.0689,1040,0,0
2024-06-27 05:00:00,1.0689,1.0692,1.0688,1.0689,996,0,0
2024-06-27 06:00:00,1.0689,1.0692,1.0688,1.0691,640,0,0
2024-06-27 07:00:00,1.0691,1.0695,1.0691,1.0694,673,0,0
2024-06-27 08:00:00,1.0694,1.0697,1.0692,1.0696,826,0,0
2024-06-27 09:00:00,1.0695,1.0699,1.0691,1.0693,1594,0,0
2024-06-27 10:00:00,1.0693,1.0698,1.0688,1.069,2069,0,0
2024-06-27 11:00:00,1.069,1.0691,1.068,1.0688,1950,0,0
2024-06-27 12:00:00,1.0688,1.0701,1.0687,1.0697,1895,0,0
2024-06-27 13:00:00,1.0697,1.0704,1.0691,1.0704,1811,0,0
2024-06-27 14:00:00,1.0703,1.0704,1.0693,1.0693,1701,0,0
2024-06-27 15:00:00,1.0693,1.0722,1.0693,1.0719,3048,0,0
2024-06-27 16:00:00,1.0719,1.0726,1.0717,1.072,2897,0,0
2024-06-27 17:00:00,1.072,1.0725,1.0708,1.0713,2879,0,0
2024-06-27 18:00:00,1.0713,1.0713,1.07,1.0707,2179,0,0
2024-06-27 19:00:00,1.0707,1.071,1.0703,1.0707,1570,0,0
2024-06-27 20:00:00,1.0707,1.0708,1.0704,1.0705,1333,0,0
2024-06-27 21:00:00,1.0705,1.0708,1.0702,1.0706,1384,0,0
2024-06-27 22:00:00,1.0706,1.0707,1.0701,1.0703,1241,0,0
2024-06-27 23:00:00,1.0703,1.0705,1.0702,1.0703,489,0,0
2024-06-28 00:00:00,1.07,1.0714,1.07,1.0705,286,0,0
2024-06-28 01:00:00,1.0705,1.0705,1.0703,1.0704,323,0,0
2024-06-28 02:00:00,1.0704,1.0709,1.0704,1.0708,419,0,0
2024-06-28 03:00:00,1.0708,1.0711,1.0697,1.0698,886,0,0
2024-06-28 04:00:00,1.0698,1.0699,1.0685,1.0691,1728,0,0
2024-06-28 05:00:00,1.0691,1.0697,1.0688,1.0694,1193,0,0
2024-06-28 06:00:00,1.0694,1.0695,1.069,1.0692,693,0,0
2024-06-28 07:00:00,1.0692,1.0692,1.0686,1.0687,642,0,0
2024-06-28 08:00:00,1.0687,1.0692,1.0686,1.069,750,0,0
2024-06-28 09:00:00,1.069,1.0698,1.069,1.0697,1586,0,0
2024-06-28 10:00:00,1.0697,1.0704,1.0692,1.0697,2171,0,0
2024-06-28 11:00:00,1.0697,1.07,1.0692,1.0698,2039,0,0
2024-06-28 12:00:00,1.0698,1.0709,1.0693,1.0709,1863,0,0
2024-06-28 13:00:00,1.0709,1.071,1.0704,1.0709,1726,0,0
2024-06-28 14:00:00,1.0709,1.0712,1.0692,1.0697,1656,0,0
2024-06-28 15:00:00,1.0697,1.0719,1.0695,1.0705,3223,0,0
2024-06-28 16:00:00,1.0705,1.0708,1.0693,1.0698,3090,0,0
2024-06-28 17:00:00,1.0699,1.0722,1.0693,1.0718,3838,0,0
2024-06-28 18:00:00,1.0718,1.0718,1.0709,1.0711,2838,0,0
2024-06-28 19:00:00,1.0711,1.0722,1.071,1.0716,1917,0,0
2024-06-28 20:00:00,1.0716,1.0725,1.0714,1.0714,1464,0,0
2024-06-28 21:00:00,1.0714,1.0718,1.0711,1.0712,1405,0,0
2024-06-28 22:00:00,1.0712,1.0713,1.0706,1.0711,1628,0,0
2024-06-28 23:00:00,1.0711,1.0714,1.0708,1.0712,1068,0,0
2024-07-01 00:00:00,1.0745,1.0745,1.0735,1.0738,545,0,0
2024-07-01 01:00:00,1.0736,1.0741,1.0732,1.0737,1027,0,0
2024-07-01 02:00:00,1.0737,1.074,1.0734,1.0735,713,0,0
2024-07-01 03:00:00,1.0735,1.075,1.0735,1.0746,1589,0,0
2024-07-01 04:00:00,1.0745,1.0761,1.0743,1.0748,1769,0,0
2024-07-01 05:00:00,1.0748,1.0755,1.0747,1.0755,1236,0,0
2024-07-01 06:00:00,1.0755,1.0757,1.0751,1.0753,835,0,0
2024-07-01 07:00:00,1.0753,1.0759,1.0752,1.0755,752,0,0
2024-07-01 08:00:00,1.0754,1.0762,1.0754,1.0756,1126,0,0
2024-07-01 09:00:00,1.0755,1.0776,1.0755,1.077,2479,0,0
2024-07-01 10:00:00,1.077,1.0773,1.0751,1.0754,2421,0,0
2024-07-01 11:00:00,1.0754,1.0772,1.075,1.0768,1940,0,0
2024-07-01 12:00:00,1.0768,1.0769,1.0756,1.0757,1508,0,0
2024-07-01 13:00:00,1.0757,1.0757,1.0747,1.0749,1378,0,0
2024-07-01 14:00:00,1.0749,1.0752,1.0743,1.0749,1494,0,0
2024-07-01 15:00:00,1.0749,1.075,1.074,1.0748,2381,0,0
2024-07-01 16:00:00,1.0749,1.076,1.0748,1.076,2649,0,0
2024-07-01 17:00:00,1.0765,1.0769,1.0729,1.073,3764,0,0
2024-07-01 18:00:00,1.073,1.0731,1.072,1.0727,2491,0,0
2024-07-01 19:00:00,1.0727,1.0733,1.0724,1.0731,1763,0,0
2024-07-01 20:00:00,1.0732,1.0734,1.0728,1.0729,1236,0,0
2024-07-01 21:00:00,1.0729,1.073,1.0724,1.073,1336,0,0
2024-07-01 22:00:00,1.0729,1.0739,1.0729,1.0738,1260,0,0
2024-07-01 23:00:00,1.0738,1.0742,1.0738,1.074,598,0,0
2024-07-02 00:00:00,1.0738,1.0739,1.073,1.0738,246,0,0
2024-07-02 01:00:00,1.0738,1.0742,1.0736,1.0737,409,0,0
2024-07-02 02:00:00,1.0737,1.0738,1.0736,1.0736,513,0,0
2024-07-02 03:00:00,1.0736,1.0738,1.0733,1.0735,981,0,0
2024-07-02 04:00:00,1.0735,1.0736,1.0732,1.0735,971,0,0
2024-07-02 05:00:00,1.0734,1.0736,1.0732,1.0735,847,0,0
2024-07-02 06:00:00,1.0735,1.0736,1.0731,1.0732,666,0,0
2024-07-02 07:00:00,1.0732,1.0733,1.0728,1.073,768,0,0
2024-07-02 08:00:00,1.073,1.0733,1.0727,1.0732,891,0,0
2024-07-02 09:00:00,1.0732,1.0736,1.0725,1.0725,1790,0,0
2024-07-02 10:00:00,1.0725,1.0728,1.0712,1.0718,2461,0,0
2024-07-02 11:00:00,1.0718,1.0724,1.0714,1.072,2154,0,0
2024-07-02 12:00:00,1.072,1.0723,1.0711,1.0711,2026,0,0
2024-07-02 13:00:00,1.0711,1.0719,1.071,1.0717,1660,0,0
2024-07-02 14:00:00,1.0717,1.0724,1.0715,1.0724,1422,0,0
2024-07-02 15:00:00,1.0724,1.0734,1.0724,1.0732,2223,0,0
2024-07-02 16:00:00,1.0732,1.0747,1.073,1.0741,3024,0,0
2024-07-02 17:00:00,1.0742,1.0744,1.0724,1.0743,3768,0,0
2024-07-02 18:00:00,1.0743,1.0744,1.0733,1.0736,2161,0,0
2024-07-02 19:00:00,1.0736,1.0737,1.0731,1.0732,1380,0,0
2024-07-02 20:00:00,1.0732,1.074,1.0732,1.0738,1165,0,0
2024-07-02 21:00:00,1.0738,1.074,1.0738,1.0739,69,0,0
