time/time_elapsed,time/iterations,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/policy_gradient_loss,train/value_loss,train/loss,train/clip_fraction,train/entropy_loss,train/learning_rate,train/n_updates,train/explained_variance,train/clip_range,train/approx_kl,train/std
796,64,1663.0,786432,0.06315920000000001,987,-0.0004044418703415431,0.0009564352350480476,0.01657264307141304,0.03936360677083333,-2.7219570985684793,0.0003,630,0.0028666257858276367,0.2,0.0042653154,0.9716614484786987
809,65,1663.0,798720,0.05527632,986,-0.0013311258703955294,0.0008179177270297562,0.032671794295310974,0.058487955729166666,-2.707912778233488,0.0003,640,0.00037807226181030273,0.2,0.0047727297,0.9660234451293945
821,66,1663.0,811008,0.04465870999999999,986,-0.0006568570975408268,0.0010769457358189053,-0.0038893672171980143,0.047989908854166666,-2.6944070350378753,0.0003,650,-0.0015864372253417969,0.2,0.00576886,0.9624462723731995
834,67,1663.0,823296,0.05345138000000001,986,-0.000806577067123726,0.0009399268217142283,0.01466263085603714,0.042032877604166664,-2.678252194573482,0.0003,660,-0.001813054084777832,0.2,0.004622866,0.9541809558868408
846,68,1663.0,835584,0.04991747,986,-0.001220032621010129,0.0009698966357215492,0.005905766040086746,0.044327799479166666,-2.688715946674347,0.0003,670,-0.001131296157836914,0.2,0.0044400594,0.9659349918365479
859,69,1663.0,847872,0.04166382,986,-0.0007065425459586549,0.0008935176109844178,-0.010490681044757366,0.04242350260416667,-2.710938041160504,0.0003,680,0.002294301986694336,0.2,0.0039065187,0.9794060587882996
871,70,1663.0,860160,0.043494000000000005,986,-0.0007924553964888521,0.0010718923381470328,0.008736418560147285,0.03924153645833333,-2.7192437534530955,0.0003,690,-0.0007419586181640625,0.2,0.0043551265,0.9819872379302979
884,71,1663.0,872448,0.049147149999999994,986,-0.0011052223875594792,0.0009233721756572777,0.005323425401002169,0.037703450520833334,-2.721172408759594,0.0003,700,-0.005547285079956055,0.2,0.0041877143,0.9840306043624878
897,72,1663.0,884736,0.05339272999999999,986,-0.00015878069195120285,0.001046457668583874,-0.001153361750766635,0.032958984375,-2.7253704711794855,0.0003,710,-0.002778291702270508,0.2,0.003669476,0.9839511513710022
909,73,1663.0,897024,0.05886899,986,-0.0010444480409205425,0.0010295554847289169,-0.014271074905991554,0.04404296875,-2.7262006250520545,0.0003,720,0.0057877302169799805,0.2,0.0043673976,0.9837023019790649
922,74,1663.0,909312,0.03787405,986,-0.0009520293674237716,0.0008536760837766148,0.007226345129311085,0.04999186197916667,-2.714580253884196,0.0003,730,-0.002363443374633789,0.2,0.005385084,0.9788562059402466
934,75,1663.0,921600,0.01798286,985,-7.153457045205869e-05,0.001096204438317727,0.014217060059309006,0.045613606770833336,-2.692981724565228,0.0003,740,-0.0002783536911010742,0.2,0.004857741,0.9683637619018555
947,76,1663.0,933888,0.012392690000000005,985,-0.0009511879924199699,0.0009247357939936289,-0.010668542236089706,0.045572916666666664,-2.6697611160576344,0.0003,750,-0.008746623992919922,0.2,0.0040587275,0.9595168232917786
959,77,1663.0,946176,0.006660290000000009,985,-0.00021271220636360038,0.0009003375697223722,-0.019057942554354668,0.06251627604166667,-2.6880821600556373,0.0003,760,0.006297707557678223,0.2,0.005194959,0.9720239639282227
972,78,1663.0,958464,-0.012883179999999994,985,-0.0014556477353229033,0.000856458552592206,0.007352778688073158,0.04778645833333333,-2.686203807716568,0.0003,770,0.00791943073272705,0.2,0.004503749,0.9718653559684753
985,79,1663.0,970752,-0.01617424999999999,985,-0.0012677937064533276,0.0009837771368741719,-0.0052543035708367825,0.047412109375,-2.6861161307742196,0.0003,780,0.0020622611045837402,0.2,0.004553875,0.9785069823265076
997,80,1663.0,983040,-0.005420999999999985,985,-0.0004834798234999956,0.0010917659643079483,0.012555096298456192,0.04834798177083333,-2.67581351660192,0.0003,790,-0.006398320198059082,0.2,0.004431685,0.9713230133056641
1010,81,1663.0,995328,-0.004041189999999991,985,-0.0012089183350326494,0.0009282940617291994,0.016535021364688873,0.05528971354166667,-2.6611748459438482,0.0003,800,-0.010042190551757812,0.2,0.006490217,0.9653465747833252
1023,82,1663.0,1007616,0.00675657,984,-0.0011803670160588809,0.0010763522881158374,-0.002283184789121151,0.06357421875,-2.659593819702665,0.0003,810,-0.0009152889251708984,0.2,0.005986175,0.9674553871154785
1035,83,1663.0,1019904,0.009145970000000005,984,-0.0021165053617248,0.0009058368525984406,-0.004367071203887463,0.048909505208333336,-2.6421607033660015,0.0003,820,0.0011249780654907227,0.2,0.0049087326,0.9598013162612915
1048,84,1663.0,1032192,0.022348990000000003,984,-0.0013361998807037403,0.0008326332709960601,0.012702226638793945,0.06294759114583333,-2.639986424644788,0.0003,830,-0.0017528533935546875,0.2,0.0060531027,0.9576085805892944
1060,85,1663.0,1044480,0.0313451,984,-0.0010581312623495858,0.0009469658979772551,-0.0026626973412930965,0.05779622395833333,-2.62972586179773,0.0003,840,-0.004274964332580566,0.2,0.0057748244,0.9619784355163574
1073,86,1663.0,1056768,0.04851981,984,-0.0002458389082069819,0.0009644528548960807,-0.012783320620656013,0.05011393229166667,-2.605578813701868,0.0003,850,-0.0048062801361083984,0.2,0.004303716,0.9472482800483704
1086,87,1663.0,1069056,0.05483205999999999,984,-0.00044470377033576367,0.0010451908077811823,-0.008193381130695343,0.041300455729166664,-2.5811350947866836,0.0003,860,-0.003177046775817871,0.2,0.0055164737,0.9390673041343689
1098,88,1663.0,1081344,0.052359799999999984,984,-0.0011330818519733536,0.0009839069022139788,0.0025294371880590916,0.04864095052083333,-2.581532090033094,0.0003,870,-0.003863811492919922,0.2,0.004914331,0.9421617984771729
1111,89,1663.0,1093632,0.059684140000000004,984,-0.0008492640054707105,0.0009785720437776035,0.011869695968925953,0.042822265625,-2.589500967785716,0.0003,880,-0.0006229877471923828,0.2,0.0040223408,0.9575670957565308
1123,90,1663.0,1105920,0.06902147,984,-0.0010064097305682177,0.0010952220636530304,0.0018092452082782984,0.0466552734375,-2.59465471021831,0.0003,890,0.0007679462432861328,0.2,0.005266793,0.9530975818634033
1136,91,1663.0,1118208,0.07570642,984,-0.0009359440324866833,0.0010425340369844586,0.02406138740479946,0.054150390625,-2.602893245468537,0.0003,900,-0.004997372627258301,0.2,0.005387511,0.9603908061981201
1148,92,1663.0,1130496,0.07445515999999999,983,-6.185492699538979e-05,0.0009641483874171778,-0.012383406981825829,0.04303385416666667,-2.6023429264624913,0.0003,910,-0.0022706985473632812,0.2,0.0051875305,0.9577053785324097
1161,93,1663.0,1142784,0.09311096999999999,983,-0.0003245886027192076,0.0008587508861637616,-0.00941875297576189,0.04737141927083333,-2.6092843542496365,0.0003,920,-0.0034911632537841797,0.2,0.0054980465,0.9631808400154114
1174,94,1663.0,1155072,0.09476654,983,-0.001034086319244428,0.001084177149793201,-0.008331230841577053,0.04833984375,-2.595510395492117,0.0003,930,0.00028765201568603516,0.2,0.005554099,0.9554743766784668
1186,95,1663.0,1167360,0.08042010999999999,983,-0.0019841081858127533,0.0010767364390782555,0.01650029420852661,0.051619466145833334,-2.5934252907832462,0.0003,940,-0.0017102956771850586,0.2,0.0048008594,0.9589059352874756
1199,96,1663.0,1179648,0.07498787,983,-0.0005701818901191776,0.0008822329308562378,-0.007004088722169399,0.04296875,-2.5829957220703363,0.0003,950,-0.003113389015197754,0.2,0.0039749015,0.9541850686073303
1212,97,1663.0,1191936,0.07975785,983,-0.0006601046477347457,0.0009859100630516574,-0.011139295063912868,0.041666666666666664,-2.584936872373025,0.0003,960,-0.0014007091522216797,0.2,0.0036627054,0.9581050276756287
1224,98,1663.0,1204224,0.08291245000000001,983,-0.001182035569945583,0.0011013862411952382,4.126096609979868e-05,0.0465087890625,-2.5819083731621504,0.0003,970,0.001643359661102295,0.2,0.00463508,0.9584887623786926
1237,99,1663.0,1216512,0.09774733,983,-0.0011250133618887048,0.001134402943883591,0.018352247774600983,0.049641927083333336,-2.5656147801627713,0.0003,980,-0.004805922508239746,0.2,0.005237443,0.9480884075164795
1249,100,1663.0,1228800,0.10096958,983,-0.0004861932155714991,0.0009481918217412992,0.008291920647025108,0.062646484375,-2.5269119075189033,0.0003,990,-0.0021904706954956055,0.2,0.0059329807,0.9264661073684692
1262,101,1663.0,1241088,0.10020796000000001,983,-0.0006579449417282982,0.000939861748141387,-0.001600632444024086,0.0597412109375,-2.506195008382201,0.0003,1000,0.0035071372985839844,0.2,0.005857539,0.9221558570861816
1275,102,1663.0,1253376,0.09865910000000001,982,-0.0003410449940323209,0.0009102361068547301,-0.004759791307151318,0.08748372395833333,-2.4880419799437123,0.0003,1010,0.000375211238861084,0.2,0.007233178,0.9158029556274414
1287,103,1663.0,1265664,0.10098955,982,-0.0009349332761000066,0.0011920331692787537,-0.012630986049771309,0.05428873697916667,-2.4830059612790745,0.0003,1020,0.001203000545501709,0.2,0.0054586544,0.9126367568969727
1300,104,1663.0,1277952,0.10285865,982,-0.0001445253091029978,0.0010326937384585713,0.006401021499186754,0.04303385416666667,-2.487332875529925,0.0003,1030,0.00042170286178588867,0.2,0.0050198305,0.9149676561355591
1312,105,1663.0,1290240,0.11701209,982,-0.00025928410783914536,0.0010481550738707787,-0.0006368483882397413,0.0465087890625,-2.4815456248819827,0.0003,1040,0.001697242259979248,0.2,0.004949548,0.9158474206924438
1325,106,1663.0,1302528,0.12544380000000002,982,-0.0001778007036288424,0.0010566955510967091,0.0029548555612564087,0.05355631510416667,-2.4852573859194913,0.0003,1050,-0.0007936954498291016,0.2,0.0047807903,0.9137563109397888
1338,107,1663.0,1314816,0.12909629,982,-0.0014343285394716077,0.0009428427646374378,0.007522153202444315,0.049658203125,-2.45432621811827,0.0003,1060,0.001996755599975586,0.2,0.005930306,0.8981665968894958
1350,108,1663.0,1327104,0.13768744,982,-0.0005941508279647678,0.0008564341376616842,0.005727393086999655,0.041365559895833334,-2.4404730098942915,0.0003,1070,-0.0009438991546630859,0.2,0.0045069037,0.8942949771881104
1363,109,1663.0,1339392,0.14268228,982,-0.0010083744093814554,0.0008909876059533417,-0.024654552340507507,0.050309244791666666,-2.4399664383381605,0.0003,1080,-0.005464076995849609,0.2,0.0049349344,0.896312952041626
1375,110,1663.0,1351680,0.13843387,982,-0.0006440037415207674,0.0009934759815375096,0.009418980218470097,0.045003255208333336,-2.4247135893752176,0.0003,1090,0.00136488676071167,0.2,0.0042582676,0.8917524814605713
1388,111,1663.0,1363968,0.13870842000000003,982,-0.00048280957150079,0.000936398753431907,-0.0009061487508006394,0.03815104166666667,-2.4266164153814316,0.0003,1100,-0.011327981948852539,0.2,0.004637167,0.8970205187797546
1400,112,1663.0,1376256,0.13986787,982,-0.0009483908679006466,0.0008345172783568463,0.0035683102905750275,0.051985677083333334,-2.4079424988478424,0.0003,1110,-0.0010852813720703125,0.2,0.004899169,0.8852261304855347
1413,113,1663.0,1388544,0.12304123000000003,982,-0.0004362161251871536,0.0010632868799954546,0.00040116498712450266,0.058251953125,-2.386728379378716,0.0003,1120,-0.0012718439102172852,0.2,0.0057097897,0.885008692741394
1425,114,1663.0,1400832,0.12471530000000002,982,-0.0009514904302098633,0.0013478281078732834,0.0030140241142362356,0.05230305989583333,-2.3876493111252786,0.0003,1130,0.0004957914352416992,0.2,0.0043427087,0.8876358270645142
1438,115,1663.0,1413120,0.1334835,982,-0.0008927770233034001,0.000824430647344343,-0.006652034353464842,0.042919921875,-2.388199770698945,0.0003,1140,-0.004407167434692383,0.2,0.0039453763,0.885680079460144
1451,116,1663.0,1425408,0.13117551000000002,982,-0.0010992971321684309,0.0013018930666021332,0.015932969748973846,0.047835286458333334,-2.3884922614941995,0.0003,1150,-0.002210855484008789,0.2,0.0045489757,0.8915992379188538
1463,117,1663.0,1437696,0.13568467,982,-0.0015901410399237648,0.0011910253850601293,0.01203293725848198,0.057389322916666666,-2.3877243383477134,0.0003,1160,-0.0028688907623291016,0.2,0.0052286074,0.8915897011756897
1476,118,1663.0,1449984,0.1432169,982,-0.0004970776824241815,0.001009622306901292,-0.006922954227775335,0.04839680989583333,-2.3798941403627394,0.0003,1170,0.0015148520469665527,0.2,0.005118104,0.8894895911216736
1488,119,1663.0,1462272,0.15700495000000003,982,-0.0012089170377294067,0.0010296166155967512,-0.0027050457429140806,0.0510009765625,-2.381301549822092,0.0003,1180,0.0007308721542358398,0.2,0.005544318,0.8945725560188293
1501,120,1663.0,1474560,0.15351177,982,-0.00011783334678815057,0.0008500404375354264,-0.01876256987452507,0.04765625,-2.387518261993925,0.0003,1190,-0.0013959407806396484,0.2,0.004072643,0.9037780165672302
1513,121,1663.0,1486848,0.15123509999999998,982,-0.0013342025866829013,0.0010381337811547079,0.019588913768529892,0.045882161458333334,-2.382883975903193,0.0003,1200,0.0014494657516479492,0.2,0.0051736836,0.897574245929718
1526,122,1663.0,1499136,0.14778837999999997,982,-0.0010430134898342658,0.0008326857691524007,0.0072491285391151905,0.0459716796875,-2.384740091363589,0.0003,1210,-0.0037720203399658203,0.2,0.0044814874,0.9098001718521118
1538,123,1663.0,1511424,0.15394523999999998,982,-0.001556021856473914,0.001157542601837728,-0.003499728161841631,0.05648600260416667,-2.3904078617691993,0.0003,1220,0.0009192824363708496,0.2,0.006130568,0.9088452458381653
1551,124,1663.0,1523712,0.14680031999999998,982,-0.0005770495694984372,0.0010223630895931516,0.002436951035633683,0.0459228515625,-2.394917556891839,0.0003,1230,-0.006155967712402344,0.2,0.0050455867,0.917728066444397
1564,125,1663.0,1536000,0.13504808,982,-0.0012186456910664371,0.0009739668542351864,-0.009790725074708462,0.056624348958333334,-2.3976835974802575,0.0003,1240,-0.0007680654525756836,0.2,0.00530912,0.9148708581924438
1576,126,1663.0,1548288,0.14728808000000002,982,-0.0002955547495124241,0.0009909119716667192,-0.014514146372675896,0.054833984375,-2.392664894213279,0.0003,1250,-0.003020763397216797,0.2,0.0050899885,0.9130690693855286
