time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/policy_gradient_loss,train/clip_range,train/approx_kl,train/entropy_loss,train/loss,train/std,train/n_updates,train/clip_fraction,train/explained_variance,train/value_loss,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
1182,8192,1,6,,,,,,,,,,,,,
1074,16384,2,15,-0.0034741755520371954,0.2,0.00474976,-2.8606455588713287,-0.01574750244617462,1.0158330202102661,10,0.046630859375,-29.727787017822266,0.013657894607968046,0.0003,,
1044,24576,3,23,-0.002507908405459602,0.2,0.0054229037,-2.8567306669428945,-0.025537213310599327,1.0041931867599487,20,0.04266357421875,-8.030325889587402,0.002027420347485531,0.0003,-0.2210685,4989.0
1028,32768,4,31,-0.002395742071530549,0.2,0.005631856,-2.832665838487446,0.0012547163059934974,0.9957957863807678,30,0.0592529296875,-1.8573484420776367,0.0013191142430969195,0.0003,-0.2210685,4989.0
1019,40960,5,40,-0.0011084793191912467,0.2,0.006992225,-2.8264628568664194,0.004304178990423679,0.9921913743019104,40,0.0675048828125,-1.1099107265472412,0.0009771586582701275,0.0003,0.189461375,4989.0
1012,49152,6,48,-0.003342631267150864,0.2,0.007637161,-2.8040691571310163,0.012487650848925114,0.9778581857681274,50,0.07491455078125,-0.5016318559646606,0.0007510257552439725,0.0003,0.189461375,4989.0
1008,57344,7,56,-0.0019863611087203026,0.2,0.0070594414,-2.8045257464051248,-0.012225414626300335,0.98189777135849,60,0.07188720703125,-0.4536505937576294,0.0007294809230415922,0.0003,0.189461375,4989.0
1006,65536,8,65,-0.001776822760439245,0.2,0.008058857,-2.7945502987131476,-0.012220186181366444,0.9751179814338684,70,0.07796630859375,-0.19803857803344727,0.000581270529255562,0.0003,0.20000933333333334,4989.0
1004,73728,9,73,-0.0010830606523086316,0.2,0.006210012,-2.7864061066880823,-0.006005428731441498,0.974664568901062,80,0.055712890625,-0.17612946033477783,0.0007113695771977291,0.0003,0.20000933333333334,4989.0
1002,81920,10,81,-0.002087021263650968,0.2,0.007756956,-2.7815591605380177,-0.01044610794633627,0.9732180833816528,90,0.0752197265625,-0.13517892360687256,0.0005364668611491652,0.0003,0.19610499999999997,4989.0
1000,90112,11,90,-0.0026317984011257067,0.2,0.007912327,-2.775702368281782,-0.026419321075081825,0.9695580005645752,100,0.0843017578125,-0.06686210632324219,0.0006197559757083581,0.0003,0.19610499999999997,4989.0
999,98304,12,98,-0.0016322238327120431,0.2,0.0070196125,-2.7708003519102933,0.00909188762307167,0.9634889364242554,110,0.07596435546875,-0.07909750938415527,0.0005540247480212201,0.0003,0.19610499999999997,4989.0
999,106496,13,106,-0.002337373289265088,0.2,0.0069946516,-2.769054458104074,0.016173457726836205,0.9706039428710938,120,0.07041015625,-0.030944466590881348,0.000598935849393456,0.0003,0.17711039999999997,4989.0
997,114688,14,114,-0.0013557806494645774,0.2,0.0062973574,-2.7708066683262587,0.0004956268239766359,0.9631479978561401,130,0.0739013671875,-0.042534589767456055,0.0005547766649215191,0.0003,0.17711039999999997,4989.0
996,122880,15,123,-0.003107615778571926,0.2,0.009341711,-2.7763850539922714,-0.00871428195387125,0.9686758518218994,140,0.089892578125,-0.03664243221282959,0.0005656960387113941,0.0003,0.13956454166666668,4989.0
995,131072,16,131,-0.000254847528776736,0.2,0.0074689304,-2.752050329372287,-0.01247300487011671,0.9513078927993774,150,0.07742919921875,-0.02775108814239502,0.00046182820193507723,0.0003,0.13956454166666668,4989.0
995,139264,17,139,-0.0006792343221604824,0.2,0.007208787,-2.7283087093383074,-0.00769101781770587,0.942309558391571,160,0.0847900390625,-0.03046858310699463,0.0004765099296491826,0.0003,0.13956454166666668,4989.0
994,147456,18,148,-0.001148438583186362,0.2,0.0077110985,-2.716976092942059,-0.013316188007593155,0.9401514530181885,170,0.07886962890625,-0.011297106742858887,0.0005808684146813903,0.0003,0.108932,4989.0
