time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/learning_rate,train/std,train/clip_fraction,train/loss,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/explained_variance,train/clip_range,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
679936,636,1067,332,0.0003,0.569817841053009,0.1287109375,23.159162521362305,-1.6054715275764466,0.004306345618533669,49.92849996089935,0.31785795,-0.008130669593811035,0.2,3310,46.408553897058816,9989.0
681984,636,1071,333,0.0003,0.5718253254890442,0.13671875,32.443416595458984,-1.6065637964755297,0.0036145659876638094,55.33324998617172,0.12310092,0.00028252601623535156,0.2,3320,46.408553897058816,9989.0
684032,636,1074,334,0.0003,0.5723718404769897,0.2048828125,31.69060516357422,-1.6061913888901471,0.01699919344537193,53.69209176301956,0.2034011,-0.0018074512481689453,0.2,3330,46.408553897058816,9989.0
686080,636,1077,335,0.0003,0.5746872425079346,0.155517578125,29.650127410888672,-1.6055587992072105,0.014588430855656042,49.06935284137726,0.20202099,-0.0001494884490966797,0.2,3340,46.408553897058816,9989.0
688128,636,1080,336,0.0003,0.5744549632072449,0.17470703125,21.450902938842773,-1.6055159725248813,0.006125189413432963,40.585346853733064,0.036536023,-0.0011143684387207031,0.2,3350,46.408553897058816,9989.0
690176,636,1084,337,0.0003,0.5673584938049316,0.158740234375,23.98812484741211,-1.5915659546852112,0.003536802783492021,49.97829668521881,0.099364325,-0.002360820770263672,0.2,3360,51.557866318840574,9989.0
692224,636,1087,338,0.0003,0.5718480348587036,0.140869140625,24.368587493896484,-1.5849229991436005,0.009769137942930684,51.169230711460116,0.0927106,0.0010421276092529297,0.2,3370,51.557866318840574,9989.0
694272,636,1091,339,0.0003,0.5671330094337463,0.17744140625,25.297943115234375,-1.5837716665118933,0.010672672087093816,49.411968195438384,0.04754203,-0.0009741783142089844,0.2,3380,51.557866318840574,9989.0
696320,635,1094,340,0.0003,0.5649521946907043,0.161328125,34.026512145996094,-1.5682003151625394,0.01917645517678466,53.45087503194809,0.24485011,-0.0019713640213012695,0.2,3390,51.557866318840574,9989.0
698368,635,1098,341,0.0003,0.5601041316986084,0.163525390625,25.211441040039062,-1.5482890490442514,0.0026405133452499286,49.45442053079605,0.057506166,-0.0018239021301269531,0.2,3400,51.557866318840574,9989.0
700416,635,1101,342,0.0003,0.5538125038146973,0.14931640625,18.94437026977539,-1.5294548001140356,0.008118586308410159,52.217906785011294,0.13604939,0.004393219947814941,0.2,3410,63.01218251428571,9989.0
702464,635,1104,343,0.0003,0.544128954410553,0.123974609375,25.089988708496094,-1.5029148615896701,0.006317243655212223,55.182658433914185,0.2170294,0.005010426044464111,0.2,3420,63.01218251428571,9989.0
704512,635,1107,344,0.0003,0.5442345142364502,0.180126953125,22.330915451049805,-1.4776595074683427,0.01047581918828655,42.98256389498711,0.22243848,-0.006142020225524902,0.2,3430,63.01218251428571,9989.0
706560,635,1111,345,0.0003,0.5380074381828308,0.158203125,23.99640464782715,-1.4626810040324927,0.009046150196809322,58.65476094484329,0.089209795,0.0016867518424987793,0.2,3440,63.01218251428571,9989.0
708608,635,1114,346,0.0003,0.5331982374191284,0.15546875,22.933311462402344,-1.4414792504161595,0.00804322250187397,54.26762021780014,0.14701629,0.003991901874542236,0.2,3450,63.01218251428571,9989.0
710656,635,1117,347,0.0003,0.5292344093322754,0.119091796875,32.40935134887695,-1.424614593014121,0.003777249869017396,58.40621565580368,0.05051739,-0.0026274919509887695,0.2,3460,69.87762125352113,9989.0
712704,635,1120,348,0.0003,0.5287762880325317,0.10869140625,22.26833152770996,-1.4190124921500682,0.004797046781459357,52.88217996358871,0.085515305,-0.003970503807067871,0.2,3470,69.87762125352113,9989.0
714752,635,1124,349,0.0003,0.5287403464317322,0.142724609375,26.48286247253418,-1.4193284470587968,0.00432700509118149,53.91772937774658,0.12373937,0.0003573894500732422,0.2,3480,69.87762125352113,9989.0
716800,635,1127,350,0.0003,0.530926525592804,0.140625,25.687225341796875,-1.426934139803052,0.010201473902270664,57.773497951030734,0.15569738,0.0025246143341064453,0.2,3490,69.87762125352113,9989.0
718848,635,1130,351,0.0003,0.5235282182693481,0.1291015625,23.120290756225586,-1.418279967829585,0.013898612141201739,50.011616098880765,0.055342264,0.0010627508163452148,0.2,3500,69.87762125352113,9989.0
720896,635,1133,352,0.0003,0.5197466611862183,0.1630859375,16.72747230529785,-1.4000853423029185,0.003581726941047236,49.716098284721376,0.117516294,-0.0014069080352783203,0.2,3510,78.1309336111111,9989.0
722944,635,1137,353,0.0003,0.513917088508606,0.151708984375,37.17936325073242,-1.3807920802384615,0.0024132704973453658,61.119692993164065,0.15370509,-0.0009621381759643555,0.2,3520,78.1309336111111,9989.0
724992,635,1141,354,0.0003,0.5122676491737366,0.147412109375,22.50089454650879,-1.367398989200592,0.002483223231683951,47.654102218151095,0.14812449,0.001037001609802246,0.2,3530,78.1309336111111,9989.0
727040,635,1144,355,0.0003,0.5144768357276917,0.128173828125,31.345417022705078,-1.3667182702571155,0.005646714975591749,54.98600709438324,0.09109911,0.0016559362411499023,0.2,3540,78.1309336111111,9989.0
729088,635,1148,356,0.0003,0.5137391686439514,0.130712890625,25.888216018676758,-1.3640831183642148,0.002028115421126131,50.466143703460695,0.024782654,0.0027794837951660156,0.2,3550,78.1309336111111,9989.0
731136,635,1151,357,0.0003,0.5122869610786438,0.127392578125,29.968387603759766,-1.363711104169488,0.005695997776638251,54.66355574131012,0.52148813,-0.0022966861724853516,0.2,3560,83.58121001369862,9989.0
733184,634,1155,358,0.0003,0.504652738571167,0.161083984375,27.33856964111328,-1.352140899375081,0.0028027967578964307,55.92749829292298,0.030108314,0.0016469955444335938,0.2,3570,83.58121001369862,9989.0
735232,634,1158,359,0.0003,0.507535457611084,0.17490234375,21.664901733398438,-1.340476080030203,0.02526060890231747,53.193924248218536,0.975392,0.0031062960624694824,0.2,3580,83.58121001369862,9989.0
737280,634,1161,360,0.0003,0.5049089193344116,0.14677734375,31.021848678588867,-1.3364473801106214,0.005234091890451964,56.519857263565065,0.5895244,-0.004110932350158691,0.2,3590,83.58121001369862,9989.0
739328,634,1164,361,0.0003,0.5077482461929321,0.124560546875,32.4091796875,-1.336600824072957,-0.005082812426553574,59.25475614070892,0.010979546,-0.0028166770935058594,0.2,3600,83.40339336486485,9989.0
741376,634,1167,362,0.0003,0.5047516822814941,0.13212890625,19.743532180786133,-1.3313203278928996,0.044672389171319084,44.117529726028444,0.25614908,0.0005271434783935547,0.2,3610,83.40339336486485,9989.0
743424,634,1171,363,0.0003,0.5073255896568298,0.167724609375,32.769432067871094,-1.3278088033199311,0.0034941680114570772,50.424530518054965,0.20310001,-0.00013244152069091797,0.2,3620,83.40339336486485,9989.0
745472,634,1175,364,0.0003,0.5023605823516846,0.139208984375,28.41322898864746,-1.3206592496484517,0.006048335022933315,47.927594292163846,0.34808618,-0.0046607255935668945,0.2,3630,83.40339336486485,9989.0
747520,634,1178,365,0.0003,0.5034180283546448,0.179296875,17.699169158935547,-1.3151085637509823,0.02196071671860409,49.83514488339424,0.6174463,0.0039038658142089844,0.2,3640,83.40339336486485,9989.0
749568,634,1182,366,0.0003,0.5060807466506958,0.12236328125,30.175294876098633,-1.3179981213063001,0.00636410205042921,63.05541229248047,0.016998133,-0.0026607513427734375,0.2,3650,83.54309626666665,9989.0
751616,634,1185,367,0.0003,0.508797287940979,0.139306640625,30.68335723876953,-1.3232247680425644,0.006324336866964586,53.34611197710037,0.16397099,-0.0014088153839111328,0.2,3660,83.54309626666665,9989.0
753664,634,1188,368,0.0003,0.5064889192581177,0.1576171875,24.436817169189453,-1.324942422285676,0.003689301239501219,50.79639118909836,0.022058124,-0.009490489959716797,0.2,3670,83.54309626666665,9989.0
755712,634,1191,369,0.0003,0.5065963268280029,0.12021484375,27.95128631591797,-1.324076820164919,0.0010284287549438887,55.923140573501584,0.018385904,0.003004789352416992,0.2,3680,83.54309626666665,9989.0
757760,634,1194,370,0.0003,0.5027759075164795,0.12080078125,22.912179946899414,-1.3202951584011315,0.00594070610095514,50.33224608898163,0.097926356,-0.0026892423629760742,0.2,3690,83.54309626666665,9989.0
759808,634,1198,371,0.0003,0.5015117526054382,0.1017578125,21.364364624023438,-1.3099001858383417,0.0005770368414232507,49.61988365650177,0.022538878,-0.005942940711975098,0.2,3700,92.00930552631579,9989.0
761856,633,1201,372,0.0003,0.4974263906478882,0.119677734375,28.221952438354492,-1.294385826587677,0.0006343835339066572,52.53248344659805,0.025121225,0.0010012388229370117,0.2,3710,92.00930552631579,9989.0
763904,634,1204,373,0.0003,0.49221891164779663,0.15185546875,26.254762649536133,-1.2677018210291862,0.0036405452221515587,50.987473618984225,0.06326632,0.007041573524475098,0.2,3720,92.00930552631579,9989.0
765952,634,1207,374,0.0003,0.49251216650009155,0.096875,30.33373260498047,-1.261304298043251,0.004209205480583478,59.64661990404129,0.02517515,0.018083393573760986,0.2,3730,92.00930552631579,9989.0
768000,634,1210,375,0.0003,0.4896430969238281,0.143310546875,19.321313858032227,-1.260348280891776,0.0039406776893883945,41.58064200878143,0.044328757,0.02082878351211548,0.2,3740,92.00930552631579,9989.0
770048,634,1213,376,0.0003,0.48692524433135986,0.119580078125,26.75244140625,-1.2550302498042583,-0.005085673517896794,49.78696202039718,0.011415538,-0.005582690238952637,0.2,3750,102.24623374025973,9989.0
772096,634,1216,377,0.0003,0.48801684379577637,0.129931640625,26.58676528930664,-1.2491648603230714,0.004239676888391841,51.41863671541214,0.0121833775,0.00016379356384277344,0.2,3760,102.24623374025973,9989.0
774144,634,1219,378,0.0003,0.484994113445282,0.137451171875,29.433494567871094,-1.2437799789011479,0.001813241877243854,48.174141919612886,0.02903638,0.027437210083007812,0.2,3770,102.24623374025973,9989.0
776192,635,1222,379,0.0003,0.4814947843551636,0.142333984375,33.51374053955078,-1.2330501444637776,0.002822341371211223,61.959505593776704,0.008355437,0.019575178623199463,0.2,3780,102.24623374025973,9989.0
778240,635,1225,380,0.0003,0.48287248611450195,0.17666015625,33.249080657958984,-1.235621364042163,0.012936384137719869,52.877113258838655,0.279984,-0.010378360748291016,0.2,3790,102.24623374025973,9989.0
780288,635,1227,381,0.0003,0.47683092951774597,0.1048828125,24.75893211364746,-1.2277139596641065,-0.006157779906061478,48.05945150852203,0.008942753,0.010852158069610596,0.2,3800,114.28433046153845,9989.0
782336,635,1230,382,0.0003,0.4767664074897766,0.111865234375,27.610288619995117,-1.2164476163685323,0.00205978925441741,44.82306806445122,0.009607843,-0.0038836002349853516,0.2,3810,114.28433046153845,9989.0
784384,635,1233,383,0.0003,0.4735931158065796,0.121923828125,23.126747131347656,-1.208836741000414,0.0010622653586324303,42.70414049625397,0.014890671,0.015045464038848877,0.2,3820,114.28433046153845,9989.0
786432,635,1237,384,0.0003,0.4724065065383911,0.102587890625,36.709136962890625,-1.1973931163549423,0.0018681002722587437,71.40391409397125,0.013975918,0.0036113858222961426,0.2,3830,114.28433046153845,9989.0
788480,635,1240,385,0.0003,0.4706347584724426,0.132861328125,16.141054153442383,-1.190835378319025,0.00024179842293960973,40.523711162805554,0.008972768,-0.016231417655944824,0.2,3840,114.28433046153845,9989.0
790528,635,1243,386,0.0003,0.4689861834049225,0.122802734375,25.37338638305664,-1.1868585981428623,-0.0019458201160887257,55.50517503023148,0.032636505,-0.0001055002212524414,0.2,3850,128.86334034177213,9989.0
792576,635,1247,387,0.0003,0.46713972091674805,0.12294921875,23.73733139038086,-1.1803874112665653,-0.005093991535250098,43.0932079732418,0.010834541,0.005193591117858887,0.2,3860,128.86334034177213,9989.0
794624,635,1250,388,0.0003,0.46748995780944824,0.172412109375,13.530916213989258,-1.1751319542527199,0.005939814809244126,36.26044988632202,0.0200318,0.021145761013031006,0.2,3870,128.86334034177213,9989.0
796672,635,1253,389,0.0003,0.47385287284851074,0.1375,23.850116729736328,-1.1877102740108967,0.001970788583275862,51.848523104190825,0.027697522,0.008628427982330322,0.2,3880,128.86334034177213,9989.0
798720,635,1256,390,0.0003,0.4776438772678375,0.1271484375,25.625442504882812,-1.2080876693129539,0.0005323959267116152,38.130649054050444,0.022313453,-0.00446474552154541,0.2,3890,128.86334034177213,9989.0
800768,636,1258,391,0.0003,0.4765481948852539,0.10859375,22.945730209350586,-1.210103068128228,-0.00036977824056521057,47.010652107000354,0.014913544,0.01573699712753296,0.2,3900,153.932006925,9989.0
802816,635,1262,392,0.0003,0.4799782633781433,0.12431640625,19.128509521484375,-1.2151389617472887,-0.002652403633692302,31.953252214193345,0.011381734,-0.023508906364440918,0.2,3910,153.932006925,9989.0
804864,636,1265,393,0.0003,0.47791576385498047,0.168310546875,23.781641006469727,-1.216572105139494,0.0019058352350839413,43.62938535809517,0.042246956,0.006922364234924316,0.2,3920,153.932006925,9989.0
806912,636,1268,394,0.0003,0.47486749291419983,0.11875,26.34048843383789,-1.2040564779192209,0.0003088720055529848,59.687893462181094,0.02686575,-0.003142714500427246,0.2,3930,153.932006925,9989.0
808960,636,1270,395,0.0003,0.4742315411567688,0.084521484375,21.573280334472656,-1.1929789233952761,-0.003094412678910885,55.60475205183029,0.008706278,0.0010799169540405273,0.2,3940,153.932006925,9989.0
811008,636,1273,396,0.0003,0.4702160358428955,0.114111328125,21.904996871948242,-1.1838781923055648,-0.0032236810598988085,46.35063645243645,0.006647367,0.007140994071960449,0.2,3950,169.64140601234567,9989.0
813056,636,1276,397,0.0003,0.4672287106513977,0.098388671875,24.13786506652832,-1.1703134659677743,0.003146967658540234,47.75478380918503,0.08537897,0.004532575607299805,0.2,3960,169.64140601234567,9989.0
815104,637,1279,398,0.0003,0.4692420959472656,0.10234375,28.71489906311035,-1.1670233011245728,0.0007017678755801171,48.44537197947502,0.011245347,0.012448251247406006,0.2,3970,169.64140601234567,9989.0
817152,637,1282,399,0.0003,0.46800097823143005,0.131103515625,27.098506927490234,-1.1729306690394878,0.005463133720331826,64.1472294807434,0.019274216,-0.00016021728515625,0.2,3980,169.64140601234567,9989.0
819200,637,1285,400,0.0003,0.4704461097717285,0.101171875,16.065711975097656,-1.1810804177075624,3.320390969747677e-05,41.05760126113891,0.007717989,-0.0014780759811401367,0.2,3990,183.55177504878048,9989.0
821248,637,1287,401,0.0003,0.4709145426750183,0.131982421875,21.706829071044922,-1.1867953024804592,0.007760478240379598,42.79104402065277,0.039678678,0.006068587303161621,0.2,4000,183.55177504878048,9989.0
823296,637,1290,402,0.0003,0.46929824352264404,0.1478515625,27.213335037231445,-1.1865799032151698,0.010197342645551544,55.126400756835935,0.077077106,0.007382571697235107,0.2,4010,183.55177504878048,9989.0
825344,637,1293,403,0.0003,0.47137153148651123,0.132275390625,22.974878311157227,-1.190789745748043,0.0072790335718309505,47.196118247509006,0.015900256,0.011378586292266846,0.2,4020,183.55177504878048,9989.0
827392,638,1296,404,0.0003,0.46758633852005005,0.121142578125,34.5584602355957,-1.1929430924355984,0.004818483172857668,62.33652756214142,0.072888374,-0.006478667259216309,0.2,4030,183.55177504878048,9989.0
829440,638,1299,405,0.0003,0.4632221460342407,0.11328125,24.99380111694336,-1.179847713559866,-0.0019086132364463993,43.79638985991478,0.007240438,0.0004429817199707031,0.2,4040,200.3412918192771,9989.0
831488,638,1302,406,0.0003,0.4594975709915161,0.104736328125,17.117477416992188,-1.1689036782830953,-0.004583074286347255,42.723074197769165,0.0069758045,-0.0021288394927978516,0.2,4050,200.3412918192771,9989.0
833536,638,1305,407,0.0003,0.4517551064491272,0.17412109375,33.69572067260742,-1.147446846216917,0.007950374537904282,51.538068211078645,0.032008562,0.009618043899536133,0.2,4060,200.3412918192771,9989.0
835584,638,1307,408,0.0003,0.4511662423610687,0.097900390625,21.726770401000977,-1.126927088946104,0.0005386288627050817,40.08563792705536,0.007152629,-2.9921531677246094e-05,0.2,4070,200.3412918192771,9989.0
837632,639,1310,409,0.0003,0.44828492403030396,0.118798828125,14.122199058532715,-1.1202142260968686,-0.0009071521475561894,48.04270564317703,0.010635229,0.004645109176635742,0.2,4080,200.3412918192771,9989.0
839680,639,1313,410,0.0003,0.44680309295654297,0.10732421875,33.15642166137695,-1.1150408618152141,-0.0031692815755377524,54.363714683055875,0.008170181,0.007688462734222412,0.2,4090,219.2638359642857,9989.0
841728,639,1316,411,0.0003,0.4452184736728668,0.125341796875,25.287641525268555,-1.1081000477075578,-0.004718133065034635,44.41110536456108,0.01621661,-0.008671164512634277,0.2,4100,219.2638359642857,9989.0
843776,639,1320,412,0.0003,0.44525080919265747,0.12890625,22.475919723510742,-1.102628767862916,-0.003685109921207186,45.21799221038818,0.026908647,0.00417715311050415,0.2,4110,219.2638359642857,9989.0
845824,639,1323,413,0.0003,0.44631361961364746,0.117529296875,26.866718292236328,-1.1036867257207632,-0.0009180488588754088,51.55713958740235,0.013329571,0.003737330436706543,0.2,4120,219.2638359642857,9989.0
847872,638,1327,414,0.0003,0.44712865352630615,0.1095703125,25.0942325592041,-1.1039976093918085,-0.002156334689061623,55.53503608703613,0.0108082965,0.0035416483879089355,0.2,4130,219.2638359642857,9989.0
849920,639,1329,415,0.0003,0.44749927520751953,0.118017578125,22.12131118774414,-1.108388227596879,-0.0042067985501489605,52.64771056175232,0.0079106735,-0.020902156829833984,0.2,4140,233.57462090588234,9989.0
851968,639,1332,416,0.0003,0.4425514340400696,0.13095703125,21.091299057006836,-1.097127866744995,0.0031332370039308445,48.89904171228409,0.01685641,0.0037252306938171387,0.2,4150,233.57462090588234,9989.0
854016,639,1335,417,0.0003,0.44809287786483765,0.11435546875,19.643312454223633,-1.093898595124483,-0.0014824177284026518,40.15733149051666,0.021445349,-0.0026214122772216797,0.2,4160,233.57462090588234,9989.0
856064,639,1338,418,0.0003,0.4474893808364868,0.15908203125,34.037540435791016,-1.1035922750830651,0.011807506011973602,56.751177442073825,0.018615521,0.007090270519256592,0.2,4170,233.57462090588234,9989.0
858112,639,1341,419,0.0003,0.4499164819717407,0.10546875,14.215723037719727,-1.1067496255040168,-0.005687766263145022,41.88219987750053,0.008820791,0.0030440688133239746,0.2,4180,233.57462090588234,9989.0
860160,639,1344,420,0.0003,0.4487491846084595,0.11328125,24.931774139404297,-1.1065182238817215,-0.0016674732498358936,46.26850006580353,0.017840974,-0.0004584789276123047,0.2,4190,251.4929457325581,9989.0
862208,640,1346,421,0.0003,0.4470815062522888,0.09580078125,30.640317916870117,-1.1058431074023247,-0.0024568926120991817,42.3054863512516,0.006235443,0.001301407814025879,0.2,4200,251.4929457325581,9989.0
864256,640,1349,422,0.0003,0.450749933719635,0.1376953125,27.902339935302734,-1.107499086856842,-0.0023130111512728035,53.88640823364258,0.024871282,0.009367108345031738,0.2,4210,251.4929457325581,9989.0
866304,640,1352,423,0.0003,0.450782835483551,0.11005859375,36.04768371582031,-1.1153725601732731,0.0006448292610002681,64.76246507167816,0.013731786,0.008018851280212402,0.2,4220,251.4929457325581,9989.0
868352,640,1355,424,0.0003,0.4506777822971344,0.101806640625,21.778003692626953,-1.1157894279807805,-0.0009789692048798315,47.24167976975441,0.010048548,-0.005696296691894531,0.2,4230,251.4929457325581,9989.0
870400,640,1358,425,0.0003,0.45402616262435913,0.10556640625,23.72036361694336,-1.127073035016656,0.001146231840539258,47.9251662671566,0.013780322,-0.0043103694915771484,0.2,4240,262.32984673563215,9989.0
872448,641,1361,426,0.0003,0.44885319471359253,0.095556640625,18.027084350585938,-1.117036158591509,-0.002396964580111671,41.131092303991316,0.0064251376,-0.0022710561752319336,0.2,4250,262.32984673563215,9989.0
874496,641,1363,427,0.0003,0.4474797546863556,0.138525390625,20.194259643554688,-1.097226957604289,0.00780902063997928,46.51450416445732,0.026394198,0.013336479663848877,0.2,4260,262.32984673563215,9989.0
876544,641,1366,428,0.0003,0.4509243369102478,0.124951171875,18.409332275390625,-1.1006289284676314,-0.0023577541607664896,41.82120453119278,0.013553778,-0.0021152496337890625,0.2,4270,262.32984673563215,9989.0
878592,641,1369,429,0.0003,0.4483565092086792,0.084033203125,25.07634735107422,-1.095422500744462,-0.002541921430383809,55.694118571281436,0.007142794,0.001503288745880127,0.2,4280,262.32984673563215,9989.0
880640,641,1372,430,0.0003,0.4509054124355316,0.11982421875,27.116037368774414,-1.0936015456914903,-0.006187004900129978,48.38632616996765,0.013608338,0.0023584961891174316,0.2,4290,278.26900252272725,9989.0
882688,641,1375,431,0.0003,0.4540942311286926,0.122216796875,16.954519271850586,-1.1074558533728123,0.0012919257802423089,33.97764458060264,0.012643347,0.0028838515281677246,0.2,4300,278.26900252272725,9989.0
884736,642,1378,432,0.0003,0.4518284499645233,0.10068359375,22.05437660217285,-1.1091872878372668,0.0005971070189843885,51.24459661245346,0.008491886,0.014828145503997803,0.2,4310,278.26900252272725,9989.0
886784,641,1381,433,0.0003,0.4502498507499695,0.09013671875,27.372135162353516,-1.1018557503819466,0.002972621445951518,55.81074675321579,0.013525786,-0.008584380149841309,0.2,4320,278.26900252272725,9989.0
888832,641,1384,434,0.0003,0.4473772644996643,0.087451171875,23.009658813476562,-1.087524316087365,-0.0011930920358281583,50.086424791812895,0.008548787,0.007419884204864502,0.2,4330,278.26900252272725,9989.0
890880,642,1387,435,0.0003,0.44950854778289795,0.100341796875,19.490421295166016,-1.0865219283849001,-0.0016019203481846488,46.63114030361176,0.011755284,-0.009056568145751953,0.2,4340,289.0612234719101,9989.0
892928,642,1390,436,0.0003,0.45548343658447266,0.107177734375,21.735952377319336,-1.1039470572024583,0.0009529668095638044,48.206612288951874,0.01600338,0.002511262893676758,0.2,4350,289.0612234719101,9989.0
894976,642,1393,437,0.0003,0.45496219396591187,0.095751953125,26.249109268188477,-1.1244937267154456,0.00029814295266987755,52.80926747918129,0.0104110325,0.011235415935516357,0.2,4360,289.0612234719101,9989.0
897024,641,1397,438,0.0003,0.45508283376693726,0.110107421875,31.16375732421875,-1.1249049291014672,0.0004316949110943824,63.996803390979764,0.011496563,-0.0038601160049438477,0.2,4370,289.0612234719101,9989.0
899072,642,1400,439,0.0003,0.45656341314315796,0.104296875,24.82663345336914,-1.1320502277463675,-0.0017007568865665234,52.09807997941971,0.0048250435,-0.003108501434326172,0.2,4380,295.60969753333336,9989.0
901120,642,1403,440,0.0003,0.4570377469062805,0.098681640625,27.509971618652344,-1.1322846390306949,-0.0014901504153385758,54.224081575870514,0.013212529,0.005627274513244629,0.2,4390,295.60969753333336,9989.0
903168,642,1405,441,0.0003,0.4533790349960327,0.0896484375,32.2386360168457,-1.127497487515211,-0.00444816339731915,48.93356707692146,0.007739152,0.009169042110443115,0.2,4400,295.60969753333336,9989.0
905216,642,1409,442,0.0003,0.448849081993103,0.121923828125,22.340795516967773,-1.1140630841255188,0.011386640078853816,50.17478379011154,0.026771177,0.010458290576934814,0.2,4410,295.60969753333336,9989.0
907264,642,1412,443,0.0003,0.4455695152282715,0.0884765625,28.470731735229492,-1.095599025860429,0.00026398098561912774,54.63751564025879,0.018227274,-0.010114312171936035,0.2,4420,295.60969753333336,9989.0
909312,642,1415,444,0.0003,0.44645217061042786,0.115625,23.306241989135742,-1.0884592223912477,0.0042626423863112,43.732392168045045,0.020905454,0.001533210277557373,0.2,4430,299.29300367032965,9989.0
911360,642,1418,445,0.0003,0.45064958930015564,0.09599609375,23.546302795410156,-1.100510811433196,-0.00276557695469819,49.69826565980911,0.01978049,0.0037230849266052246,0.2,4440,299.29300367032965,9989.0
913408,642,1421,446,0.0003,0.4479445219039917,0.087109375,27.600460052490234,-1.103761862963438,-0.005560093282838352,47.20215649604798,0.010536235,0.011178731918334961,0.2,4450,299.29300367032965,9989.0
915456,642,1425,447,0.0003,0.44457659125328064,0.112548828125,17.82563591003418,-1.0862940162420274,0.004252648445253726,48.253092378377914,0.022729982,0.0028600096702575684,0.2,4460,299.29300367032965,9989.0
917504,642,1428,448,0.0003,0.43355709314346313,0.095947265625,16.230417251586914,-1.0602374378591777,-0.00251468826609198,40.49814571142197,0.011532599,-0.02015829086303711,0.2,4470,299.29300367032965,9989.0
919552,642,1431,449,0.0003,0.43356290459632874,0.110888671875,17.03680992126465,-1.043500916287303,-0.0028457802487537264,41.84011186957359,0.009968938,-0.0015952587127685547,0.2,4480,313.09524155434787,9989.0
921600,642,1435,450,0.0003,0.43210482597351074,0.091943359375,29.242000579833984,-1.0405676644295454,-0.004906230425694958,45.603387367725375,0.006331401,0.0034191012382507324,0.2,4490,313.09524155434787,9989.0
923648,642,1438,451,0.0003,0.4364811182022095,0.094140625,22.411087036132812,-1.0497788980603218,-0.001260398473823443,46.97062172889709,0.011202952,0.012394309043884277,0.2,4500,313.09524155434787,9989.0
925696,642,1441,452,0.0003,0.43822193145751953,0.149072265625,26.070016860961914,-1.0643465403467416,-2.440080570522696e-05,52.168261432647704,0.014125971,0.008956730365753174,0.2,4510,313.09524155434787,9989.0
927744,642,1444,453,0.0003,0.4369402229785919,0.106787109375,27.707860946655273,-1.0666928756982088,-0.003793039079755545,47.90740587711334,0.008407032,0.001308441162109375,0.2,4520,313.09524155434787,9989.0
929792,642,1447,454,0.0003,0.43677276372909546,0.0783203125,29.839862823486328,-1.064968102797866,-0.002644930040696636,48.56523485779762,0.008043049,0.004925251007080078,0.2,4530,323.78685186021505,9989.0
931840,642,1450,455,0.0003,0.4349691569805145,0.0865234375,31.849031448364258,-1.0599996384233237,-0.002662114647682756,47.43748768568039,0.0065565696,0.0007603764533996582,0.2,4540,323.78685186021505,9989.0
933888,642,1453,456,0.0003,0.4314766526222229,0.12216796875,24.76051139831543,-1.0482036978006364,-0.002828709404275287,44.394606304168704,0.011486782,0.009018778800964355,0.2,4550,323.78685186021505,9989.0
935936,642,1456,457,0.0003,0.42779305577278137,0.08955078125,18.425186157226562,-1.0332623954862357,-0.0014921152105671354,48.687816268205644,0.009233012,0.011817216873168945,0.2,4560,323.78685186021505,9989.0
937984,642,1459,458,0.0003,0.42677292227745056,0.09052734375,21.766387939453125,-1.0264226004481316,0.0003963036622735672,51.640980100631715,0.013292458,-0.007511615753173828,0.2,4570,323.78685186021505,9989.0
940032,642,1462,459,0.0003,0.4333377778530121,0.102734375,16.951948165893555,-1.0444901760667562,-0.007658900497335708,35.859755247831345,0.008639941,0.002676665782928467,0.2,4580,337.02053192553194,9989.0
942080,643,1464,460,0.0003,0.4297029972076416,0.11455078125,17.52599334716797,-1.046243866533041,-0.0006272860511671752,46.86552284955978,0.012380451,-0.00887143611907959,0.2,4590,337.02053192553194,9989.0
944128,643,1467,461,0.0003,0.42792075872421265,0.105859375,23.483142852783203,-1.0310910418629646,-0.00011119906266685576,45.157627230882646,0.008471973,-0.000255584716796875,0.2,4600,337.02053192553194,9989.0
946176,643,1470,462,0.0003,0.42853981256484985,0.07744140625,24.828527450561523,-1.034631897509098,0.002092240989441052,55.867039597034456,0.007108152,0.007605075836181641,0.2,4610,337.02053192553194,9989.0
948224,643,1473,463,0.0003,0.4237876534461975,0.11044921875,19.65055274963379,-1.0228009887039662,-0.007452769252995495,37.73546518683433,0.0090345,0.014333844184875488,0.2,4620,337.02053192553194,9989.0
950272,643,1476,464,0.0003,0.42611634731292725,0.079443359375,22.600130081176758,-1.0147497501224279,-0.007040860236156732,55.24131138324738,0.006763372,-0.0008351802825927734,0.2,4630,347.4098479684211,9989.0
952320,643,1479,465,0.0003,0.42116808891296387,0.11572265625,14.770267486572266,-1.009924898482859,-0.004799297568388284,37.727534484863284,0.008215688,-0.01211702823638916,0.2,4640,347.4098479684211,9989.0
954368,643,1481,466,0.0003,0.41874605417251587,0.125439453125,29.10849380493164,-0.9936521008610726,0.001520323331351392,49.930980718135835,0.016440444,-0.0010215044021606445,0.2,4650,347.4098479684211,9989.0
