Step,StepGlobal,Balance,Action,Position,Reward,TotalReward,Done,Wins,Losses,TotalTrades,TimeLimit.truncated,Truncated
216,216,9555.899999999998,0.42965397,0,0.0,-0.03500495798854756,True,17,20,37,"{'r': -0.035005, 'l': 206, 't': 0.192276}",False
216,422,11123.04,0.12940218,1,0.0,0.12024456682862975,True,14,17,31,"{'r': 0.120245, 'l': 206, 't': 0.373022}",False
216,628,9242.490000000002,-1.0,2,0.0,-0.07112931276875982,True,18,21,39,"{'r': -0.071129, 'l': 206, 't': 0.561107}",False
216,834,13900.579999999994,-0.07833225,2,0.0,0.3481187026051518,True,19,16,35,"{'r': 0.348119, 'l': 206, 't': 0.745912}",False
216,1040,9495.149999999998,-0.31771564,2,0.0,-0.03642729909914767,True,16,19,35,"{'r': -0.036427, 'l': 206, 't': 0.925775}",False
216,1246,9096.64,0.26625618,1,0.0,-0.0801293601370976,True,14,23,37,"{'r': -0.080129, 'l': 206, 't': 1.112136}",False
216,1452,10067.090000000004,-0.058936495,1,0.0,0.018098199068336002,True,15,21,36,"{'r': 0.018098, 'l': 206, 't': 1.293727}",False
216,1658,8103.210000000002,1.0,1,0.0,-0.20176091705387172,True,15,20,35,"{'r': -0.201761, 'l': 206, 't': 1.482677}",False
216,1864,11725.160000000002,-0.53007734,2,0.0,0.1730812680951952,True,19,14,33,"{'r': 0.173081, 'l': 206, 't': 1.665764}",False
216,2070,9659.130000000003,-1.0,2,0.0,-0.02201453849571247,True,15,21,36,"{'r': -0.022015, 'l': 206, 't': 2.297366}",False
216,2276,8687.350000000002,0.099615276,1,0.0,-0.12588085100769797,True,17,25,42,"{'r': -0.125881, 'l': 206, 't': 2.493318}",False
216,2482,9986.470000000003,0.8737315,0,0.019517543635767826,0.005515669823148835,True,18,19,37,"{'r': 0.005516, 'l': 206, 't': 2.684119}",False
216,2688,12468.14,1.0,1,0.0,0.23314217605618984,True,22,17,39,"{'r': 0.233142, 'l': 206, 't': 2.877701}",False
