rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/iterations,train/policy_gradient_loss,train/std,train/explained_variance,train/approx_kl,train/clip_fraction,train/loss,train/value_loss,train/entropy_loss,train/learning_rate,train/clip_range,train/n_updates
0.07364444444444444,1099,206.0,2048,1,1,,,,,,,,,,,
0.008845789473684213,989,206.0,4096,4,2,-0.006446269937441684,0.9916893839836121,-36.0600700378418,0.0052413344,0.03193359375,-0.007912538945674896,0.013637645698327105,-2.8287620209157467,0.0003,0.2,10
0.048740620689655165,971,206.0,6144,6,3,-0.005172864205087535,0.9840736985206604,-2.126400947570801,0.0043760603,0.031689453125,-0.03338214382529259,0.0012541145317300107,-2.8142871826887133,0.0003,0.2,20
0.05349571794871796,961,206.0,8192,8,4,-0.005430230550700799,0.9723702669143677,-0.3180561065673828,0.0066660303,0.043701171875,-0.0033154573757201433,0.0009767829235897807,-2.7929074935615064,0.0003,0.2,30
0.05708185714285714,953,206.0,10240,10,5,-0.006457057356601581,0.9658159017562866,-0.08248507976531982,0.0053011905,0.04140625,-0.019553663209080696,0.0008962597545178142,-2.77573062479496,0.0003,0.2,40
0.04937776271186441,950,206.0,12288,12,6,-0.006065803338424302,0.9496736526489258,-0.29686784744262695,0.005254259,0.03623046875,-0.0046048471704125404,0.0005682108770088234,-2.7504761159420013,0.0003,0.2,50
