Step,StepGlobal,Balance,Action,Position,Reward,TotalReward,Done,Wins,Losses,TotalTrades,TimeLimit.truncated,Truncated
216,216,11649.569999999994,-0.65543264,1,0.0,0.16013901770299496,True,21,14,35,"{'r': 0.160139, 'l': 206, 't': 0.599339}",False
216,422,9915.140000000001,-0.4055621,0,0.0,-0.002897896321209542,True,19,18,37,"{'r': -0.002898, 'l': 206, 't': 0.783177}",False
216,628,10679.369999999999,1.0,1,0.0,0.07143511172901892,True,23,17,40,"{'r': 0.071435, 'l': 206, 't': 0.965013}",False
216,834,9858.069999999996,0.5823863,1,0.0,-0.01015338988076105,True,18,18,36,"{'r': -0.010153, 'l': 206, 't': 1.144778}",False
216,1040,10047.359999999999,0.2791126,1,0.0,0.008190108091781204,True,17,19,36,"{'r': 0.00819, 'l': 206, 't': 1.324238}",False
216,1246,12768.480000000003,-1.0,2,0.0,0.25168579650413697,True,20,11,31,"{'r': 0.251686, 'l': 206, 't': 1.502038}",False
216,1452,9620.16,-0.8608118,1,0.0,-0.033112136838993556,True,17,19,36,"{'r': -0.033112, 'l': 206, 't': 1.686005}",False
216,1658,9857.269999999999,-0.6612649,0,0.02781070950049782,-0.007581039212709008,True,14,18,32,"{'r': -0.007581, 'l': 206, 't': 1.86502}",False
216,1864,12468.17,-1.0,0,-0.014319369451273921,0.22509358696305617,True,22,14,36,"{'r': 0.225094, 'l': 206, 't': 2.045197}",False
216,2070,10720.920000000002,-1.0,2,0.0,0.07782777896216189,True,19,18,37,"{'r': 0.077828, 'l': 206, 't': 2.70688}",False
216,2276,9300.750000000002,0.3501137,2,0.0,-0.06924028544920037,True,14,19,33,"{'r': -0.06924, 'l': 206, 't': 2.887322}",False
216,2482,9201.770000000004,-0.043514643,1,0.0,-0.07966150471639107,True,12,22,34,"{'r': -0.079662, 'l': 206, 't': 3.06693}",False
216,2688,9890.759999999995,0.24522875,1,0.0,-0.005410275698812982,True,12,20,32,"{'r': -0.00541, 'l': 206, 't': 3.245926}",False
216,2894,8722.640000000003,-0.97497976,0,-0.011844086283403806,-0.13087786520540312,True,13,25,38,"{'r': -0.130878, 'l': 206, 't': 3.427434}",False
216,3100,9010.590000000002,0.040069994,2,0.0,-0.09886616985703651,True,13,22,35,"{'r': -0.098866, 'l': 206, 't': 3.607931}",False
216,3306,9777.06,1.0,1,0.0,-0.0180108725515303,True,14,17,31,"{'r': -0.018011, 'l': 206, 't': 3.792173}",False
216,3512,9261.720000000001,-1.0,0,0.04214737007927172,-0.06933989365168698,True,14,20,34,"{'r': -0.06934, 'l': 206, 't': 3.97263}",False
216,3718,9645.270000000002,0.11044437,1,0.0,-0.0309996799315211,True,18,18,36,"{'r': -0.031, 'l': 206, 't': 4.15341}",False
216,3924,9279.819999999996,-1.0,2,0.0,-0.07015138027593303,True,15,21,36,"{'r': -0.070151, 'l': 206, 't': 4.334014}",False
216,4130,10766.419999999996,0.44640875,2,0.0,0.08202384712168348,True,18,15,33,"{'r': 0.082024, 'l': 206, 't': 4.910551}",False
216,4336,11196.140000000001,0.81341475,1,0.0,0.1181999139277092,True,23,10,33,"{'r': 0.1182, 'l': 206, 't': 5.089986}",False
216,4542,12186.48,-1.0,0,0.027811209330059806,0.20351510475028256,True,19,16,35,"{'r': 0.203515, 'l': 206, 't': 5.269377}",False
216,4748,12503.51,0.28301147,0,0.0,0.2304731495277571,True,20,14,34,"{'r': 0.230473, 'l': 206, 't': 5.448158}",False
216,4954,10886.9,-0.9911947,2,0.0,0.09010014636861607,True,15,18,33,"{'r': 0.0901, 'l': 206, 't': 5.628236}",False
216,5160,12365.129999999994,-0.574029,0,0.027810864839928357,0.21865222539517098,True,21,12,33,"{'r': 0.218652, 'l': 206, 't': 5.811575}",False
216,5366,10366.34,0.1874649,0,0.0,0.04215209268166921,True,18,13,31,"{'r': 0.042152, 'l': 206, 't': 5.989938}",False
216,5572,9556.140000000001,1.0,1,0.0,-0.03654192393188026,True,15,21,36,"{'r': -0.036542, 'l': 206, 't': 6.170114}",False
216,5778,10976.600000000004,-1.0,2,0.0,0.10174619363822236,True,16,18,34,"{'r': 0.101746, 'l': 206, 't': 6.349019}",False
216,5984,12041.969999999996,0.04151866,0,0.0,0.195087517804845,True,22,15,37,"{'r': 0.195088, 'l': 206, 't': 6.52921}",False
216,6190,9215.660000000002,-0.43765467,0,0.0,-0.07468350152657982,True,13,19,32,"{'r': -0.074684, 'l': 206, 't': 7.095525}",False
216,6396,10813.810000000001,1.0,1,0.0,0.08605537193700091,True,14,18,32,"{'r': 0.086055, 'l': 206, 't': 7.274222}",False
216,6602,8854.05,1.0,2,0.0,-0.11698649897433469,True,16,22,38,"{'r': -0.116986, 'l': 206, 't': 7.454974}",False
216,6808,12651.029999999997,0.6869177,1,0.0,0.249407521315653,True,12,17,29,"{'r': 0.249408, 'l': 206, 't': 7.632504}",False
216,7014,10984.010000000002,0.9300569,1,0.0,0.0997566998679414,True,13,19,32,"{'r': 0.099757, 'l': 206, 't': 7.814301}",False
216,7220,11571.039999999997,-0.6771962,0,0.04214780236457119,0.15362522427039932,True,14,17,31,"{'r': 0.153625, 'l': 206, 't': 7.993287}",False
216,7426,11025.730000000003,1.0,1,0.0,0.10301475404481936,True,14,16,30,"{'r': 0.103015, 'l': 206, 't': 8.170872}",False
216,7632,11773.13,0.036155872,1,0.0,0.1713742140805522,True,17,17,34,"{'r': 0.171374, 'l': 206, 't': 8.352088}",False
216,7838,9189.740000000005,-1.0,2,0.0,-0.07962170099391444,True,14,23,37,"{'r': -0.079622, 'l': 206, 't': 8.542457}",False
216,8044,10781.599999999995,-1.0,0,0.00866594255573729,0.08091283475644397,True,18,14,32,"{'r': 0.080913, 'l': 206, 't': 8.728774}",False
216,8250,10874.600000000004,1.0,1,0.0,0.08756844785280798,True,22,12,34,"{'r': 0.087568, 'l': 206, 't': 9.309119}",False
216,8456,10613.260000000007,0.41665488,2,0.0,0.06628722149161143,True,17,19,36,"{'r': 0.066287, 'l': 206, 't': 9.502139}",False
216,8662,9992.470000000001,-0.022344757,2,0.0,0.003248620853179002,True,17,17,34,"{'r': 0.003249, 'l': 206, 't': 9.693936}",False
216,8868,11103.450000000003,0.73490494,1,0.0,0.11091350214248942,True,18,19,37,"{'r': 0.110914, 'l': 206, 't': 9.882836}",False
216,9074,11547.370000000004,-1.0,2,0.0,0.14827135838784386,True,22,11,33,"{'r': 0.148271, 'l': 206, 't': 10.066548}",False
216,9280,11387.26,-0.2676636,1,0.0,0.13676308559453842,True,18,19,37,"{'r': 0.136763, 'l': 206, 't': 10.246675}",False
216,9486,11137.850000000004,1.0,0,-0.008667379305986541,0.11597763124757995,True,21,14,35,"{'r': 0.115978, 'l': 206, 't': 10.426206}",False
216,9692,10298.89,-0.018525746,1,0.0,0.03480270829321216,True,17,16,33,"{'r': 0.034803, 'l': 206, 't': 10.605331}",False
216,9898,9274.330000000007,-0.7439647,2,0.0,-0.07085961123358278,True,16,21,37,"{'r': -0.07086, 'l': 206, 't': 10.785106}",False
216,10104,10749.34,-0.89316857,2,0.0,0.07770465971658429,True,18,17,35,"{'r': 0.077705, 'l': 206, 't': 10.969678}",False
216,10310,9664.030000000002,1.0,1,0.0,-0.029088185795496203,True,16,18,34,"{'r': -0.029088, 'l': 206, 't': 11.528323}",False
216,10516,11510.259999999998,0.5024419,1,0.0,0.14779038871533481,True,15,16,31,"{'r': 0.14779, 'l': 206, 't': 11.706874}",False
216,10722,10790.680000000004,1.0,1,0.0,0.08301904999309827,True,15,16,31,"{'r': 0.083019, 'l': 206, 't': 11.889164}",False
216,10928,9973.059999999998,-1.0,2,0.0,0.0007572326646853034,True,18,19,37,"{'r': 0.000757, 'l': 206, 't': 12.071579}",False
216,11134,10418.960000000003,0.4148642,0,-0.01431933943343253,0.04642453417551766,True,16,17,33,"{'r': 0.046425, 'l': 206, 't': 12.250793}",False
216,11340,10928.23,-0.17829682,0,0.0,0.09473271045542561,True,17,17,34,"{'r': 0.094733, 'l': 206, 't': 12.430673}",False
216,11546,9913.150000000001,-1.0,2,0.0,-0.00525122087654664,True,21,16,37,"{'r': -0.005251, 'l': 206, 't': 12.611847}",False
216,11752,9699.0,-1.0,0,0.041232774946000604,-0.024764303896495983,True,16,16,32,"{'r': -0.024764, 'l': 206, 't': 12.790761}",False
216,11958,8410.27,-0.038611222,1,0.0,-0.17046643687808383,True,13,25,38,"{'r': -0.170466, 'l': 206, 't': 12.97761}",False
216,12164,9681.999999999993,-0.27069566,1,0.0,-0.026878115892396456,True,17,15,32,"{'r': -0.026878, 'l': 206, 't': 13.15737}",False
