time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,train/value_loss,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/loss,train/entropy_loss,train/n_updates,train/clip_range,train/std,train/clip_fraction,train/learning_rate
1030144,503,1.23663362,1182,871,1071.0,0.0010326721779165382,0.3128945231437683,0.0060574717004783455,0.02737482,0.017628517001867294,1.6010532237589359,5020,0.2,0.10888203978538513,0.26923828125,0.0003
1032192,504,1.23154687,1184,871,1071.0,0.0009656261408963474,0.32805758714675903,0.0054284690850181505,0.035592802,0.01079719327390194,1.597308949381113,5030,0.2,0.10874314606189728,0.289404296875,0.0003
1034240,505,1.22959784,1186,871,1071.0,0.0009262573341402458,0.33066511154174805,0.002133880663313903,0.026744258,0.06471499055624008,1.6102781243622304,5040,0.2,0.10788732767105103,0.290087890625,0.0003
1036288,506,1.22610796,1189,871,1071.0,0.0010892270680415094,0.3067379593849182,0.006714659585850313,0.03331108,0.01931491121649742,1.621760108321905,5050,0.2,0.10743594914674759,0.306201171875,0.0003
1038336,507,1.2245952100000002,1191,871,1071.0,0.0009130838273449626,0.33363908529281616,0.005107678213971667,0.03827557,0.0026141339913010597,1.6117323167622088,5060,0.2,0.10859493911266327,0.2994140625,0.0003
1040384,508,1.2188281699999999,1193,871,1071.0,0.0009101575999011402,0.25708097219467163,0.0039529206143924965,0.042600673,-0.018234850838780403,1.5964101731777192,5070,0.2,0.10931213200092316,0.30537109375,0.0003
1042432,509,1.2143916,1196,871,1071.0,0.0009168999026769598,0.30130255222320557,0.006192995297169546,0.039566908,0.012034756131470203,1.5958787687122822,5080,0.2,0.10871259868144989,0.302783203125,0.0003
1044480,510,1.21424224,1198,871,1071.0,0.0010107589587278198,0.31801795959472656,0.0038474255532491954,0.036606066,0.04566853865981102,1.611970852315426,5090,0.2,0.10744653642177582,0.287646484375,0.0003
1046528,511,1.21250112,1200,871,1071.0,0.001033008549347869,0.3098922371864319,0.007647650287253782,0.030122647,-0.014727352187037468,1.6114956900477408,5100,0.2,0.10866174101829529,0.3087890625,0.0003
1048576,512,1.21448951,1203,871,1071.0,0.0009771689538865757,0.31187450885772705,0.0037007755396189167,0.034122963,0.06427968293428421,1.6047338120639325,5110,0.2,0.10813187062740326,0.30439453125,0.0003
1050624,513,1.2124236299999998,1205,871,1071.0,0.0009742522621309036,0.3352487087249756,0.007839744599186816,0.04377983,0.03384242579340935,1.610046361386776,5120,0.2,0.10826503485441208,0.287646484375,0.0003
1052672,514,1.2111179699999999,1207,871,1071.0,0.0010766432380478364,0.31770002841949463,0.004593713689246215,0.033700246,0.03303832933306694,1.6071584329009057,5130,0.2,0.10841130465269089,0.281787109375,0.0003
1054720,515,1.2077720899999997,1210,871,1071.0,0.0009650178875745041,0.3061298131942749,0.006183377435081639,0.031030232,-0.008532438427209854,1.6167675279080869,5140,0.2,0.10735857486724854,0.296630859375,0.0003
1056768,516,1.20480153,1212,871,1071.0,0.001062490489857737,0.3106914758682251,0.005793659298797138,0.026614234,0.016181252896785736,1.6189840413630008,5150,0.2,0.10784459859132767,0.27978515625,0.0003
1058816,517,1.20652751,1214,871,1071.0,0.0010083575707540149,0.3103961944580078,0.0051839303167071195,0.052880783,0.059539809823036194,1.6272933654487134,5160,0.2,0.10646143555641174,0.305322265625,0.0003
1060864,518,1.20781887,1216,871,1071.0,0.0009839918926445534,0.3246837854385376,0.006455892071244307,0.030274391,-0.02618200145661831,1.638291297852993,5170,0.2,0.1069553792476654,0.289306640625,0.0003
1062912,519,1.2052106299999998,1219,871,1071.0,0.0010596095171422348,0.300506591796875,0.005454397393623367,0.038252577,0.06440301984548569,1.646335681527853,5180,0.2,0.10548727214336395,0.28681640625,0.0003
1064960,520,1.2016243,1221,871,1071.0,0.0009087363362596079,0.276248574256897,0.006822187302168459,0.026577946,0.025316212326288223,1.6564356692135334,5190,0.2,0.1058274656534195,0.305078125,0.0003
1067008,521,1.2034126399999998,1223,871,1071.0,0.0010334976725062007,0.31596630811691284,0.008163830125704407,0.026212296,-0.0029908930882811546,1.6595947168767453,5200,0.2,0.1051497533917427,0.32294921875,0.0003
1069056,522,1.20699618,1226,871,1071.0,0.0010558481408224907,0.30840861797332764,0.011550903008901514,0.036817107,0.0021482203155755997,1.6553061120212078,5210,0.2,0.10642987489700317,0.338232421875,0.0003
1071104,523,1.2073931999999998,1228,871,1071.0,0.0010470500386873028,0.30509787797927856,0.004654375487007201,0.035138607,-0.01583098992705345,1.6341192461550236,5220,0.2,0.10711362957954407,0.3111328125,0.0003
1073152,524,1.2097232599999999,1230,871,1071.0,0.0010218664572676061,0.3245750665664673,0.0018734101657173596,0.033018604,0.008182304911315441,1.6331328280270099,5230,0.2,0.10679827630519867,0.303271484375,0.0003
1075200,525,1.21001336,1233,871,1071.0,0.0009974629806492885,0.3071520924568176,0.009859700838569551,0.0260045,0.030876122415065765,1.6349588803946973,5240,0.2,0.10655851662158966,0.28173828125,0.0003
1077248,526,1.21089537,1235,871,1071.0,0.0008955619646258128,0.2894200086593628,0.002824611379764974,0.03899162,0.0023106487933546305,1.647646876424551,5250,0.2,0.10605478286743164,0.337890625,0.0003
1079296,527,1.2055294099999998,1237,872,1071.0,0.0010220477317488986,0.30397772789001465,0.005463102750945836,0.024528207,-0.020573779940605164,1.6464169278740883,5260,0.2,0.106544628739357,0.322216796875,0.0003
1081344,528,1.2061495099999997,1239,872,1071.0,0.0010089103534483002,0.3079521656036377,0.0072029490693239495,0.029823508,-0.022990157827734947,1.6484419345855712,5270,0.2,0.10580006241798401,0.302685546875,0.0003
1083392,529,1.20709362,1242,872,1071.0,0.0010305864898327854,0.31814777851104736,0.007395642620394938,0.040988304,-0.03477994352579117,1.6525349967181682,5280,0.2,0.1058693379163742,0.299462890625,0.0003
1085440,530,1.2052662499999998,1244,872,1071.0,0.0009332432739029173,0.32461029291152954,0.006896263302769512,0.037173703,-0.03236958757042885,1.64677127674222,5290,0.2,0.10648897290229797,0.304296875,0.0003
1087488,531,1.2066533399999997,1246,872,1071.0,0.0009113357498790719,0.2685557007789612,0.005755491575109772,0.035580873,0.022450823336839676,1.6392946667969226,5300,0.2,0.10668303817510605,0.31591796875,0.0003
1089536,532,1.20511568,1249,872,1071.0,0.0010716847087678615,0.32159626483917236,0.0068711696396349,0.03925868,0.05971672758460045,1.6388721711933614,5310,0.2,0.10640895366668701,0.322412109375,0.0003
1091584,533,1.2036578199999999,1251,872,1071.0,0.0009340659457848233,0.32840168476104736,0.0033745196036761627,0.033210196,-0.027900321409106255,1.6386005215346813,5320,0.2,0.10691623389720917,0.2919921875,0.0003
1093632,534,1.2009533700000001,1253,872,1071.0,0.0010335890165151795,0.3034772276878357,0.006379776410176419,0.02904628,0.005776519421488047,1.6261934123933315,5330,0.2,0.10782743990421295,0.300634765625,0.0003
1095680,535,1.19641219,1256,872,1071.0,0.0010054833792310092,0.3167654871940613,0.010371588708949275,0.035946183,-0.04194854944944382,1.6297931507229806,5340,0.2,0.10660125315189362,0.32275390625,0.0003
1097728,536,1.1959648299999999,1258,872,1071.0,0.0010318150842977048,0.31240731477737427,0.00830116357828956,0.028014563,-0.01132187619805336,1.6326527409255505,5350,0.2,0.1072283387184143,0.3126953125,0.0003
1099776,537,1.1934055399999999,1260,872,1071.0,0.0009186474883790651,0.3246912956237793,0.005949890520423651,0.035176013,0.018382761627435684,1.6244772166013717,5360,0.2,0.10742980241775513,0.2919921875,0.0003
1101824,538,1.19308115,1263,872,1071.0,0.0010108805341587867,0.31774914264678955,0.007320803572656587,0.029335039,-0.006262088660150766,1.6250850565731525,5370,0.2,0.10757021605968475,0.28076171875,0.0003
1103872,539,1.19268952,1265,872,1071.0,0.0010463746358254865,0.3254525065422058,0.0026454450766323135,0.03272423,-0.010141782462596893,1.6382907770574093,5380,0.2,0.10586525499820709,0.305615234375,0.0003
1105920,540,1.1934076500000002,1267,872,1071.0,0.000974386891539325,0.32696861028671265,0.006178130704211071,0.022853732,0.015040799975395203,1.6611224964261055,5390,0.2,0.1052820011973381,0.274072265625,0.0003
1107968,541,1.19113875,1269,872,1071.0,0.0009264361861824,0.3307086229324341,0.011645953310653568,0.052424528,-0.014348660595715046,1.6551628589630127,5400,0.2,0.10595228523015976,0.322314453125,0.0003
1110016,542,1.19063076,1272,872,1071.0,0.0009746414054461639,0.2924082279205322,0.0049954296497162435,0.05276926,-0.0150687200948596,1.6524976208806037,5410,0.2,0.10583431273698807,0.3244140625,0.0003
1112064,543,1.18901667,1274,872,1071.0,0.0009139380101260031,0.2807345986366272,0.004216251388425007,0.029194608,0.0304403156042099,1.656351125985384,5420,0.2,0.10561473667621613,0.294580078125,0.0003
1114112,544,1.18992918,1276,872,1071.0,0.0010008247546466008,0.3202667832374573,0.007070524946902879,0.03138044,-0.005957002751529217,1.6582938231527806,5430,0.2,0.10558952391147614,0.293505859375,0.0003
1116160,545,1.1933899700000001,1279,872,1071.0,0.00094821616758054,0.3125491738319397,0.004475825538975187,0.02551144,-0.008102296851575375,1.6499579541385174,5440,0.2,0.10639651864767075,0.26201171875,0.0003
1118208,546,1.19640788,1281,872,1071.0,0.0010124697299033869,0.3351290822029114,0.008193368909996935,0.048467465,-0.009956144727766514,1.641129682213068,5450,0.2,0.10666146874427795,0.299609375,0.0003
1120256,547,1.19792989,1283,872,1071.0,0.001017088192202209,0.33422577381134033,0.009002386176143773,0.03695938,-0.022806450724601746,1.6285960659384728,5460,0.2,0.1075948029756546,0.31640625,0.0003
1122304,548,1.1990516699999998,1286,872,1071.0,0.0009903336407660391,0.3342060446739197,0.005297964287456125,0.025088448,0.008065217174589634,1.6150291301310062,5470,0.2,0.1080741211771965,0.2966796875,0.0003
1124352,549,1.2001314799999998,1288,872,1071.0,0.0009526161200483329,0.32624030113220215,0.002259992662584409,0.027557818,0.02213577926158905,1.6312007673084736,5480,0.2,0.10650572180747986,0.2912109375,0.0003
1126400,550,1.1991713400000001,1290,872,1071.0,0.0009666420412031585,0.3358662724494934,0.004912936045730021,0.033595063,-0.008652587421238422,1.6571736976504325,5490,0.2,0.10532265901565552,0.317333984375,0.0003
1128448,551,1.20020586,1293,872,1071.0,0.0009735910451126983,0.3197624683380127,0.0066557734156958755,0.030921277,-0.026011329144239426,1.6682586506009103,5500,0.2,0.10487575083971024,0.3232421875,0.0003
1130496,552,1.20268978,1295,872,1071.0,0.0009993251660489477,0.3301476836204529,0.0014377820378285832,0.027901977,-0.019277671352028847,1.6705424338579178,5510,0.2,0.1050717681646347,0.278515625,0.0003
1132544,553,1.2035924900000001,1297,872,1071.0,0.0010067253175293444,0.32527923583984375,0.006598909557214938,0.025340911,-0.009090022183954716,1.6849513880908489,5520,0.2,0.1037876307964325,0.2962890625,0.0003
1134592,554,1.2030666700000001,1299,872,1071.0,0.0009213767235451087,0.28867679834365845,0.005546017320011742,0.026801907,0.021284442394971848,1.6843039765954018,5530,0.2,0.10489809513092041,0.2923828125,0.0003
1136640,555,1.20181458,1302,872,1071.0,0.00099224357145431,0.33946603536605835,0.008019886750844307,0.029468473,-0.010560134425759315,1.6730331756174563,5540,0.2,0.10514577478170395,0.2875,0.0003
1138688,556,1.20427616,1304,872,1071.0,0.000978297372785164,0.33720940351486206,0.0022768085269490256,0.026609588,0.03175712749361992,1.6531196609139442,5550,0.2,0.10685617476701736,0.279296875,0.0003
1140736,557,1.20501184,1306,872,1071.0,0.0009348612079520535,0.32634174823760986,0.004515017461380921,0.029802714,0.046885740011930466,1.6377103380858897,5560,0.2,0.10678242146968842,0.293798828125,0.0003
1142784,558,1.20464502,1309,872,1071.0,0.0009939323626895202,0.3328319787979126,0.005417046695947647,0.027940406,-0.008423753082752228,1.6349145233631135,5570,0.2,0.10723772644996643,0.29765625,0.0003
1144832,559,1.20561012,1311,872,1071.0,0.0009383933509525377,0.3361300826072693,0.006738131318707019,0.024476731,0.01224652398377657,1.6258018493652344,5580,0.2,0.10762527585029602,0.280322265625,0.0003
1146880,560,1.20921615,1313,872,1071.0,0.001019884914967406,0.31475692987442017,0.005574543096008711,0.032489892,-0.005199066828936338,1.6231976598501205,5590,0.2,0.10733745992183685,0.28330078125,0.0003
1148928,561,1.21150748,1316,872,1071.0,0.0009589561454049544,0.3367764949798584,0.009087861195439473,0.04301182,-0.05525761842727661,1.6334603793919087,5600,0.2,0.1066134124994278,0.314697265625,0.0003
1150976,562,1.2138745999999998,1318,872,1071.0,0.001133163008307747,0.3139517307281494,0.005932657058292534,0.024076037,0.04888274520635605,1.6315684147179126,5610,0.2,0.10774088650941849,0.2921875,0.0003
1153024,563,1.21313797,1320,872,1071.0,0.0009310327870480251,0.32852989435195923,0.011855825904058292,0.042475205,-0.021420808508992195,1.6212739422917366,5620,0.2,0.107722207903862,0.3146484375,0.0003
1155072,564,1.21149827,1323,873,1071.0,0.001012443490435544,0.326859712600708,0.0038920037710340693,0.039176222,-0.0045286789536476135,1.6215874701738358,5630,0.2,0.10771360993385315,0.3037109375,0.0003
1157120,565,1.20955047,1325,873,1071.0,0.0008879962082573911,0.281721830368042,0.0047999009140767155,0.027048916,0.01314584445208311,1.6261752501130105,5640,0.2,0.10716770589351654,0.297412109375,0.0003
1159168,566,1.20725614,1327,873,1071.0,0.0010016896761953832,0.33169037103652954,0.0053941115766065195,0.034321226,0.008098847232758999,1.6214858345687388,5650,0.2,0.10807408392429352,0.306494140625,0.0003
1161216,567,1.20351645,1330,873,1071.0,0.0009409029780726996,0.3468897342681885,0.009948030233499595,0.034502845,-0.03018311783671379,1.604415975511074,5660,0.2,0.10881029069423676,0.354296875,0.0003
1163264,568,1.20177554,1332,873,1071.0,0.0009736546594467654,0.32945090532302856,0.0063677399448351935,0.02670445,-0.015979096293449402,1.6084212690591813,5670,0.2,0.10775993019342422,0.30146484375,0.0003
1165312,569,1.19949527,1334,873,1071.0,0.000930809464352933,0.3367214798927307,0.006094431679230183,0.0794912,0.051158059388399124,1.6113788567483425,5680,0.2,0.1088976114988327,0.30078125,0.0003
1167360,570,1.1997134699999998,1336,873,1071.0,0.0010816559806698933,0.327038049697876,0.0010636177670676262,0.027232282,-0.006558500230312347,1.6123559229075908,5690,0.2,0.10770681500434875,0.317041015625,0.0003
1169408,571,1.1988595299999998,1339,873,1071.0,0.0011424473330407636,0.3266412019729614,0.0065325808274792506,0.031227192,0.012795993126928806,1.614240963757038,5700,0.2,0.10855980962514877,0.28388671875,0.0003
1171456,572,1.19630994,1341,873,1071.0,0.0009400425677995372,0.33366578817367554,0.005936558783287182,0.04437115,0.020368680357933044,1.610364204645157,5710,0.2,0.10795512050390244,0.323095703125,0.0003
1173504,573,1.19540417,1343,873,1071.0,0.0010044601532172236,0.33371347188949585,0.0036581702559487896,0.033140745,0.026686742901802063,1.6170020610094071,5720,0.2,0.10758812725543976,0.280712890625,0.0003
1175552,574,1.19314865,1346,873,1071.0,0.0010292808010490262,0.3314719796180725,0.0038170342071680353,0.030418053,0.012698070146143436,1.62557333111763,5730,0.2,0.10745229572057724,0.2828125,0.0003
1177600,575,1.19277341,1348,873,1071.0,0.001087819075655716,0.3291010856628418,0.010129017315921373,0.0420835,0.020614296197891235,1.621795190870762,5740,0.2,0.10788201540708542,0.299951171875,0.0003
1179648,576,1.1937705,1350,873,1071.0,0.001019126651226543,0.3272970914840698,0.004013536850106902,0.05226464,0.005824683699756861,1.617938358336687,5750,0.2,0.10780293494462967,0.2912109375,0.0003
1181696,577,1.19180678,1353,873,1071.0,0.0009396645755259669,0.29260683059692383,0.003890536320977844,0.0388767,-0.028401223942637444,1.6201705381274223,5760,0.2,0.10775679349899292,0.317724609375,0.0003
1183744,578,1.18941004,1355,873,1071.0,0.0010402285271993606,0.3345348834991455,0.006089688146312255,0.031638436,0.04070050269365311,1.6234814576804637,5770,0.2,0.10741561651229858,0.260986328125,0.0003
1185792,579,1.1923750100000001,1357,873,1071.0,0.0010101273932377809,0.3326292037963867,0.002816725042066537,0.03763618,0.0034431349486112595,1.6442657440900803,5780,0.2,0.10562659800052643,0.2826171875,0.0003
1187840,580,1.1909759899999999,1360,873,1071.0,0.0010245027533528628,0.3262466788291931,0.006025361898355186,0.029893944,0.002161735203117132,1.666667877137661,5790,0.2,0.10474485158920288,0.28046875,0.0003
1189888,581,1.1922095300000002,1362,873,1071.0,0.0010152382026717532,0.3389405608177185,0.0052437152626225725,0.03556733,-0.0012509316438809037,1.686814183741808,5800,0.2,0.10350145399570465,0.2876953125,0.0003
1191936,582,1.19185717,1364,873,1071.0,0.0009839356765041884,0.3315291404724121,0.005698634666623547,0.06302114,-0.02365959994494915,1.6975499629974364,5810,0.2,0.10363422334194183,0.334228515625,0.0003
1193984,583,1.19105835,1366,873,1071.0,0.0009620446429835283,0.3338282108306885,0.008566088697989471,0.031927638,-0.03416285663843155,1.695010596513748,5820,0.2,0.10349404066801071,0.31943359375,0.0003
1196032,584,1.1917871400000002,1369,873,1071.0,0.0010253417452076973,0.3334810733795166,0.006548459816258401,0.056771666,0.1116800382733345,1.7002567999064921,5830,0.2,0.10338333249092102,0.32255859375,0.0003
1198080,585,1.19490274,1371,873,1071.0,0.0009064299446436052,0.34078556299209595,0.00498081419209484,0.04495666,0.004645755514502525,1.6967056795954705,5840,0.2,0.10389004647731781,0.312841796875,0.0003
1200128,586,1.2004229000000002,1373,873,1071.0,0.0010638148747602826,0.33172130584716797,0.00602471167803742,0.03402611,0.01082697045058012,1.689764592051506,5850,0.2,0.10377155244350433,0.290478515625,0.0003
1202176,587,1.20170295,1376,873,1071.0,0.0009677742771600605,0.34521597623825073,0.008664920096634887,0.031890262,0.010774610564112663,1.7000592067837714,5860,0.2,0.10331207513809204,0.288427734375,0.0003
1204224,588,1.20499496,1378,873,1071.0,0.0008848212919474463,0.2989653944969177,0.00803417521819938,0.030063365,0.0011341209756210446,1.6969169110059739,5870,0.2,0.10405831784009933,0.294140625,0.0003
1206272,589,1.2068052800000002,1380,873,1071.0,0.0010865906427170557,0.32183051109313965,0.005290059847175144,0.030328138,-0.03242921829223633,1.698462874442339,5880,0.2,0.10308302938938141,0.286767578125,0.0003
1208320,590,1.21188656,1383,873,1071.0,0.0010104317094373982,0.33009564876556396,-0.0011605843174038455,0.04219736,-0.024667127057909966,1.7294656947255134,5890,0.2,0.1009608805179596,0.298779296875,0.0003
1210368,591,1.21460964,1385,873,1071.0,0.0010412430712676724,0.3206179141998291,0.008156135785975493,0.040684775,-0.041762951761484146,1.7388934262096882,5900,0.2,0.10182659327983856,0.324658203125,0.0003
1212416,592,1.2161784100000002,1387,873,1071.0,0.0009561831739119953,0.3372010588645935,0.004270711579010822,0.025901267,-0.019172433763742447,1.7272790938615799,5910,0.2,0.10198025405406952,0.2900390625,0.0003
1214464,593,1.2164550800000002,1390,873,1071.0,0.0010639834675203019,0.33140361309051514,0.008009586589469108,0.0263434,0.012876326218247414,1.7208416357636451,5920,0.2,0.1025896668434143,0.312451171875,0.0003
1216512,594,1.2198324800000002,1392,873,1071.0,0.0009460545683396049,0.32495200634002686,0.005548625544179231,0.031557344,-0.03852149471640587,1.715303260087967,5930,0.2,0.10262029618024826,0.30302734375,0.0003
1218560,595,1.22294564,1394,873,1071.0,0.0010692139103412046,0.32273340225219727,0.010878344532102346,0.027247079,0.017230873927474022,1.7157881550490857,5940,0.2,0.10263252258300781,0.3171875,0.0003
1220608,596,1.2236798500000001,1396,873,1071.0,0.0010054711020529793,0.3317307233810425,0.005789159706910141,0.034208313,0.08635642379522324,1.716422650963068,5950,0.2,0.1023775115609169,0.30634765625,0.0003
1222656,597,1.2280874499999999,1399,873,1071.0,0.0010249556518829195,0.32680267095565796,0.00700655955588445,0.033970423,0.027207938954234123,1.711129905283451,5960,0.2,0.10351157188415527,0.28720703125,0.0003
1224704,598,1.2282050999999998,1401,873,1071.0,0.0009377122238220182,0.35100191831588745,0.009342508573899977,0.025484994,-0.0015739153604954481,1.6999536417424679,5970,0.2,0.10351012647151947,0.31708984375,0.0003
1226752,599,1.22960871,1403,873,1071.0,0.0009657069384047645,0.31889671087265015,0.006840937236847822,0.026314018,0.017368970438838005,1.6942051835358143,5980,0.2,0.1037958413362503,0.28232421875,0.0003
1228800,600,1.2292560399999999,1406,873,1071.0,0.0008807970532870967,0.263130784034729,0.0040223186137154695,0.03143414,-0.031041156500577927,1.6790070466697216,5990,0.2,0.10518837720155716,0.281787109375,0.0003
1230848,601,1.23034284,1408,873,1071.0,0.0009025412496157514,0.33828598260879517,0.0069199972145725045,0.034898404,0.011928400956094265,1.6676055312156677,6000,0.2,0.105096235871315,0.333251953125,0.0003
1232896,602,1.23210544,1410,873,1071.0,0.0009834156257966242,0.32710152864456177,0.0039608323393622415,0.031547893,0.05352870747447014,1.6786861702799798,6010,0.2,0.1043943464756012,0.2958984375,0.0003
1234944,603,1.23389749,1413,873,1071.0,0.0008660604487886303,0.3259395360946655,0.007045895609189756,0.0417296,0.014370952732861042,1.6892276421189307,6020,0.2,0.10367797315120697,0.309814453125,0.0003
1236992,604,1.2362289199999998,1415,873,1071.0,0.0009811193570385512,0.3214781880378723,0.00631649677088717,0.0374016,-0.02381887286901474,1.7143460094928742,6030,0.2,0.10202312469482422,0.290869140625,0.0003
1239040,605,1.23674862,1417,873,1071.0,0.000893631977851328,0.3036971688270569,0.009212682003271766,0.03337902,0.012390581890940666,1.7252427995204926,6040,0.2,0.10232321172952652,0.272412109375,0.0003
1241088,606,1.24128613,1419,874,1071.0,0.0009340941031950933,0.32848846912384033,0.006574849563185126,0.051732507,-0.019247043877840042,1.7254230491816998,6050,0.2,0.10203346610069275,0.320556640625,0.0003
1243136,607,1.2417938800000001,1422,874,1071.0,0.0009721269759211282,0.3130289316177368,0.011212481599068269,0.03756137,-0.04546208307147026,1.7263343662023545,6060,0.2,0.10216227173805237,0.35439453125,0.0003
1245184,608,1.24498845,1424,874,1071.0,0.0009318166527009453,0.3183240294456482,0.008529586112126708,0.034985006,0.032037872821092606,1.71887983456254,6070,0.2,0.10281415283679962,0.3154296875,0.0003
1247232,609,1.2455508499999999,1426,874,1071.0,0.0009243161042832071,0.3448503613471985,0.003604621188424062,0.030213188,0.00029481376986950636,1.7091132000088691,6080,0.2,0.10275161266326904,0.2927734375,0.0003
1249280,610,1.2498616299999998,1429,874,1071.0,0.0009378598308103392,0.33821725845336914,0.004359626956284046,0.033869937,-0.022817064076662064,1.7237183630466462,6090,0.2,0.10173507779836655,0.281103515625,0.0003
1251328,611,1.2533814399999998,1431,874,1071.0,0.000799709197053744,0.2796415090560913,-0.0019169937469996512,0.03827078,-0.017736278474330902,1.749364273250103,6100,0.2,0.10021337866783142,0.289990234375,0.0003
1253376,612,1.24954613,1433,874,1071.0,0.001038028599577956,0.29632502794265747,0.009281392020056956,0.027117394,-0.015799405053257942,1.7621785596013069,6110,0.2,0.10035112500190735,0.369580078125,0.0003
1255424,613,1.2504891599999999,1436,874,1071.0,0.0009633847213081026,0.34022068977355957,0.008281127185910009,0.040955447,0.029963675886392593,1.7644893996417523,6120,0.2,0.10003744065761566,0.3240234375,0.0003
1257472,614,1.24860401,1438,874,1071.0,0.0009170447691758454,0.32998359203338623,0.004935630428371951,0.051846392,0.007403265219181776,1.7789725728332997,6130,0.2,0.09898723661899567,0.318994140625,0.0003
1259520,615,1.24796221,1440,874,1071.0,0.0009234523500708747,0.34956151247024536,0.004585221872548573,0.044368915,-0.019742630422115326,1.7697510331869126,6140,0.2,0.1008567214012146,0.331689453125,0.0003
1261568,616,1.2509000799999999,1443,874,1071.0,0.0008602154984146182,0.3547138571739197,0.007949459960218518,0.03007305,-0.00016174738993868232,1.7632929995656013,6150,0.2,0.09949280321598053,0.30830078125,0.0003
1263616,617,1.2533809599999999,1445,874,1071.0,0.0008136747480421036,0.33558934926986694,0.006493335311824921,0.028447874,0.005148082971572876,1.7826019108295441,6160,0.2,0.09894242882728577,0.28232421875,0.0003
1265664,618,1.2554862000000002,1447,874,1071.0,0.0008542862823560426,0.33007222414016724,0.0026093383363331667,0.045835916,0.012260341085493565,1.790310560911894,6170,0.2,0.09864036738872528,0.298193359375,0.0003
1267712,619,1.25621887,1450,874,1071.0,0.0009339421063486953,0.351945161819458,0.0036554247883032074,0.037716337,-0.016618650406599045,1.789271418005228,6180,0.2,0.09916689246892929,0.313134765625,0.0003
1269760,620,1.2605298900000002,1452,874,1071.0,0.0010157231605262495,0.3325779438018799,0.007884238925180398,0.029460026,0.016768328845500946,1.778803611546755,6190,0.2,0.09960512816905975,0.287890625,0.0003
1271808,621,1.2626056300000001,1454,874,1071.0,0.0009648709552493529,0.3396521806716919,0.009216467867372558,0.038860604,0.009963953867554665,1.773661944270134,6200,0.2,0.09977026283740997,0.32080078125,0.0003
1273856,622,1.26421115,1456,874,1071.0,0.0008462595977107412,0.30008745193481445,0.0036645230400608854,0.03322711,0.011346345767378807,1.7724016256630422,6210,0.2,0.09965479373931885,0.29267578125,0.0003
1275904,623,1.2663981199999998,1459,874,1071.0,0.0009659561676926387,0.33323830366134644,0.004178837905055843,0.04269199,-0.01936453767120838,1.7701607391238212,6220,0.2,0.09993520379066467,0.307568359375,0.0003
1277952,624,1.26569143,1461,874,1071.0,0.0010180834836319263,0.29786741733551025,0.008619859977625311,0.03778027,0.045191481709480286,1.7809770837426186,6230,0.2,0.09886368364095688,0.315576171875,0.0003
1280000,625,1.2686719199999998,1463,874,1071.0,0.0008344727366420557,0.3388682007789612,0.0062051815533777695,0.039835673,0.008904644288122654,1.7871969260275364,6240,0.2,0.09923851490020752,0.30830078125,0.0003
1282048,626,1.26955902,1466,874,1071.0,0.0010464434899404296,0.3134780526161194,0.00805232886050362,0.027573517,-0.014188752509653568,1.7779167674481868,6250,0.2,0.09983162581920624,0.304052734375,0.0003
1284096,627,1.26958964,1468,874,1071.0,0.0008635137112833035,0.3317994475364685,0.008348075434332714,0.047969747,0.08452418446540833,1.765929324924946,6260,0.2,0.1000656932592392,0.293798828125,0.0003
1286144,628,1.2693487200000002,1470,874,1071.0,0.0009631630661715463,0.3131576180458069,0.006738883786601946,0.04711427,0.01431902963668108,1.7681904189288615,6270,0.2,0.09995841979980469,0.313916015625,0.0003
1288192,629,1.2689896100000002,1473,874,1071.0,0.0010174494153034174,0.2719959020614624,0.003338091653131414,0.036549747,0.0006327469600364566,1.7699562840163707,6280,0.2,0.0996982753276825,0.297705078125,0.0003
1290240,630,1.26862693,1475,874,1071.0,0.0009174358092423063,0.3425745964050293,0.0058522547595202925,0.028413229,-0.04174085706472397,1.775463317334652,6290,0.2,0.09959565848112106,0.30625,0.0003
1292288,631,1.27164373,1477,874,1071.0,0.0011029569977836218,0.30025237798690796,0.006297466420801356,0.027630517,0.017964575439691544,1.778589691966772,6300,0.2,0.09934454411268234,0.281201171875,0.0003
1294336,632,1.27245382,1480,874,1071.0,0.000860096886754036,0.34907233715057373,0.008135122910607607,0.027214156,0.029934581369161606,1.7780965611338615,6310,0.2,0.09951259195804596,0.307470703125,0.0003
1296384,633,1.26953697,1482,874,1071.0,0.0009694160817161901,0.3272072672843933,0.009183077691704965,0.045767162,0.011160117574036121,1.7791289821267129,6320,0.2,0.09927648305892944,0.310546875,0.0003
1298432,634,1.2657233700000001,1484,874,1071.0,0.0009183170359392534,0.2760359048843384,0.008579689954058268,0.041107297,-0.02248247340321541,1.7608345590531826,6330,0.2,0.10092943161725998,0.343603515625,0.0003
1300480,635,1.26635395,1487,874,1071.0,0.0008063454880357313,0.17315560579299927,0.0028384345103404486,0.03672473,-0.01315398421138525,1.7466256402432918,6340,0.2,0.10091324150562286,0.313232421875,0.0003
1302528,636,1.26694376,1489,874,1071.0,0.000856128626219288,0.27191174030303955,0.0049813196150353175,0.030272752,0.006724836770445108,1.760023733228445,6350,0.2,0.10001297295093536,0.293310546875,0.0003
