Index,Step,Balance,Action,Position,Reward,TotalReward,Done,Wins,Losses,TotalTrades,TimeLimit.truncated
1081,10339.480000000001,0.2941447,2,0.0,0.09410642111446796,True,96,103,199,"{'r': 0.094106, 'l': 1071, 't': 5.838719}",False,1
1081,27588.309999999983,1.0,1,0.0,1.0848335791217618,True,101,83,184,"{'r': 1.084834, 'l': 1071, 't': 12.756623}",False,2
1081,11505.809999999994,1.0,1,0.0,0.21836203669217485,True,86,106,192,"{'r': 0.218362, 'l': 1071, 't': 18.05075}",False,3
