Step,StepGlobal,Balance,Action,Position,Reward,TotalReward,Done,Wins,Losses,TotalTrades,TimeLimit.truncated,Truncated
1081,1081,7751.95,-0.69430184,2,0.0,-0.19423574277332784,True,86,109,195,"{'r': -0.194236, 'l': 1071, 't': 1.076425}",False
1081,2152,7251.930000000002,0.9474834,1,0.0,-0.2547255289518197,True,86,113,199,"{'r': -0.254726, 'l': 1071, 't': 2.687816}",False
1081,3223,12180.430000000008,-0.7161285,2,0.0,0.2662003948849825,True,88,105,193,"{'r': 0.2662, 'l': 1071, 't': 3.480818}",False
1081,4294,11509.849999999999,0.59929866,2,0.0,0.20043380729634477,True,85,108,193,"{'r': 0.200434, 'l': 1071, 't': 4.5523}",False
1081,5365,5597.5000000000055,0.60972905,1,0.0,-0.5073889178933749,True,84,125,209,"{'r': -0.507389, 'l': 1071, 't': 5.3676}",False
1081,6436,11957.249999999987,-1.0,2,0.0,0.25486561354358805,True,96,97,193,"{'r': 0.254866, 'l': 1071, 't': 6.891413}",False
1081,7507,13049.06,0.7403704,1,0.0,0.32794655036486964,True,89,100,189,"{'r': 0.327947, 'l': 1071, 't': 7.682144}",False
1081,8578,5214.450000000003,-0.39785546,0,0.0,-0.5784768750216794,True,78,129,207,"{'r': -0.578477, 'l': 1071, 't': 8.763804}",False
1081,9649,5142.859999999997,0.82564217,0,0.0030856010485581773,-0.6023472980259043,True,84,116,200,"{'r': -0.602347, 'l': 1071, 't': 9.565856}",False
1081,10720,16486.719999999998,-0.19865029,2,0.0,0.5603452932560697,True,95,103,198,"{'r': 0.560345, 'l': 1071, 't': 10.640852}",False
1081,11791,7109.980000000006,-0.8630245,2,0.0,-0.28155755919893083,True,92,101,193,"{'r': -0.281558, 'l': 1071, 't': 11.439593}",False
1081,12862,9912.250000000007,0.55146575,2,0.0,0.05033838551635579,True,81,105,186,"{'r': 0.050338, 'l': 1071, 't': 12.506788}",False
1081,13933,15995.920000000013,1.0,1,0.0,0.5404988005116375,True,94,101,195,"{'r': 0.540499, 'l': 1071, 't': 13.300611}",False
1081,15004,10223.000000000013,-1.0,2,0.0,0.0751911300339011,True,87,99,186,"{'r': 0.075191, 'l': 1071, 't': 14.371046}",False
1081,16075,29126.749999999996,-0.84414005,2,0.0,1.1412002289327228,True,95,86,181,"{'r': 1.1412, 'l': 1071, 't': 15.166103}",False
1081,17146,10768.630000000008,-0.14417876,0,0.0,0.14612662708834023,True,86,114,200,"{'r': 0.146127, 'l': 1071, 't': 16.242069}",False
1081,18217,6027.510000000009,-0.20716262,1,0.0,-0.43940596990109954,True,82,115,197,"{'r': -0.439406, 'l': 1071, 't': 17.033166}",False
