id,timeOpen,timeClose,positionType,tradeResult,priceOpen,priceClose,positionSL,positionTP,profit,symbol,comment
142204,2020-01-27,2020-02-03,BUY,WIN,1.10195,1.10946,1.0979,0.0,226.18,EURUSD,(LONG) Position closed by execution
142205,2020-02-04,2020-02-06,BUY,LOSS,1.10445,1.09988,1.1008,0.0,-139.55,EURUSD,(LONG) Stop loss hit - failed trade
142206,2020-02-10,2020-02-12,BUY,WIN,1.09106,1.09156,1.0874,0.0,14.93,EURUSD,(LONG) Position closed by execution
142207,2020-02-13,2020-02-19,BUY,LOSS,1.08392,1.07909,1.0802,0.0,-142.94,EURUSD,(LONG) Stop loss hit - failed trade
142208,2020-02-20,2020-02-25,BUY,WIN,1.07832,1.08534,1.0746,0.0,205.97,EURUSD,(LONG) Position closed by execution
142209,2020-02-26,2020-03-10,BUY,WIN,1.08804,1.14353,1.0832,0.0,1750.98,EURUSD,(LONG) Position closed by execution
142210,2020-03-11,2020-03-20,SELL,WIN,1.12704,1.0693,1.1307,0.0,1997.19,EURUSD,(SHORT) Position closed by execution
142211,2020-03-23,2020-03-31,BUY,WIN,1.07241,1.10446,1.0687,0.0,1336.96,EURUSD,(LONG) Position closed by execution
142212,2020-04-02,2020-04-06,BUY,LOSS,1.08569,1.08075,1.082,0.0,-221.04,EURUSD,(LONG) Stop loss hit - failed trade
142213,2020-04-08,2020-04-16,BUY,WIN,1.08547,1.09112,1.0818,0.0,251.51,EURUSD,(LONG) Position closed by execution
142214,2020-04-17,2020-04-22,SELL,WIN,1.08712,1.0857,1.0908,0.0,63.94,EURUSD,(SHORT) Position closed by execution
142215,2020-04-23,2020-04-28,BUY,WIN,1.07758,1.08294,1.0706,0.0,241.78,EURUSD,(LONG) Position closed by execution
142216,2020-04-29,2020-05-04,BUY,WIN,1.08732,1.09806,1.0836,0.0,498.98,EURUSD,(LONG) Position closed by execution
142217,2020-05-06,2020-05-11,BUY,WIN,1.07959,1.08384,1.0759,0.0,201.13,EURUSD,(LONG) Position closed by execution
142218,2020-05-12,2020-05-14,SELL,WIN,1.08485,1.0819,1.0885,0.0,141.1,EURUSD,(SHORT) Position closed by execution
142219,2020-05-15,2020-05-29,BUY,WIN,1.0819,1.10773,1.0774,0.0,1275.99,EURUSD,(LONG) Position closed by execution
