id,timeOpen,timeClose,positionType,tradeResult,priceOpen,priceClose,positionSL,positionTP,profit,symbol,comment
1880,2020-01-28,2020-01-30,SELL,WIN,1.10216,1.10104,1.1058,0.0,33.47,asdf,(SHORT) Position closed by execution
1881,2020-02-04,2020-02-06,SELL,WIN,1.10445,1.09988,1.1081,0.0,136.9,asdf,(SHORT) Position closed by execution
1882,2020-02-10,2020-02-12,SELL,LOSS,1.09106,1.09156,1.0947,0.0,-15.08,asdf,(SHORT) Position closed by execution
1883,2020-02-13,2020-02-17,SELL,WIN,1.08392,1.08302,1.0913,0.0,26.86,asdf,(SHORT) Position closed by execution
1884,2020-02-20,2020-02-25,SELL,LOSS,1.07832,1.08534,1.0872,0.0,-210.62,asdf,(SHORT) Position closed by execution
1885,2020-02-26,2020-02-28,SELL,LOSS,1.08804,1.09999,1.0917,0.0,-355.85,asdf,(SHORT) Stop loss hit - failed trade
1886,2020-03-03,2020-03-06,SELL,LOSS,1.117,1.12369,1.1207,0.0,-196.25,asdf,(SHORT) Stop loss hit - failed trade
1887,2020-03-09,2020-03-24,SELL,WIN,1.14353,1.07241,1.1472,0.0,1950.32,asdf,(SHORT) Position closed by execution
1888,2020-03-26,2020-03-30,SELL,LOSS,1.10331,1.11391,1.1095,0.0,-364.46,asdf,(SHORT) Stop loss hit - failed trade
1889,2020-03-31,2020-04-02,BUY,LOSS,1.10357,1.09625,1.0999,0.0,-239.76,asdf,(LONG) Stop loss hit - failed trade
1890,2020-04-06,2020-04-21,BUY,WIN,1.07937,1.08622,1.0721,0.0,217.45,asdf,(LONG) Position closed by execution
1891,2020-04-23,2020-04-27,SELL,LOSS,1.07758,1.08261,1.0813,0.0,-162.37,asdf,(SHORT) Stop loss hit - failed trade
1892,2020-04-28,2020-05-04,BUY,WIN,1.08197,1.09806,1.0782,0.0,518.99,asdf,(LONG) Position closed by execution
1893,2020-05-06,2020-05-12,BUY,WIN,1.07959,1.08066,1.0685,0.0,35.59,asdf,(LONG) Position closed by execution
1894,2020-05-13,2020-05-15,BUY,LOSS,1.0819,1.08044,1.0708,0.0,-48.72,asdf,(LONG) Position closed by execution
1895,2020-05-18,2020-05-20,BUY,WIN,1.09142,1.09228,1.0852,0.0,28.87,asdf,(LONG) Position closed by execution
1896,2020-05-22,2020-05-28,BUY,WIN,1.09032,1.10093,1.0866,0.0,360.08,asdf,(LONG) Position closed by execution
1897,2020-05-29,2020-06-04,BUY,WIN,1.11007,1.12337,1.1064,0.0,475.18,asdf,(LONG) Position closed by execution
1898,2020-06-05,2020-06-11,SELL,LOSS,1.129,1.13757,1.1401,0.0,-322.65,asdf,(SHORT) Position closed by execution
1899,2020-06-15,2020-06-17,BUY,LOSS,1.13227,1.12636,1.1286,0.0,-214.48,asdf,(LONG) Stop loss hit - failed trade
1900,2020-06-19,2020-06-25,BUY,WIN,1.11777,1.125,1.1113,0.0,257.31,asdf,(LONG) Position closed by execution
1901,2020-06-29,2020-07-09,SELL,LOSS,1.12426,1.13298,1.1353,0.0,-319.47,asdf,(SHORT) Position closed by execution
1902,2020-07-10,2020-07-14,SELL,LOSS,1.1299,1.13428,1.134,0.0,-156.35,asdf,(SHORT) Stop loss hit - failed trade
1903,2020-07-15,2020-07-17,SELL,WIN,1.14115,1.13822,1.1448,0.0,103.52,asdf,(SHORT) Position closed by execution
1904,2020-07-20,2020-07-29,BUY,WIN,1.14478,1.17169,1.1411,0.0,987.65,asdf,(LONG) Position closed by execution
1905,2020-07-30,2020-08-03,BUY,LOSS,1.18468,1.17735,1.1791,0.0,-293.48,asdf,(LONG) Stop loss hit - failed trade
1906,2020-08-05,2020-08-11,SELL,WIN,1.18641,1.17366,1.1901,0.0,496.93,asdf,(SHORT) Position closed by execution
1907,2020-08-12,2020-08-14,BUY,WIN,1.17854,1.18146,1.173,0.0,119.21,asdf,(LONG) Position closed by execution
1908,2020-08-17,2020-08-21,BUY,LOSS,1.18701,1.18612,1.1833,0.0,-36.83,asdf,(LONG) Position closed by execution
1909,2020-08-24,2020-08-28,BUY,WIN,1.17873,1.18217,1.1677,0.0,141.43,asdf,(LONG) Position closed by execution
1910,2020-08-31,2020-09-02,SELL,WIN,1.19363,1.19118,1.1973,0.0,102.62,asdf,(SHORT) Position closed by execution
1911,2020-09-08,2020-09-15,BUY,WIN,1.17738,1.18638,1.1728,0.0,378.44,asdf,(LONG) Position closed by execution
1912,2020-09-16,2020-09-22,SELL,WIN,1.18162,1.17714,1.1927,0.0,192.32,asdf,(SHORT) Position closed by execution
1913,2020-09-23,2020-10-02,SELL,LOSS,1.16603,1.17456,1.1745,0.0,-370.65,asdf,(SHORT) Stop loss hit - failed trade
1914,2020-10-07,2020-10-14,BUY,LOSS,1.17629,1.17455,1.1657,0.0,-73.56,asdf,(LONG) Position closed by execution
1915,2020-10-15,2020-10-20,BUY,WIN,1.17074,1.17709,1.1612,0.0,267.48,asdf,(LONG) Position closed by execution
1916,2020-10-22,2020-10-26,SELL,LOSS,1.18187,1.18614,1.1866,0.0,-184.94,asdf,(SHORT) Position closed by execution
1917,2020-10-27,2020-10-29,SELL,WIN,1.17954,1.17462,1.1832,0.0,208.11,asdf,(SHORT) Position closed by execution
1918,2020-11-03,2020-11-10,BUY,WIN,1.17202,1.18135,1.1661,0.0,403.14,asdf,(LONG) Position closed by execution
