Step,StepGlobal,Balance,Action,Position,Reward,TotalReward,Done,Wins,Losses,TotalTrades,TimeLimit.truncated,Truncated
216,216,9707.939999999995,0.38711843,2,0.0,-0.02599158160153558,True,18,18,36,"{'r': -0.025992, 'l': 206, 't': 0.592396}",False
216,422,10437.939999999995,0.50214064,1,0.0,0.050532501518310964,True,15,19,34,"{'r': 0.050533, 'l': 206, 't': 0.772942}",False
216,628,10700.099999999999,-1.0,0,0.027291125823745398,0.0727501028706915,True,17,22,39,"{'r': 0.07275, 'l': 206, 't': 0.954702}",False
216,834,10780.800000000001,1.0,1,0.0,0.08387128072934036,True,14,23,37,"{'r': 0.083871, 'l': 206, 't': 1.142383}",False
216,1040,9411.060000000001,-0.83420175,2,0.0,-0.05584013042773556,True,17,23,40,"{'r': -0.05584, 'l': 206, 't': 1.328757}",False
216,1246,11186.560000000007,0.77461004,0,-0.041234453836970046,0.12027562427846553,True,17,16,33,"{'r': 0.120276, 'l': 206, 't': 1.509014}",False
216,1452,10771.029999999992,0.64620864,1,0.0,0.07835447713720968,True,19,17,36,"{'r': 0.078354, 'l': 206, 't': 1.689698}",False
216,1658,9051.980000000001,-0.42645362,1,0.0,-0.09477965659508941,True,17,17,34,"{'r': -0.09478, 'l': 206, 't': 1.871968}",False
216,1864,9897.2,-1.0,0,0.042147304444699545,-0.004987007421181258,True,16,17,33,"{'r': -0.004987, 'l': 206, 't': 2.051069}",False
216,2070,10525.230000000001,1.0,1,0.0,0.05711029455326515,True,16,22,38,"{'r': 0.05711, 'l': 206, 't': 2.714373}",False
216,2276,9920.550000000005,-0.3963025,0,0.0,-0.0020987809753249473,True,15,20,35,"{'r': -0.002099, 'l': 206, 't': 2.894753}",False
216,2482,10007.689999999997,1.0,1,0.0,0.007788310988553083,True,12,18,30,"{'r': 0.007788, 'l': 206, 't': 3.073025}",False
216,2688,9714.690000000002,0.8623257,1,0.0,-0.022630833778283864,True,16,18,34,"{'r': -0.022631, 'l': 206, 't': 3.258382}",False
216,2894,10516.729999999996,0.5460527,1,0.0,0.06058391177334645,True,15,22,37,"{'r': 0.060584, 'l': 206, 't': 3.439945}",False
216,3100,10845.159999999994,0.4172222,1,0.0,0.08480180255820714,True,15,14,29,"{'r': 0.084802, 'l': 206, 't': 3.618482}",False
216,3306,9129.439999999997,-1.0,2,0.0,-0.08649126768896812,True,14,22,36,"{'r': -0.086491, 'l': 206, 't': 3.799112}",False
216,3512,11802.800000000003,0.14396416,1,0.0,0.17569481500146591,True,18,15,33,"{'r': 0.175695, 'l': 206, 't': 3.979314}",False
216,3718,11601.050000000001,1.0,1,0.0,0.15403491248859463,True,21,17,38,"{'r': 0.154035, 'l': 206, 't': 4.16453}",False
216,3924,10803.34,-0.48465335,2,0.0,0.08160166238520962,True,17,18,35,"{'r': 0.081602, 'l': 206, 't': 4.349787}",False
216,4130,11003.120000000003,0.66905105,1,0.0,0.10168319738681993,True,17,18,35,"{'r': 0.101683, 'l': 206, 't': 4.919671}",False
216,4336,9312.57,-1.0,2,0.0,-0.06628003972270621,True,18,18,36,"{'r': -0.06628, 'l': 206, 't': 5.099816}",False
216,4542,10312.539999999999,-1.0,0,-0.02729230354210432,0.03669287084266011,True,23,14,37,"{'r': 0.036693, 'l': 206, 't': 5.286844}",False
216,4748,11722.839999999997,1.0,1,0.0,0.16755125857200173,True,17,13,30,"{'r': 0.167551, 'l': 206, 't': 5.464811}",False
216,4954,10156.95,0.63751936,1,0.0,0.021057824246706804,True,22,15,37,"{'r': 0.021058, 'l': 206, 't': 5.644861}",False
216,5160,11504.059999999998,-0.19484764,2,0.0,0.14477663190050266,True,21,13,34,"{'r': 0.144777, 'l': 206, 't': 5.824082}",False
216,5366,10203.64,0.7061722,1,0.0,0.02626734725182106,True,17,16,33,"{'r': 0.026267, 'l': 206, 't': 6.003568}",False
216,5572,10595.87,-0.47079027,2,0.0,0.06292993318201663,True,20,14,34,"{'r': 0.06293, 'l': 206, 't': 6.184227}",False
216,5778,10529.07,-0.41017926,0,0.0,0.055422610172677064,True,16,19,35,"{'r': 0.055423, 'l': 206, 't': 6.369378}",False
216,5984,10118.799999999996,0.5213414,1,0.0,0.0175038164429274,True,15,20,35,"{'r': 0.017504, 'l': 206, 't': 6.548985}",False
216,6190,9213.790000000005,1.0,0,-0.042149899576265956,-0.07497579157545672,True,19,20,39,"{'r': -0.074976, 'l': 206, 't': 7.120202}",False
216,6396,12258.090000000002,-0.56797814,1,0.0,0.21207339853402615,True,20,15,35,"{'r': 0.212073, 'l': 206, 't': 7.304518}",False
216,6602,8799.359999999995,0.16786757,0,0.0,-0.12338224933087735,True,17,25,42,"{'r': -0.123382, 'l': 206, 't': 7.488474}",False
216,6808,9996.98,0.9129457,1,0.0,0.003975257437362963,True,17,19,36,"{'r': 0.003975, 'l': 206, 't': 7.669023}",False
216,7014,9783.880000000005,1.0,1,0.0,-0.018072882869493913,True,15,16,31,"{'r': -0.018073, 'l': 206, 't': 7.847204}",False
216,7220,9561.340000000004,0.82759005,1,0.0,-0.0349714873058432,True,12,23,35,"{'r': -0.034971, 'l': 206, 't': 8.027888}",False
216,7426,9306.960000000001,-1.0,0,0.04123216545224477,-0.06726228216355738,True,16,24,40,"{'r': -0.067262, 'l': 206, 't': 8.210334}",False
216,7632,9041.37,0.24164471,0,0.0,-0.09334154051293746,True,12,23,35,"{'r': -0.093342, 'l': 206, 't': 8.395378}",False
216,7838,10984.539999999997,-1.0,2,0.0,0.09977299790630549,True,18,17,35,"{'r': 0.099773, 'l': 206, 't': 8.575485}",False
216,8044,9814.650000000001,0.14092019,1,0.0,-0.014819227903211581,True,13,22,35,"{'r': -0.014819, 'l': 206, 't': 8.75512}",False
216,8250,9211.460000000003,-1.0,2,0.0,-0.07805862586036763,True,14,20,34,"{'r': -0.078059, 'l': 206, 't': 9.327943}",False
216,8456,9360.720000000001,1.0,1,0.0,-0.061381582343397086,True,17,19,36,"{'r': -0.061382, 'l': 206, 't': 9.511134}",False
216,8662,9860.329999999994,0.68136024,2,0.0,-0.010031448530317226,True,16,16,32,"{'r': -0.010031, 'l': 206, 't': 9.689363}",False
216,8868,9196.780000000002,1.0,1,0.0,-0.0810932433164431,True,12,24,36,"{'r': -0.081093, 'l': 206, 't': 9.869661}",False
216,9074,10164.48,1.0,1,0.0,0.0215362137489012,True,18,18,36,"{'r': 0.021536, 'l': 206, 't': 10.049396}",False
216,9280,9065.949999999999,0.9434248,1,0.0,-0.09380343804900725,True,14,18,32,"{'r': -0.093803, 'l': 206, 't': 10.227854}",False
216,9486,11839.32,1.0,1,0.0,0.1775051808703795,True,18,13,31,"{'r': 0.177505, 'l': 206, 't': 10.412826}",False
216,9692,8016.820000000002,0.5623907,1,0.0,-0.2145565758499874,True,12,23,35,"{'r': -0.214557, 'l': 206, 't': 10.592636}",False
216,9898,9961.020000000004,1.0,1,0.0,0.0027059609045947813,True,15,19,34,"{'r': 0.002706, 'l': 206, 't': 10.772147}",False
216,10104,11479.110000000004,1.0,1,0.0,0.14631970865936594,True,17,22,39,"{'r': 0.14632, 'l': 206, 't': 10.955465}",False
216,10310,9146.289999999999,1.0,1,0.0,-0.08463184386724479,True,16,23,39,"{'r': -0.084632, 'l': 206, 't': 11.52958}",False
216,10516,9788.61,-0.5375462,2,0.0,-0.01370240934553326,True,16,20,36,"{'r': -0.013702, 'l': 206, 't': 11.709534}",False
216,10722,10347.83,-1.0,2,0.0,0.04059227265879392,True,14,16,30,"{'r': 0.040592, 'l': 206, 't': 11.886881}",False
216,10928,10224.06,-0.33400485,1,0.0,0.02699118688860032,True,16,16,32,"{'r': 0.026991, 'l': 206, 't': 12.065116}",False
216,11134,10606.410000000002,-0.39015874,2,0.0,0.06454662019690158,True,23,13,36,"{'r': 0.064547, 'l': 206, 't': 12.24511}",False
216,11340,10233.940000000002,-0.15659462,2,0.0,0.027105102065194384,True,21,16,37,"{'r': 0.027105, 'l': 206, 't': 12.431414}",False
216,11546,10413.930000000008,-0.13974027,1,0.0,0.04674274897989762,True,15,20,35,"{'r': 0.046743, 'l': 206, 't': 12.611338}",False
216,11752,9395.059999999992,-0.2108536,0,0.0,-0.059261599347950965,True,20,19,39,"{'r': -0.059262, 'l': 206, 't': 12.793905}",False
216,11958,9904.999999999998,0.097904764,2,0.0,-0.0050333255670181945,True,16,19,35,"{'r': -0.005033, 'l': 206, 't': 12.99132}",False
216,12164,10262.150000000003,0.15114096,0,0.0,0.03207332096582982,True,18,17,35,"{'r': 0.032073, 'l': 206, 't': 13.188233}",False
