Step,StepGlobal,Balance,Action,Position,Reward,TotalReward,Done,Wins,Losses,TotalTrades,TimeLimit.truncated,Truncated
1080,179770,2024-03-08,17377.499999999993,-0.5404661,2,0.0,0.6173867840641847,True,99,94,193,"{'r': 0.617387, 'l': 1070, 't': 176.501501}",False
1080,180840,2024-03-08,19515.38,0.48443246,1,0.0,0.7492221420451972,True,92,92,184,"{'r': 0.749222, 'l': 1070, 't': 177.602685}",False
1080,181910,2024-03-08,18158.780000000002,0.2996735,0,0.0,0.6673896022357776,True,94,94,188,"{'r': 0.66739, 'l': 1070, 't': 178.415628}",False
1080,182980,2024-03-08,15643.949999999992,0.43631616,0,0.0,0.5237400543939031,True,87,92,179,"{'r': 0.52374, 'l': 1070, 't': 179.509205}",False
1080,184050,2024-03-08,40908.29000000001,0.21930641,0,0.0,1.4966064396172383,True,109,77,186,"{'r': 1.496606, 'l': 1070, 't': 180.321288}",False
1080,185120,2024-03-08,33647.77999999998,0.7397122,1,0.0,1.3086462268429018,True,96,85,181,"{'r': 1.308646, 'l': 1070, 't': 181.415922}",False
1080,186190,2024-03-08,31243.590000000004,-0.15696394,0,0.0,1.2267027892425102,True,104,89,193,"{'r': 1.226703, 'l': 1070, 't': 182.22488}",False
1080,187260,2024-03-08,36209.13000000002,-0.07140386,0,0.0,1.3715085525610495,True,99,82,181,"{'r': 1.371509, 'l': 1070, 't': 183.3285}",False
1080,188330,2024-03-08,21699.49,-0.18763208,1,0.0,0.8559293180214188,True,89,94,183,"{'r': 0.855929, 'l': 1070, 't': 184.135145}",False
1080,189400,2024-03-08,15792.329999999994,0.5469461,1,0.0,0.5160181520598639,True,96,92,188,"{'r': 0.516018, 'l': 1070, 't': 185.231739}",False
1080,190470,2024-03-08,27368.43,-0.1610471,0,0.0,1.0953240214076623,True,100,83,183,"{'r': 1.095324, 'l': 1070, 't': 186.030032}",False
1080,191540,2024-03-08,19143.239999999994,0.627033,1,0.0,0.7330983090824347,True,87,98,185,"{'r': 0.733098, 'l': 1070, 't': 187.136073}",False
1080,192610,2024-03-08,30169.509999999987,0.69560885,1,0.0,1.1815708174137833,True,98,86,184,"{'r': 1.181571, 'l': 1070, 't': 188.227773}",False
1080,193680,2024-03-08,27449.510000000006,0.13096267,0,-0.017022114711448766,1.10485232233304,True,111,86,197,"{'r': 1.104852, 'l': 1070, 't': 189.036309}",False
1080,194750,2024-03-08,40214.57000000001,-0.16130868,1,0.0,1.474020343058941,True,91,81,172,"{'r': 1.47402, 'l': 1070, 't': 190.565382}",False
1080,195820,2024-03-08,27573.30000000002,1.0,1,0.0,1.096984830639302,True,97,93,190,"{'r': 1.096985, 'l': 1070, 't': 191.372627}",False
1080,196890,2024-03-08,24949.15000000001,0.42174098,0,0.0,0.9840990241350368,True,104,86,190,"{'r': 0.984099, 'l': 1070, 't': 192.465948}",False
1080,197960,2024-03-08,31545.969999999994,0.6512907,1,0.0,1.2437704737210593,True,97,86,183,"{'r': 1.24377, 'l': 1070, 't': 193.266534}",False
1080,199030,2024-03-08,58261.67999999998,-0.27426812,0,0.0,1.8480837447404506,True,107,76,183,"{'r': 1.848084, 'l': 1070, 't': 194.354342}",False
1080,200100,2024-03-08,21617.519999999993,0.67042804,1,0.0,0.8454422951201899,True,90,97,187,"{'r': 0.845442, 'l': 1070, 't': 195.156952}",False
1080,201170,2024-03-08,48375.520000000004,-0.09339434,0,0.0,1.6752538038768254,True,105,74,179,"{'r': 1.675254, 'l': 1070, 't': 196.248873}",False
1080,202240,2024-03-08,28583.78000000001,0.046894133,2,0.0,1.1352979970144477,True,98,89,187,"{'r': 1.135298, 'l': 1070, 't': 197.051369}",False
1080,203310,2024-03-08,24075.650000000016,0.7645845,1,0.0,0.9435877724796938,True,104,80,184,"{'r': 0.943588, 'l': 1070, 't': 198.140335}",False
1080,204380,2024-03-08,23604.68999999997,0.60760427,1,0.0,0.9264906446962856,True,89,91,180,"{'r': 0.926491, 'l': 1070, 't': 198.942921}",False
1080,205450,2024-03-08,30086.520000000022,0.29072523,0,0.0,1.1939771499704301,True,101,82,183,"{'r': 1.193977, 'l': 1070, 't': 200.043092}",False
1080,206520,2024-03-08,23549.179999999993,0.43725547,0,0.0,0.9345692235398004,True,97,92,189,"{'r': 0.934569, 'l': 1070, 't': 200.856803}",False
1080,207590,2024-03-08,17235.11999999998,1.0,2,0.0,0.6157524049976649,True,98,97,195,"{'r': 0.615752, 'l': 1070, 't': 201.956486}",False
1080,208660,2024-03-08,40144.47999999996,0.2454898,0,0.0,1.4667612312418394,True,105,72,177,"{'r': 1.466761, 'l': 1070, 't': 202.760937}",False
1080,209730,2024-03-08,39764.470000000016,0.21528769,0,0.0,1.467213055827467,True,105,80,185,"{'r': 1.467213, 'l': 1070, 't': 203.855125}",False
1080,210800,2024-03-08,26157.120000000006,0.42398393,2,0.0,1.042701989242079,True,104,84,188,"{'r': 1.042702, 'l': 1070, 't': 204.658238}",False
1080,211870,2024-03-08,25602.840000000004,0.6722919,2,0.0,1.0046463445416067,True,99,92,191,"{'r': 1.004646, 'l': 1070, 't': 205.750873}",False
1080,212940,2024-03-08,26561.939999999984,0.0709925,0,0.0,1.0524444418352519,True,96,81,177,"{'r': 1.052444, 'l': 1070, 't': 206.553769}",False
1080,214010,2024-03-08,41326.97,1.0,1,0.0,1.517109213012418,True,100,80,180,"{'r': 1.517109, 'l': 1070, 't': 207.646104}",False
1080,215080,2024-03-08,21330.03000000001,0.26165125,0,0.0,0.8302110523478474,True,98,95,193,"{'r': 0.830211, 'l': 1070, 't': 208.752592}",False
1080,216150,2024-03-08,29748.949999999975,-0.16629851,2,0.0,1.1763758560477615,True,92,85,177,"{'r': 1.176376, 'l': 1070, 't': 209.555104}",False
1080,217220,2024-03-08,23898.690000000006,0.7965082,1,0.0,0.9618529083717565,True,95,91,186,"{'r': 0.961853, 'l': 1070, 't': 210.64833}",False
1080,218290,2024-03-08,33355.05000000002,-0.0804168,0,0.0,1.2982256892254187,True,96,85,181,"{'r': 1.298226, 'l': 1070, 't': 211.450096}",False
1080,219360,2024-03-08,39158.03999999999,-0.16718197,0,0.0,1.4513224789774284,True,98,85,183,"{'r': 1.451322, 'l': 1070, 't': 212.546569}",False
1080,220430,2024-03-08,37808.80000000001,0.88302374,1,0.0,1.3996810914402427,True,96,78,174,"{'r': 1.399681, 'l': 1070, 't': 213.347409}",False
1080,221500,2024-03-08,18695.039999999997,0.71301186,1,0.0,0.6934094359732854,True,96,90,186,"{'r': 0.693409, 'l': 1070, 't': 214.44407}",False
1080,222570,2024-03-08,31892.969999999998,0.5254178,1,0.0,1.2581230915937855,True,99,84,183,"{'r': 1.258123, 'l': 1070, 't': 215.242295}",False
1080,223640,2024-03-08,43051.61000000002,0.15253401,0,0.0,1.5498346195896726,True,106,73,179,"{'r': 1.549835, 'l': 1070, 't': 216.337117}",False
1080,224710,2024-03-08,21587.29,0.5202913,1,0.0,0.8499952570450969,True,90,91,181,"{'r': 0.849995, 'l': 1070, 't': 217.143236}",False
1080,225780,2024-03-08,24402.99,0.40128055,2,0.0,0.9576489985427034,True,96,84,180,"{'r': 0.957649, 'l': 1070, 't': 218.242219}",False
1080,226850,2024-03-08,35682.15999999999,0.3924032,0,0.0,1.3630339379831289,True,85,90,175,"{'r': 1.363034, 'l': 1070, 't': 219.043278}",False
1080,227920,2024-03-08,24857.78,0.102639735,1,0.0,0.992202729533288,True,93,88,181,"{'r': 0.992203, 'l': 1070, 't': 220.134433}",False
1080,228990,2024-03-08,24420.099999999984,0.3270952,0,0.0,0.979128679169732,True,93,76,169,"{'r': 0.979129, 'l': 1070, 't': 220.934801}",False
1080,230060,2024-03-08,23968.889999999996,0.39171302,0,0.0,0.9512854608230334,True,90,94,184,"{'r': 0.951285, 'l': 1070, 't': 222.035802}",False
1080,231130,2024-03-08,21366.149999999994,0.41111186,0,0.0,0.84272082994074,True,84,95,179,"{'r': 0.842721, 'l': 1070, 't': 222.84201}",False
1080,232200,2024-03-08,32846.22,0.34993276,1,0.0,1.268887419749497,True,90,81,171,"{'r': 1.268887, 'l': 1070, 't': 223.926406}",False
1080,233270,2024-03-08,27418.620000000014,0.6694015,1,0.0,1.0918572094912118,True,94,81,175,"{'r': 1.091857, 'l': 1070, 't': 224.724531}",False
1080,234340,2024-03-08,28984.84000000001,0.7693279,1,0.0,1.1515537449606679,True,91,81,172,"{'r': 1.151554, 'l': 1070, 't': 225.823889}",False
1080,235410,2024-03-08,24715.980000000007,0.67238307,1,0.0,0.9804521422149073,True,97,86,183,"{'r': 0.980452, 'l': 1070, 't': 226.631681}",False
1080,236480,2024-03-08,28338.710000000003,0.103295326,1,0.0,1.1190145894941312,True,86,82,168,"{'r': 1.119015, 'l': 1070, 't': 227.721245}",False
1080,237550,2024-03-08,24091.05999999999,1.0,1,0.0,0.9596553778829912,True,94,87,181,"{'r': 0.959655, 'l': 1070, 't': 228.523714}",False
1080,238620,2024-03-08,42318.079999999994,-0.0936763,0,0.0,1.5297412754255344,True,91,80,171,"{'r': 1.529741, 'l': 1070, 't': 229.618415}",False
1080,239690,2024-03-08,29273.429999999997,-0.12915817,0,0.0,1.1588708767417342,True,93,89,182,"{'r': 1.158871, 'l': 1070, 't': 230.717853}",False
1080,240760,2024-03-08,19166.41000000001,0.7590286,1,0.0,0.725348517848678,True,91,92,183,"{'r': 0.725349, 'l': 1070, 't': 231.529206}",False
1080,241830,2024-03-08,21994.680000000004,0.34879982,0,0.0,0.8703845398492496,True,93,95,188,"{'r': 0.870385, 'l': 1070, 't': 232.633269}",False
1080,242900,2024-03-08,43036.98000000001,0.28219324,2,0.0,1.5664738995232452,True,96,85,181,"{'r': 1.566474, 'l': 1070, 't': 233.439988}",False
1080,243970,2024-03-08,20546.299999999992,0.68345344,1,0.0,0.7986985656582806,True,93,94,187,"{'r': 0.798699, 'l': 1070, 't': 234.546353}",False
1080,245040,2024-03-08,43822.019999999975,0.38496608,1,0.0,1.580522782093867,True,94,82,176,"{'r': 1.580523, 'l': 1070, 't': 235.345842}",False
1080,246110,2024-03-08,27529.999999999985,-0.42614973,0,0.0,1.1128044988467107,True,88,86,174,"{'r': 1.112804, 'l': 1070, 't': 236.437984}",False
1080,247180,2024-03-08,30688.689999999984,0.35835582,1,0.0,1.20451812300475,True,98,83,181,"{'r': 1.204518, 'l': 1070, 't': 237.245849}",False
1080,248250,2024-03-08,27815.01000000001,0.4427706,0,0.0,1.124506168170327,True,88,90,178,"{'r': 1.124506, 'l': 1070, 't': 238.338333}",False
1080,249320,2024-03-08,29483.109999999993,0.9374963,0,-0.017022258363181345,1.1709622248741705,True,91,85,176,"{'r': 1.170962, 'l': 1070, 't': 239.141299}",False
1080,250390,2024-03-08,20424.530000000013,0.17415795,2,0.0,0.7908074985891547,True,94,89,183,"{'r': 0.790807, 'l': 1070, 't': 240.24149}",False
1080,251460,2024-03-08,40122.969999999994,0.52283895,2,0.0,1.4750571369965284,True,97,79,176,"{'r': 1.475057, 'l': 1070, 't': 241.039657}",False
1080,252530,2024-03-08,25120.999999999996,0.5919308,1,0.0,1.0073031431690966,True,97,84,181,"{'r': 1.007303, 'l': 1070, 't': 242.132827}",False
1080,253600,2024-03-08,27670.11000000002,0.4689034,1,0.0,1.0929181495090519,True,89,88,177,"{'r': 1.092918, 'l': 1070, 't': 242.933483}",False
1080,254670,2024-03-08,29547.21,0.23612295,2,0.0,1.1685257340359627,True,89,88,177,"{'r': 1.168526, 'l': 1070, 't': 244.032456}",False
1080,255740,2024-03-08,36630.80999999998,0.3662556,2,0.0,1.3797367046035807,True,96,88,184,"{'r': 1.379737, 'l': 1070, 't': 244.836228}",False
1080,256810,2024-03-08,31524.089999999982,0.07332486,1,0.0,1.2389204000242382,True,87,85,172,"{'r': 1.23892, 'l': 1070, 't': 245.932735}",False
1080,257880,2024-03-08,32884.75999999999,0.02962318,0,0.0,1.2694942466664434,True,94,76,170,"{'r': 1.269494, 'l': 1070, 't': 246.734931}",False
1080,258950,2024-03-08,29533.610000000004,-0.08952394,0,0.0,1.1614435540969403,True,95,86,181,"{'r': 1.161444, 'l': 1070, 't': 247.829271}",False
1080,260020,2024-03-08,32976.90999999999,-0.092081696,0,0.0,1.2725534453372058,True,91,80,171,"{'r': 1.272553, 'l': 1070, 't': 248.632498}",False
1080,261090,2024-03-08,35309.96999999999,0.73171604,1,0.0,1.3655072592268884,True,96,81,177,"{'r': 1.365507, 'l': 1070, 't': 249.72451}",False
1080,262160,2024-03-08,28827.95999999998,0.4285763,0,0.0,1.1441081638625716,True,95,92,187,"{'r': 1.144108, 'l': 1070, 't': 250.8268}",False
1080,263230,2024-03-08,34492.75999999997,0.74762547,1,0.0,1.318170937599646,True,108,82,190,"{'r': 1.318171, 'l': 1070, 't': 251.639824}",False
1080,264300,2024-03-08,28444.3,0.26386505,2,0.0,1.1376869909965261,True,90,84,174,"{'r': 1.137687, 'l': 1070, 't': 252.735677}",False
1080,265370,2024-03-08,23594.029999999995,0.4139122,1,0.0,0.9466528810324775,True,99,89,188,"{'r': 0.946653, 'l': 1070, 't': 253.539768}",False
1080,266440,2024-03-08,41823.060000000005,0.84601766,1,0.0,1.5101525879724018,True,103,76,179,"{'r': 1.510153, 'l': 1070, 't': 255.075679}",False
1080,267510,2024-03-08,23191.32000000001,0.58771956,1,0.0,0.9176599545029097,True,94,89,183,"{'r': 0.91766, 'l': 1070, 't': 255.88087}",False
1080,268580,2024-03-08,20569.459999999995,-0.18557023,0,0.0,0.8152348129207411,True,83,91,174,"{'r': 0.815235, 'l': 1070, 't': 256.978553}",False
1080,269650,2024-03-08,26900.999999999996,0.8473122,1,0.0,1.0697709560602082,True,93,90,183,"{'r': 1.069771, 'l': 1070, 't': 257.783779}",False
1080,270720,2024-03-08,18834.409999999996,0.23208195,0,0.0,0.7081441076943893,True,86,93,179,"{'r': 0.708144, 'l': 1070, 't': 258.87019}",False
1080,271790,2024-03-08,27162.28000000001,0.2984738,0,0.0,1.0903849912600994,True,89,91,180,"{'r': 1.090385, 'l': 1070, 't': 259.6748}",False
1080,272860,2024-03-08,35534.26999999995,0.2705992,0,0.0,1.356341516266254,True,95,77,172,"{'r': 1.356342, 'l': 1070, 't': 260.77819}",False
1080,273930,2024-03-08,54457.30000000003,0.029054761,0,0.0,1.8047470679612856,True,100,72,172,"{'r': 1.804747, 'l': 1070, 't': 261.57268}",False
1080,275000,2024-03-08,42792.439999999995,0.7955915,1,0.0,1.5475696656241797,True,85,83,168,"{'r': 1.54757, 'l': 1070, 't': 262.647699}",False
1080,276070,2024-03-08,35141.9,0.6830604,1,0.0,1.3422425325422715,True,82,81,163,"{'r': 1.342243, 'l': 1070, 't': 263.442255}",False
1080,277140,2024-03-08,33536.20999999999,0.28160036,1,0.0,1.2935512232810855,True,89,80,169,"{'r': 1.293551, 'l': 1070, 't': 264.530414}",False
1080,278210,2024-03-08,42641.179999999964,0.7737577,1,0.0,1.5315932485426191,True,97,75,172,"{'r': 1.531593, 'l': 1070, 't': 265.333643}",False
1080,279280,2024-03-08,30224.889999999992,0.1274043,0,0.0,1.1873125351407214,True,92,81,173,"{'r': 1.187313, 'l': 1070, 't': 266.424892}",False
1080,280350,2024-03-08,36479.69000000001,-0.010456175,0,0.0,1.3844557838549445,True,88,81,169,"{'r': 1.384456, 'l': 1070, 't': 267.22548}",False
1080,281420,2024-03-08,30765.089999999993,0.06108594,0,0.0,1.2113735535814436,True,87,81,168,"{'r': 1.211374, 'l': 1070, 't': 268.316762}",False
1080,282490,2024-03-08,33928.24000000002,0.7716634,1,0.0,1.2946252702339165,True,97,81,178,"{'r': 1.294625, 'l': 1070, 't': 269.123609}",False
1080,283560,2024-03-08,25232.069999999974,-0.1599203,0,0.0,1.015798068035752,True,84,78,162,"{'r': 1.015798, 'l': 1070, 't': 270.213805}",False
1080,284630,2024-03-08,31131.89,0.21261734,2,0.0,1.236272478229422,True,84,81,165,"{'r': 1.236272, 'l': 1070, 't': 271.012733}",False
1080,285700,2024-03-08,22532.85,-0.2876678,1,0.0,0.8995504006691047,True,76,93,169,"{'r': 0.89955, 'l': 1070, 't': 272.112036}",False
1080,286770,2024-03-08,19956.689999999988,0.21432762,0,0.0,0.7795605323030964,True,81,92,173,"{'r': 0.779561, 'l': 1070, 't': 273.204547}",False
1080,287840,2024-03-08,26743.860000000008,-0.16028741,1,0.0,1.0730639893142435,True,89,79,168,"{'r': 1.073064, 'l': 1070, 't': 274.004033}",False
1080,288910,2024-03-08,32252.579999999987,0.6121339,1,0.0,1.2649711909890182,True,88,81,169,"{'r': 1.264971, 'l': 1070, 't': 275.089936}",False
1080,289980,2024-03-08,36832.07000000001,-0.1005341,1,0.0,1.401703079312904,True,87,74,161,"{'r': 1.401703, 'l': 1070, 't': 275.886633}",False
1080,291050,2024-03-08,33876.320000000014,-0.06698303,0,0.0,1.3148440484527977,True,85,81,166,"{'r': 1.314844, 'l': 1070, 't': 276.970358}",False
1080,292120,2024-03-08,24762.78000000001,0.2736918,1,0.0,0.9824381914157022,True,89,78,167,"{'r': 0.982438, 'l': 1070, 't': 277.764892}",False
1080,293190,2024-03-08,31754.839999999997,0.3960693,0,0.0,1.239732233405518,True,87,80,167,"{'r': 1.239732, 'l': 1070, 't': 278.840219}",False
1080,294260,2024-03-08,28559.71,0.42878497,1,0.0,1.12934597580033,True,87,79,166,"{'r': 1.129346, 'l': 1070, 't': 279.637339}",False
1080,295330,2024-03-08,24154.61000000001,0.59821033,1,0.0,0.9654578063235886,True,80,83,163,"{'r': 0.965458, 'l': 1070, 't': 280.73221}",False
1080,296400,2024-03-08,26300.00999999999,0.33177862,1,0.0,1.0399410207204571,True,89,79,168,"{'r': 1.039941, 'l': 1070, 't': 281.535048}",False
1080,297470,2024-03-08,42133.56000000002,0.121210694,0,0.0,1.5249027819958187,True,96,74,170,"{'r': 1.524903, 'l': 1070, 't': 282.62206}",False
1080,298540,2024-03-08,30872.04000000001,0.3123028,1,0.0,1.210312614852264,True,94,79,173,"{'r': 1.210313, 'l': 1070, 't': 283.416369}",False
1080,299610,2024-03-08,36454.539999999986,0.023677573,0,0.0,1.3824488478101058,True,86,77,163,"{'r': 1.382449, 'l': 1070, 't': 284.496251}",False
1080,300680,2024-03-08,29516.860000000004,-0.014947951,1,0.0,1.165775380423063,True,89,87,176,"{'r': 1.165775, 'l': 1070, 't': 285.294893}",False
1080,301750,2024-03-08,19252.83000000001,0.03971867,1,0.0,0.7328498515554818,True,85,92,177,"{'r': 0.73285, 'l': 1070, 't': 286.86542}",False
1080,302820,2024-03-08,39928.17,0.06918903,0,0.0,1.4744203526742932,True,95,82,177,"{'r': 1.47442, 'l': 1070, 't': 287.673045}",False
1080,303890,2024-03-08,36571.579999999994,-0.19087481,2,0.0,1.3885503757063298,True,90,82,172,"{'r': 1.38855, 'l': 1070, 't': 288.765745}",False
1080,304960,2024-03-08,28169.609999999997,-0.016023032,0,0.0,1.1162937768012544,True,97,90,187,"{'r': 1.116294, 'l': 1070, 't': 289.567566}",False
1080,306030,2024-03-08,32664.689999999995,0.122157685,0,0.0,1.2685098224048903,True,97,77,174,"{'r': 1.26851, 'l': 1070, 't': 290.646444}",False
1080,307100,2024-03-08,39101.98000000001,0.40070856,0,0.0,1.4458404055114504,True,90,82,172,"{'r': 1.44584, 'l': 1070, 't': 291.442348}",False
1080,308170,2024-03-08,35345.42999999999,0.29401034,0,0.0,1.3446736148438205,True,94,81,175,"{'r': 1.344674, 'l': 1070, 't': 292.526265}",False
1080,309240,2024-03-08,45726.979999999996,0.27407676,0,0.0,1.6019297835943596,True,103,69,172,"{'r': 1.60193, 'l': 1070, 't': 293.324734}",False
1080,310310,2024-03-08,33892.74,0.43694997,0,0.0,1.307132605703899,True,98,75,173,"{'r': 1.307133, 'l': 1070, 't': 294.421415}",False
1080,311380,2024-03-08,20771.259999999987,0.41310441,1,0.0,0.812498901459229,True,87,93,180,"{'r': 0.812499, 'l': 1070, 't': 295.512569}",False
1080,312450,2024-03-08,55080.15999999998,0.47095883,0,0.0,1.7975800640078583,True,101,75,176,"{'r': 1.79758, 'l': 1070, 't': 296.311534}",False
1080,313520,2024-03-08,67862.65999999999,0.39509296,1,0.0,2.004858819042578,True,106,64,170,"{'r': 2.004859, 'l': 1070, 't': 297.390048}",False
1080,314590,2024-03-08,30573.549999999977,0.5019495,1,0.0,1.214781291049573,True,98,85,183,"{'r': 1.214781, 'l': 1070, 't': 298.193211}",False
1080,315660,2024-03-08,31538.330000000024,0.09406808,1,0.0,1.220404951430227,True,98,80,178,"{'r': 1.220405, 'l': 1070, 't': 299.278975}",False
1080,316730,2024-03-08,27943.549999999992,0.06458586,1,0.0,1.0975590129628583,True,99,88,187,"{'r': 1.097559, 'l': 1070, 't': 300.086611}",False
1080,317800,2024-03-08,31036.86999999999,0.2355341,0,0.0,1.2148050296941644,True,90,89,179,"{'r': 1.214805, 'l': 1070, 't': 301.164807}",False
1080,318870,2024-03-08,40175.280000000006,0.40117884,0,0.0,1.4894587057110973,True,96,73,169,"{'r': 1.489459, 'l': 1070, 't': 301.952043}",False
1080,319940,2024-03-08,21255.99999999999,0.17259032,0,0.0,0.8392477323033318,True,97,88,185,"{'r': 0.839248, 'l': 1070, 't': 303.034608}",False
1080,321010,2024-03-08,54523.90000000001,-0.12459178,2,0.0,1.797731877003396,True,104,73,177,"{'r': 1.797732, 'l': 1070, 't': 303.829046}",False
1080,322080,2024-03-08,24480.759999999995,0.60710275,1,0.0,0.971885406891944,True,96,85,181,"{'r': 0.971885, 'l': 1070, 't': 304.991958}",False
1080,323150,2024-03-08,24406.189999999984,0.34004295,0,0.0,0.9697897722699361,True,92,90,182,"{'r': 0.96979, 'l': 1070, 't': 305.784274}",False
1080,324220,2024-03-08,32669.500000000022,0.5362077,2,0.0,1.2902861838397734,True,94,87,181,"{'r': 1.290286, 'l': 1070, 't': 307.196221}",False
1080,325290,2024-03-08,29361.860000000004,0.34041986,1,0.0,1.1605244424906502,True,89,79,168,"{'r': 1.160524, 'l': 1070, 't': 307.983198}",False
1080,326360,2024-03-08,48530.58000000003,0.50928015,1,0.0,1.6901055067032444,True,94,80,174,"{'r': 1.690106, 'l': 1070, 't': 309.0611}",False
1080,327430,2024-03-08,19089.30000000002,0.085681885,2,0.0,0.7292402143360964,True,92,89,181,"{'r': 0.72924, 'l': 1070, 't': 309.850461}",False
1080,328500,2024-03-08,35579.679999999986,-0.046822205,1,0.0,1.3583676603813173,True,100,74,174,"{'r': 1.358368, 'l': 1070, 't': 310.930697}",False
1080,329570,2024-03-08,41120.17,0.06072046,0,0.0,1.5133042020122105,True,98,79,177,"{'r': 1.513304, 'l': 1070, 't': 311.721679}",False
1080,330640,2024-03-08,41432.02,0.46440268,1,0.0,1.51776294300923,True,92,80,172,"{'r': 1.517763, 'l': 1070, 't': 312.80093}",False
1080,331710,2024-03-08,25083.199999999968,0.5361986,1,0.0,1.017981346415295,True,92,79,171,"{'r': 1.017981, 'l': 1070, 't': 313.587341}",False
1080,332780,2024-03-08,25239.010000000013,0.58964586,1,0.0,1.0114959984022003,True,86,83,169,"{'r': 1.011496, 'l': 1070, 't': 314.667837}",False
1080,333850,2024-03-08,63340.45999999999,0.2665273,1,0.0,1.952014977251552,True,102,66,168,"{'r': 1.952015, 'l': 1070, 't': 315.746808}",False
1080,334920,2024-03-08,39331.350000000006,0.25921533,0,0.0,1.4522128820546236,True,90,75,165,"{'r': 1.452213, 'l': 1070, 't': 316.535369}",False
1080,335990,2024-03-08,22229.960000000014,0.25457212,1,0.0,0.8827728521650673,True,81,86,167,"{'r': 0.882773, 'l': 1070, 't': 317.608078}",False
1080,337060,2024-03-08,33824.369999999995,0.27419844,1,0.0,1.3141046478159761,True,93,80,173,"{'r': 1.314105, 'l': 1070, 't': 318.394662}",False
1080,338130,2024-03-08,29451.029999999984,0.35570258,0,0.0,1.1650792912190535,True,94,81,175,"{'r': 1.165079, 'l': 1070, 't': 319.475678}",False
1080,339200,2024-03-08,54159.55,0.060590193,0,0.0,1.7847089018586688,True,97,69,166,"{'r': 1.784709, 'l': 1070, 't': 320.259498}",False
1080,340270,2024-03-08,47445.24000000002,0.60296583,1,0.0,1.6404912223194048,True,98,71,169,"{'r': 1.640491, 'l': 1070, 't': 321.343841}",False
1080,341340,2024-03-08,48216.469999999994,0.40970534,0,0.0,1.655970032803298,True,98,74,172,"{'r': 1.65597, 'l': 1070, 't': 322.129886}",False
1080,342410,2024-03-08,21019.88000000002,-0.16263619,1,0.0,0.8294363646760422,True,87,87,174,"{'r': 0.829436, 'l': 1070, 't': 323.212954}",False
1080,343480,2024-03-08,33663.68999999998,-0.08754641,1,0.0,1.3233778051819505,True,89,86,175,"{'r': 1.323378, 'l': 1070, 't': 324.001087}",False
1080,344550,2024-03-08,38872.96000000001,0.07356353,1,0.0,1.4509829521683533,True,93,72,165,"{'r': 1.450983, 'l': 1070, 't': 325.074148}",False
1080,345620,2024-03-08,37317.15999999999,0.4386009,1,0.0,1.4070499861301171,True,87,81,168,"{'r': 1.40705, 'l': 1070, 't': 325.861154}",False
1080,346690,2024-03-08,32031.750000000007,0.076866075,1,0.0,1.2529947537426898,True,88,75,163,"{'r': 1.252995, 'l': 1070, 't': 326.93394}",False
1080,347760,2024-03-08,32336.85,-0.023312822,1,0.0,1.2557328398641936,True,97,78,175,"{'r': 1.255733, 'l': 1070, 't': 327.722042}",False
1080,348830,2024-03-08,50222.55000000002,-0.038929388,1,0.0,1.7223446450771736,True,93,70,163,"{'r': 1.722345, 'l': 1070, 't': 328.80668}",False
1080,349900,2024-03-08,35601.19,0.0069378912,1,0.0,1.3482536399486198,True,92,74,166,"{'r': 1.348254, 'l': 1070, 't': 329.596092}",False
1080,350970,2024-03-08,36408.080000000016,0.47496855,1,0.0,1.3740269327310437,True,88,72,160,"{'r': 1.374027, 'l': 1070, 't': 330.662309}",False
1080,352040,2024-03-08,36179.250000000015,0.2514608,1,0.0,1.3803430825401373,True,91,75,166,"{'r': 1.380343, 'l': 1070, 't': 331.447103}",False
1080,353110,2024-03-08,46839.15000000001,0.21491426,1,0.0,1.6477055320125167,True,98,74,172,"{'r': 1.647706, 'l': 1070, 't': 332.520626}",False
1080,354180,2024-03-08,37129.770000000004,0.10824236,1,0.0,1.4174633039030913,True,91,80,171,"{'r': 1.417463, 'l': 1070, 't': 333.307925}",False
1080,355250,2024-03-08,39908.38999999997,0.1985819,1,0.0,1.4940234127072467,True,84,82,166,"{'r': 1.494023, 'l': 1070, 't': 334.377595}",False
1080,356320,2024-03-08,36793.06999999999,0.03250794,1,0.0,1.393614543261589,True,86,70,156,"{'r': 1.393615, 'l': 1070, 't': 335.155349}",False
1080,357390,2024-03-08,41851.930000000015,0.40055555,1,0.0,1.5216056330173762,True,92,76,168,"{'r': 1.521606, 'l': 1070, 't': 336.219624}",False
1080,358460,2024-03-08,30994.999999999996,0.25988758,1,0.0,1.2230934264047428,True,85,77,162,"{'r': 1.223093, 'l': 1070, 't': 337.285505}",False
1080,359530,2024-03-08,33142.73,-0.36742076,1,0.0,1.2913379932928741,True,93,76,169,"{'r': 1.291338, 'l': 1070, 't': 338.073564}",False
1080,360600,2024-03-08,40091.04999999998,0.07256618,1,0.0,1.493784813654155,True,92,79,171,"{'r': 1.493785, 'l': 1070, 't': 339.132653}",False
1080,361670,2024-03-08,52221.74000000002,0.35588032,1,0.0,1.7489401364613069,True,102,62,164,"{'r': 1.74894, 'l': 1070, 't': 339.917079}",False
1080,362740,2024-03-08,42872.819999999985,0.2590986,1,0.0,1.5552464694281265,True,86,76,162,"{'r': 1.555246, 'l': 1070, 't': 340.983696}",False
