time/fps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/loss,train/clip_range,train/explained_variance,train/n_updates,train/entropy_loss,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/clip_fraction,train/value_loss,train/std
1439,49,1.05289828,989.0,1003520,697,-0.015970837324857712,0.2,0.09270715713500977,480,-2.2344905016571284,0.0003,0.0059860325,-3.858550873701461e-05,0.072119140625,0.0016670670149687794,0.7396393418312073
1439,50,1.0455170599999999,989.0,1024000,711,0.011107657104730606,0.2,0.09378045797348022,490,-2.211822902187705,0.0003,0.0072765215,-0.00021659601348801517,0.0822119140625,0.0016913465039760922,0.7317243814468384
1439,51,1.04601267,989.0,1044480,725,-0.00697970949113369,0.2,0.10465919971466064,500,-2.1934728004038333,0.0003,0.006921327,9.443745177122764e-05,0.0753173828125,0.0017183891832610243,0.7243797183036804
1438,52,1.07561599,989.0,1064960,740,0.0013055482413619757,0.2,0.10988456010818481,510,-2.1821579208970068,0.0003,0.007848774,-0.0006429447012487799,0.084482421875,0.0016533415558114938,0.7212458848953247
1438,53,1.0727899600000002,989.0,1085440,754,0.010978012345731258,0.2,0.11629831790924072,520,-2.1805005376785993,0.0003,0.0073228925,0.0002490454132203013,0.07498046875,0.001683607098821085,0.7211762070655823
1438,54,1.0741923000000002,989.0,1105920,768,0.003344958182424307,0.2,0.12092995643615723,530,-2.1680265809595585,0.0003,0.0067571565,-0.0007073692968697287,0.0895068359375,0.001762287872570596,0.715168297290802
1438,55,1.06021835,989.0,1126400,783,-0.0165054053068161,0.2,0.13369262218475342,540,-2.157644200772047,0.0003,0.0069102347,0.00023390124057186767,0.0785400390625,0.0017116442825681588,0.7119497060775757
1437,56,1.06180666,989.0,1146880,797,0.012263713404536247,0.2,0.12555748224258423,550,-2.1590778098255394,0.0003,0.0075561665,-7.400109301670454e-05,0.0807373046875,0.0017011466223084426,0.7130370140075684
1437,57,1.08368004,989.0,1167360,811,-0.011160152964293957,0.2,0.11511391401290894,560,-2.133892767354846,0.0003,0.007635597,-0.0006038906017056434,0.08435546875,0.0017618854423926678,0.703750491142273
1437,58,1.1032807100000002,989.0,1187840,826,-0.013613675720989704,0.2,0.12933140993118286,570,-2.121291386038065,0.0003,0.007634615,-0.0004916599410353229,0.0764697265625,0.0017767925919724803,0.6999611854553223
1437,59,1.1141047,989.0,1208320,840,0.018308129161596298,0.2,0.10443419218063354,580,-2.1199345623701813,0.0003,0.0074920803,3.244277599151246e-05,0.0806787109375,0.0017304371533100494,0.7009317874908447
1437,60,1.1327796600000002,989.0,1228800,854,0.010826068930327892,0.2,0.1098930835723877,590,-2.094300606921315,0.0003,0.0075498573,-2.4949482904048635e-05,0.0840185546875,0.0017170775642625813,0.6903033256530762
1438,61,1.16237936,989.0,1249280,868,0.01787480153143406,0.2,0.12193536758422852,600,-2.0808691788464784,0.0003,0.008775574,-0.00011317610900732689,0.0902392578125,0.0018052770834947297,0.6857434511184692
1438,62,1.1500378699999998,989.0,1269760,882,0.010040674358606339,0.2,0.12164849042892456,610,-2.0710358161479236,0.0003,0.0068313265,0.00039880972894025036,0.0793798828125,0.001783703199289448,0.6820626854896545
1438,63,1.19324057,989.0,1290240,897,-0.014549893327057362,0.2,0.13611680269241333,620,-2.042059249803424,0.0003,0.007065712,0.00034708333492744714,0.0858837890625,0.0018264932979218428,0.6716225147247314
1438,64,1.2076827,989.0,1310720,911,0.00863282848149538,0.2,0.14201033115386963,630,-2.031995832622051,0.0003,0.007082968,0.0010448524447565432,0.07791015625,0.0018071378175591236,0.669331967830658
1438,65,1.23404488,989.0,1331200,925,0.006989251356571913,0.2,0.1358739733695984,640,-2.0234797481447457,0.0003,0.007319747,-0.00014231083128834142,0.0889208984375,0.0019241548478203185,0.668510913848877
1438,66,1.2325226999999999,989.0,1351680,939,0.0016967690316960216,0.2,0.15145152807235718,650,-2.007367273978889,0.0003,0.008364169,-0.0002330346469534561,0.088544921875,0.001773931959814945,0.6605643033981323
1438,67,1.2283684200000002,989.0,1372160,953,0.040583085268735886,0.2,0.1457396149635315,660,-1.988490536697209,0.0003,0.007964423,0.0001236390970007051,0.09740234375,0.001737380390877661,0.6556585431098938
1438,68,1.2234075200000003,989.0,1392640,967,0.028882494196295738,0.2,0.14632165431976318,670,-1.9792503548413516,0.0003,0.0076407613,0.0008443777852517087,0.08994140625,0.0017833440078538843,0.6518694162368774
1439,69,1.2278639,989.0,1413120,982,0.010926694609224796,0.2,0.14128363132476807,680,-1.9724647512286901,0.0003,0.007513837,0.0006020146666560322,0.08833984375,0.0017013491928628355,0.6504725813865662
1439,70,1.24324455,989.0,1433600,996,-0.005598651245236397,0.2,0.16015368700027466,690,-1.9555219183117152,0.0003,0.008420227,-0.00037411655750474893,0.0901708984375,0.0018903328475425951,0.6448997855186462
1439,71,1.25890061,989.0,1454080,1010,0.006492419634014368,0.2,0.1383826732635498,700,-1.9436670938879252,0.0003,0.007318909,0.0010239954959979515,0.0820703125,0.0018667594525322783,0.6407695412635803
1439,72,1.2928336299999998,989.0,1474560,1024,-0.003915288019925356,0.2,0.15812820196151733,710,-1.926568878106773,0.0003,0.0077267378,0.0009117070271167905,0.0838671875,0.0018954385923461814,0.6346595287322998
1439,73,1.2776325099999999,989.0,1495040,1038,0.009427392855286598,0.2,0.1589985489845276,720,-1.9171041179448367,0.0003,0.0068814405,0.000473511863820022,0.0855029296875,0.0019306683439572225,0.6316914558410645
1440,74,1.2634212500000002,989.0,1515520,1052,-0.008956902660429478,0.2,0.17075008153915405,730,-1.9064740876480937,0.0003,0.0079759825,0.00034106777064152994,0.0936181640625,0.0017779852837338695,0.6309845447540283
1440,75,1.22773611,989.0,1536000,1066,-0.006822393741458654,0.2,0.17026734352111816,740,-1.8998971481621265,0.0003,0.008104861,0.0003195899938873481,0.0908740234375,0.001853253007739113,0.6275476813316345
1441,76,1.23018872,989.0,1556480,1080,0.011627813801169395,0.2,0.16347116231918335,750,-1.8948147599026561,0.0003,0.0074271755,-5.072780084447004e-05,0.0965966796875,0.0018699713217210955,0.6269466876983643
1441,77,1.18487033,989.0,1576960,1094,0.0038385551888495684,0.2,0.1690986156463623,760,-1.8877478523552418,0.0003,0.008325072,4.982944854418747e-05,0.09263671875,0.0018819367941432575,0.6228634119033813
1441,78,1.185808,989.0,1597440,1108,0.0042580366134643555,0.2,0.15366363525390625,770,-1.8693422609940171,0.0003,0.0077349097,3.9171229727799075e-05,0.0964453125,0.0019133993981995446,0.6171528100967407
1441,79,1.2234676700000002,989.0,1617920,1122,0.00188644346781075,0.2,0.15394866466522217,780,-1.84029614623636,0.0003,0.009496691,0.0001501663596718572,0.10205078125,0.0019126491109636844,0.6086454391479492
1441,80,1.2518953599999998,989.0,1638400,1136,0.023228857666254044,0.2,0.15292507410049438,790,-1.8228103942796587,0.0003,0.007933621,0.0008367917839495931,0.0941455078125,0.0018923916966559773,0.6020588874816895
1441,81,1.3080023,989.0,1658880,1150,-0.029676031321287155,0.2,0.1610795259475708,800,-1.8228372576832772,0.0003,0.0076416344,0.0004508750789682381,0.0926904296875,0.0018679933652310866,0.6035305261611938
1441,82,1.35862063,989.0,1679360,1164,0.01107471901923418,0.2,0.18075966835021973,810,-1.8278496740758419,0.0003,0.007660649,0.0009254404412058647,0.0940625,0.0018303190110964351,0.6053809523582458
1441,83,1.38911406,989.0,1699840,1179,-0.0119269834831357,0.2,0.1839173436164856,820,-1.8154260907694697,0.0003,0.0078962995,0.0012094162547145971,0.0909423828125,0.0018119557606951276,0.6014840006828308
1441,84,1.3879873800000002,989.0,1720320,1193,0.01386903878301382,0.2,0.17951303720474243,830,-1.8066084655746817,0.0003,0.009763053,0.0013294299510016572,0.0986474609375,0.001819137796810537,0.5993585586547852
1441,85,1.4091948699999997,989.0,1740800,1207,-0.00996709056198597,0.2,0.16920322179794312,840,-1.7932720765843988,0.0003,0.008966955,0.0005561564209347125,0.1010498046875,0.0018973357571849191,0.5952417850494385
1441,86,1.3945891999999998,989.0,1761280,1221,0.014721089974045753,0.2,0.1787959337234497,850,-1.7812576010078192,0.0003,0.008091664,0.0007438021179405042,0.095322265625,0.001886032587826776,0.5919662714004517
1441,87,1.4077232100000001,989.0,1781760,1236,0.007146053947508335,0.2,0.16383147239685059,860,-1.7625473464652897,0.0003,0.0072409376,0.0012831691731116735,0.0958984375,0.001888300552200235,0.5875476598739624
1441,88,1.4333817000000002,989.0,1802240,1250,-0.008434941060841084,0.2,0.16321730613708496,870,-1.7542946734279394,0.0003,0.008942874,0.0003861379931913689,0.0978515625,0.0018842855773073097,0.5849871635437012
1440,89,1.4816632599999997,989.0,1822720,1264,-0.004364578053355217,0.2,0.16490697860717773,880,-1.7497397504001855,0.0003,0.008812363,0.001997020511771552,0.0940185546875,0.0019433342730008007,0.5839234590530396
1440,90,1.5200159299999998,989.0,1843200,1279,-0.004608015529811382,0.2,0.17855817079544067,890,-1.7470848070830107,0.0003,0.008912194,0.0011235658189980313,0.098720703125,0.0019712410341526264,0.5807797908782959
1440,91,1.5363412899999997,989.0,1863680,1293,-0.01858476549386978,0.2,0.16893547773361206,900,-1.7355957732722163,0.0003,0.009745846,0.0014559822171577252,0.100263671875,0.0019216828146090847,0.5799727439880371
1440,92,1.56955134,989.0,1884160,1307,0.02546813152730465,0.2,0.16855323314666748,910,-1.7324829895049334,0.0003,0.008844597,0.0008421460726822261,0.0987939453125,0.0017917266923723218,0.5786594748497009
1440,93,1.5970535600000002,989.0,1904640,1321,-0.0011622423771768808,0.2,0.17005550861358643,920,-1.7288222790509462,0.0003,0.008299941,0.0012584182103455533,0.095595703125,0.0018968780104296457,0.578027606010437
1440,94,1.6130346400000002,989.0,1925120,1336,0.029439346864819527,0.2,0.1690998673439026,930,-1.717038805000484,0.0003,0.0083703315,0.0013389447623922024,0.1012158203125,0.0019100050444467343,0.5733300447463989
1440,95,1.5994115899999997,989.0,1945600,1350,-0.004717046394944191,0.2,0.19055771827697754,940,-1.6872804129868746,0.0003,0.008824923,0.0013862858037464322,0.097529296875,0.0018667743392325065,0.5663170218467712
1440,96,1.6053294,989.0,1966080,1364,-0.025449100881814957,0.2,0.17800337076187134,950,-1.6742010001093148,0.0003,0.0081815515,0.0014040653823758475,0.098984375,0.002007794272631145,0.5630285143852234
1441,97,1.5827707000000002,989.0,1986560,1378,0.00685736583545804,0.2,0.14939552545547485,960,-1.672485768906772,0.0003,0.008824252,0.0014470629460993222,0.1021533203125,0.0019253684771319967,0.564169704914093
1440,98,1.5663647,989.0,2007040,1392,0.0035486677661538124,0.2,0.16741693019866943,970,-1.6590637392923235,0.0003,0.009124567,0.0009944717804319225,0.0979736328125,0.0017966056873592606,0.5572941303253174
1440,99,1.53962446,989.0,2027520,1407,-0.010139110498130322,0.2,0.17213261127471924,980,-1.6281270820647478,0.0003,0.009687408,0.0005910470674280078,0.1101220703125,0.001843397082939191,0.5483945608139038
1440,100,1.5121939700000002,989.0,2048000,1421,-0.0077677215449512005,0.2,0.18366694450378418,990,-1.6120095712319016,0.0003,0.008698562,0.000762858710513683,0.10125,0.0019115660223178565,0.5467205047607422
1441,101,1.5162719100000002,989.0,2068480,1435,-0.0030075865797698498,0.2,0.18410652875900269,1000,-1.6008035438880324,0.0003,0.008054333,0.0012628392878104933,0.099228515625,0.0018516858573275384,0.5429287552833557
1440,102,1.53621835,989.0,2088960,1449,-0.0030829657334834337,0.2,0.17836683988571167,1010,-1.589235144779086,0.0003,0.01021936,0.0019676875487493815,0.1056884765625,0.001958039382880088,0.5403562784194946
1440,103,1.5576338999999997,989.0,2109440,1464,0.0049459305591881275,0.2,0.1938248872756958,1020,-1.5741871031746268,0.0003,0.008839911,0.001045966999081429,0.1061279296875,0.001965361104812473,0.5346089005470276
1440,104,1.5848169699999997,989.0,2129920,1478,0.019471300765872,0.2,0.16826540231704712,1030,-1.565727342106402,0.0003,0.008747049,0.0017048832881846464,0.1013671875,0.001877587618510006,0.5329383611679077
1440,105,1.65112594,989.0,2150400,1492,-0.03138071298599243,0.2,0.17201024293899536,1040,-1.5439497045055033,0.0003,0.009376204,0.00028320052806520837,0.112236328125,0.0019239127204491524,0.5281051993370056
1440,106,1.67491412,989.0,2170880,1506,0.012873485684394836,0.2,0.17567700147628784,1050,-1.526069418862462,0.0003,0.0081167575,0.0014644036987738218,0.1018994140625,0.0018617066109436564,0.5216803550720215
1440,107,1.7245255800000001,989.0,2191360,1520,-0.0037303236313164234,0.2,0.17312878370285034,1060,-1.5101988523453473,0.0003,0.0084460545,0.0020494771278754343,0.1025732421875,0.001971441533532925,0.518984317779541
1441,108,1.7279630499999998,989.0,2211840,1534,-0.014850566163659096,0.2,0.18849146366119385,1070,-1.5078132996335625,0.0003,0.00908913,0.0022977059888944495,0.1078857421875,0.002010570903457847,0.5191028118133545
1441,109,1.7621240400000002,989.0,2232320,1548,0.0019437376176938415,0.2,0.20334839820861816,1080,-1.5002795289829374,0.0003,0.0073596253,0.0019614874433318617,0.104033203125,0.0020001635462358535,0.5186812281608582
1441,110,1.7689011499999998,989.0,2252800,1562,-0.0030405765864998102,0.2,0.20010685920715332,1090,-1.4883199716731905,0.0003,0.010630767,0.0021472851137514224,0.107705078125,0.002059535134467296,0.5135217905044556
1441,111,1.7578108700000001,989.0,2273280,1576,-0.005576665513217449,0.2,0.18688863515853882,1100,-1.4745293020829557,0.0003,0.008416064,0.0018390371600253274,0.1024267578125,0.002015944647446304,0.5100517272949219
1441,112,1.74402221,989.0,2293760,1590,0.007800136227160692,0.2,0.19786286354064941,1110,-1.4498217388987542,0.0003,0.009609391,0.0014982754331140313,0.1187939453125,0.0020484497286815894,0.5043336153030396
1442,113,1.7352613799999999,989.0,2314240,1604,-0.008604073897004128,0.2,0.19777542352676392,1120,-1.4336290607973934,0.0003,0.008798192,0.0016339351364877074,0.109091796875,0.0020196948201191846,0.4998602867126465
1442,114,1.73665728,989.0,2334720,1618,-0.017651766538619995,0.2,0.20065021514892578,1130,-1.4143067960813642,0.0003,0.00863188,0.0017316083690093365,0.11068359375,0.002074105800147663,0.4977087378501892
1442,115,1.74105103,989.0,2355200,1632,-0.009400705806910992,0.2,0.19014972448349,1140,-1.3986238381639122,0.0003,0.011552689,0.0024580200579657685,0.11087890625,0.0020069627170778404,0.4930347800254822
1442,116,1.73952643,989.0,2375680,1647,-0.008507423102855682,0.2,0.20811396837234497,1150,-1.3912498776242137,0.0003,0.008601287,0.0018180563909118064,0.1048486328125,0.0020499403566827824,0.49235522747039795
1442,117,1.7718829900000004,989.0,2396160,1661,2.1727755665779114e-06,0.2,0.20439326763153076,1160,-1.3735536918789149,0.0003,0.009824043,0.0012808317944291048,0.1169775390625,0.002157363644328143,0.48721349239349365
1442,118,1.7998431499999998,989.0,2416640,1675,-0.014773678034543991,0.2,0.2215120792388916,1170,-1.3585528456419707,0.0003,0.009675583,0.0016123221049201674,0.105810546875,0.0022155381543961994,0.48359328508377075
1442,119,1.8202861299999997,989.0,2437120,1689,-0.002969703171402216,0.2,0.21487945318222046,1180,-1.355478058643639,0.0003,0.010326647,0.0024923985746863764,0.1082421875,0.002055127526782599,0.4824737310409546
1442,120,1.83902712,989.0,2457600,1703,-0.02756582759320736,0.2,0.21388614177703857,1190,-1.357851775996387,0.0003,0.0100227175,0.0017292127863038332,0.1066650390625,0.002019026275156648,0.48630577325820923
1442,121,1.8815515100000002,989.0,2478080,1718,-0.004057024605572224,0.2,0.21564781665802002,1200,-1.361307397596538,0.0003,0.008767972,0.0017136158229550348,0.1083935546875,0.00206837500396432,0.4834733009338379
1442,122,1.8883500200000003,989.0,2498560,1732,0.005693250801414251,0.2,0.21197885274887085,1210,-1.358398323096335,0.0003,0.010287372,0.002464625824941322,0.108134765625,0.0021351884493924444,0.4851607382297516
1442,123,1.8820383800000002,989.0,2519040,1746,0.004436303861439228,0.2,0.2237849235534668,1220,-1.3692539985105396,0.0003,0.009204696,0.0017647776305966545,0.10369140625,0.0021220686213564476,0.48507046699523926
1442,124,1.87690717,989.0,2539520,1760,-0.012915467843413353,0.2,0.22439277172088623,1230,-1.3350158807262777,0.0003,0.009358706,0.001759538839396555,0.1093505859375,0.0020568515092600137,0.47976577281951904
1442,125,1.8834855399999997,989.0,2560000,1774,0.004609201103448868,0.2,0.22628211975097656,1240,-1.3320060599222778,0.0003,0.009430007,0.0021733821167435963,0.106982421875,0.002200266176914738,0.477633535861969
1442,126,1.87125379,989.0,2580480,1788,0.0173188429325819,0.2,0.2346585988998413,1250,-1.3274431841820478,0.0003,0.008780821,0.0023573897147434763,0.1109912109375,0.002064930894302961,0.47609442472457886
1442,127,1.8694477199999997,989.0,2600960,1802,-0.003590206615626812,0.2,0.23296833038330078,1260,-1.311046069636941,0.0003,0.009277149,0.002602092325250851,0.10423828125,0.002165604593392345,0.4716867208480835
1442,128,1.89753878,989.0,2621440,1817,-0.006437559612095356,0.2,0.24347466230392456,1270,-1.30451856572181,0.0003,0.008914053,0.0015396687549946364,0.1078271484375,0.0021775746121420526,0.47180089354515076
1442,129,1.92044196,989.0,2641920,1831,-0.00762650603428483,0.2,0.2369580864906311,1280,-1.2965110747888684,0.0003,0.0093088625,0.002626779332931619,0.1019140625,0.0022148648127767955,0.46865326166152954
1442,130,1.92519351,989.0,2662400,1845,0.017731918022036552,0.2,0.21602928638458252,1290,-1.2883329683914782,0.0003,0.009954555,0.0015415278723230586,0.1094873046875,0.002217436472492409,0.46842965483665466
