time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,train/entropy_loss,train/n_updates,train/clip_fraction,train/value_loss,train/learning_rate,train/loss,train/clip_range,train/explained_variance,train/std,train/policy_gradient_loss,train/approx_kl
68,0.04179563,824,835584,1663.0,1014,-2.512065578127901,670,0.051904296875,0.0005163883851688904,0.0003,0.002378963865339756,0.2,0.01766306161880493,0.8782252669334412,-0.0003692842510645278,0.005759382
69,0.04000869999999999,836,847872,1663.0,1014,-2.4981130929042896,680,0.05414225260416667,0.0005354214894547719,0.0003,-0.019402125850319862,0.2,0.03435015678405762,0.8739274740219116,0.0004654035258378523,0.0046360265
70,0.041666079999999994,848,860160,1663.0,1014,-2.504652332017819,690,0.057779947916666664,0.000563564099290185,0.0003,0.01802281104028225,0.2,0.024935603141784668,0.8786538243293762,-0.00022561695562520374,0.006327474
71,0.039073550000000005,860,872448,1663.0,1014,-2.50996235832572,700,0.06824544270833334,0.000554592786708478,0.0003,-0.006144435610622168,0.2,0.010168910026550293,0.8819220066070557,0.00019370456987720294,0.007902721
72,0.046642160000000016,872,884736,1663.0,1014,-2.506682285418113,710,0.057779947916666664,0.0006338600041014312,0.0003,-0.006850564386695623,0.2,0.016327619552612305,0.8831838965415955,-0.0005606273043667898,0.0067638005
73,0.044147250000000006,884,897024,1663.0,1013,-2.4951714891940355,720,0.07559407552083333,0.0005557878788749804,0.0003,0.006675016134977341,0.2,-0.006155252456665039,0.8780813217163086,0.0012008084212235795,0.0071526417
74,0.04671772000000002,896,909312,1663.0,1013,-2.4940883221725625,730,0.0583984375,0.000569048952669012,0.0003,0.004851345904171467,0.2,0.018409907817840576,0.8797107934951782,0.0008131656853947788,0.0067655738
75,0.03316091000000001,909,921600,1663.0,1013,-2.5107715809096893,740,0.05358072916666667,0.000557921645395254,0.0003,0.004219268914312124,0.2,0.018570780754089355,0.8895580768585205,0.00022136812961737936,0.0060192575
76,0.04098174,921,933888,1663.0,1013,-2.5108887663731974,750,0.05255533854166667,0.0006169077468939577,0.0003,0.010981891304254532,0.2,0.02284473180770874,0.8889951705932617,7.460854831151665e-05,0.0057769157
77,0.03191154999999999,933,946176,1663.0,1013,-2.511939425269763,760,0.060652669270833334,0.0006248564849708297,0.0003,-0.0068019176833331585,0.2,0.018926024436950684,0.8934388160705566,0.00020530219771899282,0.0043640328
78,0.035117909999999995,945,958464,1663.0,1013,-2.5109933126717805,770,0.0687255859375,0.0005114259243631144,0.0003,-0.005953710526227951,0.2,0.015465736389160156,0.8939262628555298,0.0004293448257764491,0.0064044544
79,0.03559837000000001,957,970752,1663.0,1013,-2.533038040374716,780,0.07513834635416666,0.0005330110848944969,0.0003,0.015043407678604126,0.2,0.024334490299224854,0.9049946069717407,0.0006593219433852938,0.006755465
80,0.027030750000000003,969,983040,1663.0,1013,-2.5341841244449217,790,0.0465576171875,0.0005335482401733315,0.0003,0.010695457458496094,0.2,0.006976127624511719,0.9078458547592163,0.0016783858205599244,0.004099558
81,0.02837207,982,995328,1663.0,1013,-2.555141396820545,800,0.06434733072916667,0.0005220458831900032,0.0003,0.007222259417176247,0.2,0.012587428092956543,0.9206931591033936,0.0003461443707540942,0.0053794943
82,0.03252801000000001,994,1007616,1663.0,1013,-2.5599780291318894,810,0.060319010416666666,0.000563129691628698,0.0003,0.001631542225368321,0.2,0.004691720008850098,0.9223449230194092,0.00021978374158303874,0.005021132
83,0.030737180000000013,1006,1019904,1663.0,1013,-2.5595980482796827,820,0.05492350260416667,0.0005880298898849408,0.0003,0.008169981651008129,0.2,0.0029982924461364746,0.9243943691253662,0.0013663849643004748,0.0055680103
84,0.029983870000000006,1018,1032192,1663.0,1013,-2.561069050182899,830,0.044205729166666666,0.0005299590140718162,0.0003,0.004975272808223963,0.2,-0.004361867904663086,0.9234554171562195,-4.337887973330604e-05,0.0048724297
85,0.02650985000000001,1030,1044480,1663.0,1013,-2.548539886499445,840,0.0544677734375,0.0005418982356104607,0.0003,0.0010508820414543152,0.2,0.017916500568389893,0.918339192867279,0.00096621687237833,0.0059171547
86,0.02258309000000001,1042,1056768,1663.0,1013,-2.543516033763687,850,0.0453369140625,0.0006484037352038286,0.0003,-0.01390659250319004,0.2,0.021002590656280518,0.9163370728492737,0.00027888649031713916,0.0044077844
87,0.02939353000000001,1054,1069056,1663.0,1013,-2.5314152009785174,860,0.042724609375,0.0005662743708929459,0.0003,0.0045862216502428055,0.2,0.00022429227828979492,0.9108253717422485,7.824764810114478e-05,0.004704224
88,0.026068940000000013,1067,1081344,1663.0,1013,-2.528931621213754,870,0.05023600260416667,0.000541551822546656,0.0003,0.004347239155322313,0.2,0.021647274494171143,0.9111724495887756,0.00027970032630643497,0.0048926077
89,0.030800020000000008,1079,1093632,1663.0,1013,-2.530305973192056,880,0.037394205729166664,0.0005658760867087646,0.0003,0.005192610435187817,0.2,0.004706382751464844,0.914138913154602,-0.0002577775327760416,0.004615618
90,0.017174889999999998,1091,1105920,1663.0,1013,-2.5439223503073056,890,0.042374674479166666,0.000565565470014917,0.0003,0.004359672777354717,0.2,0.006539523601531982,0.9223726987838745,-0.0007208815213137616,0.004551346
91,0.011209119999999994,1103,1118208,1663.0,1013,-2.5313157092779877,900,0.05001627604166667,0.0005057797758884892,0.0003,0.028960058465600014,0.2,0.0016959309577941895,0.9134066104888916,-0.0015032184305406797,0.0049765906
92,0.01812689999999999,1115,1130496,1663.0,1013,-2.514733581741651,910,0.042317708333333336,0.0005098982646510801,0.0003,-0.0006551258265972137,0.2,0.01354759931564331,0.911081075668335,0.0001710466582153458,0.004167775
93,0.009170839999999998,1127,1142784,1663.0,1013,-2.5053258282442887,920,0.05611979166666667,0.0005383512327095256,0.0003,0.008074299432337284,0.2,0.006202578544616699,0.9106318950653076,-0.00020690818637376652,0.005612343
94,0.008494599999999996,1139,1155072,1663.0,1013,-2.5048060535142818,930,0.04003092447916667,0.0005151331092899151,0.0003,-0.015510412864387035,0.2,-0.0007590055465698242,0.91093909740448,-0.0004206613564747386,0.0049617128
95,0.002284649999999998,1152,1167360,1663.0,1013,-2.4919041832288107,940,0.03741861979166667,0.0005485165955860793,0.0003,0.026273589581251144,0.2,-0.004676461219787598,0.9076061248779297,-0.0008614885021718995,0.004761608
96,0.006320929999999992,1164,1179648,1663.0,1013,-2.4734659579892955,950,0.035107421875,0.0006705585789404722,0.0003,-0.004866551607847214,0.2,0.007436394691467285,0.9011192321777344,-0.0005447419112897478,0.004845311
97,4.929999999999189e-05,1176,1191936,1663.0,1013,-2.4723268676549197,960,0.03778483072916667,0.000593364036285493,0.0003,-0.011813332326710224,0.2,0.005453765392303467,0.8996305465698242,0.0004409418555345231,0.004115316
98,-0.00457931,1188,1204224,1663.0,1013,-2.4613042903443176,970,0.0294189453125,0.0005535290139429586,0.0003,-0.017328452318906784,0.2,-0.006730437278747559,0.8989061117172241,-0.00016686760330533919,0.0036640689
99,0.008463169999999999,1200,1216512,1663.0,1013,-2.4765901242693267,980,0.03899739583333333,0.0004963105202856847,0.0003,-0.01980740576982498,0.2,0.012917101383209229,0.9083213806152344,-0.00011337402247590944,0.0047737896
100,0.0019159799999999955,1212,1228800,1663.0,1013,-2.4618403046081463,990,0.04376627604166667,0.0006000937708146618,0.0003,0.0018991162069141865,0.2,0.0054547786712646484,0.9049260020256042,-0.0006474632580648176,0.004515623
101,0.00591387,1225,1241088,1663.0,1013,-2.4706742224593956,1000,0.037459309895833334,0.0005579269160307376,0.0003,0.002017077524214983,0.2,0.0021375417709350586,0.9154788851737976,-0.0003849812385548527,0.0037796523
102,0.009858609999999992,1237,1253376,1663.0,1013,-2.454502999410033,1010,0.03778483072916667,0.0005422713262532852,0.0003,-0.006566567812114954,0.2,-0.0026530027389526367,0.907625138759613,-0.000367954160416654,0.0047689737
103,0.016641099999999995,1249,1265664,1663.0,1013,-2.457362270603577,1020,0.038191731770833334,0.0005150207015428047,0.0003,-0.0008568227640353143,0.2,-0.0034350156784057617,0.9157902598381042,-0.0009303432021018428,0.0045763147
104,0.017994049999999987,1261,1277952,1663.0,1012,-2.4535503422220546,1030,0.0299072265625,0.0005688627300211616,0.0003,-0.0008238648297265172,0.2,0.0027173757553100586,0.9220651388168335,-0.00038692892800706126,0.0026657227
105,0.02167546999999999,1273,1290240,1663.0,1012,-2.464971143255631,1040,0.0433837890625,0.0005887206347324536,0.0003,-0.006045442074537277,0.2,-0.0024634599685668945,0.9282939434051514,-0.0014427462650928647,0.0049432125
106,0.02089583999999999,1286,1302528,1663.0,1012,-2.4678220964968203,1050,0.0306396484375,0.0005789128030301071,0.0003,-0.012776368297636509,0.2,0.006409883499145508,0.9302356243133545,0.000631550578448999,0.0035859141
107,0.021409299999999996,1298,1314816,1663.0,1012,-2.471188054854671,1060,0.0363525390625,0.0005522603085410082,0.0003,-0.008424114435911179,0.2,0.0097542405128479,0.9396572709083557,-0.0005094057046032201,0.0033356126
108,0.03037743999999999,1310,1327104,1663.0,1012,-2.477721255024274,1070,0.03229166666666667,0.0005265225175435262,0.0003,-0.0022075839806348085,0.2,0.006539404392242432,0.9391956329345703,3.297776493127458e-05,0.0038807255
109,0.029920069999999986,1323,1339392,1663.0,1012,-2.476742663731178,1080,0.038232421875,0.0005177652657645618,0.0003,0.002464769873768091,0.2,0.01694244146347046,0.9407773017883301,-0.0009867338548550228,0.0040756795
110,0.032722799999999996,1335,1351680,1663.0,1012,-2.4789758450041215,1090,0.0286865234375,0.00048718585646080707,0.0003,-0.013493799604475498,0.2,0.008641064167022705,0.9498323798179626,-0.00076701427193863,0.0028415641
111,0.030556629999999994,1347,1363968,1663.0,1012,-2.4922497908274335,1100,0.028767903645833332,0.0006098386800961938,0.0003,-0.008991970680654049,0.2,0.003655552864074707,0.9581913948059082,-0.00037306926775878917,0.0030415803
112,0.025528719999999998,1359,1376256,1663.0,1012,-2.501070619126161,1110,0.041056315104166664,0.0004803387486011464,0.0003,0.003066978882998228,0.2,0.00550997257232666,0.9593099355697632,-0.0013757222026470118,0.0051713423
113,0.02754235,1372,1388544,1663.0,1012,-2.495155718550086,1120,0.03302408854166667,0.0005897402180456387,0.0003,0.006099000107496977,0.2,0.0075154900550842285,0.9583852887153625,-0.00027159744180001627,0.00494537
114,0.027501369999999997,1384,1400832,1663.0,1012,-2.4922909340510766,1130,0.027693684895833334,0.0005554765832357589,0.0003,-8.535153756383806e-05,0.2,0.0011221766471862793,0.9590567350387573,0.00021827785337033372,0.0033104029
115,0.03656761,1396,1413120,1663.0,1011,-2.5133653320372105,1140,0.05174967447916667,0.0005253438858441466,0.0003,0.006361252628266811,0.2,0.004966378211975098,0.9821966290473938,-0.0022390501804087156,0.004348068
116,0.03467644,1408,1425408,1663.0,1011,-2.525543625280261,1150,0.0247314453125,0.0005501312868697521,0.0003,0.001588140265084803,0.2,0.004833340644836426,0.987557590007782,-9.652123917476274e-05,0.004133945
117,0.01339273999999999,1420,1437696,1663.0,1011,-2.5153194314489764,1160,0.0290771484375,0.000558382285839798,0.0003,0.020404238253831863,0.2,0.008734047412872314,0.9801473617553711,-0.0005829768514862128,0.0038193446
118,0.008625189999999987,1433,1449984,1663.0,1011,-2.5247398493190607,1170,0.0300537109375,0.0005727546630926857,0.0003,0.0015526621136814356,0.2,0.029292941093444824,0.9901636242866516,-0.0008514784084885225,0.0032508664
119,-0.005178230000000011,1445,1462272,1663.0,1011,-2.53381851191322,1180,0.036328125,0.0005984917163459613,0.0003,0.012231369502842426,0.2,0.01608508825302124,0.9897421598434448,-0.0009613330352294724,0.004883597
120,-0.00844684000000001,1457,1474560,1663.0,1011,-2.5259740204860766,1190,0.0293701171875,0.0005578939036771165,0.0003,-0.01301460899412632,0.2,0.035349905490875244,0.9898772239685059,-0.0004019153246190399,0.0034090208
121,-0.009796430000000009,1469,1486848,1663.0,1011,-2.5277331278969846,1200,0.035050455729166666,0.0005806987079874185,0.0003,-0.006903740577399731,0.2,0.013965904712677002,1.0005481243133545,-0.00045011395389641014,0.003474476
122,-0.010847940000000006,1481,1499136,1663.0,1011,-2.527265481899182,1210,0.0368896484375,0.0005039787998991111,0.0003,0.0006197174661792815,0.2,0.013238370418548584,0.9946354031562805,5.309405266113269e-05,0.0040118825
123,-0.025869790000000004,1494,1511424,1663.0,1011,-2.5088567341367405,1220,0.04071451822916667,0.0004966588102358097,0.0003,0.010977305471897125,0.2,-0.0020401477813720703,0.9826993942260742,-0.0004879181923267121,0.0047632963
124,-0.015537289999999999,1506,1523712,1663.0,1011,-2.50086275190115,1230,0.0533447265625,0.0005799300486084273,0.0003,-0.0018231929279863834,0.2,0.005893409252166748,0.9842976927757263,0.0008600069311796687,0.005017916
125,-0.011046089999999995,1518,1536000,1663.0,1011,-2.504062480231126,1240,0.03133951822916667,0.0005850807243405143,0.0003,-0.026840263977646828,0.2,0.020228266716003418,0.9881777763366699,-0.0003841557605483104,0.003868467
126,-0.0198947,1531,1548288,1663.0,1011,-2.5108854088932278,1250,0.03756510416666667,0.0005149898209083403,0.0003,0.0014968193136155605,0.2,0.03400212526321411,1.0043725967407227,-0.0002705005016953995,0.0035587351
