time/fps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/loss,train/clip_range,train/explained_variance,train/n_updates,train/entropy_loss,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/clip_fraction,train/value_loss,train/std
1488,30,1.0426435499999998,989.0,614400,412,-0.003988790325820446,0.2,0.14282763004302979,290,-2.4167377522587774,0.0003,0.0072215097,-0.0014535781997255981,0.09001953125,0.0009979644435134105,0.8127275109291077
1488,31,1.09985858,989.0,634880,426,-0.005654952954500914,0.2,0.15611600875854492,300,-2.3921017879247666,0.0003,0.009256223,-0.0013595343276392668,0.095693359375,0.0009961024347558123,0.803311288356781
1488,32,1.15043056,989.0,655360,440,0.016672352328896523,0.2,0.13658863306045532,310,-2.372934291809797,0.0003,0.008158175,-0.0012542971305083484,0.0897412109375,0.0008984917528505321,0.7975414991378784
1488,33,1.1991936300000001,989.0,675840,453,-0.011217218823730946,0.2,0.19676971435546875,320,-2.3453091476112604,0.0003,0.0092564495,-0.00239349529510946,0.0988330078125,0.0009401011297268269,0.7875632047653198
1489,34,1.2569317,989.0,696320,467,0.02376869134604931,0.2,0.1944190263748169,330,-2.338604182749987,0.0003,0.008065021,-0.001450306278638891,0.0940380859375,0.0009313136540095002,0.7835811376571655
1488,35,1.3226494700000004,989.0,716800,481,-0.024852653965353966,0.2,0.18117070198059082,340,-2.3158246936649083,0.0003,0.008622667,-0.0010015845207090024,0.1003564453125,0.000937960429882878,0.777472972869873
1487,36,1.3711706399999999,989.0,737280,495,-0.005989668425172567,0.2,0.22407066822052002,350,-2.2835720847547054,0.0003,0.009308111,-0.0009165905743429903,0.1010498046875,0.0008912171720203332,0.7607349157333374
1487,37,1.40538981,989.0,757760,509,0.012957419268786907,0.2,0.21331191062927246,360,-2.2527500969171523,0.0003,0.009296709,-0.0008655054990958888,0.0964111328125,0.00099062330945344,0.7530134320259094
1487,38,1.4472697099999998,989.0,778240,523,0.00977148674428463,0.2,0.2146398425102234,370,-2.246210050433874,0.0003,0.009081562,-0.0005454431059479248,0.094140625,0.0010613123903203813,0.7501004338264465
1486,39,1.4977352000000002,989.0,798720,537,0.008336979895830154,0.2,0.25236964225769043,380,-2.21584110327065,0.0003,0.009754883,-0.0012681893442641012,0.104130859375,0.0009496695730467764,0.7376724481582642
1486,40,1.5390708499999999,989.0,819200,551,-0.03780084475874901,0.2,0.2106304168701172,390,-2.1974969518184664,0.0003,0.009159963,-0.0006187062556273304,0.103056640625,0.0010283976575374255,0.7325894832611084
1486,41,1.59458913,989.0,839680,565,-0.0021872876677662134,0.2,0.28808915615081787,400,-2.175770037472248,0.0003,0.008843104,-0.00028047855754266494,0.1094580078125,0.0009462019625516404,0.7252727746963501
1485,42,1.66674026,989.0,860160,578,0.008482109755277634,0.2,0.30301278829574585,410,-2.15019117385149,0.0003,0.009896137,0.000121158611291321,0.105478515625,0.0010232025008644996,0.7159205675125122
1485,43,1.7533781599999998,989.0,880640,592,-0.007577410899102688,0.2,0.3058701753616333,420,-2.1330007027089595,0.0003,0.009363804,0.00044886255185701886,0.107646484375,0.0010741836120541847,0.7108968496322632
1485,44,1.8048461700000002,989.0,901120,606,-0.019160138443112373,0.2,0.3208200931549072,430,-2.094048610776663,0.0003,0.010782535,-0.0008334016388107557,0.1143408203125,0.001131382519215549,0.6958423852920532
1485,45,1.84160022,989.0,921600,620,-0.0006605005473829806,0.2,0.32139283418655396,440,-2.0623925483226775,0.0003,0.009897826,8.856705389916897e-06,0.1126953125,0.0010440912969261263,0.6870565414428711
1485,46,1.8707467400000002,989.0,942080,634,-0.005395838990807533,0.2,0.3265448212623596,450,-2.054476646929979,0.0003,0.009828125,0.0007808190987270791,0.1176611328125,0.001073513652117981,0.686877965927124
1485,47,1.8877276400000003,989.0,962560,647,0.007412351202219725,0.2,0.3114696145057678,460,-2.057006171643734,0.0003,0.008978652,0.00042666653549531473,0.113291015625,0.0011475084287394565,0.6873332262039185
1485,48,1.9014484200000001,989.0,983040,661,-0.015990497544407845,0.2,0.2838662266731262,470,-2.031039884090424,0.0003,0.012048628,0.00047147782679530793,0.114951171875,0.0011357146224145254,0.6787340641021729
1485,49,1.9452889099999995,989.0,1003520,675,-0.010648920200765133,0.2,0.3263384699821472,480,-2.027948167026043,0.0003,0.010547866,0.0003596357580681797,0.11958984375,0.0011171632333025628,0.6796225905418396
1485,50,1.97505043,989.0,1024000,689,-0.005031845532357693,0.2,0.3489212393760681,490,-2.0200394988059998,0.0003,0.01012738,0.00024246184490039012,0.1218212890625,0.001046163873097612,0.6754380464553833
1485,51,1.9936761,989.0,1044480,703,0.006260445341467857,0.2,0.3497193455696106,500,-2.004450739994645,0.0003,0.010637447,0.0005068902770290151,0.117685546875,0.0010911237129494111,0.6724039316177368
1486,52,2.05194235,989.0,1064960,716,-0.020275713875889778,0.2,0.3635476231575012,510,-1.9910367707535626,0.0003,0.011168611,0.0005803781232680194,0.1262890625,0.0011553525413637545,0.6654704213142395
1486,53,2.0897937200000003,989.0,1085440,730,-0.03742934390902519,0.2,0.37370920181274414,520,-1.971011616922915,0.0003,0.011124745,0.00017769160331226885,0.124599609375,0.0011109000952910719,0.6596503853797913
1487,54,2.1013277,989.0,1105920,743,0.007675554137676954,0.2,0.3716682195663452,530,-1.9540028690546751,0.0003,0.011278113,0.0004993873140483628,0.1218603515625,0.0010931729873846052,0.6544489860534668
1486,55,2.1349268400000003,989.0,1126400,757,-0.00987058412283659,0.2,0.3567426800727844,540,-1.9384266882762313,0.0003,0.012194261,0.00019855991180520505,0.1302587890625,0.0011048108369777765,0.6501340866088867
1486,56,2.18469546,989.0,1146880,771,0.007559752557426691,0.2,0.37876391410827637,550,-1.9251165802404284,0.0003,0.01111351,0.00019552719037164935,0.133017578125,0.0010750762221414334,0.647672176361084
1486,57,2.21877074,989.0,1167360,785,-0.02042877860367298,0.2,0.39380592107772827,560,-1.9124029478803277,0.0003,0.012713566,0.0011874104505113791,0.1349169921875,0.001147843993967399,0.6432932615280151
1486,58,2.2487203100000004,989.0,1187840,799,-0.013110339641571045,0.2,0.41250115633010864,570,-1.8973684095218777,0.0003,0.011158064,0.0008016341079201084,0.1345361328125,0.0012507193872443167,0.639729917049408
1486,59,2.24746427,989.0,1208320,812,-0.004347190726548433,0.2,0.3898512125015259,580,-1.8813517682626844,0.0003,0.012160614,0.0011773335929319729,0.133828125,0.0011364843230876431,0.6334564685821533
1486,60,2.26392216,989.0,1228800,826,-0.00840159971266985,0.2,0.39348846673965454,590,-1.8670969025790691,0.0003,0.011311414,0.0007500222549424507,0.1373681640625,0.0011461188387693255,0.6304597854614258
1487,61,2.27511463,989.0,1249280,840,-0.01835954189300537,0.2,0.38876670598983765,600,-1.8592459391057492,0.0003,0.011859208,0.0025865482901281213,0.1336328125,0.0011465776214845391,0.6314576864242554
1487,62,2.25484323,989.0,1269760,853,-0.026530543342232704,0.2,0.40413254499435425,610,-1.8701272260025144,0.0003,0.012874427,0.000895653881598264,0.131767578125,0.0010915787666726828,0.6349765658378601
1488,63,2.2792888700000002,989.0,1290240,866,-0.007337300106883049,0.2,0.3952410817146301,620,-1.8500463647767902,0.0003,0.012167832,0.0011358808267686981,0.13802734375,0.0010686097670259188,0.6264827847480774
1488,64,2.2963025999999997,989.0,1310720,880,-0.019996751099824905,0.2,0.40957993268966675,630,-1.8343649112060667,0.0003,0.010816649,0.0018129680879064836,0.135458984375,0.001079036137125513,0.6212494969367981
1488,65,2.31994438,989.0,1331200,894,-0.017211811617016792,0.2,0.42549848556518555,640,-1.8212087303772568,0.0003,0.012329852,0.0019074244688090402,0.150595703125,0.0010926177070814448,0.6211796998977661
1488,66,2.35394169,989.0,1351680,908,0.008120853453874588,0.2,0.4253605008125305,650,-1.8126998423039913,0.0003,0.012778334,0.0013370773858332541,0.1451025390625,0.0011810319368396448,0.6180024147033691
1488,67,2.39676915,989.0,1372160,921,-0.0031416802667081356,0.2,0.4156721830368042,660,-1.7960378013923763,0.0003,0.012309186,0.0015282683887926395,0.138876953125,0.0011313843649804766,0.6127445101737976
1488,68,2.4178387,989.0,1392640,935,0.004805789329111576,0.2,0.4126013517379761,670,-1.7709262972325086,0.0003,0.015482557,0.0011841553750855383,0.1548095703125,0.001155260937039202,0.6058552265167236
1488,69,2.46958618,989.0,1413120,949,0.04745566099882126,0.2,0.4148111343383789,680,-1.7462452567741276,0.0003,0.014592919,0.0020155697313020936,0.1415771484375,0.0011559609363030177,0.5987714529037476
1488,70,2.47849006,989.0,1433600,963,0.006933982949703932,0.2,0.4383765459060669,690,-1.7392406145110726,0.0003,0.0118209245,0.0022719812399009244,0.139912109375,0.0012015871213861828,0.5992686748504639
1488,71,2.4787186400000003,989.0,1454080,976,0.00021954282419756055,0.2,0.4392737150192261,700,-1.7133549388870597,0.0003,0.012569329,0.001431591859436594,0.1488916015625,0.0013057743663102883,0.5901500582695007
1488,72,2.4864296300000004,989.0,1474560,990,0.008112054318189621,0.2,0.4472636580467224,710,-1.6945600248128176,0.0003,0.011857925,0.0020477963125449606,0.1442333984375,0.0013871429787013767,0.5856567025184631
1489,73,2.44922452,989.0,1495040,1003,0.0031878508161753416,0.2,0.439655065536499,720,-1.6759159473702312,0.0003,0.012562868,0.0020320383955549914,0.1518359375,0.0012226017459306604,0.5825040340423584
1489,74,2.45406756,989.0,1515520,1017,-0.022558029741048813,0.2,0.44261234998703003,730,-1.6828184653818608,0.0003,0.01283364,0.0021072509078658187,0.1489697265625,0.0012365445360501327,0.5855854153633118
1489,75,2.4788077599999996,989.0,1536000,1031,-0.022370804101228714,0.2,0.4396069049835205,740,-1.6858001521229744,0.0003,0.012505004,0.0017300496513780671,0.14787109375,0.0012231435649027844,0.5873897671699524
1489,76,2.4811148999999997,989.0,1556480,1044,-0.012590729631483555,0.2,0.4318373203277588,750,-1.6885326686501503,0.0003,0.013245396,0.0022918220434803515,0.1441650390625,0.0012180410567907529,0.5878250598907471
1489,77,2.50347634,989.0,1576960,1058,0.019333722069859505,0.2,0.44052404165267944,760,-1.6629341635480523,0.0003,0.013218099,0.0013960124559525865,0.1516015625,0.0011377407291911369,0.5797922015190125
1489,78,2.5223954300000004,989.0,1597440,1072,-0.02208944410085678,0.2,0.43369096517562866,770,-1.6484890992566943,0.0003,0.012780478,0.0007748410251224413,0.149423828125,0.00121412711812809,0.5762892961502075
1489,79,2.5181297899999997,989.0,1617920,1086,0.0159864891320467,0.2,0.44703924655914307,780,-1.6270548414438963,0.0003,0.0144233005,0.002807099314813968,0.1547998046875,0.001137625962319362,0.5696037411689758
1490,80,2.5203901099999997,989.0,1638400,1099,-0.016084028407931328,0.2,0.47398608922958374,790,-1.6067642803862692,0.0003,0.015697824,0.0018018740834668278,0.1648388671875,0.0011796976934692793,0.5643095970153809
1490,81,2.54262844,989.0,1658880,1113,0.007582409773021936,0.2,0.4455586075782776,800,-1.604215835519135,0.0003,0.012999356,0.002731054903124459,0.15125,0.0011547570566290233,0.5647621750831604
1490,82,2.53395657,989.0,1679360,1126,-0.04600181058049202,0.2,0.4350964426994324,810,-1.6037560006976128,0.0003,0.012530689,0.0014407879119971768,0.156181640625,0.001172375132346133,0.5637153387069702
1490,83,2.56771106,989.0,1699840,1140,-0.007322138641029596,0.2,0.44589298963546753,820,-1.5907497495412826,0.0003,0.012530051,0.00314112201842363,0.1556103515625,0.0011744724303844123,0.5592737197875977
1489,84,2.5745752499999996,989.0,1720320,1154,0.0400126613676548,0.2,0.4540204405784607,830,-1.576430788077414,0.0003,0.014333451,0.0016713017196161673,0.15798828125,0.0011589231914058474,0.555855393409729
1490,85,2.5969600399999995,989.0,1740800,1168,0.001465212320908904,0.2,0.4578304886817932,840,-1.5678807896748186,0.0003,0.014126492,0.0025952853383205366,0.152998046875,0.0012387977421985852,0.5537646412849426
1490,86,2.6288289700000003,989.0,1761280,1181,-0.007351794745773077,0.2,0.45496612787246704,850,-1.5523498928919435,0.0003,0.015496704,0.002546854507381795,0.1680859375,0.0013515833249948628,0.5477066040039062
1490,87,2.6619311500000005,989.0,1781760,1195,-0.0033869168255478144,0.2,0.44362807273864746,860,-1.525802789516747,0.0003,0.012371808,0.0027165778509515804,0.1601220703125,0.0012378768078451685,0.540959894657135
1490,88,2.69349438,989.0,1802240,1209,0.026682132855057716,0.2,0.46331650018692017,870,-1.5114573663845658,0.0003,0.013794616,0.002199202050542226,0.1603271484375,0.0012515521148179687,0.5378611087799072
1490,89,2.7197006100000003,989.0,1822720,1222,-0.008161780424416065,0.2,0.43695342540740967,880,-1.495063706226647,0.0003,0.014820883,0.0020761067788407674,0.16546875,0.0013472598173302685,0.5316811800003052
1490,90,2.7568688299999997,989.0,1843200,1236,-0.0033912588842213154,0.2,0.4547760486602783,890,-1.4756108454987407,0.0003,0.014704591,0.0030230440135346724,0.1596728515625,0.001296358176123249,0.5299999713897705
1490,91,2.7472711800000003,989.0,1863680,1250,0.01112289633601904,0.2,0.4579128623008728,900,-1.4746532167121769,0.0003,0.012561029,0.002804878440365428,0.160517578125,0.001298809664322107,0.5300198793411255
1490,92,2.7349315499999993,989.0,1884160,1264,-0.02398242987692356,0.2,0.45593875646591187,910,-1.4594615046679973,0.0003,0.014171647,0.0026471314215450546,0.1634521484375,0.001229866710737042,0.5246708989143372
1490,93,2.7403170599999997,989.0,1904640,1277,-0.000425286270910874,0.2,0.4601460099220276,920,-1.4562886151298882,0.0003,0.014649957,0.0033010834788728973,0.16486328125,0.0012792571363843307,0.5250262022018433
1490,94,2.75121036,989.0,1925120,1291,-0.002583408961072564,0.2,0.473347008228302,930,-1.4489291452243924,0.0003,0.015228773,0.0027303060426493177,0.1627099609375,0.0013256543155057443,0.5231724381446838
1491,95,2.7704058899999997,989.0,1945600,1304,0.012456768192350864,0.2,0.46376895904541016,940,-1.4463630921766162,0.0003,0.0141697675,0.003804522353893844,0.1540087890625,0.001299016135317288,0.52336585521698
1491,96,2.7949087399999994,989.0,1966080,1318,0.0037065381184220314,0.2,0.46485716104507446,950,-1.4351458464190363,0.0003,0.015799273,0.0038221426248492207,0.1662451171875,0.0013405077484912908,0.5202223062515259
1491,97,2.82148662,989.0,1986560,1332,-0.009845868684351444,0.2,0.4621192216873169,960,-1.4311633667722345,0.0003,0.014724841,0.0034395183541346343,0.16337890625,0.0013370357597796102,0.5190873146057129
1491,98,2.8318495200000005,989.0,2007040,1346,-0.015565154142677784,0.2,0.4689493179321289,970,-1.4244259777665138,0.0003,0.013443595,0.003884602657344658,0.1631103515625,0.0013035501666945493,0.520003616809845
1491,99,2.8485032399999994,989.0,2027520,1359,0.02046613208949566,0.2,0.46815669536590576,980,-1.4131195182353258,0.0003,0.013845561,0.0033220869477372616,0.1637548828125,0.001358428224484669,0.516886293888092
1491,100,2.8570651300000005,989.0,2048000,1373,0.041446272283792496,0.2,0.4721270799636841,990,-1.4044033893570305,0.0003,0.014154756,0.0027922054685768673,0.163876953125,0.0015955089282397238,0.5146695375442505
1491,101,2.87623024,989.0,2068480,1387,-0.03336382657289505,0.2,0.4587929844856262,1000,-1.4120480670407414,0.0003,0.014514208,0.0028261694809771144,0.165947265625,0.001415811668130118,0.5166835784912109
1490,102,2.9090128100000006,989.0,2088960,1401,0.026118792593479156,0.2,0.46906745433807373,1010,-1.4061778373271228,0.0003,0.01477016,0.0029139383550500497,0.16873046875,0.0014147137165855383,0.5163004994392395
1490,103,2.9329656799999992,989.0,2109440,1415,0.04071445018053055,0.2,0.45971423387527466,1020,-1.4104353983327746,0.0003,0.014549112,0.0025883731932844966,0.1666162109375,0.0014646853447356988,0.5163043141365051
1490,104,2.94969046,989.0,2129920,1428,0.002890520729124546,0.2,0.461489737033844,1030,-1.4055662352591753,0.0003,0.015143643,0.0027651492360746487,0.173701171875,0.001510129189118743,0.5150285959243774
1490,105,2.9479078499999996,989.0,2150400,1442,0.005069121718406677,0.2,0.4584832787513733,1040,-1.4113276624679565,0.0003,0.014680559,0.003650064052635571,0.1627783203125,0.0014310611196378885,0.516681432723999
1490,106,2.9516977000000004,989.0,2170880,1456,-0.02839582972228527,0.2,0.44959181547164917,1050,-1.403297409079969,0.0003,0.012794162,0.0026576851154095494,0.1661328125,0.0014489611321187113,0.5165807008743286
1490,107,2.9432527599999996,989.0,2191360,1469,-0.0046290140599012375,0.2,0.46453267335891724,1060,-1.4112255850061775,0.0003,0.017277826,0.0030833072992390953,0.175751953125,0.0014243310026540712,0.5183748006820679
1490,108,2.9448786600000005,989.0,2211840,1483,-0.020148757845163345,0.2,0.4650948643684387,1070,-1.4112707548588515,0.0003,0.015312771,0.0031134265422588215,0.17072265625,0.0014627619146631331,0.5197329521179199
1490,109,2.948052399999999,989.0,2232320,1497,0.019086554646492004,0.2,0.45459920167922974,1080,-1.4135343592613936,0.0003,0.016698664,0.003930666586966254,0.17552734375,0.0014440078215284301,0.5213967561721802
1491,110,2.95844734,989.0,2252800,1510,-0.01927652396261692,0.2,0.4580589532852173,1090,-1.4071789409592748,0.0003,0.016014319,0.0035195012026815677,0.169111328125,0.0014446071799284256,0.5195751786231995
1491,111,2.9448711099999993,989.0,2273280,1524,0.012868675403296947,0.2,0.44766712188720703,1100,-1.4086131146550178,0.0003,0.01454933,0.0032768026684061625,0.173369140625,0.0014515324554122344,0.5212914347648621
1490,112,2.9449864800000007,989.0,2293760,1538,4.168489249423146e-05,0.2,0.44203031063079834,1110,-1.4209062262624501,0.0003,0.014201689,0.003320005620480515,0.1669189453125,0.001520972563785108,0.5252571105957031
1490,113,2.917447440000001,989.0,2314240,1552,0.01266537420451641,0.2,0.45960670709609985,1120,-1.4177817076072097,0.0003,0.014854139,0.0035253991205536294,0.1632080078125,0.0014693439890106673,0.5229430198669434
1490,114,2.8696197500000005,989.0,2334720,1566,0.0233807023614645,0.2,0.4388887882232666,1130,-1.4123891825601458,0.0003,0.014217541,0.003218627012829529,0.1591748046875,0.0017162272625319019,0.522942066192627
1490,115,2.8235358500000007,989.0,2355200,1580,0.003806015709415078,0.2,0.45260554552078247,1140,-1.4076112585142255,0.0003,0.016182993,0.001873048441921128,0.1725537109375,0.00150975061023928,0.520431637763977
1490,116,2.7859013500000005,989.0,2375680,1594,0.007435144390910864,0.2,0.43056774139404297,1150,-1.3902956483140587,0.0003,0.016226817,0.002881431083951611,0.1660986328125,0.0015019439183288341,0.5160006284713745
1490,117,2.76468164,989.0,2396160,1608,0.04067472368478775,0.2,0.43662065267562866,1160,-1.3760743843764067,0.0003,0.015928369,0.003406248278479325,0.1797314453125,0.0015991577630120445,0.5140508413314819
1489,118,2.7453249099999995,989.0,2416640,1621,-0.01543338317424059,0.2,0.4168981909751892,1170,-1.379813894741237,0.0003,0.016750855,0.002997440018953057,0.1670703125,0.0014454502004446112,0.5162450671195984
1489,119,2.72241871,989.0,2437120,1635,0.0008074476500041783,0.2,0.4229133725166321,1180,-1.3801225231587886,0.0003,0.013084802,0.0028695021203020586,0.169091796875,0.0014354574234857864,0.5157502293586731
1489,120,2.7536107599999995,989.0,2457600,1649,0.011659689247608185,0.2,0.42714858055114746,1190,-1.3616139978542925,0.0003,0.014990455,0.003974318475375185,0.170439453125,0.0014676745579072304,0.5131638646125793
1490,121,2.7825882,989.0,2478080,1663,0.012967976741492748,0.2,0.44114911556243896,1200,-1.352838187403977,0.0003,0.01711199,0.003152509605133673,0.176123046875,0.0014722066327158246,0.5093502402305603
1490,122,2.8012358400000004,989.0,2498560,1676,0.015762770548462868,0.2,0.4326798915863037,1210,-1.32308311175555,0.0003,0.019459015,0.0033056272988324052,0.1841064453125,0.0015153993455078306,0.5034590363502502
1489,123,2.843272630000001,989.0,2519040,1690,0.015211512334644794,0.2,0.46886390447616577,1220,-1.3170469516143202,0.0003,0.015233194,0.0037394955528725405,0.179794921875,0.001443895327502105,0.5021894574165344
1489,124,2.8897609799999993,989.0,2539520,1704,0.009633606299757957,0.2,0.4506502151489258,1230,-1.3087530386820436,0.0003,0.01858685,0.004007556167343864,0.180517578125,0.0014188632004515965,0.5012978315353394
1489,125,2.91647746,989.0,2560000,1719,-0.020684760063886642,0.2,0.45227569341659546,1240,-1.2825303975492717,0.0003,0.018199265,0.0040657541203836444,0.186943359375,0.0014432860268698278,0.49278363585472107
1488,126,2.9388238500000003,989.0,2580480,1733,-0.0010683112777769566,0.2,0.4478144645690918,1250,-1.2576210610568523,0.0003,0.01690784,0.004764477987919236,0.1865380859375,0.0014559446159182698,0.48851341009140015
1488,127,2.96812654,989.0,2600960,1747,-0.016937263309955597,0.2,0.45398634672164917,1260,-1.2484712766110897,0.0003,0.017835619,0.0037486827782413456,0.1776318359375,0.00142979189478865,0.4849837124347687
1488,128,3.0028252800000006,989.0,2621440,1760,-0.020757300779223442,0.2,0.4553895592689514,1270,-1.2458304170146584,0.0003,0.015464586,0.004519386729079997,0.1874072265625,0.0015162271792905813,0.4843596816062927
1488,129,3.0167571200000003,989.0,2641920,1774,0.008986546657979488,0.2,0.4684383273124695,1280,-1.2491939704865218,0.0003,0.01749989,0.0047760774972266514,0.1872314453125,0.0015870311673006653,0.4873957633972168
1488,130,3.0415162099999997,989.0,2662400,1788,-0.011127587407827377,0.2,0.43549543619155884,1290,-1.243872682377696,0.0003,0.016302666,0.003327541294856928,0.178935546875,0.001534108021414795,0.4844965636730194
