time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,train/entropy_loss,train/n_updates,train/clip_fraction,train/value_loss,train/learning_rate,train/loss,train/clip_range,train/explained_variance,train/std,train/policy_gradient_loss,train/approx_kl
1,-0.2194955,9,12288,1247.5,1246,,,,,,,,,,,
2,0.029954999999999996,21,24576,1455.25,1125,-2.833121339480082,10,0.034195963541666666,0.016751290814136156,0.0003,0.00852593220770359,0.2,-8.284582138061523,0.9935896992683411,-0.0027808505503344348,0.004595787
3,-0.05768314285714287,33,36864,1544.2857142857142,1090,-2.821926589185993,20,0.04759928385416667,0.0030065265878268595,0.0003,0.0061628976836800575,0.2,0.04156696796417236,0.9883896708488464,-0.0011142161133951352,0.0055255503
4,-0.11171022222222222,45,49152,1570.6666666666667,1072,-2.8068554390221836,30,0.05663248697916667,0.0017322997187572279,0.0003,-0.011527459137141705,0.2,0.1379842758178711,0.983997106552124,-0.002288412997828952,0.005874248
5,-0.15968166666666667,57,61440,1593.75,1059,-2.7955764944354695,40,0.0577392578125,0.0011639518897936796,0.0003,-0.014289588667452335,0.2,0.1642524003982544,0.9798951148986816,-0.00254466456414472,0.00647188
6,-0.1411997142857143,70,73728,1603.642857142857,1052,-2.8103682254751523,50,0.0572021484375,0.001129154484275811,0.0003,0.020006345584988594,0.2,0.08935719728469849,0.9877041578292847,-3.940719422341014e-05,0.0057791187
7,-0.1392904705882353,82,86016,1614.1176470588234,1047,-2.8066315807402136,60,0.0631591796875,0.0010182320097859095,0.0003,0.004017609171569347,0.2,0.0031121373176574707,0.9827125072479248,-0.0012665873085400865,0.0059931255
8,-0.13921952631578946,94,98304,1619.2631578947369,1044,-2.7973497660209734,70,0.06615397135416666,0.0009750103311944258,0.0003,-0.0016794460825622082,0.2,0.05667591094970703,0.9755618572235107,-0.0011014299571494727,0.0068485127
9,-0.1382923181818182,106,110592,1625.2272727272727,1042,-2.7860146681467692,80,0.06570638020833333,0.0009674895400470025,0.0003,0.003745381021872163,0.2,0.045354485511779785,0.9717143774032593,-0.001156888854651091,0.006266378
10,-0.13757466666666668,118,122880,1628.375,1040,-2.7738588406393925,90,0.0785888671875,0.0009004311943196323,0.0003,0.010362080298364162,0.2,0.07109010219573975,0.9675954580307007,-5.221325482125394e-05,0.0073945387
