time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/policy_gradient_loss,train/clip_range,train/approx_kl,train/entropy_loss,train/loss,train/std,train/n_updates,train/clip_fraction,train/explained_variance,train/value_loss,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
1173,8192,1,6,,,,,,,,,,,,,
1072,16384,2,15,-0.0024088264679448914,0.2,0.0037791198,-2.8225100792944433,0.005003203637897968,0.9863489270210266,10,0.0275634765625,-40.74529266357422,0.015071754441487428,0.0003,,
1040,24576,3,23,-0.003526395218432299,0.2,0.006119575,-2.799325529485941,0.0015704571269452572,0.9753603935241699,20,0.05614013671875,-2.015360116958618,0.0024760524741395786,0.0003,-0.48274,4989.0
1026,32768,4,31,-0.004843010320109897,0.2,0.0062605455,-2.795717301219702,-0.010154712945222855,0.9766231775283813,30,0.0626708984375,-0.5812622308731079,0.00185389231719455,0.0003,-0.48274,4989.0
1016,40960,5,40,-0.0023791407173121117,0.2,0.0077407546,-2.777598926797509,0.021987415850162506,0.9672787189483643,40,0.0611572265625,-0.6414934396743774,0.0006220700598760232,0.0003,-0.47918375,4989.0
1010,49152,6,48,-0.0023187858612800484,0.2,0.00843585,-2.7508553460240366,-0.020190030336380005,0.9525193572044373,50,0.0810302734375,-0.04962778091430664,0.0023867891678492014,0.0003,-0.47918375,4989.0
1005,57344,7,57,-0.0029459739362209802,0.2,0.008022652,-2.734813379496336,0.003400028683245182,0.9476894736289978,60,0.07357177734375,-0.17838096618652344,0.0006757699982699705,0.0003,-0.47918375,4989.0
1003,65536,8,65,-0.0012845928986280342,0.2,0.008328445,-2.7322363635525106,-0.0005581300938501954,0.950679361820221,70,0.07950439453125,-0.01383364200592041,0.0015894710187694728,0.0003,-0.46460791666666673,4989.0
1004,73728,9,73,-0.0024353335429623257,0.2,0.0079593435,-2.721251175738871,-0.022201215848326683,0.9386072158813477,80,0.08245849609375,-0.02892148494720459,0.0010260741782076367,0.0003,-0.46460791666666673,4989.0
1002,81920,10,81,-0.002500329712711391,0.2,0.009380583,-2.691379352658987,0.0069857495836913586,0.9247167706489563,90,0.09239501953125,-0.05717909336090088,0.00044108997572038787,0.0003,-0.4327684375,4989.0
1001,90112,11,90,-0.0005280662448058137,0.2,0.007998075,-2.6878827679902315,-0.006151755340397358,0.9313941597938538,100,0.08651123046875,-0.00883495807647705,0.002338227078780619,0.0003,-0.4327684375,4989.0
999,98304,12,98,-0.0005726058603613638,0.2,0.0081849545,-2.6941117689013483,6.22868537902832e-05,0.9303779006004333,110,0.079736328125,-0.07587897777557373,0.0005713861618232841,0.0003,-0.4327684375,4989.0
997,106496,13,106,-0.0022924613760551436,0.2,0.006820587,-2.6782748829573393,-0.015115728601813316,0.9215990304946899,120,0.0779052734375,-0.005217075347900391,0.001852162766181209,0.0003,-0.39121164999999997,4989.0
997,114688,14,115,-0.0016756447090301662,0.2,0.008447513,-2.6447499763220548,0.03753793612122536,0.901077926158905,130,0.07308349609375,-0.05010223388671875,0.0007831585468466073,0.0003,-0.39121164999999997,4989.0
995,122880,15,123,-0.0021742759159678825,0.2,0.007793962,-2.6239302922040224,-0.01754150539636612,0.897416353225708,140,0.08878173828125,-0.015106678009033203,0.00047599407978395904,0.0003,-0.357268375,4989.0
995,131072,16,131,-0.00033311598490399775,0.2,0.008442421,-2.6156924344599246,-0.005428537260740995,0.8965296745300293,150,0.08468017578125,-0.009627699851989746,0.002166910768937669,0.0003,-0.357268375,4989.0
994,139264,17,140,-0.0016061510865256422,0.2,0.007487919,-2.604007223807275,0.016537882387638092,0.8905153274536133,160,0.0818359375,-0.018368840217590332,0.0005672991852293307,0.0003,-0.357268375,4989.0
994,147456,18,148,-0.00021292242163326592,0.2,0.008695261,-2.5862327594310046,0.001497454009950161,0.8789620399475098,170,0.08363037109375,-0.0019693374633789062,0.0023348475649981994,0.0003,-0.25278542857142855,4989.0
994,155648,19,156,-0.0008699232137587387,0.2,0.009185413,-2.565022414550185,0.022157950326800346,0.8732829093933105,180,0.10057373046875,-0.02642381191253662,0.0006806215827054984,0.0003,-0.25278542857142855,4989.0
993,163840,20,164,-0.002086994983983459,0.2,0.01030519,-2.552389458939433,0.0212335754185915,0.8678629398345947,190,0.10263671875,-0.006614089012145996,0.0011427390221115275,0.0003,-0.2626805,4989.0
993,172032,21,173,-0.0003244107270802488,0.2,0.008975955,-2.55896436329931,0.02007334493100643,0.8713325262069702,200,0.08895263671875,-0.003037691116333008,0.0018717126976753207,0.0003,-0.2626805,4989.0
993,180224,22,181,-0.0008207960236177314,0.2,0.0068997713,-2.5463306427001955,0.009803486987948418,0.8633348345756531,210,0.07392578125,-0.0612105131149292,0.00048720648125026854,0.0003,-0.30867041666666667,4989.0
992,188416,23,189,-0.0008745548209844855,0.2,0.0077007925,-2.5477583054453135,-0.012309085577726364,0.8682774305343628,220,0.07783203125,-0.007212162017822266,0.0019643951853595353,0.0003,-0.30867041666666667,4989.0
992,196608,24,198,-0.0006888357434945647,0.2,0.009413276,-2.556945501640439,0.012610342353582382,0.8705334663391113,230,0.0855224609375,-0.03601646423339844,0.000654677989564334,0.0003,-0.30867041666666667,4989.0
991,204800,25,206,-0.00036966107836633455,0.2,0.0089469,-2.560040343739092,0.019272318109869957,0.8714392185211182,240,0.09267578125,-0.0042678117752075195,0.0018345963760339145,0.0003,-0.275191625,4989.0
991,212992,26,214,-0.00283245131104195,0.2,0.007371688,-2.5512816578149797,0.008624430745840073,0.8659484386444092,250,0.08055419921875,-0.009926915168762207,0.0009627495936229025,0.0003,-0.275191625,4989.0
990,221184,27,223,-0.0029590490194095764,0.2,0.008335182,-2.5520549844950438,0.031371958553791046,0.8688398003578186,260,0.0844482421875,-0.016254186630249023,0.00041529249017457914,0.0003,-0.2599592045454545,4989.0
990,229376,28,231,0.0005570508383243578,0.2,0.008162404,-2.546440120972693,0.010649828240275383,0.8648949861526489,270,0.07921142578125,-0.0016535520553588867,0.002698020651814659,0.0003,-0.2599592045454545,4989.0
990,237568,29,239,-0.0008108105477731443,0.2,0.0075146295,-2.533029700443149,0.004646614659577608,0.8576018810272217,280,0.072216796875,-0.033936500549316406,0.0005831762460957179,0.0003,-0.2599592045454545,4989.0
990,245760,30,248,0.001878306763319415,0.2,0.009540411,-2.536440839059651,0.012015885673463345,0.8604680895805359,290,0.10179443359375,-0.003192424774169922,0.0017796663230456033,0.0003,-0.2894310416666667,4989.0
990,253952,31,256,-0.001200147372946958,0.2,0.009211045,-2.5274224346503615,-0.008144382387399673,0.8572965860366821,300,0.0797607421875,-0.015324115753173828,0.0009063521721600409,0.0003,-0.2894310416666667,4989.0
989,262144,32,264,-0.0007680610611714656,0.2,0.0062289573,-2.5171879244968296,0.02372562699019909,0.8514217138290405,310,0.071630859375,-0.016093850135803223,0.0004650664873338428,0.0003,-0.26130605769230775,4989.0
989,270336,33,273,-0.0009972218103939667,0.2,0.008802578,-2.507935286872089,-0.013279021717607975,0.8503621816635132,320,0.0838134765625,-0.0033605098724365234,0.0019620200527697305,0.0003,-0.26130605769230775,4989.0
989,278528,34,281,-0.0021730817257775924,0.2,0.0080839675,-2.5004115726798775,0.03577394038438797,0.8436073064804077,330,0.09320068359375,-0.06125998497009277,0.0006041886838147548,0.0003,-0.26130605769230775,4989.0
989,286720,35,289,-0.0009831223589571892,0.2,0.009041216,-2.475581357628107,0.019972391426563263,0.8340243697166443,340,0.08939208984375,-0.0035141706466674805,0.0020361406435768004,0.0003,-0.2171774107142857,4989.0
988,294912,36,298,-0.0013479848959832453,0.2,0.009114947,-2.458210044726729,-0.0247584767639637,0.8272677659988403,350,0.09969482421875,-0.0185164213180542,0.0007314940508422296,0.0003,-0.2171774107142857,4989.0
988,303104,37,306,-0.0019554828941181768,0.2,0.008669881,-2.4337052630260585,-0.0016387187642976642,0.8200370073318481,360,0.09107666015625,-0.020666122436523438,0.0007364303434542307,0.0003,-0.18586138333333332,4989.0
988,311296,38,314,-7.627087252330967e-05,0.2,0.010701826,-2.423805990256369,0.015532752498984337,0.8148766756057739,370,0.09576416015625,-0.004257321357727051,0.002311892189345599,0.0003,-0.18586138333333332,4989.0
987,319488,39,323,-0.0010523068314796547,0.2,0.008878977,-2.40911353379488,-0.0025210469029843807,0.8100140690803528,380,0.0888916015625,-0.06904566287994385,0.0004947257201365574,0.0003,-0.13738925000000002,4989.0
987,327680,40,331,-0.0016617866203887388,0.2,0.009469926,-2.3866861855611203,-0.010259331203997135,0.7965424060821533,390,0.09910888671875,-0.003072023391723633,0.00199554715186423,0.0003,-0.13738925000000002,4989.0
987,335872,41,340,-0.0011411131446948275,0.2,0.008654356,-2.3749097030609847,0.007019886281341314,0.7932252883911133,400,0.09462890625,-0.03319430351257324,0.0007221404927122421,0.0003,-0.13738925000000002,4989.0
987,344064,42,348,-0.0006141444431705167,0.2,0.007829166,-2.3811678793281317,-0.01476005557924509,0.7991970777511597,410,0.09412841796875,-0.001723647117614746,0.0015320191763976254,0.0003,-0.13079586764705886,4989.0
986,352256,43,356,0.0005238471232587472,0.2,0.010452595,-2.3624370688572527,-0.017975961789488792,0.7875102758407593,420,0.1031982421875,-0.010619282722473145,0.0012057084334628598,0.0003,-0.13079586764705886,4989.0
986,360448,44,365,-0.0007925897683890071,0.2,0.009669257,-2.3456019861623645,-0.00967363640666008,0.7818336486816406,430,0.10096435546875,-0.016904830932617188,0.0005030090533409748,0.0003,-0.1484544166666667,4989.0
986,368640,45,373,0.0007003125461778837,0.2,0.009050424,-2.344148932211101,-0.004859075881540775,0.7848780751228333,440,0.1128662109375,-0.0025228261947631836,0.002134198761450534,0.0003,-0.1484544166666667,4989.0
986,376832,46,381,-0.0014721630403073504,0.2,0.010048496,-2.346995414234698,-0.02611543983221054,0.7858364582061768,450,0.09825439453125,-0.05338788032531738,0.0005362868713746138,0.0003,-0.1484544166666667,4989.0
987,385024,47,390,0.0011315442949126008,0.2,0.009494851,-2.352195435389876,-0.02403472177684307,0.7845234870910645,460,0.0926513671875,-0.002155780792236328,0.0022092543894814297,0.0003,-0.15051426315789473,4989.0
987,393216,48,398,-0.00038920258593861946,0.2,0.008821819,-2.3410351671278478,0.006962325889617205,0.7820421457290649,470,0.094775390625,-0.008781790733337402,0.0008926286117684867,0.0003,-0.15051426315789473,4989.0
987,401408,49,406,0.0008347501621756237,0.2,0.009496123,-2.3438691748306155,0.024062039330601692,0.7812659740447998,480,0.1067626953125,-0.005429387092590332,0.0003706762671527031,0.0003,-0.11925802500000002,4989.0
987,409600,50,414,-0.0005968128680251539,0.2,0.00732412,-2.323303880915046,-0.013316120021045208,0.7712774276733398,490,0.09144287109375,-0.0028281211853027344,0.002129559242303003,0.0003,-0.11925802500000002,4989.0
987,417792,51,423,0.0016144144799909554,0.2,0.008723754,-2.3225802382454277,5.293224239721894e-05,0.7753528952598572,500,0.0874267578125,-0.014011502265930176,0.000564816543806046,0.0003,-0.11925802500000002,4989.0
987,425984,52,431,-0.0010004909312556266,0.2,0.008182963,-2.3104989998042584,-0.011120473966002464,0.7677140235900879,510,0.0794921875,-0.0015957355499267578,0.0023303481855691645,0.0003,-0.09377613095238098,4989.0
987,434176,53,439,-0.0014372245621416368,0.2,0.0075024627,-2.2981205893680454,0.0018062503077089787,0.7654253244400024,520,0.08138427734375,-0.04352092742919922,0.0007969248695872011,0.0003,-0.09377613095238098,4989.0
987,442368,54,447,-0.0005161581466381904,0.2,0.0074179093,-2.2851629072800277,0.02839990332722664,0.7610307931900024,530,0.0845703125,-0.015328407287597656,0.0004657883382947148,0.0003,-0.10835636363636364,4989.0
987,450560,55,456,-0.0005117709632031619,0.2,0.0071477527,-2.2803139122202993,-0.006706657819449902,0.7587124109268188,540,0.07364501953125,-0.002541065216064453,0.0020527365988982638,0.0003,-0.10835636363636364,4989.0
987,458752,56,464,-0.0022227757071959786,0.2,0.0068247365,-2.2784640436992047,0.01245682593435049,0.7560856342315674,550,0.06864013671875,-0.02781534194946289,0.0006044342115501423,0.0003,-0.10835636363636364,4989.0
987,466944,57,472,0.0006443584858061513,0.2,0.00596565,-2.2850321866571903,0.007335915695875883,0.7607287168502808,560,0.06492919921875,-0.0002486705780029297,0.002048680171947126,0.0003,-0.13670339130434783,4989.0
988,475136,58,480,-0.0007326756043767091,0.2,0.009734029,-2.289029611647129,0.03301667049527168,0.7629181146621704,570,0.10023193359375,-0.012989163398742676,0.0007276285904481483,0.0003,-0.13670339130434783,4989.0
988,483328,59,489,-0.0021109130611876026,0.2,0.009387344,-2.2618159404024483,0.018154187127947807,0.7459538578987122,580,0.08642578125,-0.005638718605041504,0.0016265923494074741,0.0003,-0.11090463541666669,4989.0
987,491520,60,497,-0.0015314601878344547,0.2,0.006178681,-2.257478988356888,0.0003207186236977577,0.7521533370018005,590,0.0763671875,-0.012465357780456543,0.0014581095574158099,0.0003,-0.11090463541666669,4989.0
987,499712,61,505,-0.00028701449336949737,0.2,0.0069160555,-2.2528346916660666,-0.0032882692757993937,0.7475861310958862,600,0.07786865234375,-0.007997393608093262,0.000490847972650954,0.0003,-0.11987038000000004,4989.0
987,507904,62,514,-0.0006222083928150823,0.2,0.0109345,-2.240856163017452,-0.012332502752542496,0.7415781617164612,610,0.09466552734375,-0.0007165670394897461,0.0020016744179429226,0.0003,-0.11987038000000004,4989.0
987,516096,63,522,0.0003768247210246045,0.2,0.0088647315,-2.2441742576658728,0.007971307262778282,0.7476008534431458,620,0.09881591796875,-0.022327780723571777,0.0005748727271907228,0.0003,-0.11987038000000004,4989.0
987,524288,64,530,0.0011487358624435728,0.2,0.009767205,-2.2345845881849526,0.010164090432226658,0.7433570623397827,630,0.085791015625,-0.005149364471435547,0.0019292915994810755,0.0003,-0.11356508000000001,4989.0
987,532480,65,539,0.0017462496398366056,0.2,0.009559721,-2.2370249496772887,-0.017169812694191933,0.7463115453720093,640,0.10413818359375,-0.007100582122802734,0.000963462338768295,0.0003,-0.11356508000000001,4989.0
987,540672,66,547,0.0014138622158498038,0.2,0.008878918,-2.231581649184227,-0.001380380243062973,0.7403970956802368,650,0.1013427734375,-0.010587930679321289,0.0004699076717088246,0.0003,-0.09284138000000003,4989.0
987,548864,67,555,0.00013266802161524538,0.2,0.008522738,-2.228104122914374,0.0014208410866558552,0.7408538460731506,660,0.106396484375,-0.0022115707397460938,0.002339129935444362,0.0003,-0.09284138000000003,4989.0
987,557056,68,564,0.0009928095270879567,0.2,0.008108413,-2.243990815617144,-0.020427746698260307,0.7449683547019958,670,0.091162109375,-0.03132975101470947,0.0005536047344094186,0.0003,-0.09284138000000003,4989.0
987,565248,69,572,0.0024553938277676935,0.2,0.008456767,-2.2353212021291258,-0.009380055591464043,0.7400117516517639,680,0.1022705078125,-0.0015876293182373047,0.002102286778153939,0.0003,-0.07958616000000002,4989.0
987,573440,70,580,0.0029958219845866553,0.2,0.011766765,-2.2339713802561163,0.028812330216169357,0.7421595454216003,690,0.1116455078125,-0.02602684497833252,0.0008401069213050504,0.0003,-0.07958616000000002,4989.0
987,581632,71,589,0.00020898976472381037,0.2,0.0055396752,-2.225309222191572,0.009824967011809349,0.7380096316337585,700,0.07896728515625,-0.02040576934814453,0.000390213725643207,0.0003,-0.07789147000000003,4989.0
987,589824,72,597,0.001384707980469102,0.2,0.011869337,-2.2069099647924304,0.006909272633492947,0.7295995950698853,710,0.11495361328125,-0.0037382841110229492,0.0022687245117595013,0.0003,-0.07789147000000003,4989.0
987,598016,73,605,0.000637063878821209,0.2,0.0076690274,-2.1868983471766112,-0.02019265852868557,0.7267714738845825,720,0.092626953125,-0.014055013656616211,0.0005957811309031058,0.0003,-0.07789147000000003,4989.0
987,606208,74,613,0.0019156632777594495,0.2,0.012711287,-2.1995500311255456,-0.014825578778982162,0.7352132797241211,730,0.10078125,-0.0032799243927001953,0.002494179213499592,0.0003,-0.07909794000000002,4989.0
987,614400,75,622,0.0004959030946338316,0.2,0.008876024,-2.213460573554039,0.008807921782135963,0.7369805574417114,740,0.097509765625,-0.03109562397003174,0.000675847742490987,0.0003,-0.07909794000000002,4989.0
987,622592,76,630,-0.0017970804758078885,0.2,0.009654488,-2.201426801458001,0.006665986496955156,0.7286219596862793,750,0.09910888671875,-0.0066498517990112305,0.0009352382659471914,0.0003,-0.0808895,4989.0
987,630784,77,638,0.004382257696124725,0.2,0.011083057,-2.1925394548103214,-0.009906204417347908,0.730552077293396,760,0.118896484375,-0.0013785362243652344,0.0019333444377934938,0.0003,-0.0808895,4989.0
987,638976,78,646,0.0005695964326150715,0.2,0.011332871,-2.1906428413465617,-0.004217732697725296,0.729083776473999,770,0.1194091796875,-0.025612354278564453,0.000498800143839162,0.0003,-0.07985589,4989.0
987,647168,79,655,0.0010749999397376086,0.2,0.006201404,-2.1972390303388236,-0.0008241198374889791,0.7344260215759277,780,0.0717529296875,-0.0021451711654663086,0.0023803764671811224,0.0003,-0.07985589,4989.0
987,655360,80,663,0.001212544185182196,0.2,0.0091083795,-2.1908617483451964,-0.018826637417078018,0.7294341325759888,790,0.08902587890625,-0.023258328437805176,0.0006979063729204427,0.0003,-0.07985589,4989.0
987,663552,81,671,0.0020784753891348374,0.2,0.0075523187,-2.2000196602195503,0.0028755913954228163,0.7371863126754761,800,0.09248046875,-0.005210280418395996,0.001999085059742356,0.0003,-0.05278948999999999,4989.0
987,671744,82,680,-0.0005372207877371693,0.2,0.0069599357,-2.201044648885727,-0.009962410666048527,0.7305082082748413,810,0.0726318359375,-0.008117437362670898,0.0011173397496349936,0.0003,-0.05278948999999999,4989.0
987,679936,83,688,-0.0005662131705321371,0.2,0.0078000827,-2.1980544848367574,-0.008110233582556248,0.7339619398117065,820,0.0855712890625,-0.014466404914855957,0.0004096825388955949,0.0003,-0.015545649999999984,4989.0
987,688128,84,696,0.00012649110285565258,0.2,0.0089069,-2.1818466311320663,0.006172540597617626,0.725172221660614,830,0.07652587890625,-0.0009067058563232422,0.002404085860644045,0.0003,-0.015545649999999984,4989.0
987,696320,85,705,-0.0005719376134948106,0.2,0.0073380205,-2.170203772559762,-0.008376102894544601,0.7239043712615967,840,0.0719482421875,-0.011576175689697266,0.0006421462714115478,0.0003,-0.015545649999999984,4989.0
987,704512,86,713,0.0009100199436943513,0.2,0.0072146086,-2.159977240301669,-0.009839797392487526,0.7214270830154419,850,0.080908203125,-0.0017586946487426758,0.0019800777941782143,0.0003,-0.020897579999999992,4989.0
987,712704,87,722,0.00031561160285491495,0.2,0.007027841,-2.137836196832359,0.004904483910650015,0.7081676721572876,860,0.06689453125,-0.013242244720458984,0.0007754119634000745,0.0003,-0.020897579999999992,4989.0
986,720896,88,730,0.00046200685610529033,0.2,0.009248124,-2.1157448805868624,0.012428997084498405,0.7022430896759033,870,0.08134765625,0.0001723766326904297,0.00038921870625472363,0.0003,-0.03124425999999999,4989.0
986,729088,89,738,0.0017143609504273627,0.2,0.008623138,-2.1014897800981998,0.009274489246308804,0.6977555751800537,880,0.076806640625,-0.0010317564010620117,0.0024396668202825824,0.0003,-0.03124425999999999,4989.0
986,737280,90,747,0.0005295680879498832,0.2,0.0082014315,-2.0774771248921753,0.0005806192057207227,0.6879739761352539,890,0.09185791015625,-0.01931321620941162,0.0005520556118653985,0.0003,-0.03124425999999999,4989.0
986,745472,91,755,0.00024154133243428077,0.2,0.006392614,-2.0842109115794303,-0.012581252492964268,0.6976547241210938,900,0.0742431640625,-0.0008072853088378906,0.0018465882352757036,0.0003,-0.006134170000000001,4989.0
986,753664,92,763,0.000935464381109341,0.2,0.010004237,-2.0922273082658647,0.0010671959025785327,0.6963804960250854,910,0.09560546875,-0.008986711502075195,0.0008962477261775347,0.0003,-0.006134170000000001,4989.0
986,761856,93,771,-0.00032966348226182163,0.2,0.006670504,-2.103915465250611,-0.0029425749089568853,0.7030333280563354,920,0.08267822265625,-0.010263562202453613,0.0005457435502989938,0.0003,-0.008521010000000011,4989.0
987,770048,94,780,4.616365586116444e-05,0.2,0.00960942,-2.1089579101651905,0.01717175915837288,0.7040013670921326,930,0.09898681640625,0.002560436725616455,0.002459399325607592,0.0003,-0.008521010000000011,4989.0
987,778240,95,788,-0.000687233551798272,0.2,0.008788584,-2.131498227454722,0.010868324898183346,0.7152929902076721,940,0.07911376953125,-0.018930792808532715,0.0005121193140666946,0.0003,-0.008521010000000011,4989.0
987,786432,96,796,0.0008058232935582055,0.2,0.006600173,-2.139281417429447,-0.0005006110295653343,0.7138744592666626,950,0.07730712890625,-0.001484513282775879,0.0023166884784586728,0.0003,-0.0030791300000000033,4989.0
987,794624,97,804,-6.606677852687426e-05,0.2,0.0072978875,-2.150768936239183,-0.01713869348168373,0.720405101776123,960,0.0708984375,-0.019538521766662598,0.0005771088697883898,0.0003,-0.0030791300000000033,4989.0
987,802816,98,813,-3.2600270060356706e-05,0.2,0.007092854,-2.143112507648766,0.0036086433101445436,0.7163997292518616,970,0.0788330078125,-0.0025005340576171875,0.0013924954730327953,0.0003,-0.016294850000000003,4989.0
987,811008,99,821,0.0011030146888515446,0.2,0.0077962913,-2.1432896684855223,0.00396809633821249,0.7191739082336426,980,0.07513427734375,-0.003374338150024414,0.0011914693061498838,0.0003,-0.016294850000000003,4989.0
987,819200,100,829,0.0020605808698746842,0.2,0.013015248,-2.1454124215990307,0.012287001125514507,0.7193796634674072,990,0.09715576171875,-0.011958718299865723,0.00043208298643548915,0.0003,-0.006293670000000005,4989.0
986,827392,101,838,0.00042624533125490416,0.2,0.0067228945,-2.147678904607892,-0.01594781130552292,0.7214038372039795,1000,0.08387451171875,-0.0006835460662841797,0.002351192070000252,0.0003,-0.006293670000000005,4989.0
986,835584,102,846,-0.00010899372427957133,0.2,0.009570077,-2.1457284087315203,0.015122021548449993,0.7179404497146606,1010,0.10560302734375,-0.018436193466186523,0.0005833792854900821,0.0003,-0.006293670000000005,4989.0
