time/fps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/loss,train/clip_range,train/explained_variance,train/n_updates,train/entropy_loss,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/clip_fraction,train/value_loss,train/std
1462,11,0.5321231399999999,989.0,225280,154,-0.026437291875481606,0.2,0.012772202491760254,100,-2.7358277544379233,0.0003,0.0052245916,-0.00246399176234263,0.05478515625,0.002338452154035622,0.9515103101730347
1460,12,0.56933103,989.0,245760,168,-0.007544724270701408,0.2,0.016127049922943115,110,-2.7278076693415643,0.0003,0.006196261,-0.001594990092999069,0.06732421875,0.002379285313345463,0.9480037689208984
1457,13,0.59611718,989.0,266240,182,0.01434300560504198,0.2,0.02031409740447998,120,-2.719488864019513,0.0003,0.0080581065,0.0016539561864919962,0.0830908203125,0.0024872544058962376,0.940517783164978
1455,14,0.6633785200000001,989.0,286720,197,0.0032073829788714647,0.2,0.013852715492248535,130,-2.689542465135455,0.0003,0.009218293,-0.00027317899017361926,0.1053271484375,0.0025635941190739688,0.9247239828109741
1454,15,0.70914714,989.0,307200,211,-0.0028280778788030148,0.2,0.010894596576690674,140,-2.6657183696329594,0.0003,0.007784127,-0.00042116240831092,0.0699951171875,0.002525189983243763,0.9204221963882446
1453,16,0.72067852,989.0,327680,225,-0.013660790398716927,0.2,0.022560834884643555,150,-2.648065219670534,0.0003,0.008198223,-0.0018868245460907929,0.0822607421875,0.0024590540953431626,0.909421443939209
1454,17,0.74240871,989.0,348160,239,-0.011807993054389954,0.2,0.024649083614349365,160,-2.622405198737979,0.0003,0.0077789067,-0.0002530730518628843,0.0830029296875,0.0024773953782278113,0.8954075574874878
1454,18,0.8312932200000002,989.0,368640,253,0.015893839299678802,0.2,0.03162354230880737,170,-2.6007963620126247,0.0003,0.00868258,-0.0008299879396508913,0.0710107421875,0.0028498561916785545,0.8907238245010376
1455,19,0.91909031,989.0,389120,267,-0.005654971115291119,0.2,0.03425562381744385,180,-2.5739462656527756,0.0003,0.010779171,-0.00057744474223,0.088701171875,0.002580938151513692,0.8776814937591553
1455,20,0.99572253,989.0,409600,281,0.007088548969477415,0.2,0.04901134967803955,190,-2.5642060521245003,0.0003,0.008411531,-0.0002966847285279073,0.07828125,0.0026080332872152213,0.8722008466720581
1454,21,1.0433860600000002,989.0,430080,295,-0.00975270289927721,0.2,0.033206045627593994,200,-2.5564536502957345,0.0003,0.0106893955,0.0030300798307871446,0.1032470703125,0.002779486538602214,0.8710761666297913
1456,22,1.12665091,989.0,450560,309,0.012974184937775135,0.2,0.04853099584579468,210,-2.543595593944192,0.0003,0.015928116,0.006113258976984071,0.103447265625,0.0030251622098512597,0.8646609783172607
1456,23,1.1412767000000001,989.0,471040,323,-0.021901989355683327,0.2,0.047887980937957764,220,-2.5126912969350816,0.0003,0.007324302,-0.0007948151540767867,0.0847900390625,0.002693860716171912,0.8507453203201294
1455,24,1.14393246,989.0,491520,337,-0.0031996476463973522,0.2,0.053904056549072266,230,-2.487774588018656,0.0003,0.008259585,-0.0008321468564099632,0.0787255859375,0.002812728240787692,0.8410745859146118
1455,25,1.12852606,989.0,512000,351,-0.0032015228644013405,0.2,0.06716316938400269,240,-2.4642103673517703,0.0003,0.006941284,-0.0006640336944838055,0.080126953125,0.0029053547636431177,0.8321259617805481
1454,26,1.23875018,989.0,532480,366,-0.007624458521604538,0.2,0.09091401100158691,250,-2.4519485108554364,0.0003,0.008370897,0.0006176206757663749,0.076669921875,0.002780075497830694,0.8278924226760864
1453,27,1.26587904,989.0,552960,380,-0.003290388733148575,0.2,0.06684839725494385,260,-2.4421178952604534,0.0003,0.0057814075,-0.0007876835453498643,0.07357421875,0.0031131791941879784,0.8244147300720215
1453,28,1.29565111,989.0,573440,394,0.0041477857157588005,0.2,0.08268040418624878,270,-2.431981374770403,0.0003,0.008167086,-0.0007543079355673399,0.0782177734375,0.002827510453062132,0.8176254034042358
1452,29,1.4158366300000003,989.0,593920,408,0.0026142499409615993,0.2,0.10819029808044434,280,-2.4159777760505676,0.0003,0.009040212,0.0008448323502670973,0.0813623046875,0.003134310379573435,0.8139160871505737
1451,30,1.42248668,989.0,614400,423,-0.01596899703145027,0.2,0.10595571994781494,290,-2.3955554562062025,0.0003,0.036237556,0.007727669824089389,0.1076123046875,0.0029280321204350913,0.8043097853660583
1451,31,1.43149047,989.0,634880,437,-0.018666347488760948,0.2,0.08200126886367798,300,-2.374607445076108,0.0003,0.0078531485,0.00041790407864027656,0.0896875,0.0029375616686593276,0.7986561059951782
1451,32,1.4762889899999998,989.0,655360,451,0.006526941433548927,0.2,0.11184382438659668,310,-2.3523406574130057,0.0003,0.0073060542,0.0001271652805735357,0.079873046875,0.0029667192438500934,0.7880420684814453
1452,33,1.5387072400000001,989.0,675840,465,-0.030203964561223984,0.2,0.10824507474899292,320,-2.3454094156622887,0.0003,0.006685695,-0.0003769398199801799,0.0762158203125,0.002771050436895166,0.7843331098556519
1453,34,1.5365343399999998,989.0,696320,479,0.011438009329140186,0.2,0.11670339107513428,330,-2.332774700820446,0.0003,0.0067862854,-0.00019297580030979588,0.0824951171875,0.002921210374261136,0.7813332080841064
1454,35,1.5737617099999996,989.0,716800,492,0.002250759629532695,0.2,0.12079870700836182,340,-2.3230391737818716,0.0003,0.0066677285,-0.0005146261777554173,0.0824609375,0.0029629100412057597,0.7792196273803711
1455,36,1.64556397,989.0,737280,506,-0.014455385506153107,0.2,0.12696075439453125,350,-2.315478971749544,0.0003,0.006820488,-0.00048167909772018903,0.07830078125,0.0028565671214892062,0.775797426700592
1455,37,1.6787306999999998,989.0,757760,520,-0.002415848895907402,0.2,0.1540096402168274,360,-2.29698831230402,0.0003,0.008308096,-0.0001144459300849121,0.08943359375,0.0029734277006355113,0.7680760622024536
1456,38,1.6939395499999998,989.0,778240,534,0.004744613543152809,0.2,0.1738501787185669,370,-2.280167492926121,0.0003,0.006798356,-0.00029813380955602043,0.08458984375,0.0029497629707839223,0.7633741497993469
1457,39,1.71981983,989.0,798720,548,0.0003066258504986763,0.2,0.14587682485580444,380,-2.260495349690318,0.0003,0.0073735504,-7.39824486663565e-05,0.0902587890625,0.0031792658115227823,0.7551835775375366
1457,40,1.75945255,989.0,819200,562,-0.005782896187156439,0.2,0.17280662059783936,390,-2.251436242684722,0.0003,0.007938677,7.12149339960888e-07,0.0873193359375,0.002969908259437943,0.7538929581642151
1457,41,1.72512946,989.0,839680,575,-0.010180165991187096,0.2,0.16705572605133057,400,-2.2231379234045745,0.0003,0.0068772035,0.00010841377385077066,0.0919091796875,0.003194066857904545,0.7415576577186584
1458,42,1.7880720499999998,989.0,860160,589,0.014251874759793282,0.2,0.1613665223121643,410,-2.2054766538739203,0.0003,0.008337533,0.0006163432363246102,0.09396484375,0.003054916440269153,0.7369869947433472
1458,43,1.8890929399999998,989.0,880640,603,-0.023022597655653954,0.2,0.15723758935928345,420,-2.190447226986289,0.0003,0.008469076,0.00040683545725187284,0.092041015625,0.0034010750423476566,0.7309145927429199
1458,44,1.93140558,989.0,901120,617,0.01342509314417839,0.2,0.1694839596748352,430,-2.1816026911884547,0.0003,0.0076683164,0.000947398651187541,0.08591796875,0.003294977062032558,0.7285795211791992
1458,45,2.0065604099999996,989.0,921600,631,-0.005118129309266806,0.2,0.15258008241653442,440,-2.1680267322063447,0.0003,0.0076148123,0.00011156307344208472,0.0854150390625,0.0030523162128520197,0.7240884304046631
1458,46,2.00666,989.0,942080,645,0.01375025138258934,0.2,0.16936451196670532,450,-2.172045429199934,0.0003,0.008042639,-0.00011291607574094086,0.08771484375,0.0033555562901892697,0.7237929105758667
1458,47,2.01368057,989.0,962560,660,0.0013007891830056906,0.2,0.15657007694244385,460,-2.1484310226887464,0.0003,0.006960717,0.0010580170272442046,0.0836181640625,0.0034093183806180607,0.7151248455047607
1457,48,1.9908223700000003,989.0,983040,674,0.0067022088915109634,0.2,0.1698514223098755,470,-2.1328496422618626,0.0003,0.007822412,0.00037489628499315586,0.0910400390625,0.003496541776949016,0.7093228101730347
1458,49,2.00158368,989.0,1003520,688,0.009035173803567886,0.2,0.16655230522155762,480,-2.1133817229419947,0.0003,0.008456321,0.000909435850335285,0.090634765625,0.003430944748724869,0.7038552761077881
1458,50,1.99195868,989.0,1024000,702,-0.011399898678064346,0.2,0.17882418632507324,490,-2.0993087664991616,0.0003,0.008240393,0.000552394325932255,0.09263671875,0.0034227580172591842,0.70249342918396
1458,51,2.03530649,989.0,1044480,716,0.012134241871535778,0.2,0.16946959495544434,500,-2.0896549832075832,0.0003,0.0077983337,-5.275147457723506e-05,0.0907568359375,0.0033695132211141753,0.6966919898986816
1458,52,2.0603025400000003,989.0,1064960,730,-0.002463219454512,0.2,0.1773565411567688,510,-2.082610959410667,0.0003,0.0075384574,0.0007708850421477109,0.095537109375,0.003458967372425832,0.6946578025817871
1458,53,2.1388545,989.0,1085440,744,0.006863079499453306,0.2,0.18159741163253784,520,-2.056525743752718,0.0003,0.008066866,0.0005272177973529323,0.092861328125,0.003547829918097705,0.6849097609519958
1458,54,2.1561958600000004,989.0,1105920,758,0.002429182641208172,0.2,0.18356841802597046,530,-2.015942196473479,0.0003,0.009492913,0.0008009830434457399,0.102822265625,0.00351188307715347,0.6725649833679199
1458,55,2.20105413,989.0,1126400,772,-0.004818178713321686,0.2,0.18397247791290283,540,-2.0161764980852603,0.0003,0.0077126473,0.0007410059441463091,0.09595703125,0.0033698932519109805,0.6755887269973755
1457,56,2.24354225,989.0,1146880,786,-0.005113190971314907,0.2,0.20833337306976318,550,-2.007609728984535,0.0003,0.008995068,0.0012230949568038342,0.1025146484375,0.0033740624771962757,0.6700147390365601
1457,57,2.24878142,989.0,1167360,800,-0.005407099612057209,0.2,0.1992698311805725,560,-1.984966172799468,0.0003,0.008069547,0.0011052772082621233,0.092255859375,0.0036341413757327245,0.6623423099517822
1457,58,2.27185652,989.0,1187840,814,0.021557945758104324,0.2,0.21667295694351196,570,-1.961905837059021,0.0003,0.00865814,0.0007724619735381566,0.099326171875,0.003928430418491189,0.6569664478302002
1458,59,2.28675063,989.0,1208320,828,-2.0819716155529022e-06,0.2,0.2116910219192505,580,-1.9459772812202574,0.0003,0.008461197,0.0008288726837781724,0.100869140625,0.0038740272854920475,0.6503123044967651
1458,60,2.34257975,989.0,1228800,842,-0.011159532703459263,0.2,0.21716594696044922,590,-1.947012854143977,0.0003,0.008603519,0.0010441571888804902,0.10130859375,0.0036017377840107654,0.6527062058448792
1458,61,2.31622242,989.0,1249280,856,-0.005155249498784542,0.2,0.2163901925086975,600,-1.9429448760673405,0.0003,0.0077641667,0.001168562419770751,0.094111328125,0.0038987704295868754,0.6504524350166321
1458,62,2.3651584299999997,989.0,1269760,870,-0.00432993657886982,0.2,0.23528140783309937,610,-1.9363595096766948,0.0003,0.008311605,0.000801895219628932,0.10193359375,0.004083005499269348,0.6512332558631897
1458,63,2.3993819100000002,989.0,1290240,884,-0.00514385849237442,0.2,0.24575316905975342,620,-1.9358254124224186,0.0003,0.0077433153,0.0011642587865935638,0.1048046875,0.003936421115504345,0.6492512226104736
1457,64,2.44107634,989.0,1310720,898,-0.006781725212931633,0.2,0.21629583835601807,630,-1.9278344552591442,0.0003,0.00805763,0.0010723818793485407,0.1059375,0.0037783247730112635,0.6469082236289978
1457,65,2.42657599,989.0,1331200,913,-0.0006122875493019819,0.2,0.2321643829345703,640,-1.9142989752441644,0.0003,0.00969957,0.0014662918310204987,0.112978515625,0.0035473767549046896,0.6411772966384888
1457,66,2.47491971,989.0,1351680,927,-0.002494497923180461,0.2,0.24743765592575073,650,-1.8859492852538824,0.0003,0.009155017,0.0011045711916813162,0.1116455078125,0.004003759967490623,0.6327378749847412
1457,67,2.5261022,989.0,1372160,941,-0.004039138555526733,0.2,0.2506731152534485,660,-1.8563615919277072,0.0003,0.009610543,0.0005411330315109808,0.11212890625,0.003980162594234571,0.6263819336891174
1457,68,2.5416699599999997,989.0,1392640,955,0.0006839761044830084,0.2,0.2468358874320984,670,-1.8374851613119245,0.0003,0.008858619,0.0016430384777777363,0.10826171875,0.00405894894614903,0.6192563772201538
1457,69,2.56153778,989.0,1413120,969,-0.006948473863303661,0.2,0.24923068284988403,680,-1.8312919334322215,0.0003,0.008815839,0.0012286229866731446,0.1079248046875,0.0038200854243768843,0.6170901656150818
1457,70,2.5874843499999995,989.0,1433600,983,0.005747249349951744,0.2,0.27046751976013184,690,-1.8225293683633208,0.0003,0.010135926,0.0006211278225237038,0.1136962890625,0.0037875259157954134,0.6128800511360168
1457,71,2.6053475600000002,989.0,1454080,997,0.02572820335626602,0.2,0.2611110210418701,700,-1.798346238359809,0.0003,0.010100494,0.0014957326136936899,0.1169384765625,0.003839241666973976,0.6077941656112671
1457,72,2.5820852599999995,989.0,1474560,1011,-0.026059819385409355,0.2,0.2871246337890625,710,-1.7901600307226182,0.0003,0.010527721,0.0021874544864112977,0.107587890625,0.004069133163648075,0.603807806968689
1457,73,2.65440881,989.0,1495040,1025,-0.0044315713457763195,0.2,0.25704145431518555,720,-1.7786778157949448,0.0003,0.01053551,0.0008808729666634463,0.1118505859375,0.004237952978692192,0.5991630554199219
1457,74,2.6798056699999995,989.0,1515520,1039,-0.00022414280101656914,0.2,0.26321858167648315,730,-1.7557554011791945,0.0003,0.008977528,0.000750382461847039,0.11732421875,0.004044484893856861,0.594727098941803
1457,75,2.7067907899999994,989.0,1536000,1053,-0.005445387680083513,0.2,0.2690143585205078,740,-1.7319116481393575,0.0003,0.010784433,0.0009801269964373205,0.11455078125,0.0040991103678243235,0.5869619250297546
1457,76,2.75377711,989.0,1556480,1067,-0.01581951417028904,0.2,0.2686506509780884,750,-1.7154699024930595,0.0003,0.0091570495,0.002079017533105798,0.1151025390625,0.004515647869775421,0.5840746164321899
1457,77,2.7891722299999997,989.0,1576960,1081,-0.000321192666888237,0.2,0.2501332759857178,760,-1.6939859015122056,0.0003,0.010045038,0.0008247250561544206,0.1172314453125,0.004205152218746662,0.5783947706222534
1457,78,2.80163916,989.0,1597440,1095,0.02364696003496647,0.2,0.29734694957733154,770,-1.681810207888484,0.0003,0.010422826,0.0014852028612222057,0.1160986328125,0.00430971804253204,0.5739905834197998
1457,79,2.7780428399999995,989.0,1617920,1109,0.012312456965446472,0.2,0.2816566824913025,780,-1.663042249083519,0.0003,0.009380932,0.0015094112594670151,0.116416015625,0.004129478725335502,0.5704132914543152
1457,80,2.8154311199999995,989.0,1638400,1123,-0.00559745728969574,0.2,0.2921157479286194,790,-1.6477768927067518,0.0003,0.010671315,0.001486257990327431,0.1248876953125,0.004485220783535624,0.5652672648429871
1458,81,2.8115829499999996,989.0,1658880,1137,0.024360576644539833,0.2,0.2908792495727539,800,-1.6371386115252973,0.0003,0.009888862,0.0016789540099853184,0.1117919921875,0.004100846701185219,0.5631387829780579
1458,82,2.8620768300000003,989.0,1679360,1151,-0.008389199152588844,0.2,0.2791178226470947,810,-1.6270653668418527,0.0003,0.011364837,0.0020995030827180017,0.1219140625,0.00460836872458458,0.5605223774909973
1458,83,2.9272879100000004,989.0,1699840,1165,-0.010063020512461662,0.2,0.2948063611984253,820,-1.6083309549465776,0.0003,0.010377918,0.0016043806643574498,0.1217529296875,0.004526516967234784,0.5563497543334961
1458,84,3.0008383999999997,989.0,1720320,1179,-0.01145133376121521,0.2,0.285189151763916,830,-1.5907756853103638,0.0003,0.010390278,0.002319964841881301,0.1236767578125,0.004356058689263591,0.5501493215560913
1458,85,3.0569735500000004,989.0,1740800,1193,-0.0017519276589155197,0.2,0.2928832769393921,840,-1.5798534639552235,0.0003,0.010178579,0.001823722975095734,0.12376953125,0.004651995397180145,0.5481748580932617
1458,86,3.11133692,989.0,1761280,1207,0.0208265520632267,0.2,0.27707338333129883,850,-1.5456216249987482,0.0003,0.008949111,0.0012685888496343977,0.1253955078125,0.004977428904021508,0.537106990814209
1458,87,3.08006424,989.0,1781760,1221,0.007434961386024952,0.2,0.26543235778808594,860,-1.528721515610814,0.0003,0.010562131,0.0029466540514840743,0.120732421875,0.004826780064686318,0.5347370505332947
1458,88,3.105775629999999,989.0,1802240,1235,0.00403605354949832,0.2,0.2538596987724304,870,-1.5257026870548724,0.0003,0.010866225,0.0020753115524712483,0.1194873046875,0.0048132276073374666,0.5353759527206421
1458,89,3.12087334,989.0,1822720,1249,0.01585993729531765,0.2,0.2676035761833191,880,-1.5120841137692331,0.0003,0.009653175,0.002381497926398879,0.1207568359375,0.004957250889128772,0.529621958732605
1458,90,3.1798264,989.0,1843200,1263,0.019444063305854797,0.2,0.2633340358734131,890,-1.486518592722714,0.0003,0.011512599,0.0022301157185574995,0.1269189453125,0.0049428867530514255,0.523766815662384
1458,91,3.17027052,989.0,1863680,1277,0.003888238687068224,0.2,0.26508933305740356,900,-1.4704037595167756,0.0003,0.011662891,0.002384117416659137,0.1260888671875,0.004855000885181653,0.5204991102218628
1458,92,3.21610849,989.0,1884160,1291,0.007313471287488937,0.2,0.25939780473709106,910,-1.4453397769108414,0.0003,0.010667239,0.0023619383609911893,0.1286962890625,0.005029614029481309,0.5156905055046082
1458,93,3.2351733300000007,989.0,1904640,1305,-0.02007802203297615,0.2,0.2914966940879822,920,-1.4354674620553851,0.0003,0.0103405025,0.0019288816292828415,0.129990234375,0.004708500272427045,0.5107734203338623
1458,94,3.2525109100000003,989.0,1925120,1319,0.0030791200697422028,0.2,0.29533183574676514,930,-1.4160016380995513,0.0003,0.010014464,0.00250921570812352,0.122216796875,0.005024566496904299,0.5078202486038208
1458,95,3.2613185600000003,989.0,1945600,1333,-0.00993674248456955,0.2,0.29667484760284424,940,-1.4045171861350536,0.0003,0.010639778,0.0016981897190271411,0.1295751953125,0.004690083026143838,0.5055716037750244
1458,96,3.27024858,989.0,1966080,1347,-0.005332862958312035,0.2,0.28971511125564575,950,-1.3933345133066177,0.0003,0.011526904,0.001833439487236319,0.12294921875,0.004780513846562826,0.5020405650138855
1458,97,3.2665901900000005,989.0,1986560,1361,0.008507009595632553,0.2,0.2938852906227112,960,-1.3880682611092925,0.0003,0.011859095,0.0025554359711532017,0.1273583984375,0.0047377101846723235,0.502933144569397
1458,98,3.2443242999999997,989.0,2007040,1375,-0.009259656071662903,0.2,0.28951144218444824,970,-1.3798401178047062,0.0003,0.01898594,0.0035735087741340975,0.1394775390625,0.004275372372940183,0.497816264629364
1459,99,3.2444802,989.0,2027520,1389,-0.020560849457979202,0.2,0.3078126907348633,980,-1.3498602841794491,0.0003,0.01175143,0.002366242157149827,0.1334716796875,0.004559145260755031,0.492609441280365
1459,100,3.27826419,989.0,2048000,1403,-0.002165411366149783,0.2,0.32102495431900024,990,-1.3431160264462232,0.0003,0.009395007,0.0022716947393200825,0.13580078125,0.00501914491505886,0.4902002215385437
1459,101,3.3058409200000005,989.0,2068480,1417,0.01445559598505497,0.2,0.3029436469078064,1000,-1.3389091258868575,0.0003,0.010390927,0.0020716673834249378,0.1226708984375,0.004689878331664659,0.4905449151992798
1459,102,3.31788841,989.0,2088960,1431,-0.009510145522654057,0.2,0.3078879117965698,1010,-1.328936676122248,0.0003,0.011411471,0.0027291224921646064,0.1229541015625,0.004834356038518308,0.4871608018875122
1459,103,3.32159994,989.0,2109440,1445,-0.008558970876038074,0.2,0.3157154321670532,1020,-1.3342577544599772,0.0003,0.010564315,0.0020477082404249812,0.1264599609375,0.0047657101813092595,0.4882633686065674
1459,104,3.3411856899999997,989.0,2129920,1459,-0.007844682782888412,0.2,0.3113137483596802,1030,-1.3197147700563072,0.0003,0.013072124,0.002893101272638887,0.1306982421875,0.00445229034183285,0.48523637652397156
1460,105,3.3281989400000005,989.0,2150400,1472,0.014952709898352623,0.2,0.31900250911712646,1040,-1.3227312206849455,0.0003,0.014466442,0.00308779776780284,0.12841796875,0.004312963558695628,0.4876394271850586
1460,106,3.29720094,989.0,2170880,1486,-0.02377289906144142,0.2,0.329681932926178,1050,-1.3169586668536066,0.0003,0.011689147,0.0021308868498454104,0.1277099609375,0.004310034794252715,0.4834284782409668
1460,107,3.3299745299999994,989.0,2191360,1500,0.007529986556619406,0.2,0.3188258409500122,1060,-1.298149190917611,0.0003,0.011605358,0.00196142634638818,0.1292626953125,0.00442680383912375,0.47957751154899597
1460,108,3.33563712,989.0,2211840,1514,-0.005830184556543827,0.2,0.3220847249031067,1070,-1.2790824077278375,0.0003,0.0109008625,0.002059541554917814,0.1267529296875,0.00477998893296899,0.4741681218147278
1460,109,3.3475681900000005,989.0,2232320,1528,0.01697590947151184,0.2,0.3110504150390625,1080,-1.2610471952334046,0.0003,0.011323099,0.0030361428887408694,0.1275146484375,0.004463283523618884,0.4723805785179138
1460,110,3.3528633699999997,989.0,2252800,1542,0.0036883624270558357,0.2,0.30760395526885986,1090,-1.2589593472704292,0.0003,0.0120515255,0.0021067374353879132,0.1333447265625,0.004491701524239033,0.47218677401542664
1460,111,3.3738420800000006,989.0,2273280,1556,0.00855252519249916,0.2,0.3214479684829712,1100,-1.248329232595861,0.0003,0.0104009565,0.002591501325950958,0.125224609375,0.004464803661285259,0.4687235951423645
1460,112,3.39552949,989.0,2293760,1570,0.017219306901097298,0.2,0.32021307945251465,1110,-1.2176399571448564,0.0003,0.012753102,0.0017960866216162686,0.1387939453125,0.004654578726294858,0.4639708399772644
1460,113,3.4290669499999997,989.0,2314240,1584,0.005861842073500156,0.2,0.3226192593574524,1120,-1.2046193857118488,0.0003,0.012210193,0.002280259877734352,0.13849609375,0.004888079092888802,0.46090298891067505
1460,114,3.44449527,989.0,2334720,1598,-0.002811968559399247,0.2,0.33472293615341187,1130,-1.1969032775238155,0.0003,0.011045474,0.0023882826388580726,0.1297265625,0.004985753625878715,0.4581683278083801
1460,115,3.45340953,989.0,2355200,1612,-0.006654180586338043,0.2,0.3303070664405823,1140,-1.1764865229278803,0.0003,0.012691053,0.002966459501622012,0.135390625,0.004663701567442331,0.4537660479545593
1461,116,3.4396374699999996,989.0,2375680,1625,-0.008011609315872192,0.2,0.32100993394851685,1150,-1.164177436158061,0.0003,0.013077301,0.002391600608389126,0.1396337890625,0.004670332773894188,0.45203709602355957
1461,117,3.429358,989.0,2396160,1639,-0.00998842716217041,0.2,0.3021400570869446,1160,-1.1537456015124916,0.0003,0.011734692,0.0036073780189326498,0.1352685546875,0.004816850917959528,0.4486212134361267
1461,118,3.4140785399999993,989.0,2416640,1653,0.030115976929664612,0.2,0.3155825734138489,1170,-1.1382452395558358,0.0003,0.011139995,0.0027724945472436956,0.1272119140625,0.00439491794375499,0.44638878107070923
1462,119,3.42570798,989.0,2437120,1666,0.013570165261626244,0.2,0.3099674582481384,1180,-1.1142287941277027,0.0003,0.013656311,0.0031983437968301585,0.1393115234375,0.004442141381150577,0.44017988443374634
1462,120,3.4623217600000005,989.0,2457600,1680,-0.012497954070568085,0.2,0.31054621934890747,1190,-1.1096734929084777,0.0003,0.012853446,0.0033910402006586083,0.1409326171875,0.004513969809959235,0.4404594302177429
1462,121,3.47065686,989.0,2478080,1694,0.0006202002987265587,0.2,0.31854814291000366,1200,-1.1150477919355035,0.0003,0.013320969,0.002734011623688275,0.1346337890625,0.004466613318509189,0.4416790008544922
1463,122,3.4837529999999997,989.0,2498560,1707,-0.000541419256478548,0.2,0.3274993300437927,1210,-1.0992563467472791,0.0003,0.013575229,0.0027923230179294476,0.1368310546875,0.004640829669588129,0.43961137533187866
1463,123,3.4504730699999997,989.0,2519040,1721,0.007495244033634663,0.2,0.3272297978401184,1220,-1.079570659324527,0.0003,0.01310645,0.0024727081335731782,0.147451171875,0.0046275241877083316,0.435139536857605
1463,124,3.40465911,989.0,2539520,1735,0.04586562141776085,0.2,0.32046931982040405,1230,-1.0620717041194438,0.0003,0.013375113,0.0032155628777400126,0.146455078125,0.004491964855260449,0.432492196559906
1463,125,3.32276511,989.0,2560000,1749,0.00944786798208952,0.2,0.2937759757041931,1240,-1.0437311429530383,0.0003,0.011722861,0.0029919026605784893,0.1427001953125,0.00448295697249705,0.4298935532569885
1463,126,3.2580230799999996,989.0,2580480,1763,-0.006792514584958553,0.2,0.3022897243499756,1250,-1.0353768552839755,0.0003,0.012955275,0.003455307684635045,0.1474072265625,0.004463621001887077,0.4271729588508606
1463,127,3.2529659599999996,989.0,2600960,1777,0.009938092902302742,0.2,0.3105383515357971,1260,-1.0030219355970622,0.0003,0.011865681,0.0038166434773302172,0.142177734375,0.004539979874607525,0.42036330699920654
1463,128,3.30090014,989.0,2621440,1791,-0.019795751199126244,0.2,0.29509323835372925,1270,-0.9831955768726766,0.0003,0.012329845,0.0024865504425542894,0.1501806640625,0.004461110360971361,0.4175643026828766
1463,129,3.3589094600000005,989.0,2641920,1805,0.02224273607134819,0.2,0.3125343322753906,1280,-0.9656142376922071,0.0003,0.012338427,0.0035336677203304133,0.149443359375,0.004497163438645657,0.4125182032585144
1463,130,3.4273769,989.0,2662400,1818,-0.012723235413432121,0.2,0.28424394130706787,1290,-0.9476088901981712,0.0003,0.0142664295,0.0030964069500623737,0.1508642578125,0.004306228372297482,0.41019880771636963
1463,131,3.4197888599999997,989.0,2682880,1832,-0.02765347622334957,0.2,0.31917864084243774,1300,-0.9343819403462112,0.0003,0.0134608,0.0035493850854982157,0.156259765625,0.004530705505276273,0.40839970111846924
1464,132,3.416632989999999,989.0,2703360,1846,-0.005870410241186619,0.2,0.3095587491989136,1310,-0.9130714516155422,0.0003,0.012446406,0.003300599818758201,0.14318359375,0.0042399487510556355,0.40448325872421265
