Step,StepGlobal,Balance,Action,Position,Reward,TotalReward,Done,Wins,Losses,TotalTrades,TimeLimit.truncated,Truncated
999,999,7030.630000000008,0.105233744,0,0.0,-0.2628071037631285,True,78,99,177,"{'r': -0.262807, 'l': 989, 't': 5.127743}",False
999,1988,5592.73999999999,0.8922572,1,0.0,-0.4947942740912442,True,74,100,174,"{'r': -0.494794, 'l': 989, 't': 10.237153}",False
999,2977,12053.519999999995,1.0,0,-0.021911705636768686,0.2753070056497027,True,84,92,176,"{'r': 0.275307, 'l': 989, 't': 18.949696}",False
999,3966,19823.060000000005,1.0,2,0.0,0.7707932240499976,True,88,78,166,"{'r': 0.770793, 'l': 989, 't': 24.039355}",False
999,4955,16305.130000000006,-0.8081473,0,-0.016874886946035617,0.5809348172025939,True,85,83,168,"{'r': 0.580935, 'l': 989, 't': 32.751066}",False
999,5944,6184.099999999992,0.31674024,0,-0.02820883115087198,-0.38560036335827597,True,70,109,179,"{'r': -0.3856, 'l': 989, 't': 37.781323}",False
999,6933,5960.7300000000005,0.2577136,1,0.0,-0.41715949807296226,True,69,102,171,"{'r': -0.417159, 'l': 989, 't': 46.481826}",False
999,7922,18912.529999999995,-1.0,2,0.0,0.7225670569684239,True,94,79,173,"{'r': 0.722567, 'l': 989, 't': 51.600544}",False
999,8911,8842.959999999988,1.0,2,0.0,-0.03804580198617619,True,82,100,182,"{'r': -0.038046, 'l': 989, 't': 60.358293}",False
999,9900,4977.8699999999935,0.737569,0,0.028205117612552025,-0.6140589172184123,True,75,98,173,"{'r': -0.614059, 'l': 989, 't': 65.363235}",False
999,10889,16976.729999999996,0.1358751,2,0.0,0.6264664793722741,True,100,80,180,"{'r': 0.626466, 'l': 989, 't': 74.020721}",False
999,11878,11510.590000000006,0.6692952,0,0.021910012606758,0.22900574208351596,True,84,85,169,"{'r': 0.229006, 'l': 989, 't': 79.132435}",False
999,12867,6332.72,-0.60780305,0,-0.028209712194335948,-0.36506183537903303,True,83,90,173,"{'r': -0.365062, 'l': 989, 't': 87.882344}",False
999,13856,13859.199999999992,-0.046234675,0,0.0,0.4131678381264261,True,81,91,172,"{'r': 0.413168, 'l': 989, 't': 92.990051}",False
999,14845,13509.010000000015,0.51371133,0,0.06346627242318824,0.40209354158078203,True,95,81,176,"{'r': 0.402094, 'l': 989, 't': 101.647674}",False
999,15834,18264.11000000002,1.0,0,0.06220713728642128,0.696811040923843,True,88,87,175,"{'r': 0.696811, 'l': 989, 't': 106.706715}",False
999,16823,9568.000000000013,-0.5495536,2,0.0,0.03588725219423143,True,85,89,174,"{'r': 0.035887, 'l': 989, 't': 115.154875}",False
999,17812,10701.99,0.70222795,1,0.0,0.1523118464748765,True,86,86,172,"{'r': 0.152312, 'l': 989, 't': 120.212553}",False
999,18801,6762.060000000007,0.39913517,0,0.0,-0.2993508161379933,True,82,98,180,"{'r': -0.299351, 'l': 989, 't': 128.869271}",False
999,19790,11167.440000000013,0.35914487,2,0.0,0.19387738984204944,True,82,89,171,"{'r': 0.193877, 'l': 989, 't': 133.959451}",False
999,20779,15195.720000000001,-1.0,0,-0.021912121085339693,0.49978251804495666,True,91,81,172,"{'r': 0.499783, 'l': 989, 't': 142.457199}",False
999,21768,11958.289999999994,0.75465167,1,0.0,0.27058086818915295,True,81,87,168,"{'r': 0.270581, 'l': 989, 't': 147.572407}",False
999,22757,16512.540000000008,0.107485,0,-0.021912078031235956,0.596394393267641,True,97,85,182,"{'r': 0.596394, 'l': 989, 't': 156.299297}",False
999,23746,21201.390000000014,1.0,2,0.0,0.8419434721224143,True,97,70,167,"{'r': 0.841943, 'l': 989, 't': 161.404628}",False
999,24735,35933.03999999997,-0.60986155,2,0.0,1.404314729675628,True,89,85,174,"{'r': 1.404315, 'l': 989, 't': 170.108665}",False
999,25724,19431.629999999997,-0.9415671,2,0.0,0.7827687928538536,True,86,86,172,"{'r': 0.782769, 'l': 989, 't': 175.10856}",False
999,26713,18741.149999999994,-0.55891985,2,0.0,0.7172956759638048,True,93,72,165,"{'r': 0.717296, 'l': 989, 't': 183.806206}",False
999,27702,26528.390000000003,-0.16022508,2,0.0,1.0772539687783909,True,94,80,174,"{'r': 1.077254, 'l': 989, 't': 188.897029}",False
