Step,StepGlobal,Balance,Action,Position,Reward,TotalReward,Done,Wins,Losses,TotalTrades,TimeLimit.truncated,Truncated
216,216,8508.519999999997,1.0,1,0.0,-0.15803042601480652,True,15,26,41,"{'r': -0.15803, 'l': 206, 't': 0.593532}",False
216,422,10235.720000000003,0.3288126,1,0.0,0.028140893905159413,True,15,17,32,"{'r': 0.028141, 'l': 206, 't': 0.774151}",False
216,628,11965.829999999998,0.06789741,1,0.0,0.18869245780890542,True,17,15,32,"{'r': 0.188692, 'l': 206, 't': 0.957882}",False
216,834,9414.850000000004,1.0,1,0.0,-0.05511530097868715,True,17,22,39,"{'r': -0.055115, 'l': 206, 't': 1.144737}",False
216,1040,11017.339999999998,1.0,1,0.0,0.1013212211874015,True,18,15,33,"{'r': 0.101321, 'l': 206, 't': 1.325869}",False
216,1246,8557.439999999999,1.0,2,0.0,-0.14975140011973698,True,16,22,38,"{'r': -0.149751, 'l': 206, 't': 1.507812}",False
216,1452,11790.550000000003,0.59786016,1,0.0,0.17383965917233968,True,16,14,30,"{'r': 0.17384, 'l': 206, 't': 1.685966}",False
216,1658,11342.799999999997,1.0,1,0.0,0.13091841139913615,True,21,15,36,"{'r': 0.130918, 'l': 206, 't': 1.868308}",False
216,1864,10814.3,-0.4508978,0,0.0,0.08343043145238646,True,19,18,37,"{'r': 0.08343, 'l': 206, 't': 2.053864}",False
216,2070,10751.769999999995,-0.42750487,0,0.0,0.08188371071550318,True,22,15,37,"{'r': 0.081884, 'l': 206, 't': 2.678432}",False
216,2276,11829.980000000003,-0.08490461,1,0.0,0.17198574598726035,True,19,13,32,"{'r': 0.171986, 'l': 206, 't': 2.855919}",False
216,2482,7842.2,1.0,1,0.0,-0.23817511827976137,True,13,23,36,"{'r': -0.238175, 'l': 206, 't': 3.041216}",False
216,2688,12764.030000000002,0.5815623,1,0.0,0.2525019732484571,True,17,10,27,"{'r': 0.252502, 'l': 206, 't': 3.217523}",False
216,2894,9626.559999999996,1.0,1,0.0,-0.03275649613548985,True,13,23,36,"{'r': -0.032756, 'l': 206, 't': 3.396956}",False
216,3100,9314.459999999997,-0.776034,2,0.0,-0.06648068629790585,True,16,17,33,"{'r': -0.066481, 'l': 206, 't': 3.57564}",False
216,3306,10983.729999999996,0.85483813,0,-0.00866715524524003,0.09857206970424684,True,20,16,36,"{'r': 0.098572, 'l': 206, 't': 3.75448}",False
216,3512,10268.19,1.0,1,0.0,0.03194035033984325,True,23,18,41,"{'r': 0.03194, 'l': 206, 't': 3.937585}",False
216,3718,9985.800000000005,0.95492566,1,0.0,0.004261635651037586,True,17,19,36,"{'r': 0.004262, 'l': 206, 't': 4.121759}",False
216,3924,10284.149999999994,0.064577006,2,0.0,0.03245219122051093,True,20,14,34,"{'r': 0.032452, 'l': 206, 't': 4.300991}",False
216,4130,11658.3,1.0,1,0.0,0.15920305691991649,True,21,16,37,"{'r': 0.159203, 'l': 206, 't': 4.860409}",False
216,4336,9625.179999999995,0.25876182,2,0.0,-0.031273593966863696,True,14,20,34,"{'r': -0.031274, 'l': 206, 't': 5.045833}",False
216,4542,11663.529999999995,0.7194413,1,0.0,0.15940848061152832,True,20,13,33,"{'r': 0.159408, 'l': 206, 't': 5.22504}",False
216,4748,8902.349999999999,1.0,2,0.0,-0.10985957090763036,True,15,22,37,"{'r': -0.10986, 'l': 206, 't': 5.40571}",False
216,4954,10827.739999999998,0.8065406,1,0.0,0.08754330368820545,True,16,14,30,"{'r': 0.087543, 'l': 206, 't': 5.584942}",False
216,5160,10236.92,-0.5562678,0,0.042147388095788337,0.031027553484009644,True,18,20,38,"{'r': 0.031028, 'l': 206, 't': 5.766113}",False
216,5366,8883.46,-1.0,2,0.0,-0.11380394696479389,True,13,25,38,"{'r': -0.113804, 'l': 206, 't': 5.947753}",False
216,5572,10184.260000000002,0.3144443,0,0.0,0.023160102194885616,True,18,19,37,"{'r': 0.02316, 'l': 206, 't': 6.135782}",False
216,5778,11389.150000000005,0.3956023,2,0.0,0.13673382535449194,True,20,17,37,"{'r': 0.136734, 'l': 206, 't': 6.316793}",False
216,5984,9670.550000000005,0.55942714,2,0.0,-0.029224124433022188,True,17,19,36,"{'r': -0.029224, 'l': 206, 't': 6.497306}",False
216,6190,10491.090000000002,0.73732054,1,0.0,0.054677154948453224,True,18,17,35,"{'r': 0.054677, 'l': 206, 't': 7.054948}",False
216,6396,9807.630000000003,1.0,0,-0.008667411946170062,-0.014143247909955555,True,19,18,37,"{'r': -0.014143, 'l': 206, 't': 7.242359}",False
216,6602,11001.669999999996,0.6951294,2,0.0,0.1013291566397338,True,19,14,33,"{'r': 0.101329, 'l': 206, 't': 7.431335}",False
216,6808,10362.810000000003,0.75179136,1,0.0,0.04109863143174121,True,14,20,34,"{'r': 0.041099, 'l': 206, 't': 7.635118}",False
216,7014,9527.429999999998,-0.10345647,1,0.0,-0.0432698313713942,True,17,19,36,"{'r': -0.04327, 'l': 206, 't': 7.833451}",False
216,7220,9681.950000000004,0.74465203,0,-0.023148138806099675,-0.026669904207051762,True,18,18,36,"{'r': -0.02667, 'l': 206, 't': 8.027819}",False
216,7426,9319.739999999998,0.8065406,2,0.0,-0.06427084077517967,True,10,22,32,"{'r': -0.064271, 'l': 206, 't': 8.212512}",False
216,7632,9836.24,-0.7429333,2,0.0,-0.011633266740287428,True,16,19,35,"{'r': -0.011633, 'l': 206, 't': 8.393937}",False
216,7838,10638.360000000002,-0.4781753,1,0.0,0.06838243450316525,True,18,16,34,"{'r': 0.068382, 'l': 206, 't': 8.579894}",False
216,8044,9998.359999999997,-1.0,2,0.0,0.0034029919662185455,True,17,17,34,"{'r': 0.003403, 'l': 206, 't': 8.771275}",False
216,8250,9788.420000000004,0.16792832,0,0.0,-0.01655691593275128,True,14,18,32,"{'r': -0.016557, 'l': 206, 't': 9.384}",False
216,8456,10957.860000000002,-0.14271131,0,0.0,0.09764325261802978,True,18,19,37,"{'r': 0.097643, 'l': 206, 't': 9.571668}",False
216,8662,9288.95,-0.06595117,0,0.0,-0.06917266352392101,True,12,21,33,"{'r': -0.069173, 'l': 206, 't': 9.763948}",False
216,8868,9670.610000000002,-1.0,0,0.02729107577254425,-0.02672950822139379,True,13,20,33,"{'r': -0.02673, 'l': 206, 't': 9.954435}",False
216,9074,11209.660000000002,1.0,1,0.0,0.11867955210917398,True,19,15,34,"{'r': 0.11868, 'l': 206, 't': 10.143991}",False
216,9280,11149.250000000005,-0.046729565,0,0.0,0.11653354344865349,True,19,18,37,"{'r': 0.116534, 'l': 206, 't': 10.341273}",False
216,9486,10852.300000000001,-1.0,2,0.0,0.08785278329374287,True,16,21,37,"{'r': 0.087853, 'l': 206, 't': 10.530751}",False
216,9692,9583.059999999998,1.0,1,0.0,-0.03640935980122814,True,17,17,34,"{'r': -0.036409, 'l': 206, 't': 10.714931}",False
216,9898,10109.359999999999,0.3425908,0,0.0,0.015861336166540813,True,18,19,37,"{'r': 0.015861, 'l': 206, 't': 10.90062}",False
216,10104,10462.220000000005,-0.14249003,1,0.0,0.049305945917614634,True,18,15,33,"{'r': 0.049306, 'l': 206, 't': 11.087433}",False
216,10310,10999.839999999997,0.67769516,2,0.0,0.09985369773551656,True,18,16,34,"{'r': 0.099854, 'l': 206, 't': 11.660719}",False
216,10516,9110.259999999997,0.5838369,1,0.0,-0.08907914305652266,True,14,20,34,"{'r': -0.089079, 'l': 206, 't': 11.83891}",False
216,10722,10164.369999999997,-0.047647357,2,0.0,0.020484446862270675,True,18,18,36,"{'r': 0.020484, 'l': 206, 't': 12.017503}",False
216,10928,9134.18,-0.05938074,2,0.0,-0.0852095671401561,True,15,19,34,"{'r': -0.08521, 'l': 206, 't': 12.201821}",False
216,11134,10706.929999999997,0.99245185,0,-0.027292672623292633,0.07313163930568078,True,19,17,36,"{'r': 0.073132, 'l': 206, 't': 12.38148}",False
216,11340,10707.480000000003,-0.8675479,2,0.0,0.07644700933464949,True,21,13,34,"{'r': 0.076447, 'l': 206, 't': 12.560568}",False
216,11546,9917.720000000001,0.5737795,1,0.0,-0.002899045031945144,True,12,22,34,"{'r': -0.002899, 'l': 206, 't': 12.739059}",False
216,11752,10864.539999999999,0.9120778,1,0.0,0.08968380994136264,True,19,18,37,"{'r': 0.089684, 'l': 206, 't': 12.918834}",False
216,11958,11488.689999999997,-0.19878072,1,0.0,0.1438398041888972,True,22,15,37,"{'r': 0.14384, 'l': 206, 't': 13.0997}",False
216,12164,11512.899999999992,0.2661749,2,0.0,0.1477656043510038,True,20,17,37,"{'r': 0.147766, 'l': 206, 't': 13.285653}",False
