time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/fps,train/clip_fraction,train/entropy_loss,train/n_updates,train/explained_variance,train/approx_kl,train/std,train/clip_range,train/policy_gradient_loss,train/value_loss,train/loss,train/learning_rate
160,225280,989.0,11,0.09402132,1403,0.0524169921875,-2.738275711610913,100,-0.007809996604919434,0.0056874086,0.9533157348632812,0.2,-0.0007480748728266917,0.0016849017443564662,-0.014525050297379494,0.0003
174,245760,989.0,12,0.10221371000000001,1404,0.051474609375,-2.7330983799695967,110,0.0038622617721557617,0.0049566836,0.9483988285064697,0.2,-0.0012851840216899291,0.0014776875688949076,-0.013257368467748165,0.0003
189,266240,989.0,13,0.12825692999999996,1405,0.0507470703125,-2.718983895480633,120,0.009159207344055176,0.0061647794,0.9391229748725891,0.2,-0.0003009316205861978,0.001476704013402923,0.022151008248329163,0.0003
203,286720,989.0,14,0.15302843000000002,1405,0.0594921875,-2.710468805730343,130,0.012922704219818115,0.0053336574,0.9372900724411011,0.2,-0.00012335293300566263,0.001589058135286905,-0.023128708824515343,0.0003
218,307200,989.0,15,0.19603567000000002,1406,0.051875,-2.701582531109452,140,0.018739521503448486,0.0052334256,0.9341654777526855,0.2,-0.0016167603757639881,0.0017091380443162052,-0.023409418761730194,0.0003
233,327680,989.0,16,0.23631798000000004,1406,0.0685546875,-2.6805153065919876,150,0.0291559100151062,0.006694128,0.9256740212440491,0.2,-0.001098027989792172,0.0017114680805025272,-0.016190502792596817,0.0003
247,348160,989.0,17,0.27993053,1406,0.0592919921875,-2.653990237414837,160,0.029496073722839355,0.0062598614,0.9093570709228516,0.2,-0.001878839089476969,0.0015319061237823917,-0.00486722681671381,0.0003
261,368640,989.0,18,0.28896909,1407,0.06328125,-2.6369485333561897,170,0.018999814987182617,0.0064867437,0.9053547978401184,0.2,-0.0003361583990044892,0.0015225516458122002,0.023987561464309692,0.0003
276,389120,989.0,19,0.3190909,1407,0.0615478515625,-2.6265356744080783,180,0.03427565097808838,0.004747265,0.9004687070846558,0.2,-0.0011266677566163707,0.0016649848114684573,-0.016745630651712418,0.0003
290,409600,989.0,20,0.37630258999999994,1407,0.062998046875,-2.615976307764649,190,0.03722459077835083,0.0077200457,0.8961736559867859,0.2,-0.0009670559879305075,0.0015009877437296383,-0.0009575565345585346,0.0003
305,430080,989.0,21,0.45459954,1407,0.0551123046875,-2.6065905130654574,200,0.022465944290161133,0.005219232,0.8866962194442749,0.2,-0.0004309952705807518,0.00150650037887317,-0.005597411654889584,0.0003
320,450560,989.0,22,0.5055299,1407,0.058369140625,-2.5842668671905993,210,0.030092597007751465,0.005078704,0.8789483308792114,0.2,-0.0014875461951305625,0.0015546870915932231,-0.00044533703476190567,0.0003
334,471040,989.0,23,0.5591198900000001,1407,0.059931640625,-2.573716845661402,220,0.038191020488739014,0.0052831615,0.8757425546646118,0.2,-0.0010745191395108123,0.001503973971848609,-0.004735986702144146,0.0003
349,491520,989.0,24,0.58936034,1407,0.0798388671875,-2.564287787824869,230,0.03222048282623291,0.015309408,0.8719908595085144,0.2,-0.0001658616306667682,0.0014742080740325037,0.005465712398290634,0.0003
363,512000,989.0,25,0.63341917,1407,0.0679638671875,-2.552517379894853,240,0.05590057373046875,0.0067302226,0.865463376045227,0.2,-0.0001661914687429089,0.0015044135832613392,-0.026315100491046906,0.0003
378,532480,989.0,26,0.62349017,1407,0.1274853515625,-2.5399749129265548,250,0.06196397542953491,0.012731956,0.8631283044815063,0.2,0.0046889176445256454,0.0016184784958022647,-0.02055460587143898,0.0003
392,552960,989.0,27,0.61084187,1408,0.066484375,-2.5361185765266416,260,0.059725165367126465,0.0062906654,0.8587979674339294,0.2,-0.0014343471510801465,0.0016060121960072137,0.0011527235619723797,0.0003
407,573440,989.0,28,0.63139076,1408,0.0602685546875,-2.5175453070551157,270,0.057260096073150635,0.0065802024,0.8529040813446045,0.2,-0.0005584256273868959,0.0014496383911500744,-0.005526494234800339,0.0003
421,593920,989.0,29,0.62804872,1408,0.09248046875,-2.5096903984993695,280,0.05838334560394287,0.011412297,0.8496553897857666,0.2,-0.00038021081942133604,0.0015686183208163129,-0.009265327826142311,0.0003
436,614400,989.0,30,0.62634573,1408,0.0677294921875,-2.5009764524549247,290,0.06183344125747681,0.006990429,0.847058117389679,0.2,-0.000542616535021807,0.0015955451948320841,-0.005967091303318739,0.0003
450,634880,989.0,31,0.6354934900000001,1408,0.1062451171875,-2.487640483006835,300,0.07469218969345093,0.012207409,0.8403393030166626,0.2,0.0020081343973288313,0.0016729597106314032,0.03650995343923569,0.0003
465,655360,989.0,32,0.6771356499999999,1408,0.0687451171875,-2.4700030368566512,310,0.05258810520172119,0.006578295,0.830909013748169,0.2,-0.0012688020714267624,0.0016509874069561192,-0.006569049786776304,0.0003
480,675840,989.0,33,0.69709224,1407,0.0735498046875,-2.4583229306340217,320,0.06077611446380615,0.0063891,0.8286556005477905,0.2,-0.001261257830192335,0.0015313661700929516,-0.016402965411543846,0.0003
494,696320,989.0,34,0.7803372500000002,1406,0.0816748046875,-2.4468604426085947,330,0.07033050060272217,0.017032955,0.8261041641235352,0.2,4.820517060579732e-05,0.0014450062931246066,0.013105001300573349,0.0003
509,716800,989.0,35,0.8424045099999999,1406,0.0705322265625,-2.4370980126410724,340,0.0643010139465332,0.0061423224,0.8206185102462769,0.2,-0.0011365241229941603,0.001556427907125908,0.00531115522608161,0.0003
524,737280,989.0,36,0.9082969599999999,1406,0.0637060546875,-2.4153852582722903,350,0.06378579139709473,0.006736759,0.8108882904052734,0.2,-0.0005315892939688637,0.0014975036067698966,-0.007371490355581045,0.0003
539,757760,989.0,37,0.9518167000000001,1405,0.0876318359375,-2.4065463879704474,360,0.06815803050994873,0.015095321,0.8110395073890686,0.2,0.00038567366122151727,0.0014903229524679774,0.013034461066126823,0.0003
553,778240,989.0,38,1.0156332700000004,1405,0.1085205078125,-2.395305308550596,370,0.06115919351577759,0.01636776,0.8042500019073486,0.2,0.004889943607413443,0.0014688729211411555,-0.008280910551548004,0.0003
568,798720,989.0,39,1.04312669,1405,0.071767578125,-2.380819278135896,380,0.07013291120529175,0.0066586407,0.7978300452232361,0.2,-0.0012198926329438108,0.0015034967741121364,0.01206145528703928,0.0003
582,819200,989.0,40,1.07441381,1405,0.079697265625,-2.3668007370829582,390,0.06708812713623047,0.006588798,0.7934156656265259,0.2,-0.0008658167655812576,0.0016941380190655764,-0.003657337510958314,0.0003
597,839680,989.0,41,1.12301101,1405,0.0847216796875,-2.350452956855297,400,0.0923042893409729,0.0072244867,0.7885174751281738,0.2,-0.002038708901964128,0.0015577770064919604,0.009236969985067844,0.0003
612,860160,989.0,42,1.1483355400000002,1405,0.079755859375,-2.324372696354985,410,0.09743726253509521,0.007315533,0.7760206460952759,0.2,-0.0006141640034911689,0.0016369128472069861,-0.009001472033560276,0.0003
626,880640,989.0,43,1.2270510000000001,1404,0.0876904296875,-2.3022634119540455,420,0.09935736656188965,0.0076141013,0.7696865797042847,0.2,-0.0008611851729801856,0.0016762393953467835,-0.010189792141318321,0.0003
642,901120,989.0,44,1.2506792,1403,0.0808349609375,-2.276620428785682,430,0.11704409122467041,0.0073371828,0.7592488527297974,0.2,-0.0008463601737457794,0.0015784597547644807,0.0025392326060682535,0.0003
658,921600,989.0,45,1.3029058599999999,1400,0.0796240234375,-2.2531614653021097,440,0.1002083420753479,0.0065693455,0.7496972680091858,0.2,-0.00020364316500490532,0.001590593260989408,0.0010736677795648575,0.0003
674,942080,989.0,46,1.3282479999999999,1396,0.07919921875,-2.2330752754211427,450,0.12561196088790894,0.008015242,0.7450918555259705,0.2,-0.00044597446321859024,0.00162836744571905,-0.016099926084280014,0.0003
690,962560,989.0,47,1.3709488300000001,1394,0.0838037109375,-2.22582225382328,460,0.1305018663406372,0.007542475,0.7405253648757935,0.2,-0.001344891700136941,0.0017009753328056832,0.0022857359144836664,0.0003
706,983040,989.0,48,1.4372674099999998,1391,0.0924658203125,-2.1914636974781754,470,0.12268054485321045,0.007890758,0.7274211645126343,0.2,-0.0009252413370995782,0.00165917067670307,0.01185913011431694,0.0003
722,1003520,989.0,49,1.4687585200000002,1388,0.0856396484375,-2.1625488314032553,480,0.138594388961792,0.008583379,0.7167598009109497,0.2,-0.00045797463797498495,0.0016598452023754361,-0.003037787042558193,0.0003
738,1024000,989.0,50,1.5522520400000002,1386,0.0864453125,-2.1480424097180366,490,0.12842720746994019,0.0074794167,0.7155309319496155,0.2,-0.0003164918691618368,0.0016164628858132345,-0.0037473514676094055,0.0003
754,1044480,989.0,51,1.62468162,1383,0.0897314453125,-2.1239351096004246,500,0.12529981136322021,0.008033866,0.7038613557815552,0.2,-0.0003859200738952495,0.0017999562577097094,0.02581186220049858,0.0003
770,1064960,989.0,52,1.6787064299999996,1381,0.09265625,-2.0999918412417173,510,0.13128316402435303,0.008415098,0.6978398561477661,0.2,-0.0005486491697956808,0.0017263785162140266,0.04916444048285484,0.0003
786,1085440,989.0,53,1.6623394100000002,1379,0.0927197265625,-2.0856482437998056,520,0.11070859432220459,0.007319437,0.6927397847175598,0.2,-0.00026910280692391095,0.0016690060645123594,-0.0026506492868065834,0.0003
802,1105920,989.0,54,1.7312670799999998,1377,0.0863916015625,-2.0651885833591224,530,0.13301146030426025,0.007902722,0.6866199970245361,0.2,0.0004831790851312689,0.0017112327725044452,0.011015469208359718,0.0003
819,1126400,989.0,55,1.71268777,1375,0.0926953125,-2.0532101149111988,540,0.14985758066177368,0.006896085,0.6828701496124268,0.2,0.0004869371780660003,0.0016878593504952733,0.011307163164019585,0.0003
835,1146880,989.0,56,1.7549034700000001,1373,0.0935791015625,-2.033682081773877,550,0.1474648118019104,0.0076928884,0.6753878593444824,0.2,0.0003159544913796708,0.0016940134739525093,0.010951011441648006,0.0003
851,1167360,989.0,57,1.7969218,1371,0.0930810546875,-2.024719909802079,560,0.14546775817871094,0.0070485286,0.6726077198982239,0.2,0.0005948875745525584,0.0017215265311278927,-0.0017693727277219296,0.0003
866,1187840,989.0,58,1.8181134399999999,1370,0.0932763671875,-2.0178957625478504,570,0.15632998943328857,0.008764628,0.6706265211105347,0.2,0.0004101655253907666,0.0018953528166639445,0.0029825307428836823,0.0003
882,1208320,989.0,59,1.83807309,1368,0.088154296875,-1.997721789367497,580,0.15573662519454956,0.0076606087,0.6641307473182678,0.2,0.0003212976922804955,0.0016807911175783375,-0.013860675506293774,0.0003
898,1228800,989.0,60,1.83758452,1366,0.087255859375,-1.9762018433585764,590,0.15715330839157104,0.007811831,0.6587859392166138,0.2,0.0010506716145027893,0.0016738768034701935,-0.02321336232125759,0.0003
914,1249280,989.0,61,1.8489426899999999,1365,0.09970703125,-1.9465358996018767,600,0.15629178285598755,0.0089040175,0.6471123695373535,0.2,-8.063919085543603e-06,0.0018166850300258375,0.022521978244185448,0.0003
930,1269760,989.0,62,1.8725378499999998,1364,0.0935302734375,-1.9374038407951593,610,0.15590983629226685,0.008623953,0.6453863382339478,0.2,0.00019722516590263693,0.0016958884169071097,0.007845970802009106,0.0003
946,1290240,989.0,63,1.8922737400000003,1362,0.098642578125,-1.9076409320905805,620,0.15920603275299072,0.008969593,0.6386028528213501,0.2,0.0005356643708364573,0.001799340109264449,-0.004930131137371063,0.0003
962,1310720,989.0,64,1.9145982300000006,1361,0.09833984375,-1.8930897514894605,630,0.16415423154830933,0.0077650794,0.6326596736907959,0.2,0.00037222636310616506,0.0018840162981541653,0.005237473174929619,0.0003
978,1331200,989.0,65,1.9261995100000002,1360,0.1012744140625,-1.8717897149547935,640,0.15974271297454834,0.009134555,0.6271452903747559,0.2,0.00024269099099910818,0.0018163670994363202,0.0012171838898211718,0.0003
994,1351680,989.0,66,1.9374398,1359,0.101240234375,-1.8516785454005003,650,0.15263646841049194,0.009446527,0.6212480068206787,0.2,0.0002590296541166026,0.0017210699206771096,-0.001708909752778709,0.0003
1010,1372160,989.0,67,1.9220646,1358,0.1044287109375,-1.822869685664773,660,0.1560477614402771,0.009599855,0.6122622489929199,0.2,-2.9352223791647702e-05,0.001689128889447602,-0.03628310188651085,0.0003
1026,1392640,989.0,68,1.9498942,1357,0.1065087890625,-1.7986761770397424,670,0.168873131275177,0.008769373,0.6067912578582764,0.2,0.0002211313063162379,0.0017323540675533878,-0.006818512454628944,0.0003
1041,1413120,989.0,69,1.96787551,1356,0.103291015625,-1.7866150058433414,680,0.17504990100860596,0.008333038,0.6049642562866211,0.2,0.0010593237478315131,0.001823790783946606,0.005270863883197308,0.0003
1057,1433600,989.0,70,2.0174813499999997,1355,0.109521484375,-1.7699328393489122,690,0.1884366273880005,0.008411632,0.5999556183815002,0.2,0.0004238877423631493,0.0018120883086157847,-0.008238891139626503,0.0003
1073,1454080,989.0,71,2.04134709,1354,0.10810546875,-1.7458017659187317,700,0.17447173595428467,0.010029873,0.5924428105354309,0.2,0.0011070009050308726,0.0019684206044257736,-0.00466184550896287,0.0003
1089,1474560,989.0,72,2.06272402,1353,0.1023095703125,-1.722568185776472,710,0.18342751264572144,0.0090707,0.5869162082672119,0.2,0.0008348497305996716,0.001945443618024001,-0.004489951767027378,0.0003
1105,1495040,989.0,73,2.0978179,1352,0.1146923828125,-1.6978909063339234,720,0.1816089153289795,0.010059849,0.5797061920166016,0.2,0.0006845850408717524,0.0019512755670984916,-0.003474220633506775,0.0003
1121,1515520,989.0,74,2.1159834699999998,1351,0.1085693359375,-1.6862406080961228,730,0.19508236646652222,0.008550177,0.578278660774231,0.2,0.0009654060628963634,0.001854302656647633,-0.014315683394670486,0.0003
1137,1536000,989.0,75,2.13895172,1350,0.1141064453125,-1.6665664680674672,740,0.18454724550247192,0.009240667,0.5737780332565308,0.2,0.0010005970652855467,0.0018687190271157305,-0.004967294633388519,0.0003
1152,1556480,989.0,76,2.17430057,1350,0.1137890625,-1.6624122344329952,750,0.2035670280456543,0.008641047,0.5710603594779968,0.2,0.0019447395397583023,0.0019093061885905626,-0.010576004162430763,0.0003
1168,1576960,989.0,77,2.2078683,1349,0.12220703125,-1.6455292749032377,760,0.20584839582443237,0.010296373,0.5685024261474609,0.2,0.000493454944662517,0.0018116234445551527,0.016267351806163788,0.0003
1184,1597440,989.0,78,2.21110487,1348,0.113427734375,-1.6322479320690035,770,0.2019960880279541,0.009246518,0.5622765421867371,0.2,0.0006423332801205106,0.0019167953694159223,0.028681615367531776,0.0003
1200,1617920,989.0,79,2.24435895,1348,0.110810546875,-1.6021127616986632,780,0.1871720552444458,0.009228495,0.5566920042037964,0.2,0.0015850448748096825,0.001991545461187343,0.001944195944815874,0.0003
1215,1638400,989.0,80,2.2771882800000003,1347,0.1108349609375,-1.5870767087861894,790,0.19314616918563843,0.0095175635,0.5505151748657227,0.2,0.0019592493830714376,0.0018598947334430703,0.011769416742026806,0.0003
1231,1658880,989.0,81,2.34013143,1346,0.1216748046875,-1.5660980055481195,800,0.21384763717651367,0.009225419,0.5475264191627502,0.2,0.0010080945001391228,0.001798568160902505,0.017602941021323204,0.0003
1246,1679360,989.0,82,2.41069356,1346,0.113876953125,-1.5578957921266556,810,0.19075512886047363,0.009789008,0.5455290675163269,0.2,0.0013086644548457116,0.0018632508779228374,0.010902194306254387,0.0003
1262,1699840,989.0,83,2.46566049,1346,0.1129296875,-1.5430807149782777,820,0.21449273824691772,0.009340117,0.541114330291748,0.2,0.001688000181748066,0.001980833568268281,-0.0008293166756629944,0.0003
1278,1720320,989.0,84,2.5332307700000003,1345,0.11646484375,-1.517763267196715,830,0.20393866300582886,0.009960011,0.5330561995506287,0.2,0.0019364353554556146,0.001965447521288297,0.008461333811283112,0.0003
1294,1740800,989.0,85,2.60160413,1345,0.123544921875,-1.491795651204884,840,0.20762121677398682,0.009896455,0.5283044576644897,0.2,0.00173941568529699,0.001983751260831923,0.014778466895222664,0.0003
1309,1761280,989.0,86,2.6104852200000006,1344,0.1189208984375,-1.4820260175690054,850,0.23602592945098877,0.009698553,0.5270870327949524,0.2,0.0022691500843211544,0.002201686311636877,-0.018041539937257767,0.0003
1326,1781760,989.0,87,2.62855837,1343,0.1168701171875,-1.4698974076285958,860,0.22269147634506226,0.009973447,0.5239025950431824,0.2,0.002135518253635382,0.0020767594079734407,-0.0045006233267486095,0.0003
1341,1802240,989.0,88,2.653639610000001,1343,0.1098828125,-1.4610260850563646,870,0.22218012809753418,0.009274768,0.5204069018363953,0.2,0.002027763463120209,0.001945003678301873,-0.00047641678247600794,0.0003
1357,1822720,989.0,89,2.6576312700000004,1342,0.11302734375,-1.4558034332096577,880,0.20807242393493652,0.009004384,0.5205670595169067,0.2,0.0020699320401763545,0.002001354904004984,0.0007043336518108845,0.0003
1373,1843200,989.0,90,2.6379545099999997,1342,0.127109375,-1.449843585267663,890,0.22095590829849243,0.011228804,0.5187822580337524,0.2,0.0018280412403692025,0.001992787975104875,0.019401337951421738,0.0003
1389,1863680,989.0,91,2.6500351799999997,1341,0.1194677734375,-1.4381898017972707,900,0.20995163917541504,0.009945394,0.5171165466308594,0.2,0.001852750240068417,0.002090078892852034,-0.0006939928280189633,0.0003
1405,1884160,989.0,92,2.6829052599999996,1340,0.12076171875,-1.4315766777843237,910,0.22202551364898682,0.01080116,0.516157865524292,0.2,0.00233822424794198,0.00202144663209765,0.008735463954508305,0.0003
1421,1904640,989.0,93,2.68923294,1339,0.11833984375,-1.4150503645464778,920,0.22451555728912354,0.011749966,0.51141756772995,0.2,0.002260323806403903,0.0019659161276467784,-0.02643333002924919,0.0003
1437,1925120,989.0,94,2.71921241,1339,0.1287744140625,-1.3953452941775322,930,0.22762548923492432,0.012149574,0.5065865516662598,0.2,0.0015896526694996283,0.0019772191699848917,0.02286974899470806,0.0003
1453,1945600,989.0,95,2.767215479999999,1338,0.1232861328125,-1.3866135156154633,940,0.2270798683166504,0.011355644,0.5025721788406372,0.2,0.0018379264455870726,0.0019223232014155655,-0.00015420012641698122,0.0003
1469,1966080,989.0,96,2.78996148,1338,0.12681640625,-1.3671259247139096,950,0.2289445400238037,0.010968621,0.5002444982528687,0.2,0.0015834976566839031,0.001972478697425686,-0.00477535929530859,0.0003
1484,1986560,989.0,97,2.7989857000000007,1337,0.13470703125,-1.341604117564857,960,0.23171669244766235,0.010052221,0.4940461218357086,0.2,0.0011231614134158008,0.0018819784600418643,0.01852789707481861,0.0003
1500,2007040,989.0,98,2.8205037999999996,1337,0.1218505859375,-1.3247260980680584,970,0.24395060539245605,0.010208336,0.4914763271808624,0.2,0.0025327818263031075,0.0019621432422718497,0.009771096520125866,0.0003
1516,2027520,989.0,99,2.84362365,1337,0.1284375,-1.3102180739119649,980,0.23221492767333984,0.011879672,0.4882841110229492,0.2,0.0026899834205687512,0.0019668316723436873,-0.01406077016144991,0.0003
1532,2048000,989.0,100,2.8325084899999995,1336,0.12927734375,-1.293691066801548,990,0.24527764320373535,0.010492699,0.484153151512146,0.2,0.002179673781065503,0.0022258796708592853,0.02212982065975666,0.0003
1547,2068480,989.0,101,2.86058104,1336,0.1279638671875,-1.2800910325720907,1000,0.23134267330169678,0.011369909,0.4814203977584839,0.2,0.002036077839875361,0.002026381015457446,-0.006545999087393284,0.0003
1563,2088960,989.0,102,2.8492989399999997,1335,0.13111328125,-1.2730893794819713,1010,0.2336280345916748,0.009986694,0.48018163442611694,0.2,0.0031441592013288755,0.0020011988405713053,-0.01935053989291191,0.0003
1579,2109440,989.0,103,2.8379404399999997,1335,0.13357421875,-1.2527087209746242,1020,0.23073416948318481,0.011249764,0.4764268100261688,0.2,0.002768456606572727,0.0021120395151046976,-0.01157405972480774,0.0003
1595,2129920,989.0,104,2.8461082100000006,1335,0.1357763671875,-1.2389626848325133,1030,0.23171836137771606,0.010977078,0.4727330207824707,0.2,0.0019816176699532662,0.0021074936156583136,0.013689139857888222,0.0003
1610,2150400,989.0,105,2.84359577,1334,0.128125,-1.2240541315823794,1040,0.23166710138320923,0.011329578,0.46893101930618286,0.2,0.0024529190389148427,0.002040250236295833,0.010283619165420532,0.0003
1626,2170880,989.0,106,2.830140509999999,1334,0.1357080078125,-1.2151602805405854,1050,0.23332661390304565,0.010977499,0.4680907726287842,0.2,0.002390319125552196,0.002045213728579256,-0.004124978091567755,0.0003
1642,2191360,989.0,107,2.84134277,1334,0.1372998046875,-1.1945326345786453,1060,0.2329035997390747,0.012328101,0.46428051590919495,0.2,0.0020188364753266795,0.0020501288738341826,0.002449301304295659,0.0003
1658,2211840,989.0,108,2.86106273,1333,0.14337890625,-1.172045165784657,1070,0.2318928837776184,0.011682009,0.4608672261238098,0.2,0.0031935306201921775,0.0020670249139584486,-0.008930431678891182,0.0003
1674,2232320,989.0,109,2.8624206500000002,1333,0.1405859375,-1.158938944414258,1080,0.2387073040008545,0.011427468,0.4598907232284546,0.2,0.002517938710807357,0.0020588375065381114,-0.0005199081497266889,0.0003
1690,2252800,989.0,110,2.8884914199999994,1332,0.146025390625,-1.1535970352217555,1090,0.23092234134674072,0.013593486,0.45788323879241943,0.2,0.003230232967980555,0.0019065065475660959,0.006094393320381641,0.0003
1706,2273280,989.0,111,2.8942264500000006,1332,0.143935546875,-1.1401017256081105,1100,0.23709005117416382,0.0123028625,0.4565792977809906,0.2,0.003014167552028084,0.0020810783203342,0.009670639410614967,0.0003
1722,2293760,989.0,112,2.9006296099999997,1331,0.138388671875,-1.128360084220767,1110,0.25956225395202637,0.01250461,0.45544856786727905,0.2,0.003291228322777897,0.0019923790995380842,0.023517074063420296,0.0003
1738,2314240,989.0,113,2.89945419,1331,0.1432275390625,-1.1203954308480024,1120,0.2504510283470154,0.012296973,0.45307227969169617,0.2,0.0028621900315920355,0.0020779113284152117,0.015298319980502129,0.0003
1754,2334720,989.0,114,2.9063498400000003,1330,0.1370166015625,-1.1188612436503171,1130,0.24504315853118896,0.012249159,0.4533107876777649,0.2,0.0033158557710703464,0.002116698196023208,-0.01726110652089119,0.0003
1770,2355200,989.0,115,2.9144502599999997,1330,0.142294921875,-1.1042088827490806,1140,0.2342730164527893,0.011940604,0.4499778747558594,0.2,0.002788419602729846,0.002015149427988945,-0.0010098721832036972,0.0003
1786,2375680,989.0,116,2.9329980399999998,1330,0.14568359375,-1.0799995234236122,1150,0.24726855754852295,0.012838224,0.4453907608985901,0.2,0.003362194223300321,0.0019922838994170886,-0.019015487283468246,0.0003
1802,2396160,989.0,117,2.9727094199999993,1329,0.1393310546875,-1.0518109513819218,1160,0.23989170789718628,0.012804705,0.4404728412628174,0.2,0.002990003817394609,0.0020450340346542363,0.015915455296635628,0.0003
1818,2416640,989.0,118,2.9654789500000005,1329,0.13962890625,-1.0472574149817229,1170,0.258192777633667,0.0115817655,0.43873292207717896,0.2,0.0031709423311986028,0.002047750983692822,-0.012501249089837074,0.0003
1833,2437120,989.0,119,2.98091553,1328,0.1498681640625,-1.0356260470300913,1180,0.24386858940124512,0.013819438,0.43563172221183777,0.2,0.003018181857623858,0.002171513611574483,-0.005357490386813879,0.0003
1849,2457600,989.0,120,3.016566230000001,1329,0.142392578125,-1.0337320709601046,1190,0.24569183588027954,0.013724783,0.4377235174179077,0.2,0.002991326405608561,0.002193521603185218,0.007167232688516378,0.0003
1864,2478080,989.0,121,3.0409725300000003,1328,0.1460546875,-1.0329467605426907,1200,0.25238800048828125,0.011896192,0.4366515278816223,0.2,0.0031161490063823295,0.0021393738082770143,-0.026871008798480034,0.0003
1880,2498560,989.0,122,3.0416307700000003,1328,0.135712890625,-1.0338657800480724,1210,0.24315381050109863,0.01153543,0.43826961517333984,0.2,0.0034452001193130853,0.002271996983290592,8.509703911840916e-05,0.0003
1897,2519040,989.0,123,3.0706560399999994,1327,0.1415673828125,-1.030425932444632,1220,0.253176212310791,0.011991668,0.4367324709892273,0.2,0.0027370284756761975,0.0020953536007073128,0.007856864482164383,0.0003
1913,2539520,989.0,124,3.1013572500000004,1327,0.1481103515625,-1.0205993082001805,1230,0.24901098012924194,0.013879443,0.43481874465942383,0.2,0.0033502202399540693,0.0021732553803303746,0.0016798097640275955,0.0003
1928,2560000,989.0,125,3.11026331,1327,0.141845703125,-1.0017237876541913,1240,0.24707335233688354,0.01127581,0.4318862557411194,0.2,0.003802091756951995,0.0022483620212369717,0.008970353752374649,0.0003
1944,2580480,989.0,126,3.11777359,1326,0.136123046875,-0.9826965414173902,1250,0.26965636014938354,0.012418409,0.42577943205833435,0.2,0.004048994247204974,0.002144068844918365,-0.0033434159122407436,0.0003
1961,2600960,989.0,127,3.1140067700000005,1326,0.1466796875,-0.9419344622641802,1260,0.25362181663513184,0.013209033,0.4185780882835388,0.2,0.003254209487349726,0.002224434603995178,0.07319305837154388,0.0003
1977,2621440,989.0,128,3.10976331,1325,0.1432275390625,-0.9382193337380886,1270,0.250419557094574,0.012624672,0.418059378862381,0.2,0.00309766233942355,0.0022175869145030446,0.027440190315246582,0.0003
1993,2641920,989.0,129,3.11139561,1325,0.145556640625,-0.9286893332935869,1280,0.27500027418136597,0.012723602,0.4158107042312622,0.2,0.0035332409162219846,0.0022743563804397127,-0.00678226025775075,0.0003
2010,2662400,989.0,130,3.09466465,1324,0.145478515625,-0.9112493238598108,1290,0.25173747539520264,0.013719509,0.4132741093635559,0.2,0.0029492727834440303,0.0021338243032187165,0.0019112369045615196,0.0003
2027,2682880,989.0,131,3.0838452299999997,1323,0.142294921875,-0.893249564114958,1300,0.2530456781387329,0.0138633475,0.410709410905838,0.2,0.0036675068267504685,0.002084030512669415,-0.0011139721609652042,0.0003
