time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/policy_gradient_loss,train/clip_range,train/approx_kl,train/entropy_loss,train/loss,train/std,train/n_updates,train/clip_fraction,train/explained_variance,train/value_loss,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
969,196608,24,202,-0.0014424340362893418,0.2,0.0078730825,-2.5760541470721363,0.01131866592913866,0.8733948469161987,230,0.076171875,-0.01887798309326172,0.0011109448311117376,0.0003,0.05713708333333334,4989.0
968,204800,25,211,-0.00023294397342397133,0.2,0.008047318,-2.5525319727137683,-0.014618180692195892,0.8649724721908569,240,0.09561767578125,-0.012410521507263184,0.0011702453062753192,0.0003,0.059077249999999984,4989.0
968,212992,26,219,0.000882426181487972,0.2,0.009036391,-2.5459902139380572,-0.010961567051708698,0.8635317087173462,250,0.0911376953125,-0.009207367897033691,0.0010066192257454532,0.0003,0.059077249999999984,4989.0
968,221184,27,228,-0.0015995216206647455,0.2,0.008212461,-2.5418039567768576,0.0019872579723596573,0.8636015057563782,260,0.0943115234375,-0.012122750282287598,0.0008672139360214714,0.0003,0.05731740909090907,4989.0
968,229376,28,236,3.466595953796059e-05,0.2,0.007094429,-2.534987137839198,-0.0018739085644483566,0.8600643277168274,270,0.083203125,-0.019908547401428223,0.0008140997323380361,0.0003,0.05731740909090907,4989.0
967,237568,29,245,-0.0019022019892872776,0.2,0.0071039973,-2.5384015215560796,0.010115813463926315,0.8649712800979614,280,0.0846435546875,-0.01338803768157959,0.001160813375372527,0.0003,0.05731740909090907,4989.0
967,245760,30,254,0.000739749263448175,0.2,0.006406784,-2.550508773326874,0.00891771912574768,0.8681386113166809,290,0.06640625,-0.02592933177947998,0.0009305503549285277,0.0003,0.020407729166666663,4989.0
967,253952,31,262,-0.0009288872139222804,0.2,0.006251269,-2.547277790307999,-0.0031777597032487392,0.8663756847381592,300,0.06395263671875,-0.005888223648071289,0.0010753928294434446,0.0003,0.020407729166666663,4989.0
966,262144,32,271,0.0007735265899100341,0.2,0.006059187,-2.532339749485254,-0.007463257759809494,0.8582717180252075,310,0.07052001953125,-0.016520261764526367,0.0007742629157064584,0.0003,0.03532525,4989.0
966,270336,33,279,-0.0013831699838192436,0.2,0.0056722043,-2.531394448503852,-0.009483431465923786,0.8586661219596863,320,0.06705322265625,-0.02443075180053711,0.0008682041921019845,0.0003,0.03532525,4989.0
966,278528,34,288,0.0010391787938715425,0.2,0.0060661463,-2.534580314345658,-0.012624824419617653,0.8605772256851196,330,0.065625,-0.008374929428100586,0.0009613923524511847,0.0003,0.03532525,4989.0
966,286720,35,296,0.0008563472994865152,0.2,0.007307619,-2.538039952516556,-0.001314219320192933,0.8612399101257324,340,0.06334228515625,-0.00850069522857666,0.0009636497813289679,0.0003,0.026795303571428564,4989.0
966,294912,36,305,-0.00024824996216921136,0.2,0.00794516,-2.528247903101146,0.015057262033224106,0.8571101427078247,350,0.07525634765625,-0.014471769332885742,0.0010765652358259103,0.0003,0.026795303571428564,4989.0
966,303104,37,313,-0.0007099859114532592,0.2,0.008234583,-2.523937090858817,0.010871987789869308,0.8553916215896606,360,0.0753662109375,-0.00434422492980957,0.0009665906577538408,0.0003,0.021682483333333325,4989.0
