Step,StepGlobal,Balance,Action,Position,Reward,TotalReward,Done,Wins,Losses,TotalTrades,TimeLimit.truncated,Truncated
999,999,8990.760000000007,-0.3438062,1,0.0,-0.015426089282107478,True,88,86,174,"{'r': -0.015426, 'l': 989, 't': 4.93036}",False
999,1988,6902.640000000002,0.025629897,2,0.0,-0.2895605084696124,True,84,97,181,"{'r': -0.289561, 'l': 989, 't': 9.980475}",False
999,2977,25836.3,0.34622592,1,0.0,1.0446280337308969,True,99,84,183,"{'r': 1.044628, 'l': 989, 't': 18.461516}",False
999,3966,7273.880000000002,0.004734412,2,0.0,-0.22281407408952097,True,82,102,184,"{'r': -0.222814, 'l': 989, 't': 23.575831}",False
999,4955,12653.61,1.0,1,0.0,0.33403384223494315,True,78,84,162,"{'r': 0.334034, 'l': 989, 't': 32.36182}",False
999,5944,14157.120000000004,1.0,1,0.0,0.4432979954534249,True,92,81,173,"{'r': 0.443298, 'l': 989, 't': 37.360045}",False
999,6933,6664.779999999997,-0.60788995,2,0.0,-0.3092160021279487,True,87,95,182,"{'r': -0.309216, 'l': 989, 't': 46.08417}",False
999,7922,10575.720000000003,-0.050759114,1,0.0,0.1545044617636236,True,86,92,178,"{'r': 0.154504, 'l': 989, 't': 51.156866}",False
999,8911,8297.360000000008,-0.25978512,2,0.0,-0.09334601595252096,True,80,101,181,"{'r': -0.093346, 'l': 989, 't': 59.701094}",False
999,9900,17042.15999999998,-0.7302092,0,0.004076481605753074,0.6198604705153836,True,91,86,177,"{'r': 0.61986, 'l': 989, 't': 64.805022}",False
999,10889,4627.639999999998,-1.0,0,-0.007006001772421814,-0.6690919216695846,True,80,105,185,"{'r': -0.669092, 'l': 989, 't': 73.456333}",False
999,11878,6911.769999999995,-1.0,0,-0.007005213683440809,-0.261845035372245,True,88,93,181,"{'r': -0.261845, 'l': 989, 't': 78.470006}",False
999,12867,11748.109999999999,-0.23473215,1,0.0,0.2525667415918481,True,75,87,162,"{'r': 0.252567, 'l': 989, 't': 87.183308}",False
999,13856,24086.24999999999,-0.51621634,1,0.0,0.9709773654336207,True,91,73,164,"{'r': 0.970977, 'l': 989, 't': 92.237112}",False
999,14845,15815.739999999998,1.0,1,0.0,0.5486387755883914,True,90,79,169,"{'r': 0.548639, 'l': 989, 't': 100.842686}",False
999,15834,10499.179999999995,-0.28274155,0,0.0,0.1450151703597578,True,85,80,165,"{'r': 0.145015, 'l': 989, 't': 105.955626}",False
999,16823,9972.490000000003,-0.66860163,2,0.0,0.11036995138878576,True,84,84,168,"{'r': 0.11037, 'l': 989, 't': 114.489772}",False
999,17812,15049.509999999991,-1.0,2,0.0,0.4917648374573524,True,93,72,165,"{'r': 0.491765, 'l': 989, 't': 119.564639}",False
999,18801,15176.470000000008,0.85848624,0,0.007002885687877312,0.5040622144133255,True,87,86,173,"{'r': 0.504062, 'l': 989, 't': 128.244999}",False
999,19790,27092.42999999999,0.44302917,1,0.0,1.1025258564300016,True,90,72,162,"{'r': 1.102526, 'l': 989, 't': 133.325419}",False
999,20779,15580.120000000006,-0.0523483,1,0.0,0.5485215179838115,True,81,90,171,"{'r': 0.548522, 'l': 989, 't': 141.860915}",False
999,21768,6582.429999999998,1.0,1,0.0,-0.3061740482946649,True,76,91,167,"{'r': -0.306174, 'l': 989, 't': 146.852298}",False
999,22757,17340.16,-0.20529124,1,0.0,0.6419940345075801,True,85,74,159,"{'r': 0.641994, 'l': 989, 't': 155.259923}",False
999,23746,16885.519999999986,1.0,1,0.0,0.627844188858113,True,81,90,171,"{'r': 0.627844, 'l': 989, 't': 160.316962}",False
999,24735,15264.089999999997,0.49237984,0,0.0,0.514557017257013,True,88,84,172,"{'r': 0.514557, 'l': 989, 't': 169.027814}",False
999,25724,5315.9,1.0,2,0.0,-0.5215383767854849,True,69,98,167,"{'r': -0.521538, 'l': 989, 't': 174.080875}",False
999,26713,38528.24999999999,0.04996954,1,0.0,1.4686394093471946,True,95,70,165,"{'r': 1.468639, 'l': 989, 't': 182.784443}",False
999,27702,29065.800000000007,0.6250737,1,0.0,1.194271111364781,True,93,72,165,"{'r': 1.194271, 'l': 989, 't': 187.86806}",False
999,28691,22732.879999999994,-0.70888424,2,0.0,0.9413204525478137,True,84,81,165,"{'r': 0.94132, 'l': 989, 't': 196.59263}",False
999,29680,21878.51999999999,-1.0,0,0.011498482880801969,0.9129244520201981,True,89,82,171,"{'r': 0.912924, 'l': 989, 't': 201.673449}",False
999,30669,12602.530000000006,0.36890486,0,0.0,0.31313629797404646,True,91,82,173,"{'r': 0.313136, 'l': 989, 't': 206.759461}",False
999,31658,17561.34000000001,-0.2950701,0,0.0,0.6496439840546535,True,94,80,174,"{'r': 0.649644, 'l': 989, 't': 215.431652}",False
999,32647,47016.270000000004,1.0,0,0.007003534858537076,1.659850536965072,True,97,61,158,"{'r': 1.659851, 'l': 989, 't': 220.339585}",False
999,33636,24198.390000000007,0.65369266,1,0.0,0.9864790611486575,True,84,78,162,"{'r': 0.986479, 'l': 989, 't': 228.888079}",False
999,34625,21830.209999999995,-0.1521695,2,0.0,0.8886528364033265,True,89,81,170,"{'r': 0.888653, 'l': 989, 't': 233.8174}",False
999,35614,27961.860000000004,-0.5178492,2,0.0,1.1314165297979921,True,88,65,153,"{'r': 1.131417, 'l': 989, 't': 242.171587}",False
999,36603,20406.279999999988,-0.35450202,1,0.0,0.802559123183602,True,92,66,158,"{'r': 0.802559, 'l': 989, 't': 247.178559}",False
