rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/fps,time/iterations,rollout/ep_rew_mean,train/approx_kl,train/value_loss,train/std,train/explained_variance,train/n_updates,train/policy_gradient_loss,train/loss,train/clip_range,train/entropy_loss,train/clip_fraction,train/learning_rate
989.0,10,20480,1965,1,0.05564115000000001,,,,,,,,,,,
989.0,24,40960,1673,2,-0.014496099999999994,0.0037228079,0.007587573275231989,0.9937976598739624,-36.815208435058594,10,-0.0018956130419246619,0.009570205584168434,0.2,-2.826707269102335,0.0342626953125,0.0003
989.0,38,61440,1598,3,0.01194713333333334,0.0045744507,0.0020627135278482455,0.9942781925201416,-0.5496734380722046,20,-0.0017956327692081686,-0.0012834025546908379,0.2,-2.830182414799929,0.0365625,0.0003
989.0,52,81920,1565,4,0.04752381250000001,0.0052302177,0.0018019159851064615,0.9869336485862732,-0.07500874996185303,30,-0.002105956311133923,-0.009256688877940178,0.2,-2.8106271047890186,0.0416650390625,0.0003
989.0,66,102400,1543,5,0.05604277000000001,0.0057303044,0.0018485356556266197,0.9756579399108887,-0.025742173194885254,40,-0.002052836216898868,0.0044657448306679726,0.2,-2.792229512706399,0.0564208984375,0.0003
989.0,80,122880,1527,6,0.0679245,0.0067356424,0.0017459567983860325,0.9626434445381165,-0.009782791137695312,50,-0.001406260245566955,-0.0046407063491642475,0.2,-2.7645204246044157,0.0638134765625,0.0003
989.0,94,143360,1516,7,0.09028457999999999,0.005929861,0.001599667687478359,0.959498941898346,-0.012959837913513184,60,-0.001605556206777692,0.01404441799968481,0.2,-2.7541708222776653,0.0556640625,0.0003
989.0,108,163840,1510,8,0.12366442999999999,0.0056877015,0.00173195611932897,0.9563066959381104,8.422136306762695e-05,70,-0.001973055535781896,0.001964717172086239,0.2,-2.754681208655238,0.050283203125,0.0003
989.0,122,184320,1506,9,0.1457789,0.005491615,0.0016951619741121249,0.9488215446472168,0.012002348899841309,80,-0.002008168646862032,0.003584939055144787,0.2,-2.735532081723213,0.06080078125,0.0003
989.0,136,204800,1503,10,0.21865430999999996,0.0062935166,0.001783807749652624,0.9421496987342834,0.01265871524810791,90,-0.002466047980415169,-0.01668960228562355,0.2,-2.7188934686034916,0.0593310546875,0.0003
989.0,150,225280,1500,11,0.25548888000000003,0.0060356217,0.0017252127838401066,0.9344837069511414,0.015499770641326904,100,-0.0014208661147858948,-0.009572588838636875,0.2,-2.708165812343359,0.05591796875,0.0003
989.0,164,245760,1498,12,0.33076397999999996,0.008066712,0.001658929073237232,0.9268889427185059,0.02184396982192993,110,-0.001020557568554068,-0.0027651230338960886,0.2,-2.686589733287692,0.0896728515625,0.0003
989.0,178,266240,1494,13,0.37483087000000004,0.007633864,0.0016463477899378632,0.915621280670166,0.03831648826599121,120,-0.0012236725467664655,-0.011665886268019676,0.2,-2.662760070115328,0.079296875,0.0003
989.0,192,286720,1492,14,0.41157629999999995,0.006492293,0.0016989091639879916,0.908902645111084,0.027090072631835938,130,-0.0018100297990895342,-0.001235060510225594,0.2,-2.648720253184438,0.058798828125,0.0003
989.0,206,307200,1489,15,0.49924169000000007,0.007031186,0.0016757528004200139,0.8961195945739746,0.05293571949005127,140,-0.0014837333795730955,-0.014853812754154205,0.2,-2.6241882010549307,0.074990234375,0.0003
989.0,220,327680,1488,16,0.58101562,0.006104942,0.0017587838005420054,0.8927640914916992,0.04849076271057129,150,-0.001977949456049828,-0.029328543692827225,0.2,-2.6124385786801576,0.07171875,0.0003
989.0,234,348160,1487,17,0.71870404,0.006597869,0.0017496453458079487,0.8791858553886414,0.04770916700363159,160,-0.0026871192775433884,-0.0233607180416584,0.2,-2.5834354770183565,0.0746875,0.0003
989.0,247,368640,1486,18,0.8416492999999999,0.008566327,0.0018692480163554138,0.8663989901542664,0.06246602535247803,170,-0.0014440322275913785,-0.006416946183890104,0.2,-2.5533361396938563,0.0935986328125,0.0003
989.0,261,389120,1486,19,0.91255987,0.00746755,0.0017611315187423316,0.8542603254318237,0.04317069053649902,180,-0.001940283871081192,0.0001885867677628994,0.2,-2.5263918332010507,0.0831591796875,0.0003
989.0,275,409600,1485,20,0.9493157499999999,0.0068697585,0.0017778667964557825,0.8397663831710815,0.05328106880187988,190,-0.0023235442164877894,-0.01999049261212349,0.2,-2.493375812396407,0.0771337890625,0.0003
989.0,289,430080,1485,21,1.04217124,0.0078589795,0.0018201006001618224,0.8318935632705688,0.056209027767181396,200,-0.0009851574769709258,-0.01209708210080862,0.2,-2.472308481410146,0.077353515625,0.0003
989.0,303,450560,1486,22,1.0720268699999997,0.0063375607,0.0019086910084661214,0.8232497572898865,0.04631263017654419,210,-0.0012967472332820762,0.012235010974109173,0.2,-2.4570492585003376,0.073134765625,0.0003
989.0,316,471040,1486,23,1.13355672,0.008429671,0.0018956509949930478,0.8170912265777588,0.07590949535369873,220,-0.000872729782568058,0.025184234604239464,0.2,-2.439847936108708,0.082705078125,0.0003
989.0,330,491520,1486,24,1.2120326799999999,0.0071442975,0.001818831376531307,0.8137023448944092,0.07604098320007324,230,-0.00177330729435198,0.0555812306702137,0.2,-2.4247749277949335,0.0775146484375,0.0003
989.0,344,512000,1486,25,1.31220803,0.0070825256,0.001979768730034266,0.8076697587966919,0.081920325756073,240,-0.0014669850608333946,0.006722304504364729,0.2,-2.4095727594941856,0.077705078125,0.0003
989.0,358,532480,1486,26,1.3345479400000004,0.007205793,0.0018714740791983787,0.7962689995765686,0.09683161973953247,250,-0.0015364808261801954,-0.013948136940598488,0.2,-2.389842182546854,0.0816796875,0.0003
989.0,372,552960,1485,27,1.4222662,0.008711862,0.001869640827535477,0.7843449711799622,0.0904320478439331,260,-0.0024906509451102466,-0.01170406024903059,0.2,-2.352780658006668,0.0935498046875,0.0003
989.0,385,573440,1485,28,1.4639318700000004,0.008510148,0.0020382598291689646,0.7724851369857788,0.10949939489364624,270,-0.001247698901570402,0.007083255797624588,0.2,-2.3271529471129178,0.0847314453125,0.0003
989.0,399,593920,1485,29,1.5917531399999998,0.00737309,0.0019086781476289616,0.768796443939209,0.08645343780517578,280,-0.0009919896748033352,-0.008927145041525364,0.2,-2.312222950309515,0.0877978515625,0.0003
989.0,413,614400,1485,30,1.68947786,0.007861001,0.0020419342991590383,0.7631558179855347,0.10443681478500366,290,-0.0006259160616900772,0.015463289804756641,0.2,-2.299127102419734,0.0859130859375,0.0003
989.0,427,634880,1486,31,1.7462107199999999,0.007256291,0.0019967261115380096,0.7513399124145508,0.09747427701950073,300,-0.000777527406316949,0.004324520006775856,0.2,-2.269654042348266,0.0847900390625,0.0003
989.0,440,655360,1486,32,1.8302806000000005,0.0074683363,0.001890421147672896,0.7474448680877686,0.12606054544448853,310,-0.0008716063119936734,-0.006240775343030691,0.2,-2.25503365136683,0.091591796875,0.0003
989.0,454,675840,1486,33,1.88334464,0.008155549,0.0019407062365280581,0.744125485420227,0.10496687889099121,320,-0.0012339052924653516,-0.01302320696413517,0.2,-2.240638838633895,0.09611328125,0.0003
989.0,468,696320,1486,34,1.95241033,0.008318799,0.0019662476403755134,0.7385604977607727,0.08789753913879395,330,-0.0007333308148372452,-0.0058201891370117664,0.2,-2.2283784410357477,0.0932861328125,0.0003
989.0,482,716800,1486,35,2.00578996,0.008566396,0.001970559984383726,0.7382147908210754,0.11936384439468384,340,-0.001243856707442319,-0.013898530974984169,0.2,-2.223152338936925,0.1009912109375,0.0003
989.0,496,737280,1486,36,2.0608697799999995,0.008532072,0.0020116767153740512,0.73653244972229,0.12286406755447388,350,-0.00025617092789616437,0.011125853285193443,0.2,-2.2177942761033775,0.094580078125,0.0003
989.0,509,757760,1486,37,2.1093650299999998,0.018639928,0.0020168353749613743,0.7324959635734558,0.13685768842697144,360,-3.4214690822409465e-05,-0.020592110231518745,0.2,-2.2054693663865326,0.10185546875,0.0003
989.0,523,778240,1486,38,2.16214232,0.01056225,0.0019745841551230114,0.724481463432312,0.12570613622665405,370,0.00581440306166769,-0.0072416868060827255,0.2,-2.191079348176718,0.122314453125,0.0003
989.0,537,798720,1486,39,2.18276299,0.007939121,0.0021287500528524104,0.7228686213493347,0.13516253232955933,380,-0.00038240620415308513,-0.017389941960573196,0.2,-2.1733852189779284,0.0996728515625,0.0003
989.0,551,819200,1485,40,2.22953293,0.009192264,0.001976009303070896,0.7204684019088745,0.15799182653427124,390,-0.0005346779733372386,-0.016656329855322838,0.2,-2.1693768157064914,0.102255859375,0.0003
989.0,565,839680,1485,41,2.2520256599999997,0.009302758,0.0020837501566165883,0.7132149934768677,0.153863787651062,400,0.0001743737422657432,-0.003437293926253915,0.2,-2.1494584731012583,0.1045947265625,0.0003
989.0,579,860160,1485,42,2.2855296000000003,0.009169673,0.0019668211305179286,0.7033315300941467,0.17542821168899536,410,-0.000419755920447642,-0.021991165354847908,0.2,-2.124231045842171,0.11033203125,0.0003
989.0,592,880640,1485,43,2.39950321,0.009390443,0.0021169195032962307,0.6952426433563232,0.15798091888427734,420,3.15885512100067e-05,0.0029227938503026962,0.2,-2.0925690484046937,0.10806640625,0.0003
989.0,606,901120,1484,44,2.44949989,0.019044556,0.0021740029405918904,0.6969254016876221,0.17806023359298706,430,0.00842250888919807,0.00532336113974452,0.2,-2.0958264861255884,0.1266455078125,0.0003
989.0,620,921600,1484,45,2.47075399,0.01969744,0.002092117859174323,0.6929118633270264,0.17680656909942627,440,0.006055993683839915,-0.005323298741132021,0.2,-2.085391943231225,0.1272509765625,0.0003
989.0,634,942080,1483,46,2.54038381,0.080808766,0.0021944950199394952,0.6914006471633911,0.18068736791610718,450,0.014491386707522907,0.0767441987991333,0.2,-2.068936019837856,0.175654296875,0.0003
989.0,648,962560,1483,47,2.5266993200000005,0.02096056,0.0022272683544724715,0.6932510137557983,0.18795084953308105,460,0.005282116103335284,-0.002689121989533305,0.2,-2.0807207344472407,0.1363671875,0.0003
989.0,662,983040,1483,48,2.5141517700000002,0.04056103,0.0023692240088348626,0.689911961555481,0.18985605239868164,470,0.005484978920285357,-0.005728326737880707,0.2,-2.068565299063921,0.129619140625,0.0003
989.0,676,1003520,1483,49,2.5297587,0.009237086,0.002226988960683229,0.682783305644989,0.20426273345947266,480,0.00018145715701393784,-0.005737801548093557,0.2,-2.0542866603285073,0.1171484375,0.0003
989.0,690,1024000,1483,50,2.57552103,0.01662786,0.00232189438682326,0.6871604323387146,0.18627583980560303,490,0.003765695828042226,-0.0011189104989171028,0.2,-2.0573067716509104,0.1261328125,0.0003
989.0,704,1044480,1482,51,2.5655069100000003,0.024761362,0.002284824893504265,0.6777559518814087,0.16730457544326782,500,0.002689399075024994,-0.009851178154349327,0.2,-2.045216462686658,0.13353515625,0.0003
989.0,718,1064960,1482,52,2.6024089699999995,0.018016882,0.0023138714767992497,0.6712220907211304,0.18841558694839478,510,0.0022716311074327676,0.012508552521467209,0.2,-2.0174128734320402,0.1358935546875,0.0003
989.0,731,1085440,1483,53,2.6599717199999997,0.016741868,0.002348114689884824,0.6671861410140991,0.20287108421325684,520,0.004842214813397732,-0.004225803539156914,0.2,-2.009941899701953,0.130908203125,0.0003
989.0,745,1105920,1483,54,2.6965221899999996,0.023195673,0.002309440799181175,0.6615132093429565,0.20006835460662842,530,0.003963907532306621,-0.006226875353604555,0.2,-1.9908504451066256,0.1389208984375,0.0003
989.0,759,1126400,1483,55,2.6961458599999997,0.009440579,0.002287590566156723,0.660394549369812,0.20728397369384766,540,0.0011232489062240347,0.013306492008268833,0.2,-1.9784554669633507,0.11765625,0.0003
989.0,772,1146880,1483,56,2.72865341,0.009030389,0.002352679640534916,0.6650190353393555,0.22965604066848755,550,3.0837060767225924e-05,-0.01913059502840042,0.2,-1.9918321534246206,0.12072265625,0.0003
989.0,786,1167360,1483,57,2.76284784,0.014095468,0.0023768365885916865,0.6603795289993286,0.2553289532661438,560,0.004740012152469717,-0.004156034905463457,0.2,-1.9833623737096786,0.1311962890625,0.0003
989.0,800,1187840,1483,58,2.7888174199999995,0.0107200965,0.002697048682548484,0.650769829750061,0.21766972541809082,570,-0.0004756351611285936,-0.026216665282845497,0.2,-1.9546579857170583,0.130595703125,0.0003
989.0,814,1208320,1483,59,2.82907968,0.009763976,0.002372544054978789,0.6488993763923645,0.23560082912445068,580,0.0015554240986966762,0.0050457245670259,0.2,-1.9426414469256996,0.1194189453125,0.0003
989.0,828,1228800,1483,60,2.87170907,0.1388287,0.00245721047900588,0.6589339971542358,0.24111932516098022,590,0.03204727901800652,0.0476006343960762,0.2,-1.9541102390736342,0.254580078125,0.0003
989.0,842,1249280,1483,61,2.90137078,0.0111036375,0.002378603903198382,0.656659722328186,0.21809887886047363,600,0.0008270131437166129,-0.016117826104164124,0.2,-1.9661739448085427,0.1222119140625,0.0003
989.0,856,1269760,1483,62,2.8966540700000003,0.016081119,0.002286736892619956,0.6577125787734985,0.22107350826263428,610,0.002729777457861928,-0.009941913187503815,0.2,-1.9654022435098886,0.141044921875,0.0003
989.0,870,1290240,1483,63,2.8855632100000004,0.010403609,0.0023904104325811206,0.6531344652175903,0.2425556778907776,620,0.0015187777677783743,-0.0040582893416285515,0.2,-1.9583087977394462,0.12736328125,0.0003
989.0,883,1310720,1482,64,2.8352398200000004,0.010276026,0.002246701397380093,0.6504147052764893,0.1773318648338318,630,0.0012584765313658863,-0.01019795797765255,0.2,-1.9492426626756787,0.126806640625,0.0003
989.0,897,1331200,1482,65,2.8449609,0.010032316,0.0023016130286850965,0.6471416354179382,0.18115925788879395,640,0.0014574805906158873,-0.018001364544034004,0.2,-1.933237584978342,0.118427734375,0.0003
989.0,911,1351680,1482,66,2.87955806,0.01255281,0.002316408374263119,0.6449699401855469,0.18969494104385376,650,0.001023550216195872,-0.017877915874123573,0.2,-1.9278292125463485,0.122822265625,0.0003
989.0,925,1372160,1482,67,2.9133220700000004,0.009912539,0.002437093413554976,0.6414369940757751,0.19459712505340576,660,0.0012613141429028475,0.015081454999744892,0.2,-1.9177253805100918,0.123984375,0.0003
989.0,939,1392640,1482,68,2.9364566300000003,0.0108592855,0.0024298073113459395,0.6330541968345642,0.21017402410507202,670,0.0009552124174661003,0.0023230738006532192,0.2,-1.890020683519542,0.1274267578125,0.0003
989.0,953,1413120,1481,69,2.9974407100000002,0.010778239,0.0021600514919009584,0.6271108388900757,0.17802399396896362,680,0.0015768693696008994,-0.003948708064854145,0.2,-1.8752126091718673,0.128369140625,0.0003
989.0,967,1433600,1482,70,3.03699524,0.011809176,0.002341942370403558,0.6204568147659302,0.18628382682800293,690,0.000935568097702344,-0.0054347761906683445,0.2,-1.852469875216484,0.1348291015625,0.0003
989.0,981,1454080,1482,71,3.0151646700000003,0.011184207,0.0021710927751519195,0.6157286763191223,0.1855669617652893,700,0.0017242532546515577,-0.025765640661120415,0.2,-1.8304616757109762,0.124287109375,0.0003
989.0,994,1474560,1482,72,3.00505872,0.010870832,0.0024143972829369885,0.6129111647605896,0.17301803827285767,710,0.0013147597890929318,0.012923363596200943,0.2,-1.8283709370344878,0.1321435546875,0.0003
989.0,1008,1495040,1482,73,3.0246688799999997,0.011642977,0.002179100643043057,0.6082276701927185,0.20674973726272583,720,0.0015041824064974208,-0.01763869822025299,0.2,-1.8105284053459763,0.1351220703125,0.0003
989.0,1022,1515520,1482,74,3.0301836999999994,0.010703937,0.0022290822755712727,0.6060489416122437,0.21865063905715942,730,0.0011332610811223276,-0.022775836288928986,0.2,-1.7996808853372932,0.1396826171875,0.0003
989.0,1036,1536000,1482,75,3.0752809500000002,0.011694802,0.002261845694483782,0.6025968194007874,0.19793015718460083,740,0.0013387355228769594,0.0691838413476944,0.2,-1.7870960345864295,0.1332568359375,0.0003
989.0,1050,1556480,1482,76,3.1498775200000004,0.011271803,0.002159132525011955,0.6008044481277466,0.21647191047668457,750,0.0019830836555047426,-0.009213047102093697,0.2,-1.7744521006196736,0.1289599609375,0.0003
989.0,1063,1576960,1482,77,3.216763410000001,0.011633245,0.0023340900892981154,0.5938771963119507,0.23049992322921753,760,0.00034434667963068933,0.00984489917755127,0.2,-1.754324942342937,0.146591796875,0.0003
989.0,1077,1597440,1482,78,3.25734797,0.013396854,0.0022211215863535473,0.5870226621627808,0.21159601211547852,770,0.002076889826275874,-0.0026925131678581238,0.2,-1.735422475039959,0.1428759765625,0.0003
989.0,1091,1617920,1482,79,3.31348118,0.012609909,0.0022888089047955872,0.5845672488212585,0.2114267349243164,780,0.001564995723456377,-0.009355923160910606,0.2,-1.7164855118468403,0.1420751953125,0.0003
989.0,1105,1638400,1482,80,3.3387115,0.0133946715,0.002265728625388874,0.5857426524162292,0.21078723669052124,790,0.0006722662894753739,-0.0013711333740502596,0.2,-1.7109515193104743,0.1477294921875,0.0003
989.0,1119,1658880,1482,81,3.3495754500000006,0.012296656,0.0022896810390011526,0.5844968557357788,0.21247369050979614,800,0.002053763242874993,0.0019491100683808327,0.2,-1.7131264640763402,0.137353515625,0.0003
989.0,1132,1679360,1482,82,3.39006767,0.01098873,0.0023018097714884787,0.5859227180480957,0.17743849754333496,810,0.0018121108651394024,0.0967230573296547,0.2,-1.716929395645857,0.1358056640625,0.0003
989.0,1146,1699840,1482,83,3.4311125099999997,0.0120977815,0.0023209355137441888,0.5806180238723755,0.19639182090759277,820,0.0022406998240330723,-0.017490535974502563,0.2,-1.7026700538769364,0.1349560546875,0.0003
989.0,1160,1720320,1481,84,3.43295309,0.011149196,0.0023172520881780657,0.5761705040931702,0.19281452894210815,830,0.002932496975699905,-0.0010902164503932,0.2,-1.6866039399057626,0.1406201171875,0.0003
989.0,1174,1740800,1481,85,3.44378108,0.013237755,0.002405441248611169,0.5692048668861389,0.19990694522857666,840,0.0018939192863035713,0.028935588896274567,0.2,-1.6649142302572728,0.1485302734375,0.0003
989.0,1188,1761280,1481,86,3.47488106,0.012265263,0.0027581791122065625,0.5665291547775269,0.2057873010635376,850,0.002151266171858879,-0.007597631774842739,0.2,-1.638915748782456,0.1451806640625,0.0003
989.0,1202,1781760,1481,87,3.4498916100000003,0.01223461,0.0025291774447214264,0.5670042037963867,0.19815945625305176,860,0.0025972575119521933,-0.0020610252395272255,0.2,-1.6486460180208087,0.14580078125,0.0003
989.0,1216,1802240,1481,88,3.47335015,0.013195696,0.002465543301459547,0.5621599555015564,0.2145279049873352,870,0.0025056507006229367,0.011004745960235596,0.2,-1.6271425124257803,0.144833984375,0.0003
989.0,1230,1822720,1481,89,3.476111779999999,0.014638737,0.0024491814445718775,0.5588307976722717,0.21266978979110718,880,0.002103484872422996,-0.011664622463285923,0.2,-1.6142709797993302,0.149375,0.0003
989.0,1244,1843200,1481,90,3.52341447,0.01086193,0.002496512023244577,0.5574914216995239,0.20278310775756836,890,0.0024213992335717196,0.002313708420842886,0.2,-1.6132132146134972,0.141201171875,0.0003
989.0,1257,1863680,1481,91,3.50353143,0.012120094,0.00250668905375278,0.5588026642799377,0.2242937684059143,900,0.003063195834256476,-0.0012613810831680894,0.2,-1.6076723992452024,0.1411865234375,0.0003
989.0,1271,1884160,1481,92,3.5345406600000007,0.015606332,0.0025237878441475912,0.560009241104126,0.21672284603118896,910,0.002615219812723808,-0.006444712169468403,0.2,-1.6079859544709325,0.147568359375,0.0003
989.0,1285,1904640,1481,93,3.53764434,0.0134193,0.0024038097018637926,0.552932858467102,0.21699762344360352,920,0.0016999285317433532,0.01773734763264656,0.2,-1.5930484751611949,0.1529345703125,0.0003
989.0,1299,1925120,1480,94,3.5814006800000002,0.0149314385,0.0023622070321289356,0.552288293838501,0.20725423097610474,930,0.0018938500017975457,-0.006879049818962812,0.2,-1.5842842460051179,0.1541162109375,0.0003
989.0,1313,1945600,1480,95,3.5822492,0.013185337,0.0024688701237573695,0.5460511445999146,0.21935158967971802,940,0.0025111844998900778,-0.0026232500094920397,0.2,-1.5673681519180536,0.1491357421875,0.0003
989.0,1327,1966080,1480,96,3.6155750600000003,0.013771122,0.002484201588067663,0.5442802906036377,0.21048563718795776,950,0.0038135257370595353,0.002007029950618744,0.2,-1.546138321235776,0.1518798828125,0.0003
989.0,1341,1986560,1480,97,3.6363068800000007,0.011965329,0.0024677830206746875,0.5445331335067749,0.22256755828857422,960,0.002475421120034298,0.02995867282152176,0.2,-1.5442967716604472,0.1566552734375,0.0003
989.0,1355,2007040,1480,98,3.6583197899999997,0.014497037,0.0024546819697206955,0.543199896812439,0.21866649389266968,970,0.003233089298591949,0.011943941004574299,0.2,-1.5426977098733188,0.156201171875,0.0003
989.0,1369,2027520,1480,99,3.6816569200000004,0.013514558,0.00242427147761191,0.5396995544433594,0.21778661012649536,980,0.003910458430618746,0.02047767862677574,0.2,-1.5289764070138334,0.1526025390625,0.0003
989.0,1383,2048000,1480,100,3.71982983,0.012672986,0.0027692777682932503,0.5396992564201355,0.22802430391311646,990,0.0039547872553521305,0.019039630889892578,0.2,-1.529513983204961,0.1559716796875,0.0003
989.0,1397,2068480,1480,101,3.7659828799999997,0.014300664,0.002371936335675855,0.5414256453514099,0.22425496578216553,1000,0.0026502562649693574,-0.0032583370339125395,0.2,-1.5318724296242,0.1583740234375,0.0003
989.0,1411,2088960,1480,102,3.7911287799999998,0.011854627,0.0023665447311759635,0.5387822389602661,0.23919808864593506,1010,0.003015602165396558,-0.01918311044573784,0.2,-1.5194646629318596,0.157119140625,0.0003
989.0,1425,2109440,1480,103,3.8459327700000006,0.014679554,0.002494312620819983,0.5319600105285645,0.23972392082214355,1020,0.003050242829049239,0.0076804799027740955,0.2,-1.49363425090909,0.161103515625,0.0003
989.0,1439,2129920,1480,104,3.8602848400000003,0.01341109,0.002452407975542883,0.5293697118759155,0.22844690084457397,1030,0.0038312089831742924,0.013448168523609638,0.2,-1.4786695685982705,0.1644580078125,0.0003
989.0,1452,2150400,1480,105,3.8770144600000003,0.01338554,0.0023584596989712735,0.5275431275367737,0.23904573917388916,1040,0.003633359336963622,0.028136951848864555,0.2,-1.4661204947158695,0.1508349609375,0.0003
989.0,1466,2170880,1479,106,3.8978350900000005,0.014336345,0.0023843804963325967,0.5294711589813232,0.2277887463569641,1050,0.0041397618922928816,0.015101284720003605,0.2,-1.4695954010263086,0.1586279296875,0.0003
989.0,1480,2191360,1479,107,3.92286865,0.013701836,0.0024176420500589303,0.5272822380065918,0.2392902374267578,1060,0.004416750964592211,0.007312699221074581,0.2,-1.4650298085808755,0.1565625,0.0003
989.0,1494,2211840,1479,108,3.9196106200000003,0.011980196,0.0024627889385737942,0.5266284346580505,0.24063175916671753,1070,0.003541923202719772,-0.010213658213615417,0.2,-1.4553635754808782,0.160185546875,0.0003
989.0,1508,2232320,1479,109,3.9409358200000004,0.013032903,0.0024506249056321394,0.5262421369552612,0.24264764785766602,1080,0.003846126583812293,-0.014233442023396492,0.2,-1.4488981250673532,0.1623681640625,0.0003
989.0,1522,2252800,1479,110,3.9571572999999995,0.015402347,0.0024298915173494606,0.5274643898010254,0.24355286359786987,1090,0.004094056928297504,0.028969667851924896,0.2,-1.4586956388503314,0.1608056640625,0.0003
989.0,1536,2273280,1479,111,3.9636869000000003,0.013684982,0.0024691546036956424,0.5258890390396118,0.2474537491798401,1100,0.004096129293320701,0.003530078800395131,0.2,-1.4531264121457934,0.16107421875,0.0003
989.0,1550,2293760,1479,112,4.012861529999999,0.012874049,0.0025641066286334535,0.5254266262054443,0.2452135682106018,1110,0.0035561407593195328,0.0031466253567487,0.2,-1.4469841653108597,0.1609814453125,0.0003
989.0,1564,2314240,1479,113,4.01448805,0.01677894,0.00257037936749839,0.5219080448150635,0.23247671127319336,1120,0.0037261667680286337,-0.010732999071478844,0.2,-1.4302227899432183,0.1657470703125,0.0003
