Step,StepGlobal,Balance,Action,Position,Reward,TotalReward,Done,Wins,Losses,TotalTrades,TimeLimit.truncated,Truncated
999,999,6426.379999999991,-1.0,2,0.0,-0.39943685194988404,True,70,94,164,"{'r': -0.399437, 'l': 989, 't': 5.128096}",False
999,1988,11328.930000000004,0.6030233,1,0.0,0.16758230947979438,True,76,92,168,"{'r': 0.167582, 'l': 989, 't': 10.238363}",False
999,2977,10436.510000000007,-0.7746513,0,-0.0062747502716042885,0.09797234765033168,True,79,84,163,"{'r': 0.097972, 'l': 989, 't': 18.988376}",False
999,3966,11827.529999999997,-0.24470128,2,0.0,0.23248096791683343,True,85,89,174,"{'r': 0.232481, 'l': 989, 't': 24.06778}",False
999,4955,11217.690000000008,-0.7272345,2,0.0,0.16724581972138114,True,87,86,173,"{'r': 0.167246, 'l': 989, 't': 32.534282}",False
999,5944,13520.849999999995,0.6723693,1,0.0,0.3566999412783387,True,87,81,168,"{'r': 0.3567, 'l': 989, 't': 37.595601}",False
999,6933,8887.930000000002,0.9532901,1,0.0,-0.07300297072783225,True,80,72,152,"{'r': -0.073003, 'l': 989, 't': 45.962695}",False
999,7922,11047.150000000001,-1.0,2,0.0,0.14701302435821875,True,83,86,169,"{'r': 0.147013, 'l': 989, 't': 50.921523}",False
999,8911,7829.729999999989,-0.1385168,1,0.0,-0.20552866414619875,True,77,86,163,"{'r': -0.205529, 'l': 989, 't': 59.45402}",False
999,9900,11192.379999999997,-1.0,2,0.0,0.15499198113146292,True,79,85,164,"{'r': 0.154992, 'l': 989, 't': 64.447496}",False
999,10889,11855.239999999985,-0.16234408,2,0.0,0.22015256094772917,True,83,80,163,"{'r': 0.220153, 'l': 989, 't': 73.023748}",False
999,11878,11046.850000000008,-0.33348984,1,0.0,0.15670516509925939,True,82,77,159,"{'r': 0.156705, 'l': 989, 't': 78.065559}",False
999,12867,10136.22,0.85734075,1,0.0,0.07232929770404778,True,83,78,161,"{'r': 0.072329, 'l': 989, 't': 86.68913}",False
999,13856,11712.540000000008,-1.0,2,0.0,0.19928615099724628,True,68,87,155,"{'r': 0.199286, 'l': 989, 't': 91.743564}",False
999,14845,8788.829999999987,0.83426213,0,-0.008189450876836597,-0.07397803583250151,True,77,76,153,"{'r': -0.073978, 'l': 989, 't': 100.201951}",False
999,15834,15912.720000000005,-1.0,2,0.0,0.5046837655695415,True,89,65,154,"{'r': 0.504684, 'l': 989, 't': 105.176215}",False
999,16823,20089.179999999993,0.38607126,2,0.0,0.7463348999608592,True,90,67,157,"{'r': 0.746335, 'l': 989, 't': 113.54524}",False
999,17812,13450.830000000004,1.0,0,-0.0002133242156433397,0.3476560966937001,True,83,83,166,"{'r': 0.347656, 'l': 989, 't': 118.607699}",False
999,18801,6879.699999999992,-1.0,0,0.00021080943553953692,-0.3241498441615089,True,67,95,162,"{'r': -0.32415, 'l': 989, 't': 127.098323}",False
999,19790,11736.100000000011,-0.638052,2,0.0,0.2061200768503765,True,84,76,160,"{'r': 0.20612, 'l': 989, 't': 132.044869}",False
999,20779,11593.030000000013,0.4843829,2,0.0,0.20409933030318067,True,84,76,160,"{'r': 0.204099, 'l': 989, 't': 140.490213}",False
999,21768,13420.399999999992,-0.17129971,2,0.0,0.356865346041255,True,81,75,156,"{'r': 0.356865, 'l': 989, 't': 145.445097}",False
999,22757,16389.780000000002,-0.55924654,1,0.0,0.5405290323249612,True,88,76,164,"{'r': 0.540529, 'l': 989, 't': 153.956484}",False
999,23746,9089.039999999988,0.07909229,0,0.0,-0.04988498001854576,True,89,78,167,"{'r': -0.049885, 'l': 989, 't': 158.886512}",False
999,24735,11213.110000000002,0.7121959,2,0.0,0.15882520395653202,True,85,73,158,"{'r': 0.158825, 'l': 989, 't': 167.563869}",False
999,25724,12248.080000000002,-0.24975756,0,0.0,0.26302576962376345,True,79,73,152,"{'r': 0.263026, 'l': 989, 't': 172.527916}",False
999,26713,26220.699999999997,0.82334167,2,0.0,1.019415705416427,True,92,65,157,"{'r': 1.019416, 'l': 989, 't': 180.966221}",False
999,27702,12427.999999999996,1.0,0,-0.0028715182139622763,0.2654133420465442,True,81,76,157,"{'r': 0.265413, 'l': 989, 't': 185.840698}",False
999,28691,9305.339999999998,0.12673286,2,0.0,-0.017869994986836713,True,76,75,151,"{'r': -0.01787, 'l': 989, 't': 194.343578}",False
999,29680,21719.760000000002,-0.099515975,2,0.0,0.8331976628828395,True,87,61,148,"{'r': 0.833198, 'l': 989, 't': 199.323658}",False
999,30669,15049.199999999999,1.0,0,-0.0030843097664509434,0.4579196478220361,True,81,72,153,"{'r': 0.45792, 'l': 989, 't': 204.307602}",False
