time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/policy_gradient_loss,train/clip_range,train/approx_kl,train/entropy_loss,train/loss,train/std,train/n_updates,train/clip_fraction,train/explained_variance,train/value_loss,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
1166,8192,1,7,,,,,,,,,,,,,
1059,16384,2,15,-0.003768892437801696,0.2,0.0052019805,-2.847121484577656,-0.009293693117797375,1.0029109716415405,10,0.04879150390625,-32.434879302978516,0.022737671801951364,0.0003,,
1026,24576,3,23,-0.0017765265718480805,0.2,0.0049669375,-2.8368914065882564,0.013925677165389061,0.9981322288513184,20,0.043994140625,-2.8738198280334473,0.0037753801488179307,0.0003,-0.531247,4989.0
1010,32768,4,32,-0.003951038607920054,0.2,0.006612476,-2.8150677306577565,-0.0029492825269699097,0.9840480089187622,30,0.0606201171875,-0.6188230514526367,0.002805199627437105,0.0003,-0.531247,4989.0
1001,40960,5,40,-0.0020602955719368765,0.2,0.0063863173,-2.8015852484852077,0.0016232260968536139,0.976481556892395,40,0.06011962890625,-0.24116802215576172,0.002485106440690288,0.0003,-0.680472625,4989.0
996,49152,6,49,-0.0022381631373718847,0.2,0.009153172,-2.775806318037212,-0.020457210019230843,0.9650295376777649,50,0.08642578125,-0.21766960620880127,0.0017953818210571626,0.0003,-0.680472625,4989.0
992,57344,7,57,-0.0019045116307097488,0.2,0.009971358,-2.7728404408320784,0.014517094008624554,0.9688683748245239,60,0.0888427734375,-0.08321654796600342,0.0023996915686439026,0.0003,-0.680472625,4989.0
989,65536,8,66,-0.0017356463788019028,0.2,0.009748437,-2.754196595400572,-0.00435259472578764,0.9579521417617798,70,0.100537109375,-0.07014131546020508,0.0020334253928012912,0.0003,-0.3879778333333334,4989.0
988,73728,9,74,-0.002504922212756355,0.2,0.008192165,-2.737265561707318,-0.003734282683581114,0.9496433734893799,80,0.081494140625,-0.03574037551879883,0.0026927476517812467,0.0003,-0.3879778333333334,4989.0
987,81920,10,82,-0.00023782554853823967,0.2,0.007475053,-2.7456415677443147,-0.021747203543782234,0.9570122957229614,90,0.07822265625,-0.046942710876464844,0.002119489432516275,0.0003,-0.32726506250000004,4989.0
986,90112,11,91,-0.0016584215762122767,0.2,0.008645845,-2.7341414880007506,0.011622321791946888,0.946686863899231,100,0.095849609375,-0.01596653461456299,0.0016458473973671062,0.0003,-0.32726506250000004,4989.0
985,98304,12,99,-0.0010246462108625565,0.2,0.009310845,-2.7331311335787176,-0.018196718767285347,0.9494761228561401,110,0.09879150390625,-0.00854504108428955,0.002242107313577435,0.0003,-0.32726506250000004,4989.0
985,106496,13,108,-0.0013039633820881135,0.2,0.010930225,-2.715341644361615,-0.001827302505262196,0.9369862079620361,120,0.10491943359375,-0.01859414577484131,0.0019773574634200488,0.0003,-0.28810490000000005,4989.0
984,114688,14,116,-2.4012807989493014e-05,0.2,0.010778515,-2.71872224137187,0.01635482907295227,0.9426144957542419,130,0.10888671875,-0.03650808334350586,0.002139616675049183,0.0003,-0.28810490000000005,4989.0
984,122880,15,124,-0.0015103077617823145,0.2,0.008040911,-2.724109785631299,-0.00877505261451006,0.9439928531646729,140,0.0804443359375,-0.011584758758544922,0.001848575011763387,0.0003,-0.38279945833333334,4989.0
983,131072,16,133,-0.00018431668868288398,0.2,0.010556379,-2.713263199478388,0.023414626717567444,0.9399747848510742,150,0.10411376953125,-0.01880514621734619,0.0019196250585991948,0.0003,-0.38279945833333334,4989.0
983,139264,17,141,0.00012560692193801514,0.2,0.011004295,-2.7091398196294905,0.0070137204602360725,0.9388889670372009,160,0.1164794921875,-0.006073355674743652,0.0025040625879228172,0.0003,-0.38279945833333334,4989.0
982,147456,18,150,0.0017805467206926551,0.2,0.008592982,-2.711696217395365,0.012509940192103386,0.9391378164291382,170,0.0915771484375,-0.009244322776794434,0.0022384141452221227,0.0003,-0.3102704642857143,4989.0
982,155648,19,158,-0.00151040012606245,0.2,0.008831158,-2.7179702358320355,0.02044183388352394,0.9445092678070068,180,0.0905029296875,-0.004472970962524414,0.0022177262309924116,0.0003,-0.3102704642857143,4989.0
982,163840,20,166,-0.002286652778275311,0.2,0.00861877,-2.714457274787128,-0.026625867933034897,0.9407423734664917,190,0.090869140625,0.003496885299682617,0.0020042176594870396,0.0003,-0.34867221875000004,4989.0
982,172032,21,175,-0.0010280442718794802,0.2,0.009293901,-2.7005075657740236,0.009550971910357475,0.9292874336242676,200,0.10411376953125,-0.010453104972839355,0.0022945156032619708,0.0003,-0.34867221875000004,4989.0
981,180224,22,183,-0.00042079300255863926,0.2,0.010067322,-2.6964277731254698,0.0020781774073839188,0.93526691198349,210,0.0970458984375,-0.00955808162689209,0.002014721856176038,0.0003,-0.2936501666666667,4989.0
981,188416,23,191,-0.0010143950945348478,0.2,0.0068053575,-2.6785203013569117,0.022646097466349602,0.9210221767425537,220,0.08358154296875,-0.00988626480102539,0.002011040161642086,0.0003,-0.2936501666666667,4989.0
